t,T+R,N_0,N_1,N_2,N_3,N_4
1169,6.38124e-26,-5.53042e-27,4.42871e-27,1.7738e-26,2.56386e-26,-8.25564e-28
1170,5.65188e-26,-9.11478e-27,4.55876e-27,1.49527e-26,2.81927e-26,-7.97828e-28
1171,8.85713e-26,1.19741e-26,2.95038e-27,2.46189e-26,2.08249e-26,3.76679e-28
1172,1.09112e-25,1.99669e-26,3.20388e-27,2.23935e-26,2.63668e-26,-2.45524e-28
1173,8.02562e-26,2.73413e-27,3.08775e-27,2.1187e-26,2.64536e-26,-1.89636e-29
1174,8.3363e-26,3.71708e-27,6.31293e-27,2.50014e-26,2.47119e-26,1.15407e-29
1175,1.32932e-25,3.07582e-26,6.57613e-27,3.2225e-26,2.16163e-26,1.35707e-28
1176,1.26405e-25,2.09356e-26,1.60319e-26,3.2368e-26,1.95927e-26,-3.72306e-28
1177,1.05204e-25,1.15904e-27,2.02746e-26,3.57665e-26,1.96767e-26,-3.16967e-28
1178,1.1665e-25,1.54341e-27,2.57316e-26,4.66736e-26,1.21052e-26,3.15456e-28
1179,1.49629e-25,7.27169e-27,2.85664e-26,5.43765e-26,1.14313e-26,-8.09089e-28
1180,1.36694e-25,1.80943e-26,3.67688e-26,4.2672e-26,6.45283e-27,-1.12027e-27
1181,1.33577e-25,1.65153e-26,3.24623e-26,5.35599e-26,2.15936e-27,9.41071e-28
1182,1.31957e-25,6.01954e-27,2.63487e-26,6.2553e-26,-4.35603e-29,3.88536e-28
1183,1.35832e-25,1.60959e-26,2.66493e-26,5.28931e-26,-8.11731e-28,9.60588e-28
1184,1.5418e-25,4.8311e-26,2.361e-26,4.93633e-26,-1.45368e-27,2.93124e-27
1185,1.10226e-25,1.5923e-26,1.25711e-26,5.90919e-26,-1.72699e-27,2.72549e-27
1186,9.58603e-26,7.28868e-27,6.05994e-27,5.913e-26,2.0963e-28,6.26948e-29
1187,1.04506e-25,2.47535e-26,6.10906e-27,3.91268e-26,2.1019e-27,4.79926e-27
1188,9.7722e-26,2.75017e-26,7.9249e-27,3.62487e-26,9.64687e-28,9.22388e-27
1189,8.95567e-26,2.34852e-26,1.31574e-27,4.47609e-26,8.31991e-28,5.11651e-27
1190,6.69806e-26,2.50609e-27,7.23521e-28,3.10548e-26,1.99218e-27,5.40774e-27
1191,9.94453e-26,3.53623e-26,2.96683e-27,2.45889e-26,3.34713e-27,5.76731e-27
1192,8.74262e-26,3.86261e-26,1.4193e-27,1.51676e-26,2.70333e-27,7.83952e-27
1193,7.14494e-26,1.46215e-26,-1.52755e-27,3.0591e-26,1.32868e-27,5.51592e-27
1194,6.83662e-26,3.26305e-27,2.10908e-27,2.6061e-26,5.29718e-27,3.49785e-27
1195,9.94326e-26,3.68247e-26,4.7667e-27,1.29724e-26,7.57081e-27,6.02262e-27
1196,6.71244e-26,2.00857e-26,-3.23724e-27,1.66519e-26,8.18711e-27,5.72934e-27
1197,5.82402e-26,5.51214e-27,8.85012e-28,1.62307e-26,8.76762e-27,3.78918e-27
1198,5.1854e-26,-3.09732e-27,6.8561e-27,4.99252e-27,1.20009e-26,2.34949e-27
1199,8.18639e-26,9.38529e-27,1.94439e-26,1.05514e-26,1.58919e-26,3.16592e-27
1200,6.99878e-26,3.06089e-26,1.18954e-27,6.88934e-28,1.61644e-26,4.79646e-27
1201,8.18217e-26,1.93652e-26,2.67836e-26,-2.46204e-27,1.31812e-26,2.14223e-27
1202,8.2399e-26,6.16452e-27,3.47969e-26,-2.00769e-27,1.83924e-26,-2.38215e-27
1203,8.16172e-26,3.82623e-26,1.46173e-26,-4.76725e-27,1.49575e-26,-1.37025e-27
1204,8.28019e-26,6.09058e-26,5.10095e-27,-5.19367e-27,6.793e-27,4.42361e-28
1205,1.3419e-25,5.75785e-26,5.20588e-26,-4.01112e-27,7.19759e-27,-7.43673e-28
1206,1.00869e-25,4.3562e-26,4.1866e-26,-4.4318e-27,5.85964e-27,-7.42651e-27
1207,1.126e-25,9.76314e-26,1.0821e-26,-6.76341e-27,3.13239e-27,-6.76646e-27
1208,1.65724e-25,1.32465e-25,2.7554e-26,-8.35783e-27,1.43253e-27,4.5872e-28
1209,1.56554e-25,8.352e-26,6.24766e-26,-1.03234e-26,1.57224e-27,5.74086e-28
1210,1.01566e-25,9.14774e-26,8.54127e-27,-1.06574e-26,7.54731e-27,-8.22349e-27
1211,1.36306e-25,1.23302e-25,8.16234e-27,-1.6213e-26,1.17528e-26,-1.00438e-27
1212,1.68903e-25,1.18699e-25,4.2382e-26,-1.87096e-26,9.97853e-27,6.77958e-27
1213,7.68558e-26,5.88679e-26,6.41752e-27,-1.37702e-26,1.3993e-26,-3.81135e-28
1214,1.03128e-25,1.01327e-25,-2.65063e-26,-1.59897e-26,2.85575e-26,-5.00325e-27
1215,1.56274e-25,9.33589e-26,3.24005e-26,-2.02472e-26,2.04847e-26,8.92172e-27
1216,1.03373e-25,3.88353e-26,4.05626e-26,-1.03759e-26,1.38141e-26,5.71016e-27
1217,7.67368e-26,5.78052e-26,-4.12145e-26,-3.8808e-27,3.04937e-26,-6.29508e-27
1218,1.54143e-25,8.31194e-26,5.50976e-27,-1.8376e-26,2.25683e-26,1.75537e-26
1219,1.02858e-25,2.70225e-26,4.86603e-26,-1.25445e-26,4.52412e-27,1.04134e-26
1220,5.52129e-26,1.77997e-26,-2.05652e-26,-2.07289e-27,1.64431e-26,-1.3e-26
1221,1.26169e-25,6.84506e-26,-4.79871e-26,-7.6711e-27,1.54882e-26,4.11938e-26
1222,1.14176e-25,2.05013e-26,5.66957e-26,-1.44957e-26,1.0153e-27,6.7972e-27
1223,1.0934e-25,8.47327e-28,2.90722e-26,4.17877e-28,1.57615e-26,-2.82479e-27
1224,1.20287e-25,6.50273e-26,-5.56136e-26,-7.36389e-28,2.90697e-27,5.40021e-26
1225,1.07863e-25,3.62998e-26,2.00227e-26,-1.65106e-27,7.33633e-27,-2.27769e-26
1226,1.60623e-25,-2.1134e-26,5.12963e-26,-1.7191e-27,1.83973e-26,3.87354e-26
1227,1.41688e-25,5.16446e-26,-2.43312e-26,1.50141e-26,-1.64913e-27,2.98291e-26
1228,1.59106e-25,5.43176e-26,-5.08302e-27,7.92553e-27,2.38244e-26,-2.16757e-26
1229,2.55663e-25,-1.94495e-26,4.82998e-26,-1.65107e-27,5.07663e-27,1.13971e-25
1230,1.67095e-25,2.45048e-26,1.70687e-26,3.73012e-26,9.43432e-27,-4.25885e-26
1231,2.65458e-25,3.60522e-26,-1.82114e-26,-2.05938e-27,1.61287e-26,1.02588e-25
1232,2.38624e-25,1.93979e-26,5.51646e-26,2.14661e-26,-4.54294e-27,1.03569e-26
1233,1.77572e-25,-2.04838e-26,6.32304e-27,2.66714e-26,1.27313e-26,5.50331e-26
1234,2.53283e-25,2.34768e-26,1.29835e-26,-1.39366e-27,-2.24894e-27,8.16699e-26
1235,3.11338e-25,9.41811e-26,4.85154e-26,4.93702e-26,-4.21845e-28,3.24215e-27
1236,1.2291e-25,-8.56249e-26,-1.03665e-26,-7.28977e-27,5.15263e-27,1.31761e-25
1237,3.555e-25,1.28677e-25,9.95998e-26,3.8205e-26,-7.44537e-27,-1.6071e-26
1238,2.10829e-25,2.24316e-26,-4.65332e-26,1.59404e-26,1.12408e-26,1.31564e-25
1239,2.41919e-25,-2.86643e-27,1.94625e-25,2.00329e-27,-5.94968e-27,-2.25225e-26
1240,3.64558e-25,1.8195e-25,-4.12515e-26,2.83166e-26,1.15798e-26,1.10436e-25
1241,1.39664e-25,-1.00558e-25,1.96291e-25,-1.5774e-26,-2.26202e-27,-1.98931e-26
1242,4.79845e-25,2.88163e-25,1.88746e-26,2.89096e-26,1.51462e-26,7.6006e-26
1243,1.49023e-25,-6.8287e-26,1.44952e-25,-4.57526e-27,-2.26943e-28,-1.78311e-26
1244,4.35085e-25,2.05775e-25,1.06967e-25,2.2216e-26,1.18884e-26,5.35354e-26
1245,2.05771e-25,4.05588e-26,6.97668e-26,1.12987e-26,8.74986e-28,-1.36312e-26
1246,3.66228e-25,9.33523e-26,1.78057e-25,2.59734e-26,6.50507e-27,2.59732e-26
1247,1.97905e-25,9.65247e-26,4.34811e-27,3.37043e-26,1.01627e-27,-1.31523e-26
1248,2.73368e-25,2.52039e-26,1.49508e-25,3.45004e-26,4.48453e-27,1.81292e-26
1249,2.18564e-25,1.34087e-25,-1.89296e-27,2.25081e-26,1.35766e-27,-2.1143e-27
1250,2.70032e-25,1.9755e-26,1.43609e-25,5.6032e-26,3.01969e-27,2.60832e-27
1251,1.59137e-25,9.15514e-26,-7.18414e-27,3.76848e-28,4.23427e-27,3.39362e-27
1252,2.25587e-25,4.31187e-26,8.20239e-26,5.78658e-26,1.7037e-27,6.7507e-28
1253,1.44581e-25,5.05031e-26,2.94001e-26,-2.29397e-26,4.95975e-27,5.52175e-27
1254,2.01367e-25,6.13266e-26,4.49346e-26,5.18579e-26,2.37782e-27,5.04445e-27
1255,1.6667e-25,3.46594e-26,3.54199e-26,-2.61456e-26,3.06345e-27,2.59608e-26
1256,1.57716e-25,3.38162e-26,3.75205e-26,2.57428e-26,4.7187e-27,1.89346e-26
1257,3.2783e-25,6.32082e-26,3.15162e-26,-2.07156e-26,3.16805e-28,1.46144e-25
1258,3.50865e-25,-1.78013e-26,2.86596e-26,1.95064e-26,4.89117e-27,2.76249e-25
1259,8.05496e-25,1.2228e-25,2.93103e-26,-1.09189e-26,9.37453e-28,5.42846e-25
1260,2.25971e-24,-6.71821e-26,2.47464e-26,1.09073e-26,5.11237e-27,2.24857e-24
1261,4.59555e-24,1.92812e-25,5.78836e-26,-3.95955e-27,1.54529e-26,4.19176e-24
1262,1.1643e-23,-8.52629e-26,-1.84942e-26,1.94492e-26,4.78747e-26,1.1626e-23
1263,3.34184e-23,1.917e-25,9.30824e-26,1.02164e-26,1.21202e-25,3.28896e-23
1264,7.27657e-23,-5.40483e-26,-1.67706e-26,3.83856e-26,3.98545e-25,7.2316e-23
1265,1.94571e-22,1.61319e-25,8.35714e-26,1.09253e-25,1.17124e-24,1.92967e-22
1266,4.79892e-22,2.26173e-26,5.36693e-26,7.21633e-26,2.99887e-24,4.76632e-22
1267,1.11995e-21,7.39037e-26,-1.3161e-27,6.19985e-25,8.63549e-24,1.11057e-21
1268,2.75138e-21,9.2704e-26,4.27652e-25,8.34644e-25,2.28557e-23,2.72704e-21
1269,6.45394e-21,9.43575e-27,-1.73646e-25,1.93895e-24,5.96396e-23,6.39247e-21
1270,1.48194e-20,1.26639e-25,9.60688e-25,6.4233e-24,1.5585e-22,1.4656e-20
1271,3.41604e-20,-2.70399e-26,1.97448e-24,1.18028e-23,3.897e-22,3.37569e-20
1272,7.67789e-20,2.60606e-25,1.70425e-24,2.81495e-23,9.66551e-22,7.57822e-20
1273,1.69546e-19,-5.79954e-26,1.05472e-23,6.98579e-23,2.35682e-21,1.67108e-19
1274,3.70875e-19,6.2813e-25,2.02691e-23,1.45289e-22,5.59106e-21,3.65118e-19
1275,7.97224e-19,5.03045e-25,4.58603e-23,3.2147e-22,1.30761e-20,7.8378e-19
1276,1.68528e-18,8.66545e-25,1.24523e-22,7.1201e-22,3.00628e-20,1.65438e-18
1277,3.5141e-18,5.21171e-24,2.87694e-22,1.48059e-21,6.76813e-20,3.44465e-18
1278,7.21631e-18,4.99887e-24,6.81057e-22,3.077e-21,1.49888e-19,7.06266e-18
1279,1.45894e-17,1.71831e-23,1.5769e-21,6.33397e-21,3.26683e-19,1.42548e-17
1280,2.90657e-17,4.5151e-23,3.64856e-21,1.2636e-20,6.9954e-19,2.83498e-17
1281,5.70581e-17,7.80556e-23,8.28135e-21,2.48439e-20,1.4738e-18,5.55511e-17
1282,1.10358e-16,2.02184e-22,1.82523e-20,4.81399e-20,3.05774e-18,1.07233e-16
1283,2.10357e-16,4.69063e-22,4.02671e-20,9.11012e-20,6.24438e-18,2.03981e-16
1284,3.9522e-16,9.76353e-22,8.72919e-20,1.69193e-19,1.2558e-17,3.82404e-16
1285,7.31932e-16,2.20804e-21,1.85029e-19,3.08854e-19,2.48886e-17,7.06547e-16
1286,1.33634e-15,4.89709e-21,3.88952e-19,5.51902e-19,4.86134e-17,1.28678e-15
1287,2.40564e-15,1.05367e-20,8.06243e-19,9.65735e-19,9.36008e-17,2.31025e-15
1288,4.27011e-15,2.28701e-20,1.64181e-18,1.6562e-18,1.77738e-16,4.08906e-15
1289,7.47455e-15,4.92808e-20,3.30092e-18,2.77862e-18,3.3294e-16,7.13548e-15
1290,1.29034e-14,1.04861e-19,6.55215e-18,4.55481e-18,6.15344e-16,1.22769e-14
1291,2.19697e-14,2.21822e-19,1.28179e-17,7.29193e-18,1.12245e-15,2.08269e-14
1292,3.68939e-14,4.65634e-19,2.47352e-17,1.13844e-17,2.02137e-15,3.4836e-14
1293,6.11098e-14,9.68467e-19,4.71242e-17,1.73067e-17,3.5945e-15,5.74499e-14
1294,9.98376e-14,1.99691e-18,8.86154e-17,2.55946e-17,6.31313e-15,9.34083e-14
1295,1.60877e-13,4.07909e-18,1.64478e-16,3.67986e-17,1.09541e-14,1.49718e-13
1296,2.55675e-13,8.25142e-18,3.01451e-16,5.14774e-17,1.87815e-14,2.36533e-13
1297,4.00722e-13,1.65305e-17,5.45697e-16,7.04171e-17,3.18271e-14,3.68262e-13
1298,6.19311e-13,3.27809e-17,9.75755e-16,9.54449e-17,5.33173e-14,5.6489e-13
1299,9.43667e-13,6.43226e-17,1.72364e-15,1.3173e-16,8.83158e-14,8.53432e-13
1300,1.41739e-12,1.24896e-16,3.00869e-15,1.93534e-16,1.44676e-13,1.26939e-12
1301,2.09805e-12,2.39961e-16,5.19048e-15,3.17158e-16,2.34438e-13,1.85786e-12
1302,3.05964e-12,4.56069e-16,8.851e-15,5.8824e-16,3.75855e-13,2.67389e-12
1303,4.39443e-12,8.57438e-16,1.49212e-14,1.1965e-15,5.96298e-13,3.78115e-12
1304,6.2135e-12,1.59474e-15,2.48724e-14,2.5414e-15,9.36358e-13,5.24814e-12
1305,8.64516e-12,2.93423e-15,4.10016e-14,5.42949e-15,1.45561e-12,7.14019e-12
1306,1.18302e-11,5.34086e-15,6.68518e-14,1.14326e-14,2.24057e-12,9.50604e-12
1307,1.59136e-11,9.61765e-15,1.07826e-13,2.3522e-14,3.41568e-12,1.2357e-11
1308,2.10323e-11,1.71361e-14,1.72067e-13,4.71658e-14,5.15814e-12,1.56378e-11
1309,2.73016e-11,3.02121e-14,2.71705e-13,9.21909e-14,7.71795e-12,1.91895e-11
1310,3.48058e-11,5.27127e-14,4.24608e-13,1.75886e-13,1.14447e-11,2.27079e-11
1311,4.36058e-11,9.10258e-14,6.56807e-13,3.2808e-13,1.68233e-11,2.57065e-11
1312,5.37864e-11,1.55591e-13,1.0058e-12,5.99328e-13,2.45207e-11,2.7505e-11
1313,6.55868e-11,2.63288e-13,1.52504e-12,1.0739e-12,3.54477e-11,2.72769e-11
1314,7.96821e-11,4.41125e-13,2.28992e-12,1.89012e-12,5.08402e-11,2.42207e-11
1315,9.77288e-11,7.3187e-13,3.40568e-12,3.27176e-12,7.23653e-11,1.79542e-11
1316,1.23347e-10,1.20257e-12,5.01786e-12,5.57591e-12,1.0226e-10,9.29031e-12
1317,1.63799e-10,1.95728e-12,7.32581e-12,9.3651e-12,1.43514e-10,1.63671e-12
1318,2.32757e-10,3.15589e-12,1.06003e-11,1.55145e-11,2.00112e-10,3.37403e-12
1319,3.54697e-10,5.04173e-12,1.5206e-11,2.537e-11,2.7735e-10,3.17297e-11
1320,5.71725e-10,7.98156e-12,2.16309e-11,4.09779e-11,3.82258e-10,1.18876e-10
1321,9.53904e-10,1.25231e-11,3.05243e-11,6.54161e-11,5.24171e-10,3.2127e-10
1322,1.61457e-09,1.94764e-11,4.27452e-11,1.03266e-10,7.15482e-10,7.33605e-10
1323,2.73266e-09,3.00293e-11,5.9428e-11,1.61279e-10,9.72666e-10,1.50925e-09
1324,4.58456e-09,4.59073e-11,8.20669e-11,2.49309e-10,1.31766e-09,2.88962e-09
1325,7.58914e-09,6.95954e-11,1.12632e-10,3.81601e-10,1.7797e-09,5.24561e-09
1326,1.23701e-08,1.04641e-10,1.53726e-10,5.78564e-10,2.39787e-09,9.13525e-09
1327,1.98412e-08,1.56068e-10,2.08799e-10,8.69182e-10,3.22442e-09,1.53827e-08
1328,3.13218e-08,2.30926e-10,2.8245e-10,1.29426e-09,4.3293e-09,2.51849e-08
1329,4.86905e-08,3.39034e-10,3.80845e-10,1.91077e-09,5.80616e-09,4.02536e-08
1330,7.45873e-08,4.93959e-10,5.12309e-10,2.79762e-09,7.78032e-09,6.3003e-08
1331,1.12678e-07,7.14296e-10,6.88151e-10,4.06322e-09,1.04193e-08,9.67926e-08
1332,1.67991e-07,1.02535e-09,9.23826e-10,5.85536e-09,1.39463e-08,1.4624e-07
1333,2.47352e-07,1.46129e-09,1.24055e-09,8.37402e-09,1.86583e-08,2.17618e-07
1334,3.59925e-07,2.06796e-09,1.66753e-09,1.18878e-08,2.49485e-08,3.19353e-07
1335,5.17885e-07,2.90642e-09,2.24505e-09,1.67548e-08,3.33352e-08,4.62644e-07
1336,7.37255e-07,4.05749e-09,3.02866e-09,2.34493e-08,4.44988e-08,6.62221e-07
1337,1.03891e-06,5.62748e-09,4.09479e-09,3.25945e-08,5.93267e-08,9.37269e-07
1338,1.44981e-06,7.75542e-09,5.54832e-09,4.50047e-08,7.89694e-08,1.31253e-06
1339,2.00442e-06,1.06222e-08,7.53245e-09,6.17356e-08,1.0491e-07,1.81962e-06
1340,2.74645e-06,1.44617e-08,1.02417e-08,8.41481e-08,1.39045e-07,2.49855e-06
1341,3.73084e-06,1.95757e-08,1.39385e-08,1.13984e-07,1.83785e-07,3.39955e-06
1342,5.02601e-06,2.63508e-08,1.89745e-08,1.5346e-07,2.4217e-07,4.58505e-06
1343,6.71649e-06,3.52814e-08,2.58173e-08,2.05376e-07,3.18006e-07,6.13201e-06
1344,8.90582e-06,4.69978e-08,3.50835e-08,2.73253e-07,4.16019e-07,8.13446e-06
1345,1.17197e-05,6.23006e-08,4.75794e-08,3.61485e-07,5.4203e-07,1.07063e-05
1346,1.53097e-05,8.22054e-08,6.43498e-08,4.75526e-07,7.03156e-07,1.39844e-05
1347,1.98565e-05,1.07998e-07,8.67369e-08,6.22104e-07,9.08016e-07,1.81317e-05
1348,2.55745e-05,1.41305e-07,1.16448e-07,8.09472e-07,1.16697e-06,2.33403e-05
1349,3.27151e-05,1.84181e-07,1.55637e-07,1.04769e-06,1.49234e-06,2.98352e-05
1350,4.15712e-05,2.39223e-07,2.06988e-07,1.34895e-06,1.8987e-06,3.78773e-05
1351,5.24807e-05,3.09709e-07,2.73822e-07,1.72796e-06,2.40303e-06,4.77662e-05
1352,6.58303e-05,3.99783e-07,3.60198e-07,2.2023e-06,3.02503e-06,5.9843e-05
1353,8.20581e-05,5.14676e-07,4.71031e-07,2.79296e-06,3.78726e-06,7.44922e-05
1354,0.000101656,6.61e-07,6.12202e-07,3.52477e-06,4.71528e-06,9.21428e-05
1355,0.000125171,8.47109e-07,7.90673e-07,4.42696e-06,5.83774e-06,0.000113268
1356,0.000153205,1.08355e-06,1.01459e-06,5.53376e-06,7.18635e-06,0.000138386
1357,0.000186412,1.38366e-06,1.29335e-06,6.885e-06,8.79575e-06,0.000168054
1358,0.000225496,1.76424e-06,1.63767e-06,8.52676e-06,1.07033e-05,0.000202864
1359,0.000271206,2.24649e-06,2.0596e-06,1.0512e-05,1.29484e-05,0.00024344
1360,0.000324324,2.85708e-06,2.57242e-06,1.29013e-05,1.55721e-05,0.000290422
1361,0.000385658,3.6295e-06,3.19058e-06,1.57634e-05,1.86163e-05,0.000344458
1362,0.000456022,4.60574e-06,3.92944e-06,1.9176e-05,2.21221e-05,0.000406189
1363,0.000536227,5.83829e-06,4.80494e-06,2.32261e-05,2.61291e-05,0.000476229
1364,0.000627053,7.39256e-06,5.83313e-06,2.80105e-05,3.06731e-05,0.000555144
1365,0.000729228,9.34976e-06,7.0296e-06,3.36367e-05,3.57847e-05,0.000643427
1366,0.000843402,1.18104e-05,8.40865e-06,4.02222e-05,4.14867e-05,0.000741474
1367,0.000970117,1.48985e-05,9.9824e-06,4.78953e-05,4.77915e-05,0.000849549
1368,0.00110977,1.8766e-05,1.17597e-05,5.67947e-05,5.46991e-05,0.000967754
1369,0.0012626,2.35988e-05,1.37448e-05,6.70688e-05,6.21934e-05,0.001096
1370,0.00142862,2.9623e-05,1.59362e-05,7.88753e-05,7.02401e-05,0.00123395
1371,0.00160762,3.71122e-05,1.83248e-05,9.23796e-05,7.87833e-05,0.00138102
1372,0.00179911,4.63961e-05,2.08929e-05,0.000107754,8.77434e-05,0.00153633
1373,0.00200232,5.78698e-05,2.36125e-05,0.000125174,9.70144e-05,0.00169865
1374,0.00221614,7.20043e-05,2.64443e-05,0.000144819,0.000106463,0.0018664
1375,0.00243914,8.93582e-05,2.93369e-05,0.000166865,0.000115926,0.00203766
1376,0.00266959,0.00011059,3.22265e-05,0.000191485,0.000125214,0.00221007
1377,0.00290539,0.000136474,3.50378e-05,0.000218842,0.000134109,0.00238092
1378,0.00314417,0.00016791,3.76853e-05,0.000249085,0.000142368,0.00254712
1379,0.00338333,0.000205945,4.0077e-05,0.000282345,0.000149734,0.00270523
1380,0.00362005,0.000251785,4.2119e-05,0.000318728,0.000155933,0.00285149
1381,0.00385145,0.000306812,4.37232e-05,0.000358308,0.000160695,0.00298192
1382,0.00407466,0.000372602,4.48169e-05,0.000401122,0.000163757,0.00309236
1383,0.00428697,0.000450941,4.53569e-05,0.000447163,0.000164888,0.00317862
1384,0.00448603,0.000543838,4.53459e-05,0.000496373,0.0001639,0.00323657
1385,0.00467003,0.000653542,4.48546e-05,0.000548635,0.000160676,0.00326232
1386,0.00483796,0.000782552,4.40483e-05,0.000603768,0.000155196,0.0032524
1387,0.00498988,0.000933629,4.32189e-05,0.000661523,0.000147566,0.00320395
1388,0.00512722,0.0011098,4.28233e-05,0.000721575,0.00013805,0.00311498
1389,0.00525312,0.00131436,4.35282e-05,0.000783525,0.000127112,0.00298459
1390,0.0053728,0.00155088,4.62626e-05,0.000846892,0.00011545,0.00281331
1391,0.00549393,0.00182319,5.22766e-05,0.000911123,0.000104044,0.0026033
1392,0.00562711,0.00213536,6.32091e-05,0.000975589,9.41977e-05,0.00235876
1393,0.0057862,0.00249168,8.11621e-05,0.0010396,8.75828e-05,0.00208618
1394,0.00598885,0.00289668,0.000108783,0.00110241,8.62884e-05,0.00179469
1395,0.00625688,0.00335501,0.000149356,0.00116324,9.28636e-05,0.00149641
1396,0.00661672,0.00387146,0.000206895,0.00122131,0.00011036,0.0012067
1397,0.00709986,0.00445091,0.000286249,0.00127582,0.000142374,0.000944508
1398,0.00774319,0.00509822,0.000393207,0.00132606,0.000193074,0.000732623
1399,0.00858937,0.00581822,0.000534611,0.0013714,0.000267236,0.000597906
1400,0.00968715,0.00661559,0.000718465,0.00141134,0.000370255,0.000571489
1401,0.0110916,0.00749484,0.000954047,0.0014456,0.000508159,0.000688909
1402,0.0128641,0.00846013,0.00125202,0.00147416,0.000687603,0.000990184
1403,0.0150728,0.00951527,0.00162453,0.00149736,0.00091585,0.00151982
1404,0.0177923,0.0106636,0.00208531,0.00151596,0.00120074,0.00232674
1405,0.0211036,0.0119079,0.00264975,0.00153126,0.00155065,0.00346411
1406,0.0250939,0.0132502,0.00333499,0.0015452,0.0019744,0.0049891
1407,0.0298561,0.014692,0.00415992,0.00156048,0.0024812,0.00696251
1408,0.0354885,0.0162337,0.00514527,0.00158067,0.00308052,0.00944831
1409,0.0420943,0.0178753,0.00631357,0.00161034,0.00378196,0.0125131
1410,0.0497804,0.0196155,0.00768914,0.00165525,0.00459513,0.0162254
1411,0.058657,0.0214521,0.00929801,0.00172241,0.00552945,0.020655
1412,0.0688363,0.0233824,0.0111678,0.00182033,0.00659398,0.0258718
1413,0.0804316,0.0254024,0.0133278,0.00195908,0.0077972,0.0319451
1414,0.0935558,0.0275075,0.0158084,0.00215052,0.00914683,0.0389426
1415,0.10832,0.0296925,0.0186411,0.00240841,0.0106495,0.0469288
1416,0.124834,0.0319514,0.0218585,0.00274857,0.0123107,0.0559645
1417,0.1432,0.0342783,0.0254935,0.00318904,0.0141343,0.0661048
1418,0.163517,0.0366668,0.0295791,0.00375018,0.0161224,0.0773986
1419,0.185876,0.0391109,0.0341485,0.00445483,0.0182752,0.0898866
1420,0.210358,0.041605,0.039234,0.0053284,0.0205904,0.1036
1421,0.237035,0.0441446,0.0448668,0.00639893,0.0230635,0.118561
1422,0.265966,0.0467262,0.0510767,0.00769719,0.0256872,0.134779
1423,0.297197,0.0493483,0.0578914,0.0092567,0.0284512,0.15225
1424,0.330761,0.0520117,0.065336,0.0111137,0.0313423,0.170957
1425,0.366674,0.0547198,0.0734327,0.0133073,0.0343443,0.19087
1426,0.404937,0.0574796,0.0821999,0.015879,0.0374374,0.211941
1427,0.445533,0.0603018,0.0916518,0.0188732,0.040599,0.234107
1428,0.488429,0.0632016,0.101798,0.0223363,0.0438031,0.257289
1429,0.533574,0.0661993,0.112645,0.0263173,0.0470205,0.281392
1430,0.5809,0.0693208,0.12419,0.0308669,0.0502194,0.306303
1431,0.630322,0.0725979,0.136427,0.0360376,0.053365,0.331894
1432,0.68174,0.0760692,0.149346,0.0418831,0.0564203,0.358022
1433,0.735038,0.0797799,0.162927,0.0484583,0.0593462,0.384527
1434,0.790086,0.0837828,0.177146,0.0558184,0.0621022,0.411237
1435,0.846744,0.088138,0.191972,0.0640185,0.0646465,0.437969
1436,0.90486,0.092913,0.207371,0.0731133,0.0669371,0.464526
1437,0.964276,0.0981832,0.2233,0.0831565,0.0689321,0.490704
1438,1.02483,0.104031,0.239713,0.0941998,0.0705907,0.516292
1439,1.08635,0.110547,0.256558,0.106293,0.0718737,0.541075
1440,1.14867,0.117827,0.273782,0.119481,0.0727446,0.564833
1441,1.21163,0.125974,0.291328,0.133808,0.0731702,0.587351
1442,1.27508,0.135095,0.309136,0.149311,0.0731219,0.608413
1443,1.33886,0.145303,0.327147,0.166023,0.0725761,0.627811
1444,1.40285,0.156714,0.345303,0.18397,0.0715157,0.645346
1445,1.46693,0.169443,0.363549,0.203172,0.0699305,0.660831
1446,1.531,0.18361,0.381833,0.223641,0.0678186,0.674093
1447,1.59498,0.199331,0.400108,0.245381,0.0651869,0.684976
1448,1.65884,0.216717,0.418336,0.268387,0.0620519,0.693346
1449,1.72254,0.235879,0.436486,0.292644,0.0584409,0.699091
1450,1.7861,0.256918,0.45454,0.318126,0.0543921,0.702124
1451,1.84956,0.279925,0.472492,0.3448,0.0499556,0.702385
1452,1.91299,0.304982,0.490351,0.372617,0.0451936,0.699844
1453,1.9765,0.332157,0.508139,0.40152,0.040181,0.694501
1454,2.04024,0.361502,0.525901,0.431438,0.0350052,0.686389
1455,2.10438,0.393053,0.543696,0.462291,0.0297665,0.675571
1456,2.16914,0.426824,0.561606,0.493984,0.0245779,0.662147
1457,2.23477,0.462809,0.579735,0.526412,0.0195647,0.646246
1458,2.30154,0.50098,0.598208,0.559456,0.0148644,0.628033
1459,2.36977,0.541283,0.617172,0.59299,0.0106254,0.607702
1460,2.4398,0.583639,0.636799,0.626872,0.00700683,0.585478
1461,2.51197,0.627942,0.657284,0.660953,0.00417738,0.561616
1462,2.58668,0.674058,0.678843,0.695074,0.00231392,0.536396
1463,2.66433,0.721828,0.701715,0.729065,0.00160037,0.510121
1464,2.74532,0.771064,0.726161,0.76275,0.00222611,0.483116
1465,2.83006,0.821551,0.752458,0.795947,0.00438434,0.455722
1466,2.91899,0.87305,0.780905,0.828466,0.00827026,0.428295
