t,T+R,N_0,N_1,N_2
0,1,6.81994e-28,2.05879e-33,2.93113e-34
1,0.999999,6.89396e-28,2.32081e-31,3.6507e-32
2,0.999997,7.03947e-28,8.12903e-31,1.27975e-31
3,0.999993,6.87251e-28,1.69246e-30,2.86466e-31
4,0.999988,6.95558e-28,2.7332e-30,5.09623e-31
5,0.999981,6.70798e-28,4.05789e-30,8.18777e-31
6,0.999974,6.74683e-28,5.46397e-30,1.17097e-30
7,0.999965,6.30381e-28,7.79828e-30,1.62257e-30
8,0.999954,6.97574e-28,9.78331e-30,2.16532e-30
9,0.999943,6.91113e-28,1.23604e-29,3.02355e-30
10,0.99993,6.59666e-28,1.4532e-29,4.19408e-30
11,0.999917,6.24514e-28,1.89879e-29,5.23639e-30
12,0.999903,6.60342e-28,2.34487e-29,6.72114e-30
13,0.999888,6.00553e-28,2.62729e-29,8.71847e-30
14,0.999872,6.34604e-28,2.76506e-29,1.17889e-29
15,0.999856,6.24397e-28,3.14796e-29,1.54927e-29
16,0.99984,6.02535e-28,3.80149e-29,1.78307e-29
17,0.999823,6.11973e-28,4.02726e-29,2.09821e-29
18,0.999807,6.01866e-28,4.36745e-29,2.50921e-29
19,0.99979,6.37768e-28,4.55954e-29,2.89834e-29
20,0.999774,6.57234e-28,5.55434e-29,3.36192e-29
21,0.999758,5.94126e-28,5.92005e-29,3.65749e-29
22,0.999742,6.22471e-28,6.82258e-29,3.67226e-29
23,0.999727,6.58883e-28,7.29847e-29,3.89274e-29
24,0.999713,6.62913e-28,7.45196e-29,4.36386e-29
25,0.999701,7.20498e-28,7.74781e-29,4.48797e-29
26,0.999689,6.59652e-28,8.95838e-29,4.21516e-29
27,0.999679,6.69576e-28,1.08242e-28,4.00053e-29
28,0.99967,7.08668e-28,1.0452e-28,4.2129e-29
29,0.999663,7.00635e-28,1.0771e-28,4.12861e-29
30,0.999658,7.17136e-28,1.15653e-28,4.2111e-29
31,0.999656,6.24619e-28,1.294e-28,3.53619e-29
32,0.999655,6.51885e-28,1.39368e-28,4.05407e-29
33,0.999657,6.30819e-28,1.43449e-28,3.91903e-29
34,0.999661,6.5438e-28,1.38455e-28,4.45792e-29
35,0.999669,7.09567e-28,1.61875e-28,4.36856e-29
36,0.999679,6.2139e-28,1.80561e-28,4.21328e-29
37,0.999692,5.99285e-28,2.10102e-28,4.63918e-29
38,0.999708,6.12616e-28,2.25966e-28,4.85905e-29
39,0.999728,6.28735e-28,2.278e-28,5.39221e-29
40,0.999752,6.80071e-28,2.49562e-28,5.97875e-29
41,0.999779,6.76919e-28,2.86564e-28,6.2613e-29
42,0.999809,6.14785e-28,3.08418e-28,6.57274e-29
43,0.999844,5.70323e-28,3.26406e-28,8.17134e-29
44,0.999883,6.91376e-28,3.33017e-28,8.23022e-29
45,0.999926,7.22772e-28,3.3383e-28,8.58908e-29
46,0.999973,5.75469e-28,3.86177e-28,8.71851e-29
47,1.00002,5.50859e-28,3.77033e-28,9.22634e-29
48,1.00008,5.43021e-28,4.14085e-28,9.10215e-29
49,1.00014,5.41534e-28,3.67314e-28,9.6504e-29
50,1.0002,5.16783e-28,3.98627e-28,9.40663e-29
51,1.00027,5.02044e-28,3.42556e-28,9.74649e-29
52,1.00035,3.82849e-28,3.9066e-28,9.778e-29
53,1.00043,3.70608e-28,3.49e-28,1.08295e-28
54,1.00051,4.40439e-28,4.21157e-28,9.45678e-29
55,1.0006,3.50731e-28,3.68288e-28,1.1033e-28
56,1.00069,3.86751e-28,3.58012e-28,1.24919e-28
57,1.00078,3.39531e-28,3.69089e-28,1.18118e-28
58,1.00089,3.55806e-28,3.89473e-28,1.2928e-28
59,1.00099,3.12162e-28,3.80375e-28,1.1915e-28
60,1.0011,3.51602e-28,3.67272e-28,1.05633e-28
61,1.00122,3.30312e-28,4.03884e-28,1.05204e-28
62,1.00134,3.09428e-28,3.6218e-28,1.2982e-28
63,1.00146,2.96369e-28,3.1987e-28,1.30666e-28
64,1.00159,2.82258e-28,3.37093e-28,1.39415e-28
65,1.00172,3.2803e-28,3.34663e-28,1.32185e-28
66,1.00186,2.54637e-28,3.36904e-28,1.30242e-28
67,1.002,2.97508e-28,3.3595e-28,1.58794e-28
68,1.00215,2.65622e-28,3.55474e-28,1.37299e-28
69,1.0023,2.70255e-28,2.8922e-28,1.49869e-28
70,1.00245,2.83652e-28,3.06624e-28,2.05522e-28
71,1.00261,3.28131e-28,3.10628e-28,1.72255e-28
72,1.00277,2.96985e-28,3.06539e-28,1.73211e-28
73,1.00293,3.09943e-28,2.8399e-28,1.9817e-28
74,1.0031,3.01015e-28,2.87036e-28,2.06606e-28
75,1.00327,3.34202e-28,3.10591e-28,1.92961e-28
76,1.00345,3.48772e-28,2.66975e-28,2.12872e-28
77,1.00362,2.54336e-28,2.37785e-28,2.242e-28
78,1.0038,3.48223e-28,2.86812e-28,2.18207e-28
79,1.00399,2.48726e-28,2.37397e-28,2.09522e-28
80,1.00417,2.81141e-28,2.08295e-28,2.43847e-28
81,1.00436,2.80484e-28,1.79111e-28,2.55685e-28
82,1.00455,2.63455e-28,2.42697e-28,2.21989e-28
83,1.00474,2.87073e-28,2.08143e-28,2.52181e-28
84,1.00493,2.64862e-28,2.00071e-28,2.81161e-28
85,1.00513,2.80317e-28,1.40669e-28,3.00412e-28
86,1.00533,3.27771e-28,1.60081e-28,2.75203e-28
87,1.00553,3.17164e-28,1.62234e-28,2.73851e-28
88,1.00573,3.7214e-28,1.15226e-28,3.08251e-28
89,1.00593,3.05009e-28,1.5254e-28,3.17011e-28
90,1.00614,3.64243e-28,1.25267e-28,3.52428e-28
91,1.00634,3.626e-28,1.12588e-28,2.94833e-28
92,1.00655,3.64812e-28,1.16085e-28,3.58115e-28
93,1.00675,3.57802e-28,6.37696e-29,3.86548e-28
94,1.00696,4.09184e-28,8.89221e-29,3.65738e-28
95,1.00717,4.27707e-28,9.21433e-29,3.26442e-28
96,1.00738,4.35896e-28,1.37901e-28,3.71593e-28
97,1.00758,4.19233e-28,7.95932e-29,3.83614e-28
98,1.00779,4.76893e-28,9.29617e-29,3.79034e-28
99,1.008,4.78508e-28,1.14232e-28,3.9559e-28
100,1.00821,5.15938e-28,1.3104e-28,3.52393e-28
101,1.00842,4.00608e-28,1.26038e-28,3.69181e-28
102,1.00863,5.21642e-28,1.02894e-28,4.19703e-28
103,1.00884,4.36467e-28,1.42229e-28,3.84955e-28
104,1.00905,4.51755e-28,1.21199e-28,3.45034e-28
105,1.00926,4.72108e-28,1.57275e-28,3.52798e-28
106,1.00947,4.48414e-28,1.48468e-28,3.78868e-28
107,1.00968,4.68707e-28,1.18223e-28,4.07751e-28
108,1.00988,3.30402e-28,1.48173e-28,4.05968e-28
109,1.01009,3.6073e-28,1.51482e-28,3.50132e-28
110,1.0103,3.32317e-28,1.566e-28,3.75365e-28
111,1.01051,2.75552e-28,1.45368e-28,3.41727e-28
112,1.01071,3.16283e-28,9.65494e-29,4.13761e-28
113,1.01092,2.96222e-28,1.07276e-28,3.73713e-28
114,1.01112,2.69085e-28,1.90528e-28,3.88837e-28
115,1.01133,2.41742e-28,9.48286e-29,4.23235e-28
116,1.01153,2.73551e-28,1.12167e-28,4.02145e-28
117,1.01173,2.70089e-28,1.08754e-28,3.94378e-28
118,1.01193,2.59819e-28,1.10008e-28,3.5974e-28
119,1.01213,2.31067e-28,1.3402e-28,3.44465e-28
120,1.01233,2.87164e-28,1.0333e-28,3.25167e-28
121,1.01253,2.52199e-28,7.03926e-29,3.2027e-28
122,1.01273,2.11717e-28,6.30374e-29,3.50146e-28
123,1.01292,2.65189e-28,9.44866e-29,2.53139e-28
124,1.01312,2.50082e-28,1.13236e-28,2.48794e-28
125,1.01331,3.05295e-28,8.10605e-29,2.36839e-28
126,1.01351,2.86274e-28,1.05638e-28,2.1323e-28
127,1.0137,2.84493e-28,7.05982e-29,2.48722e-28
128,1.01389,3.89489e-28,1.36505e-28,1.81999e-28
129,1.01408,3.50214e-28,1.70441e-28,1.50162e-28
130,1.01427,3.91696e-28,2.08786e-28,2.39066e-28
131,1.01445,4.04032e-28,1.91431e-28,2.02406e-28
132,1.01464,5.04884e-28,1.55385e-28,1.29384e-28
133,1.01482,5.28062e-28,2.7186e-28,1.73112e-28
134,1.015,4.66993e-28,2.51108e-28,1.59271e-28
135,1.01518,4.90349e-28,3.31465e-28,1.17949e-28
136,1.01535,5.41009e-28,3.26484e-28,9.48005e-29
137,1.01553,6.73193e-28,2.84184e-28,8.49527e-29
138,1.0157,5.65887e-28,3.82756e-28,8.14574e-29
139,1.01587,4.67888e-28,4.69229e-28,8.44438e-29
140,1.01603,5.81791e-28,4.6626e-28,8.73098e-29
141,1.01619,6.84076e-28,5.69492e-28,7.44681e-29
142,1.01635,5.52761e-28,5.47547e-28,4.16959e-29
143,1.01651,4.95311e-28,6.88582e-28,7.40581e-29
144,1.01666,5.68254e-28,6.27047e-28,5.79138e-29
145,1.01681,5.81633e-28,7.16949e-28,9.23085e-29
146,1.01696,6.11659e-28,6.54418e-28,6.53182e-29
147,1.0171,5.57702e-28,7.62981e-28,4.27289e-29
148,1.01723,5.55134e-28,7.22729e-28,1.20839e-29
149,1.01736,5.78892e-28,7.47787e-28,4.18433e-30
150,1.01749,5.09487e-28,8.07109e-28,4.05236e-29
151,1.01761,5.46851e-28,6.74419e-28,5.93674e-29
152,1.01772,4.62089e-28,7.37507e-28,1.46122e-29
153,1.01783,4.8844e-28,7.86113e-28,5.5042e-30
154,1.01793,4.4539e-28,5.87298e-28,7.2123e-30
155,1.01803,4.83094e-28,6.24185e-28,1.4912e-29
156,1.01811,3.38358e-28,6.03444e-28,5.42532e-29
157,1.0182,3.96829e-28,3.993e-28,3.34416e-31
158,1.01827,3.60252e-28,5.03826e-28,-2.14056e-29
159,1.01833,3.90921e-28,2.43713e-28,2.91091e-29
160,1.01839,3.55202e-28,2.99019e-28,2.4323e-29
161,1.01844,3.10423e-28,1.93779e-28,5.02517e-29
162,1.01847,3.07862e-28,1.29371e-28,2.35041e-29
163,1.0185,3.07268e-28,-2.571e-29,2.35483e-29
164,1.01852,3.40443e-28,8.77069e-29,4.05288e-29
165,1.01853,2.91799e-28,3.40865e-29,1.05513e-28
166,1.01853,3.15109e-28,-9.91685e-30,1.06689e-28
167,1.01851,2.94159e-28,-9.52554e-29,6.8064e-29
168,1.01849,3.69804e-28,-5.75473e-29,1.70049e-28
169,1.01845,3.38494e-28,-6.80821e-29,9.00459e-29
170,1.0184,2.8132e-28,-5.30326e-29,1.92877e-28
171,1.01833,2.58088e-28,-4.44027e-29,1.2949e-28
172,1.01826,2.70003e-28,5.31404e-30,1.25408e-28
173,1.01817,3.09924e-28,1.16169e-29,2.43705e-28
174,1.01807,2.29723e-28,1.12877e-28,1.85033e-28
175,1.01795,3.21718e-28,2.84005e-28,2.46084e-28
176,1.01782,2.95257e-28,2.15914e-28,2.47936e-28
177,1.01767,2.88717e-28,3.60594e-28,3.10577e-28
178,1.01751,3.47831e-28,3.42928e-28,2.27489e-28
179,1.01733,2.66511e-28,5.20142e-28,2.7637e-28
180,1.01714,3.1103e-28,3.75734e-28,3.47529e-28
181,1.01693,3.53571e-28,3.26988e-28,4.4272e-28
182,1.0167,3.8175e-28,5.58586e-28,4.0175e-28
183,1.01646,3.97456e-28,6.0893e-28,3.22364e-28
184,1.0162,4.41604e-28,5.23506e-28,3.75086e-28
185,1.01592,3.99729e-28,2.69919e-28,4.22549e-28
186,1.01563,4.88902e-28,4.43716e-28,3.9045e-28
187,1.01532,5.07402e-28,3.35141e-28,4.14142e-28
188,1.01499,4.9234e-28,2.33781e-28,3.73549e-28
189,1.01464,5.37966e-28,2.38716e-28,4.37548e-28
190,1.01428,6.33892e-28,8.17031e-28,5.11663e-28
191,1.01389,7.24159e-28,4.54911e-28,4.00857e-28
192,1.01349,6.2987e-28,4.11012e-28,4.359e-28
193,1.01307,5.84594e-28,5.16026e-29,4.06815e-28
194,1.01263,6.23295e-28,2.18978e-28,3.96536e-28
195,1.01218,8.89549e-28,5.33474e-28,5.0013e-28
196,1.0117,7.7758e-28,3.72181e-28,4.50524e-28
197,1.01121,6.32607e-28,-6.08792e-29,2.182e-28
198,1.0107,7.05496e-28,1.4694e-28,4.19961e-28
199,1.01017,9.58886e-28,6.95786e-28,6.26951e-28
200,1.00962,9.62626e-28,4.82832e-28,5.13578e-28
201,1.00905,1.08782e-27,4.69409e-28,5.24595e-28
202,1.00846,8.0526e-28,9.31705e-29,3.34022e-28
203,1.00786,9.3218e-28,2.70279e-28,4.85453e-28
204,1.00724,1.21301e-27,6.37365e-28,6.33827e-28
205,1.0066,1.19454e-27,4.81406e-28,5.55318e-28
206,1.00594,1.22749e-27,2.59061e-28,4.59969e-28
207,1.00527,1.00678e-27,1.83796e-28,5.62394e-28
208,1.00458,1.25992e-27,3.87923e-28,6.36298e-28
209,1.00387,1.28275e-27,6.39737e-28,6.188e-28
210,1.00315,1.36862e-27,4.53041e-28,5.7893e-28
211,1.0024,1.47616e-27,2.45772e-28,6.07247e-28
212,1.00165,1.04994e-27,2.60188e-28,5.37042e-28
213,1.00087,1.2639e-27,7.77595e-28,7.03692e-28
214,1.00008,1.52312e-27,6.39764e-28,7.03957e-28
215,0.999275,1.63772e-27,5.24241e-28,5.45604e-28
216,0.998453,1.20809e-27,4.01573e-28,5.90701e-28
217,0.997616,9.8851e-28,6.77268e-28,4.14251e-28
218,0.996764,1.44504e-27,1.01559e-27,6.4746e-28
219,0.995897,1.66296e-27,7.04498e-28,4.91068e-28
220,0.995015,1.50688e-27,4.23376e-28,4.20647e-28
221,0.994119,1.17931e-27,7.27638e-28,3.3365e-28
222,0.993209,1.26613e-27,1.14789e-27,3.99775e-28
223,0.992285,2.002e-27,8.24775e-28,6.43909e-28
224,0.991347,1.81595e-27,5.81221e-28,3.71575e-28
225,0.990395,1.37388e-27,6.03543e-28,1.55686e-28
226,0.98943,1.36024e-27,8.07157e-28,2.91685e-28
227,0.988451,1.91295e-27,9.51114e-28,4.12687e-28
228,0.987459,1.89431e-27,6.2924e-28,3.98816e-28
229,0.986454,1.6118e-27,6.19105e-28,1.51566e-28
230,0.985435,1.14771e-27,7.21861e-28,7.64002e-29
231,0.984403,1.47403e-27,9.46313e-28,2.29538e-28
232,0.983358,1.87159e-27,5.96372e-28,2.97656e-28
233,0.9823,1.43205e-27,5.97533e-28,2.45299e-28
234,0.981229,1.07005e-27,5.95796e-28,-3.96655e-29
235,0.980144,1.2096e-27,7.4533e-28,-8.92641e-30
236,0.979046,1.36089e-27,7.67705e-28,1.96354e-28
237,0.977933,1.26108e-27,5.8893e-28,2.7444e-28
238,0.976807,9.85661e-28,5.74992e-28,1.21157e-29
239,0.975667,8.32164e-28,7.64909e-28,-7.28382e-29
240,0.974512,1.01383e-27,7.81832e-28,1.85388e-28
241,0.973342,1.27525e-27,5.98067e-28,4.10581e-28
242,0.972157,1.28564e-27,6.38388e-28,2.10003e-28
243,0.970957,8.63141e-28,6.90893e-28,1.30758e-28
244,0.96974,9.11453e-28,6.95478e-28,1.99967e-28
245,0.968506,1.33123e-27,5.59425e-28,4.57574e-28
246,0.967255,1.1316e-27,5.80887e-28,2.94044e-28
247,0.965987,8.00062e-28,5.53363e-28,1.44619e-28
248,0.964699,7.07705e-28,5.05616e-28,1.37795e-28
249,0.963393,1.0868e-27,6.58482e-28,2.79149e-28
250,0.962066,9.15057e-28,5.10921e-28,2.52899e-28
251,0.960719,5.67375e-28,5.53146e-28,8.8116e-29
252,0.95935,3.89819e-28,7.06597e-28,6.83386e-29
253,0.957959,5.75917e-28,5.6727e-28,8.3347e-29
254,0.956544,6.62231e-28,5.38604e-28,1.61611e-28
255,0.955104,2.05324e-28,5.59293e-28,1.48296e-28
256,0.95364,7.80811e-29,7.27662e-28,1.22071e-28
257,0.952148,3.22429e-28,9.37476e-28,5.04636e-29
258,0.95063,3.81904e-28,7.40932e-28,1.78155e-28
259,0.949082,1.59766e-28,7.42121e-28,2.15672e-28
260,0.947505,4.06073e-29,8.32081e-28,2.19342e-28
261,0.945897,8.68487e-29,9.48042e-28,1.57809e-28
262,0.944256,2.63917e-28,8.77789e-28,1.94282e-28
263,0.942582,9.24664e-29,7.79683e-28,4.08965e-28
264,0.940873,6.01622e-30,9.68211e-28,3.28526e-28
265,0.939128,4.46509e-29,9.23194e-28,2.43214e-28
266,0.937346,1.86261e-28,8.56384e-28,3.17662e-28
267,0.935525,1.1691e-28,8.21922e-28,5.18123e-28
268,0.933664,1.09831e-29,8.04999e-28,5.52159e-28
269,0.931761,1.61085e-28,8.38624e-28,5.10958e-28
270,0.929816,1.36995e-28,6.2993e-28,5.2875e-28
271,0.927827,4.16402e-29,6.20147e-28,5.68768e-28
272,0.925793,7.4281e-29,6.32746e-28,7.50748e-28
273,0.923711,2.00601e-28,8.05598e-28,4.73449e-28
274,0.921582,1.19767e-28,6.11562e-28,3.93257e-28
275,0.919403,1.43822e-28,3.7635e-28,8.54796e-28
276,0.917173,2.51134e-28,3.73649e-28,6.79028e-28
277,0.914892,2.85511e-28,6.2628e-28,3.7476e-28
278,0.912557,1.80619e-28,2.64522e-28,3.28425e-28
279,0.910168,2.32237e-28,4.40917e-29,5.18975e-28
280,0.907723,3.55636e-28,2.41971e-28,5.20931e-28
281,0.905221,4.03996e-28,2.42019e-28,1.65276e-28
282,0.902661,3.99595e-28,-1.24776e-29,2.43907e-28
283,0.900042,4.30207e-28,6.75485e-30,3.91879e-28
284,0.897363,6.21691e-28,4.2136e-31,3.80319e-28
285,0.894623,4.78368e-28,6.75859e-30,1.53617e-28
286,0.891821,4.21273e-28,2.63402e-31,1.03183e-28
287,0.888956,4.97201e-28,-1.13348e-28,3.12138e-28
288,0.886028,6.83562e-28,-5.34023e-29,2.94552e-28
289,0.883035,6.39878e-28,-1.57683e-29,9.3145e-29
290,0.879977,4.96936e-28,4.07161e-29,7.59442e-29
291,0.876854,7.22759e-28,-9.33754e-29,1.48959e-28
292,0.873665,7.23949e-28,2.95143e-29,7.49456e-29
293,0.870409,7.60488e-28,1.22227e-28,8.42897e-29
294,0.867086,7.1125e-28,1.02198e-28,-2.53489e-29
295,0.863697,9.1329e-28,4.88287e-29,5.33725e-29
296,0.86024,7.70214e-28,2.10024e-28,6.44314e-29
297,0.856716,6.06732e-28,3.04744e-28,-7.38107e-29
298,0.853124,7.76429e-28,2.51535e-28,-1.10843e-29
299,0.849466,9.43068e-28,1.75617e-28,-2.93599e-29
300,0.84574,7.46862e-28,2.82321e-28,-1.03322e-28
301,0.841948,6.52957e-28,4.42172e-28,-3.66169e-29
302,0.83809,6.99958e-28,3.93371e-28,-1.89607e-29
303,0.834166,8.17259e-28,3.45822e-28,-8.02601e-29
304,0.830177,5.21269e-28,4.19044e-28,-9.51033e-29
305,0.826124,4.65082e-28,5.20548e-28,-4.51688e-29
306,0.822007,6.89082e-28,6.32329e-28,-5.03663e-29
307,0.817827,5.52298e-28,4.00613e-28,-3.87166e-29
308,0.813586,5.10699e-28,7.25906e-28,-5.04681e-29
309,0.809284,3.41741e-28,7.73856e-28,-1.0847e-29
310,0.804923,5.2369e-28,8.61441e-28,1.29137e-29
311,0.800504,3.75442e-28,6.84029e-28,7.69153e-30
312,0.796029,2.39187e-28,1.03314e-27,5.63032e-29
313,0.791498,2.37978e-28,1.22086e-27,4.49137e-29
314,0.786913,2.22229e-28,1.06022e-27,4.44898e-29
315,0.782277,1.26117e-28,1.0276e-27,7.05164e-29
316,0.77759,1.33708e-28,1.21602e-27,1.14446e-28
317,0.772856,1.54267e-28,1.39823e-27,1.30597e-28
318,0.768074,1.38667e-28,1.42047e-27,1.48173e-28
319,0.763249,4.80948e-29,1.5415e-27,1.65034e-28
320,0.758381,-7.30501e-29,1.70909e-27,1.60277e-28
321,0.753472,5.76279e-29,1.69732e-27,2.05339e-28
322,0.748526,-8.79026e-29,1.56742e-27,2.10535e-28
323,0.743544,-1.06167e-28,1.72979e-27,2.15572e-28
324,0.738528,5.921e-29,2.09291e-27,3.10169e-28
325,0.733481,2.50227e-29,1.69324e-27,2.60106e-28
326,0.728405,-4.46374e-29,1.52077e-27,2.03087e-28
327,0.723303,2.54235e-28,1.80722e-27,3.06314e-28
328,0.718176,2.55001e-28,1.65378e-27,3.09598e-28
329,0.713029,3.50287e-28,1.16136e-27,2.43289e-28
330,0.707862,5.7834e-28,1.41397e-27,2.74216e-28
331,0.702679,6.78389e-28,1.31133e-27,3.27403e-28
332,0.697481,9.48314e-28,1.29215e-27,2.68825e-28
333,0.692273,9.95613e-28,9.09775e-28,3.23915e-28
334,0.687055,1.47118e-27,5.55337e-28,2.41025e-28
335,0.681831,1.76507e-27,8.62728e-28,2.16856e-28
336,0.676603,1.92314e-27,6.33476e-28,2.32646e-28
337,0.671374,2.21317e-27,4.90469e-28,2.38191e-28
338,0.666146,2.45704e-27,3.05453e-28,1.57056e-28
339,0.660921,2.73776e-27,4.0696e-28,1.96053e-28
340,0.655702,2.6292e-27,2.43627e-28,1.10292e-28
341,0.650491,3.16865e-27,2.70429e-28,2.22018e-28
342,0.645291,3.38964e-27,5.56141e-29,6.64579e-29
343,0.640104,3.0146e-27,1.95438e-28,1.20097e-28
344,0.634931,3.66772e-27,1.75341e-28,1.70908e-28
345,0.629775,3.91791e-27,5.33876e-29,3.45282e-29
346,0.624638,3.64455e-27,1.15456e-28,1.0305e-28
347,0.619522,3.18436e-27,1.50718e-28,6.28422e-29
348,0.614429,4.04805e-27,1.37393e-28,-1.9726e-29
349,0.609361,4.06139e-27,2.58931e-28,6.63082e-29
350,0.604319,3.46283e-27,3.19841e-28,5.34924e-29
351,0.599305,4.29674e-27,3.11365e-28,-6.50111e-30
352,0.594321,4.52303e-27,2.98845e-28,-2.55017e-29
353,0.589367,4.00559e-27,4.19052e-28,3.04482e-29
354,0.584446,3.79014e-27,3.6065e-28,-2.18625e-30
355,0.579558,4.47719e-27,3.93608e-28,-1.64494e-29
356,0.574704,3.82368e-27,3.72703e-28,-3.33824e-29
357,0.569886,3.81175e-27,4.09882e-28,1.40936e-29
358,0.565104,3.29388e-27,3.31558e-28,-3.31762e-29
359,0.56036,3.6688e-27,4.58628e-28,-5.73104e-29
360,0.555653,2.43335e-27,3.82124e-28,-3.87436e-29
361,0.550985,2.28422e-27,2.99916e-28,-3.8131e-29
362,0.546355,2.15043e-27,2.63049e-28,-3.42142e-29
363,0.541765,1.73466e-27,2.07064e-28,-3.02887e-29
364,0.537213,9.74389e-28,1.25806e-28,-4.84531e-30
365,0.532701,1.38221e-27,1.92557e-28,2.28085e-29
366,0.528228,6.40959e-28,1.33865e-28,9.37731e-29
367,0.523795,4.72896e-28,1.08076e-28,9.80288e-29
368,0.5194,2.29816e-28,7.59453e-29,1.39042e-28
369,0.515044,3.54743e-28,1.69403e-29,1.80439e-28
370,0.510725,2.11165e-28,1.85371e-29,2.84869e-28
371,0.506445,3.69213e-28,4.71581e-29,3.46859e-28
372,0.502201,5.64132e-28,7.19569e-29,4.05334e-28
373,0.497993,6.02081e-28,1.19258e-29,4.70314e-28
374,0.49382,2.60981e-28,5.07364e-29,5.87617e-28
375,0.489681,5.17023e-28,1.14256e-28,6.9025e-28
376,0.485575,9.7366e-28,1.39014e-28,8.0924e-28
377,0.481502,7.37054e-28,2.06002e-28,9.44599e-28
378,0.477459,1.1967e-27,2.06604e-28,1.00705e-27
379,0.473445,1.71708e-27,2.77956e-28,1.32743e-27
380,0.46946,1.60441e-27,4.14169e-28,1.25082e-27
381,0.465502,1.64878e-27,3.85364e-28,1.47794e-27
382,0.46157,2.10613e-27,4.37885e-28,1.4499e-27
383,0.457661,2.15733e-27,4.45322e-28,1.63152e-27
384,0.453774,2.03782e-27,3.27968e-28,1.73772e-27
385,0.449909,2.09505e-27,4.60927e-28,1.767e-27
386,0.446062,2.68535e-27,3.14152e-28,1.91773e-27
387,0.442233,2.25754e-27,3.8851e-28,1.87698e-27
388,0.438421,2.0697e-27,2.57265e-28,1.94606e-27
389,0.434622,2.40837e-27,2.63263e-28,1.95974e-27
390,0.430836,1.65604e-27,1.7608e-28,1.66545e-27
391,0.427061,1.28794e-27,-5.50622e-29,1.73523e-27
392,0.423296,1.82254e-27,1.25809e-28,1.52719e-27
393,0.419538,1.0745e-27,1.69137e-29,1.51196e-27
394,0.415786,1.23935e-27,8.42672e-30,1.27164e-27
395,0.412039,6.94894e-28,-4.54578e-29,1.19559e-27
396,0.408295,5.3362e-28,-8.62075e-29,1.14475e-27
397,0.404552,2.03004e-28,-2.87338e-29,7.68711e-28
398,0.40081,2.97116e-28,1.18288e-28,5.86702e-28
399,0.397065,3.6297e-28,1.9142e-28,5.41288e-28
400,0.393318,-2.01966e-29,3.0788e-28,3.5637e-28
401,0.389567,4.20555e-29,5.89042e-28,1.60277e-28
402,0.38581,1.27056e-28,5.9908e-28,1.39231e-28
403,0.382046,2.39787e-28,8.07185e-28,7.54734e-30
404,0.378275,1.05587e-28,9.07848e-28,-3.67815e-29
405,0.374495,3.62361e-28,1.30453e-27,-3.35434e-29
406,0.370705,3.90987e-28,1.44185e-27,-6.86511e-30
407,0.366904,5.3668e-28,1.55165e-27,7.49035e-29
408,0.363092,4.94592e-28,1.7852e-27,1.46274e-28
409,0.359268,5.93867e-28,1.7124e-27,2.28915e-28
410,0.35543,6.64317e-28,2.06672e-27,3.25404e-28
411,0.35158,6.95299e-28,2.12883e-27,5.0262e-28
412,0.347715,6.63712e-28,1.86697e-27,5.19419e-28
