t,T+R,N_0,N_1,N_2
143,0.549725,4.17757e-26,8.89806e-26,4.43313e-26
144,0.543387,3.8704e-26,9.32704e-26,4.20253e-26
145,0.537082,4.45802e-26,8.91907e-26,3.40941e-26
146,0.53081,3.75938e-26,1.01733e-25,3.73456e-26
147,0.52457,4.27364e-26,9.36721e-26,3.78169e-26
148,0.518362,3.29907e-26,1.08322e-25,3.09524e-26
149,0.512187,3.58485e-26,9.13212e-26,3.53603e-26
150,0.506044,3.20375e-26,1.00183e-25,4.09446e-26
151,0.499933,3.30329e-26,9.74648e-26,3.00301e-26
152,0.493853,2.63139e-26,1.0742e-25,2.43759e-26
153,0.487805,3.3696e-26,1.07095e-25,2.72844e-26
154,0.481789,2.53872e-26,1.16381e-25,3.02872e-26
155,0.475804,2.34472e-26,1.04054e-25,2.46877e-26
156,0.46985,2.51037e-26,1.12065e-25,2.56561e-26
157,0.463927,2.04871e-26,1.20647e-25,2.10662e-26
158,0.458035,2.45111e-26,1.22986e-25,2.00728e-26
159,0.452174,1.69776e-26,1.20967e-25,2.12636e-26
160,0.446344,1.92245e-26,1.11258e-25,1.90089e-26
161,0.440545,1.50917e-26,1.27259e-25,1.56097e-26
162,0.434776,1.3858e-26,1.23625e-25,1.52412e-26
163,0.429039,1.58337e-26,1.46251e-25,1.38061e-26
164,0.423333,1.3323e-26,1.46467e-25,1.42437e-26
165,0.417657,1.3108e-26,1.35307e-25,1.2934e-26
166,0.412013,1.22945e-26,1.41431e-25,1.26184e-26
167,0.4064,1.06231e-26,1.3707e-25,1.02296e-26
168,0.400819,1.03855e-26,1.52181e-25,1.00181e-26
169,0.39527,1.09037e-26,1.26133e-25,1.1653e-26
170,0.389753,9.12956e-27,1.47677e-25,5.96827e-27
171,0.384268,9.47723e-27,1.38394e-25,6.14652e-27
172,0.378816,1.1211e-26,1.28913e-25,9.37678e-27
173,0.373397,6.34942e-27,1.32435e-25,8.35645e-27
174,0.368012,5.1512e-27,1.36041e-25,5.45513e-27
175,0.36266,5.235e-27,1.30251e-25,7.8922e-27
176,0.357343,8.38015e-27,1.28427e-25,6.97601e-27
177,0.35206,5.40615e-27,1.52426e-25,6.05566e-27
178,0.346813,2.32238e-27,1.34874e-25,6.99367e-27
179,0.341601,6.77575e-27,1.3726e-25,6.10518e-27
180,0.336426,2.89613e-27,1.43364e-25,4.47244e-27
181,0.331287,4.96459e-27,1.48178e-25,3.11804e-27
182,0.326186,3.11056e-27,1.41809e-25,4.83123e-27
183,0.321123,3.42118e-27,1.50641e-25,3.46275e-27
184,0.316098,3.99586e-27,1.53241e-25,5.13866e-27
185,0.311112,5.79284e-27,1.51033e-25,4.77635e-27
186,0.306166,5.8265e-27,1.26523e-25,3.34867e-27
187,0.301261,6.76916e-27,1.33663e-25,6.93107e-27
188,0.296396,5.36665e-27,1.08409e-25,8.95015e-27
189,0.291572,6.78457e-27,1.5107e-25,7.23293e-27
190,0.286791,1.23511e-26,1.56256e-25,7.65504e-27
191,0.282052,9.51279e-27,1.56204e-25,5.37689e-27
192,0.277357,6.68934e-27,6.60318e-26,9.39821e-27
193,0.272705,5.80654e-27,8.45421e-26,1.25466e-26
