t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
1199,0.542655,168.763,0.343771,106.911,0.00151434,0.470952,0.0301549,9.37805,0.0819056,25.4723
1200,0.521149,162.03,0.356862,110.952,0.00107622,0.334606,0.031949,9.93323,0.0889635,27.6596
1201,0.499964,155.4,0.369488,114.845,0.000817323,0.254042,0.0337127,10.4787,0.096018,29.8446
1202,0.479211,148.907,0.381591,118.574,0.000742934,0.230855,0.0354304,11.0095,0.103025,32.0133
1203,0.458999,142.586,0.393117,122.12,0.000857642,0.266424,0.037087,11.5209,0.109939,34.1523
1204,0.439433,136.469,0.404014,125.47,0.00116531,0.361896,0.0386677,12.0085,0.11672,36.2482
1205,0.420613,130.587,0.414236,128.607,0.00166902,0.518177,0.0401585,12.4679,0.123324,38.2882
1206,0.402632,124.968,0.423738,131.519,0.00237104,0.735919,0.0415464,12.8951,0.129713,40.2599
1207,0.385579,119.64,0.432482,134.193,0.00327281,1.01551,0.0428188,13.2861,0.135847,42.1517
1208,0.369535,114.628,0.440433,136.62,0.00437486,1.35706,0.0439646,13.6376,0.141693,43.9525
1209,0.354572,109.954,0.447562,138.79,0.00567685,1.76041,0.0449734,13.9464,0.147216,45.6521
1210,0.340757,105.638,0.453845,140.696,0.00717749,2.2251,0.0458359,14.2096,0.152385,47.2409
1211,0.328147,101.698,0.459262,142.333,0.00887459,2.75038,0.0465443,14.4248,0.157172,48.7103
1212,0.31679,98.1486,0.4638,143.696,0.010765,3.33523,0.0470917,14.5901,0.161553,50.0527
1213,0.306726,95.0014,0.467452,144.783,0.0128445,3.9783,0.0474728,14.7036,0.165504,51.2612
1214,0.297985,92.2656,0.470215,145.594,0.0151082,4.67798,0.0476835,14.7643,0.169008,52.3302
1215,0.290588,89.9474,0.472093,146.13,0.01755,5.43233,0.047721,14.7713,0.172048,53.2549
1216,0.284547,88.0497,0.473095,146.394,0.0201629,6.23917,0.047584,14.7243,0.174612,54.0316
1217,0.279862,86.5729,0.473236,146.391,0.0229391,7.09601,0.0472726,14.6234,0.176691,54.6577
1218,0.276527,85.514,0.472536,146.128,0.0258699,8.00008,0.0467882,14.4689,0.178279,55.1316
1219,0.274524,84.8675,0.471021,145.613,0.0289456,8.94836,0.0461337,14.262,0.179375,55.4528
1220,0.273827,84.6248,0.468723,144.856,0.0321558,9.93758,0.0453134,14.0038,0.17998,55.6219
1221,0.274401,84.7744,0.465679,143.869,0.0354893,10.9642,0.0443327,13.6963,0.180099,55.6404
1222,0.2762,85.3026,0.461929,142.664,0.0389341,12.0245,0.0431985,13.3416,0.179738,55.511
1223,0.279174,86.1925,0.457519,141.255,0.0424775,13.1146,0.041919,12.9421,0.178911,55.2371
1224,0.283261,87.4254,0.452501,139.66,0.0461062,14.2302,0.0405033,12.5009,0.177629,54.8234
1225,0.288393,88.9799,0.446927,137.893,0.0498062,15.367,0.038962,12.0212,0.175912,54.2753
1226,0.294497,90.8327,0.440855,135.974,0.0535632,16.5207,0.0373064,11.5065,0.173778,53.5989
1227,0.301491,92.9585,0.434347,133.922,0.0573623,17.6865,0.035549,10.9608,0.17125,52.8013
1228,0.309289,95.3304,0.427467,131.756,0.0611883,18.8597,0.033703,10.3881,0.168352,51.8902
1229,0.317799,97.9198,0.420281,129.496,0.0650254,20.0355,0.0317824,9.79274,0.165112,50.8742
1230,0.326926,100.697,0.412856,127.165,0.068858,21.2091,0.029802,9.17937,0.161559,49.7621
1231,0.336569,103.631,0.405262,124.782,0.07267,22.3755,0.0277769,8.55267,0.157722,48.5635
1232,0.346627,106.691,0.39757,122.371,0.0764453,23.5297,0.025723,7.9175,0.153634,47.2883
1233,0.356996,109.844,0.389851,119.953,0.080168,24.6669,0.0236563,7.2788,0.149328,45.9468
1234,0.36757,113.058,0.382176,117.55,0.083822,25.782,0.021593,6.64159,0.144839,44.5497
1235,0.378244,116.299,0.374615,115.183,0.0873914,26.8704,0.0195495,6.0109,0.1402,43.1075
1236,0.388912,119.537,0.367237,112.874,0.0908607,27.9271,0.0175421,5.39176,0.135448,41.6313
1237,0.399471,122.738,0.360111,110.644,0.0942146,28.9475,0.015587,4.78912,0.130616,40.1319
1238,0.409818,125.871,0.353303,108.513,0.0974383,29.9271,0.0137002,4.20787,0.125741,38.62
1239,0.419853,128.906,0.346875,106.5,0.100517,30.8615,0.0118972,3.65277,0.120857,37.1064
1240,0.429482,131.814,0.340889,104.624,0.103438,31.7465,0.0101932,3.12843,0.115998,35.6014
1241,0.438611,134.566,0.335402,102.902,0.106187,32.5782,0.00860254,2.63926,0.111197,34.1153
1242,0.447156,137.137,0.330468,101.35,0.108751,33.3526,0.00713906,2.18945,0.106486,32.6577
1243,0.455033,139.5,0.326136,99.9841,0.11112,34.0663,0.00581572,1.78294,0.101895,31.238
1244,0.462169,141.635,0.322452,98.8173,0.113282,34.716,0.00464461,1.42337,0.0974527,29.865
1245,0.468495,143.519,0.319455,97.8618,0.115227,35.2986,0.00363681,1.1141,0.0931866,28.5468
1246,0.47395,145.135,0.31718,97.128,0.116946,35.8116,0.00280233,0.85814,0.0891213,27.291
1247,0.478481,146.466,0.315659,96.625,0.118431,36.2524,0.00215006,0.658147,0.0852796,26.1046
1248,0.482042,147.499,0.314914,96.3598,0.119675,36.619,0.00168767,0.516406,0.0816816,24.9936
1249,0.484597,148.223,0.314964,96.3379,0.120671,36.9097,0.00142155,0.434808,0.0783454,23.9634
1250,0.486118,148.631,0.315823,96.5628,0.121416,37.1229,0.0013568,0.414842,0.075286,23.0187
1251,0.486585,148.715,0.317496,97.0363,0.121905,37.2578,0.00149717,0.457579,0.072516,22.1631
1252,0.485989,148.474,0.319985,97.7583,0.122136,37.3136,0.00184501,0.563667,0.0700452,21.3995
1253,0.484328,147.908,0.323284,98.7268,0.122107,37.29,0.00240129,0.733324,0.0678805,20.7299
1254,0.48161,147.019,0.32738,99.938,0.121818,37.1869,0.00316556,0.966338,0.0660261,20.1555
1255,0.477853,145.813,0.332258,101.386,0.12127,37.0048,0.00413599,1.26207,0.0644831,19.6766
1256,0.473082,144.299,0.337893,103.064,0.120466,36.7445,0.00530932,1.61945,0.06325,19.2925
1257,0.467333,142.488,0.344256,104.962,0.119408,36.4071,0.00668094,2.03699,0.0623226,19.0019
1258,0.460648,140.392,0.351312,107.07,0.118102,35.994,0.00824489,2.51281,0.0616937,18.8025
1259,0.453079,138.029,0.359021,109.374,0.116552,35.5071,0.00999391,3.0446,0.0613537,18.6912
1260,0.444686,135.416,0.367339,111.862,0.114766,34.9485,0.0119195,3.62972,0.0612905,18.6642
1261,0.435534,132.574,0.376214,114.517,0.112751,34.3206,0.0140119,4.26512,0.0614894,18.717
1262,0.425697,129.525,0.385593,117.323,0.110516,33.6264,0.0162603,4.94745,0.0619337,18.8443
1263,0.415254,126.295,0.395417,120.261,0.108072,32.8689,0.0186528,5.67302,0.0626045,19.0404
1264,0.40429,122.908,0.405624,123.314,0.105429,32.0514,0.0211765,6.43786,0.063481,19.2988
1265,0.392895,119.393,0.416148,126.459,0.102599,31.1777,0.0238177,7.23774,0.0645408,19.6127
1266,0.381164,115.779,0.426921,129.677,0.0995935,30.2516,0.0265619,8.06819,0.0657599,19.9746
1267,0.369195,112.095,0.437871,132.947,0.0964271,29.2772,0.0293937,8.92453,0.0671131,20.3769
1268,0.357087,108.372,0.448928,136.245,0.0931134,28.2589,0.0322975,9.80193,0.0685742,20.8115
1269,0.344945,104.642,0.460015,139.549,0.0896671,27.2012,0.0352568,10.6954,0.0701159,21.2702
1270,0.332873,100.935,0.471058,142.836,0.0861035,26.1087,0.0382551,11.5999,0.0717108,21.7445
1271,0.320974,97.2846,0.481981,146.085,0.0824383,24.9864,0.0412755,12.5102,0.0733309,22.226
1272,0.309354,93.7212,0.492709,149.27,0.0786876,23.839,0.0443008,13.4213,0.0749482,22.7061
1273,0.298116,90.2764,0.503168,152.371,0.0748679,22.6718,0.047314,14.3278,0.0765347,23.1765
1274,0.287361,86.9808,0.513282,155.364,0.0709959,21.4896,0.0502983,15.2247,0.0780633,23.6289
1275,0.277188,83.8639,0.52298,158.229,0.0670885,20.2978,0.0532367,16.1069,0.0795071,24.0551
1276,0.267693,80.9546,0.532191,160.943,0.0631627,19.1014,0.056113,16.9695,0.0808404,24.4475
1277,0.258966,78.2802,0.540848,163.487,0.0592355,17.9057,0.058911,17.8076,0.0820386,24.7986
1278,0.251096,75.8665,0.548887,165.842,0.0553237,16.7156,0.0616154,18.6166,0.0830784,25.1014
1279,0.244162,73.7377,0.556245,167.988,0.0514441,15.5363,0.0642114,19.3921,0.083938,25.3496
1280,0.238239,71.9159,0.562865,169.909,0.0476133,14.3728,0.0666848,20.1298,0.0845977,25.537
1281,0.233396,70.4215,0.568694,171.589,0.0438475,13.2299,0.0690225,20.8258,0.0850395,25.6585
1282,0.229694,69.2723,0.573683,173.014,0.0401624,12.1124,0.0712122,21.4765,0.0852476,25.7094
1283,0.227187,68.484,0.577789,174.171,0.0365734,11.0248,0.0732426,22.0785,0.0852084,25.6855
1284,0.225918,68.0697,0.580972,175.048,0.0330954,9.97173,0.0751035,22.6288,0.084911,25.5839
1285,0.225926,68.0398,0.583199,175.636,0.0297427,8.95731,0.0767857,23.1248,0.0843467,25.4018
1286,0.227237,68.4023,0.584443,175.927,0.0265288,7.98563,0.0782814,23.564,0.0835095,25.1378
1287,0.229872,69.1623,0.584682,175.915,0.0234667,7.06051,0.0795839,23.9447,0.0823962,24.7909
1288,0.233838,70.3221,0.583899,175.596,0.0205685,6.18554,0.0806878,24.2652,0.0810064,24.361
1289,0.239138,71.8812,0.582085,174.966,0.0178455,5.36407,0.0815892,24.5245,0.0793422,23.8491
1290,0.245761,73.8363,0.579237,174.026,0.0153082,4.59918,0.0822852,24.7217,0.0774087,23.2566
1291,0.25369,76.1814,0.575356,172.775,0.0129662,3.89367,0.0827744,24.8566,0.0752136,22.5862
1292,0.262897,78.9075,0.570451,171.219,0.0108282,3.25006,0.0830569,24.9292,0.0727675,21.8409
1293,0.273345,82.0032,0.564536,169.36,0.008902,2.67059,0.0831337,24.9401,0.0700836,21.025
1294,0.284989,85.4542,0.557632,167.207,0.00719424,2.1572,0.0830076,24.8899,0.0671774,20.1432
1295,0.297775,89.2439,0.549765,164.766,0.00571072,1.71152,0.0826823,24.7801,0.0640672,19.2011
1296,0.311641,93.3532,0.540966,162.048,0.0044562,1.33487,0.082163,24.6122,0.0607736,18.2049
1297,0.326518,97.7606,0.531272,159.065,0.00343443,1.02828,0.0814559,24.3882,0.0573192,17.1616
1298,0.342328,102.443,0.520726,155.829,0.00264816,0.792469,0.0805684,24.1103,0.0537287,16.0785
1299,0.358988,107.374,0.509375,152.355,0.00209911,0.627846,0.0795091,23.7813,0.0500288,14.9637
1300,0.376408,112.527,0.497269,148.658,0.00178801,0.534524,0.0782876,23.404,0.0462477,13.8257
1301,0.394493,117.873,0.484464,144.756,0.0017146,0.512317,0.0769142,22.9817,0.042415,12.6735
1302,0.413142,123.382,0.471019,140.667,0.00187766,0.560752,0.0754002,22.5178,0.0385615,11.5162
1303,0.432252,129.023,0.456996,136.409,0.00227502,0.679071,0.0737579,22.016,0.0347192,10.3633
1304,0.451715,134.763,0.442461,132.002,0.00290357,0.86624,0.0719998,21.4801,0.0309206,9.22472
1305,0.47142,140.569,0.427482,127.467,0.00375935,1.12097,0.0701394,20.9142,0.0271987,8.11014
1306,0.491257,146.407,0.412128,122.824,0.0048375,1.4417,0.0681904,20.3224,0.0235869,7.02947
1307,0.511112,152.244,0.39647,118.096,0.00613237,1.82664,0.066167,19.7091,0.0201182,5.99258
1308,0.530872,158.047,0.380581,113.304,0.00763754,2.27378,0.0640836,19.0784,0.0168257,5.0092
1309,0.550424,163.781,0.364534,108.468,0.00934582,2.78089,0.0619548,18.4349,0.0137416,4.08886
1310,0.569658,169.414,0.3484,103.613,0.0112494,3.34552,0.0597953,17.7829,0.0108974,3.24083
1311,0.588464,174.913,0.332253,98.758,0.0133397,3.96506,0.0576196,17.1267,0.00832344,2.47403
1312,0.606737,180.248,0.316165,93.9254,0.0156078,4.63671,0.0554422,16.4706,0.00604884,1.79697
1313,0.624374,185.387,0.300204,89.1358,0.0180439,5.35754,0.0532771,15.8189,0.00410099,1.21766
1314,0.641278,190.303,0.28444,84.4095,0.020638,6.12447,0.0511382,15.1756,0.0025055,0.743524
1315,0.657356,194.969,0.268939,79.766,0.0233797,6.93429,0.0490388,14.5447,0.00128592,0.381398
1316,0.672523,199.358,0.253764,75.224,0.0262579,7.78369,0.0469916,13.9299,0.000463554,0.137413
1317,0.686697,203.448,0.238975,70.8013,0.0292614,8.66928,0.0450087,13.3347,5.72389e-05,0.0169582
1318,0.699806,207.217,0.22463,66.5145,0.0323789,9.5876,0.0431015,12.7626,8.31952e-05,0.0246347
1319,0.711785,210.648,0.210781,62.3791,0.0355985,10.5351,0.0412805,12.2167,0.000554853,0.164205
1320,0.722576,213.722,0.197477,58.4094,0.0389085,11.5083,0.0395554,11.6996,0.00148272,0.438556
1321,0.732131,216.427,0.184763,54.6184,0.0422969,12.5035,0.0379349,11.214,0.00287426,0.849667
1322,0.740409,218.751,0.172679,51.0175,0.0457517,13.5172,0.0364268,10.7622,0.00473379,1.39858
1323,0.747379,220.686,0.16126,47.6169,0.0492609,14.5458,0.0350377,10.3459,0.00706242,2.08539
1324,0.753021,222.226,0.150535,44.425,0.0528125,15.5857,0.0337732,9.96693,0.00985801,2.90923
1325,0.757322,223.369,0.140531,41.4489,0.0563946,16.6333,0.0326378,9.62638,0.0131151,3.86824
1326,0.76028,224.113,0.131265,38.6939,0.0599955,17.6853,0.0316349,9.32524,0.016825,4.95961
1327,0.761901,224.462,0.122753,36.164,0.0636035,18.7381,0.0307666,9.06407,0.0209756,6.17957
1328,0.762204,224.422,0.115003,33.8612,0.0672074,19.7884,0.0300338,8.84311,0.0255517,7.5234
1329,0.761214,224.001,0.108018,31.7862,0.0707959,20.833,0.0294366,8.66225,0.0305349,8.98545
1330,0.758967,223.21,0.101797,29.9382,0.0743583,21.8686,0.0289736,8.52104,0.0359038,10.5592
1331,0.755507,222.063,0.0963322,28.3145,0.077884,22.8921,0.0286424,8.41872,0.041634,12.2373
1332,0.750888,220.576,0.0916117,26.9112,0.0813627,23.9005,0.0284395,8.3542,0.0476981,14.0115
1333,0.745171,218.767,0.087618,25.7229,0.0847846,24.8911,0.0283605,8.32608,0.0540663,15.8728
1334,0.738424,216.659,0.0843293,24.7428,0.0881403,25.861,0.0283998,8.33268,0.0607063,17.8116
1335,0.730726,214.273,0.0817192,23.9627,0.0914206,26.8075,0.0285508,8.37204,0.0675835,19.8177
1336,0.722159,211.634,0.0797569,23.3734,0.0946169,27.7282,0.0288064,8.44193,0.0746611,21.88
1337,0.712812,208.77,0.0784079,22.9643,0.097721,28.6208,0.0291582,8.53992,0.0819006,23.9873
1338,0.702782,205.709,0.0776337,22.7239,0.100725,29.4828,0.0295974,8.66334,0.089262,26.1276
1339,0.692167,202.48,0.0773931,22.6398,0.103622,30.3124,0.0301143,8.80934,0.0967038,28.2887
1340,0.681072,199.113,0.0776414,22.6987,0.106404,31.1074,0.0306989,8.97491,0.104184,30.4583
1341,0.669604,195.641,0.0783318,22.8866,0.109065,31.8661,0.0313406,9.15692,0.111658,32.6237
1342,0.657873,192.096,0.0794151,23.1889,0.1116,32.5867,0.0320281,9.35209,0.119084,34.772
1343,0.64599,188.511,0.0808407,23.5907,0.114002,33.2677,0.0327503,9.5571,0.126417,36.8905
1344,0.634068,184.918,0.0825565,24.0766,0.116267,33.9076,0.0334956,9.76857,0.133613,38.9665
1345,0.62222,181.35,0.0845097,24.6309,0.118389,34.5053,0.0342523,9.98308,0.140629,40.9874
1346,0.610556,177.84,0.0866469,25.2382,0.120365,35.0594,0.0350089,10.1972,0.147423,42.9409
1347,0.599187,174.42,0.0889151,25.8827,0.122191,35.569,0.0357536,10.4077,0.153953,44.8149
1348,0.588222,171.121,0.0912614,26.549,0.123863,36.0332,0.0364752,10.6111,0.160179,46.5979
1349,0.577764,167.973,0.093634,27.2221,0.125378,36.4512,0.0371627,10.8043,0.166061,48.2788
1350,0.567914,165.005,0.0959825,27.8873,0.126735,36.8222,0.0378052,10.9841,0.171564,49.847
1351,0.558768,162.245,0.0982581,28.5303,0.12793,37.1458,0.0383925,11.1477,0.176651,51.2927
1352,0.550418,159.718,0.100414,29.1378,0.128961,37.4215,0.038915,11.2922,0.181292,52.6067
1353,0.542946,157.449,0.102407,29.697,0.129828,37.649,0.0393637,11.4151,0.185456,53.7804
1354,0.536431,155.46,0.104194,30.1959,0.130529,37.8281,0.0397302,11.514,0.189115,54.8065
1355,0.530944,153.771,0.105738,30.6238,0.131064,37.9586,0.0400069,11.5867,0.192247,55.6783
1356,0.526546,152.399,0.107005,30.9706,0.131432,38.0404,0.0401871,11.6314,0.19483,56.3899
1357,0.523292,151.359,0.107963,31.2276,0.131633,38.0738,0.0402651,11.6464,0.196847,56.9367
1358,0.521228,150.663,0.108585,31.3871,0.131667,38.0588,0.040236,11.6304,0.198284,57.3149
1359,0.52039,150.323,0.10885,31.4429,0.131534,37.9957,0.0400959,11.5823,0.19913,57.5218
1360,0.520805,150.344,0.108737,31.3899,0.131237,37.8849,0.0398419,11.5014,0.199379,57.556
1361,0.522489,150.731,0.108235,31.2241,0.130775,37.7267,0.0394724,11.3872,0.199028,57.4168
1362,0.525452,151.485,0.107332,30.9433,0.130151,37.5218,0.0389866,11.2396,0.198078,57.1048
1363,0.529691,152.605,0.106026,30.5463,0.129366,37.2706,0.0383848,11.0588,0.196533,56.6217
1364,0.535193,154.088,0.104315,30.0335,0.128421,36.9739,0.0376685,10.8452,0.194402,55.9703
1365,0.541937,155.925,0.102206,29.4064,0.127321,36.6325,0.0368402,10.5996,0.191696,55.1544
1366,0.549892,158.107,0.0997064,28.668,0.126066,36.2471,0.0359034,10.3231,0.188432,54.1788
1367,0.559016,160.622,0.0968316,27.8227,0.124661,35.8188,0.0348627,10.0171,0.184629,53.0496
1368,0.569259,163.454,0.0935999,26.8759,0.123107,35.3485,0.0337236,9.68325,0.18031,51.7734
1369,0.580563,166.587,0.090034,25.8344,0.12141,34.8374,0.0324927,9.32346,0.175501,50.3583
1370,0.592859,169.999,0.086161,24.7062,0.119572,34.2866,0.0311772,8.9399,0.170231,48.8127
1371,0.606073,173.669,0.0820117,23.5003,0.117598,33.6973,0.0297855,8.53498,0.164532,47.1464
1372,0.620121,177.572,0.0776205,22.2267,0.115491,33.071,0.0283265,8.11132,0.15844,45.3695
1373,0.634914,181.683,0.0730253,20.8964,0.113258,32.409,0.0268099,7.67173,0.151993,43.4931
1374,0.650356,185.972,0.068267,19.5213,0.110902,31.713,0.025246,7.21921,0.145229,41.5288
1375,0.666344,190.412,0.0633892,18.1138,0.10843,30.9844,0.0236456,6.75687,0.138191,39.4888
1376,0.682773,194.97,0.0584378,16.6873,0.105846,30.225,0.0220201,6.28797,0.130923,37.3857
1377,0.699531,199.615,0.0534608,15.2553,0.103158,29.4366,0.020381,5.81584,0.123469,35.2326
1378,0.716505,204.315,0.0485077,13.8322,0.10037,28.6211,0.0187403,5.3439,0.115877,33.0428
1379,0.733577,209.035,0.0436292,12.4323,0.0974911,27.7804,0.0171101,4.87559,0.108192,30.8298
1380,0.750629,213.743,0.0388769,11.0702,0.0945269,26.9166,0.0155026,4.41437,0.100464,28.6074
1381,0.767542,218.403,0.0343025,9.76073,0.0914851,26.032,0.0139297,3.96368,0.0927405,26.3892
1382,0.784196,222.982,0.029958,8.5184,0.0883735,25.1286,0.0124036,3.52691,0.0850687,24.1889
1383,0.800473,227.447,0.0258945,7.35769,0.0852002,24.2089,0.010936,3.10738,0.0774966,22.02
1384,0.816255,231.765,0.0221625,6.29274,0.0819736,23.2753,0.00953842,2.70831,0.070071,19.8957
1385,0.831427,235.902,0.0188109,5.33726,0.0787025,22.3304,0.00822175,2.33277,0.0628379,17.8291
1386,0.845878,239.829,0.0158872,4.50444,0.0753959,21.3767,0.00699656,1.98371,0.0558419,15.8326
1387,0.859502,243.514,0.0134364,3.8068,0.0720633,20.4169,0.00587274,1.66386,0.0491258,13.9183
1388,0.872194,246.929,0.0115012,3.25614,0.0687144,19.4539,0.00485951,1.37579,0.0427308,12.0976
1389,0.883858,250.048,0.0101213,2.86336,0.0653593,18.4905,0.00396531,1.12181,0.0366958,10.3814
1390,0.894404,252.845,0.00933318,2.63846,0.0620083,17.5296,0.00319775,0.903995,0.0310572,8.77977
1391,0.903746,255.298,0.00916983,2.59037,0.0586719,16.5741,0.00256353,0.724166,0.0258489,7.302
1392,0.911809,257.384,0.00966035,2.72691,0.0553609,15.6272,0.00206836,0.583855,0.0211018,5.9566
1393,0.918523,259.087,0.0108297,3.05473,0.0520865,14.692,0.00171695,0.484299,0.0168439,4.75113
1394,0.923829,260.389,0.0126987,3.57922,0.0488598,13.7715,0.00151293,0.426433,0.0130997,3.69225
1395,0.927675,261.277,0.0152832,4.30447,0.0456922,12.8691,0.00145882,0.410873,0.00989036,2.78559
1396,0.93002,261.741,0.0185948,5.23322,0.0425952,11.9878,0.00155601,0.437916,0.0072336,2.03579
1397,0.930832,261.771,0.0226399,6.36685,0.0395805,11.1309,0.00180472,0.507528,0.00514336,1.44643
1398,0.930086,261.363,0.0274201,7.70533,0.0366598,10.3018,0.00220401,0.619348,0.00362985,1.02002
1399,0.927772,260.515,0.0329321,9.24721,0.0338446,9.50345,0.00275177,0.772686,0.00269947,0.758002
1400,0.923886,259.226,0.0391673,10.9897,0.0311468,8.73924,0.00344471,0.966525,0.00235479,0.660713
1401,0.918437,257.5,0.0461124,12.9284,0.0285779,8.0123,0.00427842,1.19953,0.00259451,0.727416
1402,0.911441,255.342,0.0537487,15.0578,0.0261493,7.32577,0.00524734,1.47005,0.00341351,0.9563
1403,0.902927,252.762,0.0620531,17.3709,0.0238724,6.68274,0.00634483,1.77615,0.00480286,1.34449
1404,0.892931,249.77,0.0709974,19.8593,0.0217583,6.08622,0.00756321,2.11557,0.00674993,1.88809
1405,0.881501,246.381,0.0805489,22.5136,0.0198178,5.53912,0.00889378,2.48583,0.00923848,2.58217
1406,0.868692,242.612,0.0906707,25.3229,0.0180615,5.04429,0.0103269,2.88415,0.0122487,3.42088
1407,0.854569,238.481,0.101321,28.2754,0.0164994,4.60441,0.0118522,3.30753,0.0157576,4.3974
1408,0.839206,234.01,0.112456,31.358,0.0151413,4.22209,0.0134582,3.75278,0.0197387,5.50408
1409,0.822682,229.221,0.124026,34.557,0.0139963,3.89976,0.0151331,4.21648,0.0241628,6.73242
1410,0.805086,224.141,0.135979,37.8575,0.0130733,3.63969,0.0168641,4.69508,0.0289979,8.0732
1411,0.786512,218.797,0.148261,41.244,0.0123802,3.444,0.0186382,5.18487,0.0342091,9.51649
1412,0.767061,213.216,0.160813,44.7003,0.0119245,3.3146,0.0204417,5.68206,0.0397596,11.0517
1413,0.74684,207.429,0.173576,48.2095,0.011713,3.2532,0.0222607,6.18273,0.0456102,12.6679
1414,0.725958,201.468,0.186489,51.7545,0.0117517,3.26132,0.024081,6.68297,0.0517202,14.3534
1415,0.704529,195.364,0.19949,55.3178,0.0120457,3.34023,0.0258885,7.17879,0.0580472,16.0963
1416,0.682671,189.15,0.212513,58.8817,0.0125994,3.49096,0.0276687,7.66626,0.0645476,17.8844
1417,0.660503,182.859,0.225496,62.4283,0.0134164,3.7143,0.0294076,8.14146,0.071177,19.7053
1418,0.638145,176.526,0.238374,65.94,0.014499,4.01078,0.0310912,8.60055,0.0778903,21.5463
1419,0.615719,170.184,0.251084,69.3992,0.015849,4.38063,0.0327057,9.03979,0.0846421,23.3949
1420,0.593345,163.865,0.263563,72.7887,0.0174668,4.82385,0.0342381,9.45559,0.091387,25.2385
1421,0.571143,157.604,0.275749,76.0916,0.0193521,5.34011,0.0356755,9.84449,0.09808,27.0647
1422,0.549231,151.433,0.287583,79.2917,0.0215032,5.92882,0.0370061,10.2032,0.104677,28.8612
1423,0.527723,145.382,0.299007,82.3735,0.0239176,6.58906,0.0382185,10.5288,0.111134,30.6162
1424,0.50673,139.483,0.309967,85.322,0.0265916,7.31964,0.0393023,10.8184,0.117408,32.318
1425,0.48636,133.765,0.320411,88.1234,0.0295204,8.11905,0.040248,11.0695,0.12346,33.9556
1426,0.466714,128.254,0.330291,90.7647,0.032698,8.98549,0.0410469,11.2798,0.129251,35.5184
1427,0.447887,122.977,0.339561,93.2341,0.0361174,9.91684,0.0416919,11.4474,0.134742,36.9963
1428,0.429971,117.959,0.348182,95.5207,0.0397705,10.9107,0.0421765,11.5708,0.1399,38.3802
1429,0.413047,113.22,0.356117,97.6152,0.043648,11.9643,0.0424958,11.6485,0.144691,39.6613
1430,0.397191,108.782,0.363335,99.5093,0.0477395,13.0748,0.042646,11.6798,0.149088,40.8319
1431,0.38247,104.661,0.369809,101.196,0.0520337,14.2388,0.0426247,11.664,0.153063,41.8848
1432,0.368943,100.873,0.375517,102.671,0.0565181,15.4527,0.0424307,11.6011,0.156592,42.814
1433,0.356659,97.4313,0.380443,103.929,0.0611793,16.7128,0.0420645,11.4911,0.159654,43.6141
1434,0.345659,94.3454,0.384576,104.968,0.0660028,18.015,0.0415276,11.3347,0.162234,44.2808
1435,0.335975,91.6233,0.387911,105.787,0.0709734,19.355,0.0408232,11.1328,0.164317,44.8107
1436,0.327629,89.27,0.390447,106.386,0.0760747,20.7283,0.0399558,10.8869,0.165893,45.2014
1437,0.320633,87.2881,0.392191,106.769,0.0812899,22.1301,0.0389312,10.5985,0.166955,45.4513
1438,0.31499,85.6773,0.393152,106.937,0.0866012,23.5555,0.0377566,10.2698,0.1675,45.56
1439,0.310694,84.4348,0.393348,106.897,0.09199,24.9994,0.0364407,9.9032,0.167528,45.5279
1440,0.307727,83.5553,0.392799,106.655,0.0974374,26.4566,0.0349931,9.50149,0.167044,45.3564
1441,0.306064,83.0308,0.391534,106.218,0.102924,27.9218,0.0334251,9.06775,0.166053,45.0479
1442,0.30567,82.851,0.389584,105.596,0.108429,29.3893,0.0317487,8.60537,0.164568,44.6056
1443,0.306503,83.0032,0.386986,104.799,0.113933,30.8538,0.0299772,8.11803,0.162601,44.0336
1444,0.30851,83.4727,0.38378,103.838,0.119414,32.3095,0.0281249,7.60967,0.160171,43.3368
1445,0.311632,84.2423,0.380012,102.727,0.124853,33.7509,0.026207,7.08444,0.157296,42.5211
1446,0.315802,85.2932,0.375732,101.48,0.130227,35.1723,0.0242396,6.54673,0.154,41.5929
1447,0.320945,86.6045,0.370993,100.11,0.135516,36.5679,0.0222392,6.00108,0.150308,40.5594
1448,0.326981,88.1541,0.36585,98.6331,0.140699,37.9324,0.0202232,5.45217,0.146248,39.4284
1449,0.333825,89.9179,0.360362,97.0659,0.145755,39.26,0.0182094,4.90483,0.14185,38.2082
1450,0.341385,91.8711,0.35459,95.4249,0.150663,40.5455,0.016216,4.36393,0.137146,36.9077
1451,0.349566,93.9873,0.348599,93.7274,0.155404,41.7834,0.0142613,3.83441,0.13217,35.5363
1452,0.358269,96.2397,0.342452,91.9907,0.159959,42.9687,0.0123638,3.32122,0.126956,34.1035
1453,0.367394,98.6006,0.336215,90.2328,0.164307,44.0963,0.0105421,2.82927,0.121543,32.6194
1454,0.376836,101.042,0.329954,88.4714,0.16843,45.1615,0.00881441,2.36343,0.115966,31.0941
1455,0.38649,103.535,0.323736,86.7244,0.172311,46.1597,0.00719887,1.92848,0.110263,29.5379
1456,0.396253,106.052,0.317627,85.0093,0.175934,47.0866,0.00571312,1.52905,0.104473,27.9611
1457,0.406018,108.565,0.311692,83.3435,0.179281,47.9381,0.00437428,1.16964,0.0986345,26.374
