t,T+R,N_0,N_1,N_2,N_3,N_4
1157,3.74002e-27,2.10829e-27,-2.15042e-28,2.81329e-28,3.11427e-28,1.76538e-28
1158,2.20391e-27,7.47803e-28,-1.46631e-28,1.2525e-28,1.56081e-28,7.89635e-29
1159,2.19387e-27,7.06389e-28,-1.56382e-28,2.7121e-29,2.78681e-28,2.84529e-28
1160,3.5588e-27,1.39869e-27,-4.66794e-29,2.0283e-28,4.08049e-28,2.09962e-28
1161,4.00628e-27,1.54015e-27,-2.3497e-28,1.7243e-28,1.69335e-28,1.83819e-28
1162,2.73762e-27,6.538e-28,-8.17347e-29,1.16607e-29,2.4372e-28,1.64195e-28
1163,3.51551e-27,6.30867e-28,3.59271e-29,1.59282e-28,3.09782e-28,3.79314e-28
1164,4.53691e-27,8.81831e-28,-7.0075e-29,1.91395e-28,2.82047e-28,4.5757e-28
1165,3.43595e-27,3.52333e-28,2.38707e-29,1.00778e-28,2.14087e-29,3.38709e-28
1166,2.97198e-27,4.54338e-29,1.08646e-28,9.46482e-29,2.29612e-28,3.40178e-28
1167,4.41174e-27,6.39452e-28,2.21113e-28,4.86713e-29,3.95686e-28,4.54249e-28
1168,5.19454e-27,5.14951e-28,4.27632e-29,7.93143e-29,7.55181e-29,5.66783e-28
1169,4.30035e-27,3.65738e-28,1.13027e-28,1.01022e-28,2.97882e-28,2.80345e-28
1170,4.50657e-27,1.0551e-27,2.44118e-28,-7.70421e-29,3.52612e-28,2.29071e-28
1171,5.81475e-27,1.15507e-27,3.88235e-28,1.78322e-30,4.23459e-28,3.61192e-28
1172,5.98762e-27,1.0643e-27,7.73876e-29,1.34679e-29,3.46194e-28,2.74156e-28
1173,6.56001e-27,2.36395e-27,2.30907e-28,3.03617e-29,2.38516e-28,2.49723e-28
1174,7.59811e-27,3.11776e-27,5.79849e-28,3.71141e-29,3.93964e-28,2.31494e-28
1175,7.10984e-27,1.78572e-27,3.71644e-28,5.27008e-29,2.60789e-28,2.49293e-28
1176,8.25347e-27,2.81114e-27,3.68812e-28,3.1768e-28,2.3553e-28,2.8957e-28
1177,8.43664e-27,3.57421e-27,9.03725e-28,1.83957e-28,1.222e-28,3.41956e-28
1178,9.10619e-27,3.34836e-27,1.03321e-27,2.70187e-28,1.35803e-28,4.80607e-28
1179,7.36955e-27,2.15456e-27,3.80453e-28,3.93026e-28,4.78594e-29,6.00437e-28
1180,8.92409e-27,4.50387e-27,6.13552e-28,4.14536e-28,1.92619e-29,5.45173e-28
1181,9.53935e-27,5.11026e-27,1.0208e-27,4.06165e-28,2.3754e-29,7.56697e-28
1182,7.36934e-27,3.38346e-27,5.01809e-28,2.27794e-28,1.74957e-30,7.43644e-28
1183,6.9999e-27,3.45607e-27,2.50541e-28,3.72866e-28,7.2098e-29,7.5914e-28
1184,6.37557e-27,3.6631e-27,4.98605e-28,2.82971e-28,1.13683e-28,6.61618e-28
1185,6.49196e-27,4.00371e-27,4.3936e-28,2.51643e-28,1.2639e-28,5.99662e-28
1186,4.40453e-27,2.24091e-27,-7.07825e-29,1.03252e-28,-1.04963e-29,7.36946e-28
1187,5.23368e-27,2.71222e-27,-1.7609e-29,1.54649e-28,2.69401e-28,5.97724e-28
1188,5.67826e-27,3.54105e-27,1.17369e-28,6.11739e-29,1.94732e-28,6.62647e-28
1189,4.5324e-27,2.4431e-27,6.3013e-29,1.52973e-28,8.71063e-29,6.02245e-28
1190,4.17895e-27,1.58795e-27,7.1834e-29,9.99335e-29,1.52404e-28,7.34688e-28
1191,5.46695e-27,2.54489e-27,-4.18408e-29,1.36818e-28,4.95084e-29,7.50094e-28
1192,4.5451e-27,1.76376e-27,2.1969e-28,1.07785e-28,2.15724e-28,7.29429e-28
1193,3.92669e-27,8.6929e-28,4.75199e-28,4.93688e-29,-3.46303e-29,9.42801e-28
1194,4.23623e-27,9.03914e-28,2.8194e-28,9.77535e-29,5.60543e-29,7.72484e-28
1195,4.1271e-27,1.13868e-27,4.32057e-28,6.33743e-29,1.16648e-28,5.10084e-28
1196,4.24244e-27,1.03076e-27,8.75644e-28,8.83563e-29,-1.4409e-29,6.01507e-28
1197,4.24922e-27,5.22445e-28,1.10218e-27,1.57591e-28,8.86526e-29,4.13269e-28
1198,3.83751e-27,4.00421e-28,2.51299e-28,3.3337e-29,1.4697e-28,3.24829e-28
1199,3.93754e-27,6.81994e-28,6.95715e-28,5.12214e-29,1.2502e-28,2.42806e-28
1200,4.73528e-27,5.22025e-28,2.21885e-27,-1.14468e-29,4.39478e-29,1.4691e-28
1201,4.50483e-27,5.97568e-29,1.72865e-27,-6.58904e-30,1.07143e-28,3.23651e-29
1202,3.72792e-27,1.53508e-28,9.21303e-28,-1.81194e-29,1.45911e-28,6.53869e-29
1203,4.91096e-27,5.90556e-28,1.93853e-27,-9.17565e-30,2.56614e-28,1.02762e-28
1204,6.05334e-27,6.69644e-28,3.38726e-27,2.08812e-29,1.37633e-28,7.00833e-29
1205,4.42374e-27,6.08456e-28,1.73919e-27,3.39322e-29,3.27921e-29,1.67659e-28
1206,5.061e-27,9.40156e-28,2.12698e-27,-1.43124e-29,1.64107e-28,2.24917e-28
1207,8.09965e-27,1.52687e-27,4.4345e-27,1.32801e-28,4.24732e-28,2.46837e-28
1208,6.40787e-27,1.07351e-27,3.79391e-27,8.62443e-29,-3.68895e-29,3.64929e-28
1209,5.61148e-27,1.37032e-27,2.41633e-27,7.0977e-29,3.88093e-29,4.95377e-28
1210,7.28388e-27,2.22759e-27,3.21893e-27,1.05069e-28,3.05074e-28,4.72916e-28
1211,7.97979e-27,2.14349e-27,4.34702e-27,1.69692e-28,1.45806e-28,4.6223e-28
1212,5.45498e-27,1.90956e-27,2.19759e-27,1.3559e-28,-1.90471e-28,6.88896e-28
1213,5.58872e-27,2.07974e-27,1.94809e-27,2.23327e-28,-5.74294e-29,6.35395e-28
1214,8.2462e-27,2.82859e-27,3.56582e-27,2.63419e-28,1.18067e-28,5.61183e-28
1215,9.21179e-27,3.407e-27,3.96905e-27,2.93317e-28,5.49778e-29,5.45376e-28
1216,6.55323e-27,2.34598e-27,2.04924e-27,3.26577e-28,-4.14308e-29,6.61683e-28
1217,8.1272e-27,2.53445e-27,2.98531e-27,3.12184e-28,2.65555e-28,3.81698e-28
1218,8.56851e-27,2.62646e-27,3.1049e-27,2.90597e-28,5.43926e-28,3.2034e-28
1219,8.97758e-27,2.11029e-27,2.98452e-27,5.303e-28,6.81839e-28,6.79628e-28
1220,8.55011e-27,2.40911e-27,2.45214e-27,3.88317e-28,6.82696e-28,4.38645e-28
1221,1.08167e-26,2.45513e-27,4.18694e-27,2.6352e-28,1.56482e-27,2.5319e-28
1222,1.13734e-26,3.09575e-27,3.58125e-27,5.61343e-28,1.59274e-27,2.96517e-28
1223,1.06191e-26,3.16011e-27,2.4343e-27,4.05332e-28,2.21719e-27,3.24612e-28
1224,9.80908e-27,2.44935e-27,2.30583e-27,4.03025e-28,2.09678e-27,2.52089e-28
1225,1.20354e-26,3.52445e-27,3.27281e-27,1.95623e-28,2.74258e-27,1.05537e-28
1226,1.13292e-26,3.57021e-27,2.65391e-27,2.75127e-28,2.8024e-27,1.16231e-28
1227,8.60714e-27,2.46664e-27,1.39621e-27,3.04082e-28,2.56567e-27,2.10577e-28
1228,8.4729e-27,2.86724e-27,1.43354e-27,9.22676e-29,2.6263e-27,1.26711e-28
1229,8.50674e-27,3.0883e-27,8.93627e-28,6.6171e-29,3.20746e-27,9.70205e-30
1230,5.97368e-27,1.92259e-27,1.62071e-28,4.922e-29,2.90604e-27,9.94594e-29
1231,4.5111e-27,1.313e-27,-4.74604e-28,5.36984e-29,2.59406e-27,1.46129e-28
1232,6.52039e-27,1.73004e-27,5.36955e-28,1.02035e-28,3.25798e-27,7.79106e-29
1233,4.35705e-27,8.98315e-28,-1.92452e-28,7.7018e-29,2.5228e-27,9.60148e-29
1234,3.54777e-27,5.65749e-28,-4.7777e-28,4.55903e-28,2.2972e-27,7.99773e-29
1235,3.74874e-27,7.15026e-28,-7.84909e-28,7.68472e-28,2.11135e-27,1.18556e-29
1236,5.4752e-27,8.23789e-28,8.598e-28,6.73402e-28,1.98079e-27,-5.76309e-30
1237,5.24599e-27,3.86679e-28,9.79868e-28,1.26897e-27,1.56487e-27,-4.78662e-30
1238,5.25055e-27,2.08729e-28,5.48266e-28,1.86573e-27,1.11957e-27,3.32594e-29
1239,7.08237e-27,2.96949e-28,1.50993e-27,1.99324e-27,1.04426e-27,4.68887e-29
1240,8.92637e-27,4.3063e-28,2.47493e-27,2.59098e-27,1.04454e-27,5.40689e-29
1241,7.74335e-27,-1.1092e-28,1.77274e-27,3.29925e-27,8.13701e-28,4.81865e-29
1242,7.62302e-27,-1.06977e-29,1.58606e-27,3.03975e-27,7.82239e-28,1.58273e-28
1243,7.82471e-27,9.31041e-29,1.72441e-27,2.77484e-27,7.23864e-28,2.49881e-28
1244,7.04147e-27,-5.51682e-29,1.54468e-27,3.26507e-27,5.37642e-28,1.15514e-28
1245,6.17967e-27,-4.42575e-29,7.77947e-28,3.07334e-27,7.40219e-28,2.18279e-28
1246,6.73284e-27,1.07091e-28,7.31926e-28,3.12701e-27,5.14707e-28,3.41942e-28
1247,5.99086e-27,9.39388e-29,4.70628e-28,2.59504e-27,6.62981e-28,2.63713e-28
1248,5.2088e-27,2.05965e-28,-1.4076e-28,2.80618e-27,8.29512e-28,2.77775e-28
1249,5.21343e-27,7.00553e-28,-7.15021e-28,2.93325e-27,6.52311e-28,3.57435e-28
1250,4.16827e-27,4.19623e-28,-8.86577e-28,2.10833e-27,6.97394e-28,3.21222e-28
1251,4.54986e-27,3.57794e-28,-7.62755e-28,2.60243e-27,7.9192e-28,1.35662e-28
1252,5.68744e-27,1.4056e-27,-7.35655e-28,3.36142e-27,6.73111e-28,2.13913e-28
1253,6.50658e-27,1.55181e-27,-1.00222e-27,3.94882e-27,7.90516e-28,2.73557e-28
1254,5.88793e-27,1.4603e-27,-1.21813e-27,3.43698e-27,5.18991e-28,2.03954e-28
1255,8.75254e-27,2.26759e-27,1.72811e-28,4.10228e-27,7.42734e-28,1.98137e-28
1256,1.00679e-26,3.31928e-27,-3.31023e-28,5.0233e-27,8.86e-28,3.47061e-28
1257,8.81458e-27,2.70313e-27,-5.69967e-28,4.5996e-27,4.42433e-28,2.30853e-28
1258,9.34371e-27,2.74059e-27,-4.11954e-29,4.31401e-27,3.82067e-28,1.03272e-28
1259,1.29611e-26,5.01947e-27,5.33894e-28,5.22353e-27,5.99162e-28,2.38551e-28
1260,1.15156e-26,4.66047e-27,-3.79988e-28,5.33136e-27,2.62884e-28,2.6897e-28
1261,1.01863e-26,4.35121e-27,-5.07111e-28,3.77132e-27,1.88709e-28,9.21171e-29
1262,1.35337e-26,5.80996e-27,1.5192e-27,4.32816e-27,-9.64638e-29,1.35362e-28
1263,1.32633e-26,6.2935e-27,5.93873e-28,4.89541e-27,7.27033e-29,2.08825e-28
1264,8.48964e-27,4.56301e-27,-2.39859e-28,2.8941e-27,-2.5639e-28,1.1007e-28
1265,9.52736e-27,4.3275e-27,1.33288e-27,2.5887e-27,-4.24341e-28,7.05252e-30
1266,1.14887e-26,5.41026e-27,1.80461e-27,3.01392e-27,-8.59861e-30,1.08931e-28
1267,7.98441e-27,4.45945e-27,7.7052e-31,2.28499e-27,3.15051e-28,1.01873e-28
1268,4.28485e-27,2.99495e-27,-3.95955e-28,1.05535e-27,-3.80203e-28,8.48045e-30
1269,7.96667e-27,3.39947e-27,2.24422e-27,1.13983e-27,-1.14056e-28,8.01751e-29
1270,7.82001e-27,3.49271e-27,2.56822e-28,1.47616e-27,1.54851e-27,-1.86872e-29
1271,3.10788e-27,1.30224e-27,-8.92724e-28,7.07836e-28,1.09041e-27,9.22693e-29
1272,3.59966e-27,1.24919e-27,6.42779e-28,2.435e-28,-1.63513e-28,4.20872e-28
1273,7.96464e-27,1.77742e-27,1.00414e-27,6.03285e-28,2.52351e-27,7.33573e-29
1274,5.7033e-27,6.82319e-28,5.73647e-28,1.79454e-28,2.48241e-27,1.8585e-28
1275,2.09861e-27,8.15318e-30,-1.11822e-28,-4.47333e-29,-1.97195e-28,1.04218e-27
1276,5.97501e-27,4.33509e-28,1.00222e-28,6.08724e-29,2.27983e-27,3.26072e-28
1277,1.01246e-26,9.01567e-28,2.14327e-27,5.84604e-29,3.76263e-27,9.76194e-29
1278,3.62023e-27,1.67718e-29,9.11979e-28,8.1062e-29,-8.22117e-28,1.04323e-27
1279,3.73504e-27,-3.79113e-29,-2.05503e-27,-3.70573e-29,1.13837e-27,8.90384e-28
1280,1.14958e-26,5.40489e-28,2.72179e-27,1.08885e-28,3.10389e-27,-5.50438e-29
1281,1.09444e-26,1.19746e-27,4.66458e-27,2.23008e-28,-1.00619e-27,1.48999e-27
1282,3.95195e-27,-3.95147e-29,-2.91848e-27,-8.88976e-29,4.4163e-28,1.26415e-27
1283,1.18886e-26,6.40171e-28,1.33607e-27,3.80995e-28,2.15945e-27,2.04227e-28
1284,2.3586e-26,2.41054e-27,1.12312e-26,-2.00713e-29,-8.21855e-28,2.5933e-27
1285,6.83932e-27,6.52254e-28,-2.01577e-27,2.53732e-29,2.13166e-28,1.1169e-27
1286,1.51876e-26,7.99858e-28,1.81642e-27,5.1888e-28,1.6132e-27,1.63133e-27
1287,3.2552e-26,3.86958e-27,1.4649e-26,-2.00794e-28,-8.22409e-28,3.15414e-27
1288,9.33786e-27,1.16276e-27,-1.53541e-27,5.32158e-28,1.57575e-27,3.36103e-28
1289,2.11308e-26,9.00544e-28,5.03774e-27,2.03851e-28,1.61385e-28,4.36644e-27
1290,2.86283e-26,4.55543e-27,1.13022e-26,2.00232e-28,-5.55864e-29,1.44186e-27
1291,9.45048e-27,9.67699e-28,-2.336e-27,5.54587e-28,1.86113e-27,2.54487e-27
1292,2.22781e-26,1.86196e-27,7.77435e-27,9.68998e-29,-7.33726e-28,3.28394e-27
1293,1.8881e-26,3.57711e-27,5.04711e-27,5.66006e-28,1.74582e-27,9.12502e-28
1294,7.8595e-27,-4.97193e-29,-1.6844e-27,1.74553e-28,-1.70177e-29,3.97344e-27
1295,1.9381e-26,2.80424e-27,8.07661e-27,5.06454e-28,5.89604e-28,2.4983e-28
1296,1.17429e-26,1.70286e-27,-1.17794e-28,3.48446e-28,4.98216e-28,3.81912e-27
1297,7.17073e-27,4.19728e-28,-2.28826e-28,4.48231e-28,4.58711e-28,6.59778e-28
1298,2.32208e-26,3.38494e-27,1.01127e-26,3.48549e-28,6.44536e-28,2.34584e-27
1299,1.5634e-27,3.74865e-28,-5.15684e-27,1.90265e-28,7.93189e-28,1.07179e-27
1300,2.11158e-26,2.97148e-27,9.76272e-27,4.50974e-28,6.69032e-28,1.12062e-27
1301,1.12672e-26,3.93912e-27,-2.88891e-29,2.32435e-28,8.89458e-28,1.03307e-27
1302,9.23987e-27,4.82059e-28,4.2396e-27,5.49864e-28,7.64465e-28,3.64993e-28
1303,2.62764e-26,6.79133e-27,1.03656e-26,3.6639e-28,7.83615e-28,1.06101e-27
1304,-6.08138e-28,-6.5919e-28,-3.83648e-27,4.87966e-28,1.3278e-27,5.80656e-29
1305,3.47133e-26,9.06334e-27,1.75072e-26,3.62092e-28,5.88149e-28,9.03117e-28
1306,-2.42896e-27,2.47795e-28,-6.70402e-27,3.78869e-28,1.46231e-27,2.17136e-29
1307,3.25636e-26,9.97123e-27,1.72779e-26,4.01466e-28,4.26352e-28,3.68159e-28
1308,4.74864e-27,3.42123e-27,-4.99222e-27,4.02688e-28,1.91223e-27,7.42204e-29
1309,2.62777e-26,7.23252e-27,1.54166e-26,5.27685e-28,4.67754e-28,4.96654e-29
1310,1.28372e-26,6.50989e-27,-2.93924e-28,2.86466e-28,1.47222e-27,1.79733e-28
1311,2.07886e-26,6.53492e-27,1.11429e-26,5.6735e-28,7.74241e-28,1.92866e-28
1312,2.08934e-26,9.34976e-27,4.52962e-27,1.4514e-28,9.79162e-28,4.21995e-28
1313,1.80944e-26,5.96372e-27,8.73366e-27,6.44193e-28,9.12754e-28,4.95813e-28
1314,2.56214e-26,1.15047e-26,7.21007e-27,-7.19442e-29,4.92213e-28,6.51511e-28
1315,1.71713e-26,4.84681e-27,8.28852e-27,4.8195e-28,1.37309e-27,1.08802e-27
1316,2.50886e-26,1.08851e-26,6.98747e-27,-4.33687e-29,-3.74015e-28,1.16017e-27
1317,1.77681e-26,4.0423e-27,9.09072e-27,2.62473e-28,1.9688e-27,1.45726e-27
1318,2.50273e-26,1.25823e-26,4.97684e-27,7.04891e-29,-7.20839e-28,1.62614e-27
1319,2.24505e-26,4.65012e-27,1.26292e-26,5.58086e-29,2.47698e-27,1.56284e-27
1320,2.01491e-26,9.26994e-27,3.90218e-27,3.25943e-28,-9.07943e-28,1.74767e-27
1321,2.4282e-26,5.10673e-27,1.4834e-26,2.07038e-28,1.82915e-27,1.43265e-27
1322,1.80207e-26,9.0282e-27,-1.67344e-28,3.08199e-28,-1.53904e-28,1.71876e-27
1323,2.76628e-26,4.69419e-27,1.83644e-26,5.10675e-28,9.35578e-28,1.717e-27
1324,1.38663e-26,6.69672e-27,-4.86696e-28,7.20787e-29,6.21331e-28,1.53065e-27
1325,3.1171e-26,7.09556e-27,1.86407e-26,5.66985e-28,9.93048e-29,2.10699e-27
1326,1.20118e-26,5.75495e-27,-1.39622e-28,4.18935e-29,1.16815e-27,7.21639e-28
1327,2.93037e-26,1.02753e-26,1.27435e-26,1.13185e-27,-4.11307e-28,1.8009e-27
1328,1.10255e-26,1.63405e-27,3.4183e-27,-1.08597e-28,1.50651e-27,8.81055e-28
1329,2.54158e-26,1.31059e-26,6.29166e-27,1.47059e-27,-4.90244e-28,8.26921e-28
1330,1.14826e-26,-1.09578e-27,6.73983e-27,4.7523e-29,8.3248e-28,1.60807e-27
1331,2.32273e-26,1.49318e-26,1.81273e-27,1.33959e-27,6.57235e-28,1.78857e-29
1332,1.37909e-26,-7.20698e-28,6.71382e-27,7.97454e-28,-7.21337e-28,3.17902e-27
1333,1.98328e-26,1.19897e-26,-1.60716e-28,3.14359e-28,2.08748e-27,1.48937e-27
1334,2.36821e-26,3.9327e-27,7.25904e-27,3.73643e-27,-1.72506e-27,5.71466e-27
1335,2.12726e-26,4.66943e-27,1.49808e-28,-1.11673e-27,1.58373e-27,1.13996e-26
1336,4.3071e-26,9.35235e-27,3.46859e-27,4.96028e-27,1.16424e-27,1.94947e-26
1337,5.84806e-26,-3.56978e-28,3.3342e-27,2.32347e-27,-2.07188e-27,4.93747e-26
1338,1.03895e-25,9.76121e-27,-1.61831e-27,3.05159e-28,8.35989e-27,8.33954e-26
1339,2.29267e-25,6.76844e-28,6.95931e-27,1.50149e-26,1.02705e-27,1.98777e-25
1340,4.01234e-25,6.75077e-27,-2.12623e-27,-1.81206e-27,1.06549e-26,3.83237e-25
1341,8.26019e-25,5.69174e-27,2.77202e-27,1.45899e-26,2.92154e-26,7.68216e-25
1342,1.75476e-24,4.73888e-27,7.41807e-27,3.48891e-26,3.39411e-26,1.66715e-24
1343,3.2195e-24,7.99017e-27,-5.38872e-27,8.45953e-27,9.34501e-26,3.1107e-24
1344,6.6023e-24,7.59187e-27,1.74061e-26,9.7367e-26,1.51843e-25,6.32181e-24
1345,1.31861e-23,2.52043e-26,9.90692e-27,1.33169e-25,3.26638e-25,1.26865e-23
1346,2.45414e-23,1.16123e-26,8.04853e-27,1.93335e-25,6.16301e-25,2.37058e-23
1347,4.79754e-23,5.43546e-26,6.32344e-26,5.65711e-25,1.07669e-24,4.621e-23
1348,9.1534e-23,8.25628e-26,5.8644e-26,8.42878e-25,2.29693e-24,8.82489e-23
1349,1.68744e-22,7.48436e-26,1.37141e-25,1.61827e-24,3.99497e-24,1.62912e-22
1350,3.15963e-22,2.95382e-25,2.97426e-25,3.35038e-24,7.36668e-24,3.04649e-22
1351,5.81352e-22,3.74428e-25,4.93226e-25,5.68364e-24,1.45047e-23,5.60291e-22
1352,1.04778e-21,6.2851e-25,9.96108e-25,1.08143e-23,2.51375e-23,1.01019e-21
1353,1.88869e-21,1.52441e-24,1.8381e-24,2.01798e-23,4.56948e-23,1.81945e-21
1354,3.36289e-21,2.18666e-24,3.45994e-24,3.55702e-23,8.46453e-23,3.23702e-21
1355,5.89987e-21,4.20016e-24,6.34608e-24,6.50055e-23,1.46263e-22,5.67805e-21
1356,1.02856e-20,8.31988e-24,1.15503e-23,1.16578e-22,2.57278e-22,9.89192e-21
1357,1.77541e-20,1.36317e-23,2.14306e-23,2.04592e-22,4.55698e-22,1.70588e-20
1358,3.02789e-20,2.56271e-23,3.80362e-23,3.61171e-22,7.77261e-22,2.90768e-20
1359,5.11967e-20,4.694e-23,6.74435e-23,6.29328e-22,1.3245e-21,4.91285e-20
1360,8.57608e-20,8.1074e-23,1.19988e-22,1.08433e-21,2.25899e-21,8.22164e-20
1361,1.42155e-19,1.47731e-22,2.07825e-22,1.8611e-21,3.7706e-21,1.36168e-19
1362,2.33472e-19,2.62622e-22,3.57886e-22,3.16108e-21,6.23833e-21,2.23452e-19
1363,3.79962e-19,4.57949e-22,6.12783e-22,5.32375e-21,1.02798e-20,3.63287e-19
1364,6.12359e-19,8.14666e-22,1.03082e-21,8.91048e-21,1.67106e-20,5.84892e-19
1365,9.77721e-19,1.42552e-21,1.72113e-21,1.47814e-20,2.68706e-20,9.32922e-19
1366,1.54699e-18,2.47127e-21,2.84424e-21,2.43183e-20,4.28888e-20,1.47447e-18
1367,2.42495e-18,4.30915e-21,4.63334e-21,3.97352e-20,6.7724e-20,2.30854e-18
1368,3.76598e-18,7.44002e-21,7.48232e-21,6.44107e-20,1.05783e-19,3.58086e-18
1369,5.79564e-18,1.27431e-20,1.1952e-20,1.03582e-19,1.63727e-19,5.50363e-18
1370,8.83758e-18,2.18141e-20,1.88321e-20,1.65373e-19,2.50842e-19,8.38071e-18
1371,1.33517e-17,3.71053e-20,2.93594e-20,2.62071e-19,3.80172e-19,1.2643e-17
1372,1.99869e-17,6.26532e-20,4.52839e-20,4.12184e-19,5.70398e-19,1.88963e-17
1373,2.96442e-17,1.05384e-19,6.8912e-20,6.43543e-19,8.46997e-19,2.79794e-17
1374,4.35587e-17,1.7625e-19,1.03562e-19,9.97482e-19,1.24393e-18,4.10375e-17
1375,6.34049e-17,2.92814e-19,1.53826e-19,1.53484e-18,1.80689e-18,5.96165e-17
1376,9.14232e-17,4.83844e-19,2.25478e-19,2.34473e-18,2.59574e-18,8.57734e-17
1377,1.30562e-16,7.94858e-19,3.25937e-19,3.55631e-18,3.68607e-18,1.22199e-16
1378,1.84644e-16,1.2974e-18,4.64746e-19,5.35542e-18,5.17187e-18,1.72355e-16
1379,2.58552e-16,2.10499e-18,6.53417e-19,8.0074e-18,7.16765e-18,2.40618e-16
1380,3.58399e-16,3.39454e-18,9.05027e-19,1.1888e-17,9.80719e-18,3.32404e-16
1381,4.91686e-16,5.43902e-18,1.2343e-18,1.75244e-17,1.32395e-17,4.54248e-16
1382,6.67411e-16,8.66047e-18,1.65742e-18,2.56506e-17,1.76225e-17,6.1382e-16
1383,8.9609e-16,1.37043e-17,2.19144e-18,3.72806e-17,2.311e-17,8.19804e-16
1384,1.18963e-15,2.15466e-17,2.85417e-18,5.38018e-17,2.98343e-17,1.08159e-15
1385,1.56097e-15,3.36608e-17,3.66725e-18,7.70957e-17,3.788e-17,1.40867e-15
1386,2.02357e-15,5.2256e-17,4.66475e-18,1.09693e-16,4.72568e-17,1.8097e-15
1387,2.59046e-15,8.06092e-17,5.91287e-18,1.54969e-16,5.78767e-17,2.29109e-15
1388,3.27307e-15,1.23554e-16,7.54899e-18,2.17374e-16,6.9555e-17,2.85504e-15
1389,4.0799e-15,1.88181e-16,9.8599e-18,3.0273e-16,8.20566e-17,3.49708e-15
1390,5.01524e-15,2.84816e-16,1.34293e-17,4.18578e-16,9.5241e-17,4.20317e-15
1391,6.07846e-15,4.28361e-16,1.93978e-17,5.74585e-16,1.09401e-16,4.94671e-15
1392,7.26517e-15,6.40219e-16,2.99063e-17,7.83015e-16,1.25926e-16,5.6861e-15
1393,8.57168e-15,9.50912e-16,4.88389e-17,1.05927e-15,1.48486e-16,6.36417e-15
1394,1.00058e-14,1.40365e-15,8.30428e-17,1.42248e-15,1.85069e-16,6.91156e-15
1395,1.16083e-14,2.05917e-15,1.44287e-16,1.89617e-15,2.51347e-16,7.25737e-15
1396,1.34921e-14,3.00235e-15,2.52337e-16,2.50892e-15,3.76051e-16,7.35248e-15
1397,1.59082e-14,4.35097e-15,4.39701e-16,3.29514e-15,6.09307e-16,7.21308e-15
1398,1.93536e-14,6.26728e-15,7.58897e-16,4.29587e-15,1.03533e-15,6.99625e-15
1399,2.47414e-14,8.97346e-15,1.2934e-15,5.55964e-15,1.79141e-15,7.12345e-15
1400,3.36601e-14,1.27717e-14,2.1739e-15,7.14358e-15,3.09565e-15,8.47522e-15
1401,4.87631e-14,1.80703e-14,3.60209e-15,9.1149e-15,5.28712e-15,1.26887e-14
1402,7.43393e-14,2.54172e-14,5.88529e-15,1.15531e-14,8.88293e-15,2.26008e-14
1403,1.17136e-13,3.55431e-14,9.48622e-15,1.45537e-14,1.46584e-14,4.28949e-14
1404,1.87529e-13,4.94165e-14,1.50937e-14,1.82341e-14,2.3758e-14,8.10267e-14
1405,3.01156e-13,6.83121e-14,2.3722e-14,2.27438e-14,3.78478e-14,1.4853e-13
1406,4.81179e-13,9.38975e-14,3.68496e-14,2.8281e-14,5.93208e-14,2.6283e-13
1407,7.61369e-13,1.28341e-13,5.66108e-14,3.51199e-14,9.15735e-14,4.49725e-13
1408,1.19027e-12,1.74442e-13,8.60589e-14,4.36538e-14,1.3937e-13,7.46747e-13
1409,1.83676e-12,2.35799e-13,1.29522e-13,5.44629e-14,2.09322e-13,1.20766e-12
1410,2.79739e-12,3.17002e-13,1.93083e-13,6.84178e-14,3.10507e-13,1.90838e-12
1411,4.20599e-12,4.23874e-13,2.85222e-13,8.68366e-14,4.55268e-13,2.95479e-12
1412,6.24614e-12,5.63764e-13,4.17667e-13,1.11717e-13,6.60222e-13,4.49277e-12
1413,9.16714e-12,7.45892e-13,6.06509e-13,1.46077e-13,9.47535e-13,6.72113e-12
1414,1.33044e-11,9.81763e-13,8.73664e-13,1.94447e-13,1.34651e-12,9.908e-12
1415,1.9105e-11,1.28566e-12,1.24876e-12,2.63567e-13,1.89551e-12,1.44115e-11
1416,2.716e-11,1.67524e-12,1.77157e-12,3.63376e-13,2.64439e-12,2.07054e-11
1417,3.8244e-11,2.17221e-12,2.49511e-12,5.08388e-13,3.65729e-12,2.9411e-11
1418,5.33644e-11,2.8032e-12,3.48955e-12,7.19582e-13,5.01609e-12,4.1336e-11
1419,7.38211e-11,3.6007e-12,4.8472e-12,1.02699e-12,6.82438e-12,5.75218e-11
1420,1.01278e-10,4.60429e-12,6.68861e-12,1.47322e-12,9.21213e-12,7.93001e-11
1421,1.37852e-10,5.86208e-12,9.1703e-12,2.1181e-12,1.2341e-11,1.08361e-10
1422,1.86213e-10,7.43244e-12,1.24941e-11,3.04497e-12,1.64102e-11,1.46831e-10
1423,2.49707e-10,9.38614e-12,1.69188e-11,4.3689e-12,2.16634e-11,1.9737e-10
1424,3.325e-10,1.18091e-11,2.27739e-11,6.24746e-12,2.83954e-11,2.63274e-10
1425,4.39741e-10,1.48056e-11,3.04768e-11,8.89469e-12,3.69601e-11,3.48604e-10
1426,5.77753e-10,1.85027e-11,4.05528e-11,1.25992e-11,4.7778e-11,4.5832e-10
1427,7.54249e-10,2.30555e-11,5.36592e-11,1.77471e-11,6.13436e-11,5.98444e-10
1428,9.78578e-10,2.86541e-11,7.06139e-11,2.48517e-11,7.82325e-11,7.76226e-10
