t,T+R,N_0,N_1,N_2,N_3
121,0.962315,4.73947e-28,1.35252e-27,1.19896e-28,3.27788e-29
122,0.961185,4.83447e-28,1.35602e-27,1.27318e-28,3.22992e-29
123,0.960064,4.49851e-28,1.14693e-27,9.55877e-29,3.54055e-29
124,0.95895,3.87648e-28,1.32235e-27,1.19472e-28,3.3005e-29
125,0.957844,4.00038e-28,1.24764e-27,1.01269e-28,3.26754e-29
126,0.956743,4.65208e-28,1.35265e-27,8.37071e-29,2.7641e-29
127,0.955647,4.46846e-28,1.43914e-27,9.82921e-29,3.28452e-29
128,0.954554,4.09942e-28,1.22001e-27,9.56362e-29,3.3954e-29
129,0.953464,4.16794e-28,1.50198e-27,8.10009e-29,3.5598e-29
130,0.952376,4.07115e-28,1.51445e-27,9.03655e-29,2.69375e-29
131,0.951288,3.92888e-28,1.45408e-27,7.45473e-29,2.41949e-29
132,0.950199,3.24384e-28,1.48695e-27,9.69867e-29,2.30201e-29
133,0.949108,3.6029e-28,1.502e-27,6.82452e-29,2.74275e-29
134,0.948013,3.64679e-28,1.59321e-27,7.59622e-29,2.86825e-29
135,0.946915,3.83192e-28,1.78689e-27,6.95851e-29,2.24219e-29
136,0.945811,3.10813e-28,1.5437e-27,6.73487e-29,1.61687e-29
137,0.9447,3.23765e-28,1.64095e-27,1.17957e-28,1.90535e-29
138,0.943581,2.95269e-28,1.46926e-27,9.8797e-29,1.75559e-29
139,0.942454,3.49832e-28,1.59182e-27,7.70751e-29,2.01874e-29
140,0.941316,2.99554e-28,1.73398e-27,1.00975e-28,1.31746e-29
141,0.940167,2.65113e-28,1.48702e-27,8.94637e-29,1.18659e-29
142,0.939006,2.74604e-28,1.55017e-27,1.19576e-28,1.42356e-29
143,0.937831,2.85444e-28,1.38687e-27,1.27067e-28,1.66392e-29
144,0.936642,2.38184e-28,1.61623e-27,1.11038e-28,1.68527e-29
145,0.935438,2.50296e-28,1.54165e-27,1.36715e-28,1.94824e-29
146,0.934218,2.43557e-28,1.57931e-27,1.58379e-28,1.97492e-29
147,0.93298,1.87592e-28,1.6123e-27,1.35052e-28,2.52238e-29
148,0.931725,2.38946e-28,1.68059e-27,1.4252e-28,2.68871e-29
149,0.93045,2.09423e-28,1.78049e-27,1.4421e-28,3.3257e-29
150,0.929156,1.94902e-28,1.56044e-27,1.58749e-28,3.05286e-29
151,0.927842,1.80895e-28,1.67839e-27,1.36597e-28,4.0342e-29
152,0.926506,1.57047e-28,1.51529e-27,1.49809e-28,5.18033e-29
