t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
573,0.598476,141.013,0.0521677,12.2917,0.276351,65.1137,0.000237526,0.0559659,0.0727684,17.1457
574,0.605849,142.937,0.0645446,15.228,0.259318,61.1808,0.000313592,0.0739855,0.0699747,16.5091
575,0.61336,144.899,0.077626,18.3382,0.24187,57.1388,0.00045155,0.106673,0.0666926,15.7553
576,0.621079,146.914,0.0909225,21.5074,0.224508,53.1065,0.00065241,0.154325,0.0628384,14.8642
577,0.629072,148.998,0.103955,24.6222,0.207662,49.1857,0.00090732,0.214903,0.0584035,13.8331
578,0.637401,151.167,0.116267,27.5741,0.191674,45.4578,0.00119158,0.282596,0.0534666,12.6802
579,0.646118,153.433,0.127435,30.2618,0.17679,41.9822,0.00146556,0.348025,0.0481905,11.4437
580,0.655267,155.806,0.137078,32.5938,0.163168,38.7973,0.00168388,0.400384,0.042802,10.1772
581,0.664875,158.294,0.144867,34.4901,0.150887,35.9233,0.00180962,0.430834,0.0375605,8.94242
582,0.674954,160.899,0.150532,35.8847,0.139965,33.3656,0.00182756,0.435664,0.0327222,7.80051
583,0.685493,163.621,0.153869,36.7272,0.130377,31.1199,0.00175006,0.417724,0.0285099,6.80503
584,0.696462,166.451,0.15475,36.9845,0.122083,29.1772,0.00161236,0.385346,0.0250918,5.99682
585,0.707806,169.377,0.153124,36.6423,0.115038,27.5284,0.00145876,0.349079,0.0225734,5.40179
586,0.719443,172.38,0.149022,35.7058,0.109212,26.1674,0.00132564,0.317625,0.0209974,5.03101
587,0.731269,175.435,0.142557,34.2002,0.104596,25.0932,0.00122854,0.294732,0.0203485,4.88169
588,0.743155,178.511,0.133926,32.1699,0.101202,24.3093,0.00115894,0.278384,0.0205584,4.93827
589,0.754952,181.572,0.123398,29.6782,0.0990493,23.8222,0.0010916,0.262538,0.0215097,5.17326
590,0.766492,184.579,0.111311,26.8047,0.0981586,23.6375,0.000998795,0.240519,0.0230398,5.54821
591,0.777595,187.486,0.0980619,23.6437,0.0985288,23.7563,0.00086447,0.208432,0.02495,6.01571
592,0.788071,190.249,0.0840922,20.3007,0.100123,24.1708,0.000691877,0.167026,0.0270211,6.52318
593,0.797729,192.819,0.069875,16.8895,0.102857,24.8617,0.000501719,0.12127,0.0290369,7.01852
594,0.806376,195.15,0.0559004,13.5284,0.10659,25.7958,0.000322432,0.0780315,0.0308113,7.45661
595,0.813827,197.196,0.0426613,10.3372,0.111122,26.9256,0.000178003,0.0431314,0.0322126,7.80537
596,0.819907,198.914,0.0306387,7.43312,0.116196,28.1897,7.9496e-05,0.0192862,0.0331793,8.04948
597,0.824457,200.263,0.0202886,4.92817,0.121509,29.5149,2.41693e-05,0.00587079,0.0337214,8.19102
598,0.827334,201.208,0.012029,2.92546,0.126725,30.8196,1.87178e-06,0.000455218,0.0339095,8.2468
599,0.828418,201.717,0.00622789,1.51647,0.131496,32.0187,4.60458e-06,0.0011212,0.0338541,8.24336
600,0.827609,201.765,0.00319201,0.778188,0.135484,33.0301,3.3622e-05,0.00819679,0.0336809,8.21116
601,0.824834,201.332,0.00315688,0.770558,0.1384,33.7817,0.000100014,0.0244123,0.0335096,8.17929
602,0.820045,200.405,0.0062779,1.53421,0.140022,34.2189,0.000218454,0.0533865,0.0334373,8.1715
603,0.81322,198.977,0.0126235,3.08869,0.14023,34.3112,0.000397705,0.0973094,0.0335284,8.20364
604,0.804367,197.047,0.022171,5.43125,0.13902,34.0558,0.000633445,0.155176,0.0338086,8.28213
605,0.793521,194.623,0.0348053,8.53651,0.136505,33.4797,0.000907922,0.222681,0.0342614,8.4031
606,0.780743,191.717,0.0503218,12.3569,0.13291,32.6369,0.00119733,0.294014,0.0348279,8.55226
607,0.766125,188.352,0.0684319,16.824,0.128548,31.6036,0.00148356,0.364733,0.0354114,8.70589
608,0.749781,184.552,0.0887725,21.8506,0.123793,30.4705,0.00176417,0.434235,0.0358892,8.83383
609,0.731855,180.353,0.110918,27.3338,0.119039,29.335,0.00205497,0.506412,0.0361342,8.90465
610,0.712508,175.792,0.134392,33.1577,0.114674,28.2927,0.00238283,0.587899,0.0360431,8.89268
611,0.691926,170.915,0.158685,39.1973,0.111052,27.4312,0.00277116,0.684513,0.0355664,8.78538
612,0.67031,165.77,0.183263,45.3216,0.108471,26.8253,0.00322453,0.797438,0.0347311,8.58912
613,0.647873,160.408,0.207587,51.3969,0.107171,26.5346,0.00371961,0.920946,0.0336495,8.33137
614,0.62484,154.886,0.231118,57.2897,0.107326,26.604,0.00420709,1.04286,0.0325087,8.05829
615,0.60144,149.259,0.253332,62.8693,0.109059,27.0652,0.00462473,1.14771,0.0315432,7.82804
616,0.577903,143.584,0.27373,68.0101,0.112453,27.9397,0.00491619,1.22146,0.0309973,7.70149
617,0.554456,137.917,0.291844,72.5943,0.117565,29.2434,0.00504846,1.25577,0.0310868,7.73265
618,0.531319,132.314,0.307248,76.5139,0.124443,30.9899,0.00502087,1.25035,0.0319691,7.96126
619,0.508702,126.827,0.31957,79.6739,0.133137,33.1931,0.00486306,1.21244,0.0337282,8.40899
620,0.486798,121.505,0.328501,81.9942,0.143702,35.8683,0.00462389,1.15413,0.0363756,9.07938
621,0.465784,116.393,0.333805,83.4133,0.156192,39.0302,0.00435678,1.0887,0.0398619,9.96094
622,0.445818,111.53,0.335336,83.891,0.170642,42.6896,0.00410787,1.02767,0.0440963,11.0316
623,0.427035,106.953,0.33304,83.4113,0.187049,46.8472,0.00391058,0.979422,0.0489651,12.2635
624,0.409548,102.689,0.326971,81.9838,0.205346,51.488,0.00378662,0.949448,0.0543481,13.6271
625,0.393446,98.763,0.317287,79.6453,0.225385,56.5762,0.0037496,0.941224,0.060132,15.0944
626,0.378796,95.1923,0.304253,76.4595,0.246924,62.0527,0.00380688,0.956677,0.0662195,16.6411
627,0.365641,91.9895,0.288233,72.5147,0.269634,67.8356,0.00395689,0.99549,0.072535,18.2486
628,0.354007,89.1619,0.269673,67.9212,0.293111,73.8244,0.0041828,1.0535,0.0790265,19.904
629,0.343897,86.7122,0.249089,62.8066,0.316907,79.9066,0.00444673,1.12122,0.0856602,21.5988
630,0.335304,84.6392,0.227041,57.3109,0.340559,85.9658,0.0046898,1.18383,0.0924064,23.3257
631,0.328202,82.9384,0.204115,51.5808,0.363621,91.8889,0.00484122,1.2234,0.0992201,25.0734
632,0.322561,81.6026,0.180898,45.7643,0.385689,97.573,0.00483533,1.22326,0.106017,26.8206
633,0.318338,80.6229,0.157963,40.006,0.406411,102.928,0.00463135,1.17294,0.112658,28.5319
634,0.315489,79.9891,0.135848,34.4429,0.425494,107.88,0.00422818,1.07201,0.11894,30.1561
635,0.313968,79.6904,0.115051,29.2019,0.442698,112.364,0.00366786,0.930967,0.124616,31.6296
636,0.313727,79.7161,0.0960171,24.3974,0.457814,116.328,0.00302553,0.768769,0.129416,32.8839
637,0.314723,80.0562,0.0791356,20.1297,0.470654,119.72,0.00238907,0.607709,0.133098,33.8562
638,0.316916,80.7014,0.0647369,16.485,0.481028,122.492,0.00183602,0.467535,0.135483,34.5001
639,0.320272,81.6441,0.0530891,13.5335,0.488735,124.589,0.00141586,0.360932,0.136488,34.7937
640,0.324764,82.8783,0.0443957,11.3296,0.493555,125.953,0.00114347,0.291808,0.136142,34.7427
641,0.330372,84.3999,0.0387908,9.90985,0.495262,126.524,0.00100442,0.256598,0.134571,34.3788
642,0.337085,86.2071,0.0363339,9.29213,0.493635,126.244,0.000967935,0.247542,0.131979,33.7526
643,0.3449,88.2998,0.0370042,9.47366,0.488493,125.062,0.00100095,0.256259,0.128602,32.9241
644,0.353822,90.6804,0.0406953,10.4297,0.479728,122.949,0.00107729,0.276096,0.124677,31.9533
645,0.363864,93.3529,0.0472122,12.1128,0.467338,119.9,0.00117962,0.302644,0.120406,30.8915
646,0.375043,96.3226,0.0562724,14.4525,0.451455,115.948,0.00129591,0.332831,0.115934,29.7755
647,0.38738,99.596,0.0675111,17.3572,0.432358,111.16,0.00141478,0.363742,0.111336,28.6248
648,0.400898,103.18,0.0804925,20.7165,0.410467,105.643,0.00152414,0.39227,0.106619,27.4406
649,0.415618,107.08,0.0947261,24.4054,0.386317,99.5314,0.00161471,0.416016,0.101724,26.2084
650,0.431557,111.303,0.109686,28.2892,0.360519,92.9817,0.00168639,0.434937,0.0965516,24.9017
651,0.448724,115.851,0.124834,32.2295,0.333709,86.1566,0.00175286,0.452552,0.0909801,23.4892
652,0.467119,120.725,0.13964,36.0897,0.306499,79.2138,0.00184008,0.475562,0.0849015,21.9426
653,0.486727,125.923,0.153606,39.74,0.279436,72.294,0.00197705,0.511492,0.0782551,20.2457
654,0.507518,131.438,0.166275,43.0621,0.252968,65.514,0.00218175,0.565031,0.0710568,18.4024
655,0.529448,137.258,0.177251,45.9519,0.227437,58.9625,0.00244799,0.634636,0.0634155,16.4403
656,0.552451,143.368,0.186201,48.3215,0.203077,52.7013,0.00274009,0.711089,0.055531,14.411
657,0.576441,149.747,0.192857,50.1001,0.180033,46.7686,0.00299885,0.779036,0.0476698,12.3836
658,0.601315,156.368,0.197021,51.234,0.158381,41.1858,0.0031581,0.821242,0.0401253,10.4343
659,0.626943,163.198,0.198559,51.6862,0.138161,35.9644,0.00316572,0.824059,0.0331711,8.63467
660,0.653179,170.199,0.1974,51.4365,0.119402,31.1126,0.0030011,0.781999,0.0270186,7.04026
661,0.679851,177.328,0.193538,50.4812,0.102138,26.641,0.00268215,0.699593,0.0217901,5.68359
662,0.70677,184.535,0.187035,48.834,0.0864246,22.5651,0.00225919,0.589864,0.0175117,4.57222
663,0.733722,191.764,0.178019,46.5265,0.0723349,18.9053,0.00179875,0.470117,0.0141258,3.69189
664,0.760478,198.955,0.16669,43.6091,0.0599506,15.6842,0.00136395,0.356836,0.0115174,3.01317
665,0.786792,206.045,0.153324,40.1524,0.0493415,12.9215,0.000999108,0.261646,0.00954338,2.49921
666,0.812403,212.963,0.138271,36.2464,0.0405427,10.6278,0.000723592,0.189682,0.00805972,2.11277
667,0.837042,219.639,0.121951,31.9998,0.0335322,8.79881,0.000535306,0.140464,0.00693992,1.82103
668,0.860435,226,0.104843,27.5379,0.0282174,7.41152,0.00041992,0.110295,0.00608473,1.5982
669,0.88231,231.974,0.0874728,22.998,0.0244321,6.4236,0.000360206,0.0947042,0.00542494,1.42631
670,0.902402,237.489,0.0703905,18.525,0.0219472,5.77593,0.000340954,0.0897302,0.00491983,1.29477
671,0.920457,242.478,0.0541493,14.2646,0.0204921,5.39827,0.000348443,0.0917909,0.00455287,1.19937
672,0.936244,246.877,0.0392805,10.3578,0.0197837,5.21672,0.000367053,0.0967875,0.00432494,1.14044
673,0.949552,250.629,0.0262714,6.93419,0.0195546,5.16133,0.000377401,0.099613,0.00424463,1.12035
674,0.960201,253.685,0.0155456,4.10714,0.0195779,5.17248,0.000359424,0.0949597,0.00431599,1.14029
675,0.968043,256.004,0.00744932,1.97001,0.0196811,5.20478,0.000300502,0.0794694,0.00452637,1.19702
676,0.972962,257.552,0.00224326,0.593811,0.0197512,5.22832,0.000205084,0.0542878,0.00483829,1.28074
677,0.974881,258.308,9.99549e-05,0.0264844,0.0197294,5.22758,0.000100194,0.0265478,0.00518976,1.3751
678,0.973754,258.256,0.00110601,0.293332,0.019602,5.19878,3.22371e-05,0.00854981,0.00550532,1.4601
679,0.969575,257.393,0.00526716,1.39827,0.0193878,5.14687,5.41929e-05,0.0143866,0.00571575,1.51736
680,0.962368,255.722,0.0125147,3.32542,0.0191291,5.08303,0.000207014,0.055008,0.00578113,1.53617
681,0.952191,253.257,0.0227112,6.04058,0.0188862,5.02323,0.000502408,0.133627,0.0057087,1.51836
682,0.939135,250.02,0.0356556,9.49238,0.0187368,4.98819,0.000914424,0.243442,0.00555868,1.47986
683,0.923317,246.041,0.051085,13.6129,0.01878,5.00441,0.00138403,0.368808,0.00543431,1.44811
684,0.904886,241.355,0.0686767,18.3178,0.0191435,5.10605,0.00183557,0.489591,0.0054586,1.45594
685,0.884016,236.009,0.0880487,23.5067,0.019991,5.33706,0.00219912,0.587106,0.00574484,1.53372
686,0.86091,230.055,0.108762,29.0636,0.0215276,5.75267,0.00243024,0.649416,0.00637078,1.70242
687,0.835789,223.549,0.130324,34.8579,0.0240016,6.41973,0.00252026,0.674096,0.00736453,1.9698
688,0.808901,216.558,0.1522,40.7469,0.0276974,7.4151,0.00249415,0.66773,0.00870671,2.33095
689,0.780509,209.149,0.173825,46.579,0.0329209,8.82167,0.00239856,0.642732,0.0103471,2.77267
690,0.750889,201.397,0.194619,52.1992,0.0399755,10.7219,0.00228602,0.613139,0.0122302,3.28027
691,0.720329,193.378,0.214016,57.4544,0.0491317,13.1898,0.00220188,0.591111,0.0143209,3.84455
692,0.68912,185.169,0.231482,62.2,0.0605945,16.2819,0.00217803,0.585242,0.016625,4.46719
693,0.657552,176.847,0.246541,66.3065,0.0744753,20.03,0.00223338,0.600662,0.0191986,5.16343
694,0.625908,168.489,0.258793,69.665,0.090774,24.4356,0.00237749,0.64,0.0221472,5.96186
695,0.59446,160.169,0.267936,72.1914,0.109376,29.4697,0.0026129,0.704008,0.0256155,6.90172
696,0.563462,151.953,0.273769,73.8297,0.130066,35.076,0.00293343,0.791083,0.0297701,8.02835
697,0.533147,143.908,0.2762,74.5521,0.152556,41.1782,0.00331926,0.895938,0.0347773,9.38711
698,0.503729,136.089,0.275237,74.3589,0.176526,47.6907,0.00373263,1.00842,0.0407758,11.0161
699,0.475391,128.548,0.270987,73.276,0.201656,54.5285,0.00411893,1.11377,0.0478475,12.9381
700,0.448294,121.328,0.263638,71.3522,0.227664,61.616,0.00441578,1.19511,0.055988,15.1528
701,0.422574,114.469,0.253449,68.6555,0.254323,68.8922,0.00456878,1.23761,0.0650847,17.6305
702,0.398341,108,0.240739,65.2703,0.281463,76.3114,0.00454853,1.23322,0.0749083,20.3094
703,0.375683,101.946,0.225876,61.2945,0.308956,83.8393,0.00436179,1.18363,0.0851234,23.0993
704,0.354667,96.328,0.209268,56.8374,0.336692,91.4461,0.00405138,1.10036,0.0953223,25.8897
705,0.335343,91.1593,0.191356,52.0182,0.364541,99.0965,0.00368375,1.00139,0.105076,28.5638
706,0.317745,86.4509,0.172615,46.9644,0.392318,106.74,0.00332829,0.90555,0.113994,31.0152
707,0.301894,82.2098,0.153538,41.8105,0.419752,114.304,0.00303623,0.826805,0.121779,33.1621
708,0.287802,78.44,0.134639,36.6958,0.446468,121.684,0.00282714,0.770534,0.128264,34.9583
709,0.275469,75.1435,0.116437,31.7621,0.47198,128.749,0.00268776,0.73318,0.133427,36.3967
710,0.264892,72.3205,0.0994424,27.1497,0.495713,135.339,0.0025827,0.705126,0.13737,37.5046
711,0.256063,69.97,0.0841463,22.9933,0.517029,141.28,0.00247157,0.675365,0.14029,38.3347
712,0.248971,68.0904,0.0709976,19.4169,0.535281,146.392,0.00232525,0.635927,0.142425,38.9514
713,0.243606,66.6799,0.0603861,16.5289,0.549867,150.51,0.00213494,0.584375,0.144006,39.4174
714,0.239957,65.7368,0.0526252,14.4168,0.560291,153.493,0.00191183,0.523751,0.145215,39.7821
715,0.238015,65.26,0.0479377,13.1438,0.56621,155.246,0.00167982,0.460581,0.146158,40.0743
716,0.237774,65.249,0.0464468,12.7457,0.567465,155.721,0.00146619,0.402345,0.146848,40.2975
717,0.239232,65.7041,0.0481721,13.2303,0.564091,154.926,0.00129539,0.355774,0.147209,40.4306
718,0.242388,66.6268,0.0530328,14.5775,0.556305,152.915,0.00118816,0.326598,0.147086,40.4305
719,0.247247,68.0193,0.0608543,16.7414,0.544466,149.786,0.0011643,0.320306,0.146268,40.2392
720,0.253816,69.8846,0.0713803,19.6535,0.529034,145.662,0.00124508,0.342815,0.144524,39.7925
721,0.262104,72.2263,0.0842856,23.226,0.510517,140.68,0.00145125,0.399911,0.141643,39.0315
722,0.27212,75.0483,0.0991902,27.3558,0.489422,134.978,0.00179519,0.495098,0.137472,37.9137
723,0.283873,78.3543,0.115672,31.9277,0.466226,128.687,0.00226993,0.626541,0.131959,36.423
724,0.297371,82.1474,0.133279,36.8177,0.441347,121.92,0.00284042,0.784651,0.125162,34.5755
725,0.312617,86.4295,0.151536,41.8954,0.415143,114.775,0.00344289,0.95186,0.117261,32.4192
726,0.329606,91.2009,0.169955,47.026,0.387919,107.336,0.00399501,1.10541,0.108524,30.0283
727,0.348326,96.4589,0.188042,52.0727,0.359939,99.6746,0.00441495,1.22259,0.0992789,27.4924
728,0.368751,102.198,0.2053,56.898,0.331449,91.8597,0.00464304,1.2868,0.0898562,24.9032
729,0.390842,108.408,0.221246,61.3668,0.302702,83.96,0.00465801,1.29199,0.080552,22.3426
730,0.414542,115.074,0.235414,65.349,0.273966,76.0509,0.00448148,1.24402,0.0715962,19.8745
731,0.439773,122.175,0.247372,68.7236,0.245545,68.2159,0.00416918,1.15826,0.0631413,17.5416
732,0.466435,129.686,0.256736,71.3818,0.217768,60.5474,0.00379262,1.05449,0.0552686,15.3667
733,0.494406,137.572,0.263183,73.2326,0.190987,53.1436,0.00341849,0.951221,0.0480059,13.358
734,0.523537,145.794,0.266469,74.2058,0.165552,46.1026,0.00309358,0.861496,0.0413486,11.5147
735,0.553655,154.303,0.266441,74.2566,0.141786,39.5156,0.00283958,0.791386,0.0352778,9.83185
736,0.584564,163.045,0.263044,73.3676,0.119962,33.4596,0.00265752,0.74123,0.0297722,8.304
737,0.616044,171.96,0.256328,71.5505,0.100276,27.9907,0.00253748,0.708304,0.0248147,6.92668
738,0.647854,180.981,0.246447,68.846,0.0828381,23.1412,0.00246738,0.689275,0.0203939,5.69712
739,0.679737,190.036,0.233652,65.3225,0.0676687,18.9183,0.0024366,0.681205,0.0165058,4.61457
740,0.711422,199.048,0.218281,61.0728,0.0547088,15.3069,0.00243369,0.68092,0.0131539,3.68031
741,0.742628,207.94,0.200747,56.2104,0.0438359,12.2743,0.00244138,0.683601,0.010347,2.89722
742,0.773068,216.63,0.181519,50.8655,0.0348851,9.77556,0.00243374,0.681985,0.00809425,2.26818
743,0.802453,225.037,0.161105,45.1797,0.027668,7.75911,0.00237911,0.66719,0.00639486,1.79335
744,0.8305,233.081,0.140037,39.3016,0.0219883,6.17104,0.00224926,0.631257,0.00522587,1.46665
745,0.856929,240.682,0.118856,33.3826,0.0176523,4.95793,0.00203083,0.570391,0.00453168,1.27279
746,0.881476,247.764,0.098096,27.5727,0.0144738,4.06828,0.00173361,0.48728,0.00422045,1.18628
747,0.903891,254.257,0.0782718,22.0172,0.0122756,3.45303,0.00139055,0.39115,0.0041708,1.17321
748,0.923944,260.094,0.0598688,16.8533,0.0108897,3.06549,0.00104852,0.295164,0.00424864,1.19601
749,0.94143,265.215,0.0433311,12.207,0.0101567,2.8613,0.000752877,0.212097,0.00432959,1.21971
750,0.956168,269.569,0.0290529,8.19079,0.00992594,2.79838,0.000532387,0.150094,0.00432027,1.218
751,0.968012,273.112,0.0173687,4.90034,0.0100562,2.83722,0.000391184,0.110367,0.00417155,1.17695
752,0.976846,275.809,0.00854513,2.41269,0.0104173,2.9413,0.00031117,0.0878577,0.00388003,1.09551
753,0.98259,277.637,0.00277408,0.783834,0.0108937,3.07806,0.000263662,0.0744993,0.00347835,0.982828
754,0.985201,278.58,0.000166586,0.0471046,0.0113887,3.22031,0.000224657,0.063525,0.00301921,0.853724
755,0.984672,278.635,0.000749136,0.211985,0.0118325,3.34827,0.000186508,0.0527766,0.00255964,0.724308
756,0.981036,277.809,0.00446215,1.26359,0.0121905,3.45211,0.000160667,0.0454977,0.00215108,0.609143
757,0.974359,276.12,0.011161,3.16288,0.0124728,3.53463,0.000170508,0.0483197,0.00183712,0.520614
758,0.964743,273.594,0.0206199,5.84766,0.0127414,3.61337,0.000238059,0.0675118,0.00165714,0.469952
759,0.952325,270.268,0.0325382,9.23428,0.0131139,3.72169,0.000371299,0.105374,0.00165141,0.468668
760,0.937268,266.187,0.0465491,13.2201,0.0137613,3.90826,0.000558207,0.158533,0.00186299,0.529095
761,0.919764,261.404,0.0622303,17.6863,0.0149009,4.23494,0.0007703,0.218925,0.00233447,0.663475
762,0.900026,255.977,0.0791162,22.5015,0.0167829,4.77324,0.000973683,0.276926,0.0031009,0.88193
763,0.878289,249.973,0.0967105,27.5252,0.019676,5.60007,0.0011421,0.325058,0.00418273,1.19047
764,0.8548,243.461,0.1145,32.6115,0.023851,6.79316,0.00126575,0.360508,0.00558343,1.59025
765,0.82982,236.514,0.131968,37.6133,0.0295655,8.42672,0.00135211,0.385376,0.00729398,2.07892
766,0.803618,229.208,0.148609,42.3861,0.0370505,10.5675,0.00141908,0.404751,0.00930366,2.65359
767,0.776465,221.619,0.16394,46.7919,0.0464971,13.2712,0.00148483,0.423802,0.0116129,3.31456
768,0.748631,213.824,0.177521,50.7036,0.058045,16.5788,0.0015598,0.445511,0.0142433,4.06819
769,0.720383,205.9,0.18896,54.0086,0.0717709,20.5135,0.00164503,0.470182,0.0172408,4.92778
770,0.691977,197.918,0.197936,56.6133,0.0876797,25.078,0.00173704,0.496825,0.0206709,5.91227
771,0.663657,189.95,0.2042,58.4455,0.105699,30.2528,0.00183566,0.525398,0.0246085,7.04338
772,0.63565,182.059,0.207595,59.4582,0.12568,35.9965,0.0019495,0.558365,0.0291262,8.34216
773,0.608163,174.306,0.208054,59.6306,0.147405,42.2479,0.00209461,0.600339,0.0342842,9.82625
774,0.58138,166.744,0.205605,58.9691,0.170605,48.9308,0.002286,0.655644,0.0401242,11.5079
775,0.555461,159.419,0.200371,57.5073,0.194978,55.9594,0.00252553,0.724836,0.0466641,13.3928
776,0.53054,152.37,0.192562,55.3035,0.220213,63.2449,0.00279249,0.801999,0.0538925,15.4778
777,0.506726,145.63,0.182465,52.4392,0.246008,70.7009,0.00304268,0.874446,0.0617588,17.749
778,0.484102,139.222,0.170435,49.0148,0.272083,78.2476,0.00321814,0.925496,0.0701614,20.1775
779,0.46273,133.165,0.156879,45.1466,0.298189,85.813,0.00326469,0.939514,0.0789369,22.7165
780,0.44265,127.471,0.142244,40.9624,0.324099,93.3318,0.00315068,0.907311,0.0878561,25.3002
781,0.423885,122.149,0.127002,36.5976,0.3496,100.742,0.00287926,0.829702,0.0966337,27.8464
782,0.406444,117.201,0.111639,32.1919,0.374474,107.982,0.00248903,0.717727,0.104953,30.264
783,0.390325,112.627,0.096643,27.8861,0.398484,114.981,0.00204291,0.589477,0.112505,32.4631
784,0.375518,108.426,0.0824918,23.8185,0.421352,121.66,0.00161002,0.464872,0.119028,34.3679
785,0.362011,104.595,0.0696472,20.123,0.442749,127.922,0.0012477,0.360495,0.124345,35.9267
786,0.349789,101.129,0.0585438,16.9259,0.462289,133.655,0.000990639,0.286409,0.128388,37.119
787,0.338836,98.0265,0.0495795,14.3436,0.479538,138.732,0.000849644,0.245805,0.131197,37.9559
788,0.329141,95.2835,0.0431061,12.4789,0.494027,143.017,0.000818573,0.23697,0.132908,38.4757
789,0.320695,92.8987,0.0394173,11.4184,0.505287,146.371,0.000884175,0.256127,0.133716,38.7348
790,0.313497,90.8718,0.0387379,11.2288,0.512887,148.668,0.0010333,0.299519,0.133845,38.7971
791,0.307547,89.2042,0.0412121,11.9536,0.516483,149.806,0.00125439,0.363837,0.133504,38.723
792,0.302853,87.8989,0.0468947,13.6105,0.515859,149.721,0.00153394,0.445206,0.132859,38.5605
793,0.299429,86.9604,0.0557438,16.1892,0.510966,148.395,0.00185202,0.537866,0.132009,38.3383
794,0.297294,86.3951,0.0676188,19.6504,0.501932,145.864,0.00218132,0.633903,0.130974,38.0616
795,0.296472,86.2106,0.0822831,23.9269,0.489067,142.215,0.00249235,0.724745,0.129685,37.7109
796,0.296992,86.4159,0.0994109,28.9257,0.472834,137.581,0.00276332,0.804047,0.128001,37.2444
797,0.298885,87.0211,0.1186,34.5306,0.453806,132.127,0.00299015,0.870592,0.12572,36.6036
798,0.302185,88.037,0.139386,40.6078,0.432618,126.036,0.00319055,0.929518,0.122621,35.7236
799,0.306929,89.4745,0.161261,47.0099,0.409907,119.494,0.0033988,0.990802,0.118504,34.5457
800,0.313151,91.3446,0.18369,53.5817,0.386267,112.672,0.00365174,1.0652,0.11324,33.0317
801,0.320882,93.6574,0.206131,60.1644,0.362206,105.719,0.00397125,1.15911,0.10681,31.1751
802,0.33015,96.4216,0.228041,66.6002,0.338133,98.7531,0.00435055,1.2706,0.0993258,29.0085
803,0.340975,99.6438,0.248897,72.7357,0.314345,91.8618,0.00475094,1.38838,0.0910318,26.6024
804,0.353367,103.328,0.2682,78.4244,0.291047,85.1051,0.00511095,1.49449,0.0822747,24.0579
805,0.367324,107.474,0.285484,83.5289,0.268371,78.5219,0.00536495,1.56971,0.0734564,21.4924
806,0.382827,112.078,0.30032,87.9228,0.246411,72.1401,0.00546393,1.59964,0.0649778,19.0231
807,0.399841,117.129,0.312327,91.493,0.225256,65.9862,0.00539047,1.57908,0.0571856,16.7519
808,0.418308,122.612,0.321176,94.1412,0.205019,60.094,0.0051626,1.51323,0.0503345,14.7538
809,0.43815,128.505,0.326598,95.7877,0.185857,54.5099,0.00482598,1.41541,0.0445682,13.0714
810,0.459261,134.776,0.328401,96.3735,0.167977,49.2951,0.00443888,1.30265,0.0399213,11.7154
811,0.481514,141.39,0.326474,95.8645,0.151621,44.5213,0.00405656,1.19115,0.0363351,10.6693
812,0.504753,148.301,0.320801,94.2541,0.137043,40.2644,0.00372081,1.09321,0.0336828,9.89631
813,0.528801,155.457,0.311469,91.5658,0.124476,36.5937,0.00345724,1.01636,0.0317969,9.34769
814,0.553459,162.801,0.29867,87.8545,0.114096,33.5616,0.00327822,0.964295,0.0304963,8.97055
815,0.57851,170.269,0.282704,83.2062,0.105989,31.1949,0.00318732,0.938101,0.0296099,8.71487
816,0.603723,177.792,0.263964,77.7355,0.100135,29.489,0.00318092,0.936759,0.0289974,8.53953
817,0.628857,185.301,0.242928,71.5818,0.0964062,28.4073,0.00324561,0.956361,0.0285633,8.41654
818,0.653666,192.721,0.220137,64.9034,0.0945797,27.8851,0.00335349,0.988716,0.0282633,8.33292
819,0.677907,199.982,0.196173,57.8711,0.0943607,27.8364,0.00345994,1.02068,0.0280993,8.2893
820,0.701339,207.013,0.171635,50.661,0.0954143,28.1632,0.00350808,1.03547,0.0281034,8.29522
821,0.723735,213.744,0.147115,43.448,0.0973958,28.7643,0.00344109,1.01627,0.0283131,8.36184
822,0.744879,220.112,0.12318,36.3998,0.0999769,29.5432,0.00321923,0.951283,0.0287446,8.49404
823,0.764573,226.058,0.100357,29.6722,0.102863,30.4132,0.00283508,0.838238,0.0293717,8.68422
824,0.782637,231.529,0.0791204,23.4063,0.105804,31.3001,0.00232028,0.686411,0.0301187,8.91005
825,0.798913,236.475,0.0598858,17.726,0.108592,32.1428,0.00173957,0.514906,0.0308692,9.13714
826,0.813268,240.857,0.0430085,12.7374,0.111061,32.8917,0.00117351,0.347545,0.0314896,9.32593
827,0.825589,244.641,0.0287809,8.52845,0.113076,33.5069,0.000695571,0.206113,0.0318593,9.44065
828,0.83579,247.799,0.0174325,5.16848,0.114527,33.9556,0.000352319,0.104457,0.0318984,9.45742
829,0.843811,250.314,0.00912769,2.7077,0.115325,34.2107,0.000153598,0.0455643,0.0315831,9.36905
830,0.84962,252.174,0.0039631,1.17628,0.115395,34.2502,7.57743e-05,0.0224904,0.0309462,9.18509
831,0.853212,253.378,0.00196257,0.582824,0.114687,34.0586,7.54315e-05,0.0224008,0.0300625,8.92762
832,0.854612,253.93,0.00307177,0.912714,0.113183,33.6299,0.000107014,0.0317969,0.0290264,8.62459
833,0.853874,253.847,0.00715319,2.12656,0.110907,32.9714,0.000137099,0.0407579,0.0279288,8.30292
