t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
82,0.787628,29.9161,0.13587,5.16066,0.0765022,2.90574
83,0.766415,29.4632,0.145904,5.60897,0.0876812,3.37072
84,0.745012,28.9833,0.153549,5.97352,0.101439,3.94631
85,0.723641,28.4849,0.15854,6.24067,0.117818,4.63772
86,0.702506,27.9762,0.160714,6.40016,0.136781,5.44707
87,0.681787,27.4647,0.160007,6.44563,0.158206,6.37308
88,0.661644,26.9576,0.156464,6.37487,0.181892,7.41092
89,0.64221,26.4611,0.150232,6.19006,0.207558,8.55206
90,0.623596,25.9809,0.141559,5.89776,0.234845,9.78436
91,0.605888,25.5216,0.13078,5.50882,0.263331,11.0922
92,0.58915,25.0873,0.118314,5.0381,0.292536,12.4568
93,0.573423,24.6811,0.104643,4.50401,0.321935,13.8566
94,0.558729,24.3054,0.0902964,3.928,0.350974,15.2678
95,0.545077,23.9618,0.0758369,3.33382,0.379086,16.6648
96,0.532459,23.6516,0.0618376,2.74681,0.405704,18.0212
97,0.520858,23.3755,0.048864,2.19296,0.430278,19.3103
98,0.510253,23.1338,0.0374541,1.69809,0.452293,20.506
99,0.500617,22.9266,0.0280997,1.28687,0.471283,21.5832
100,0.491923,22.7542,0.0212297,0.981994,0.486848,22.5194
101,0.484147,22.6166,0.0171949,0.803246,0.498658,23.2945
102,0.477271,22.5143,0.0162549,0.766792,0.506474,23.8919
103,0.471283,22.4479,0.0185694,0.884487,0.510148,24.2991
104,0.466179,22.4185,0.0241912,1.16335,0.50963,24.508
105,0.461965,22.4276,0.0330637,1.60518,0.504971,24.5154
106,0.458657,22.4771,0.0450218,2.20635,0.496321,24.3229
107,0.456279,22.5696,0.0597959,2.95777,0.483925,23.9371
108,0.454862,22.7079,0.0770205,3.84505,0.468117,23.3696
109,0.454446,22.8952,0.0962443,4.84882,0.449309,22.6364
110,0.455074,23.1351,0.116945,5.94527,0.427981,21.7578
111,0.45679,23.4314,0.138545,7.10678,0.404665,20.7576
112,0.459638,23.7878,0.16043,8.30278,0.379932,19.6628
113,0.463658,24.208,0.181967,9.50067,0.354374,18.5022
114,0.468883,24.6952,0.202529,10.6668,0.328588,17.3062
115,0.475335,25.2524,0.221506,11.7676,0.303158,16.1054
116,0.483025,25.8817,0.238336,12.7707,0.278638,14.9302
117,0.491947,26.5846,0.252513,13.6457,0.25554,13.8093
118,0.502077,27.3614,0.263609,14.3658,0.234314,12.7693
119,0.513372,28.2114,0.271285,14.908,0.215343,11.8338
120,0.525768,29.1327,0.275304,15.2546,0.198928,11.0226
121,0.539182,30.1221,0.275536,15.3932,0.185282,10.351
122,0.553506,31.175,0.271964,15.3178,0.174529,9.82998
123,0.568616,32.2855,0.264685,15.0286,0.166699,9.465
124,0.584365,33.4463,0.253905,14.5323,0.161729,9.25661
125,0.600594,34.649,0.239934,13.8421,0.159472,9.20018
126,0.617126,35.8841,0.223173,12.9769,0.159701,9.28618
