t,Norm_0,AvgX_0,Norm_1,AvgX_1
1284,0.362602,109.253,0.637398,192.049
1285,0.401491,120.913,0.598509,180.247
1286,0.441089,132.775,0.558911,168.242
1287,0.481131,144.76,0.518869,156.114
1288,0.521351,156.786,0.478649,143.944
1289,0.561479,168.772,0.438521,131.813
1290,0.601248,180.639,0.398752,119.801
1291,0.640393,192.306,0.359607,107.987
1292,0.678652,203.695,0.321348,96.4514
1293,0.71577,214.73,0.28423,85.2687
1294,0.751499,225.338,0.248501,74.5133
1295,0.7856,235.446,0.2144,64.2561
1296,0.817846,244.989,0.182154,54.5647
1297,0.848022,253.901,0.151978,45.5027
1298,0.875926,262.123,0.124074,37.1295
1299,0.901372,269.602,0.0986281,29.4998
1300,0.92419,276.286,0.0758103,22.6635
1301,0.944227,282.132,0.0557727,16.6647
1302,0.961351,287.102,0.0386492,11.5424
1303,0.975446,291.161,0.0245541,7.32915
1304,0.986419,294.284,0.0135814,4.0518
1305,0.994196,296.45,0.00580434,1.73074
1306,0.998725,297.645,0.00127493,0.379961
1307,0.999977,297.862,2.33626e-05,0.00695899
1308,0.997942,297.099,0.00205799,0.612688
1309,0.992635,295.363,0.00736523,2.19155
1310,0.98409,292.664,0.0159097,4.73147
1311,0.972366,289.023,0.0276342,8.21392
1312,0.957539,284.463,0.0424607,12.6141
1313,0.93971,279.016,0.0602901,17.9012
1314,0.918997,272.718,0.0810033,24.0383
1315,0.895538,265.612,0.104462,30.983
1316,0.86949,257.745,0.13051,38.6875
1317,0.841027,249.171,0.158973,47.099
1318,0.810339,239.947,0.189661,56.16
1319,0.77763,230.134,0.22237,65.8087
1320,0.74312,219.799,0.25688,75.9796
1321,0.707038,209.009,0.292962,86.6034
1322,0.669625,197.839,0.330375,97.6083
1323,0.631131,186.361,0.368869,108.92
1324,0.591814,174.652,0.408186,120.461
1325,0.551934,162.791,0.448066,132.155
1326,0.51176,150.855,0.48824,143.922
1327,0.471558,138.925,0.528442,155.683
1328,0.431598,127.079,0.568402,167.359
1329,0.392145,115.396,0.607855,178.872
1330,0.353464,103.953,0.646536,190.144
1331,0.315812,92.8252,0.684188,201.1
1332,0.279441,82.0868,0.720559,211.666
1333,0.244594,71.8081,0.755406,221.772
1334,0.211503,62.0565,0.788497,231.35
1335,0.18039,52.8962,0.81961,240.336
1336,0.151461,44.3868,0.848539,248.671
1337,0.12491,36.584,0.87509,256.298
1338,0.100915,29.5384,0.899085,263.168
1339,0.0796344,23.2954,0.920366,269.234
1340,0.0612117,17.8954,0.938788,274.457
1341,0.0457694,13.3727,0.954231,278.802
1342,0.0334107,9.75578,0.966589,282.24
1343,0.0242179,7.0672,0.975782,284.75
1344,0.0182526,5.32312,0.981747,286.314
1345,0.0155544,4.53344,0.984446,286.923
1346,0.0161415,4.70162,0.983859,286.574
1347,0.0200098,5.82475,0.97999,285.269
1348,0.0271337,7.89351,0.972866,283.018
1349,0.0374654,10.8923,0.962535,279.837
1350,0.0509362,14.7993,0.949064,275.746
1351,0.0674559,19.5866,0.932544,270.775
1352,0.0869144,25.2205,0.913086,264.956
1353,0.109182,31.6617,0.890818,258.329
1354,0.134109,38.8656,0.865891,250.939
1355,0.161531,46.7823,0.838469,242.836
1356,0.191263,55.3574,0.808737,234.074
1357,0.223107,64.5323,0.776893,224.711
1358,0.256852,74.2442,0.743148,214.811
1359,0.29227,84.4268,0.70773,204.439
1360,0.329127,95.011,0.670873,193.665
1361,0.367176,105.925,0.632824,182.561
1362,0.406162,117.094,0.593838,171.2
1363,0.445827,128.444,0.554173,159.659
1364,0.485904,139.897,0.514096,148.014
1365,0.526127,151.376,0.473873,136.342
1366,0.566227,162.804,0.433773,124.72
1367,0.605936,174.104,0.394064,113.227
1368,0.644989,185.199,0.355011,101.936
1369,0.683126,196.016,0.316874,90.924
1370,0.720091,206.482,0.279909,80.2622
1371,0.755639,216.527,0.244361,70.0211
1372,0.789532,226.083,0.210468,60.2677
1373,0.821543,235.087,0.178457,51.066
1374,0.851459,243.479,0.148541,42.4759
1375,0.879081,251.202,0.120919,34.5534
1376,0.904223,258.206,0.0957772,27.3497
1377,0.926718,264.444,0.073282,20.9114
1378,0.946416,269.875,0.0535839,15.2797
1379,0.963185,274.463,0.0368145,10.4904
1380,0.976914,278.178,0.0230857,6.57369
1381,0.987511,280.995,0.0124892,3.55378
1382,0.994904,282.896,0.0050956,1.44891
1383,0.999046,283.87,0.000954365,0.271175
1384,0.999907,283.91,9.31118e-05,0.0264379
1385,0.997482,283.017,0.00251759,0.71432
1386,0.991788,281.198,0.00821161,2.32821
1387,0.982863,278.464,0.0171372,4.8553
1388,0.970765,274.836,0.0292347,8.27671
1389,0.955577,270.338,0.0444234,12.5676
1390,0.937398,265,0.0626019,17.6974
1391,0.916351,258.858,0.0836489,23.6298
1392,0.892576,251.955,0.107424,30.3235
1393,0.866232,244.337,0.133768,37.7318
1394,0.837494,236.055,0.162506,45.8036
1395,0.806555,227.164,0.193445,54.4832
1396,0.773621,217.724,0.226379,63.711
1397,0.738912,207.799,0.261088,73.424
1398,0.702659,197.454,0.297341,83.5558
1399,0.665104,186.759,0.334896,94.0374
1400,0.626499,175.784,0.373501,104.798
1401,0.587101,164.604,0.412899,115.763
1402,0.547173,153.291,0.452827,126.86
1403,0.506981,141.922,0.493019,138.014
1404,0.466794,130.571,0.533206,149.148
1405,0.42688,119.314,0.57312,160.188
1406,0.387505,108.224,0.612495,171.06
1407,0.348933,97.3752,0.651067,181.69
1408,0.31142,86.8385,0.68858,192.008
1409,0.275218,76.6832,0.724782,201.944
1410,0.240568,66.9757,0.759432,211.431
1411,0.2077,57.7793,0.7923,220.407
1412,0.176835,49.154,0.823165,228.811
1413,0.148179,41.1557,0.851821,236.587
1414,0.121923,33.8361,0.878077,243.684
1415,0.098242,27.2422,0.901758,250.055
1416,0.0772941,21.4161,0.922706,255.657
1417,0.0592193,16.3948,0.940781,260.454
1418,0.0441383,12.2097,0.955862,264.414
1419,0.0321517,8.88666,0.967848,267.511
1420,0.0233395,6.44571,0.976661,269.726
1421,0.0177605,4.90093,0.982239,271.044
1422,0.0154521,4.26041,0.984548,271.457
1423,0.0164295,4.52616,0.98357,270.964
1424,0.0206863,5.69415,0.979314,269.567
1425,0.0281941,7.75429,0.971806,267.278
1426,0.0389027,10.6906,0.961097,264.112
1427,0.0527407,14.4811,0.947259,260.091
1428,0.0696157,19.0984,0.930384,255.243
1429,0.089415,24.5095,0.910585,249.6
1430,0.112006,30.6761,0.887994,243.202
1431,0.137239,37.5548,0.862761,236.09
1432,0.164945,45.0979,0.835055,228.314
1433,0.194939,53.253,0.805061,219.925
1434,0.22702,61.9637,0.77298,210.98
1435,0.260975,71.1702,0.739025,201.538
1436,0.296577,80.8093,0.703423,191.663
1437,0.333589,90.815,0.666411,181.422
1438,0.371762,101.119,0.628238,170.881
1439,0.410843,111.652,0.589157,160.111
1440,0.450571,122.341,0.549429,149.184
1441,0.490679,133.114,0.509321,138.172
1442,0.530902,143.899,0.469098,127.148
1443,0.570969,154.622,0.429031,116.185
1444,0.610614,165.212,0.389386,105.355
1445,0.649572,175.596,0.350428,94.7299
1446,0.687583,185.705,0.312417,84.3791
1447,0.724393,195.472,0.275607,74.3706
1448,0.759756,204.83,0.240244,64.7698
1449,0.793437,213.718,0.206563,55.6392
1450,0.82521,222.075,0.17479,47.0383
1451,0.854864,229.846,0.145136,39.0226
1452,0.8822,236.98,0.1178,31.6439
1453,0.907036,243.429,0.0929637,24.9494
1454,0.929207,249.15,0.0707932,18.9819
1455,0.948564,254.107,0.0514365,13.7791
1456,0.964977,258.265,0.0350228,9.37344
1457,0.978338,261.599,0.0216616,5.79211
1458,0.988558,264.086,0.0114422,3.0567
1459,0.995567,265.71,0.00443277,1.18308
1460,0.99932,266.463,0.000680099,0.181344
1461,0.999791,266.338,0.000209241,0.0557406
1462,0.996977,265.339,0.00302334,0.804641
1463,0.990896,263.471,0.00910361,2.42058
1464,0.981591,260.75,0.0184095,4.89029
1465,0.969121,257.193,0.0308788,8.19485
1466,0.953572,252.825,0.0464283,12.3098
1467,0.935046,247.676,0.0649543,17.2052
1468,0.913667,241.781,0.086333,22.8461
1469,0.889578,235.18,0.110422,29.1925
1470,0.86294,227.918,0.13706,36.1999
1471,0.833931,220.042,0.166069,43.8193
1472,0.802744,211.608,0.197256,51.9978
1473,0.769587,202.67,0.230413,60.6789
1474,0.734682,193.288,0.265318,69.8028
1475,0.698262,183.526,0.301738,79.3068
1476,0.660569,173.449,0.339431,89.1258
1477,0.621856,163.122,0.378144,99.1929
1478,0.582381,152.616,0.417619,109.439
1479,0.542408,142,0.457592,119.795
1480,0.502202,131.343,0.497798,130.191
1481,0.462034,120.717,0.537966,140.556
1482,0.42217,110.191,0.57783,150.82
1483,0.382877,99.8345,0.617123,160.914
1484,0.344417,89.7155,0.655583,170.77
1485,0.307047,79.9003,0.692953,180.321
1486,0.271017,70.4528,0.728983,189.505
1487,0.236566,61.4344,0.763434,198.258
1488,0.203925,52.9038,0.796075,206.524
1489,0.173312,44.9159,0.826688,214.246
1490,0.144932,37.522,0.855068,221.373
1491,0.118972,30.7696,0.881028,227.858
1492,0.0956079,24.7013,0.904392,233.659
1493,0.0749943,19.3555,0.925006,238.737
1494,0.0572692,14.7654,0.942731,243.058
1495,0.0425509,10.9592,0.957449,246.595
1496,0.0309375,7.95975,0.969062,249.325
1497,0.0225067,5.78454,0.977493,251.23
1498,0.0173147,4.44543,0.982685,252.298
1499,0.0153961,3.94868,0.984604,252.523
1500,0.0167639,4.2949,0.983236,251.905
1501,0.0214087,5.47909,0.978591,250.449
1502,0.0292997,7.49061,0.9707,248.164
1503,0.0403842,10.3134,0.959616,245.068
1504,0.0545882,13.9258,0.945412,241.181
1505,0.0718168,18.3012,0.928183,236.531
1506,0.091955,23.4078,0.908045,231.149
1507,0.114868,29.2089,0.885132,225.072
1508,0.140404,35.6633,0.859596,218.341
1509,0.168392,42.7256,0.831608,211.002
1510,0.198644,50.3464,0.801356,203.104
1511,0.23096,58.4726,0.76904,194.7
1512,0.265122,67.0478,0.734878,185.846
1513,0.300904,76.0129,0.699096,176.602
1514,0.338067,85.3061,0.661933,167.029
1515,0.376362,94.8638,0.623638,157.191
1516,0.415533,104.62,0.584467,147.154
1517,0.45532,114.51,0.54468,136.983
1518,0.495456,124.464,0.504544,126.747
1519,0.535674,134.416,0.464326,116.513
1520,0.575705,144.298,0.424295,106.348
1521,0.615282,154.044,0.384718,96.3189
1522,0.654141,163.587,0.345859,86.4919
1523,0.692022,172.863,0.307978,76.931
1524,0.728673,181.811,0.271327,67.6985
1525,0.763849,190.369,0.236151,58.8544
1526,0.797315,198.481,0.202685,50.4559
1527,0.828847,206.093,0.171153,42.5573
1528,0.858236,213.155,0.141764,35.2091
1529,0.885284,219.618,0.114716,28.4582
1530,0.909812,225.44,0.0901878,22.3474
1531,0.931656,230.584,0.0683441,16.9151
1532,0.950669,235.015,0.0493306,12.195
1533,0.966726,238.704,0.0332741,8.21603
1534,0.979718,241.627,0.0202818,5.0021
1535,0.989559,243.767,0.0104405,2.57191
1536,0.996184,245.108,0.00381591,0.938893
1537,0.999548,245.644,0.000452157,0.11112
1538,0.999628,245.372,0.00037174,0.0912484
1539,0.996425,244.293,0.00357519,0.87653
1540,0.989959,242.418,0.0100411,2.45884
1541,0.980274,239.758,0.0197264,4.82473
1542,0.967434,236.332,0.0325663,7.95556
1543,0.951525,232.165,0.0484752,11.8276
1544,0.932653,227.285,0.0673469,16.4122
1545,0.910945,221.725,0.0890553,21.6761
1546,0.886544,215.523,0.113456,27.5815
1547,0.859615,208.721,0.140385,34.0864
1548,0.830337,201.364,0.169663,41.145
1549,0.798904,193.504,0.201096,48.7076
1550,0.765528,185.191,0.234472,56.7217
1551,0.730431,176.482,0.269569,65.1315
1552,0.693846,167.434,0.306154,73.879
1553,0.656019,158.109,0.343981,82.9038
1554,0.617202,148.568,0.382798,92.1441
1555,0.577654,138.874,0.422346,101.537
1556,0.537639,129.092,0.462361,111.017
1557,0.497424,119.286,0.502576,120.521
1558,0.457278,109.52,0.542722,129.984
1559,0.417468,99.8584,0.582532,139.342
1560,0.37826,90.365,0.62174,148.532
1561,0.339916,81.1013,0.660084,157.491
1562,0.302693,72.1277,0.697307,166.159
1563,0.266837,63.5024,0.733163,174.479
1564,0.23259,55.281,0.76741,182.395
1565,0.200179,47.5163,0.799821,189.853
1566,0.169821,40.2581,0.830179,196.804
1567,0.141718,33.5524,0.858282,203.202
1568,0.116058,27.4416,0.883942,209.005
1569,0.0930127,21.9639,0.906987,214.174
1570,0.0727354,17.1531,0.927265,218.676
1571,0.0553616,13.0387,0.944638,222.481
1572,0.0410073,9.64531,0.958993,225.564
1573,0.0297683,6.99255,0.970232,227.907
1574,0.0217196,5.09517,0.97828,229.493
1575,0.016915,3.9628,0.983085,230.314
1576,0.0153866,3.59992,0.984613,230.365
1577,0.0171445,4.00584,0.982856,229.646
1578,0.0221769,5.17475,0.977823,228.164
1579,0.0304504,7.09573,0.96955,225.93
1580,0.0419097,9.75287,0.95809,222.959
1581,0.0564783,13.1254,0.943522,219.272
1582,0.0740589,17.1877,0.925941,214.894
1583,0.0945342,21.9098,0.905466,209.857
1584,0.117767,27.2573,0.882233,204.193
1585,0.143604,33.1916,0.856396,197.942
1586,0.17187,39.6705,0.82813,191.146
1587,0.202379,46.6481,0.797621,183.851
1588,0.234925,54.0753,0.765075,176.106
1589,0.269292,61.9003,0.730708,167.962
1590,0.305251,70.0684,0.694749,159.475
1591,0.342561,78.5233,0.657439,150.701
1592,0.380974,87.2064,0.619026,141.698
1593,0.420232,96.0581,0.579768,132.526
1594,0.460074,105.018,0.539926,123.245
1595,0.500234,114.024,0.499766,113.917
1596,0.540444,123.015,0.459556,104.604
1597,0.580435,131.931,0.419565,95.3658
1598,0.61994,140.71,0.38006,86.2636
1599,0.658697,149.294,0.341303,77.3566
1600,0.696445,157.624,0.303555,68.7026
1601,0.732933,165.645,0.267067,60.3577
1602,0.767918,173.302,0.232082,52.3757
1603,0.801165,180.544,0.198835,44.8077
1604,0.832454,187.324,0.167546,37.7022
1605,0.861575,193.596,0.138425,31.1042
1606,0.888333,199.318,0.111667,25.0551
1607,0.91255,204.453,0.0874497,19.5927
1608,0.934065,208.967,0.065935,14.7508
1609,0.952734,212.831,0.0472664,10.5588
1610,0.968431,216.019,0.0315686,7.04173
1611,0.981053,218.512,0.0189465,4.21999
1612,0.990516,220.293,0.00948428,2.10932
1613,0.996755,221.351,0.00324508,0.72064
1614,0.999729,221.681,0.000270562,0.0599947
1615,0.999419,221.281,0.000580593,0.128549
1616,0.995827,220.156,0.0041731,0.922583
1617,0.988976,218.313,0.0110241,2.43353
1618,0.978912,215.766,0.0210879,4.64806
1619,0.965703,212.533,0.0342972,7.54816
1620,0.949436,208.636,0.050564,11.1113
1621,0.93022,204.103,0.0697795,15.3106
1622,0.908184,198.964,0.0918156,20.1149
1623,0.883475,193.255,0.116525,25.4892
1624,0.856257,187.014,0.143743,31.3948
1625,0.826712,180.283,0.173288,37.7894
1626,0.795037,173.109,0.204963,44.6278
1627,0.761445,165.538,0.238555,51.8618
1628,0.726158,157.622,0.273842,59.4407
1629,0.689413,149.413,0.310587,67.3118
1630,0.651456,140.966,0.348544,75.4203
1631,0.612538,132.338,0.387462,83.7103
1632,0.572921,123.584,0.427079,92.1248
1633,0.532868,114.763,0.467132,100.606
1634,0.492647,105.933,0.507353,109.096
1635,0.452526,97.1522,0.547474,117.536
1636,0.412774,88.4771,0.587226,125.871
1637,0.373655,79.9646,0.626345,134.042
1638,0.335431,71.6697,0.664569,141.995
1639,0.298357,63.6462,0.701643,149.676
1640,0.262681,55.9456,0.737319,157.034
1641,0.22864,48.6171,0.77136,164.019
1642,0.196462,41.7073,0.803538,170.585
1643,0.166361,35.2599,0.833639,176.688
1644,0.138539,29.3153,0.861461,182.288
1645,0.113181,23.9104,0.886819,187.348
1646,0.0904565,19.0784,0.909543,191.834
1647,0.0705174,14.8486,0.929483,195.718
1648,0.0534965,11.2461,0.946503,198.974
1649,0.0395076,8.29161,0.960492,201.582
1650,0.0286441,6.00169,0.971356,203.525
1651,0.0209784,4.38822,0.979022,204.79
1652,0.0165616,3.45857,0.983438,205.372
1653,0.0154234,3.2155,0.984577,205.266
1654,0.0175713,3.65715,0.982429,204.475
1655,0.0229909,4.77712,0.977009,203.006
1656,0.0316461,6.56444,0.968354,200.868
1657,0.0434791,9.00376,0.956521,198.079
1658,0.0584109,12.0754,0.941589,194.656
1659,0.0763419,15.7554,0.923658,190.625
1660,0.0971523,20.0161,0.902848,186.012
1661,0.120703,24.8258,0.879297,180.85
1662,0.146837,30.1491,0.853163,175.174
1663,0.17538,35.9478,0.82462,169.022
1664,0.206142,42.1801,0.793858,162.437
1665,0.238916,48.8017,0.761084,155.461
1666,0.273485,55.7658,0.726515,148.142
1667,0.309617,63.0235,0.690383,140.53
1668,0.347071,70.5241,0.652929,132.674
1669,0.385597,78.2154,0.614403,124.627
1670,0.424939,86.0442,0.575061,116.442
1671,0.464833,93.9564,0.535167,108.173
1672,0.505013,101.898,0.494987,99.8748
1673,0.54521,109.814,0.45479,91.6014
1674,0.585158,117.65,0.414842,83.4069
1675,0.624588,125.354,0.375412,75.3447
1676,0.663238,132.873,0.336762,67.4668
1677,0.70085,140.156,0.29915,59.8243
1678,0.737172,147.155,0.262828,52.466
1679,0.771962,153.822,0.228038,45.439
1680,0.804989,160.113,0.195011,38.7879
1681,0.83603,165.985,0.16397,32.5545
1682,0.86488,171.4,0.13512,26.7778
1683,0.891346,176.323,0.108654,21.4936
1684,0.91525,180.72,0.0847499,16.7342
1685,0.936434,184.563,0.063566,12.5283
1686,0.954756,187.828,0.0452442,8.90081
1687,0.970093,190.492,0.0299066,5.87262
1688,0.982344,192.541,0.0176558,3.46056
1689,0.991426,193.959,0.00857352,1.6773
1690,0.99728,194.741,0.00272033,0.531204
1691,0.999865,194.88,0.00013533,0.0263768
1692,0.999164,194.379,0.000835781,0.162594
1693,0.995183,193.24,0.004817,0.935343
1694,0.987948,191.473,0.0120524,2.33587
1695,0.977506,189.091,0.0224937,4.35124
1696,0.963929,186.11,0.0360713,6.96445
1697,0.947306,182.553,0.0526943,10.1546
1698,0.927748,178.442,0.072252,13.8969
1699,0.905386,173.808,0.0946137,18.1631
1700,0.88037,168.68,0.11963,22.9213
1701,0.852866,163.096,0.147134,28.1369
1702,0.823057,157.091,0.176943,33.7718
1703,0.791144,150.707,0.208856,39.7856
1704,0.757338,143.987,0.242662,46.1354
1705,0.721866,136.975,0.278134,52.7763
1706,0.684964,129.718,0.315036,59.6615
1707,0.646878,122.265,0.353122,66.7428
1708,0.607864,114.665,0.392136,73.9709
1709,0.568181,106.968,0.431819,81.2957
1710,0.528094,99.2237,0.471906,88.6666
1711,0.487871,91.484,0.512129,96.0329
1712,0.44778,83.7989,0.55222,103.344
1713,0.408089,76.2184,0.591911,110.551
1714,0.369063,68.7913,0.630937,117.603
1715,0.330963,61.5655,0.669037,124.454
1716,0.294042,54.5871,0.705958,131.057
1717,0.258547,47.9006,0.741453,137.368
1718,0.224716,41.5482,0.775284,143.344
1719,0.192773,35.5697,0.807227,148.946
1720,0.162933,30.0023,0.837067,154.136
1721,0.135394,24.8802,0.864606,158.881
1722,0.110341,20.2347,0.889659,163.149
1723,0.0879397,16.0934,0.91206,166.912
1724,0.0683406,12.4808,0.931659,170.146
1725,0.0516743,9.41752,0.948326,172.83
1726,0.0380521,6.92048,0.961948,174.948
1727,0.027565,5.00274,0.972435,176.486
1728,0.0202829,3.67341,0.979717,177.435
1729,0.0162545,2.93764,0.983745,177.79
1730,0.0155066,2.79658,0.984493,177.55
1731,0.0180443,3.24736,0.981956,176.718
1732,0.0238505,4.28318,0.976149,175.301
1733,0.0328866,5.89335,0.967113,173.309
1734,0.0450923,8.06338,0.954908,170.756
1735,0.0603859,10.7751,0.939614,167.662
1736,0.0786655,14.0067,0.921334,164.047
1737,0.099809,17.7331,0.900191,159.937
1738,0.123675,21.9259,0.876325,155.36
1739,0.150105,26.5539,0.849895,150.348
1740,0.178922,31.5828,0.821078,144.934
1741,0.209933,36.976,0.790067,139.156
1742,0.242933,42.6945,0.757067,133.052
1743,0.277699,48.6975,0.722301,126.663
1744,0.314001,54.9421,0.685999,120.032
1745,0.351596,61.3843,0.648404,113.203
1746,0.390233,67.9788,0.609767,106.222
1747,0.429653,74.6795,0.570347,99.1338
1748,0.469595,81.4398,0.530405,91.9858
1749,0.509791,88.213,0.490209,84.8245
1750,0.549974,94.9524,0.450026,77.6966
1751,0.589873,101.612,0.410127,70.6485
1752,0.629225,108.145,0.370775,63.7255
1753,0.667765,114.509,0.332235,56.9721
1754,0.705236,120.66,0.294764,50.4315
1755,0.741389,126.556,0.258611,44.1452
1756,0.775982,132.158,0.224018,38.1526
1757,0.808784,137.428,0.191216,32.4914
1758,0.839576,142.331,0.160424,27.1964
1759,0.868152,146.836,0.131848,22.3003
1760,0.894322,150.911,0.105678,17.8325
1761,0.917912,154.532,0.0820884,13.8197
1762,0.938763,157.673,0.0612374,10.2854
1763,0.956736,160.316,0.043264,7.24955
1764,0.971712,162.443,0.0282882,4.72899
1765,0.98359,164.041,0.0164099,2.7368
1766,0.992292,165.101,0.00770834,1.28254
1767,0.997758,165.617,0.00224171,0.372099
1768,0.999954,165.586,4.64754e-05,0.00769603
1769,0.998863,165.011,0.00113728,0.187877
1770,0.994493,163.895,0.00550684,0.907542
1771,0.986874,162.249,0.013126,2.158
1772,0.976056,160.083,0.0239439,3.92704
1773,0.962112,157.414,0.0378883,6.19903
1774,0.945134,154.261,0.0548661,8.95504
1775,0.925236,150.646,0.0747641,12.173
1776,0.902551,146.593,0.0974493,15.8278
1777,0.87723,142.131,0.12277,19.8916
1778,0.849442,137.29,0.150558,24.3338
1779,0.819373,132.104,0.180627,29.1217
1780,0.787223,126.606,0.212777,34.2201
1781,0.753207,120.834,0.246793,39.5921
1782,0.717553,114.827,0.282447,45.1991
1783,0.680497,108.625,0.319503,51.0011
1784,0.642288,102.269,0.357712,56.9569
1785,0.60318,95.7999,0.39682,63.0247
1786,0.563435,89.2613,0.436565,69.162
1787,0.523318,82.6956,0.476682,75.3261
1788,0.483097,76.1456,0.516903,81.4741
1789,0.44304,69.6535,0.55696,87.5639
1790,0.403414,63.2613,0.596586,93.5535
1791,0.364484,57.0096,0.635516,99.4021
1792,0.326511,50.9384,0.673489,105.07
1793,0.289747,45.086,0.710253,110.519
1794,0.254437,39.4889,0.745563,115.712
1795,0.220819,34.182,0.779181,120.615
1796,0.189115,29.1978,0.810885,125.194
1797,0.159538,24.5668,0.840462,129.42
1798,0.132285,20.3165,0.867715,133.265
1799,0.107538,16.4722,0.892462,136.704
1800,0.0854624,13.0561,0.914538,139.714
1801,0.0662051,10.0873,0.933795,142.276
1802,0.049895,7.58189,0.950105,144.375
1803,0.0366409,5.55292,0.963359,145.997
1804,0.0265312,4.01,0.973469,147.133
1805,0.0196334,2.95945,0.980367,147.776
1806,0.0159937,2.40429,0.984006,147.923
1807,0.0156362,2.34417,0.984364,147.575
1808,0.0185634,2.77543,0.981437,146.735
1809,0.0247558,3.69112,0.975244,145.41
1810,0.0341719,5.0811,0.965828,143.611
1811,0.046749,6.93206,0.953251,141.351
1812,0.062403,9.22771,0.937597,138.645
1813,0.0810296,11.9488,0.91897,135.514
1814,0.102504,15.0735,0.897496,131.979
1815,0.126684,18.5771,0.873316,128.064
1816,0.153407,22.4327,0.846593,123.798
1817,0.182494,26.6111,0.817506,119.208
1818,0.213753,31.0812,0.786247,114.326
1819,0.246974,35.81,0.753026,109.185
1820,0.281935,40.7629,0.718065,103.82
1821,0.318404,45.9042,0.681596,98.2657
1822,0.356135,51.1969,0.643865,92.56
1823,0.394879,56.6034,0.605121,86.7402
1824,0.434376,62.0853,0.565624,80.8447
1825,0.474362,67.6041,0.525638,74.9119
1826,0.51457,73.1214,0.48543,68.9805
1827,0.554733,78.5986,0.445267,63.0887
1828,0.594581,83.998,0.405419,57.2745
1829,0.63385,89.2824,0.36615,51.5749
1830,0.672276,94.4158,0.327724,46.0261
1831,0.709604,99.3631,0.290396,40.663
1832,0.745584,104.091,0.254416,35.519
1833,0.779976,108.568,0.220024,30.626
1834,0.81255,112.763,0.18745,26.0137
1835,0.84309,116.65,0.15691,21.7102
1836,0.87139,120.202,0.12861,17.7409
1837,0.897262,123.396,0.102738,14.129
1838,0.920534,126.212,0.0794656,10.8953
1839,0.941051,128.632,0.0589495,8.05778
1840,0.958674,130.64,0.0413262,5.63157
1841,0.973287,132.223,0.0267135,3.62909
1842,0.984791,133.374,0.0152087,2.05977
1843,0.993111,134.084,0.00688882,0.930088
1844,0.998191,134.351,0.00180928,0.243519
1845,0.999996,134.174,4.00498e-06,0.000537367
1846,0.998515,133.556,0.00148506,0.198633
1847,0.993757,132.502,0.00624255,0.832344
1848,0.985755,131.02,0.0142447,1.89331
1849,0.974562,129.122,0.0254382,3.37036
1850,0.960252,126.821,0.0397481,5.24958
1851,0.942921,124.135,0.0570791,7.51443
1852,0.922685,121.082,0.0773154,10.1459
1853,0.899678,117.683,0.100322,13.1227
1854,0.874055,113.962,0.125945,16.4211
1855,0.845986,109.945,0.154014,20.0157
1856,0.815659,105.658,0.184341,23.879
1857,0.783276,101.132,0.216724,27.9821
1858,0.749053,96.396,0.250947,32.2944
1859,0.71322,91.4823,0.28678,36.7843
1860,0.676014,86.4234,0.323986,41.4192
1861,0.637685,81.2526,0.362315,46.1655
1862,0.598488,76.0041,0.401512,50.9895
1863,0.558685,70.7119,0.441315,55.8567
1864,0.518541,65.4105,0.481459,60.7329
1865,0.478325,60.1341,0.521675,65.5839
1866,0.438305,54.9162,0.561695,70.376
1867,0.398748,49.7902,0.601252,75.076
1868,0.359919,44.7883,0.640081,79.6517
1869,0.322076,39.9417,0.677924,84.0717
1870,0.285472,35.2805,0.714528,88.3061
1871,0.250351,30.8332,0.749649,92.3264
1872,0.216949,26.6266,0.783051,96.1057
1873,0.185487,22.6859,0.814513,99.6188
1874,0.156176,19.0342,0.843824,102.843
1875,0.129211,15.6925,0.870789,105.756
1876,0.104773,12.6797,0.895227,108.341
1877,0.0830249,10.0121,0.916975,110.58
1878,0.0641113,7.7038,0.935889,112.459
1879,0.0481589,5.76624,0.951841,113.967
1880,0.035274,4.20834,0.964726,115.096
1881,0.0255427,3.03638,0.974457,115.838
1882,0.01903,2.254,0.98097,116.191
1883,0.0157792,1.86218,0.984221,116.152
1884,0.0158122,1.85926,0.984188,115.725
1885,0.0191287,2.24099,0.980871,114.912
1886,0.0257065,3.00053,0.974293,113.722
1887,0.0355018,4.12855,0.964498,112.163
1888,0.0484491,5.61331,0.951551,110.246
1889,0.0644621,7.44074,0.935538,107.987
1890,0.0834338,9.59457,0.916566,105.402
1891,0.105238,12.0564,0.894762,102.508
1892,0.129728,14.8061,0.870272,99.3255
1893,0.156741,17.8213,0.843259,95.8776
1894,0.186098,21.0785,0.813902,92.1875
1895,0.217601,24.5525,0.782399,88.2803
1896,0.25104,28.2167,0.74896,84.1827
1897,0.286193,32.0438,0.713807,79.922
1898,0.322824,36.0052,0.677176,75.5267
1899,0.360689,40.0718,0.639311,71.026
1900,0.399536,44.214,0.600464,66.4494
1901,0.439105,48.402,0.560895,61.8268
1902,0.479131,52.6057,0.520869,57.1883
1903,0.519348,56.7954,0.480652,52.5636
1904,0.559487,60.9414,0.440513,47.9822
1905,0.599281,65.0149,0.400719,43.4732
1906,0.638463,68.9874,0.361537,39.0649
1907,0.676773,72.8318,0.323227,34.7845
1908,0.713953,76.5215,0.286047,30.6585
1909,0.749757,80.0317,0.250243,26.7119
