t,T+R,N_0,N_1,N_2,N_3
190,0.249266,1.43962e-25,1.54504e-26,1.16835e-26,1.30557e-27
191,0.24616,1.50532e-25,1.12989e-26,1.305e-26,8.55059e-28
192,0.243122,1.18682e-25,7.84821e-27,1.2721e-26,2.05597e-27
193,0.240151,9.08387e-26,5.99752e-27,1.87463e-26,3.75414e-27
194,0.237246,1.08103e-25,2.37364e-26,2.04222e-26,2.50103e-27
195,0.234406,1.51417e-25,2.46826e-26,1.61418e-26,-3.52068e-28
196,0.231631,1.50628e-25,1.56939e-26,8.09726e-27,1.46868e-27
197,0.228917,9.31966e-26,6.40122e-27,1.46232e-26,2.06367e-27
198,0.226264,4.16053e-26,1.73901e-26,3.19468e-26,6.87863e-27
199,0.223669,1.21886e-25,2.96517e-26,2.70552e-26,3.51267e-27
200,0.22113,1.28002e-25,2.38016e-26,1.32663e-26,4.4558e-27
201,0.218645,1.25196e-25,1.62038e-26,1.52997e-26,3.38577e-27
202,0.21621,6.88047e-26,1.23848e-26,2.60245e-26,1.02816e-26
203,0.213822,7.56709e-26,2.32216e-26,3.36491e-26,9.27e-27
204,0.211479,1.27961e-25,3.75138e-26,2.3287e-26,5.46558e-27
205,0.209175,1.14507e-25,2.53712e-26,1.75992e-26,5.62367e-27
206,0.206907,6.90939e-26,1.56691e-26,2.62816e-26,1.29447e-26
207,0.204672,6.39537e-26,2.62685e-26,3.93633e-26,1.38221e-26
208,0.202463,1.06225e-25,4.21797e-26,3.16444e-26,5.94112e-27
209,0.200277,1.26888e-25,2.66073e-26,1.21358e-26,4.34023e-27
210,0.198109,8.31948e-26,1.58963e-26,2.01785e-26,1.9361e-26
211,0.195954,6.13041e-26,1.89652e-26,2.32739e-26,2.09392e-26
212,0.193807,6.90947e-26,3.3154e-26,2.91388e-26,2.02575e-26
213,0.191663,1.1337e-25,2.92552e-26,1.78624e-26,8.74047e-27
214,0.189517,9.08177e-26,1.84562e-26,8.98934e-27,2.08409e-26
215,0.187364,4.74682e-26,1.73355e-26,1.83555e-26,4.16123e-26
216,0.1852,5.12481e-26,3.20988e-26,2.34298e-26,2.97039e-26
217,0.18302,8.1232e-26,3.22924e-26,1.72846e-26,2.65687e-26
218,0.180819,7.35006e-26,2.17924e-26,8.61079e-27,2.89102e-26
219,0.178595,4.89747e-26,1.35687e-26,1.38486e-26,4.30196e-26
220,0.176343,4.74825e-26,2.65917e-26,1.74232e-26,4.75878e-26
221,0.17406,7.60328e-26,3.90544e-26,1.69445e-26,2.31963e-26
222,0.171744,7.72385e-26,2.36137e-26,7.80322e-27,2.94992e-26
223,0.169391,5.29697e-26,1.3545e-26,1.03323e-26,5.49857e-26
224,0.167001,3.74544e-26,3.02707e-26,1.85492e-26,5.61633e-26
225,0.164571,6.82784e-26,4.13928e-26,1.00471e-26,2.61618e-26
226,0.162101,7.35636e-26,1.79011e-26,3.07986e-27,3.77703e-26
227,0.159591,3.35019e-26,1.70329e-26,1.04843e-26,6.46525e-26
228,0.15704,3.80289e-26,2.16316e-26,1.2782e-26,6.34491e-26
229,0.154449,5.02899e-26,3.30937e-26,8.57713e-27,3.47264e-26
230,0.151819,6.43386e-26,2.29624e-26,2.34558e-27,4.36992e-26
231,0.149152,2.65167e-26,1.85534e-26,5.5462e-27,7.66359e-26
232,0.14645,3.00753e-26,3.00403e-26,1.27296e-26,7.38695e-26
233,0.143715,4.6185e-26,4.80993e-26,8.51449e-27,3.47708e-26
234,0.140951,4.54788e-26,3.19622e-26,5.70124e-27,4.87073e-26
235,0.138159,2.78786e-26,2.25355e-26,8.01632e-27,7.16528e-26
236,0.135345,2.16021e-26,3.887e-26,8.64807e-27,6.12295e-26
237,0.132511,5.46963e-26,4.17627e-26,8.71568e-27,3.68845e-26
238,0.129661,4.31238e-26,3.56648e-26,5.39658e-27,4.92103e-26
239,0.1268,2.39628e-26,2.5681e-26,7.89975e-27,7.93473e-26
240,0.123932,3.59885e-26,4.83611e-26,9.50416e-27,5.78969e-26
241,0.121062,4.14789e-26,5.54596e-26,1.07837e-26,3.56839e-26
242,0.118193,3.23174e-26,3.83425e-26,6.45473e-27,4.97201e-26
243,0.11533,1.78987e-26,4.98579e-26,1.11646e-26,7.03311e-26
244,0.112479,2.42609e-26,6.64517e-26,9.51718e-27,4.04472e-26
245,0.109642,4.38471e-26,5.77022e-26,1.16721e-26,2.81194e-26
246,0.106824,2.61341e-26,4.58975e-26,1.15218e-26,4.84662e-26
247,0.10403,1.75552e-26,5.32492e-26,1.3169e-26,5.87599e-26
248,0.101262,2.36831e-26,6.53449e-26,1.24996e-26,3.10029e-26
249,0.0985259,3.57823e-26,5.34444e-26,6.92324e-27,2.5506e-26
250,0.0958237,2.10865e-26,3.22242e-26,7.9231e-27,5.32645e-26
251,0.0931589,2.74608e-26,6.7702e-26,1.19935e-26,4.18176e-26
252,0.0905345,2.51154e-26,7.74262e-26,8.15088e-27,1.51442e-26
253,0.0879532,3.5232e-26,3.66986e-26,7.60253e-27,3.80361e-26
254,0.0854174,1.76856e-26,4.88008e-26,1.07264e-26,4.91895e-26
255,0.0829292,2.65441e-26,7.26623e-26,1.15974e-26,2.94125e-26
256,0.0804905,3.47724e-26,5.34419e-26,6.71423e-27,1.67153e-26
257,0.0781029,1.67629e-26,2.14715e-26,6.02736e-27,3.06192e-26
258,0.0757676,2.31827e-26,5.6424e-26,1.16828e-26,4.0094e-26
259,0.0734858,2.89019e-26,7.03151e-26,3.6636e-27,2.15262e-26
260,0.0712581,2.3088e-26,3.18083e-26,3.72542e-27,2.09422e-26
261,0.0690851,1.97826e-26,4.77528e-26,6.89908e-27,3.16796e-26
262,0.0669672,1.78941e-26,8.39118e-26,3.3126e-27,2.31868e-26
263,0.0649045,2.90513e-26,6.10077e-26,3.74707e-27,1.50487e-26
264,0.0628968,1.87205e-26,3.87022e-26,7.22842e-28,2.65093e-26
265,0.0609439,2.09104e-26,6.25872e-26,3.39672e-27,3.46408e-26
266,0.0590453,2.30816e-26,8.06112e-26,4.45361e-27,1.23661e-26
267,0.0572004,2.56964e-26,4.48517e-26,1.1327e-27,1.87835e-26
268,0.0554086,1.24089e-26,4.3093e-26,5.05897e-27,3.85117e-26
269,0.053669,2.28291e-26,9.95756e-26,4.88256e-27,1.98779e-26
270,0.0519805,2.9024e-26,5.72403e-26,5.05508e-28,1.16366e-26
271,0.0503423,1.11729e-26,6.33538e-26,6.14064e-27,2.78345e-26
272,0.0487531,1.70894e-26,1.01229e-25,5.79607e-27,2.55128e-26
273,0.0472117,3.76976e-26,9.48115e-26,4.53211e-27,1.04162e-26
274,0.045717,2.45457e-26,4.41212e-26,4.84326e-27,2.15557e-26
275,0.0442677,1.253e-26,8.79848e-26,4.73663e-27,2.62507e-26
276,0.0428624,3.61963e-26,1.04589e-25,4.1779e-27,1.40637e-26
277,0.0414998,2.68838e-26,5.53787e-26,2.93391e-27,1.9219e-26
278,0.0401787,1.04427e-26,5.32403e-26,3.86676e-27,2.41222e-26
279,0.0388975,1.87924e-26,9.70636e-26,2.97658e-27,2.15205e-26
280,0.037655,3.12449e-26,6.93651e-26,3.21631e-27,1.87547e-26
281,0.0364499,1.51176e-26,4.64472e-26,4.45497e-27,2.17349e-26
282,0.0352808,2.03722e-26,8.48155e-26,2.60165e-27,2.03598e-26
283,0.0341465,2.98882e-26,8.06203e-26,3.60222e-27,1.12457e-26
284,0.0330456,1.76291e-26,3.30487e-26,5.26505e-28,2.33197e-26
285,0.0319768,1.65396e-26,5.8496e-26,1.74876e-27,2.25858e-26
286,0.0309391,4.22426e-26,7.61002e-26,1.49385e-27,1.54318e-26
287,0.0299311,1.85226e-26,3.1778e-26,-5.28884e-28,1.52083e-26
288,0.0289517,1.79984e-26,4.28965e-26,9.02661e-29,1.85539e-26
289,0.0279998,4.10914e-26,7.36461e-26,2.39758e-28,1.89309e-26
290,0.0270745,4.03162e-26,3.09272e-26,-1.64706e-28,1.41285e-26
291,0.0261745,3.7378e-26,2.29308e-26,4.32932e-28,3.27913e-26
292,0.025299,5.07127e-26,4.41178e-26,1.83694e-28,2.12436e-26
293,0.0244471,5.9516e-26,2.81891e-26,1.11028e-27,8.1605e-27
294,0.0236179,3.03085e-26,2.31713e-26,2.693e-27,2.98379e-26
295,0.0228106,5.82012e-26,4.47665e-26,1.48561e-27,2.44739e-26
296,0.0220243,6.32153e-26,2.63681e-26,1.27041e-27,9.25473e-27
297,0.0212585,3.66578e-26,2.51425e-26,1.58673e-27,2.27782e-26
298,0.0205125,6.30414e-26,3.96102e-26,2.3374e-27,2.85841e-26
299,0.0197857,8.58938e-26,3.53754e-26,1.23215e-27,1.47825e-26
300,0.0190774,4.78967e-26,1.7934e-26,1.21379e-27,1.89888e-26
301,0.0183873,5.75761e-26,3.04366e-26,3.51983e-27,3.15997e-26
302,0.017715,7.11591e-26,3.05731e-26,2.11695e-27,1.32685e-26
303,0.0170599,3.35971e-26,1.28874e-26,3.11238e-27,2.21354e-26
304,0.0164218,5.37724e-26,3.16178e-26,5.29086e-27,2.68046e-26
305,0.0158003,9.94534e-26,3.31194e-26,2.07724e-27,1.29256e-26
306,0.0151952,4.66454e-26,1.96543e-26,3.15449e-27,1.88752e-26
307,0.0146063,6.01059e-26,2.29638e-26,3.11382e-27,2.49378e-26
308,0.0140334,7.91066e-26,2.02105e-26,3.54543e-27,1.32496e-26
309,0.0134762,3.78975e-26,8.54329e-27,1.20742e-27,1.95858e-26
310,0.0129347,3.81813e-26,1.95268e-26,5.24808e-27,2.62015e-26
311,0.0124087,9.01865e-26,1.71842e-26,2.37512e-27,1.57098e-26
