t,T+R,N_0,N_1,N_2,N_3
47,0.996144,4.19893e-28,1.55034e-28,8.9677e-29,7.2078e-29
48,0.995981,3.71821e-28,1.4289e-28,8.03848e-29,8.1353e-29
49,0.995826,3.04715e-28,1.67903e-28,9.80715e-29,9.49982e-29
50,0.99568,3.39054e-28,1.79368e-28,9.96307e-29,9.46743e-29
51,0.995545,3.71597e-28,1.57638e-28,1.01021e-28,1.17512e-28
52,0.995422,3.25036e-28,1.46622e-28,1.26659e-28,1.27124e-28
53,0.995312,2.88827e-28,1.59226e-28,1.26995e-28,1.2503e-28
54,0.995217,2.5012e-28,1.99171e-28,1.14273e-28,1.29652e-28
55,0.995137,3.06131e-28,2.03229e-28,1.27508e-28,1.49834e-28
56,0.995075,2.43532e-28,1.97033e-28,1.3379e-28,1.79907e-28
57,0.995031,3.04439e-28,1.95857e-28,1.32957e-28,1.7347e-28
58,0.995005,2.65733e-28,2.26182e-28,1.35092e-28,1.53304e-28
59,0.994998,2.79839e-28,2.36159e-28,1.1328e-28,1.67867e-28
60,0.995012,3.01886e-28,2.32071e-28,1.07806e-28,1.87038e-28
61,0.995047,2.33139e-28,2.31641e-28,1.15661e-28,1.97091e-28
62,0.995102,2.39083e-28,2.5182e-28,1.18421e-28,1.78727e-28
63,0.995179,1.93995e-28,2.81602e-28,1.0018e-28,1.72182e-28
64,0.995276,2.22404e-28,2.61568e-28,8.5725e-29,1.87953e-28
65,0.995395,1.89779e-28,2.5467e-28,9.70222e-29,2.33475e-28
66,0.995535,1.94987e-28,2.09709e-28,9.08951e-29,2.0342e-28
67,0.995695,1.66885e-28,2.91028e-28,8.11526e-29,2.1812e-28
68,0.995875,1.45751e-28,2.17363e-28,7.57275e-29,2.42988e-28
69,0.996074,2.00924e-28,2.87828e-28,6.99944e-29,2.67698e-28
70,0.996292,1.5044e-28,2.78572e-28,8.56711e-29,2.46839e-28
71,0.996528,1.50131e-28,2.61526e-28,8.35246e-29,2.25371e-28
72,0.996781,1.14463e-28,2.9967e-28,6.92542e-29,2.68438e-28
73,0.99705,1.4049e-28,2.68205e-28,5.59435e-29,2.99518e-28
74,0.997334,1.61353e-28,2.81537e-28,6.32752e-29,2.57459e-28
75,0.997631,1.46277e-28,2.85918e-28,7.09021e-29,2.81232e-28
76,0.997942,1.33445e-28,2.67877e-28,7.11706e-29,2.63418e-28
77,0.998263,1.29206e-28,2.87078e-28,6.0134e-29,2.52454e-28
78,0.998595,1.28229e-28,2.61082e-28,5.78731e-29,2.86427e-28
79,0.998936,1.14846e-28,2.86424e-28,4.81333e-29,2.34547e-28
80,0.999285,8.17973e-29,2.44444e-28,8.62958e-29,2.93376e-28
81,0.99964,1.05566e-28,2.5266e-28,5.69418e-29,2.5017e-28
82,1,8.885e-29,2.46581e-28,5.45908e-29,2.71481e-28
83,1.00037,8.09625e-29,2.52795e-28,5.11877e-29,2.64609e-28
84,1.00074,7.42105e-29,2.35858e-28,6.68294e-29,2.84679e-28
85,1.00111,4.96457e-29,2.05119e-28,6.45605e-29,2.53581e-28
86,1.00148,5.38565e-29,2.00359e-28,5.02468e-29,2.50328e-28
87,1.00186,7.70287e-29,1.55509e-28,6.35345e-29,2.64331e-28
88,1.00223,7.71483e-29,1.76342e-28,6.13789e-29,2.47182e-28
89,1.0026,5.72673e-29,1.96214e-28,5.95837e-29,2.46385e-28
90,1.00297,3.98485e-29,1.31519e-28,5.53698e-29,2.25378e-28
91,1.00334,5.98926e-29,1.27419e-28,4.82552e-29,2.30091e-28
92,1.00371,9.1865e-29,1.95818e-28,6.88256e-29,2.09707e-28
93,1.00407,7.98402e-29,1.33145e-28,5.94789e-29,2.45078e-28
94,1.00443,7.25098e-29,1.32193e-28,5.712e-29,1.84902e-28
95,1.00479,6.6318e-29,1.23216e-28,5.56055e-29,2.02565e-28
96,1.00514,8.39502e-29,1.719e-28,5.59861e-29,1.87895e-28
97,1.00548,9.9071e-29,1.63701e-28,5.59489e-29,2.08149e-28
98,1.00582,9.60792e-29,1.95247e-28,5.95728e-29,1.93466e-28
99,1.00616,1.03379e-28,1.80143e-28,5.3478e-29,1.39414e-28
100,1.00648,1.06257e-28,2.33445e-28,4.86225e-29,1.54551e-28
101,1.00681,1.10798e-28,1.93115e-28,4.74708e-29,1.60962e-28
102,1.00712,1.45301e-28,2.52647e-28,4.24145e-29,1.71202e-28
103,1.00743,1.33322e-28,2.5419e-28,3.59576e-29,1.52506e-28
104,1.00773,1.19367e-28,2.29019e-28,5.07581e-29,9.65868e-29
105,1.00803,1.57792e-28,3.02969e-28,4.77847e-29,1.20591e-28
106,1.00831,1.61095e-28,2.62775e-28,4.42841e-29,1.53379e-28
107,1.00859,1.57446e-28,2.35952e-28,3.86481e-29,1.30753e-28
108,1.00886,1.48261e-28,2.95098e-28,2.34808e-29,1.33423e-28
109,1.00912,1.64805e-28,2.08122e-28,4.51779e-29,1.15806e-28
110,1.00937,1.74862e-28,2.46325e-28,4.26825e-29,1.74326e-28
111,1.00961,1.64973e-28,1.93961e-28,2.87265e-29,1.35398e-28
112,1.00985,1.57289e-28,2.71828e-28,3.2457e-29,1.58014e-28
113,1.01007,1.46753e-28,1.45888e-28,4.59862e-29,1.77449e-28
114,1.01028,1.32417e-28,2.50723e-28,4.49817e-29,1.83576e-28
115,1.01048,1.69221e-28,1.59104e-28,5.17716e-29,1.91258e-28
116,1.01067,1.78287e-28,1.40523e-28,1.63638e-29,1.97847e-28
117,1.01084,1.42532e-28,1.35979e-28,3.39384e-29,1.89546e-28
118,1.01101,1.97987e-28,1.1563e-28,3.11089e-29,1.92932e-28
119,1.01116,2.01565e-28,9.51959e-29,4.12301e-29,2.00782e-28
120,1.0113,2.19902e-28,1.05539e-28,3.25635e-29,1.82368e-28
121,1.01143,2.27541e-28,8.98197e-29,5.15377e-29,1.76811e-28
122,1.01154,1.70104e-28,2.10214e-29,9.46556e-30,1.3956e-28
123,1.01164,2.42297e-28,3.8594e-29,4.21303e-29,1.48004e-28
124,1.01172,2.75777e-28,4.03368e-29,5.22903e-29,1.32836e-28
125,1.0118,2.86599e-28,7.28714e-29,3.62456e-29,1.17437e-28
126,1.01186,3.38425e-28,-1.33846e-29,4.35242e-29,1.09842e-28
127,1.0119,3.12392e-28,8.68189e-30,4.94571e-29,8.48521e-29
128,1.01193,3.06229e-28,1.35082e-29,5.60061e-29,6.9268e-29
129,1.01195,4.18551e-28,6.01444e-29,6.44403e-29,5.38179e-29
130,1.01195,5.15439e-28,4.40426e-29,4.40444e-29,5.35033e-29
131,1.01194,5.10987e-28,1.95138e-29,6.43619e-29,5.83941e-29
132,1.01192,4.77457e-28,5.31291e-29,3.3788e-29,3.68579e-29
133,1.01188,6.29726e-28,3.29145e-29,5.04969e-29,4.26829e-29
134,1.01183,5.29646e-28,9.23824e-29,3.46319e-29,4.61751e-29
135,1.01176,6.82855e-28,8.53568e-29,4.91098e-29,5.19622e-29
136,1.01169,7.21885e-28,3.55898e-29,4.82346e-29,5.57806e-29
137,1.0116,7.22819e-28,7.46483e-29,3.54766e-29,6.73604e-29
138,1.01149,7.5015e-28,6.30672e-29,1.54045e-29,4.91662e-29
139,1.01138,7.24823e-28,8.88394e-29,2.52359e-29,5.49563e-29
140,1.01126,7.76179e-28,9.89568e-29,2.38061e-29,6.90265e-29
141,1.01112,8.90906e-28,9.51041e-29,2.22846e-29,6.60867e-29
142,1.01097,9.06571e-28,9.67032e-29,1.0839e-29,7.83736e-29
143,1.01081,9.10777e-28,1.14822e-28,4.96155e-30,5.04225e-29
144,1.01065,7.54605e-28,9.95416e-29,3.86058e-30,7.1695e-29
145,1.01047,9.66714e-28,9.52483e-29,2.1085e-29,5.65927e-29
146,1.01028,1.05898e-27,9.54974e-29,9.11462e-30,4.61968e-29
147,1.01008,9.63537e-28,6.31822e-29,1.1047e-29,5.27681e-29
148,1.00987,9.84732e-28,3.8864e-29,5.81586e-30,3.20571e-29
149,1.00966,9.2803e-28,6.79477e-29,7.60801e-30,4.11847e-29
150,1.00943,8.23539e-28,4.40419e-29,1.32527e-29,2.89683e-29
151,1.0092,8.45875e-28,4.33841e-29,6.6189e-30,1.96998e-29
152,1.00896,8.92446e-28,3.43707e-29,1.21492e-29,3.08178e-29
153,1.00871,7.97647e-28,1.19259e-29,1.27992e-29,1.26003e-29
154,1.00846,6.48614e-28,2.66939e-29,1.28376e-29,9.58142e-30
155,1.0082,7.55156e-28,2.67476e-29,1.48204e-29,7.51399e-30
156,1.00793,6.14637e-28,1.99113e-29,1.43031e-29,1.43557e-30
157,1.00766,6.07728e-28,3.91336e-29,1.68093e-29,-1.21917e-32
158,1.00738,4.16968e-28,1.82029e-29,1.08076e-29,-1.17085e-30
159,1.00709,4.51566e-28,2.557e-29,2.43001e-29,-4.37195e-31
160,1.0068,4.0136e-28,3.01547e-29,2.34834e-29,-1.24831e-30
161,1.00651,4.1192e-28,2.44557e-29,2.47476e-29,-2.10368e-30
162,1.00621,2.83244e-28,3.60454e-29,2.39716e-29,-1.59718e-30
163,1.00591,3.24085e-28,3.13619e-29,2.24067e-29,-9.28019e-31
164,1.00561,2.07731e-28,2.39181e-29,3.20647e-29,2.90528e-30
165,1.0053,2.48227e-28,3.43307e-29,4.39362e-29,1.43396e-30
166,1.00499,2.25782e-28,4.19912e-29,3.973e-29,2.25429e-30
167,1.00468,2.5377e-28,3.1716e-29,2.95177e-29,4.10583e-30
168,1.00437,2.74825e-28,1.81184e-29,4.31237e-29,8.6465e-30
169,1.00406,6.38465e-28,4.01295e-29,4.4616e-29,2.37935e-30
170,1.00375,3.61044e-28,7.21116e-30,5.20673e-29,1.38395e-29
171,1.00344,3.50778e-28,3.4274e-29,3.76829e-29,1.4457e-29
172,1.00313,5.38946e-28,2.02394e-29,4.91722e-29,2.15375e-29
173,1.00282,7.33644e-28,1.84253e-29,6.426e-29,1.24029e-29
174,1.00251,7.52177e-28,1.68547e-29,4.08079e-29,1.6509e-29
175,1.00221,6.83457e-28,2.89088e-29,4.7585e-29,1.0926e-29
176,1.00191,9.73209e-28,1.91723e-29,5.28538e-29,2.46541e-29
177,1.00161,1.13585e-27,1.869e-29,6.10059e-29,2.4805e-29
178,1.00132,1.246e-27,3.04689e-29,3.82539e-29,2.01443e-29
179,1.00103,1.28352e-27,4.35314e-29,2.81289e-29,3.60777e-29
180,1.00075,1.32292e-27,2.8301e-29,4.13836e-29,2.65406e-29
181,1.00047,1.55891e-27,4.361e-29,3.63134e-29,2.95733e-29
182,1.0002,1.73894e-27,5.68668e-29,3.21688e-29,4.96098e-29
183,0.999941,1.27508e-27,5.47166e-29,1.12291e-29,1.84038e-29
184,0.999684,1.50051e-27,4.59373e-29,2.76438e-29,3.79086e-29
185,0.999436,1.68836e-27,8.64696e-29,1.81106e-29,2.9618e-29
186,0.999196,1.51058e-27,8.98298e-29,1.81579e-29,4.20199e-29
187,0.998965,1.19081e-27,6.75511e-29,6.92253e-30,2.38248e-29
188,0.998742,1.10811e-27,5.47789e-29,1.23101e-29,1.7718e-29
189,0.998529,9.53174e-28,1.69494e-28,2.51582e-29,1.65955e-29
190,0.998327,1.23274e-27,1.89628e-28,2.82059e-29,2.76707e-29
191,0.998135,1.22274e-27,1.4434e-28,7.42746e-30,3.47945e-29
192,0.997953,1.14955e-27,1.0046e-28,-5.13188e-30,3.61126e-29
193,0.997783,3.70195e-28,1.35666e-28,1.46036e-29,1.5126e-29
194,0.997625,2.81743e-28,2.10563e-28,2.32984e-29,1.48183e-29
195,0.997479,6.74781e-28,1.8052e-28,1.06737e-29,3.139e-29
196,0.997345,8.74515e-28,1.45749e-28,-7.13564e-30,3.87362e-29
197,0.997224,2.85789e-28,1.08027e-28,-1.50878e-29,3.36682e-29
198,0.997116,4.58635e-29,1.71106e-28,1.76398e-30,3.18534e-29
199,0.997021,3.06706e-28,3.04286e-28,5.45664e-29,5.55846e-30
200,0.996939,5.69363e-28,1.70871e-28,4.13922e-29,2.13027e-29
201,0.996871,5.76381e-28,2.22761e-28,7.31352e-30,2.94011e-29
202,0.996816,2.06887e-28,1.13016e-28,-2.81464e-29,5.61406e-29
203,0.996773,7.03592e-29,1.97223e-28,6.33833e-31,1.90927e-29
204,0.996744,1.30888e-28,2.42626e-28,3.77654e-29,2.27615e-29
205,0.996728,3.64321e-28,2.06858e-28,2.41176e-29,2.67855e-29
206,0.996723,3.71481e-28,1.31594e-28,-1.28646e-29,5.56984e-29
207,0.996729,1.24764e-28,7.56133e-29,-3.13711e-29,7.525e-29
208,0.996747,2.74777e-29,1.96092e-28,7.91516e-30,5.28957e-29
209,0.996773,-2.4082e-29,2.0422e-28,3.6076e-29,4.56893e-29
210,0.996809,1.19643e-28,1.87248e-28,2.55448e-29,6.90307e-29
211,0.996851,2.34754e-28,1.2257e-28,-9.50998e-30,8.3764e-29
212,0.996899,-2.32134e-29,7.83212e-29,-6.85877e-30,1.36629e-28
213,0.996951,-1.42757e-28,2.43598e-28,6.81542e-29,9.33723e-29
214,0.997005,4.97869e-29,2.55629e-28,5.11844e-29,5.35739e-29
215,0.997059,7.60075e-29,2.2763e-28,5.24718e-30,7.83328e-29
216,0.997111,1.92214e-29,9.86196e-29,1.30884e-29,1.54718e-28
217,0.997158,-7.63346e-29,2.43469e-28,5.00109e-29,2.03746e-28
218,0.997198,-1.65228e-28,3.83851e-28,6.05286e-29,1.2474e-28
219,0.997228,-4.91208e-30,3.70244e-28,2.70041e-29,8.50033e-29
220,0.997245,1.07075e-28,2.68162e-28,2.78768e-29,1.19833e-28
221,0.997247,-3.7456e-29,2.0624e-28,5.46477e-29,3.09007e-28
222,0.997229,-1.08089e-28,4.32851e-28,7.85498e-29,3.0945e-28
223,0.997189,1.42952e-29,4.59562e-28,5.39991e-29,1.58074e-28
224,0.997123,1.71075e-28,3.84289e-28,3.98334e-29,1.95463e-28
225,0.997028,8.25187e-29,3.37802e-28,7.8064e-29,3.21979e-28
226,0.996901,-5.45304e-29,3.89497e-28,8.82829e-29,4.11311e-28
227,0.996738,4.21941e-29,4.85304e-28,7.93799e-29,3.20059e-28
228,0.996536,1.3488e-28,4.58504e-28,5.20246e-29,1.62662e-28
229,0.99629,1.41013e-28,4.00334e-28,1.09916e-28,3.44629e-28
230,0.995999,4.55667e-29,4.28452e-28,1.34803e-28,4.84461e-28
231,0.995658,5.62551e-29,5.45755e-28,8.92371e-29,2.82082e-28
232,0.995266,1.8474e-28,5.06558e-28,9.95205e-29,1.29858e-28
233,0.994818,1.23635e-28,5.30159e-28,1.13728e-28,1.34092e-28
234,0.994311,4.68566e-29,4.13946e-28,1.67732e-28,2.23465e-28
235,0.993745,9.15428e-29,6.03742e-28,1.45648e-28,1.58431e-28
236,0.993115,2.75034e-28,8.1644e-28,1.52521e-28,4.28392e-29
237,0.99242,2.10165e-28,7.21742e-28,1.59574e-28,4.7316e-29
238,0.991658,6.71465e-29,4.74303e-28,1.74785e-28,1.97946e-28
239,0.990827,1.12198e-28,5.95901e-28,1.87792e-28,1.03082e-28
240,0.989926,2.56817e-28,7.92266e-28,1.27778e-28,-3.51774e-30
241,0.988954,3.08911e-28,8.41634e-28,1.36366e-28,1.43365e-29
242,0.98791,1.76516e-28,5.40528e-28,1.5322e-28,1.20473e-28
243,0.986793,1.88926e-28,5.15783e-28,1.78572e-28,1.94283e-28
244,0.985603,2.67566e-28,8.08237e-28,1.45846e-28,2.03209e-28
245,0.984341,4.56395e-28,6.58097e-28,1.25209e-28,2.09956e-29
246,0.983006,2.60805e-28,4.51762e-28,1.44448e-28,1.78575e-28
247,0.981599,2.72482e-28,2.69155e-28,1.37107e-28,2.61894e-28
248,0.980121,4.48761e-28,6.33218e-28,1.64621e-28,1.095e-28
249,0.978573,5.47993e-28,6.91843e-28,1.03746e-28,9.47227e-29
250,0.976956,3.75511e-28,4.5358e-28,1.18658e-28,1.72686e-28
251,0.975272,3.84595e-28,2.20842e-28,1.68429e-28,2.11277e-28
252,0.973521,3.84193e-28,5.13988e-28,1.58827e-28,1.58302e-28
253,0.971707,5.02537e-28,7.2077e-28,1.98578e-28,8.88402e-29
254,0.96983,3.07012e-28,6.96436e-28,1.59053e-28,1.5944e-28
255,0.967894,2.06051e-28,2.89222e-28,2.35384e-28,2.46278e-28
256,0.965899,2.9462e-28,5.93633e-28,3.05579e-28,1.87294e-28
257,0.963849,3.85913e-28,9.95744e-28,2.71046e-28,1.83176e-28
258,0.961745,2.987e-28,8.48229e-28,2.11629e-28,2.61552e-28
259,0.959591,1.4006e-28,4.28891e-28,2.95684e-28,3.14039e-28
260,0.957387,1.35182e-28,8.18339e-28,2.4551e-28,2.59522e-28
261,0.955137,3.70643e-28,1.00072e-27,2.76244e-28,2.67102e-28
262,0.952843,2.3974e-28,8.27769e-28,2.10265e-28,3.04668e-28
263,0.950507,9.37954e-29,4.46128e-28,2.30202e-28,3.47811e-28
264,0.948132,1.68783e-28,7.62693e-28,2.36689e-28,3.20455e-28
265,0.945718,3.25914e-28,8.41874e-28,2.19752e-28,1.95289e-28
266,0.943269,2.82821e-28,5.01024e-28,1.84368e-28,3.06264e-28
267,0.940786,2.01497e-28,3.51606e-28,1.13878e-28,2.87768e-28
268,0.938271,3.15018e-28,3.97348e-28,1.6651e-28,3.3969e-28
269,0.935726,4.79296e-28,6.21739e-28,1.45424e-28,1.6785e-28
270,0.933153,3.60343e-28,1.96198e-28,9.07916e-29,2.03525e-28
271,0.930551,2.90193e-28,8.18836e-29,7.53983e-29,2.3852e-28
272,0.927924,5.16214e-28,1.12734e-28,6.46158e-29,1.64067e-28
273,0.925272,4.3354e-28,3.46624e-28,4.84359e-29,1.20955e-28
274,0.922595,5.03407e-28,2.70642e-28,2.41887e-29,1.42446e-28
275,0.919895,3.74504e-28,-1.35202e-28,2.83038e-29,1.64085e-28
276,0.917173,5.17307e-28,1.71222e-28,3.90207e-30,1.8182e-28
277,0.914428,5.34561e-28,8.61509e-29,9.54725e-30,8.56081e-29
278,0.91166,2.96963e-28,-6.20046e-30,-1.87859e-30,8.99211e-29
279,0.908871,3.78958e-28,-2.19143e-28,-1.53156e-30,1.34125e-28
280,0.906059,4.20509e-28,9.77766e-29,1.18429e-31,1.38208e-28
281,0.903225,5.12686e-28,5.24502e-29,2.13686e-30,3.22655e-29
282,0.900367,3.39449e-28,-1.86863e-28,-3.32881e-30,5.16618e-29
283,0.897486,2.73311e-28,-2.02132e-28,4.32433e-30,2.29254e-28
284,0.89458,3.94508e-28,-4.12766e-29,-5.20037e-30,7.62242e-29
285,0.891649,2.99856e-28,-8.0071e-29,7.86391e-30,4.35933e-29
286,0.888691,2.02138e-28,-1.56526e-28,1.15865e-29,1.53928e-30
287,0.885704,1.49045e-28,-1.89073e-28,2.24659e-29,7.43905e-29
288,0.882688,3.39442e-28,-7.99747e-29,-6.65061e-30,3.00574e-29
289,0.879641,3.38889e-28,-8.58026e-29,3.31416e-30,-3.385e-29
290,0.876561,-1.40775e-29,-1.64654e-28,3.04891e-29,2.13852e-29
291,0.873446,6.64121e-29,-1.13064e-28,7.71125e-29,5.08344e-29
292,0.870293,1.49913e-28,-6.25069e-30,3.5727e-29,-1.10226e-30
293,0.867102,8.33034e-29,-8.531e-29,1.54926e-29,-2.66001e-29
294,0.86387,-1.99397e-28,-1.07791e-28,6.05379e-29,1.33113e-29
295,0.860594,-4.96923e-29,-4.06671e-29,7.4069e-29,4.67767e-29
296,0.857272,-3.13245e-29,3.68215e-30,7.50976e-29,-1.2822e-29
297,0.853903,-1.01647e-28,-6.85314e-29,5.49275e-29,3.2975e-29
298,0.850483,-2.32505e-28,-3.58112e-29,1.02551e-28,1.06103e-28
299,0.847012,-2.34558e-28,3.241e-29,7.30732e-29,8.69978e-29
300,0.843486,-1.95082e-28,1.32876e-29,6.44036e-29,8.17548e-29
301,0.839904,-2.64904e-28,-1.5899e-29,9.06218e-29,1.74585e-28
302,0.836263,-3.33845e-28,4.89904e-29,9.55723e-29,2.12093e-28
303,0.832563,-2.73795e-28,5.09449e-29,6.45563e-29,2.16929e-28
304,0.828801,-2.46204e-28,3.65367e-29,8.06436e-29,2.05362e-28
305,0.824977,-2.64712e-28,2.83386e-29,8.88992e-29,3.64927e-28
306,0.821089,-2.53969e-28,7.92361e-29,5.21156e-29,3.37236e-28
307,0.817137,-1.5573e-28,1.07892e-28,5.41808e-29,3.23201e-28
308,0.813121,-1.06451e-28,7.90257e-29,5.47892e-29,3.38176e-28
309,0.809039,-6.44558e-29,8.44756e-29,6.09059e-29,3.76374e-28
310,0.804893,3.86875e-29,1.11456e-28,3.21746e-29,4.51181e-28
311,0.800682,3.72238e-29,5.41784e-29,2.79783e-29,3.42213e-28
312,0.796408,9.46636e-29,8.43479e-29,5.61818e-29,4.19621e-28
313,0.792073,3.13436e-28,1.19496e-28,3.59323e-29,3.28998e-28
314,0.787677,4.70241e-28,1.20463e-28,3.50035e-29,2.82334e-28
315,0.783223,4.70428e-28,1.01228e-28,5.95186e-30,3.67775e-28
316,0.778713,6.96683e-28,5.9056e-29,1.74311e-29,3.28012e-28
317,0.77415,1.09445e-27,1.54352e-28,4.64654e-29,2.67322e-28
318,0.769537,1.01057e-27,9.39109e-29,4.17746e-29,2.58409e-28
319,0.764878,1.15079e-27,5.10983e-29,3.13501e-29,2.66689e-28
320,0.760175,1.61451e-27,9.22346e-29,5.38671e-29,2.57462e-28
321,0.755433,2.04198e-27,8.3121e-29,7.36884e-29,1.77649e-28
322,0.750657,1.99901e-27,8.36841e-29,1.00133e-28,1.30185e-28
323,0.745849,2.48999e-27,5.33643e-29,1.20364e-28,1.48596e-28
324,0.741016,3.08242e-27,7.19931e-29,1.60793e-28,1.21531e-28
325,0.736161,2.48281e-27,6.64748e-29,1.58658e-28,9.1889e-29
326,0.731289,2.9008e-27,4.14728e-29,2.01863e-28,6.46248e-29
327,0.726404,3.91252e-27,-1.45149e-29,2.8789e-28,1.14894e-28
328,0.721512,3.54597e-27,8.33216e-29,2.85837e-28,9.04056e-29
329,0.716618,3.37328e-27,7.5519e-29,2.90819e-28,5.79976e-29
330,0.711724,4.60097e-27,4.06637e-29,4.30575e-28,9.17008e-29
331,0.706836,4.4763e-27,4.61042e-29,3.56034e-28,9.47164e-29
332,0.701958,5.09666e-27,1.56435e-28,3.70132e-28,7.81529e-29
333,0.697094,4.27019e-27,1.09676e-28,4.07263e-28,9.83188e-29
334,0.692247,4.87486e-27,1.7404e-28,4.27066e-28,9.25542e-29
335,0.687421,6.11813e-27,2.14275e-28,4.92095e-28,9.79587e-29
336,0.682619,5.17148e-27,2.75331e-28,3.56466e-28,9.97512e-29
337,0.677843,5.47253e-27,2.61513e-28,5.44389e-28,1.92788e-28
338,0.673097,6.47091e-27,3.57738e-28,3.8336e-28,8.87598e-29
339,0.668382,6.44209e-27,4.25092e-28,4.54507e-28,1.63717e-28
340,0.663699,5.25962e-27,5.0715e-28,4.2147e-28,2.13212e-28
341,0.659051,6.26997e-27,4.9498e-28,4.5911e-28,1.71748e-28
342,0.654438,6.51708e-27,5.31046e-28,3.88346e-28,1.95062e-28
343,0.649862,5.34423e-27,6.10723e-28,3.50064e-28,2.62538e-28
344,0.645322,5.99048e-27,6.35475e-28,4.15655e-28,3.31731e-28
345,0.640819,6.12067e-27,6.64737e-28,3.16191e-28,3.47573e-28
346,0.636352,5.06177e-27,6.69891e-28,2.68445e-28,3.2487e-28
347,0.631923,5.6177e-27,7.36033e-28,3.13151e-28,3.56523e-28
348,0.627529,5.77969e-27,6.85777e-28,2.95363e-28,3.75479e-28
349,0.62317,4.97265e-27,5.77612e-28,2.38148e-28,4.15019e-28
350,0.618846,4.09835e-27,6.09693e-28,1.80939e-28,4.21814e-28
351,0.614556,5.12869e-27,6.38064e-28,1.7566e-28,5.01691e-28
352,0.610298,5.32777e-27,4.10709e-28,1.97087e-28,4.88543e-28
353,0.606072,4.24808e-27,3.29612e-28,1.89427e-28,4.5655e-28
354,0.601876,3.41136e-27,2.95526e-28,8.77813e-29,5.82927e-28
355,0.59771,4.10469e-27,2.31397e-28,1.53532e-28,6.71182e-28
