t,T+R,N_0,N_1,N_2,N_3
143,1.06645,5.32822e-28,3.15531e-28,4.20945e-29,9.40151e-29
144,1.06799,5.14052e-28,4.3151e-28,4.65706e-29,7.27288e-29
145,1.0695,5.46922e-28,3.03446e-28,4.32271e-29,8.23225e-29
146,1.071,4.69858e-28,2.60302e-28,5.51944e-29,6.59691e-29
147,1.07248,4.63709e-28,2.40905e-28,5.16632e-29,5.47445e-29
148,1.07393,5.13221e-28,2.27806e-28,6.80555e-29,5.02922e-29
149,1.07537,4.77681e-28,2.28449e-28,5.97222e-29,6.38633e-29
150,1.07679,4.32568e-28,2.11759e-28,6.32478e-29,5.1236e-29
151,1.07818,3.96197e-28,1.75896e-28,6.73198e-29,4.39407e-29
152,1.07956,3.57931e-28,1.76684e-28,6.68883e-29,4.66493e-29
153,1.08091,3.58618e-28,2.3649e-28,6.34742e-29,5.79542e-29
154,1.08225,3.36566e-28,2.41228e-28,5.90328e-29,4.5089e-29
155,1.08356,3.05863e-28,1.93087e-28,5.47171e-29,3.92863e-29
156,1.08485,2.29083e-28,1.23195e-28,6.74734e-29,4.14215e-29
157,1.08612,2.64541e-28,1.81227e-28,3.88692e-29,3.32531e-29
158,1.08736,2.91216e-28,1.46931e-28,5.83211e-29,3.37976e-29
159,1.08859,2.76032e-28,1.34786e-28,3.87451e-29,1.38505e-29
160,1.08979,2.37027e-28,1.03929e-28,5.09269e-29,2.79614e-29
161,1.09097,2.18732e-28,5.97931e-29,4.72625e-29,2.35489e-29
162,1.09213,2.14459e-28,8.50922e-29,5.10874e-29,1.9124e-29
163,1.09326,2.68761e-28,7.4135e-29,3.37848e-29,2.84162e-29
164,1.09437,2.76169e-28,3.69843e-29,3.51077e-29,2.01465e-29
165,1.09546,3.02057e-28,2.52322e-29,3.38281e-29,2.6595e-29
166,1.09652,3.16453e-28,4.12428e-29,4.20954e-29,3.26324e-29
167,1.09757,3.70106e-28,1.43291e-29,4.24236e-29,5.40647e-30
168,1.09859,3.69886e-28,8.14634e-30,3.14255e-29,1.77913e-29
169,1.09959,3.7363e-28,-3.53891e-30,3.03094e-29,2.44632e-29
170,1.10056,4.6771e-28,-6.85883e-31,3.2892e-29,3.66357e-29
171,1.10152,4.37692e-28,-5.96498e-30,4.08048e-29,4.15088e-29
172,1.10245,4.51705e-28,7.90734e-33,4.02777e-29,4.25496e-29
173,1.10337,5.06005e-28,-5.20448e-30,4.03434e-29,3.36693e-29
174,1.10427,4.86657e-28,-3.77611e-30,2.91976e-29,5.02318e-29
175,1.10514,4.81952e-28,-9.24045e-31,3.48817e-29,3.80176e-29
176,1.106,4.80434e-28,1.68772e-31,4.85377e-29,6.30922e-29
177,1.10684,4.73358e-28,6.25106e-30,3.94733e-29,4.898e-29
178,1.10766,4.69106e-28,2.05029e-29,3.07344e-29,4.26538e-29
179,1.10846,4.65555e-28,1.60825e-29,2.7402e-29,6.11569e-29
180,1.10925,4.78462e-28,1.1019e-29,3.39072e-29,4.80256e-29
181,1.11001,3.97214e-28,3.35725e-29,4.4223e-29,6.11947e-29
182,1.11077,4.12418e-28,5.68731e-29,2.63012e-29,6.67383e-29
183,1.1115,4.35818e-28,5.18917e-29,1.89972e-29,4.96302e-29
184,1.11222,3.2014e-28,7.03636e-29,1.63279e-29,6.7172e-29
185,1.11292,3.78347e-28,1.23738e-28,2.89553e-29,6.97819e-29
186,1.11361,3.28706e-28,1.25339e-28,2.07007e-29,4.38886e-29
187,1.11428,3.1474e-28,1.9275e-28,1.09126e-29,6.50929e-29
188,1.11494,2.16242e-28,2.24583e-28,1.12007e-29,8.22802e-29
189,1.11557,1.80832e-28,2.29152e-28,1.1047e-29,5.71319e-29
190,1.1162,3.24338e-28,1.82339e-28,1.81367e-29,4.04303e-29
191,1.11681,4.10855e-28,2.43568e-28,9.44438e-30,3.41137e-29
192,1.1174,3.31241e-28,3.10118e-28,4.98517e-30,5.02658e-29
193,1.11797,1.91496e-28,3.79948e-28,3.4738e-30,6.42713e-29
194,1.11854,1.85392e-28,4.3338e-28,7.35883e-31,5.21356e-29
195,1.11908,4.09121e-28,3.53176e-28,1.75335e-30,2.76667e-29
196,1.11961,5.65189e-28,3.07945e-28,7.24347e-30,3.29502e-29
197,1.12013,4.21037e-28,5.22136e-28,1.12713e-29,2.95983e-29
198,1.12063,2.29434e-28,5.83072e-28,6.28399e-30,2.29586e-29
199,1.12111,4.44648e-28,3.82431e-28,1.35747e-30,7.42537e-30
200,1.12159,6.00251e-28,2.85031e-28,1.83494e-29,-9.78531e-31
201,1.12205,5.61151e-28,3.24774e-28,3.01087e-29,-1.08367e-31
202,1.12249,5.55718e-28,4.3857e-28,2.63052e-29,3.41904e-30
203,1.12293,4.94071e-28,4.52034e-28,2.5922e-29,1.30174e-29
204,1.12336,4.59167e-28,3.86451e-28,2.59125e-29,2.97693e-29
205,1.12378,7.59689e-28,2.31544e-28,3.48616e-29,5.9401e-30
206,1.12419,9.28847e-28,2.47947e-28,4.7483e-29,3.42136e-29
207,1.1246,8.33047e-28,3.13135e-28,4.39994e-29,5.95191e-29
208,1.12501,6.95854e-28,3.13606e-28,1.78972e-29,1.19047e-28
209,1.12541,8.89023e-28,2.4677e-28,2.3836e-29,1.26512e-28
210,1.12582,1.09043e-27,1.54953e-28,4.35335e-29,1.07163e-28
211,1.12622,1.23181e-27,1.78052e-28,4.75402e-29,1.63761e-28
212,1.12664,1.13098e-27,2.12775e-28,7.12045e-29,1.77406e-28
213,1.12705,9.00923e-28,1.86013e-28,3.191e-29,3.42413e-28
214,1.12748,1.30264e-27,1.02721e-28,2.83298e-29,2.78882e-28
215,1.12792,1.42745e-27,4.65579e-29,9.71966e-29,3.68073e-28
216,1.12838,1.23702e-27,1.98937e-28,1.11521e-28,3.82924e-28
217,1.12885,1.01337e-27,2.10454e-28,1.14079e-28,6.54634e-28
218,1.12934,9.96252e-28,1.49589e-28,8.29389e-29,6.77276e-28
219,1.12985,1.11224e-27,4.62179e-29,1.53026e-28,5.80787e-28
220,1.13038,1.09069e-27,7.53049e-29,1.89909e-28,6.03701e-28
221,1.13093,7.58579e-28,1.32924e-28,1.57032e-28,8.47723e-28
222,1.13151,6.82834e-28,2.41639e-28,1.31761e-28,9.59225e-28
223,1.13211,7.19391e-28,1.50149e-28,1.85453e-28,9.36932e-28
224,1.13275,8.77204e-28,8.35772e-29,2.12303e-28,7.71768e-28
225,1.13341,7.35512e-28,1.54517e-28,2.20752e-28,8.69073e-28
226,1.1341,5.64017e-28,1.718e-28,1.97337e-28,8.90528e-28
227,1.13481,6.3353e-28,1.51637e-28,1.8845e-28,8.64551e-28
228,1.13556,7.70856e-28,1.00635e-28,2.76485e-28,7.65993e-28
229,1.13633,8.71543e-28,1.27266e-28,2.47643e-28,6.75148e-28
230,1.13714,7.32635e-28,2.22433e-28,2.377e-28,8.05822e-28
231,1.13796,8.11576e-28,2.01644e-28,2.07395e-28,7.87889e-28
232,1.13882,8.46995e-28,6.7165e-29,2.77562e-28,6.86284e-28
233,1.13969,1.0103e-27,1.9028e-28,2.76912e-28,4.55036e-28
234,1.14059,9.39442e-28,2.91406e-28,2.40434e-28,7.72621e-28
235,1.14151,8.45157e-28,3.34166e-28,1.99634e-28,8.38952e-28
236,1.14244,8.9051e-28,2.25746e-28,2.13519e-28,6.57551e-28
237,1.14339,1.07579e-27,3.32885e-28,2.50205e-28,4.3017e-28
238,1.14436,9.34124e-28,4.5567e-28,2.02219e-28,6.3293e-28
239,1.14533,8.36608e-28,4.40222e-28,1.76081e-28,7.60687e-28
240,1.1463,7.69993e-28,2.74144e-28,1.70302e-28,5.71332e-28
241,1.14728,9.61349e-28,3.20625e-28,1.81766e-28,3.95787e-28
242,1.14826,8.52955e-28,5.36314e-28,1.78847e-28,3.96983e-28
243,1.14923,7.54438e-28,4.81793e-28,1.48028e-28,5.94881e-28
244,1.1502,6.84505e-28,3.04166e-28,1.34488e-28,5.09543e-28
245,1.15116,6.80227e-28,2.46449e-28,1.32905e-28,4.35251e-28
246,1.1521,6.9909e-28,4.49858e-28,1.60421e-28,3.34943e-28
247,1.15303,6.05383e-28,4.64327e-28,1.49955e-28,5.02136e-28
248,1.15394,4.7049e-28,2.56454e-28,1.24485e-28,5.07685e-28
249,1.15482,4.26592e-28,1.79321e-28,1.23913e-28,3.76977e-28
250,1.15568,5.27493e-28,3.56564e-28,1.08253e-28,3.48107e-28
251,1.1565,3.81859e-28,4.40638e-28,1.18463e-28,3.61153e-28
252,1.1573,3.36178e-28,3.82566e-28,7.9981e-29,5.11229e-28
253,1.15807,2.70989e-28,3.44827e-28,9.15319e-29,4.07158e-28
254,1.15879,3.32326e-28,4.17969e-28,9.13286e-29,3.71199e-28
255,1.15948,3.36643e-28,6.34851e-28,5.12037e-29,3.61331e-28
256,1.16013,2.51677e-28,6.39217e-28,5.74028e-29,4.83451e-28
257,1.16074,2.32638e-28,3.74854e-28,6.47776e-29,5.37338e-28
258,1.16131,3.14101e-28,6.32628e-28,4.88359e-29,2.3698e-28
259,1.16183,3.28678e-28,9.41715e-28,4.78667e-29,4.30251e-28
260,1.1623,2.56967e-28,7.86835e-28,2.18332e-29,4.79491e-28
261,1.16273,2.36366e-28,6.76223e-28,2.16208e-29,4.88865e-28
262,1.16311,2.57218e-28,9.25492e-28,2.46566e-29,2.31147e-28
263,1.16345,2.3442e-28,1.15984e-27,1.85717e-29,2.67389e-28
264,1.16374,2.33619e-28,1.08051e-27,1.49572e-29,5.23979e-28
265,1.16398,2.00066e-28,8.99526e-28,8.58156e-30,3.04744e-28
266,1.16417,1.97112e-28,9.1862e-28,8.25449e-30,1.98122e-28
267,1.16431,1.96041e-28,1.24842e-27,5.95177e-30,2.13172e-28
268,1.1644,1.62759e-28,1.16585e-27,1.23306e-30,3.65194e-28
269,1.16445,1.34794e-28,1.00976e-27,4.36965e-30,4.18113e-28
270,1.16445,1.28944e-28,1.28725e-27,1.54363e-30,1.39254e-28
271,1.1644,1.52443e-28,1.47447e-27,5.15971e-30,2.27971e-28
272,1.16431,8.92085e-29,1.27267e-27,2.94871e-30,3.5285e-28
273,1.16417,6.09631e-29,1.37731e-27,4.56299e-30,3.24278e-28
274,1.16398,8.90774e-29,1.38415e-27,1.19447e-29,1.83818e-28
275,1.16375,6.09006e-29,1.83284e-27,1.04557e-29,1.54589e-28
276,1.16347,4.38039e-29,1.41171e-27,1.02169e-29,2.78111e-28
277,1.16315,6.5678e-30,1.38867e-27,1.30865e-29,3.94171e-28
278,1.16278,1.53453e-29,1.52587e-27,1.70202e-29,2.13985e-28
279,1.16237,2.70208e-29,1.55927e-27,2.55956e-29,2.72489e-28
280,1.16192,4.21823e-30,1.45826e-27,1.92381e-29,2.4111e-28
281,1.16142,-9.02044e-30,1.00561e-27,1.81724e-29,3.60205e-28
282,1.16088,-5.15442e-30,1.28194e-27,3.75992e-29,2.6154e-28
283,1.1603,6.24191e-31,1.4384e-27,2.8384e-29,7.83468e-29
284,1.15967,1.7128e-29,1.20544e-27,4.6002e-29,2.39701e-28
285,1.15901,3.87076e-29,9.78972e-28,2.82749e-29,2.70603e-28
286,1.15829,5.53346e-29,9.86418e-28,6.15182e-29,9.91088e-29
287,1.15754,8.79439e-29,1.23437e-27,4.65771e-29,9.32452e-29
288,1.15674,1.85141e-28,1.20767e-27,3.50958e-29,1.86686e-28
289,1.1559,2.02766e-28,6.69682e-28,4.06395e-29,2.02817e-28
290,1.15501,1.72271e-28,8.91931e-28,4.99983e-29,8.91327e-29
291,1.15408,2.98727e-28,1.03785e-27,5.44145e-29,2.377e-29
292,1.1531,3.69486e-28,9.27577e-28,3.95135e-29,1.62028e-28
293,1.15208,4.40225e-28,6.32271e-28,5.07302e-29,1.3979e-28
294,1.15101,3.48841e-28,7.03611e-28,3.43485e-29,6.58128e-29
295,1.14989,3.98851e-28,8.98363e-28,4.62568e-29,1.95128e-29
296,1.14872,5.78525e-28,6.28917e-28,4.76038e-29,2.36818e-29
297,1.1475,5.63302e-28,3.89551e-28,5.59949e-29,1.43156e-29
298,1.14623,5.30874e-28,6.15226e-28,6.39164e-29,-4.42207e-29
299,1.1449,6.35144e-28,5.1171e-28,5.84219e-29,-9.69438e-29
300,1.14352,7.79797e-28,4.50304e-28,6.01207e-29,9.57046e-30
301,1.14209,7.49893e-28,3.95853e-28,6.16559e-29,-8.60398e-29
302,1.14059,6.11016e-28,3.67239e-28,7.67068e-29,-1.12884e-28
303,1.13904,7.72383e-28,4.30672e-28,4.13283e-29,-6.72119e-29
304,1.13742,9.26859e-28,2.49662e-28,4.87976e-29,-5.33999e-29
305,1.13575,9.54338e-28,2.20427e-28,4.10245e-29,-1.9069e-29
306,1.13401,8.83747e-28,2.80335e-28,4.87145e-29,-4.99779e-29
307,1.1322,1.06663e-27,1.09611e-28,6.10619e-29,9.64162e-30
308,1.13033,1.1378e-27,1.74255e-28,2.5587e-29,4.82388e-29
309,1.1284,1.0399e-27,1.0564e-28,3.32098e-29,4.22248e-29
310,1.12639,1.17969e-27,1.7023e-28,2.69115e-29,7.49658e-29
311,1.12432,1.4952e-27,8.6043e-29,2.40985e-29,8.76354e-29
312,1.12217,1.78073e-27,2.14376e-29,8.56355e-30,1.32141e-28
313,1.11996,1.40204e-27,1.06016e-28,3.48115e-30,2.28644e-28
314,1.11768,1.54908e-27,1.53623e-28,9.72264e-30,1.55704e-28
315,1.11532,1.81763e-27,8.88776e-30,1.06427e-29,1.81794e-28
316,1.1129,1.80979e-27,5.16182e-29,3.32047e-30,3.08923e-28
317,1.11041,1.59616e-27,1.18541e-28,-1.86435e-30,3.02098e-28
318,1.10784,1.76505e-27,6.98851e-29,-2.11943e-30,4.14149e-28
319,1.10521,1.83677e-27,1.54318e-29,-2.08956e-30,3.05191e-28
320,1.10252,1.68907e-27,4.66894e-29,-1.99929e-30,4.8701e-28
321,1.09975,1.47091e-27,2.42766e-29,-6.13092e-31,4.15125e-28
322,1.09693,1.49962e-27,3.3046e-29,4.66766e-30,2.72876e-28
323,1.09404,1.46225e-27,6.85555e-29,2.00081e-29,4.9623e-28
324,1.09109,1.29504e-27,3.5474e-29,2.06524e-29,4.7263e-28
325,1.08809,1.19133e-27,5.27868e-29,1.86946e-29,4.57627e-28
326,1.08503,1.16333e-27,5.75067e-29,4.75738e-29,3.94995e-28
327,1.08192,1.24767e-27,5.60197e-29,7.77828e-29,4.38612e-28
328,1.07876,1.0387e-27,4.24762e-29,6.21193e-29,4.61329e-28
329,1.07556,1.18625e-27,1.4783e-29,9.68745e-29,4.29938e-28
330,1.07231,8.57723e-28,2.97149e-29,1.46631e-28,4.40068e-28
331,1.06902,9.32347e-28,6.85653e-29,1.22228e-28,4.95002e-28
332,1.0657,6.70455e-28,7.63944e-30,1.36147e-28,5.27248e-28
333,1.06234,6.22249e-28,3.64418e-29,1.6954e-28,5.19854e-28
334,1.05896,5.8109e-28,2.79351e-29,1.91227e-28,4.80757e-28
335,1.05554,2.85033e-28,5.31151e-29,2.17079e-28,4.56424e-28
336,1.05211,3.82216e-28,2.54332e-29,1.66722e-28,5.32801e-28
337,1.04865,1.13516e-28,-9.86417e-30,2.41402e-28,4.32033e-28
338,1.04517,2.2377e-28,-7.2963e-30,2.4649e-28,4.23082e-28
339,1.04167,-1.24022e-29,-1.92545e-29,2.90136e-28,3.71608e-28
340,1.03817,4.67944e-29,3.76904e-29,2.63382e-28,4.19191e-28
341,1.03465,-2.30869e-29,4.12541e-29,2.73079e-28,3.41827e-28
342,1.03112,3.43367e-29,-1.19201e-30,3.27474e-28,2.80552e-28
343,1.02759,-4.83682e-29,4.44497e-29,2.61601e-28,2.3861e-28
344,1.02405,-4.3349e-29,-1.20238e-31,3.16431e-28,2.39654e-28
345,1.0205,-4.62227e-30,8.59145e-29,3.70504e-28,1.89289e-28
346,1.01695,-2.72185e-29,4.19876e-29,3.39933e-28,1.96752e-28
347,1.0134,-3.25277e-30,-4.13211e-30,3.44679e-28,1.56363e-28
348,1.00985,-2.57146e-30,4.85145e-29,3.60753e-28,5.94728e-29
349,1.0063,4.923e-29,3.22351e-29,3.71483e-28,9.39567e-29
350,1.00275,2.12623e-28,7.66575e-29,3.65977e-28,5.10482e-29
351,0.999199,2.73115e-28,1.86229e-29,3.48188e-28,4.70546e-29
352,0.995649,3.78746e-28,-1.21496e-29,3.40505e-28,3.16415e-29
353,0.992101,5.0741e-28,1.01242e-29,4.15396e-28,1.1666e-29
354,0.988553,7.036e-28,2.86063e-29,3.1775e-28,3.37366e-31
355,0.985007,9.60703e-28,7.27104e-29,3.61288e-28,5.9046e-29
356,0.981462,1.22791e-27,-6.36741e-30,3.59448e-28,3.6929e-29
