E,T,R0,R1,R2,R3,R,N_R0,N_R1,N_R2,N_R3,E/V0
94.9382,7.89495e-11,2.12745e-27,9.6075e-27,8.83281e-28,4.03364e-27,1.66519e-26,2.6947e-17,1.21692e-16,1.11879e-17,5.10914e-17,0.949382
95.2182,6.75181e-11,2.73983e-27,-1.22133e-27,7.33239e-28,1.89642e-27,4.14815e-27,4.05792e-17,-1.8089e-17,1.08599e-17,2.80875e-17,0.952182
95.4987,5.77193e-11,7.41663e-27,-2.52953e-27,5.8387e-29,5.67734e-27,1.06228e-26,1.28495e-16,-4.38247e-17,1.01157e-18,9.83611e-17,0.954987
95.7795,4.93234e-11,4.86131e-27,3.35232e-27,-1.05103e-28,6.94135e-27,1.50499e-26,9.856e-17,6.79661e-17,-2.13089e-18,1.40731e-16,0.957795
96.0608,4.21322e-11,4.05157e-28,3.30593e-28,3.72586e-28,5.90429e-27,7.01263e-27,9.61631e-18,7.84657e-18,8.84324e-18,1.40137e-16,0.960608
96.3425,3.59754e-11,3.81652e-27,5.86664e-27,-4.92783e-29,1.55594e-27,1.11898e-26,1.06087e-16,1.63073e-16,-1.36978e-18,4.32502e-17,0.963425
96.6247,3.07063e-11,2.3971e-27,1.47973e-26,1.07075e-27,-8.59211e-28,1.7406e-26,7.80653e-17,4.81899e-16,3.48707e-17,-2.79816e-17,0.966247
96.9072,2.61986e-11,2.28451e-28,5.01198e-27,3.11214e-27,4.31535e-27,1.26679e-26,8.71997e-18,1.91307e-16,1.1879e-16,1.64717e-16,0.969072
97.1901,2.23439e-11,5.45818e-27,-5.83118e-27,2.4693e-27,2.21227e-28,2.31753e-27,2.44281e-16,-2.60974e-16,1.10514e-16,9.90099e-18,0.971901
97.4735,1.90488e-11,3.78709e-27,3.95429e-27,5.37368e-28,1.51691e-27,9.79565e-27,1.98809e-16,2.07587e-16,2.82101e-17,7.96328e-17,0.974735
97.7572,1.62333e-11,1.15785e-27,3.11005e-27,1.30022e-27,1.277e-26,1.83381e-26,7.13257e-17,1.91584e-16,8.00957e-17,7.86651e-16,0.977572
98.0414,1.38285e-11,5.75448e-27,-1.72793e-27,1.42031e-27,8.97337e-27,1.44202e-26,4.16132e-16,-1.24954e-16,1.02709e-16,6.48905e-16,0.980414
98.326,1.17753e-11,7.20377e-27,7.84878e-27,7.52361e-28,-2.21479e-28,1.55834e-26,6.11771e-16,6.66548e-16,6.38933e-17,-1.88088e-17,0.98326
98.611,1.0023e-11,9.88534e-28,4.48144e-27,-2.24317e-28,7.43767e-27,1.26833e-26,9.8627e-17,4.47118e-16,-2.23803e-17,7.42063e-16,0.98611
98.8964,8.52804e-12,3.05144e-27,-3.09922e-27,-4.60555e-29,1.08144e-26,1.07206e-26,3.57813e-16,-3.63415e-16,-5.40047e-18,1.2681e-15,0.988964
99.1823,7.25322e-12,4.28628e-27,1.95833e-27,5.20474e-28,1.4559e-27,8.22098e-27,5.90949e-16,2.69995e-16,7.17577e-17,2.00724e-16,0.991823
99.4685,6.16652e-12,5.757e-27,-2.54625e-28,-1.80014e-28,-2.4845e-27,2.83786e-27,9.33589e-16,-4.12915e-17,-2.91922e-17,-4.02901e-16,0.994685
99.7552,5.24056e-12,3.07188e-28,3.74055e-27,6.60607e-28,7.68892e-28,5.47723e-27,5.86174e-17,7.13769e-16,1.26057e-16,1.4672e-16,0.997552
100.042,4.4519e-12,2.30282e-27,6.52532e-27,-2.23573e-28,4.72655e-27,1.33311e-26,5.17266e-16,1.46574e-15,-5.02196e-17,1.06169e-15,1.00042
100.33,3.78048e-12,6.89106e-27,9.80037e-28,4.90389e-28,7.34837e-27,1.57099e-26,1.8228e-15,2.59236e-16,1.29716e-16,1.94376e-15,1.0033
100.618,3.20906e-12,6.11152e-27,5.2275e-27,1.63011e-28,6.04776e-28,1.21068e-26,1.90446e-15,1.62898e-15,5.07971e-17,1.88459e-16,1.00618
100.906,2.72291e-12,2.63912e-27,2.44982e-27,5.13589e-30,-2.23605e-27,2.85802e-27,9.69227e-16,8.99704e-16,1.88617e-18,-8.21199e-16,1.00906
101.195,2.30953e-12,1.01468e-26,9.44027e-29,1.31454e-29,3.30634e-27,1.35606e-26,4.39343e-15,4.08754e-17,5.69182e-18,1.43161e-15,1.01195
101.484,1.95812e-12,8.66565e-27,1.41974e-27,2.80802e-28,6.76844e-28,1.1043e-26,4.42549e-15,7.25049e-16,1.43404e-16,3.45659e-16,1.01484
101.773,1.65953e-12,1.48537e-27,5.42672e-28,4.98365e-28,-4.36698e-28,2.08971e-27,8.95056e-16,3.27004e-16,3.00305e-16,-2.63146e-16,1.01773
102.063,1.40615e-12,8.60756e-28,8.64567e-28,-1.19965e-29,1.06869e-27,2.78202e-27,6.12136e-16,6.14847e-16,-8.53143e-18,7.60015e-16,1.02063
102.354,1.19156e-12,2.24318e-27,3.59032e-27,1.16374e-28,2.745e-27,8.69487e-27,1.88257e-15,3.01314e-15,9.76653e-17,2.30371e-15,1.02354
102.644,1.00932e-12,1.98988e-27,4.36979e-28,1.73296e-29,3.86854e-27,6.31273e-27,1.97151e-15,4.32945e-16,1.71696e-17,3.83282e-15,1.02644
102.936,8.54622e-13,2.39706e-27,3.64342e-28,3.36866e-29,2.74898e-27,5.54407e-27,2.80482e-15,4.26319e-16,3.9417e-17,3.21661e-15,1.02936
103.227,7.23355e-13,1.70167e-28,1.37112e-27,1.56064e-28,6.17968e-28,2.31532e-27,2.35247e-16,1.8955e-15,2.1575e-16,8.54308e-16,1.03227
103.519,6.12012e-13,3.63841e-27,3.2205e-27,4.62753e-28,5.96064e-27,1.32823e-26,5.94501e-15,5.26215e-15,7.56118e-16,9.73943e-15,1.03519
103.812,5.17606e-13,6.39103e-27,3.00089e-27,1.42428e-28,6.898e-27,1.64323e-26,1.23473e-14,5.79764e-15,2.75166e-16,1.33267e-14,1.03812
104.104,4.37592e-13,2.4961e-27,1.29182e-27,5.24132e-29,2.48743e-27,6.32776e-27,5.70416e-15,2.95211e-15,1.19776e-16,5.68435e-15,1.04104
104.398,3.69804e-13,3.36436e-28,3.99998e-27,8.4506e-28,-5.1816e-28,4.66332e-27,9.09768e-16,1.08165e-14,2.28516e-15,-1.40118e-15,1.04398
104.691,3.12395e-13,3.65465e-27,4.4862e-27,1.36912e-27,2.14464e-27,1.16546e-26,1.16988e-14,1.43607e-14,4.38265e-15,6.86517e-15,1.04691
104.985,2.63795e-13,1.3887e-28,1.10752e-27,5.78624e-28,6.9236e-29,1.89425e-27,5.2643e-16,4.19841e-15,2.19346e-15,2.62461e-16,1.04985
105.28,2.22669e-13,3.32451e-28,3.39848e-28,3.72528e-29,7.45965e-28,1.45552e-27,1.49303e-15,1.52625e-15,1.67302e-16,3.35011e-15,1.0528
105.575,1.87881e-13,3.13383e-27,2.87294e-27,9.47491e-29,2.74865e-27,8.85017e-27,1.66799e-14,1.52913e-14,5.04304e-16,1.46297e-14,1.05575
105.87,1.58466e-13,5.54685e-27,9.16395e-27,2.49615e-28,-8.05787e-29,1.48798e-26,3.50034e-14,5.78291e-14,1.5752e-15,-5.08492e-16,1.0587
106.166,1.33604e-13,4.68541e-27,1.07792e-26,7.68304e-28,2.008e-27,1.82409e-26,3.50693e-14,8.06797e-14,5.7506e-15,1.50295e-14,1.06166
106.462,1.12599e-13,5.91719e-27,1.63275e-27,4.05139e-28,5.68588e-27,1.3641e-26,5.25511e-14,1.45006e-14,3.59808e-15,5.04969e-14,1.06462
106.759,9.48585e-14,1.19972e-26,4.10481e-27,4.59831e-28,7.1199e-28,1.72739e-26,1.26475e-13,4.3273e-14,4.84754e-15,7.50581e-15,1.06759
107.056,7.9882e-14,1.04111e-26,1.86932e-27,2.17547e-27,2.8908e-28,1.4745e-26,1.30331e-13,2.3401e-14,2.72335e-14,3.61883e-15,1.07056
107.353,6.72436e-14,6.79657e-28,2.8767e-27,7.70863e-28,4.20056e-27,8.52777e-27,1.01074e-14,4.27802e-14,1.14637e-14,6.24678e-14,1.07353
107.651,5.65825e-14,1.14931e-27,2.15014e-27,6.01563e-28,3.25168e-27,7.15269e-27,2.03122e-14,3.8e-14,1.06316e-14,5.74679e-14,1.07651
107.949,4.75929e-14,5.81708e-28,6.40371e-28,1.99701e-27,-1.31328e-27,1.9058e-27,1.22226e-14,1.34552e-14,4.19602e-14,-2.75941e-14,1.07949
108.247,4.00157e-14,2.61804e-27,3.97775e-27,2.3811e-27,3.31948e-28,9.30884e-27,6.54253e-14,9.94046e-14,5.95041e-14,8.29544e-15,1.08247
108.547,3.36316e-14,6.48116e-27,6.36151e-27,1.38461e-27,1.41492e-27,1.56422e-26,1.9271e-13,1.89152e-13,4.117e-14,4.20711e-14,1.08547
108.846,2.82549e-14,1.23539e-27,1.72339e-27,4.82934e-28,-4.92197e-28,2.94952e-27,4.37231e-14,6.09945e-14,1.7092e-14,-1.74199e-14,1.08846
109.146,2.37284e-14,2.41657e-27,-6.73951e-28,5.54391e-28,2.53977e-27,4.83678e-27,1.01843e-13,-2.84027e-14,2.33641e-14,1.07035e-13,1.09146
109.446,1.99191e-14,3.92486e-27,1.16419e-27,-6.18508e-29,5.55753e-28,5.58295e-27,1.9704e-13,5.84457e-14,-3.1051e-15,2.79005e-14,1.09446
109.747,1.67147e-14,4.40532e-28,1.37051e-28,1.57344e-27,-3.99084e-28,1.75194e-27,2.63559e-14,8.19939e-15,9.41349e-14,-2.38762e-14,1.09747
110.048,1.40203e-14,1.71714e-27,7.3405e-27,1.19522e-27,9.48044e-28,1.12009e-26,1.22475e-13,5.23562e-13,8.52489e-14,6.76193e-14,1.10048
110.349,1.17556e-14,3.89087e-27,6.70968e-27,1.39284e-27,1.1072e-27,1.31006e-26,3.30982e-13,5.70767e-13,1.18483e-13,9.41856e-14,1.10349
110.651,9.8527e-15,6.01004e-28,-1.25552e-28,1.99163e-27,-3.61079e-29,2.43098e-27,6.0999e-14,-1.27429e-14,2.02141e-13,-3.66477e-15,1.10651
110.954,8.25459e-15,4.37383e-28,5.01574e-28,1.13324e-27,-2.36605e-29,2.04853e-27,5.29866e-14,6.0763e-14,1.37286e-13,-2.86634e-15,1.10954
111.256,6.91292e-15,1.10614e-27,2.3922e-27,2.20419e-27,-1.19167e-29,5.69061e-27,1.60011e-13,3.46048e-13,3.1885e-13,-1.72382e-15,1.11256
111.559,5.787e-15,2.03709e-27,9.85062e-28,2.27728e-27,2.25116e-27,7.55059e-27,3.52012e-13,1.7022e-13,3.93516e-13,3.89003e-13,1.11559
111.863,4.84255e-15,1.11657e-27,5.91742e-28,1.48263e-27,4.27937e-27,7.47032e-27,2.30574e-13,1.22196e-13,3.06168e-13,8.83702e-13,1.11863
112.167,4.05103e-15,4.40878e-28,1.94614e-27,3.36747e-27,1.19613e-27,6.95062e-27,1.08831e-13,4.80407e-13,8.31263e-13,2.95266e-13,1.12167
112.471,3.38969e-15,8.84226e-28,6.05221e-27,1.80012e-27,2.33737e-27,1.10739e-26,2.60858e-13,1.78548e-12,5.31058e-13,6.89553e-13,1.12471
112.776,2.83522e-15,2.52079e-27,-1.24888e-27,5.88971e-28,1.62578e-27,3.48666e-27,8.89098e-13,-4.40489e-13,2.07734e-13,5.73422e-13,1.12776
113.081,2.37054e-15,1.17266e-27,9.8955e-28,1.01075e-28,2.0794e-28,2.47123e-27,4.94682e-13,4.17437e-13,4.2638e-14,8.77185e-14,1.13081
113.387,1.98124e-15,3.49411e-28,2.77675e-28,5.55999e-28,1.91443e-27,3.09752e-27,1.76359e-13,1.40152e-13,2.80632e-13,9.6628e-13,1.13387
113.693,1.65524e-15,3.88113e-27,5.07316e-28,1.17769e-27,6.01449e-28,6.16758e-27,2.34475e-12,3.0649e-13,7.1149e-13,3.6336e-13,1.13693
114,1.38235e-15,2.47875e-27,1.87904e-28,9.72874e-28,1.82516e-27,5.46469e-27,1.79314e-12,1.35931e-13,7.03782e-13,1.32033e-12,1.14
114.306,1.15399e-15,4.31543e-28,5.84833e-28,-4.38461e-28,2.39349e-27,2.97141e-27,3.73958e-13,5.06793e-13,-3.79953e-13,2.07411e-12,1.14306
114.614,9.62978e-16,4.05565e-27,4.19209e-27,3.80988e-28,-1.52147e-28,8.47659e-27,4.21157e-12,4.35326e-12,3.95635e-13,-1.57996e-13,1.14614
114.921,8.03283e-16,2.14254e-27,1.99498e-27,7.44481e-28,6.88049e-28,5.57006e-27,2.66723e-12,2.48353e-12,9.26798e-13,8.56547e-13,1.14921
115.229,6.69806e-16,1.51797e-28,3.04263e-28,1.39286e-27,1.57449e-28,2.00636e-27,2.26628e-13,4.54256e-13,2.07949e-12,2.35066e-13,1.15229
115.538,5.58286e-16,2.91488e-27,3.75652e-27,1.81084e-27,7.42545e-28,9.22478e-27,5.22111e-12,6.72866e-12,3.24356e-12,1.33004e-12,1.15538
115.847,4.65156e-16,4.79917e-28,8.83727e-28,1.46902e-27,1.11855e-27,3.95122e-27,1.03173e-12,1.89985e-12,3.15813e-12,2.40468e-12,1.15847
116.156,3.8741e-16,4.84876e-27,1.17636e-28,-3.74591e-28,-1.84327e-28,4.40748e-27,1.25158e-11,3.03648e-13,-9.6691e-13,-4.75793e-13,1.16156
116.466,3.22532e-16,1.01736e-26,5.34071e-27,6.93405e-28,2.03645e-27,1.82441e-26,3.15428e-11,1.65587e-11,2.14988e-12,6.31393e-12,1.16466
116.776,2.68415e-16,7.91933e-27,5.62224e-28,4.20715e-28,1.31262e-27,1.02149e-26,2.9504e-11,2.0946e-12,1.5674e-12,4.89027e-12,1.16776
117.087,2.23293e-16,4.34974e-27,-1.88098e-28,2.53602e-27,1.148e-29,6.70914e-27,1.94799e-11,-8.42381e-13,1.13573e-11,5.14123e-14,1.17087
117.398,1.85684e-16,1.2866e-26,4.18146e-27,3.64371e-27,2.10003e-27,2.27912e-26,6.92897e-11,2.25192e-11,1.96231e-11,1.13097e-11,1.17398
117.709,1.54351e-16,1.12162e-26,2.05299e-27,4.28103e-27,4.48484e-27,2.2035e-26,7.26664e-11,1.33008e-11,2.77356e-11,2.9056e-11,1.17709
118.021,1.28254e-16,3.3494e-27,-8.16096e-28,4.67985e-27,-1.10654e-27,6.10662e-27,2.61154e-11,-6.36314e-12,3.6489e-11,-8.6277e-12,1.18021
118.333,1.06526e-16,4.28026e-27,2.21172e-27,3.84984e-27,9.24737e-28,1.12666e-26,4.01805e-11,2.07623e-11,3.614e-11,8.68088e-12,1.18333
118.646,8.84462e-17,8.9762e-27,1.79245e-27,1.55404e-27,1.24167e-27,1.35644e-26,1.01488e-10,2.0266e-11,1.75705e-11,1.40388e-11,1.18646
118.959,7.34062e-17,2.56523e-27,-7.31943e-28,-3.20007e-29,-2.9877e-29,1.77141e-27,3.49457e-11,-9.97114e-12,-4.35941e-13,-4.07009e-13,1.18959
119.272,6.08977e-17,1.76931e-27,4.12856e-27,4.34607e-29,6.35511e-27,1.22964e-26,2.90538e-11,6.7795e-11,7.13668e-13,1.04357e-10,1.19272
119.586,5.05022e-17,6.40078e-27,1.66192e-27,6.0774e-28,1.28895e-26,2.156e-26,1.26743e-10,3.2908e-11,1.20339e-11,2.55227e-10,1.19586
119.9,4.18655e-17,4.90109e-27,-1.00406e-28,1.76377e-27,2.38129e-27,8.94575e-27,1.17067e-10,-2.3983e-12,4.21295e-11,5.68796e-11,1.199
120.215,3.46907e-17,7.34224e-28,3.75359e-27,4.06215e-28,6.8031e-27,1.16971e-26,2.11649e-11,1.08202e-10,1.17096e-11,1.96107e-10,1.20215
120.53,2.87349e-17,3.88302e-27,5.21684e-27,-2.47901e-29,1.13918e-26,2.04669e-26,1.35133e-10,1.81551e-10,-8.62718e-13,3.96445e-10,1.2053
120.846,2.37919e-17,1.04463e-26,-1.81108e-27,-1.59451e-29,-3.57711e-27,5.04214e-27,4.39069e-10,-7.61217e-11,-6.7019e-13,-1.5035e-10,1.20846
121.162,1.96911e-17,5.02997e-27,8.8564e-28,5.89024e-28,-1.34887e-27,5.15576e-27,2.55444e-10,4.49767e-11,2.99133e-11,-6.85018e-11,1.21162
121.478,1.62918e-17,6.5763e-27,1.62388e-27,3.65461e-27,8.26533e-28,1.26813e-26,4.03657e-10,9.96744e-11,2.24322e-10,5.0733e-11,1.21478
121.795,1.34734e-17,1.79997e-26,1.98396e-27,2.49608e-27,5.38654e-28,2.30184e-26,1.33595e-09,1.47251e-10,1.8526e-10,3.99792e-11,1.21795
122.112,1.11375e-17,1.32964e-26,-2.1665e-28,1.31281e-27,5.41918e-27,1.98117e-26,1.19384e-09,-1.94523e-11,1.17873e-10,4.86571e-10,1.22112
122.43,9.20328e-18,4.33895e-27,1.56051e-27,1.66663e-27,1.75893e-27,9.32503e-27,4.71457e-10,1.6956e-10,1.81091e-10,1.9112e-10,1.2243
122.748,7.60242e-18,9.24221e-27,1.03073e-26,2.03698e-27,1.41483e-28,2.17279e-26,1.21569e-09,1.35579e-09,2.67938e-10,1.86102e-11,1.22748
123.066,6.27742e-18,1.53981e-26,3.06572e-27,7.24673e-28,8.95031e-28,2.00835e-26,2.45293e-09,4.88373e-10,1.15441e-10,1.42579e-10,1.23066
123.385,5.18075e-18,7.1331e-27,5.80903e-27,6.854e-29,7.38929e-27,2.04e-26,1.37685e-09,1.12127e-09,1.32297e-11,1.4263e-09,1.23385
123.704,4.27426e-18,4.43536e-27,1.60732e-26,4.66923e-28,1.69285e-26,3.7904e-26,1.03769e-09,3.76047e-09,1.09241e-10,3.96056e-09,1.23704
124.024,3.52621e-18,7.29136e-27,6.05193e-27,-3.1285e-29,5.77859e-27,1.90906e-26,2.06776e-09,1.71627e-09,-8.87213e-12,1.63875e-09,1.24024
124.344,2.90919e-18,3.03635e-27,2.16394e-27,1.66544e-28,7.82166e-27,1.31885e-26,1.04371e-09,7.4383e-10,5.72476e-11,2.6886e-09,1.24344
124.664,2.3994e-18,1.70844e-27,1.05798e-26,1.01869e-27,4.69949e-27,1.80064e-26,7.12029e-10,4.40936e-09,4.24562e-10,1.95861e-09,1.24664
124.985,1.97818e-18,2.92815e-27,1.10953e-26,8.23436e-28,8.34008e-29,1.49303e-26,1.48022e-09,5.60886e-09,4.16259e-10,4.21603e-11,1.24985
125.306,1.63008e-18,4.82061e-28,-2.04413e-27,1.32396e-27,1.14365e-27,9.05538e-28,2.95728e-10,-1.254e-09,8.12204e-10,7.01589e-10,1.25306
125.628,1.34296e-18,2.38265e-27,2.62499e-27,2.56588e-27,3.07175e-27,1.06453e-26,1.77417e-09,1.95463e-09,1.91061e-09,2.28729e-09,1.25628
125.95,1.106e-18,6.88292e-30,6.72632e-27,8.86703e-28,7.7532e-28,8.39522e-27,6.22324e-12,6.08164e-09,8.01718e-10,7.0101e-10,1.2595
126.273,9.10214e-19,1.98335e-27,-1.41771e-27,5.67724e-28,4.01421e-28,1.53479e-27,2.17899e-09,-1.55755e-09,6.23725e-10,4.41019e-10,1.26273
126.596,7.48937e-19,3.6955e-27,-3.29815e-28,8.30084e-28,3.9336e-27,8.12937e-27,4.93433e-09,-4.40378e-10,1.10835e-09,5.25225e-09,1.26596
126.919,6.16165e-19,7.15166e-28,1.14881e-27,3.74065e-27,1.77496e-27,7.37959e-27,1.16067e-09,1.86446e-09,6.07087e-09,2.88066e-09,1.26919
127.243,5.06567e-19,3.31186e-27,3.26532e-27,8.80765e-28,4.07062e-27,1.15286e-26,6.53785e-09,6.44598e-09,1.7387e-09,8.03571e-09,1.27243
127.567,4.16289e-19,1.8989e-28,2.43234e-28,1.23027e-27,9.28855e-27,1.09519e-26,4.56148e-10,5.84292e-10,2.95532e-09,2.23127e-08,1.27567
127.892,3.42053e-19,1.88038e-27,-4.90186e-28,3.97618e-27,4.52537e-27,9.89175e-27,5.49735e-09,-1.43307e-09,1.16245e-08,1.323e-08,1.27892
128.217,2.80892e-19,3.52857e-27,1.98967e-27,1.18581e-27,1.25543e-27,7.95948e-27,1.2562e-08,7.0834e-09,4.22157e-09,4.46945e-09,1.28217
128.542,2.30574e-19,3.67721e-28,1.37393e-27,5.23069e-28,5.09595e-27,7.36067e-27,1.59481e-09,5.95875e-09,2.26856e-09,2.21012e-08,1.28542
128.868,1.89255e-19,3.83358e-27,3.77913e-28,1.99827e-27,7.54593e-27,1.37557e-26,2.02561e-08,1.99684e-09,1.05586e-08,3.98717e-08,1.28868
129.194,1.5524e-19,3.66946e-27,-6.42558e-28,-7.29286e-30,2.62975e-27,5.64936e-27,2.36374e-08,-4.13913e-09,-4.6978e-11,1.69399e-08,1.29194
129.521,1.27244e-19,2.81897e-27,6.10532e-27,-3.74235e-28,1.64906e-27,1.01991e-26,2.21541e-08,4.79814e-08,-2.94109e-09,1.29599e-08,1.29521
129.848,1.04321e-19,4.77709e-28,1.00166e-26,1.90215e-28,4.47734e-27,1.51619e-26,4.57922e-09,9.60176e-08,1.82336e-09,4.2919e-08,1.29848
130.175,8.5493e-20,1.15955e-26,5.30539e-29,-4.62005e-29,3.98137e-29,1.16422e-26,1.35631e-07,6.20563e-10,-5.40401e-10,4.65695e-10,1.30175
130.503,6.99843e-20,1.29606e-26,6.7444e-27,1.20786e-27,2.81267e-28,2.11941e-26,1.85193e-07,9.63702e-08,1.72591e-08,4.019e-09,1.30503
130.832,5.73154e-20,1.20221e-27,1.66085e-26,-3.75073e-28,1.7153e-27,1.9151e-26,2.09753e-08,2.89774e-07,-6.54403e-09,2.99274e-08,1.30832
131.16,4.69217e-20,6.37987e-27,-4.88016e-27,6.75279e-28,1.76222e-28,2.35121e-27,1.35968e-07,-1.04007e-07,1.43916e-08,3.75567e-09,1.3116
131.489,3.83584e-20,5.44868e-27,-1.8035e-27,-1.2923e-28,8.68834e-28,4.38478e-27,1.42047e-07,-4.70171e-08,-3.36901e-09,2.26504e-08,1.31489
131.819,3.13797e-20,4.32196e-28,5.10902e-27,4.1314e-28,-3.06101e-28,5.64826e-27,1.37731e-08,1.62813e-07,1.31659e-08,-9.75475e-09,1.31819
132.149,2.5656e-20,2.4772e-27,3.30524e-27,1.24154e-27,7.70792e-28,7.79478e-27,9.65544e-08,1.28829e-07,4.83919e-08,3.00433e-08,1.32149
132.479,2.0946e-20,1.91082e-27,1.20882e-28,7.2371e-28,2.09996e-27,4.85537e-27,9.12259e-08,5.77113e-09,3.45513e-08,1.00256e-07,1.32479
132.81,1.71205e-20,1.41135e-27,-1.28584e-29,1.98728e-27,-9.76815e-28,2.40896e-27,8.24363e-08,-7.51048e-10,1.16075e-07,-5.70551e-08,1.3281
133.141,1.39813e-20,2.12004e-27,9.9052e-27,3.59394e-27,3.28907e-27,1.89082e-26,1.51633e-07,7.08458e-07,2.57052e-07,2.35247e-07,1.33141
133.473,1.14047e-20,7.99741e-27,-5.82942e-28,1.73438e-27,-1.06477e-27,8.08408e-27,7.0124e-07,-5.11144e-08,1.52077e-07,-9.33623e-08,1.33473
133.805,9.30998e-21,1.71907e-27,-2.42021e-28,8.68454e-28,3.28417e-27,5.62967e-27,1.84648e-07,-2.59958e-08,9.32821e-08,3.52758e-07,1.33805
134.137,7.59047e-21,3.60249e-27,1.24166e-26,2.9247e-27,1.17702e-27,2.01208e-26,4.74606e-07,1.63581e-06,3.8531e-07,1.55065e-07,1.34137
134.47,6.18258e-21,1.11047e-26,-1.95341e-27,-1.46312e-27,-1.04697e-27,6.64118e-27,1.79612e-06,-3.15953e-07,-2.36652e-07,-1.69341e-07,1.3447
134.803,5.04494e-21,3.6351e-27,-3.57474e-29,1.28565e-27,9.62157e-27,1.45066e-26,7.20543e-07,-7.08577e-09,2.54838e-07,1.90717e-06,1.34803
135.137,4.11419e-21,1.32897e-27,1.10375e-26,3.96536e-28,5.15528e-27,1.79183e-26,3.2302e-07,2.68278e-06,9.6382e-08,1.25304e-06,1.35137
135.471,3.34123e-21,1.64474e-27,-5.18972e-27,2.18101e-28,1.5035e-27,-1.82339e-27,4.92255e-07,-1.55324e-06,6.52759e-08,4.49984e-07,1.35471
135.806,2.71882e-21,6.79531e-27,1.88587e-28,1.30989e-27,-4.26164e-30,8.28953e-27,2.49935e-06,6.93633e-08,4.81786e-07,-1.56745e-09,1.35806
136.141,2.2161e-21,1.16544e-26,4.87826e-27,2.50838e-28,8.37034e-27,2.51538e-26,5.2589e-06,2.20126e-06,1.13188e-07,3.77702e-06,1.36141
136.476,1.80316e-21,9.5793e-28,4.34669e-27,-3.21693e-28,3.12892e-27,8.11185e-27,5.31247e-07,2.41058e-06,-1.78404e-07,1.73523e-06,1.36476
136.812,1.46547e-21,1.06367e-26,-1.23286e-29,2.48633e-27,-2.88474e-27,1.02259e-26,7.25813e-06,-8.41265e-09,1.69659e-06,-1.96846e-06,1.36812
137.148,1.18968e-21,1.29414e-26,2.44446e-27,2.58248e-27,5.11708e-28,1.84801e-26,1.08779e-05,2.0547e-06,2.17071e-06,4.30118e-07,1.37148
137.484,9.64987e-22,2.2321e-27,6.04645e-27,3.25045e-27,5.50708e-27,1.70361e-26,2.31304e-06,6.26573e-06,3.36833e-06,5.7068e-06,1.37484
137.821,7.86676e-22,5.12543e-27,1.82071e-27,6.54251e-27,8.13534e-28,1.43022e-26,6.51518e-06,2.31439e-06,8.31649e-06,1.03412e-06,1.37821
138.159,6.40677e-22,4.92947e-27,1.12319e-27,5.76069e-27,5.6568e-28,1.2379e-26,7.69402e-06,1.7531e-06,8.9914e-06,8.82925e-07,1.38159
138.497,5.16802e-22,2.17728e-27,5.60448e-27,2.83676e-27,8.89617e-28,1.15081e-26,4.21289e-06,1.08443e-05,5.48895e-06,1.72135e-06,1.38497
138.835,4.20153e-22,4.41751e-27,5.46952e-27,3.01397e-27,5.90081e-27,1.88018e-26,1.05136e-05,1.30173e-05,7.1732e-06,1.40438e-05,1.38835
139.173,3.43549e-22,4.04962e-27,-2.35375e-28,2.26022e-27,2.50995e-27,8.58441e-27,1.17873e-05,-6.8511e-07,6.57886e-06,7.30576e-06,1.39173
139.512,2.78083e-22,2.71835e-27,2.57499e-27,1.26369e-29,1.77456e-28,5.48343e-27,9.77514e-06,9.2596e-06,4.54421e-08,6.38128e-07,1.39512
139.852,2.245e-22,3.61414e-27,3.15033e-27,1.03169e-27,7.74842e-27,1.55446e-26,1.60975e-05,1.40317e-05,4.5952e-06,3.45117e-05,1.39852
140.192,1.82011e-22,6.62334e-27,2.85323e-27,1.31101e-27,1.08041e-26,2.15917e-26,3.63854e-05,1.56742e-05,7.20206e-06,5.93524e-05,1.40192
140.532,1.48419e-22,2.36168e-27,8.78626e-28,1.48978e-28,-5.59551e-28,2.82974e-27,1.5912e-05,5.91979e-06,1.00375e-06,-3.77001e-06,1.40532
140.873,1.20204e-22,2.21728e-27,1.80299e-27,4.17799e-28,3.25607e-27,7.69413e-27,1.84448e-05,1.49984e-05,3.47553e-06,2.70862e-05,1.40873
141.214,9.6956e-23,6.40762e-27,2.70673e-27,1.6513e-27,4.94745e-27,1.57131e-26,6.60772e-05,2.79125e-05,1.70287e-05,5.10195e-05,1.41214
141.555,7.87768e-23,6.11152e-27,7.60865e-28,7.68943e-28,2.85871e-28,7.9272e-27,7.75723e-05,9.65752e-06,9.76005e-06,3.6285e-06,1.41555
141.897,6.37958e-23,8.14884e-28,2.63831e-27,1.23329e-27,2.9816e-27,7.66808e-27,1.27718e-05,4.13506e-05,1.93295e-05,4.6731e-05,1.41897
142.24,5.17218e-23,7.10638e-27,7.0695e-28,3.11591e-27,-3.42707e-28,1.05865e-26,0.000137368,1.36655e-05,6.02313e-05,-6.62461e-06,1.4224
142.582,4.16867e-23,5.9764e-27,1.83978e-27,2.02072e-27,3.77081e-27,1.36077e-26,0.000143318,4.41191e-05,4.84581e-05,9.04263e-05,1.42582
142.925,3.36059e-23,3.65364e-27,6.61319e-28,1.27696e-27,1.24253e-27,6.83444e-27,0.000108698,1.96747e-05,3.79905e-05,3.6966e-05,1.42925
