t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
1492,2.1426e-24,6.00895e-25,2.0445e-26,1.09529e-25,1.40468e-26,1.10172e-25,4.31187e-26,2.10957e-25,5.23138e-25
1493,2.74432e-24,6.03728e-25,1.89661e-26,1.64514e-25,2.5338e-26,1.56946e-25,6.93392e-26,1.97395e-25,1.01579e-24
1494,3.84573e-24,8.74103e-25,1.72406e-26,1.73445e-25,2.28792e-26,3.2317e-25,9.63228e-26,5.15845e-25,1.4002e-24
1495,5.43231e-24,1.12102e-24,1.55892e-26,1.71222e-25,4.12847e-26,4.90506e-25,1.69785e-25,7.71211e-25,2.18457e-24
1496,8.3124e-24,1.30311e-24,1.0852e-26,3.6109e-25,9.14593e-26,6.76519e-25,3.43112e-25,8.60781e-25,4.19915e-24
1497,1.28062e-23,2.0671e-24,1.84647e-27,5.2832e-25,7.53896e-26,1.08497e-24,6.254e-25,1.5428e-24,6.45891e-24
1498,1.9208e-23,3.04989e-24,2.77203e-27,5.49252e-25,1.28743e-25,1.62125e-24,9.83037e-25,2.44971e-24,9.9576e-24
1499,2.95138e-23,3.82929e-24,1.23482e-26,9.11025e-25,2.67854e-25,2.34196e-24,1.64159e-24,3.17305e-24,1.68694e-23
1500,4.68418e-23,5.69501e-24,4.01849e-26,1.4676e-24,3.55535e-25,3.49413e-24,3.06816e-24,4.78849e-24,2.74799e-23
1501,7.22769e-23,8.95989e-24,9.88564e-26,1.76219e-24,5.47814e-25,5.13709e-24,5.23091e-24,7.73482e-24,4.23177e-23
1502,1.11221e-22,1.32517e-23,1.65198e-25,2.38683e-24,9.59677e-25,7.22407e-24,8.09475e-24,1.07909e-23,6.79008e-23
1503,1.71822e-22,1.88803e-23,3.2542e-25,3.77924e-24,1.3078e-24,1.04023e-23,1.28116e-23,1.54546e-23,1.0836e-22
1504,2.61955e-22,2.69702e-23,7.25051e-25,5.32523e-24,1.97313e-24,1.49194e-23,2.13752e-23,2.35459e-23,1.66597e-22
1505,3.99422e-22,4.00058e-23,1.47798e-24,6.9466e-24,3.47114e-24,2.10896e-23,3.37952e-23,3.35977e-23,2.58593e-22
1506,6.13069e-22,5.90364e-23,2.74649e-24,1.02086e-23,4.9499e-24,2.97917e-23,5.22008e-23,4.76433e-23,4.06041e-22
1507,9.25447e-22,8.42851e-23,5.02733e-24,1.43039e-23,6.86235e-24,4.21248e-23,8.12506e-23,6.94846e-23,6.21681e-22
1508,1.38754e-21,1.26005e-22,8.91994e-24,1.93801e-23,1.15524e-23,5.76488e-23,1.26338e-22,9.79398e-23,9.3937e-22
1509,2.07183e-21,1.82234e-22,1.54718e-23,2.73604e-23,1.88866e-23,7.81003e-23,1.9223e-22,1.35313e-22,1.42184e-21
1510,3.08513e-21,2.61259e-22,2.65275e-23,3.94277e-23,2.80385e-23,1.06751e-22,2.90771e-22,1.89824e-22,2.14212e-21
1511,4.55689e-21,3.78547e-22,4.40528e-23,5.59248e-23,4.41479e-23,1.43313e-22,4.37562e-22,2.64542e-22,3.18844e-21
1512,6.68794e-21,5.49959e-22,7.19368e-23,7.87209e-23,7.31831e-23,1.89245e-22,6.5399e-22,3.57642e-22,4.71285e-21
1513,9.78163e-21,7.83334e-22,1.16114e-22,1.14578e-22,1.16636e-22,2.45845e-22,9.76064e-22,4.81971e-22,6.94669e-21
1514,1.41904e-20,1.10702e-21,1.86219e-22,1.66619e-22,1.82292e-22,3.19176e-22,1.44409e-21,6.51796e-22,1.01329e-20
1515,2.04217e-20,1.57337e-21,2.93415e-22,2.39965e-22,2.90138e-22,4.06868e-22,2.1199e-21,8.6126e-22,1.46365e-20
1516,2.92992e-20,2.24069e-21,4.5481e-22,3.48027e-22,4.68798e-22,5.11737e-22,3.09921e-21,1.12273e-21,2.10528e-20
1517,4.18003e-20,3.15514e-21,7.03895e-22,5.1021e-22,7.43016e-22,6.35586e-22,4.51587e-21,1.45183e-21,3.00844e-20
1518,5.9216e-20,4.42508e-21,1.07985e-21,7.4603e-22,1.174e-21,7.83359e-22,6.54909e-21,1.84866e-21,4.26096e-20
1519,8.33971e-20,6.17359e-21,1.63977e-21,1.08851e-21,1.85663e-21,9.42588e-22,9.46382e-21,2.30916e-21,5.99228e-20
1520,1.16869e-19,8.6125e-21,2.47247e-21,1.58886e-21,2.91885e-21,1.12227e-21,1.36433e-20,2.8387e-21,8.36716e-20
1521,1.62929e-19,1.19786e-20,3.70048e-21,2.31601e-21,4.54312e-21,1.3221e-21,1.96016e-20,3.43537e-21,1.16032e-19
1522,2.25917e-19,1.65733e-20,5.50945e-21,3.36368e-21,7.0347e-21,1.54366e-21,2.80695e-20,4.05778e-21,1.59765e-19
1523,3.11933e-19,2.28746e-20,8.14734e-21,4.86411e-21,1.08273e-20,1.78471e-21,4.01278e-20,4.66779e-21,2.18639e-19
1524,4.28893e-19,3.14883e-20,1.19611e-20,7.02392e-21,1.65474e-20,2.07731e-21,5.72847e-20,5.23342e-21,2.97276e-19
1525,5.87374e-19,4.31841e-20,1.74509e-20,1.0103e-20,2.51067e-20,2.44516e-21,8.15775e-20,5.69362e-21,4.01812e-19
1526,8.01601e-19,5.90416e-20,2.53483e-20,1.44828e-20,3.78694e-20,2.95247e-21,1.15931e-19,5.92803e-21,5.40047e-19
1527,1.09104e-18,8.04417e-20,3.65894e-20,2.06463e-20,5.6711e-20,3.7091e-21,1.64547e-19,5.85796e-21,7.2254e-19
1528,1.48136e-18,1.09228e-19,5.25385e-20,2.93072e-20,8.43599e-20,4.91689e-21,2.33094e-19,5.42041e-21,9.62496e-19
1529,2.00802e-18,1.47815e-19,7.51306e-20,4.14385e-20,1.24643e-19,6.87523e-21,3.29511e-19,4.54881e-21,1.27806e-18
1530,2.71919e-18,1.99483e-19,1.06921e-19,5.83303e-20,1.82924e-19,1.00769e-20,4.64885e-19,3.24944e-21,1.69332e-18
1531,3.68117e-18,2.68467e-19,1.51396e-19,8.17208e-20,2.668e-19,1.5321e-20,6.54524e-19,1.72994e-21,2.24121e-18
1532,4.98365e-18,3.6005e-19,2.13401e-19,1.13976e-19,3.86683e-19,2.38428e-20,9.19267e-19,4.8096e-22,2.96595e-18
1533,6.75142e-18,4.81357e-19,2.99557e-19,1.58364e-19,5.56801e-19,3.74425e-20,1.2877e-18,4.47864e-22,3.92975e-18
1534,9.15754e-18,6.41524e-19,4.18721e-19,2.19264e-19,7.96907e-19,5.88824e-20,1.79915e-18,3.43501e-21,5.21965e-18
1535,1.24416e-17,8.52802e-19,5.82827e-19,3.0228e-19,1.13364e-18,9.23518e-20,2.50675e-18,1.25743e-20,6.9584e-18
1536,1.69326e-17,1.13031e-18,8.07856e-19,4.15186e-19,1.6029e-18,1.44159e-19,3.4816e-18,3.30661e-20,9.3175e-18
1537,2.30879e-17,1.49337e-18,1.11538e-18,5.68416e-19,2.25268e-18,2.23534e-19,4.82056e-18,7.3455e-20,1.25405e-17
1538,3.15406e-17,1.96742e-18,1.53439e-18,7.75888e-19,3.14722e-18,3.44196e-19,6.65276e-18,1.47622e-19,1.69711e-17
1539,4.3161e-17,2.58427e-18,2.10245e-18,1.05621e-18,4.3714e-18,5.26392e-19,9.15061e-18,2.77218e-19,2.30925e-17
1540,5.91462e-17,3.38548e-18,2.86964e-18,1.43404e-18,6.03635e-18,8.00229e-19,1.25427e-17,4.95686e-19,3.15821e-17
1541,8.11353e-17,4.42245e-18,3.90253e-18,1.94279e-18,8.28696e-18,1.20969e-18,1.71325e-17,8.54577e-19,4.33839e-17
1542,1.11369e-16,5.76088e-18,5.28777e-18,2.62686e-18,1.13107e-17,1.81913e-18,2.33206e-17,1.43234e-18,5.98108e-17
1543,1.52893e-16,7.48334e-18,7.13919e-18,3.54615e-18,1.53497e-17,2.72213e-18,3.16336e-17,2.34578e-18,8.26729e-17
1544,2.09824e-16,9.69433e-18,9.60377e-18,4.78074e-18,2.07128e-17,4.05537e-18,4.27599e-17,3.76654e-18,1.1445e-16
1545,2.87711e-16,1.25248e-17,1.28728e-17,6.43785e-18,2.7789e-17,6.01585e-18,5.76002e-17,5.94543e-18,1.58525e-16
1546,3.94003e-16,1.6139e-17,1.71938e-17,8.66188e-18,3.70685e-17,8.88648e-18,7.73291e-17,9.24482e-18,2.1948e-16
1547,5.38643e-16,2.07408e-17,2.28847e-17,1.16467e-17,4.91656e-17,1.30705e-17,1.0347e-16,1.41819e-17,3.03483e-16
1548,7.34833e-16,2.65866e-17,3.03522e-17,1.56535e-17,6.48396e-17,1.91414e-17,1.37992e-16,2.14837e-17,4.18784e-16
1549,1.00004e-15,3.39918e-17,4.0112e-17,2.10304e-17,8.50248e-17,2.79065e-17,1.83447e-16,3.21664e-17,5.76359e-16
1550,1.35728e-15,4.33503e-17,5.28244e-17,2.82485e-17,1.10859e-16,4.04975e-17,2.43122e-16,4.76359e-17,7.9074e-16
1551,1.8367e-15,5.51487e-17,6.93218e-17,3.79368e-17,1.4372e-16,5.8485e-17,3.21239e-16,6.98206e-17,1.08103e-15
1552,2.47768e-15,6.99873e-17,9.06516e-17,5.09429e-17,1.85267e-16,8.4036e-17,4.23205e-16,1.01335e-16,1.47225e-15
1553,3.33132e-15,8.86062e-17,1.18123e-16,6.83968e-17,2.37475e-16,1.20122e-16,5.55943e-16,1.45702e-16,1.99696e-15
1554,4.46382e-15,1.11914e-16,1.53369e-16,9.18098e-17,3.02681e-16,1.70782e-16,7.28302e-16,2.07631e-16,2.69734e-15
1555,5.96046e-15,1.4103e-16,1.98417e-16,1.23195e-16,3.83624e-16,2.41468e-16,9.51536e-16,2.93381e-16,3.6278e-15
1556,7.93063e-15,1.7732e-16,2.5577e-16,1.65236e-16,4.83504e-16,3.39485e-16,1.23992e-15,4.11195e-16,4.8582e-15
1557,1.05143e-14,2.22464e-16,3.28496e-16,2.21493e-16,6.06021e-16,4.74565e-16,1.61156e-15,5.71871e-16,6.47779e-15
1558,1.38895e-14,2.78503e-16,4.20343e-16,2.96679e-16,7.55433e-16,6.59568e-16,2.08934e-15,7.89468e-16,8.60015e-15
1559,1.82824e-14,3.4794e-16,5.35856e-16,3.97019e-16,9.36597e-16,9.1139e-16,2.7021e-15,1.0822e-15,1.13693e-14
1560,2.39786e-14,4.33821e-16,6.80535e-16,5.30699e-16,1.15503e-15,1.25207e-15,3.48607e-15,1.47351e-15,1.49668e-14
1561,3.1338e-14,5.39851e-16,8.60969e-16,7.08473e-16,1.41699e-15,1.71021e-15,4.48663e-15,1.99345e-15,1.96215e-14
1562,4.08125e-14,6.70544e-16,1.08501e-15,9.44403e-16,1.72951e-15,2.32269e-15,5.76053e-15,2.6803e-15,2.56195e-14
1563,5.29671e-14,8.31385e-16,1.36193e-15,1.25682e-15,2.1005e-15,3.13685e-15,7.37847e-15,3.58263e-15,3.33186e-14
1564,6.85066e-14,1.02903e-15,1.70264e-15,1.66955e-15,2.53887e-15,4.21309e-15,9.42822e-15,4.76177e-15,4.31635e-14
1565,8.83066e-14,1.27158e-15,2.11986e-15,2.21345e-15,3.05462e-15,5.62813e-15,1.20184e-14,6.2948e-15,5.57058e-14
1566,1.13452e-13,1.56885e-15,2.6283e-15,2.92832e-15,3.65903e-15,7.479e-15,1.5283e-14,8.27815e-15,7.16272e-14
1567,1.45282e-13,1.93277e-15,3.24478e-15,3.86538e-15,4.36489e-15,9.88797e-15,1.9387e-14,1.0832e-14,9.17673e-14
1568,1.85447e-13,2.37779e-15,3.98834e-15,5.09025e-15,5.18678e-15,1.30085e-14,2.45326e-14,1.41056e-14,1.17157e-13
1569,2.3597e-13,2.92143e-15,4.88035e-15,6.68666e-15,6.14149e-15,1.70323e-14,3.09667e-14,1.82833e-14,1.49058e-13
1570,2.99329e-13,3.58499e-15,5.94446e-15,8.76118e-15,7.24852e-15,2.21985e-14,3.89904e-14,2.35923e-14,1.89008e-13
1571,3.78545e-13,4.39424e-15,7.20642e-15,1.14488e-14,8.53072e-15,2.88041e-14,4.89696e-14,3.03116e-14,2.3888e-13
1572,4.77296e-13,5.38045e-15,8.69388e-15,1.49202e-14,1.00152e-14,3.7217e-14,6.13475e-14,3.87827e-14,3.00939e-13
1573,6.0004e-13,6.58154e-15,1.04358e-14,1.93896e-14,1.17345e-14,4.78916e-14,7.66602e-14,4.94225e-14,3.77924e-13
1574,7.52174e-13,8.04348e-15,1.24618e-14,2.5126e-14,1.37279e-14,6.13874e-14,9.55543e-14,6.27386e-14,4.73134e-13
1575,9.40204e-13,9.82198e-15,1.48012e-14,3.24649e-14,1.60434e-14,7.83912e-14,1.18808e-13,7.93473e-14,5.90526e-13
1576,1.17196e-12,1.19846e-14,1.74817e-14,4.18233e-14,1.87403e-14,9.9744e-14,1.47358e-13,9.99957e-14,7.34835e-13
1577,1.45685e-12,1.46131e-14,2.05277e-14,5.37182e-14,2.18917e-14,1.26472e-13,1.82328e-13,1.25587e-13,9.11709e-13
1578,1.8061e-12,1.78067e-14,2.3958e-14,6.87869e-14,2.55888e-14,1.59824e-13,2.25065e-13,1.5721e-13,1.12787e-12
1579,2.23317e-12,2.16853e-14,2.77833e-14,8.78129e-14,2.99458e-14,2.01312e-13,2.77186e-13,1.96176e-13,1.39127e-12
1580,2.75406e-12,2.6394e-14,3.20032e-14,1.11755e-13,3.51061e-14,2.52766e-13,3.40626e-13,2.44058e-13,1.71135e-12
1581,3.38779e-12,3.21087e-14,3.66025e-14,1.41782e-13,4.125e-14,3.16384e-13,4.17704e-13,3.02739e-13,2.09922e-12
1582,4.15697e-12,3.90416e-14,4.15473e-14,1.79314e-13,4.86052e-14,3.94806e-13,5.11194e-13,3.74465e-13,2.56799e-12
1583,5.08832e-12,4.74491e-14,4.67804e-14,2.26065e-13,5.74591e-14,4.9118e-13,6.24421e-13,4.61904e-13,3.13306e-12
1584,6.21347e-12,5.76406e-14,5.22169e-14,2.84103e-13,6.8175e-14,6.09254e-13,7.61361e-13,5.68214e-13,3.81251e-12
1585,7.56974e-12,6.99893e-14,5.774e-14,3.55905e-13,8.12115e-14,7.53461e-13,9.26777e-13,6.97112e-13,4.62754e-12
1586,9.20109e-12,8.49448e-14,6.31963e-14,4.44433e-13,9.7148e-14,9.29031e-13,1.12637e-12,8.52954e-13,5.60301e-12
1587,1.11592e-11,1.03048e-13,6.83933e-14,5.53209e-13,1.16714e-13,1.1421e-12,1.36695e-12,1.04081e-12,6.76802e-12
1588,1.3505e-11,1.24948e-13,7.30979e-14,6.86406e-13,1.40829e-13,1.39983e-12,1.65667e-12,1.26655e-12,8.15664e-12
1589,1.63095e-11,1.51427e-13,7.70369e-14,8.48952e-13,1.70643e-13,1.71055e-12,2.00527e-12,1.53693e-12,9.80873e-12
1590,1.96564e-11,1.83421e-13,7.99031e-14,1.04664e-12,2.07597e-13,2.08391e-12,2.42439e-12,1.85964e-12,1.17709e-11
1591,2.36433e-11,2.2205e-13,8.13648e-14,1.28625e-12,2.53487e-13,2.53101e-12,2.9279e-12,2.24341e-12,1.40979e-11
1592,2.83842e-11,2.68657e-13,8.10837e-14,1.5757e-12,3.10537e-13,3.06457e-12,3.53232e-12,2.69807e-12,1.68533e-11
1593,3.40121e-11,3.24846e-13,7.87417e-14,1.92418e-12,3.81498e-13,3.69912e-12,4.25732e-12,3.23458e-12,2.01118e-11
1594,4.06816e-11,3.92531e-13,7.40813e-14,2.34237e-12,4.69746e-13,4.45114e-12,5.12625e-12,3.86511e-12,2.39604e-11
1595,4.85725e-11,4.73993e-13,6.69606e-14,2.84256e-12,5.79411e-13,5.33926e-12,6.1668e-12,4.60306e-12,2.85005e-11
1596,5.78933e-11,5.71952e-13,5.74298e-14,3.43891e-12,7.1551e-13,6.38447e-12,7.41171e-12,5.46311e-12,3.38502e-11
1597,6.8885e-11,6.89641e-13,4.58319e-14,4.14765e-12,8.84105e-13,7.61025e-12,8.89963e-12,6.46126e-12,4.01466e-11
1598,8.18259e-11,8.30904e-13,3.29352e-14,4.98736e-12,1.09248e-12,9.04285e-12,1.06761e-11,7.61484e-12,4.75485e-11
1599,9.70366e-11,1.00031e-12,2.01027e-14,5.97921e-12,1.34932e-12,1.07114e-11,1.27944e-11,8.94265e-12,5.62391e-11
1600,1.14885e-10,1.20326e-12,9.50764e-15,7.1473e-12,1.66493e-12,1.26484e-11,1.53172e-11,1.0465e-11,6.64294e-11
1601,1.35793e-10,1.44618e-12,4.4034e-15,8.51896e-12,2.05147e-12,1.48895e-11,1.83172e-11,1.22038e-11,7.83611e-11
1602,1.60241e-10,1.73668e-12,9.4577e-15,1.01252e-11,2.52316e-12,1.74742e-11,2.1879e-11,1.4183e-11,9.23103e-11
1603,1.88779e-10,2.08374e-12,3.11629e-14,1.2001e-11,3.09655e-12,2.04462e-11,2.61006e-11,1.64284e-11,1.08591e-10
1604,2.22028e-10,2.49801e-12,7.83349e-14,1.41858e-11,3.79079e-12,2.38534e-11,3.10944e-11,1.89687e-11,1.27558e-10
1605,2.60694e-10,2.99208e-12,1.62715e-13,1.67244e-11,4.62787e-12,2.77488e-11,3.69897e-11,2.18352e-11,1.49613e-10
1606,3.05571e-10,3.58082e-12,2.99688e-13,1.9667e-11,5.63288e-12,3.2191e-11,4.39333e-11,2.5063e-11,1.75203e-10
1607,3.57553e-10,4.28179e-12,5.09139e-13,2.30701e-11,6.83429e-12,3.72451e-11,5.20915e-11,2.86914e-11,2.0483e-10
1608,4.17644e-10,5.11574e-12,8.16459e-13,2.69976e-11,8.26417e-12,4.29834e-11,6.16516e-11,3.27648e-11,2.3905e-10
1609,4.86963e-10,6.10716e-12,1.25372e-12,3.15213e-11,9.95846e-12,4.9487e-11,7.28226e-11,3.73337e-11,2.78479e-10
1610,5.66757e-10,7.28496e-12,1.86107e-12,3.67224e-11,1.19572e-11,5.68472e-11,8.58359e-11,4.24562e-11,3.23792e-10
1611,6.5841e-10,8.68328e-12,2.68827e-12,4.26923e-11,1.43045e-11,6.51673e-11,1.00946e-10,4.81987e-11,3.7573e-10
1612,7.63454e-10,1.03424e-11,3.79657e-12,4.95346e-11,1.7049e-11,7.45652e-11,1.18431e-10,5.4638e-11,4.35097e-10
1613,8.83575e-10,1.23098e-11,5.26076e-12,5.73666e-11,2.02439e-11,8.51762e-11,1.38588e-10,6.18629e-11,5.02767e-10
1614,1.02063e-09,1.46415e-11,7.17156e-12,6.63212e-11,2.39467e-11,9.71563e-11,1.61737e-10,6.9976e-11,5.79678e-10
1615,1.17664e-09,1.74037e-11,9.63825e-12,7.655e-11,2.82195e-11,1.10686e-10,1.88214e-10,7.9096e-11,6.66835e-10
1616,1.35383e-09,2.06743e-11,1.27917e-11,8.82253e-11,3.31285e-11,1.25975e-10,2.18369e-10,8.93604e-11,7.65307e-10
1617,1.5546e-09,2.45455e-11,1.67878e-11,1.01544e-10,3.87445e-11,1.43268e-10,2.5256e-10,1.00928e-10,8.76221e-10
1618,1.78155e-09,2.91257e-11,2.1811e-11,1.16733e-10,4.51416e-11,1.62849e-10,2.91151e-10,1.13983e-10,1.00076e-09
1619,2.0375e-09,3.45427e-11,2.80786e-11,1.3405e-10,5.23974e-11,1.8505e-10,3.34498e-10,1.28736e-10,1.14014e-09
1620,2.32545e-09,4.09475e-11,3.58454e-11,1.53793e-10,6.05923e-11,2.10255e-10,3.8295e-10,1.45432e-10,1.29563e-09
1621,2.64865e-09,4.85177e-11,4.54084e-11,1.76305e-10,6.98087e-11,2.38912e-10,4.36835e-10,1.64353e-10,1.46851e-09
1622,3.01054e-09,5.74628e-11,5.71125e-11,2.0198e-10,8.01302e-11,2.71538e-10,4.96452e-10,1.85819e-10,1.66004e-09
1623,3.41477e-09,6.80292e-11,7.13565e-11,2.31273e-10,9.16405e-11,3.08726e-10,5.62059e-10,2.10203e-10,1.87149e-09
1624,3.86524e-09,8.05073e-11,8.85992e-11,2.6471e-10,1.04423e-10,3.51157e-10,6.33868e-10,2.37927e-10,2.10405e-09
1625,4.36601e-09,9.52385e-11,1.09367e-10,3.02892e-10,1.18558e-10,3.99608e-10,7.1203e-10,2.69474e-10,2.35884e-09
1626,4.92139e-09,1.12624e-10,1.3426e-10,3.46516e-10,1.34124e-10,4.54959e-10,7.96626e-10,3.05392e-10,2.63689e-09
1627,5.53588e-09,1.33136e-10,1.63964e-10,3.96379e-10,1.51197e-10,5.18202e-10,8.87657e-10,3.46304e-10,2.93904e-09
1628,6.2142e-09,1.57328e-10,1.99252e-10,4.53395e-10,1.69848e-10,5.90449e-10,9.85036e-10,3.92909e-10,3.26598e-09
1629,6.96124e-09,1.8585e-10,2.41002e-10,5.18607e-10,1.90145e-10,6.72941e-10,1.08857e-09,4.45993e-10,3.61813e-09
1630,7.78215e-09,2.19464e-10,2.90201e-10,5.93204e-10,2.12153e-10,7.67052e-10,1.19798e-09,5.06432e-10,3.99566e-09
1631,8.68226e-09,2.59062e-10,3.47957e-10,6.7853e-10,2.3594e-10,8.74297e-10,1.31284e-09,5.75193e-10,4.39844e-09
1632,9.66716e-09,3.05687e-10,4.15513e-10,7.76106e-10,2.61574e-10,9.96336e-10,1.43262e-09,6.53342e-10,4.82599e-09
1633,1.07427e-08,3.6056e-10,4.94253e-10,8.87635e-10,2.89136e-10,1.13498e-09,1.55665e-09,7.42037e-10,5.27746e-09
1634,1.19151e-08,4.25104e-10,5.85724e-10,1.01502e-09,3.18722e-10,1.2922e-09,1.68415e-09,8.4253e-10,5.75161e-09
1635,1.31907e-08,5.0098e-10,6.9164e-10,1.16037e-09,3.50457e-10,1.47012e-09,1.81416e-09,9.56161e-10,6.24685e-09
1636,1.45767e-08,5.90123e-10,8.13902e-10,1.32601e-09,3.84506e-10,1.67103e-09,1.9456e-09,1.08435e-09,6.76117e-09
1637,1.60804e-08,6.94784e-10,9.54613e-10,1.51449e-09,4.2109e-10,1.89738e-09,2.07722e-09,1.22857e-09,7.29224e-09
1638,1.771e-08,8.17576e-10,1.11609e-09,1.72857e-09,4.60506e-10,2.1518e-09,2.20764e-09,1.39038e-09,7.83743e-09
1639,1.94744e-08,9.61534e-10,1.30089e-09,1.97121e-09,5.03145e-10,2.43711e-09,2.33531e-09,1.57137e-09,8.39386e-09
1640,2.13836e-08,1.13017e-09,1.5118e-09,2.24561e-09,5.49518e-10,2.7563e-09,2.45853e-09,1.77315e-09,8.95851e-09
1641,2.34486e-08,1.32756e-09,1.75189e-09,2.5551e-09,6.00279e-10,3.11257e-09,2.57549e-09,1.99738e-09,9.52831e-09
1642,2.56819e-08,1.5584e-09,2.02452e-09,2.90321e-09,6.56248e-10,3.50934e-09,2.68421e-09,2.24574e-09,1.01003e-08
1643,2.80979e-08,1.82812e-09,2.33333e-09,3.29356e-09,7.1844e-10,3.95025e-09,2.78264e-09,2.51994e-09,1.06716e-08
1644,3.07128e-08,2.14296e-09,2.68228e-09,3.72987e-09,7.8808e-10,4.43924e-09,2.86867e-09,2.82177e-09,1.124e-08
1645,3.35456e-08,2.51013e-09,3.07566e-09,4.21589e-09,8.6662e-10,4.98051e-09,2.94015e-09,3.15309e-09,1.18035e-08
1646,3.66178e-08,2.93788e-09,3.51811e-09,4.75533e-09,9.55747e-10,5.57863e-09,2.99498e-09,3.51592e-09,1.23612e-08
1647,3.99546e-08,3.4357e-09,4.0146e-09,5.35182e-09,1.05738e-09,6.23854e-09,3.03118e-09,3.91249e-09,1.29129e-08
1648,4.35853e-08,4.01444e-09,4.57047e-09,6.00882e-09,1.17366e-09,6.96565e-09,3.04699e-09,4.34534e-09,1.34599e-08
1649,4.75434e-08,4.68653e-09,5.1914e-09,6.72954e-09,1.30691e-09,7.76586e-09,3.04099e-09,4.81742e-09,1.40048e-08
1650,5.18683e-08,5.46614e-09,5.88341e-09,7.51691e-09,1.4596e-09,8.64569e-09,3.01224e-09,5.33222e-09,1.45521e-08
1651,5.66053e-08,6.36944e-09,6.65286e-09,8.37343e-09,1.63424e-09,9.61233e-09,2.96045e-09,5.89387e-09,1.51087e-08
1652,6.1807e-08,7.41484e-09,7.50639e-09,9.30113e-09,1.83336e-09,1.06737e-08,2.88615e-09,6.50732e-09,1.56841e-08
1653,6.75341e-08,8.62324e-09,8.45092e-09,1.03015e-08,2.05932e-09,1.18386e-08,2.79096e-09,7.17841e-09,1.62911e-08
1654,7.38565e-08,1.00184e-08,9.49356e-09,1.13754e-08,2.31423e-09,1.31168e-08,2.67775e-09,7.91403e-09,1.69463e-08
1655,8.08551e-08,1.16271e-08,1.06416e-08,1.25231e-08,2.59978e-09,1.4519e-08,2.55098e-09,8.72218e-09,1.76714e-08
1656,8.86225e-08,1.34799e-08,1.19022e-08,1.37441e-08,2.91704e-09,1.6057e-08,2.41692e-09,9.61206e-09,1.84934e-08
1657,9.7265e-08,1.56109e-08,1.32828e-08,1.5037e-08,3.26634e-09,1.77436e-08,2.28395e-09,1.05941e-08,1.94462e-08
1658,1.06904e-07,1.80589e-08,1.47904e-08,1.64001e-08,3.64704e-09,1.95931e-08,2.16291e-09,1.16798e-08,2.05718e-08
1659,1.17678e-07,2.08674e-08,1.64317e-08,1.78305e-08,4.05735e-09,2.16203e-08,2.06739e-09,1.28819e-08,2.19214e-08
1660,1.29744e-07,2.40853e-08,1.82129e-08,1.9325e-08,4.4942e-09,2.38414e-08,2.01406e-09,1.42142e-08,2.35571e-08
1661,1.43281e-07,2.77673e-08,2.01395e-08,2.08797e-08,4.95307e-09,2.62732e-08,2.023e-09,1.56913e-08,2.55536e-08
1662,1.58488e-07,3.19747e-08,2.2216e-08,2.24901e-08,5.42788e-09,2.89334e-08,2.11801e-09,1.73283e-08,2.79996e-08
1663,1.75592e-07,3.67761e-08,2.44457e-08,2.41515e-08,5.91096e-09,3.18398e-08,2.32697e-09,1.91411e-08,3.09994e-08
1664,1.94843e-07,4.22479e-08,2.68304e-08,2.58592e-08,6.39305e-09,3.50103e-08,2.68208e-09,2.11457e-08,3.4675e-08
1665,2.16524e-07,4.8475e-08,2.937e-08,2.76082e-08,6.86337e-09,3.84624e-08,3.2202e-09,2.33583e-08,3.91666e-08
1666,2.40944e-07,5.5552e-08,3.20626e-08,2.93942e-08,7.30976e-09,4.22132e-08,3.98304e-09,2.57948e-08,4.46345e-08
1667,2.68445e-07,6.35837e-08,3.49032e-08,3.12133e-08,7.71895e-09,4.62781e-08,5.0174e-09,2.84712e-08,5.12594e-08
1668,2.99403e-07,7.26862e-08,3.78845e-08,3.30628e-08,8.07688e-09,5.06712e-08,6.37528e-09,3.14031e-08,5.92429e-08
1669,3.34225e-07,8.29876e-08,4.09957e-08,3.49411e-08,8.36909e-09,5.54046e-08,8.11395e-09,3.46057e-08,6.88072e-08
1670,3.73354e-07,9.46293e-08,4.42222e-08,3.68484e-08,8.58124e-09,6.04884e-08,1.02959e-08,3.80944e-08,8.01941e-08
1671,4.17267e-07,1.07767e-07,4.75458e-08,3.87874e-08,8.69966e-09,6.59302e-08,1.29887e-08,4.18844e-08,9.36634e-08
1672,4.66472e-07,1.22572e-07,5.09438e-08,4.07633e-08,8.712e-09,7.17357e-08,1.62647e-08,4.59911e-08,1.0949e-07
1673,5.21514e-07,1.39231e-07,5.43887e-08,4.27847e-08,8.6079e-09,7.79087e-08,2.02006e-08,5.04305e-08,1.27962e-07
1674,5.82963e-07,1.5795e-07,5.78483e-08,4.48642e-08,8.3797e-09,8.4452e-08,2.48771e-08,5.52194e-08,1.49373e-07
1675,6.51422e-07,1.78952e-07,6.12853e-08,4.70188e-08,8.02319e-09,9.13685e-08,3.03775e-08,6.03755e-08,1.74021e-07
1676,7.27518e-07,2.02483e-07,6.4657e-08,4.9271e-08,7.53835e-09,9.86622e-08,3.67878e-08,6.59181e-08,2.02201e-07
1677,8.11901e-07,2.28807e-07,6.79157e-08,5.16494e-08,6.93006e-09,1.06341e-07,4.41946e-08,7.18679e-08,2.34196e-07
