t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
529,16.3217,-7.9408e-27,-4.70984e-28,6.86099e-27,1.34876e-26,6.82383e-27,5.35892e-27,1.99126e-27,-5.47238e-28
530,16.4566,-1.1926e-27,6.6909e-28,8.19972e-27,1.14742e-26,7.31284e-27,3.6649e-27,1.6776e-27,-7.71262e-28
531,16.5897,-4.04373e-27,2.32431e-28,1.15785e-26,1.27823e-26,6.71996e-27,2.19035e-27,2.24761e-27,-1.17602e-27
532,16.7205,-6.06576e-27,1.94192e-27,8.56443e-27,9.26587e-27,6.29476e-27,2.2016e-27,1.41497e-27,-8.7761e-28
533,16.8489,-3.6134e-28,1.87283e-27,1.14264e-26,8.50941e-27,6.40335e-27,2.0727e-27,1.41965e-27,-7.66685e-28
534,16.9744,-3.57606e-27,2.37929e-27,9.53765e-27,7.44164e-27,6.1955e-27,1.88679e-27,4.50434e-28,-7.10682e-28
535,17.0969,5.06438e-28,4.48757e-27,1.35107e-26,6.37778e-27,6.50428e-27,1.59645e-27,1.79981e-28,-4.40383e-28
536,17.2161,2.6652e-28,3.50465e-27,9.04768e-27,5.20446e-27,4.13726e-27,2.27912e-27,-2.03013e-28,2.35467e-28
537,17.3317,3.19709e-27,5.36081e-27,1.06485e-26,4.40824e-27,3.62379e-27,1.12486e-27,-4.06856e-28,2.86538e-28
538,17.4435,2.22612e-27,3.2743e-27,1.03737e-26,2.98641e-27,3.37754e-27,3.63933e-27,-3.06251e-28,4.05765e-28
539,17.5511,6.4617e-27,8.20746e-27,8.93658e-27,2.40652e-27,1.92957e-27,1.97457e-27,-5.3592e-28,1.31611e-27
540,17.6544,6.23017e-27,4.80191e-27,1.03662e-26,1.95968e-27,-2.31285e-28,2.88645e-27,-3.99669e-28,1.20483e-27
541,17.7532,7.51871e-27,1.09523e-26,1.06846e-26,2.40383e-27,2.2327e-28,2.80248e-27,-4.21839e-28,1.96383e-27
542,17.8472,6.39747e-27,7.76045e-27,9.4352e-27,1.57592e-27,-1.83682e-27,2.8898e-27,-3.94699e-28,1.51716e-27
543,17.9362,8.41844e-27,1.0858e-26,9.10692e-27,1.43239e-27,-8.86609e-28,2.21254e-27,-5.90295e-28,1.95284e-27
544,18.0201,4.90823e-27,1.27983e-26,1.12731e-26,1.74535e-27,-2.05098e-27,1.9663e-27,-4.07615e-28,2.21512e-27
545,18.0987,8.41277e-27,1.21208e-26,8.74641e-27,1.12407e-27,-1.87184e-27,2.14833e-27,-6.75805e-28,1.93388e-27
546,18.1719,3.17257e-27,1.33626e-26,6.57616e-27,1.54238e-27,-7.67769e-28,1.148e-27,-4.3157e-28,1.99719e-27
547,18.2394,4.83333e-27,9.65455e-27,7.50869e-27,1.70724e-27,-1.58398e-27,6.61142e-28,-6.59729e-28,2.28499e-27
548,18.3013,5.93102e-28,1.03045e-26,1.00514e-26,1.27881e-27,-1.99544e-27,2.58192e-28,-4.7435e-28,1.39355e-27
549,18.3574,3.86223e-27,1.31108e-26,4.87253e-27,2.46133e-27,5.96807e-28,1.44667e-28,-5.51791e-28,2.00272e-27
550,18.4077,3.10171e-28,8.25342e-27,3.70957e-27,2.55626e-27,-1.00112e-27,2.7812e-28,-2.17167e-28,2.15082e-27
551,18.4521,1.79943e-27,4.96876e-27,1.60366e-27,1.90218e-27,-6.77e-28,1.27502e-28,-2.24826e-28,1.56579e-27
552,18.4906,7.31733e-28,7.95237e-27,4.01129e-27,2.49487e-27,1.26886e-28,4.3789e-28,-4.96661e-30,2.43599e-27
553,18.5232,1.98853e-27,6.8847e-27,-2.12167e-27,2.52381e-27,1.62215e-27,4.42794e-28,6.42308e-29,2.35493e-27
554,18.55,2.67162e-27,-3.69421e-27,-7.80508e-28,2.74205e-27,1.35036e-27,7.35967e-28,1.43983e-28,1.85624e-27
555,18.5709,1.11331e-27,4.65522e-27,-2.64443e-27,2.80467e-27,5.00849e-27,7.80114e-28,1.68078e-28,2.40438e-27
556,18.5862,1.15012e-27,-5.92081e-28,-2.9328e-27,3.66724e-27,5.57297e-27,6.79934e-28,1.97943e-28,3.35866e-27
557,18.5958,2.87925e-27,-9.31718e-28,-4.51145e-27,2.24878e-27,6.48448e-27,3.86367e-28,3.12111e-28,2.46169e-27
558,18.5999,4.24603e-27,1.08281e-27,-3.99074e-27,2.88604e-27,9.12223e-27,-1.84656e-29,1.35678e-28,2.68773e-27
559,18.5987,1.70103e-27,-3.60593e-29,-3.706e-27,3.10617e-27,1.00206e-26,-6.47006e-28,3.74061e-28,3.28005e-27
560,18.5923,5.60416e-27,-5.70321e-27,-3.65936e-27,2.82621e-27,1.27792e-26,-9.63096e-28,5.1099e-28,2.37899e-27
561,18.581,7.26796e-27,1.10028e-27,-4.47081e-27,1.99132e-27,1.20675e-26,-1.45058e-27,1.50512e-28,3.15438e-27
562,18.565,7.61797e-27,1.05319e-27,-3.75614e-27,2.85872e-27,1.37168e-26,-2.34887e-27,8.88467e-28,2.26797e-27
563,18.5444,5.83008e-27,-2.18648e-27,-4.04736e-27,2.44133e-27,1.18196e-26,-2.64244e-27,8.14461e-28,1.88183e-27
564,18.5196,7.02746e-27,1.10816e-28,-2.63714e-27,2.94614e-27,1.44672e-26,-2.76753e-27,7.55812e-28,1.68016e-27
565,18.4909,6.27213e-27,1.54351e-27,-1.45014e-27,1.54778e-27,1.0691e-26,-3.69983e-27,1.67943e-27,8.72851e-28
566,18.4585,4.06451e-27,-7.52715e-28,-9.50238e-28,2.36028e-27,1.03244e-26,-3.72414e-27,1.33151e-27,6.06048e-28
567,18.4227,6.6418e-27,2.94327e-27,-3.35322e-28,2.1409e-27,1.44674e-26,-2.66369e-27,2.04857e-27,8.27705e-28
568,18.3839,8.01842e-27,7.09049e-28,6.27681e-28,1.93785e-27,1.55573e-26,-2.99938e-27,1.66119e-27,2.4952e-28
569,18.3423,-1.33745e-27,2.31975e-27,1.64645e-27,2.26463e-27,1.29754e-26,-2.89898e-27,1.41582e-27,2.23792e-28
570,18.2982,3.43967e-27,6.26363e-27,3.78041e-27,1.26127e-27,1.60858e-26,-3.06361e-27,2.36092e-27,6.49472e-30
571,18.252,1.79435e-27,2.04178e-27,4.83748e-27,2.89672e-27,1.98271e-26,-4.12886e-27,1.37158e-27,8.46055e-29
572,18.2039,-3.1912e-28,3.70908e-27,7.5752e-27,1.77636e-27,2.09115e-26,-3.03886e-27,1.21783e-27,3.47832e-28
573,18.1541,1.51159e-27,5.35088e-27,7.01605e-27,1.6102e-27,2.49793e-26,-3.3847e-27,1.08801e-27,3.69935e-28
574,18.103,-5.1397e-27,3.53426e-27,8.4773e-27,2.60529e-27,2.35611e-26,-4.02265e-27,4.83794e-28,4.53117e-28
575,18.0508,3.15596e-27,4.5147e-27,1.16863e-26,1.41196e-27,2.67881e-26,-3.05162e-27,7.59688e-28,6.31218e-28
576,17.9975,-6.3319e-28,4.17553e-27,1.03736e-26,2.08743e-27,2.70559e-26,-3.86898e-27,8.69713e-28,6.97298e-28
577,17.9436,-2.40072e-27,3.20165e-27,1.19439e-26,2.40833e-27,2.91948e-26,-2.07713e-27,5.29479e-28,1.37436e-27
578,17.889,-1.19146e-27,3.16264e-27,1.15895e-26,1.60145e-27,2.56625e-26,-4.21322e-27,1.16356e-27,1.45492e-27
579,17.8338,5.0302e-27,3.15011e-27,1.17795e-26,1.80281e-27,2.54334e-26,-3.41364e-27,8.93375e-28,1.54892e-27
580,17.7782,4.25754e-27,1.55518e-27,1.20186e-26,1.36088e-27,2.40967e-26,-1.56259e-27,1.17899e-27,2.05416e-27
581,17.7222,8.10044e-27,1.83461e-27,1.26805e-26,9.70382e-28,2.55713e-26,-2.00003e-27,7.6662e-28,2.27477e-27
582,17.6658,9.59786e-27,2.0844e-27,8.90652e-27,8.08343e-28,1.91795e-26,-1.03311e-27,1.48297e-27,2.78498e-27
583,17.6089,1.31324e-26,1.24455e-27,1.08963e-26,8.37693e-28,1.72514e-26,-1.24725e-27,9.65406e-28,3.65607e-27
584,17.5515,1.73985e-26,3.83421e-28,1.09893e-26,5.90741e-28,1.61729e-26,-5.27594e-28,5.39928e-28,2.72584e-27
585,17.4936,1.40565e-26,3.74179e-28,9.01022e-27,7.73414e-28,1.44074e-26,-2.8707e-28,9.8002e-28,2.87646e-27
586,17.4349,1.11311e-26,4.52981e-28,8.61471e-27,5.0709e-28,9.59582e-27,-5.40286e-28,8.81961e-28,2.10744e-27
587,17.3753,1.78168e-26,-1.43233e-27,7.78923e-27,8.47371e-28,7.64628e-27,-8.69091e-30,6.20773e-28,1.69818e-27
588,17.3148,1.33827e-26,-7.82701e-29,7.53066e-27,9.84749e-28,5.30757e-27,1.52665e-28,3.15842e-28,9.16686e-28
589,17.253,1.08749e-26,-2.3049e-27,7.15868e-27,9.48888e-28,7.51253e-27,1.61898e-28,3.15898e-28,5.92238e-28
590,17.1897,1.19646e-26,-1.07938e-27,7.36527e-27,1.47948e-27,3.46506e-27,8.31261e-28,-6.4524e-29,-9.65561e-29
591,17.1248,9.36188e-27,-1.44443e-27,5.98074e-27,1.48314e-27,1.41995e-27,1.08872e-27,-6.39932e-28,-5.09981e-28
592,17.0581,1.08624e-26,-2.15546e-27,7.19453e-27,1.61986e-27,1.88198e-27,1.06423e-27,-6.65479e-28,-8.60701e-28
593,16.9893,1.08608e-26,-1.82993e-27,6.16919e-27,1.85423e-27,2.14688e-27,1.52144e-27,-8.00394e-28,-8.84018e-28
594,16.9181,1.32783e-26,-1.2746e-27,4.93259e-27,1.99074e-27,4.82163e-28,1.96231e-27,-1.19353e-27,-4.48559e-28
595,16.8443,1.9357e-26,-8.81399e-28,5.18146e-27,1.54537e-27,-1.4314e-27,2.90664e-27,-1.03969e-27,-3.90472e-29
596,16.7678,1.94691e-26,-3.32274e-27,6.70483e-27,1.67029e-27,5.9385e-29,2.34495e-27,-1.23528e-27,3.99702e-28
597,16.6882,2.79447e-26,-1.1448e-27,6.7525e-27,1.78237e-27,-9.70283e-28,2.05875e-27,-9.91835e-28,1.73373e-27
598,16.6055,3.87796e-26,-5.15672e-29,6.42357e-27,1.14416e-27,-4.45075e-28,2.8589e-27,-4.82076e-28,1.01705e-27
599,16.5192,4.02343e-26,1.78032e-28,5.66505e-27,2.18826e-27,-1.4009e-27,3.47887e-27,-6.27515e-29,2.0004e-27
600,16.4294,4.14186e-26,-4.05704e-28,1.04217e-26,1.39104e-27,-1.49631e-27,3.06088e-27,1.9352e-28,3.21888e-27
601,16.3358,5.3355e-26,-2.30099e-27,8.1759e-27,8.1623e-28,-9.68237e-28,2.555e-27,1.0364e-27,1.93687e-27
602,16.2382,5.74574e-26,-1.94529e-27,4.90937e-27,1.52972e-27,-9.51176e-28,1.92991e-27,8.01311e-28,2.56202e-27
603,16.1366,6.20348e-26,-1.05254e-27,8.14943e-27,1.59169e-27,-2.25888e-27,3.35162e-27,3.64618e-27,2.72604e-27
604,16.0307,4.87281e-26,-1.78161e-27,6.99186e-27,1.47155e-27,-1.47873e-27,1.83678e-27,2.01575e-27,2.4413e-27
605,15.9206,3.97797e-26,-2.50647e-27,7.76156e-27,1.75248e-27,-6.91325e-29,5.67499e-28,3.05404e-27,2.08145e-27
606,15.8061,5.44423e-26,-1.4513e-27,2.64455e-27,2.04528e-27,-4.75739e-28,3.32049e-28,3.37946e-27,3.58075e-27
607,15.6871,4.58011e-26,-2.25105e-27,3.53613e-27,1.11994e-27,-1.06234e-27,6.13287e-28,2.76542e-27,3.81866e-27
608,15.5637,2.52847e-26,-7.48631e-28,4.07288e-27,2.07598e-27,-5.6084e-28,-1.10079e-27,3.4852e-27,4.31512e-27
609,15.4359,2.16481e-26,-1.50912e-27,3.13219e-27,2.95967e-27,-8.05362e-29,-2.45422e-27,2.79877e-27,2.62586e-27
610,15.3036,1.96391e-26,-2.27137e-27,-6.29455e-28,2.82121e-27,4.00841e-28,1.94975e-28,3.22848e-27,4.34856e-27
611,15.1668,1.17951e-26,-3.47298e-27,-4.14497e-28,3.62871e-27,-7.78319e-28,-5.71795e-28,3.38675e-27,3.79689e-27
612,15.0257,6.37653e-27,-2.37403e-27,3.35283e-28,2.9756e-27,1.27473e-27,-6.72702e-28,2.46369e-27,3.9635e-27
613,14.8803,2.19501e-27,-4.38633e-27,-1.28067e-27,4.05186e-27,1.02934e-27,-1.02849e-27,2.78928e-27,2.1763e-27
614,14.7307,2.86216e-27,-4.90078e-27,-9.77214e-28,5.34394e-27,1.20733e-27,2.74056e-27,2.77021e-27,4.02644e-27
615,14.5771,1.88529e-27,-5.41638e-27,-1.2838e-27,5.80637e-27,1.36582e-27,1.46658e-27,3.15076e-27,1.72141e-27
616,14.4194,2.85983e-27,-5.28305e-27,-9.69611e-28,8.08156e-27,2.23047e-27,3.97647e-27,2.12207e-27,1.68341e-27
617,14.258,5.45432e-27,-4.82849e-27,-6.08794e-28,7.00216e-27,2.17583e-27,3.90925e-27,4.0281e-27,4.95324e-28
618,14.093,1.14956e-26,-4.02879e-27,1.0275e-28,8.33406e-27,2.06794e-27,3.55958e-27,2.95043e-27,1.30638e-27
619,13.9245,1.74123e-26,-1.48372e-27,1.17612e-27,1.01124e-26,3.28693e-27,5.21873e-27,3.05343e-27,5.80232e-28
620,13.7528,2.29898e-26,4.62442e-27,3.2764e-27,1.08944e-26,3.58435e-27,5.91641e-27,3.63562e-27,-5.825e-29
621,13.578,2.98794e-26,8.18286e-27,1.87025e-27,1.12209e-26,1.73156e-27,4.42042e-27,3.19688e-27,6.33208e-28
622,13.4005,4.26191e-26,1.51234e-26,4.59786e-27,9.74295e-27,2.6784e-27,4.41646e-27,4.08085e-27,5.52585e-28
623,13.2205,4.70367e-26,2.07963e-26,4.73155e-27,1.2034e-26,2.39912e-27,4.34225e-27,2.55793e-27,3.68194e-28
624,13.0382,5.06584e-26,2.96986e-26,3.18189e-27,1.22151e-26,3.40463e-27,6.18599e-27,3.12377e-27,4.1894e-28
625,12.854,5.25512e-26,3.89879e-26,3.54705e-27,1.286e-26,2.48329e-27,4.39932e-27,2.69248e-27,6.45414e-28
626,12.668,5.62509e-26,4.05203e-26,5.15663e-28,1.28267e-26,2.02347e-27,1.67231e-27,2.62023e-27,7.80862e-28
627,12.4807,6.45571e-26,4.22092e-26,9.50029e-28,1.30096e-26,7.68719e-28,5.89089e-27,2.47229e-27,6.66924e-28
628,12.2922,5.48599e-26,5.28393e-26,-3.64476e-27,1.0135e-26,1.16318e-27,3.16487e-27,8.45738e-28,8.47343e-28
629,12.1029,5.25901e-26,4.86159e-26,-4.47576e-27,9.50565e-27,2.2279e-28,3.26807e-27,2.20511e-27,8.62027e-28
630,11.9132,4.99518e-26,4.50083e-26,-4.52082e-27,8.65069e-27,1.91522e-27,3.87287e-27,1.40256e-27,2.11594e-28
631,11.7233,4.66673e-26,3.7676e-26,-4.81826e-27,6.51163e-27,6.48665e-29,3.3196e-27,2.03215e-27,1.07513e-27
632,11.5335,3.94614e-26,3.37681e-26,-6.16081e-27,4.18704e-27,-1.95261e-28,3.48001e-27,2.21726e-27,7.55044e-28
633,11.3442,2.98695e-26,2.57144e-26,-4.36968e-27,2.2083e-27,1.01767e-28,3.92514e-27,1.81187e-27,4.22789e-28
634,11.1556,3.30683e-26,1.15337e-26,-1.65209e-27,9.48019e-28,6.93086e-28,3.12235e-27,2.10308e-27,1.97018e-28
635,10.9681,1.55842e-26,2.08489e-27,-2.0848e-28,3.72403e-28,-7.25569e-28,4.48891e-27,2.42327e-27,6.32439e-28
636,10.7819,1.05957e-26,6.19226e-27,3.58656e-27,3.64365e-28,-7.09835e-28,3.6588e-27,3.16209e-27,7.8451e-28
637,10.5973,1.19423e-26,-6.65954e-27,8.062e-27,1.07792e-27,-6.32393e-29,2.6286e-27,2.30044e-27,4.47049e-28
638,10.4146,8.59639e-27,-9.63301e-27,1.50686e-26,2.6747e-27,-7.52127e-28,3.67951e-27,2.08597e-27,5.86527e-29
639,10.234,4.83265e-27,-2.92793e-27,1.50791e-26,4.23448e-27,-1.76895e-27,3.62501e-27,2.38771e-27,2.9991e-28
640,10.0558,8.49955e-27,-1.92351e-27,2.28948e-26,8.18874e-27,8.6445e-29,4.00084e-27,1.94309e-27,6.2404e-28
641,9.88008,-1.76447e-29,-3.72736e-27,2.85304e-26,1.00823e-26,-9.17667e-28,3.22077e-27,1.9832e-27,9.2559e-28
642,9.70711,1.71773e-27,7.48974e-29,3.06266e-26,1.09255e-26,-9.08441e-28,2.00524e-27,1.17912e-27,7.72682e-28
643,9.53704,-1.27797e-27,8.78188e-29,3.05169e-26,1.46813e-26,-1.71805e-27,4.62129e-27,2.32289e-27,1.17706e-27
644,9.36998,-1.75259e-27,-8.00869e-30,3.51025e-26,1.75409e-26,-1.5504e-27,3.08588e-27,1.03558e-27,1.1622e-27
645,9.20606,-1.15592e-27,-1.14195e-27,2.75338e-26,1.88626e-26,-1.53978e-27,2.17921e-27,1.35186e-27,5.60023e-28
646,9.04535,5.50304e-28,-5.83382e-28,2.98188e-26,1.95052e-26,-1.78995e-27,6.39957e-28,8.51646e-28,1.19673e-27
647,8.88788,1.38935e-27,1.74761e-28,2.42911e-26,1.99245e-26,-1.91937e-27,2.35884e-27,6.76149e-28,8.97612e-28
648,8.73368,-2.36948e-27,1.72812e-27,2.27048e-26,2.03385e-26,-2.18204e-27,1.80419e-27,6.86504e-28,7.65633e-28
649,8.58273,2.13833e-27,6.84414e-27,1.70217e-26,1.78014e-26,-1.75054e-27,4.6045e-29,2.36768e-28,4.00949e-28
650,8.43497,7.36104e-27,1.4971e-26,1.20545e-26,1.96315e-26,-1.87e-27,5.57852e-28,6.50345e-29,6.09811e-28
651,8.29033,1.42283e-26,2.01855e-26,9.73039e-27,1.74673e-26,-1.63831e-27,5.08354e-28,3.02207e-28,5.6203e-28
652,8.14869,1.63812e-26,3.11992e-26,5.13605e-27,1.66872e-26,-1.70683e-27,2.03178e-28,6.6809e-29,3.33503e-29
653,8.00992,2.04737e-26,4.21031e-26,8.72418e-28,1.34267e-26,-1.06336e-27,-4.22382e-28,8.61248e-29,4.22368e-28
654,7.87384,2.48508e-26,5.15028e-26,5.18984e-27,1.17952e-26,-7.57408e-28,-3.74754e-28,1.60267e-28,2.31205e-28
655,7.74027,2.87822e-26,6.72203e-26,8.81154e-28,1.08511e-26,-6.55649e-28,2.48846e-28,1.76907e-28,1.22112e-28
656,7.60899,3.05369e-26,6.70666e-26,1.08474e-27,8.81116e-27,-2.67538e-28,4.3329e-29,6.9725e-28,3.21626e-28
657,7.47977,2.65051e-26,7.58726e-26,7.71354e-28,6.11031e-27,5.39481e-28,2.3678e-27,5.22129e-28,-2.32498e-28
658,7.35236,2.3285e-26,7.54528e-26,-1.22279e-27,6.17796e-27,-1.38857e-28,4.02701e-27,8.44303e-28,7.35267e-30
659,7.22651,1.32006e-26,7.54158e-26,-1.14434e-27,6.07282e-27,7.12664e-28,3.20224e-27,5.68268e-28,8.84407e-29
660,7.10195,4.66108e-27,6.56799e-26,1.4167e-28,3.42424e-27,1.27823e-27,4.54303e-27,8.6653e-28,-3.76777e-28
661,6.97841,-4.85102e-27,6.01101e-26,3.34924e-28,1.06122e-27,1.39448e-27,4.86103e-27,6.88821e-28,-2.40973e-28
662,6.85565,-9.32516e-27,5.22436e-26,-1.08864e-27,2.11566e-27,1.70385e-27,2.93511e-27,8.82132e-28,-5.48651e-28
663,6.73339,-1.404e-26,4.85598e-26,-5.37193e-28,5.44765e-28,2.04607e-27,4.83602e-27,8.04946e-28,-3.90227e-28
664,6.6114,-4.2746e-27,4.01542e-26,4.68678e-30,-2.17538e-27,2.45752e-27,-9.17677e-28,9.06417e-28,-2.40826e-28
665,6.48946,6.19951e-27,3.55832e-26,2.69775e-28,-2.30147e-27,2.22093e-27,1.69801e-27,7.73508e-28,-1.31901e-29
666,6.36735,2.9008e-26,2.71142e-26,3.69593e-28,-2.69521e-27,2.59026e-27,1.33918e-27,7.80778e-28,1.05774e-27
667,6.2449,5.60197e-26,1.89342e-26,1.22895e-27,-1.49314e-27,1.18183e-27,8.45136e-28,5.25051e-28,1.12673e-27
668,6.12194,7.87696e-26,1.71303e-26,7.5677e-28,-5.8879e-28,1.464e-27,-8.73453e-28,8.80647e-28,1.89335e-27
669,5.99834,9.53362e-26,1.25059e-26,1.57012e-27,1.70756e-27,1.20518e-27,-8.20001e-28,5.91251e-28,3.69538e-27
670,5.87401,1.02597e-25,1.01945e-26,1.82091e-27,2.78706e-27,1.22439e-27,-7.23926e-29,5.36965e-28,4.26321e-27
671,5.74888,1.12978e-25,8.94525e-27,2.80885e-27,6.53689e-27,1.42251e-27,-5.76112e-28,9.80793e-28,5.76075e-27
672,5.62291,1.00394e-25,3.83074e-27,4.09993e-27,7.995e-27,5.94212e-28,-1.22356e-27,8.52613e-28,6.12202e-27
673,5.49609,1.02616e-25,3.03518e-27,5.48413e-27,1.00804e-26,1.91781e-27,-1.38138e-27,7.20321e-28,6.5144e-27
674,5.36845,7.65725e-26,-1.5653e-27,9.01086e-27,1.02717e-26,1.79204e-27,-2.15264e-27,7.3286e-28,7.4082e-27
675,5.24004,4.7182e-26,-3.92469e-27,7.28805e-27,1.0104e-26,3.78645e-27,-2.92397e-27,9.83326e-28,6.14632e-27
676,5.11094,3.40365e-26,-1.18764e-26,1.52138e-26,8.0075e-27,3.70029e-27,-3.70271e-27,8.23789e-28,6.37121e-27
677,4.98125,1.36914e-26,-1.62679e-26,1.13565e-26,6.33079e-27,4.82306e-27,-4.1166e-27,1.40715e-27,5.97025e-27
678,4.85109,2.85452e-27,-1.45623e-26,1.50832e-26,4.35661e-27,5.35366e-27,-5.55999e-27,1.7782e-27,5.29199e-27
679,4.72062,-5.23297e-27,-1.10985e-26,1.35442e-26,2.67257e-27,3.39122e-27,-7.88661e-27,2.38712e-27,4.06281e-27
680,4.58999,6.28625e-28,-3.27973e-27,1.20847e-26,2.42054e-27,3.16065e-27,-7.55403e-27,2.24174e-27,3.04926e-27
681,4.45937,-2.62132e-27,7.11464e-27,1.35522e-26,3.19681e-27,-1.8596e-28,-7.36006e-27,3.02137e-27,3.88348e-27
682,4.32895,9.80166e-27,2.12587e-26,7.23147e-27,4.18367e-27,-2.22608e-27,-9.48236e-27,3.60901e-27,2.15402e-27
683,4.19891,1.23698e-26,3.64897e-26,4.91922e-27,7.84973e-27,-4.79088e-27,-7.45488e-27,3.10834e-27,3.39238e-27
684,4.06943,5.96718e-27,4.62979e-26,1.26389e-27,1.14967e-26,-4.35442e-27,-6.7885e-27,3.59829e-27,2.04066e-27
685,3.94071,1.27529e-26,5.8177e-26,-1.08614e-27,1.5041e-26,-4.50139e-27,-6.44473e-27,3.72479e-27,2.26891e-27
686,3.81293,1.03769e-26,5.91449e-26,-4.5212e-27,1.85111e-26,-3.25174e-27,-5.99582e-27,2.68476e-27,2.11573e-27
687,3.68627,1.53508e-26,5.45714e-26,-3.0003e-27,2.29085e-26,-5.82328e-28,-4.44266e-27,2.42872e-27,1.99374e-27
688,3.5609,9.17513e-27,4.75231e-26,-5.84292e-28,2.30968e-26,4.09717e-27,-3.8871e-27,8.74456e-28,2.31227e-27
689,3.43699,2.55059e-26,3.49715e-26,5.47427e-27,2.20331e-26,9.91416e-27,-3.58445e-27,8.92791e-28,2.17667e-27
690,3.31468,3.00027e-26,2.67028e-26,1.08905e-26,2.05194e-26,1.51854e-26,-1.9618e-27,-2.95655e-28,1.324e-27
691,3.19412,3.56935e-26,1.76057e-26,1.77239e-26,1.82974e-26,1.89369e-26,-3.97748e-27,-1.02008e-27,2.08694e-27
692,3.07544,5.3282e-26,1.40195e-26,2.90547e-26,1.21696e-26,2.55975e-26,-3.12333e-27,-5.10886e-28,1.44944e-27
693,2.95877,5.31895e-26,8.13931e-27,3.1747e-26,8.82558e-27,2.8382e-26,-2.63067e-27,9.43224e-29,1.66761e-28
694,2.8442,6.31711e-26,1.25888e-26,3.09928e-26,3.12386e-27,3.3312e-26,-4.25809e-27,2.08349e-30,2.00457e-28
695,2.73184,5.84277e-26,1.60853e-26,3.05251e-26,1.7934e-27,3.35573e-26,-3.98954e-27,1.05125e-28,4.3174e-28
696,2.62179,6.73759e-26,2.20995e-26,1.92392e-26,1.78588e-28,3.26563e-26,-2.27463e-27,2.00519e-27,8.37177e-28
697,2.51411,6.62552e-26,2.23375e-26,1.53205e-26,-6.34787e-29,3.10297e-26,-1.86111e-27,1.83107e-27,2.5217e-27
698,2.40889,6.86555e-26,2.45782e-26,3.23058e-27,4.64655e-28,2.20564e-26,-5.89051e-28,2.79401e-27,3.75104e-27
699,2.30619,6.65556e-26,3.23532e-26,-4.62898e-27,2.39889e-27,1.89063e-26,8.51056e-28,1.54388e-27,6.21349e-27
700,2.20607,7.2672e-26,3.05461e-26,-6.97772e-27,4.17631e-27,1.43411e-26,1.76798e-27,2.03117e-27,7.37594e-27
701,2.1086,6.80082e-26,2.65857e-26,-6.36797e-27,7.72082e-27,8.4297e-27,3.037e-27,2.94368e-27,8.20043e-27
702,2.01381,4.24156e-26,2.48453e-26,-6.00293e-27,9.63011e-27,3.47561e-27,4.89382e-27,1.97889e-27,1.25318e-26
703,1.92176,3.78572e-26,2.5208e-26,-2.93856e-27,1.05311e-26,2.09795e-29,4.08325e-27,7.49567e-28,1.3186e-26
704,1.83249,2.49454e-26,2.41862e-26,2.0685e-27,1.18795e-26,-9.8772e-28,5.01214e-27,7.45389e-28,1.4264e-26
705,1.74605,-1.4208e-27,2.33138e-26,7.27887e-27,1.12025e-26,-3.36777e-27,4.83044e-27,4.39373e-28,1.21677e-26
706,1.66245,-4.45774e-27,2.53319e-26,1.11974e-26,9.64239e-27,-3.5542e-27,4.46357e-27,9.37101e-28,1.25729e-26
707,1.58174,-4.73862e-27,2.39876e-26,1.59938e-26,9.39588e-27,-2.81257e-27,5.23252e-27,8.70555e-28,1.01273e-26
708,1.50394,1.26609e-27,1.59272e-26,2.16335e-26,9.85822e-27,-1.57244e-27,4.01277e-27,8.94699e-28,7.01053e-27
709,1.42905,1.13769e-26,1.31012e-26,2.77227e-26,5.95481e-27,-4.39355e-28,3.61105e-27,1.82906e-27,3.99667e-27
710,1.3571,1.84955e-26,7.32156e-27,3.57135e-26,5.68282e-27,1.1131e-27,4.58136e-27,1.83569e-27,2.66478e-27
711,1.28808,2.34787e-26,-1.56545e-27,3.48929e-26,5.94485e-27,2.35226e-27,3.07167e-27,1.90934e-27,7.09378e-28
712,1.22198,1.99808e-26,-1.45192e-27,4.69599e-26,6.69943e-27,3.75762e-27,1.76264e-27,2.00001e-27,9.15244e-30
713,1.15879,1.42053e-26,-8.24413e-27,3.86816e-26,5.91218e-27,8.28601e-27,2.87758e-27,2.59713e-27,7.66716e-29
714,1.09847,1.85587e-26,1.32749e-27,2.99519e-26,7.83335e-27,1.00157e-26,2.83853e-27,3.05801e-27,1.30845e-27
715,1.04098,1.92634e-26,7.34454e-27,1.99735e-26,9.74739e-27,1.45256e-26,1.92028e-27,4.14796e-27,3.94088e-27
716,0.986267,2.88353e-26,2.15173e-26,4.18771e-27,1.00656e-26,1.4805e-26,8.58225e-28,5.61852e-27,5.72406e-27
717,0.934271,4.06143e-26,3.36284e-26,-4.50567e-27,9.41331e-27,1.84172e-26,1.51195e-27,8.64586e-27,1.03998e-26
718,0.884916,4.8205e-26,3.76876e-26,-9.01969e-27,1.09742e-26,1.74057e-26,1.3587e-27,1.05766e-26,1.2085e-26
719,0.838115,5.7832e-26,3.811e-26,-5.32195e-27,1.0097e-26,1.66764e-26,1.57698e-27,1.37438e-26,1.48328e-26
720,0.793772,4.46578e-26,2.8225e-26,3.79996e-27,8.83779e-27,1.65466e-26,2.03499e-27,1.51856e-26,1.93501e-26
