E,T,R0,R1,R2,R3,R4,R5,R6,R7,R,N_R0,N_R1,N_R2,N_R3,N_R4,N_R5,N_R6,N_R7,E/V0
237.211,1.66459e-23,2.50817e-23,7.72034e-25,1.97411e-25,1.061e-25,1.05804e-24,7.30307e-25,7.88802e-26,6.51826e-25,2.86763e-23,0.553408,0.0170343,0.00435571,0.00234102,0.0233448,0.0161137,0.00174043,0.014382,2.37211
237.654,2.0925e-23,2.52768e-23,3.79035e-25,2.66719e-24,4.42905e-25,1.48775e-24,-3.64155e-26,-1.02978e-25,1.21939e-24,3.13337e-23,0.483686,0.00725305,0.0510382,0.00847526,0.028469,-0.000696833,-0.00197055,0.0233337,2.37654
238.097,7.99663e-24,2.43638e-23,2.09899e-25,2.33734e-24,1.38059e-25,1.9973e-25,4.37651e-25,2.59324e-25,8.07602e-25,2.87534e-23,0.66296,0.00571154,0.0636011,0.00375671,0.00543482,0.0119089,0.00705642,0.0219756,2.38097
238.54,1.02042e-23,2.94459e-23,4.22248e-25,3.8067e-25,2.21715e-25,1.61766e-24,4.75463e-25,7.65963e-26,-9.07782e-26,3.25495e-23,0.688733,0.00987629,0.00890378,0.00518587,0.0378367,0.011121,0.00179157,-0.00212328,2.3854
238.984,1.49543e-23,3.58859e-23,4.42364e-25,3.41804e-24,1.55273e-25,8.33894e-25,2.97601e-25,3.77508e-25,1.06378e-24,4.24743e-23,0.624878,0.00770286,0.0595182,0.00270375,0.0145205,0.00518211,0.00657353,0.0185235,2.38984
239.428,1.44037e-23,4.28692e-23,1.26417e-24,1.49325e-24,3.6188e-25,1.94152e-24,1.17275e-24,2.18719e-25,4.39452e-25,4.97609e-23,0.668113,0.0197021,0.0232722,0.00563987,0.0302585,0.0182772,0.00340871,0.00684883,2.39428
239.873,1.36931e-23,3.70562e-23,-3.96317e-25,2.6874e-24,9.12111e-25,3.41765e-25,9.73215e-25,-1.74819e-25,1.47579e-24,4.28753e-23,0.655068,-0.00700598,0.047507,0.016124,0.00604162,0.0172042,-0.0030904,0.0260886,2.39873
240.318,1.91561e-23,4.33877e-23,1.87611e-24,2.41198e-24,-5.85272e-26,1.47044e-24,4.44081e-25,4.95052e-25,6.23075e-26,5.00891e-23,0.62658,0.0270937,0.0348324,-0.000845217,0.0212353,0.00641316,0.00714926,0.000899809,2.40318
240.763,1.33961e-23,3.34191e-23,4.9813e-25,5.2861e-24,2.22294e-25,3.28759e-24,7.98521e-25,7.6306e-26,1.19793e-24,4.4786e-23,0.574388,0.00856157,0.0908544,0.00382066,0.0565052,0.0137245,0.0013115,0.0205893,2.40763
241.209,1.17761e-23,2.80369e-23,6.80056e-25,2.84145e-24,2.50646e-25,1.0595e-24,4.61687e-25,1.4679e-24,1.19854e-24,3.59966e-23,0.58688,0.0142352,0.0594785,0.00524663,0.0221779,0.00966423,0.0307267,0.0250884,2.41209
241.656,1.73246e-23,2.7091e-23,-3.60629e-25,2.58901e-24,-5.19538e-28,2.69454e-24,2.42235e-24,-3.5257e-26,-3.85624e-26,3.43619e-23,0.524141,-0.00697724,0.0500907,-1.00517e-05,0.0521323,0.0468663,-0.000682132,-0.000746083,2.41656
242.102,1.94776e-23,2.84085e-23,1.48071e-24,2.91293e-24,6.87807e-25,3.80984e-25,1.24575e-24,3.92084e-25,4.69475e-25,3.59783e-23,0.512273,0.0267008,0.052527,0.0124028,0.00687004,0.0224639,0.0070702,0.00846574,2.42102
242.549,1.07284e-23,3.97369e-23,7.04403e-26,2.95796e-24,1.50148e-25,6.82102e-25,1.87219e-24,7.95025e-25,6.54618e-25,4.69193e-23,0.689305,0.00122191,0.0513109,0.00260459,0.0118323,0.0324764,0.0137911,0.0113555,2.42549
242.997,2.33345e-23,3.40945e-23,1.57601e-25,5.03912e-24,5.04001e-26,2.12818e-24,9.58388e-25,5.56834e-25,1.46728e-24,4.44524e-23,0.502967,0.00232495,0.0743378,0.000743509,0.0313952,0.0141383,0.00821449,0.0216455,2.42997
243.445,1.87238e-23,2.97363e-23,8.25967e-25,2.82587e-24,3.11287e-25,1.0437e-24,8.06238e-25,8.03215e-26,1.52479e-24,3.71545e-23,0.532162,0.0147815,0.050572,0.00557081,0.0186781,0.0144285,0.00143744,0.0272878,2.43445
243.893,2.29813e-23,2.93726e-23,-5.91467e-26,2.74114e-24,8.88559e-25,2.18497e-24,8.82575e-25,1.35086e-24,1.6988e-24,3.90603e-23,0.473433,-0.000953339,0.0441823,0.014322,0.0352178,0.0142255,0.0217735,0.0273816,2.43893
244.342,1.94628e-23,3.12946e-23,1.31942e-25,2.96327e-24,4.20831e-25,3.79899e-24,9.53834e-25,-3.26493e-26,2.23278e-24,4.17636e-23,0.51113,0.00215498,0.0483985,0.00687336,0.0620482,0.0155788,-0.000533255,0.0364676,2.44342
244.791,2.47822e-23,2.48579e-23,1.33274e-25,2.83284e-24,-6.2138e-26,1.35045e-24,1.54466e-24,1.45649e-24,7.47234e-25,3.28607e-23,0.431239,0.00231206,0.0491446,-0.00107798,0.0234278,0.026797,0.0252674,0.0129632,2.44791
245.241,1.26553e-23,2.9979e-23,1.51553e-24,3.81283e-24,5.58814e-25,1.78203e-24,1.58683e-24,5.07019e-25,1.75779e-24,4.14998e-23,0.553577,0.0279851,0.0704057,0.0103188,0.032906,0.0293015,0.00936235,0.0324585,2.45241
245.691,1.93003e-23,2.42502e-23,-5.12481e-25,4.08425e-24,-3.30945e-26,1.83083e-24,7.98817e-27,7.95712e-25,3.5757e-24,3.39991e-23,0.454981,-0.00961513,0.0766285,-0.000620916,0.0343498,0.000149874,0.0149291,0.067087,2.45691
246.141,1.95345e-23,2.39633e-23,3.20631e-24,4.03651e-24,6.60681e-25,3.18081e-24,1.6145e-24,1.05432e-24,2.69543e-24,4.04119e-23,0.399746,0.0534863,0.0673353,0.0110212,0.0530609,0.0269324,0.0175877,0.044964,2.46141
246.592,1.99298e-23,3.97134e-23,1.6527e-26,2.57715e-24,4.37305e-25,2.65759e-24,1.31296e-24,1.08544e-24,2.96095e-24,5.07613e-23,0.561788,0.000233792,0.0364564,0.00618614,0.0375944,0.0185732,0.0153547,0.0418858,2.46592
247.043,2.38501e-23,3.07207e-23,7.36409e-25,4.473e-24,2.74648e-25,4.09117e-24,4.22116e-24,5.2972e-25,4.13263e-25,4.54601e-23,0.443236,0.0106248,0.064536,0.00396259,0.0590269,0.0609025,0.00764275,0.00596252,2.47043
247.495,1.80063e-23,1.63083e-23,-1.54885e-25,2.98941e-24,2.22296e-25,2.90633e-24,1.57453e-25,2.51017e-25,3.51222e-24,2.61921e-23,0.368979,-0.00350431,0.067636,0.00502949,0.0657563,0.00356241,0.00567932,0.0794647,2.47495
247.947,2.10605e-23,2.23811e-23,7.98915e-25,1.4359e-24,-7.14888e-26,1.93624e-24,-3.59316e-26,1.1181e-24,5.55245e-25,2.81181e-23,0.455099,0.0162452,0.0291976,-0.00145366,0.0393717,-0.000730635,0.0227356,0.0112904,2.47947
248.399,2.38629e-23,1.69107e-23,2.27178e-24,8.71023e-25,4.17058e-25,3.16772e-24,2.16989e-24,2.05129e-24,2.59663e-24,3.04561e-23,0.311322,0.041823,0.0160353,0.00767793,0.058317,0.0399472,0.0377638,0.0478034,2.48399
248.852,2.059e-23,2.46946e-23,-4.98939e-25,4.03434e-24,6.19185e-25,9.48883e-25,6.5607e-25,4.77336e-25,3.36575e-24,3.42972e-23,0.449916,-0.00909027,0.0735024,0.011281,0.0172879,0.0119531,0.00869667,0.0613213,2.48852
249.305,1.59849e-23,1.59849e-23,2.44263e-24,3.58787e-24,4.81076e-25,3.39084e-24,4.60321e-24,9.90746e-25,4.31202e-24,3.57933e-23,0.308719,0.0471749,0.0692931,0.00929109,0.0654879,0.0889024,0.0191344,0.0832787,2.49305
249.759,2.1362e-23,2.54941e-23,-3.73407e-25,1.72233e-24,7.01225e-25,2.6722e-24,-3.84766e-25,1.6995e-24,-2.0166e-24,2.95146e-23,0.501097,-0.00733947,0.033853,0.0137829,0.0525232,-0.00756273,0.0334043,-0.0396371,2.49759
250.213,1.45648e-23,1.13887e-23,-5.74587e-26,7.79707e-24,8.25214e-26,3.03596e-24,3.34603e-24,7.78294e-25,6.95241e-24,3.33236e-23,0.237818,-0.00119985,0.162818,0.0017232,0.0633967,0.0698714,0.0162523,0.14518,2.50213
250.668,3.82852e-23,1.56795e-23,6.82995e-25,1.5608e-24,-1.30699e-25,1.62232e-24,-5.72792e-25,1.12799e-24,2.61644e-24,2.25866e-23,0.257582,0.0112202,0.0256408,-0.00214713,0.0266514,-0.0094098,0.0185306,0.0429827,2.50668
251.123,1.80136e-23,2.92149e-23,6.85323e-25,4.39284e-25,4.61636e-25,4.84686e-24,1.81788e-24,2.81451e-24,5.32448e-24,4.56049e-23,0.45922,0.0107724,0.00690498,0.00725632,0.0761864,0.0285747,0.0442404,0.0836939,2.51123
251.578,1.40534e-23,1.26161e-23,1.17477e-25,6.38339e-24,4.93798e-25,2.09398e-24,1.35838e-24,4.01425e-25,4.34825e-24,2.78128e-23,0.301343,0.00280601,0.152471,0.0117947,0.0500159,0.0324457,0.00958828,0.103861,2.51578
252.034,1.39139e-23,1.05323e-23,2.70031e-25,-3.00958e-25,1.60326e-24,1.39416e-24,1.0359e-24,5.9483e-25,1.8254e-24,1.69549e-23,0.341195,0.00874769,-0.00974958,0.0519378,0.045164,0.033558,0.0192696,0.0591341,2.52034
252.49,1.91558e-23,1.17436e-23,7.95007e-25,3.78119e-24,2.0024e-24,5.49278e-25,1.33344e-24,2.95197e-24,2.22807e-24,2.5385e-23,0.26366,0.017849,0.0848927,0.0449566,0.012332,0.0299374,0.0662758,0.0500231,2.5249
252.946,1.80713e-23,2.77754e-23,1.92773e-24,3.45002e-24,-8.75019e-25,4.16427e-24,1.60389e-24,5.19458e-25,7.17848e-24,4.57443e-23,0.435245,0.0302078,0.0540624,-0.0137117,0.0652548,0.0251332,0.00813998,0.112488,2.52946
253.403,1.93702e-23,2.80423e-23,-4.27767e-25,2.03724e-24,1.1372e-25,1.7612e-24,6.8953e-24,1.79582e-24,4.71264e-24,4.49304e-23,0.436112,-0.00665262,0.031683,0.00176857,0.02739,0.107235,0.0279284,0.0732907,2.53403
253.861,3.22373e-23,4.59666e-23,9.72292e-25,1.96597e-24,1.78791e-24,3.5758e-24,-3.07477e-24,1.25464e-24,-1.04542e-24,5.1403e-23,0.549575,0.0116247,0.0235051,0.0213762,0.042752,-0.0367618,0.0150004,-0.012499,2.53861
254.319,2.57209e-23,1.19201e-23,1.13619e-24,-1.9792e-25,2.12891e-25,2.20433e-24,2.78532e-24,6.54187e-25,2.35455e-24,2.10696e-23,0.254754,0.0242824,-0.00422993,0.00454988,0.0471108,0.0595275,0.0139812,0.0503211,2.54319
254.777,1.94302e-23,1.82053e-23,1.2343e-24,5.87788e-24,1.32679e-24,5.21726e-24,-1.48922e-24,1.54666e-24,2.98624e-24,3.49052e-23,0.335054,0.0227162,0.108178,0.0244186,0.0960195,-0.0274079,0.0284651,0.0549593,2.54777
255.236,8.10734e-24,1.77366e-23,3.36199e-24,1.7218e-24,1.29475e-24,1.16884e-24,3.13242e-24,9.94735e-25,1.55326e-24,3.09644e-23,0.45395,0.0860466,0.0440676,0.0331378,0.0299152,0.080171,0.0254592,0.039754,2.55236
255.695,1.40853e-23,1.22281e-23,-1.07328e-24,-1.17109e-25,-1.03526e-24,9.64172e-25,1.71274e-24,2.01151e-24,3.94971e-24,1.86406e-23,0.373653,-0.0327961,-0.0035785,-0.0316342,0.0294621,0.0523359,0.0614654,0.120691,2.55695
256.154,1.20169e-23,3.02418e-23,3.83839e-25,1.73029e-25,2.23813e-24,2.50759e-24,2.93469e-24,-4.96689e-25,3.65061e-24,4.1633e-23,0.563688,0.00715451,0.00322515,0.0417173,0.04674,0.0547007,-0.00925796,0.0680451,2.56154
256.614,3.01828e-23,5.37264e-23,2.94622e-24,2.30566e-24,-9.13411e-25,1.43945e-24,4.33216e-25,2.80808e-25,3.23216e-24,6.34505e-23,0.573796,0.0314655,0.0246244,-0.00975519,0.0153732,0.00462673,0.00299902,0.0345193,2.56614
257.074,3.78056e-23,1.43129e-23,-1.74079e-25,3.7667e-24,2.09155e-25,2.64624e-24,1.26162e-24,5.8574e-25,4.50831e-24,2.71166e-23,0.220462,-0.00268135,0.0580187,0.00322163,0.0407602,0.0194328,0.00902219,0.0694418,2.57074
257.535,5.10118e-23,1.60654e-23,-3.89221e-25,3.25009e-24,9.65507e-27,5.35592e-25,3.02063e-25,3.3916e-24,3.94672e-24,2.71119e-23,0.205641,-0.00498212,0.0416018,0.000123587,0.00685569,0.00386647,0.0434132,0.0505189,2.57535
257.996,1.96145e-23,1.93885e-23,-2.56658e-26,7.47991e-24,4.75628e-25,5.24023e-24,7.75658e-25,2.27847e-24,1.19737e-24,3.68101e-23,0.343618,-0.000454868,0.132565,0.00842943,0.0928714,0.0137468,0.0403807,0.0212207,2.57996
258.458,2.84308e-23,1.23691e-23,3.99618e-25,1.87109e-25,1.93495e-24,-1.16256e-24,4.19204e-25,8.57527e-25,4.65629e-24,1.96613e-23,0.257197,0.00830943,0.00389065,0.0402343,-0.0241737,0.00871669,0.0178309,0.0968203,2.58458
258.92,1.06505e-23,7.34518e-24,1.04418e-23,4.74691e-25,9.32704e-25,6.17131e-24,6.14826e-25,1.34854e-24,3.42719e-24,3.07563e-23,0.177391,0.252177,0.0114641,0.0225254,0.149041,0.0148484,0.0325681,0.0827686,2.5892
259.382,1.66928e-23,1.58153e-23,-4.05578e-24,3.60893e-24,5.37782e-25,5.5058e-25,8.64558e-25,6.73373e-25,3.38918e-25,1.83336e-23,0.451523,-0.115792,0.103034,0.0153536,0.015719,0.024683,0.0192247,0.00967606,2.59382
259.845,1.85656e-23,8.45776e-24,1.29652e-24,4.62563e-24,2.203e-25,2.14243e-24,3.65797e-24,1.68717e-24,3.81726e-24,2.5905e-23,0.190187,0.0291546,0.104015,0.00495383,0.0481762,0.0822557,0.0379389,0.0858378,2.59845
260.308,3.85608e-23,3.68056e-23,1.38321e-24,6.4329e-24,1.07926e-24,2.90765e-24,2.39623e-24,2.76995e-25,8.91061e-24,6.01924e-23,0.372702,0.0140067,0.0651412,0.0109288,0.0294436,0.0242648,0.00280492,0.090231,2.60308
260.771,1.89848e-23,3.60813e-23,1.77512e-24,8.07143e-25,9.2854e-26,2.98612e-24,1.58609e-25,1.61956e-24,1.2147e-24,4.47354e-23,0.566246,0.0278581,0.012667,0.00145722,0.0468631,0.00248915,0.0254167,0.019063,2.60771
261.235,3.41014e-23,8.45833e-24,2.472e-24,1.15286e-24,1.11408e-24,-1.4783e-24,4.35476e-25,2.2435e-24,1.82057e-24,1.62185e-23,0.168091,0.0491257,0.0229107,0.0221399,-0.0293781,0.00865416,0.0445848,0.03618,2.61235
261.7,3.42842e-23,1.67492e-23,-9.4963e-25,3.53489e-24,5.72288e-25,1.31009e-23,1.97165e-24,-1.86025e-25,7.79593e-25,3.55728e-23,0.239764,-0.0135939,0.0506018,0.00819228,0.187539,0.0282241,-0.00266294,0.0111598,2.617
262.165,2.1327e-23,2.80936e-23,9.37535e-25,4.41776e-25,5.07272e-25,-2.97959e-24,3.14364e-25,2.8465e-24,-2.26294e-25,2.99351e-23,0.548038,0.018289,0.00861799,0.00989566,-0.0581247,0.00613248,0.0555284,-0.00441446,2.62165
262.63,1.57816e-23,1.54494e-23,6.48754e-24,9.51313e-25,4.03495e-24,1.166e-24,1.02075e-24,-2.43875e-25,6.90801e-24,3.57741e-23,0.299665,0.125835,0.0184521,0.0782638,0.0226163,0.019799,-0.00473033,0.133991,2.6263
263.096,3.39148e-23,8.35644e-24,-1.93577e-24,1.69327e-24,2.41028e-27,4.37198e-24,3.18147e-24,1.73968e-24,-1.17037e-26,1.73978e-23,0.162854,-0.0377252,0.0329991,4.69726e-05,0.085203,0.0620018,0.0339035,-0.000228086,2.63096
263.562,1.73023e-23,1.63917e-23,5.24451e-24,9.12278e-25,3.82799e-25,-2.28953e-24,1.5913e-24,2.43017e-24,2.25639e-24,2.69196e-23,0.370669,0.118595,0.0206296,0.00865632,-0.0517737,0.0359845,0.0549539,0.0510244,2.63562
264.028,5.97192e-23,1.38776e-23,1.04011e-24,1.11842e-23,2.76055e-24,1.25549e-23,5.63483e-24,-1.20356e-24,1.00299e-23,5.58785e-23,0.120051,0.00899769,0.096751,0.0238807,0.108608,0.0487451,-0.0104117,0.0867654,2.64028
264.495,5.99751e-23,3.85229e-23,1.62061e-24,3.55197e-24,1.31717e-24,-5.72432e-25,8.99994e-26,1.57874e-24,-4.56942e-24,4.15395e-23,0.379481,0.0159643,0.0349898,0.0129752,-0.00563891,0.000886566,0.0155518,-0.0450125,2.64495
264.962,1.7482e-23,1.0256e-23,-7.94866e-25,-1.54473e-24,2.34302e-25,-1.68868e-24,3.0388e-24,7.08356e-25,5.98254e-24,1.61917e-23,0.304569,-0.023605,-0.0458735,0.00695802,-0.0501484,0.0902427,0.0210359,0.177662,2.64962
265.43,2.59548e-23,6.96584e-24,-1.65753e-25,1.23142e-23,3.46569e-24,8.57008e-24,7.81826e-25,4.11314e-24,-4.83696e-25,3.55613e-23,0.113236,-0.00269447,0.200179,0.0563379,0.139314,0.0127093,0.0668628,-0.00786291,2.6543
265.898,1.70809e-23,1.35194e-24,3.52014e-25,3.47244e-24,9.60326e-25,-1.3772e-24,1.42339e-24,-1.21033e-26,5.41122e-24,1.1582e-23,0.0471669,0.0122812,0.121147,0.0335041,-0.0480482,0.0496596,-0.000422263,0.188788,2.65898
266.367,2.84681e-23,9.36248e-23,1.26899e-25,7.98025e-24,2.81529e-25,3.235e-24,4.93308e-24,1.40112e-24,1.03097e-24,1.12614e-22,0.663621,0.000899469,0.0565647,0.0019955,0.02293,0.0349661,0.00993127,0.00730758,2.66367
266.836,2.76833e-23,3.98518e-23,-3.63923e-26,-2.30738e-24,6.26898e-24,5.2174e-25,3.80901e-24,1.58745e-24,6.96053e-24,5.66558e-23,0.472519,-0.0004315,-0.0273584,0.0743307,0.00618622,0.0451631,0.0188223,0.0825303,2.66836
267.305,3.39014e-23,3.25816e-23,2.23467e-24,1.937e-23,-4.04429e-25,4.38755e-24,1.006e-24,4.88588e-25,4.18712e-24,6.38511e-23,0.333307,0.0228605,0.198154,-0.00413727,0.0448843,0.0102913,0.00499822,0.0428339,2.67305
267.775,5.20512e-23,2.93159e-23,4.73007e-24,-3.69335e-24,2.32897e-24,-1.7781e-24,-1.01646e-24,2.63027e-24,1.75361e-24,3.42709e-23,0.339611,0.0547956,-0.0427857,0.0269799,-0.0205984,-0.0117752,0.0304704,0.0203147,2.67775
268.245,5.71106e-23,1.14598e-23,-1.46175e-24,8.67024e-24,3.88279e-24,1.69545e-24,2.98897e-24,4.39382e-24,1.34297e-24,3.29723e-23,0.127214,-0.0162267,0.0962473,0.0431024,0.018821,0.0331802,0.0487753,0.0149081,2.68245
268.716,1.59665e-23,1.96914e-23,5.26541e-24,1.71013e-24,7.8927e-25,7.32982e-24,4.95942e-25,3.44755e-25,1.63975e-23,5.20243e-23,0.289618,0.077443,0.0251524,0.0116085,0.107806,0.00729425,0.00507061,0.241173,2.68716
269.187,3.21365e-23,2.37682e-24,1.2448e-23,-7.60231e-25,3.31945e-24,2.80773e-25,8.90586e-26,1.70388e-24,2.06088e-24,2.15187e-23,0.0442981,0.232001,-0.0141688,0.0618663,0.00523292,0.00165983,0.0317561,0.0384097,2.69187
269.658,5.87173e-23,1.37676e-23,9.59499e-26,7.53827e-24,-3.58725e-25,4.81328e-25,5.20166e-25,-4.05677e-25,5.76648e-24,2.74054e-23,0.15986,0.00111411,0.0875294,-0.00416528,0.00558886,0.00603982,-0.00471045,0.0669566,2.69658
270.13,5.17561e-23,5.45198e-23,1.17737e-23,4.41336e-23,3.66251e-24,5.83951e-24,7.50028e-24,3.17963e-24,1.76734e-24,1.32376e-22,0.29609,0.0639413,0.239684,0.0198906,0.0317137,0.0407331,0.0172682,0.00959821,2.7013
270.602,2.99279e-23,3.1947e-23,-3.16784e-24,4.98255e-24,-2.87975e-26,6.51176e-24,8.99021e-24,5.67089e-25,1.13078e-23,6.11097e-23,0.350921,-0.034797,0.0547306,-0.000316325,0.0715282,0.0987527,0.00622917,0.12421,2.70602
271.075,4.30058e-23,2.3318e-23,6.51527e-25,1.8892e-23,1.84881e-24,2.3458e-24,1.36844e-23,2.26032e-24,6.62069e-24,6.96215e-23,0.207036,0.0057848,0.167739,0.0164153,0.020828,0.121502,0.020069,0.058784,2.71075
271.548,3.68649e-23,1.04442e-23,1.38213e-23,-4.23057e-24,2.68618e-24,1.15558e-24,-7.63752e-24,3.54781e-25,4.49885e-25,1.70439e-23,0.193739,0.256384,-0.0784764,0.0498282,0.0214359,-0.141675,0.00658113,0.00834529,2.71548
272.021,1.47387e-22,5.84695e-24,-4.91104e-24,3.38985e-24,5.92984e-24,5.34896e-24,1.38076e-23,1.59005e-24,5.37017e-25,3.15392e-23,0.0326779,-0.0274472,0.0189454,0.0331411,0.0298947,0.0771688,0.00888662,0.00300132,2.72021
272.495,9.43321e-23,5.32191e-23,3.63512e-24,5.5332e-24,-1.5116e-24,2.53552e-24,1.5633e-24,1.40805e-24,1.07567e-24,6.74584e-23,0.328939,0.0224681,0.0341998,-0.00934297,0.0156716,0.0096625,0.00870292,0.00664852,2.72495
272.97,5.49777e-23,3.69992e-23,1.398e-24,1.1587e-23,3.80119e-24,6.95173e-25,-2.33881e-24,6.70318e-24,1.21046e-24,6.00554e-23,0.32164,0.012153,0.100727,0.0330443,0.00604325,-0.0203316,0.0582718,0.0105227,2.7297
273.444,7.2418e-23,2.30051e-23,1.21679e-23,-2.00952e-24,-7.94883e-25,2.59786e-24,-4.3961e-25,6.05938e-24,2.157e-24,4.27433e-23,0.199764,0.10566,-0.0174496,-0.00690235,0.0225585,-0.00381735,0.0526165,0.0187303,2.73444
273.919,1.06484e-22,5.67276e-23,-3.20648e-24,1.08432e-23,1.92556e-23,2.40963e-23,3.28405e-24,-2.39503e-24,1.5707e-23,1.24312e-22,0.245791,-0.0138931,0.0469818,0.0834312,0.104405,0.0142292,-0.0103773,0.0680556,2.73919
274.395,3.37932e-23,4.11015e-23,2.90327e-23,2.66005e-23,-7.06797e-25,3.2024e-24,6.83097e-24,2.17909e-24,-2.07547e-24,1.06165e-22,0.29367,0.207438,0.19006,-0.00505006,0.0228811,0.0488073,0.0155696,-0.0148292,2.74395
274.871,3.37401e-23,8.30261e-23,3.315e-24,-7.32824e-24,9.75951e-25,1.27112e-23,1.4924e-23,5.65859e-24,1.88317e-23,1.32114e-22,0.500597,0.0199874,-0.0441848,0.00588439,0.0766405,0.0899824,0.0341178,0.113543,2.74871
275.347,4.50142e-23,1.47622e-23,-9.20444e-26,1.52396e-23,5.08173e-24,8.27371e-25,-1.97208e-24,6.8169e-24,-6.77488e-25,3.99862e-23,0.173673,-0.00108287,0.179289,0.0597848,0.00973372,-0.0232008,0.0801984,-0.00797041,2.75347
275.824,8.00408e-23,6.35366e-24,1.9946e-23,-6.56947e-24,7.30005e-24,2.6077e-24,-3.22598e-24,-1.82893e-24,1.91039e-23,4.36869e-23,0.051352,0.161208,-0.0530962,0.0590009,0.0210761,-0.0260732,-0.0147819,0.154403,2.75824
276.301,6.8762e-23,4.69414e-23,-1.09521e-23,1.31624e-23,6.82877e-24,1.02456e-24,2.32048e-23,-3.29535e-25,2.9267e-24,8.2807e-23,0.309704,-0.0722579,0.0868408,0.0450539,0.00675969,0.153097,-0.00217416,0.0193094,2.76301
276.779,8.24382e-23,1.81451e-23,5.42401e-24,4.82423e-24,4.62091e-24,3.9789e-24,-7.19189e-24,3.41292e-24,6.76768e-25,3.38909e-23,0.15598,0.0466265,0.0414706,0.0397228,0.0342038,-0.0618237,0.0293385,0.0058177,2.76779
277.257,1.32754e-22,1.78535e-23,-2.13445e-24,2.61343e-23,-1.31172e-24,4.86019e-24,1.39705e-23,6.41037e-26,2.1316e-23,8.07525e-23,0.0836207,-0.00999712,0.122405,-0.00614373,0.0227637,0.0654338,0.000300243,0.0998381,2.77257
277.735,9.87889e-23,2.0463e-23,2.16734e-24,1.99138e-23,2.06315e-23,1.41697e-23,-1.5308e-24,1.01166e-23,-2.26063e-24,8.36706e-23,0.112151,0.0118784,0.109141,0.113074,0.0776593,-0.00838978,0.0554459,-0.0123898,2.77735
278.214,1.62858e-22,4.64305e-23,6.69315e-24,-6.62848e-24,-6.21325e-24,1.34815e-23,-3.66744e-25,2.92685e-24,-5.07439e-25,5.58161e-23,0.212328,0.0306079,-0.0303122,-0.0284133,0.0616513,-0.00167713,0.0133845,-0.00232053,2.78214
278.694,7.39594e-23,6.95798e-23,4.89549e-23,4.65348e-23,3.68575e-23,-2.12375e-24,8.23497e-24,1.68416e-24,3.02104e-23,2.39933e-22,0.221668,0.155961,0.148251,0.117421,-0.00676587,0.026235,0.0053654,0.0962446,2.78694
279.173,1.23647e-22,1.94974e-23,-7.47538e-24,-1.87216e-24,-1.17256e-23,1.28639e-23,4.85171e-25,-1.00304e-24,4.1989e-24,1.49693e-23,0.140658,-0.0539286,-0.0135061,-0.0845901,0.0928025,0.0035001,-0.00723609,0.0302916,2.79173
279.653,4.26368e-23,5.19773e-23,-7.02405e-24,3.18072e-23,9.37085e-24,2.76928e-24,2.9221e-24,2.11624e-23,-4.29207e-24,1.08693e-22,0.34347,-0.0464154,0.210185,0.0619233,0.0182996,0.0193095,0.139843,-0.0283623,2.79653
280.134,3.11764e-22,9.9316e-23,2.25022e-23,1.26103e-23,1.04506e-23,3.72858e-24,8.79184e-24,-6.21783e-24,3.33199e-23,1.84502e-22,0.200127,0.0453431,0.0254103,0.0210586,0.00751327,0.017716,-0.0125292,0.0671413,2.80134
280.615,1.46304e-22,8.0302e-23,1.80672e-23,-1.14199e-23,3.43525e-24,2.28624e-25,5.68653e-24,7.9979e-24,-5.80794e-25,1.03717e-22,0.321181,0.0722628,-0.0456759,0.0137399,0.000914419,0.0227443,0.031989,-0.00232299,2.80615
281.096,1.556e-22,1.09458e-24,1.43157e-23,3.53275e-23,9.30431e-24,1.89229e-23,4.40744e-24,2.8052e-24,1.31986e-23,9.93763e-23,0.00429288,0.0561451,0.138552,0.0364908,0.0742144,0.0172857,0.0110018,0.0517639,2.81096
281.578,2.00737e-22,3.73619e-23,-1.16035e-23,-4.94315e-24,6.18824e-24,5.89273e-23,2.94771e-24,1.65878e-23,-7.42479e-25,1.04724e-22,0.122313,-0.0379868,-0.0161826,0.0202587,0.192913,0.00965005,0.0543041,-0.00243069,2.81578
282.06,7.75259e-23,2.01558e-23,2.82793e-23,1.45006e-23,-1.95713e-26,6.67915e-24,2.96668e-24,-5.03734e-24,1.33412e-23,8.08659e-23,0.127253,0.17854,0.0915492,-0.000123562,0.0421686,0.01873,-0.031803,0.0842289,2.8206
282.543,1.10671e-22,2.86964e-23,-1.16685e-24,-6.01671e-24,4.63281e-23,-4.90697e-24,2.58569e-23,2.58389e-23,1.85064e-24,1.1648e-22,0.126331,-0.00513687,-0.0264876,0.203952,-0.0216022,0.113831,0.113752,0.00814716,2.82543
283.026,1.61832e-22,3.65367e-23,2.5054e-23,1.1096e-23,-8.23628e-24,2.95819e-24,2.36442e-23,-1.37533e-23,6.60699e-24,8.39065e-23,0.148681,0.101954,0.0451538,-0.0335165,0.012038,0.096217,-0.0559674,0.0268863,2.83026
283.509,3.9314e-22,3.75836e-22,6.08391e-24,1.08938e-23,-2.92648e-24,1.16345e-23,1.22376e-23,8.06329e-24,5.38261e-24,4.27205e-22,0.458144,0.00741628,0.0132796,-0.00356739,0.0141825,0.0149177,0.00982915,0.0065614,2.83509
