t,T+R,N_0,N_1,N_2,N_3
136,1.16241,9.47074e-27,4.67487e-27,-2.49584e-29,1.26277e-27
137,1.17295,1.14476e-26,5.12187e-27,5.24534e-29,1.37374e-27
138,1.18346,1.29656e-26,4.51805e-27,1.98856e-29,1.61995e-27
139,1.19394,1.2512e-26,4.41059e-27,3.17376e-29,1.65763e-27
140,1.20439,1.5782e-26,5.49884e-27,1.11712e-28,1.36175e-27
141,1.21481,1.6125e-26,5.09934e-27,4.88727e-29,1.56767e-27
142,1.22518,1.68182e-26,6.23825e-27,1.14264e-28,1.4365e-27
143,1.23551,2.11159e-26,5.71816e-27,8.31617e-29,1.95547e-27
144,1.24579,1.97349e-26,6.25539e-27,1.58949e-28,1.87567e-27
145,1.25601,1.87227e-26,5.59399e-27,2.05714e-28,1.64023e-27
146,1.26618,1.86921e-26,6.07504e-27,3.20652e-28,1.82195e-27
147,1.27628,2.13196e-26,5.66128e-27,4.47781e-28,1.56185e-27
148,1.28631,2.2811e-26,4.76755e-27,5.54561e-28,1.93224e-27
149,1.29627,2.37119e-26,4.20971e-27,6.57032e-28,1.93291e-27
150,1.30614,2.33756e-26,4.05618e-27,6.8149e-28,1.63974e-27
151,1.31593,2.33536e-26,3.37066e-27,4.50967e-28,1.64532e-27
152,1.32563,2.62957e-26,4.00146e-27,5.9243e-28,1.39723e-27
153,1.33524,2.70309e-26,2.25754e-27,8.24395e-28,1.36348e-27
154,1.34474,2.78075e-26,3.39882e-27,1.04481e-27,1.00642e-27
155,1.35414,2.93123e-26,2.3719e-27,8.27964e-28,9.17609e-28
156,1.36342,3.01116e-26,1.70806e-27,8.90059e-28,9.9565e-28
157,1.37258,2.95108e-26,1.54071e-27,1.0222e-27,1.01303e-27
158,1.38162,2.84253e-26,1.58969e-27,1.1008e-27,5.43996e-28
159,1.39052,2.8868e-26,1.07043e-27,1.25479e-27,6.82326e-28
160,1.39929,3.05959e-26,1.03123e-27,1.05679e-27,4.36138e-28
161,1.40792,3.09263e-26,5.17033e-28,1.03763e-27,5.68451e-28
162,1.4164,3.22479e-26,6.99667e-28,1.51446e-27,4.98421e-28
163,1.42473,3.16398e-26,5.28879e-28,1.27848e-27,4.61521e-28
164,1.43289,2.92759e-26,4.96332e-28,9.73637e-28,5.02328e-28
165,1.4409,3.21096e-26,4.46731e-28,9.79382e-28,2.63515e-28
166,1.44874,3.39029e-26,5.5486e-28,9.74388e-28,7.13958e-28
167,1.4564,3.1745e-26,8.10256e-28,8.69999e-28,6.68662e-28
168,1.46389,3.59553e-26,8.11749e-28,8.24577e-28,6.07341e-28
169,1.4712,3.63195e-26,9.55272e-28,7.65625e-28,6.73922e-28
170,1.47832,3.76789e-26,8.03699e-28,1.01973e-27,9.40289e-28
171,1.48526,3.07752e-26,1.11604e-27,1.04902e-27,8.12448e-28
172,1.492,3.31373e-26,1.69999e-27,1.27593e-27,7.48897e-28
173,1.49854,3.61712e-26,1.4494e-27,1.07176e-27,6.67061e-28
174,1.50489,3.06846e-26,1.37196e-27,8.29731e-28,6.88537e-28
175,1.51103,2.7099e-26,1.0138e-27,7.11364e-28,6.88663e-28
176,1.51697,2.68783e-26,1.38294e-27,1.2866e-27,5.43713e-28
177,1.52269,2.39019e-26,1.61433e-27,1.08772e-27,5.91275e-28
178,1.52821,2.07669e-26,1.59824e-27,1.03716e-27,4.81256e-28
179,1.5335,1.92493e-26,9.66768e-28,9.27382e-28,2.84434e-28
180,1.53858,1.91795e-26,7.40539e-28,1.18855e-27,2.80274e-28
181,1.54343,1.88736e-26,2.02672e-27,1.92122e-27,1.88014e-28
182,1.54806,2.00689e-26,1.93021e-27,1.97123e-27,1.70909e-28
183,1.55246,1.592e-26,2.00909e-27,1.98821e-27,1.49722e-28
184,1.55662,1.10109e-26,1.92819e-27,2.75813e-27,5.28033e-29
185,1.56054,9.9342e-27,1.94927e-27,2.70923e-27,9.30066e-29
186,1.56422,9.80458e-27,2.93796e-27,2.86484e-27,1.28873e-29
187,1.56765,3.47568e-27,2.27108e-27,3.55206e-27,-4.97391e-31
188,1.57083,2.69682e-27,2.53304e-27,4.0027e-27,9.1378e-29
189,1.57376,2.88113e-27,1.65831e-27,3.98164e-27,8.66007e-29
190,1.57642,1.03342e-26,2.53356e-27,2.92397e-27,1.28289e-28
191,1.57882,4.39517e-27,4.09177e-27,2.81577e-27,1.14023e-28
192,1.58096,5.20098e-27,4.63139e-27,4.56743e-27,2.20098e-28
193,1.58283,2.64062e-27,3.75219e-27,4.79237e-27,7.32593e-29
194,1.58442,1.03309e-26,4.62761e-27,4.10501e-27,4.19715e-28
195,1.58575,1.94792e-26,4.55248e-27,3.61817e-27,5.03074e-28
196,1.58679,2.08994e-26,6.66948e-27,3.38499e-27,7.22337e-28
197,1.58757,1.12041e-26,8.02966e-27,3.96752e-27,5.00196e-28
198,1.58807,8.09307e-27,6.61603e-27,5.95764e-27,7.08935e-28
199,1.58829,1.25334e-26,3.72657e-27,5.73303e-27,1.19581e-27
200,1.58825,1.96714e-26,5.56996e-27,3.51781e-27,1.9256e-27
201,1.58795,1.05418e-26,8.67805e-27,4.06013e-27,1.51415e-27
202,1.58739,1.02384e-26,7.4669e-27,4.38241e-27,1.96217e-27
203,1.58658,6.19714e-27,4.85304e-27,6.21085e-27,1.54681e-27
204,1.58554,1.07185e-26,3.56791e-27,4.89997e-27,3.38643e-27
205,1.58427,1.40814e-26,5.84137e-27,4.69794e-27,3.69861e-27
206,1.58279,1.06799e-26,5.85222e-27,4.56138e-27,3.98321e-27
207,1.58111,7.1964e-27,6.31765e-27,4.28657e-27,4.11184e-27
208,1.57926,1.10441e-26,2.87717e-27,4.58061e-27,5.32436e-27
209,1.57725,1.61135e-26,2.63802e-27,4.5971e-27,7.14615e-27
210,1.57512,1.95087e-26,3.95348e-27,3.35571e-27,9.16352e-27
211,1.57287,2.09877e-26,5.7743e-27,2.24899e-27,1.03223e-26
212,1.57054,1.4348e-26,3.67556e-27,3.55908e-27,8.94143e-27
213,1.56817,1.62998e-26,2.34184e-27,3.54272e-27,1.06031e-26
214,1.56577,2.03458e-26,4.07453e-27,2.85231e-27,1.23193e-26
215,1.56339,2.16408e-26,4.06964e-27,2.07421e-27,1.3824e-26
216,1.56105,1.85746e-26,4.49635e-27,2.76399e-27,1.07104e-26
217,1.55879,1.62385e-26,2.85846e-27,3.28886e-27,1.17441e-26
218,1.55666,2.10883e-26,2.02467e-27,2.74473e-27,1.40766e-26
219,1.55468,2.60571e-26,2.36874e-27,2.85492e-27,1.44844e-26
220,1.5529,2.27948e-26,2.87198e-27,1.16958e-27,1.46851e-26
221,1.55136,1.81563e-26,2.27464e-27,2.68921e-27,1.28957e-26
222,1.55009,1.43979e-26,1.32654e-27,4.81167e-27,1.40787e-26
223,1.54914,2.06618e-26,2.53094e-28,4.38576e-27,1.62865e-26
