t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6,N_7
457,0.486686,3.39559e-27,3.76517e-28,5.03985e-28,5.72516e-28,1.8445e-30,4.37978e-29,2.47211e-28,5.38956e-29
458,0.4822,3.25639e-27,3.63713e-28,7.10584e-28,4.48799e-28,5.23101e-31,7.16699e-30,2.75779e-28,5.40084e-29
459,0.477774,3.03909e-27,1.16646e-28,1.03908e-27,2.00441e-28,5.1564e-30,6.45056e-30,2.93589e-28,5.30237e-29
460,0.473403,2.80328e-27,1.03566e-28,1.1408e-27,1.47405e-28,1.30279e-29,-4.4071e-29,2.70382e-28,3.06818e-29
461,0.469083,2.7377e-27,-1.61462e-28,1.36051e-27,2.36801e-29,2.30975e-29,-5.17557e-29,2.79035e-28,3.61305e-29
462,0.46481,2.71034e-27,-3.10286e-29,1.43392e-27,-1.04633e-29,2.63777e-29,-8.71534e-29,1.91422e-28,5.45891e-30
463,0.460579,2.32204e-27,-2.61028e-28,1.58222e-27,3.60422e-29,3.34443e-29,-7.83223e-29,1.89241e-28,-2.77804e-29
464,0.456385,2.19732e-27,-3.73709e-28,1.50054e-27,5.2781e-29,4.09555e-29,-8.50299e-29,1.502e-28,2.85473e-29
465,0.452224,2.34219e-27,-3.49424e-28,1.38439e-27,6.00172e-29,4.44594e-29,-7.84436e-29,1.42121e-28,-4.35078e-30
466,0.448089,2.07332e-27,-2.06616e-28,1.27465e-27,1.1493e-28,3.26245e-29,-8.76705e-29,1.27205e-28,-2.72221e-29
467,0.443976,2.24915e-27,-2.45751e-28,1.09225e-27,2.40335e-28,3.37062e-29,-6.47349e-29,1.61894e-28,1.67899e-29
468,0.439879,2.33758e-27,5.61933e-29,1.03358e-27,1.89379e-28,5.29807e-29,-6.13895e-29,1.5114e-28,8.51151e-30
469,0.435794,2.23381e-27,3.58898e-29,7.21058e-28,2.07609e-28,3.02403e-29,-6.745e-29,2.00376e-28,3.36176e-29
470,0.431715,2.41704e-27,2.80669e-28,4.80343e-28,1.87956e-28,4.12976e-29,-5.42292e-29,2.32583e-28,5.59128e-29
471,0.427639,2.38229e-27,6.44638e-28,3.71395e-28,1.48914e-28,3.68104e-29,-3.44169e-29,2.10416e-28,7.32288e-29
472,0.42356,2.67772e-27,7.30845e-28,9.39537e-29,3.24713e-30,3.92787e-29,-2.19014e-29,2.09152e-28,9.59856e-29
473,0.419474,2.79924e-27,9.48809e-28,9.1631e-29,5.63035e-31,3.25462e-29,1.13725e-29,1.81234e-28,1.75187e-28
474,0.415377,2.78969e-27,1.07486e-27,1.4763e-28,1.33139e-29,2.22483e-29,4.81208e-29,1.20876e-28,2.15627e-28
475,0.411266,2.72422e-27,1.20271e-27,2.138e-28,-4.20236e-29,3.70525e-29,9.46972e-29,1.15726e-28,2.59822e-28
476,0.407136,2.4349e-27,7.96531e-28,3.82719e-28,3.61335e-29,3.49986e-29,1.25453e-28,9.41895e-29,3.97766e-28
477,0.402985,2.15327e-27,9.17766e-28,5.85105e-28,-5.46591e-30,2.32497e-29,1.30823e-28,5.39568e-29,3.58643e-28
478,0.398809,2.15789e-27,5.6982e-28,9.39378e-28,-5.65992e-29,2.22465e-29,1.67568e-28,1.81489e-29,3.9659e-28
479,0.394606,2.04213e-27,6.11777e-28,1.17043e-27,-2.46062e-29,1.25257e-29,1.738e-28,1.97559e-29,3.40488e-28
480,0.390372,1.71895e-27,3.87761e-28,1.40851e-27,-2.45948e-29,3.0228e-29,1.68831e-28,2.593e-29,3.53471e-28
481,0.386105,1.22142e-27,1.11562e-28,1.76053e-27,2.20294e-29,2.95662e-29,2.16758e-28,5.05016e-29,2.53881e-28
482,0.381802,7.77911e-28,4.67068e-29,1.72684e-27,3.10454e-29,5.71932e-29,2.19281e-28,8.22854e-29,2.97063e-28
483,0.377459,5.473e-28,5.59516e-29,1.65416e-27,1.04535e-28,4.505e-29,2.15986e-28,1.08796e-28,2.85485e-28
484,0.373076,4.65691e-28,1.162e-28,1.81954e-27,9.17842e-29,8.39878e-29,1.27871e-28,1.51697e-28,1.43777e-28
485,0.368648,1.51715e-28,8.66142e-29,1.87633e-27,1.32731e-28,9.75232e-29,1.44777e-28,2.2428e-28,3.32649e-29
486,0.364173,4.19645e-30,1.82024e-28,1.98647e-27,1.92705e-28,2.22795e-28,7.49568e-29,2.59015e-28,-2.48083e-29
487,0.359648,-5.80115e-29,5.20353e-28,1.45936e-27,2.11515e-28,2.98108e-28,6.84428e-29,2.66953e-28,-3.89226e-29
488,0.35507,4.54237e-29,5.53024e-28,1.62211e-27,4.11886e-28,3.49622e-28,7.28957e-29,2.31309e-28,-3.99327e-29
489,0.350436,8.38631e-29,5.02417e-28,1.35202e-27,4.77822e-28,4.29444e-28,-5.80706e-29,2.03529e-28,-6.77347e-29
490,0.345744,3.82302e-28,3.77548e-28,1.55674e-27,5.23638e-28,5.92988e-28,-6.92861e-29,2.14669e-28,3.66189e-29
491,0.340989,8.11837e-28,5.85053e-28,1.07594e-27,5.96873e-28,8.61911e-28,-6.90837e-29,2.33841e-28,7.61113e-29
492,0.336168,1.11484e-27,8.39226e-28,9.62984e-28,7.19038e-28,8.26601e-28,-6.40877e-29,1.29182e-28,1.26816e-28
493,0.33128,1.4668e-27,4.57421e-28,1.10909e-27,8.92703e-28,1.01487e-27,-1.13677e-28,7.84694e-29,1.70142e-28
494,0.32632,1.83507e-27,1.93825e-28,1.00156e-27,9.78338e-28,1.12758e-27,-1.31911e-28,8.11383e-29,3.98315e-28
495,0.321287,2.48249e-27,4.8077e-28,7.34573e-28,8.61048e-28,1.50287e-27,-1.00092e-28,6.41982e-29,4.43388e-28
496,0.316178,2.24158e-27,2.3877e-28,6.72187e-28,1.03675e-27,1.31846e-27,-8.70063e-29,1.8533e-29,3.3419e-28
497,0.31099,2.45214e-27,1.83042e-28,7.75403e-28,1.20859e-27,1.36227e-27,-7.66693e-29,1.01838e-29,4.86187e-28
498,0.305723,3.08023e-27,4.99491e-30,5.36994e-28,1.02642e-27,1.58679e-27,-2.19196e-29,1.1447e-29,5.788e-28
499,0.300376,2.96379e-27,3.30414e-28,3.31481e-28,1.01803e-27,1.65059e-27,7.43736e-30,1.68134e-29,5.14477e-28
500,0.294947,2.67986e-27,1.20114e-28,3.13169e-28,1.00854e-27,1.18284e-27,4.77031e-29,6.59534e-29,3.12891e-28
501,0.289438,2.88725e-27,3.63352e-28,1.9224e-28,9.06955e-28,1.34918e-27,1.20763e-28,9.29182e-29,3.15815e-28
502,0.283849,2.66603e-27,6.72914e-28,3.34698e-29,5.7856e-28,1.24104e-27,1.59466e-28,1.53336e-28,3.92215e-28
503,0.278182,2.01731e-27,6.77999e-28,3.9384e-29,6.91938e-28,8.06362e-28,1.35023e-28,1.80024e-28,3.82956e-29
504,0.272439,2.0885e-27,9.81812e-28,1.03737e-30,4.65987e-28,6.26163e-28,2.80164e-28,3.28214e-28,1.07219e-28
505,0.266625,1.78504e-27,9.00287e-28,-5.468e-30,2.84027e-28,4.56699e-28,2.29178e-28,3.24881e-28,1.54334e-28
506,0.260743,1.00577e-27,8.97558e-28,7.17292e-29,2.01156e-28,1.54608e-28,1.6217e-28,4.32054e-28,-6.81215e-30
507,0.254798,1.21791e-27,1.04164e-27,9.24614e-29,3.97671e-29,3.16942e-29,1.85284e-28,4.88699e-28,-6.28676e-29
508,0.248797,7.77555e-28,9.51038e-28,3.29729e-28,-1.0427e-29,-2.54545e-29,1.30445e-28,4.88315e-28,5.15205e-30
509,0.242746,4.98429e-28,6.84749e-28,4.27659e-28,-8.38066e-29,-5.31019e-29,5.89534e-29,5.25178e-28,-3.56536e-29
510,0.236652,7.13145e-28,6.58967e-28,4.96433e-28,-2.03214e-29,4.9146e-29,9.15108e-29,5.79729e-28,1.04888e-29
511,0.230524,4.30895e-28,4.29767e-28,7.52949e-28,-9.9043e-30,2.03803e-28,-4.29372e-30,4.70839e-28,3.94036e-29
512,0.224369,8.60614e-28,2.29098e-28,7.0277e-28,7.76116e-29,5.01149e-28,3.84286e-29,4.50817e-28,1.58969e-28
513,0.218196,7.63366e-28,1.77932e-28,1.11948e-27,1.86041e-28,6.73071e-28,3.79889e-29,4.06684e-28,1.79037e-28
514,0.212016,1.29322e-27,2.82374e-28,1.09643e-27,2.84376e-28,8.45315e-28,8.18561e-29,3.24617e-28,2.4633e-28
515,0.205837,1.64677e-27,5.49125e-29,1.18218e-27,2.13051e-28,1.23787e-27,2.22583e-28,2.80913e-28,4.14572e-28
516,0.199668,1.68967e-27,4.15519e-28,1.58175e-27,2.91196e-28,1.21147e-27,2.92368e-28,2.27077e-28,4.32571e-28
517,0.19352,1.98266e-27,8.59526e-28,1.47209e-27,3.46896e-28,1.3161e-27,4.39122e-28,7.31779e-29,4.0998e-28
518,0.187403,1.83099e-27,1.04861e-27,1.58714e-27,2.48336e-30,1.30843e-27,5.05097e-28,6.34762e-29,6.74193e-28
519,0.181325,1.9901e-27,1.79365e-27,1.56246e-27,-1.74335e-30,1.08317e-27,6.55098e-28,4.64768e-30,3.99084e-28
520,0.175297,1.65907e-27,2.37788e-27,1.40924e-27,-1.61188e-28,9.90767e-28,8.59379e-28,8.38663e-30,6.49948e-28
521,0.169326,1.06999e-27,2.96876e-27,1.72264e-27,-3.07141e-28,6.42623e-28,7.86275e-28,2.95104e-29,4.30599e-28
522,0.163423,9.73895e-28,3.83041e-27,1.21791e-27,-3.16041e-28,4.64003e-28,7.73808e-28,9.20283e-29,4.34485e-28
523,0.157596,4.31557e-28,4.34112e-27,1.24573e-27,-4.18106e-28,2.24846e-28,8.15781e-28,1.50978e-28,5.32955e-28
524,0.151853,4.08722e-28,5.2411e-27,7.97012e-28,-2.11337e-28,5.29854e-29,4.97368e-28,2.6115e-28,3.19402e-28
525,0.146201,2.34887e-28,5.15759e-27,7.21126e-28,-5.51726e-29,7.60716e-31,5.12765e-28,3.47675e-28,3.72128e-28
526,0.140648,4.31736e-28,6.59668e-27,2.85695e-28,2.0614e-28,3.6853e-29,3.18768e-28,4.92493e-28,1.39375e-28
527,0.1352,5.98789e-28,5.53558e-27,5.29873e-30,4.77451e-28,1.76411e-28,1.99474e-28,5.56215e-28,2.20054e-28
528,0.129865,1.13455e-27,6.07712e-27,-9.84068e-29,7.22892e-28,3.12649e-28,9.27919e-29,5.61541e-28,1.1998e-28
529,0.124647,1.26493e-27,5.02456e-27,-1.34018e-28,1.0323e-27,5.92221e-28,1.72138e-29,7.80165e-28,6.91562e-29
530,0.119553,1.92741e-27,4.79026e-27,7.92234e-30,1.0175e-27,7.74321e-28,2.31965e-29,6.5243e-28,3.15474e-29
531,0.114587,1.8594e-27,4.03944e-27,4.3232e-28,1.06734e-27,1.05792e-27,-1.40971e-29,6.67973e-28,5.56474e-29
532,0.109754,2.12544e-27,3.37069e-27,7.73582e-28,9.17359e-28,1.15379e-27,5.53755e-29,5.91588e-28,4.79424e-29
533,0.105057,1.83852e-27,1.73246e-27,1.66688e-27,8.69736e-28,1.30877e-27,5.91983e-29,6.30157e-28,1.70625e-28
534,0.100501,1.4987e-27,1.08888e-27,2.29936e-27,5.55145e-28,1.25353e-27,2.06895e-28,5.04576e-28,1.28172e-28
535,0.0960878,9.64071e-28,5.16326e-28,3.20316e-27,3.29859e-28,1.09234e-27,2.67674e-28,4.71274e-28,3.2619e-28
536,0.0918205,6.83239e-28,-4.03263e-28,3.70326e-27,1.40955e-28,1.01669e-27,2.7797e-28,4.21331e-28,3.31076e-28
537,0.0877009,1.4999e-28,-4.61879e-28,4.18935e-27,3.99216e-29,7.4701e-28,4.54274e-28,3.82806e-28,4.04929e-28
538,0.0837307,6.18381e-29,-3.13178e-28,4.51816e-27,-4.54806e-29,5.10311e-28,3.84489e-28,3.25548e-28,4.20129e-28
539,0.0799108,1.0215e-28,5.04621e-29,4.62919e-27,-2.27457e-29,3.42388e-28,5.25467e-28,2.95209e-28,5.40816e-28
540,0.0762418,3.2077e-28,8.27607e-28,3.93385e-27,3.31391e-29,9.2195e-29,4.09331e-28,1.8415e-28,4.8739e-28
541,0.0727239,1.23715e-27,1.45143e-27,3.71951e-27,1.25087e-28,3.10654e-29,4.80245e-28,2.34836e-28,4.8001e-28
542,0.0693566,1.4001e-27,2.2341e-27,2.60164e-27,1.62358e-28,-2.09904e-29,3.69076e-28,1.99883e-28,4.47777e-28
543,0.0661392,2.68132e-27,3.04377e-27,1.98792e-27,1.76894e-28,1.25317e-29,3.35525e-28,1.16931e-28,5.04438e-28
544,0.0630703,2.87665e-27,3.12105e-27,1.07447e-27,2.12116e-28,1.33868e-28,3.47087e-28,1.30648e-28,4.5508e-28
545,0.0601482,3.13586e-27,3.20154e-27,5.26486e-28,5.89433e-29,2.45326e-28,1.86862e-28,1.36117e-28,4.47239e-28
546,0.0573707,3.04758e-27,2.46504e-27,1.31944e-28,5.96924e-29,3.70247e-28,1.00561e-28,1.14908e-28,2.68429e-28
547,0.0547353,2.59404e-27,1.95243e-27,-3.28102e-29,-5.41946e-30,6.41775e-28,5.77232e-29,1.29879e-28,3.27154e-28
548,0.0522389,2.13076e-27,1.1223e-27,7.00778e-29,-8.50439e-29,6.76759e-28,3.53527e-29,9.87141e-29,2.9293e-28
549,0.0498783,1.2367e-27,2.18805e-28,5.2887e-28,-4.83914e-29,7.32359e-28,-1.72994e-29,1.74787e-28,2.15764e-28
550,0.0476496,5.43677e-28,-2.25248e-28,8.67113e-28,-8.33087e-29,6.9386e-28,-2.50382e-29,1.65809e-28,3.05204e-28
551,0.0455489,6.29576e-29,-4.95327e-28,1.66686e-27,-3.30604e-30,8.19452e-28,-3.69981e-30,2.10148e-28,2.56667e-28
552,0.0435717,-6.46159e-29,-3.96818e-28,2.0905e-27,7.98542e-29,5.56983e-28,1.62692e-29,3.28157e-28,2.65131e-28
553,0.0417134,1.49071e-28,1.14444e-28,2.38757e-27,1.48392e-28,4.98889e-28,4.20938e-29,3.14276e-28,3.68762e-28
554,0.039969,5.43109e-28,9.0644e-28,2.10318e-27,2.29652e-28,3.06581e-28,7.4107e-29,4.79902e-28,3.29423e-28
555,0.0383332,1.21337e-27,1.69824e-27,2.23908e-27,3.34121e-28,2.8868e-28,7.90966e-29,4.96712e-28,2.90809e-28
556,0.0368007,1.96049e-27,2.40442e-27,1.58003e-27,3.93626e-28,2.5226e-28,1.3244e-28,5.30599e-28,3.66058e-28
557,0.0353659,2.21096e-27,2.8563e-27,9.63536e-28,2.14803e-28,3.18695e-28,1.02906e-28,4.95244e-28,4.07447e-28
558,0.0340228,2.17242e-27,2.99351e-27,6.11102e-28,3.51384e-28,3.23121e-28,1.20346e-28,5.71664e-28,3.94573e-28
559,0.0327657,1.75199e-27,2.32487e-27,7.29615e-29,1.69443e-28,5.12232e-28,1.16144e-28,5.76846e-28,4.23431e-28
560,0.0315885,1.27989e-27,2.30416e-27,-1.91178e-28,2.5282e-28,6.54884e-28,1.17379e-28,3.69716e-28,5.68357e-28
561,0.0304853,6.57732e-28,1.08457e-27,-1.61678e-28,9.31397e-29,7.61274e-28,1.14174e-28,3.38921e-28,5.29957e-28
562,0.0294498,1.36313e-28,6.46566e-28,8.02373e-29,7.86431e-29,8.05106e-28,9.689e-29,1.53691e-28,5.72344e-28
563,0.0284761,9.65582e-29,-1.15208e-28,4.31247e-28,4.9286e-29,8.73884e-28,9.57391e-29,1.11666e-28,4.82214e-28
564,0.0275584,7.05372e-28,-2.41875e-28,1.04807e-27,-4.25753e-30,7.94463e-28,1.24149e-28,-4.7102e-29,6.5641e-28
565,0.0266907,1.41549e-27,-4.4306e-30,1.35277e-27,-1.90276e-29,5.99833e-28,1.79905e-28,-4.76096e-29,4.77423e-28
566,0.0258674,2.13699e-27,4.86357e-28,1.67372e-27,-1.85488e-29,3.75173e-28,1.98617e-28,-2.92171e-29,4.50106e-28
567,0.0250832,3.049e-27,1.27961e-27,1.82481e-27,1.51239e-30,2.60999e-28,3.0351e-28,5.06825e-29,3.37999e-28
568,0.0243329,3.6774e-27,1.87747e-27,1.83136e-27,1.81633e-30,1.12939e-28,3.74081e-28,2.21888e-28,3.58615e-28
569,0.0236116,3.50994e-27,2.63768e-27,1.30906e-27,5.69474e-29,3.60113e-29,4.65708e-28,3.48447e-28,2.07054e-28
570,0.0229149,2.48971e-27,2.52048e-27,1.09207e-27,1.7107e-29,5.03457e-29,4.49053e-28,5.37822e-28,2.13011e-28
571,0.0222386,1.34044e-27,2.12135e-27,4.97381e-28,5.14005e-29,1.38187e-28,3.7587e-28,5.53577e-28,4.30414e-28
572,0.0215792,6.40598e-28,1.80934e-27,1.66536e-28,8.70814e-30,3.24131e-28,4.02662e-28,7.81183e-28,3.3192e-28
573,0.0209332,1.82575e-28,1.32887e-27,-9.0818e-30,-1.12706e-29,4.91729e-28,3.00145e-28,7.86094e-28,4.71337e-28
574,0.0202978,4.27171e-28,6.53976e-28,-8.51133e-29,-4.62891e-29,8.19176e-28,2.07343e-28,7.2314e-28,4.57181e-28
575,0.0196707,1.89165e-27,-1.09886e-28,8.72628e-29,-4.24151e-29,8.60685e-28,9.78439e-29,6.79667e-28,4.3956e-28
576,0.0190499,3.35492e-27,-6.44092e-29,2.50342e-28,-6.95173e-29,1.0792e-27,7.91711e-29,5.64193e-28,2.15152e-28
577,0.0184337,5.65846e-27,-1.69528e-28,7.04371e-28,1.49091e-30,1.02472e-27,-4.30326e-30,4.14597e-28,1.45728e-28
578,0.0178213,8.69201e-27,-1.45453e-28,1.05774e-27,5.99944e-29,1.09732e-27,-1.21371e-29,2.86073e-28,-5.78644e-29
579,0.0172116,8.92237e-27,-1.26707e-29,1.15748e-27,2.63418e-28,9.88499e-28,-1.20138e-29,1.47364e-28,-2.28798e-28
580,0.0166045,8.60922e-27,1.17997e-28,1.09363e-27,2.98825e-28,6.9494e-28,4.80861e-30,5.95437e-29,-2.54514e-28
581,0.0159999,8.01301e-27,9.30481e-29,1.15475e-27,5.1287e-28,5.60058e-28,-2.33469e-29,5.36234e-30,-1.20524e-28
582,0.0153979,5.22142e-27,2.17838e-29,8.04005e-28,4.32287e-28,3.37788e-28,3.81758e-29,-1.99672e-29,1.85756e-28
583,0.014799,3.1892e-27,-1.68727e-29,6.91347e-28,4.81777e-28,2.21016e-28,8.51097e-29,-3.18585e-29,6.02813e-28
584,0.014204,1.25782e-27,-2.81334e-29,2.75707e-28,3.98349e-28,7.75677e-29,1.01698e-28,7.87897e-31,1.10079e-27
585,0.0136137,1.41215e-28,5.6803e-29,1.07136e-28,1.61931e-28,2.54908e-29,1.441e-28,4.82303e-29,1.55346e-27
586,0.013029,4.59445e-28,1.35977e-28,8.31617e-30,2.7113e-29,8.04424e-29,2.42991e-28,1.24704e-28,1.78326e-27
587,0.012451,1.3292e-27,4.13304e-28,-1.38408e-29,-2.57548e-29,2.2e-28,3.39425e-28,1.54047e-28,1.83468e-27
588,0.0118807,2.9668e-27,5.23275e-28,5.36229e-29,1.57961e-28,4.08453e-28,4.62244e-28,2.28584e-28,1.88619e-27
589,0.0113195,4.26451e-27,5.04705e-28,1.58515e-28,2.64083e-28,6.04499e-28,5.18524e-28,2.15869e-28,1.75996e-27
590,0.0107682,4.46649e-27,6.47639e-28,2.05723e-28,4.8278e-28,7.4278e-28,5.75858e-28,2.6021e-28,8.57927e-28
591,0.0102281,3.67855e-27,1.62632e-28,2.47964e-28,6.30629e-28,1.01351e-27,7.51564e-28,2.15713e-28,5.46784e-28
592,0.00970018,2.64148e-27,-1.43549e-29,2.97937e-28,9.39508e-28,1.05003e-27,7.00305e-28,1.58692e-28,1.88682e-28
593,0.00918533,1.24587e-27,-6.384e-29,2.46318e-28,1.07358e-27,9.16268e-28,8.3911e-28,2.24958e-28,-6.14049e-29
594,0.00868445,-1.77372e-28,-1.32748e-28,1.76931e-28,9.39585e-28,6.73233e-28,6.47191e-28,1.78778e-28,-2.0517e-28
595,0.00819833,-1.88718e-29,3.89382e-29,2.23187e-28,8.34184e-28,5.48311e-28,5.73235e-28,2.16969e-28,-1.52441e-29
596,0.00772762,1.12412e-27,2.09039e-28,3.38622e-28,6.16245e-28,2.78309e-28,4.32687e-28,1.42001e-28,2.52931e-28
597,0.0072729,2.98796e-27,2.74257e-28,3.85546e-28,3.21407e-28,9.23545e-29,2.51176e-28,2.14631e-28,6.17875e-28
598,0.00683462,5.1761e-27,3.8544e-28,7.28637e-28,3.42657e-28,-3.65341e-29,8.30632e-29,2.84005e-28,1.074e-27
599,0.00641314,6.36513e-27,4.3717e-28,6.84046e-28,3.17943e-28,-4.95538e-29,-5.27715e-29,2.14353e-28,8.44606e-28
600,0.0060087,5.89891e-27,2.15095e-28,5.06556e-28,3.4094e-28,5.3177e-29,-1.05756e-28,2.32328e-28,8.18413e-28
601,0.00562145,5.30097e-27,2.24542e-28,4.9792e-28,2.98629e-28,3.01252e-28,-8.12729e-29,2.14348e-28,7.76117e-28
602,0.00525144,3.7469e-27,1.76754e-28,3.59054e-28,3.33919e-28,4.37214e-28,-6.02822e-29,1.34208e-28,5.12853e-28
603,0.00489864,1.3208e-27,2.67973e-28,1.78173e-29,1.62215e-28,7.57873e-28,1.17882e-29,8.45375e-29,8.63636e-29
604,0.00456294,2.80083e-28,3.17977e-28,-2.2739e-29,1.19227e-28,9.53982e-28,6.15284e-29,2.06485e-29,-5.56686e-29
605,0.00424413,4.12474e-28,3.4178e-28,2.52236e-29,1.68754e-29,1.04528e-27,1.59583e-28,3.72935e-29,-1.86796e-28
606,0.00394196,2.14424e-27,4.46667e-28,2.68535e-28,1.70937e-29,9.97653e-28,1.5442e-28,3.27487e-29,-1.29514e-28
607,0.00365612,3.70315e-27,2.21349e-28,6.26624e-28,2.55201e-29,8.62936e-28,5.22643e-29,1.02198e-28,-3.35462e-29
608,0.00338624,4.52947e-27,3.10123e-29,8.05196e-28,1.5438e-28,6.78705e-28,1.50421e-29,1.28148e-28,1.27429e-28
609,0.0031319,4.88296e-27,-1.10287e-28,9.14178e-28,1.48681e-28,4.26525e-28,-2.58938e-29,2.71351e-28,1.88906e-28
610,0.00289266,4.56001e-27,-6.91215e-29,9.06769e-28,1.48364e-28,1.75299e-28,-3.48506e-29,3.06653e-28,2.22088e-28
611,0.00266803,3.30658e-27,-1.25647e-29,5.80061e-28,-1.82771e-29,4.08114e-30,2.39932e-29,3.38225e-28,3.22134e-28
612,0.00245752,1.22967e-27,1.08864e-28,2.50494e-28,-7.24358e-29,-7.22984e-30,2.14214e-28,2.87613e-28,2.49759e-28
613,0.00226059,3.91146e-29,3.46267e-28,-1.30972e-28,-2.45797e-28,2.54037e-29,3.31891e-28,2.96576e-28,1.4442e-28
614,0.00207671,5.06177e-28,5.67218e-28,-1.58128e-28,-1.93158e-28,1.62464e-28,4.45419e-28,2.69363e-28,1.49128e-28
615,0.00190534,1.80599e-27,5.69317e-28,4.05288e-29,-1.09032e-28,2.88806e-28,5.75213e-28,2.47281e-28,1.83131e-28
616,0.00174591,3.22801e-27,3.67274e-28,5.18252e-28,3.12131e-28,4.64187e-28,5.85631e-28,2.9516e-28,3.10999e-28
617,0.00159787,4.49355e-27,2.4446e-28,9.27683e-28,6.32255e-28,4.71023e-28,4.26647e-28,2.36257e-28,4.0772e-28
618,0.00146067,4.16525e-27,-1.87548e-28,9.73444e-28,9.95252e-28,3.80086e-28,3.83317e-28,7.78483e-29,5.2882e-28
619,0.00133375,3.64407e-27,-6.1361e-28,8.69633e-28,1.23049e-27,3.00412e-28,2.16428e-28,1.17458e-28,4.64611e-28
620,0.00121657,2.53112e-27,-6.76324e-28,7.06671e-28,1.02241e-27,1.77955e-28,2.26207e-29,7.40672e-29,6.12571e-28
621,0.00110858,6.46376e-28,-5.74744e-28,1.5976e-28,9.61555e-28,9.03913e-29,-9.51972e-29,-3.92755e-31,5.40809e-28
622,0.00100927,-7.78368e-29,-5.99385e-28,-8.22598e-30,5.23443e-28,2.27273e-29,-8.02272e-29,4.05872e-29,3.17869e-28
623,0.000918091,1.53992e-28,-2.41039e-28,-7.8168e-29,1.02311e-28,2.21602e-29,-5.26432e-29,8.28242e-29,2.96039e-28
624,0.000834554,1.02159e-27,-1.76209e-29,2.63366e-28,-7.61735e-29,5.06471e-29,3.50942e-29,1.5518e-28,1.73478e-28
625,0.000758158,1.9526e-27,4.77464e-28,7.72006e-28,-5.60449e-29,1.31776e-28,8.99222e-29,3.10883e-28,5.10617e-29
626,0.000688424,1.91178e-27,6.33634e-28,1.35626e-27,9.92443e-29,1.46447e-28,1.56455e-28,3.5595e-28,-4.26271e-29
627,0.000624887,1.72669e-27,8.48567e-28,1.21894e-27,3.0809e-28,8.67295e-29,1.66605e-28,3.43668e-28,-9.45974e-30
628,0.000567099,8.51079e-28,8.66504e-28,1.1485e-27,4.59239e-28,1.20552e-28,1.29347e-28,2.84347e-28,7.41753e-29
629,0.00051463,1.28401e-28,8.45875e-28,7.65646e-28,3.762e-28,1.55907e-28,3.92754e-29,1.96619e-28,2.4687e-28
630,0.000467069,-1.06325e-28,5.07251e-28,1.13959e-28,3.52475e-28,2.2928e-28,6.9072e-30,1.28306e-28,4.25458e-28
631,0.000424023,5.98153e-28,6.06678e-28,-2.19579e-29,-1.69088e-29,2.31826e-28,-4.1627e-29,1.59385e-29,6.76381e-28
632,0.000385119,1.47257e-27,2.37238e-28,-9.8034e-30,-2.87799e-28,3.05105e-28,-1.68145e-29,1.46096e-29,7.31322e-28
633,0.000350003,2.33501e-27,-2.87706e-29,2.68249e-28,-3.21868e-28,3.2645e-28,8.76542e-29,2.30106e-29,7.86915e-28
634,0.000318344,2.37923e-27,-2.40432e-28,5.06168e-28,-2.71664e-29,2.88631e-28,2.15224e-28,7.82018e-29,4.11851e-28
635,0.000289828,1.42777e-27,-1.82679e-28,7.49124e-28,4.72235e-28,2.1968e-28,3.40486e-28,1.14929e-28,2.56696e-28
636,0.000264161,5.77073e-28,2.1193e-28,4.97171e-28,1.09668e-27,3.11877e-28,3.72286e-28,1.06262e-28,1.53552e-28
637,0.000241071,1.09325e-28,1.09018e-27,4.26763e-28,1.4658e-27,4.16966e-28,3.84096e-28,1.00039e-28,1.9567e-28
638,0.000220304,8.31931e-28,1.68508e-27,1.64497e-28,1.5704e-27,5.83996e-28,2.68558e-28,1.4063e-28,3.61786e-28
639,0.000201624,2.05834e-27,2.01933e-27,-1.02983e-29,1.24866e-27,7.42908e-28,1.51976e-28,8.89909e-29,9.02621e-28
640,0.000184815,3.95579e-27,2.6098e-27,1.24217e-28,9.59128e-28,9.93668e-28,-6.5276e-30,1.77879e-28,1.64624e-27
641,0.000169676,4.70083e-27,1.9589e-27,3.3257e-28,4.2401e-28,9.50512e-28,-7.01181e-29,2.10857e-28,2.24788e-27
642,0.000156025,4.85408e-27,8.50504e-28,6.01953e-28,3.72862e-29,1.02114e-27,-4.99251e-29,2.14397e-28,2.19765e-27
643,0.000143697,2.90963e-27,-2.77286e-28,5.92491e-28,-1.19118e-28,8.18575e-28,-6.09106e-30,2.53218e-28,2.21806e-27
644,0.00013254,1.28396e-27,-3.48712e-28,5.05044e-28,1.70356e-28,7.00041e-28,6.92481e-29,2.30038e-28,1.77702e-27
645,0.000122419,1.26218e-27,5.31458e-28,2.27417e-28,1.0179e-27,6.01002e-28,5.79035e-29,2.01298e-28,1.26871e-27
646,0.000113211,1.93743e-27,2.30599e-27,1.05762e-28,1.57687e-27,4.71916e-28,3.472e-29,1.12263e-28,1.09166e-27
647,0.000104807,4.12737e-27,3.32534e-27,9.57797e-29,1.49247e-27,5.3033e-28,5.91086e-29,5.35086e-29,9.60143e-28
648,9.71112e-05,5.32727e-27,3.89642e-27,1.83209e-28,1.2137e-27,5.53763e-28,1.5932e-28,1.61819e-29,1.27017e-27
