t,T+R,N_0,N_1,N_2,N_3
6000,0.993518,0.269798,0.117325,0.0430669,0.0457481
6100,0.993518,0.269798,0.117325,0.0430669,0.0457481
6200,0.993518,0.269798,0.117325,0.0430669,0.0457481
6300,0.993518,0.269798,0.117325,0.0430669,0.0457481
6400,0.993518,0.269798,0.117325,0.0430669,0.0457481
6500,0.993518,0.269798,0.117325,0.0430669,0.0457481
6600,0.993518,0.269798,0.117325,0.0430669,0.0457481
6700,0.993518,0.269798,0.117325,0.0430669,0.0457481
6800,0.993518,0.269798,0.117325,0.0430669,0.0457481
6900,0.993518,0.269798,0.117325,0.0430669,0.0457481
7000,0.993518,0.269798,0.117325,0.0430669,0.0457481
7100,0.993518,0.269798,0.117325,0.0430669,0.0457481
7200,0.993518,0.269798,0.117325,0.0430669,0.0457481
7300,0.993518,0.269798,0.117325,0.0430669,0.0457481
7400,0.993518,0.269798,0.117325,0.0430669,0.0457481
7500,0.993518,0.269798,0.117325,0.0430669,0.0457481
7600,0.993518,0.269798,0.117325,0.0430669,0.0457481
7700,0.993518,0.269798,0.117325,0.0430669,0.0457481
7800,0.993518,0.269798,0.117325,0.0430669,0.0457481
7900,0.993518,0.269798,0.117325,0.0430669,0.0457481
8000,0.993518,0.269798,0.117325,0.0430669,0.0457481
8100,0.993518,0.269798,0.117325,0.0430669,0.0457481
8200,0.993518,0.269798,0.117325,0.0430669,0.0457481
8300,0.993518,0.269798,0.117325,0.0430669,0.0457481
8400,0.993518,0.269798,0.117325,0.0430669,0.0457481
