t,T+R,N_0,N_1,N_2,N_3
5300,0.999693,6.43708e-19,3.39337e-19,1.93006e-19,7.74856e-20
5400,0.999693,6.4431e-19,3.39317e-19,1.92989e-19,7.74881e-20
5500,0.999693,6.44556e-19,3.39356e-19,1.93018e-19,7.74442e-20
5600,0.999693,6.44577e-19,3.39222e-19,1.93041e-19,7.74706e-20
5700,0.999693,6.43938e-19,3.39334e-19,1.93051e-19,7.74494e-20
5800,0.999693,6.42892e-19,3.39423e-19,1.92979e-19,7.74429e-20
5900,0.999693,6.4302e-19,3.39442e-19,1.92969e-19,7.7496e-20
6000,0.999693,6.43834e-19,3.39202e-19,1.93037e-19,7.74726e-20
6100,0.999693,6.44286e-19,3.39423e-19,1.93023e-19,7.7423e-20
6200,0.999693,6.44172e-19,3.39436e-19,1.93098e-19,7.746e-20
6300,0.999693,6.43783e-19,3.39248e-19,1.93063e-19,7.74916e-20
6400,0.999693,6.44263e-19,3.39269e-19,1.92986e-19,7.74888e-20
6500,0.999693,6.43098e-19,3.395e-19,1.92852e-19,7.7512e-20
6600,0.999693,6.42252e-19,3.39479e-19,1.92981e-19,7.74472e-20
6700,0.999693,6.42684e-19,3.39371e-19,1.93085e-19,7.74119e-20
6800,0.999693,6.42115e-19,3.39205e-19,1.93135e-19,7.75175e-20
6900,0.999693,6.4203e-19,3.39533e-19,1.93182e-19,7.74975e-20
7000,0.999693,6.42366e-19,3.39353e-19,1.93109e-19,7.74592e-20
7100,0.999693,6.40615e-19,3.39355e-19,1.93175e-19,7.7458e-20
7200,0.999693,6.36526e-19,3.39264e-19,1.93209e-19,7.74158e-20
7300,0.999693,6.38595e-19,3.39558e-19,1.93125e-19,7.7414e-20
7400,0.999693,6.38078e-19,3.39429e-19,1.93133e-19,7.74274e-20
7500,0.999693,6.38067e-19,3.3931e-19,1.9313e-19,7.74229e-20
7600,0.999693,6.36853e-19,3.39504e-19,1.93092e-19,7.74106e-20
7700,0.999693,6.36286e-19,3.39597e-19,1.93022e-19,7.74316e-20
7800,0.999693,6.35778e-19,3.3932e-19,1.93136e-19,7.74217e-20
7900,0.999693,6.35253e-19,3.39322e-19,1.93153e-19,7.74266e-20
8000,0.999693,6.36103e-19,3.39465e-19,1.93197e-19,7.74059e-20
8100,0.999693,6.36506e-19,3.39547e-19,1.93174e-19,7.74134e-20
8200,0.999693,6.34377e-19,3.39651e-19,1.93219e-19,7.74345e-20
8300,0.999693,6.35002e-19,3.39544e-19,1.93155e-19,7.74326e-20
8400,0.999693,6.35556e-19,3.39462e-19,1.93162e-19,7.74359e-20
