t,T+R,N_0,N_1,N_2,N_3
2800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
2900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3500,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3600,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3700,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
3900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4500,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4600,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4700,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
4900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5500,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5600,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5700,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
5900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6500,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6600,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6700,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
6900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7500,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7600,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7700,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7800,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
7900,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
8000,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
8100,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
8200,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
8300,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
8400,0.998235,7.36592e-05,3.88568e-05,3.30772e-05,3.37938e-05
