t,T+R,N_0,N_1
5600,0.999705,6.57244e-19,2.66133e-19
5700,0.999705,6.56665e-19,2.66235e-19
5800,0.999705,6.55716e-19,2.6629e-19
5900,0.999705,6.55838e-19,2.66318e-19
6000,0.999705,6.56725e-19,2.66161e-19
6100,0.999705,6.57047e-19,2.66372e-19
6200,0.999705,6.5703e-19,2.6636e-19
6300,0.999705,6.5663e-19,2.6623e-19
6400,0.999705,6.57042e-19,2.66207e-19
6500,0.999705,6.55898e-19,2.66327e-19
6600,0.999705,6.55046e-19,2.66222e-19
6700,0.999705,6.55498e-19,2.66169e-19
6800,0.999705,6.54858e-19,2.65971e-19
6900,0.999705,6.54721e-19,2.66347e-19
7000,0.999705,6.5509e-19,2.66143e-19
7100,0.999705,6.53411e-19,2.66127e-19
7200,0.999705,6.4929e-19,2.65939e-19
7300,0.999705,6.51401e-19,2.66245e-19
7400,0.999705,6.50906e-19,2.66148e-19
7500,0.999705,6.50771e-19,2.66021e-19
7600,0.999705,6.49462e-19,2.66176e-19
7700,0.999705,6.48958e-19,2.66254e-19
7800,0.999705,6.4845e-19,2.65993e-19
7900,0.999705,6.47836e-19,2.6597e-19
8000,0.999705,6.48647e-19,2.66096e-19
8100,0.999705,6.49124e-19,2.66161e-19
8200,0.999705,6.46984e-19,2.66288e-19
8300,0.999705,6.47659e-19,2.66135e-19
8400,0.999705,6.48258e-19,2.66065e-19
