t,T+R,N_0,N_1,N_2,N_3,N_4,N_5,N_6
1169,6.07266e-27,1.50409e-27,9.85297e-28,-5.58254e-29,3.07827e-29,3.79174e-28,2.79792e-28,7.04015e-28
1170,7.23653e-27,1.15815e-27,1.86556e-27,7.87706e-29,1.90146e-28,2.89552e-28,5.59032e-28,3.32325e-28
1171,9.4662e-27,2.60466e-27,2.32276e-27,-1.445e-28,1.62201e-28,4.74246e-28,3.19603e-28,5.31946e-28
1172,9.05546e-27,3.12391e-27,1.90477e-27,-6.21983e-29,1.88274e-28,3.88639e-28,1.43206e-28,7.54788e-28
1173,6.61693e-27,1.99787e-27,3.14899e-28,2.30718e-28,3.85705e-28,1.71194e-28,1.84915e-28,7.02092e-28
1174,7.83749e-27,1.72603e-27,1.43687e-27,-9.02851e-29,4.25707e-28,2.79838e-28,2.05789e-28,6.73003e-28
1175,1.058e-26,4.19285e-27,1.52456e-27,-1.51812e-28,4.26426e-28,3.79042e-28,7.29059e-29,8.36026e-28
1176,8.52881e-27,2.61452e-27,9.47086e-28,1.72504e-28,6.61042e-28,4.21141e-28,8.17054e-29,9.78132e-28
1177,8.11116e-27,1.97412e-27,1.14279e-27,3.93692e-29,8.20881e-28,3.35918e-28,7.51003e-31,6.7883e-28
1178,1.29899e-26,5.13064e-27,2.26229e-27,-1.14512e-28,1.28639e-27,4.58493e-28,2.39364e-28,8.24514e-28
1179,1.1619e-26,4.12594e-27,2.01202e-27,1.19789e-28,1.17747e-27,4.57941e-28,-6.78913e-29,1.10535e-27
1180,1.02722e-26,3.19889e-27,1.13438e-27,2.8079e-28,1.5248e-27,6.30007e-28,1.93576e-28,1.01647e-27
1181,1.15447e-26,3.52907e-27,1.96334e-27,2.40412e-30,1.69035e-27,6.47563e-28,7.33024e-29,1.17754e-27
1182,1.4686e-26,5.14946e-27,3.04762e-27,1.31802e-28,1.59703e-27,8.6951e-28,1.92263e-28,9.87452e-28
1183,1.1635e-26,3.56172e-27,2.07851e-27,3.58387e-28,1.46278e-27,8.3276e-28,1.77638e-28,1.06764e-27
1184,9.19552e-27,1.64728e-27,2.25988e-27,9.7031e-29,1.35629e-27,8.97394e-28,1.29337e-28,1.09741e-27
1185,1.10754e-26,3.14005e-27,2.93012e-27,6.5114e-30,1.26639e-27,8.41757e-28,2.12989e-28,7.71932e-28
1186,1.1754e-26,4.00677e-27,2.99507e-27,2.40528e-28,9.05772e-28,9.47051e-28,4.78785e-29,7.7295e-28
1187,7.0267e-27,7.3963e-28,2.00248e-27,3.30728e-28,1.02256e-27,8.30689e-28,7.78408e-29,5.66229e-28
1188,6.61203e-27,5.90346e-28,2.03734e-27,2.01087e-28,7.05699e-28,7.10261e-28,3.71279e-28,4.40315e-28
1189,8.42966e-27,1.6094e-27,2.76979e-27,4.58352e-29,6.59602e-28,1.0129e-27,1.31099e-28,1.89126e-28
1190,7.07025e-27,1.9546e-27,1.83723e-27,2.66111e-28,2.37991e-28,8.29913e-28,7.77789e-29,8.95145e-29
1191,4.79924e-27,3.27551e-28,1.33214e-27,2.50401e-28,4.92192e-28,7.52654e-28,7.08675e-29,-7.62144e-30
1192,6.73501e-27,1.54093e-27,1.51584e-27,2.28025e-28,6.55118e-28,6.89052e-28,3.86288e-29,-8.90695e-29
1193,8.35555e-27,2.54649e-27,2.28414e-27,-2.63805e-29,5.64047e-28,6.52539e-28,4.31258e-29,-5.69266e-29
1194,7.16764e-27,2.8395e-27,1.31137e-27,1.38283e-28,4.13837e-28,4.20146e-28,-2.55731e-29,2.2223e-30
1195,4.30006e-27,6.52572e-28,9.69645e-28,4.3689e-29,2.2806e-28,2.63733e-28,4.24186e-31,1.47483e-28
1196,9.27467e-27,4.26068e-27,1.32831e-27,-1.01581e-28,4.16626e-28,4.69377e-28,1.23534e-29,2.42853e-28
1197,8.64087e-27,5.05049e-27,5.27997e-28,-6.26414e-30,1.26578e-28,3.0258e-28,3.31649e-29,3.16433e-28
1198,5.18699e-27,2.03663e-27,5.126e-28,-9.21107e-29,2.66745e-28,3.17902e-28,-2.42535e-29,3.06942e-28
1199,6.93231e-27,2.55478e-27,9.89101e-28,-1.69807e-28,1.15787e-28,3.77399e-28,2.43856e-29,3.87317e-28
1200,1.10336e-26,7.21994e-27,6.53869e-28,-1.99416e-28,-1.41698e-29,1.37967e-28,3.35366e-29,4.32996e-28
1201,1.14356e-26,7.97021e-27,8.0934e-28,-2.03199e-28,-6.86999e-29,1.98814e-28,8.84011e-29,4.73231e-28
1202,6.677e-27,3.59684e-27,8.17789e-28,-2.33125e-28,-2.76606e-29,7.02021e-29,4.83735e-29,2.54412e-28
1203,8.21995e-27,4.68734e-27,6.59145e-28,-1.02035e-28,-5.70385e-29,6.63936e-29,3.88859e-29,4.70917e-28
1204,1.12153e-26,7.15058e-27,1.05399e-27,-1.69969e-28,-2.0599e-29,9.21478e-29,2.65382e-29,4.44993e-28
1205,6.78068e-27,3.64442e-27,1.0164e-27,-8.34321e-29,1.53166e-28,7.6468e-29,5.84415e-30,4.45296e-28
1206,7.66688e-27,4.15109e-27,1.19999e-27,-1.41009e-28,1.18341e-28,4.10251e-29,-1.99958e-30,4.81522e-28
1207,1.10638e-26,7.39062e-27,9.58998e-28,-2.43698e-29,3.21259e-28,-1.8285e-29,-3.51239e-30,5.65486e-28
1208,9.67936e-27,6.48643e-27,8.17181e-28,-2.71329e-29,3.23606e-28,1.07238e-28,-8.15641e-31,4.65532e-28
1209,7.5051e-27,3.94636e-27,1.05384e-27,2.94647e-30,3.57351e-28,3.95273e-29,1.70972e-30,8.11207e-28
1210,8.18922e-27,5.04153e-27,6.4423e-28,-3.91535e-29,3.59382e-28,-2.68856e-29,1.21336e-30,7.01568e-28
1211,1.07874e-26,7.4758e-27,4.00952e-28,-2.15782e-29,3.39696e-28,4.89026e-29,1.96358e-29,6.23044e-28
1212,7.24957e-27,4.13684e-27,6.62223e-28,4.53667e-30,3.69561e-28,-5.7046e-29,-2.0169e-30,7.57192e-28
1213,5.46692e-27,2.66635e-27,5.98745e-28,-1.36286e-29,7.01301e-28,-1.60455e-28,-2.67392e-30,6.11248e-28
1214,9.37521e-27,6.27674e-27,6.6109e-28,1.43456e-29,4.79704e-28,-5.66381e-29,1.85383e-29,6.20682e-28
1215,9.5767e-27,5.72028e-27,3.79232e-28,-5.65878e-30,7.74641e-28,7.80768e-30,-9.85884e-30,8.35405e-28
1216,6.6402e-27,3.09794e-27,7.04283e-28,1.24294e-28,8.92025e-28,-1.3919e-28,-2.93882e-29,5.2498e-28
1217,7.63142e-27,3.5139e-27,1.00281e-27,1.09373e-28,9.89002e-28,-4.64529e-29,4.94069e-29,4.48013e-28
1218,8.77283e-27,5.27724e-27,2.45353e-28,4.94567e-29,8.03743e-28,4.91845e-29,4.40783e-29,1.77696e-28
1219,7.60027e-27,3.07994e-27,5.07136e-28,1.71767e-28,1.0653e-27,1.53292e-28,-2.16013e-29,3.13137e-28
1220,5.37345e-27,4.28603e-28,6.66425e-28,1.62586e-28,8.32507e-28,7.35869e-28,1.1708e-28,3.67125e-28
1221,6.33954e-27,1.87502e-27,7.6191e-28,4.90967e-29,8.12596e-28,3.86679e-28,5.34798e-29,2.02089e-28
1222,8.10878e-27,3.82439e-27,3.69423e-28,6.26362e-29,9.11953e-28,3.87463e-29,3.65365e-29,-4.0248e-29
1223,6.98549e-27,8.3081e-28,1.01307e-27,1.05278e-28,5.00081e-28,1.46696e-27,1.46859e-28,7.87489e-29
1224,5.55081e-27,1.05052e-28,1.4693e-27,2.93976e-29,5.31005e-28,7.91285e-28,2.15938e-28,4.31929e-30
1225,7.25149e-27,1.78326e-27,1.24756e-27,-4.062e-29,5.87447e-28,8.36402e-28,2.57327e-28,-5.63626e-29
1226,6.87736e-27,1.37525e-27,8.81299e-28,1.43171e-28,6.82613e-28,7.92313e-28,2.07407e-28,-1.5678e-28
1227,6.77368e-27,5.65078e-28,1.67865e-27,1.41124e-29,4.78815e-28,1.35024e-27,4.23153e-28,-1.24656e-29
1228,6.28829e-27,1.11746e-27,1.41398e-27,-9.9796e-29,6.65446e-28,6.24854e-28,4.14655e-28,-1.14782e-28
1229,7.04194e-27,2.33429e-27,6.27614e-28,3.47646e-29,6.7783e-28,2.63913e-28,4.99426e-28,-1.28316e-28
1230,5.92994e-27,8.77133e-28,1.10629e-27,-7.94094e-30,7.03945e-28,1.34e-28,6.52534e-28,-6.43696e-29
1231,5.47017e-27,6.6561e-28,1.24453e-27,8.02596e-29,3.64291e-28,3.54689e-28,7.2714e-28,-6.15446e-29
1232,6.02761e-27,1.32787e-27,9.04246e-28,1.23445e-28,5.75147e-28,2.07391e-28,4.00605e-28,1.35812e-28
1233,5.86818e-27,2.1366e-27,2.93074e-28,-1.11596e-28,4.39273e-28,1.48429e-28,6.07963e-28,1.70912e-29
1234,5.84255e-27,1.29399e-27,4.59554e-28,5.81578e-29,3.22558e-28,1.30216e-28,1.13136e-27,1.83262e-28
1235,5.77359e-27,1.0049e-27,3.13895e-28,1.9187e-28,1.65274e-28,4.7192e-28,9.56729e-28,5.17861e-28
1236,6.3664e-27,1.99297e-27,-7.24392e-30,1.42207e-28,2.7917e-28,2.30068e-28,1.16418e-27,1.54537e-28
1237,6.05788e-27,1.65143e-27,4.3156e-29,-4.86742e-29,2.6629e-28,2.54899e-28,1.0363e-27,1.53623e-28
1238,6.27115e-27,1.01098e-27,-1.0934e-28,2.15227e-28,1.24884e-28,5.50573e-28,1.25491e-27,7.04636e-28
1239,5.53837e-27,1.10949e-27,-4.45077e-29,1.23957e-28,1.12046e-28,3.32839e-28,4.94031e-28,8.69447e-28
1240,6.10347e-27,1.77646e-27,-1.40511e-28,-2.585e-28,1.39855e-28,2.51638e-28,5.60025e-28,1.36939e-27
1241,6.54267e-27,1.11817e-27,-1.19757e-28,5.40945e-28,6.56821e-29,1.9853e-28,1.23155e-27,9.47474e-28
1242,8.21457e-27,1.04882e-27,2.44832e-28,1.02004e-27,-4.64147e-29,3.38598e-28,8.07418e-28,2.17032e-27
1243,8.53826e-27,9.74077e-28,4.2392e-28,5.02599e-28,-1.09377e-28,4.07495e-28,6.01394e-28,3.05941e-27
1244,6.52115e-27,8.85515e-28,8.59344e-29,1.65838e-28,-1.22188e-28,2.16738e-28,1.20267e-27,2.00018e-27
1245,7.45123e-27,5.08092e-28,3.50467e-28,1.13586e-27,-3.59845e-29,9.18639e-29,1.2625e-27,2.05267e-27
1246,8.98824e-27,3.94516e-28,5.84884e-28,1.11066e-27,-2.33703e-28,5.11463e-28,1.00899e-27,3.39036e-27
1247,7.85149e-27,5.4732e-28,3.95489e-28,3.66152e-28,-4.12731e-28,7.25237e-28,7.89874e-28,3.42882e-27
1248,7.00415e-27,6.92007e-29,1.12018e-28,5.56934e-28,-2.0115e-28,3.55465e-28,1.3335e-27,3.18746e-27
1249,7.63511e-27,-3.17207e-28,2.63444e-28,4.53788e-28,-2.91458e-28,8.6041e-28,7.31968e-28,4.16179e-27
1250,7.98849e-27,-1.3502e-28,4.59906e-28,2.47456e-28,-4.15782e-28,1.17195e-27,8.52401e-28,3.61648e-27
1251,6.47165e-27,2.27646e-28,-1.00038e-28,-7.75116e-29,-2.87534e-28,7.03259e-28,6.01672e-28,3.42953e-27
1252,7.05219e-27,-6.13201e-29,-9.63638e-29,-8.13013e-30,-9.76679e-29,9.60578e-28,9.35372e-28,3.62884e-27
1253,7.69972e-27,-1.7157e-28,3.17922e-29,4.55853e-30,-1.21878e-28,1.24789e-27,6.92418e-28,4.20699e-27
1254,6.86146e-27,1.18329e-28,7.79953e-29,-1.72772e-28,-7.5979e-29,1.31079e-27,5.01529e-28,3.45641e-27
1255,5.50282e-27,1.41644e-28,-3.90285e-28,-2.08605e-28,5.76758e-28,8.07467e-28,6.16796e-28,2.68736e-27
1256,7.30538e-27,2.81743e-31,-2.87204e-28,-7.84133e-30,7.87483e-28,1.18894e-27,6.54546e-28,3.38001e-27
1257,6.63782e-27,-1.11226e-29,1.15982e-29,1.23306e-28,1.70324e-28,1.52381e-27,1.06087e-28,2.86294e-27
1258,6.46023e-27,4.44757e-29,-7.03113e-29,-9.88904e-29,1.52413e-27,9.98603e-28,3.18426e-28,2.12356e-27
1259,6.36684e-27,5.86079e-29,-6.82801e-28,9.65372e-29,1.73474e-27,1.02681e-27,5.824e-28,1.78392e-27
1260,8.5203e-27,-3.94015e-29,-6.76594e-29,3.56364e-28,1.64375e-27,1.52149e-27,3.90705e-28,2.4277e-27
1261,7.35616e-27,4.10298e-30,-2.39336e-28,2.91687e-28,1.33062e-27,1.36794e-27,2.42266e-28,1.50358e-27
1262,8.54061e-27,1.7019e-28,-4.60239e-29,1.37255e-28,2.93177e-27,6.19983e-28,9.88932e-28,1.13359e-27
1263,9.06222e-27,1.55894e-28,-3.15882e-28,5.58874e-28,2.67755e-27,4.76856e-28,1.47598e-27,1.19637e-27
1264,8.75181e-27,1.86166e-28,2.18787e-28,5.50055e-28,1.36913e-27,1.25176e-27,6.70994e-28,9.73378e-28
1265,9.51208e-27,2.2511e-28,3.28527e-28,1.4846e-28,2.74612e-27,4.80828e-28,1.10313e-27,4.19682e-28
1266,1.00943e-26,2.42517e-28,-1.04048e-28,-1.2866e-28,3.74318e-27,2.15651e-28,2.00752e-27,6.58875e-28
1267,9.63388e-27,5.35231e-29,5.9824e-28,4.76957e-28,2.32232e-27,4.32142e-28,1.21241e-27,7.08228e-28
1268,1.04003e-26,3.57797e-28,6.00336e-28,1.16104e-28,2.5529e-27,3.10399e-28,7.37065e-28,4.13094e-28
1269,1.08833e-26,-3.53158e-29,1.24367e-28,-1.97441e-28,4.7006e-27,-1.69896e-28,2.18164e-27,-4.60186e-30
1270,8.25808e-27,1.01513e-28,1.50481e-28,-1.55505e-29,3.19853e-27,-2.86502e-28,1.53701e-27,3.59894e-28
1271,8.30126e-27,-9.25926e-29,4.09612e-28,1.02784e-29,2.65851e-27,2.37492e-28,7.02024e-28,2.30696e-28
1272,1.01932e-26,-1.00398e-28,1.07523e-27,-6.97302e-29,3.9065e-27,7.10172e-29,1.1509e-27,-2.14404e-29
1273,1.0171e-26,-1.3341e-28,2.65747e-28,-3.70208e-28,4.95858e-27,-2.27133e-28,1.9748e-27,2.15789e-28
1274,7.65108e-27,-1.42152e-28,1.21502e-27,5.30947e-28,2.41082e-27,-2.58151e-28,7.06727e-28,1.61456e-28
1275,9.79274e-27,-3.68797e-28,1.25217e-27,1.511e-28,3.95521e-27,3.26386e-28,4.36819e-28,-7.63093e-29
1276,1.15195e-26,-2.78783e-28,1.09945e-27,-2.55412e-28,5.87586e-27,2.23288e-28,1.23687e-27,6.91362e-29
1277,8.27637e-27,-3.18385e-28,1.24403e-27,2.02008e-28,3.27774e-27,-3.52552e-28,1.40668e-27,7.45886e-29
1278,7.52922e-27,-2.16155e-28,2.0933e-27,4.57091e-28,1.63655e-27,9.68649e-29,6.59512e-28,-8.8045e-29
1279,1.34132e-26,-1.48171e-28,2.85815e-27,1.36559e-29,4.96071e-27,9.85907e-28,7.39494e-28,5.35641e-29
1280,1.10987e-26,-2.77281e-28,1.93258e-27,1.31529e-28,3.73776e-27,2.05783e-28,2.00366e-27,1.52739e-28
1281,7.94454e-27,-1.90099e-28,3.12851e-27,6.06108e-28,7.58283e-28,-2.03348e-28,1.45703e-27,5.82972e-29
1282,1.22509e-26,-1.50729e-29,3.6795e-27,4.6141e-28,3.15765e-27,1.54574e-27,-7.16634e-29,-6.40129e-29
1283,1.3091e-26,-3.66046e-28,2.10392e-27,-2.81795e-28,3.6133e-27,1.10114e-27,1.98047e-27,3.0794e-28
1284,9.56867e-27,-3.63699e-28,2.54957e-27,2.85302e-28,1.53539e-27,-1.72305e-28,2.58816e-27,3.40164e-28
1285,9.1353e-27,-5.44837e-29,2.99069e-27,8.85781e-28,1.13437e-27,1.36771e-27,-5.06069e-30,-2.56464e-28
1286,1.39563e-26,-1.00874e-28,1.33112e-27,-3.2621e-28,3.67876e-27,2.34084e-27,6.4905e-28,2.68404e-28
1287,9.91516e-27,-1.9438e-28,6.55263e-28,4.5678e-30,1.21522e-27,-7.88884e-29,3.22097e-27,5.86825e-28
1288,6.29281e-27,1.00699e-28,1.97703e-27,1.07549e-27,2.24588e-28,4.39996e-28,1.43743e-28,-3.76151e-28
1289,1.12885e-26,2.91664e-28,4.0976e-28,-1.56155e-28,2.18613e-27,2.71868e-27,-4.08532e-28,1.34962e-28
1290,1.32021e-26,6.95372e-29,-1.47377e-28,-5.38522e-28,1.06445e-27,4.38109e-28,4.72334e-27,1.00945e-27
1291,6.25133e-27,3.13372e-28,1.14141e-27,1.21897e-27,-1.9009e-28,-1.28696e-28,7.62787e-28,-2.79024e-28
1292,1.08044e-26,7.22029e-28,2.544e-28,3.07996e-28,1.26957e-27,2.76131e-27,-1.29624e-27,-2.83076e-28
1293,1.5332e-26,2.95897e-28,-2.94517e-28,-1.13631e-27,6.51403e-28,3.93194e-28,4.13705e-27,1.47219e-27
1294,8.33224e-27,4.23972e-28,3.11756e-28,1.50934e-27,2.74686e-28,-4.31034e-28,1.291e-27,2.74187e-28
1295,1.34257e-26,1.97269e-27,3.06003e-28,7.24632e-28,8.69844e-28,3.13779e-27,-1.4685e-27,-5.84316e-28
1296,1.69977e-26,1.20642e-27,8.89627e-28,-1.68699e-27,-1.67849e-28,-1.90018e-28,2.66269e-27,1.89808e-27
1297,1.15398e-26,6.57228e-28,-1.12188e-30,1.9306e-27,1.22854e-27,-3.29025e-29,1.17588e-27,7.02317e-28
1298,1.51233e-26,3.4984e-27,2.07132e-28,6.36132e-28,3.57779e-29,2.20719e-27,-1.4569e-27,-5.64363e-28
1299,1.87571e-26,1.72109e-27,3.21281e-27,-9.21465e-28,-9.83717e-29,-6.2007e-28,1.94718e-27,2.11368e-27
1300,8.98383e-27,1.48971e-28,-4.7517e-28,1.32515e-27,1.62988e-27,9.53164e-28,7.47369e-29,-2.68179e-28
1301,1.53582e-26,3.84564e-27,1.57655e-27,5.12412e-28,-7.14064e-28,6.00627e-28,-1.27643e-27,4.59252e-28
1302,1.84102e-26,1.76397e-27,3.74421e-27,-3.105e-28,1.28935e-27,-4.47799e-28,1.79274e-27,1.06364e-27
1303,4.70029e-27,4.45242e-28,-1.22621e-27,8.047e-28,4.0305e-28,1.21511e-27,-1.21262e-27,-6.62467e-28
1304,2.09905e-26,4.86126e-27,4.59769e-27,4.66468e-28,-2.1493e-28,-9.02192e-28,4.54886e-28,1.18596e-27
1305,1.19532e-26,1.90194e-29,8.69502e-28,-9.30198e-30,2.13333e-27,1.5717e-27,1.04287e-27,-1.44068e-28
1306,7.695e-27,1.23395e-27,1.13763e-27,1.26758e-27,-9.03889e-28,-5.22811e-28,-1.03952e-27,-2.15115e-29
1307,2.56117e-26,4.3823e-27,5.14099e-27,2.8602e-28,1.8877e-27,6.91814e-28,1.59195e-27,7.92097e-28
1308,1.23382e-27,-1.55374e-27,-1.73064e-27,6.12294e-28,3.10805e-28,8.60437e-28,-3.97207e-28,-5.85336e-28
1309,2.52121e-26,5.75354e-27,6.29115e-27,2.35679e-27,2.80373e-28,-3.60049e-28,1.90513e-28,7.28079e-28
1310,8.02047e-27,-1.0092e-27,-1.90466e-28,-1.26913e-27,1.53473e-27,1.64593e-27,1.12651e-27,2.89508e-28
1311,1.2656e-26,1.94335e-27,2.60606e-27,4.32274e-27,-5.34335e-28,-7.65785e-28,-9.1518e-28,-1.35569e-28
1312,2.092e-26,4.34493e-27,2.92373e-27,-9.92882e-28,1.71312e-27,1.88462e-27,1.49626e-27,1.35535e-27
1313,-3.32887e-28,-3.36758e-27,-6.23886e-28,3.48356e-27,-4.43001e-28,-7.78771e-28,-9.01965e-28,-8.64478e-28
1314,2.60172e-26,7.25001e-27,4.17251e-27,6.28071e-28,1.17183e-27,1.67238e-27,8.13266e-28,2.00832e-27
1315,1.65906e-28,-3.0844e-27,-6.62047e-28,1.99804e-27,1.61181e-28,-1.32545e-28,2.18389e-28,-9.75592e-28
1316,1.93136e-26,4.87787e-27,2.41457e-27,2.52412e-27,2.26457e-28,9.79035e-28,-2.84466e-28,1.88816e-27
1317,8.14825e-27,1.11128e-27,1.83585e-27,-3.27705e-28,6.72973e-28,6.16011e-28,9.77952e-28,-6.2205e-28
1318,1.21981e-26,6.88153e-28,8.06271e-28,5.92853e-27,-1.35847e-28,3.88674e-28,-9.39967e-28,1.67635e-27
1319,1.6204e-26,5.84672e-27,3.56698e-27,-1.52122e-27,8.19415e-28,9.98012e-28,1.59399e-27,-4.68206e-28
1320,4.31638e-27,-2.40799e-27,-1.52637e-27,6.2887e-27,-3.08947e-28,2.01148e-29,-1.14629e-27,1.14882e-27
1321,1.96209e-26,7.63581e-27,5.26163e-27,-2.14373e-27,8.94888e-28,1.00841e-27,1.91202e-27,-2.87354e-28
1322,5.81392e-27,-1.48684e-27,-1.87209e-27,7.89736e-27,-2.56982e-28,-5.45558e-29,-1.06495e-27,9.70407e-28
1323,1.80774e-26,7.5952e-27,5.18436e-27,-2.41674e-27,5.41698e-28,9.87134e-28,1.65221e-27,-4.67967e-28
1324,7.45531e-27,1.52301e-27,-2.14355e-27,6.83939e-27,-1.41911e-28,3.4566e-29,-9.38576e-28,6.67861e-28
1325,1.65462e-26,6.35551e-27,5.8977e-27,-2.61931e-27,3.68217e-28,1.06374e-27,1.37487e-27,-3.19991e-28
1326,1.09911e-26,4.06142e-27,-1.78813e-27,6.76994e-27,6.26257e-29,3.47484e-29,-7.42122e-28,5.33343e-28
1327,1.30374e-26,4.26536e-27,5.55406e-27,-2.64536e-27,9.69984e-29,9.9528e-28,7.37746e-28,-1.58714e-28
1328,1.67837e-26,9.36072e-27,-1.61844e-27,6.34717e-27,2.77092e-28,3.26916e-28,-5.81274e-28,2.35881e-28
1329,9.94161e-27,2.29689e-27,5.28733e-27,-2.25652e-27,-2.33017e-28,5.41931e-28,4.09634e-28,8.80862e-29
1330,1.85278e-26,1.04875e-26,-1.63053e-27,5.72111e-27,3.58769e-28,8.12744e-28,-2.12985e-28,1.21862e-29
1331,8.13416e-27,1.36151e-27,5.35523e-27,-1.69368e-27,-3.16478e-28,3.84188e-29,-6.38208e-29,6.21904e-29
1332,1.84971e-26,1.14305e-26,-1.71969e-27,4.26796e-27,2.63956e-28,1.03341e-27,-1.04369e-29,-1.04249e-29
1333,1.2411e-26,3.83808e-27,5.92117e-27,-8.01967e-28,-1.65032e-28,5.00704e-29,-1.4682e-28,1.99577e-29
1334,1.44229e-26,9.73927e-27,-2.07184e-27,2.23318e-27,1.42697e-28,8.69707e-28,-2.36923e-29,1.6834e-29
1335,1.76441e-26,8.4398e-27,5.37748e-27,-4.37638e-28,1.89044e-28,6.95525e-29,-8.93848e-29,-4.64698e-29
1336,6.30652e-27,2.45685e-27,-1.60882e-27,1.62371e-27,1.54976e-29,6.96323e-28,5.31316e-30,-6.95739e-29
1337,2.62372e-26,1.69681e-26,4.40292e-27,-2.34839e-28,3.91559e-28,1.04925e-28,8.04519e-30,-7.38326e-30
1338,7.27766e-28,-2.16937e-27,-1.4629e-27,9.91024e-28,1.35037e-28,2.31222e-28,4.13382e-29,-1.28915e-28
1339,3.22475e-26,2.22499e-26,2.62214e-27,6.34616e-28,4.64051e-28,9.88146e-29,1.02614e-28,1.03889e-28
1340,-5.93738e-27,-8.02742e-27,-4.94816e-28,-1.15747e-28,3.43394e-28,3.9078e-29,-2.60065e-29,4.22909e-29
1341,3.86448e-26,2.69656e-26,1.66562e-27,1.14557e-27,3.25423e-28,4.43382e-30,1.00007e-28,2.18939e-28
1342,-6.20515e-27,-8.11156e-27,1.18053e-28,-3.00082e-28,3.5196e-28,-1.23749e-29,9.86539e-30,3.00491e-28
1343,3.07725e-26,2.10314e-26,1.21097e-28,1.10221e-27,2.05308e-28,-1.59356e-29,-1.14954e-29,3.07527e-28
1344,1.65189e-27,-2.78943e-27,1.70744e-27,-4.18149e-28,3.20284e-28,5.86546e-29,2.50704e-28,5.88272e-28
1345,1.93331e-26,1.21369e-26,-9.22392e-28,9.74671e-28,2.13069e-28,-4.45031e-29,2.36657e-28,5.75914e-28
1346,1.53389e-26,8.80002e-27,1.88517e-27,-1.43575e-28,1.63918e-28,2.90465e-29,3.87548e-28,6.38479e-28
1347,8.29646e-27,1.43815e-27,-6.98094e-28,5.55132e-28,1.31547e-28,2.05307e-28,5.49905e-28,8.78364e-28
1348,2.854e-26,1.98664e-26,8.7831e-28,3.14556e-28,1.00666e-28,1.44769e-28,7.25395e-28,9.96632e-28
1349,-1.36224e-27,-6.95131e-27,5.80552e-28,1.41911e-28,6.99759e-29,1.09953e-28,5.41639e-28,1.03226e-27
1350,2.83557e-26,1.83217e-26,1.25275e-28,5.69971e-28,7.22736e-29,3.79242e-28,9.47455e-28,9.3047e-28
1351,4.36485e-27,-1.24608e-27,9.11725e-28,1.14738e-28,3.74914e-29,4.09305e-28,1.41358e-27,9.71768e-28
1352,1.97114e-26,8.06592e-27,1.28172e-28,4.15034e-28,1.20617e-28,9.48408e-29,1.11073e-27,1.27659e-27
1353,1.88934e-26,1.24634e-26,6.49098e-28,1.85166e-28,2.95259e-29,1.71447e-28,1.59837e-27,1.08343e-27
1354,6.12171e-27,-4.61215e-27,7.60335e-28,2.76917e-28,1.81602e-28,1.03459e-28,1.63707e-27,1.27015e-27
1355,2.79776e-26,1.6597e-26,1.03782e-27,5.45828e-29,2.07122e-28,2.60805e-28,2.02807e-27,8.99188e-28
1356,5.34883e-27,-6.91915e-28,-5.31653e-28,6.9223e-28,4.42417e-28,-2.71093e-28,2.33718e-27,9.71578e-28
1357,2.13209e-26,6.33378e-27,1.63596e-27,-1.25009e-28,1.2922e-28,-1.61138e-28,2.33776e-27,9.56847e-28
1358,2.84552e-26,1.94918e-26,6.72416e-28,6.57484e-28,9.76694e-28,1.63652e-28,2.53706e-27,8.72134e-28
1359,9.1403e-27,-1.78507e-27,-1.67924e-27,1.82057e-27,5.14132e-28,-6.27729e-28,3.91627e-27,4.1836e-28
1360,3.70807e-26,2.07027e-26,5.4904e-27,-1.19479e-27,4.09348e-28,1.06295e-27,1.63289e-27,1.40358e-27
1361,4.29781e-26,2.6133e-26,-5.70294e-28,6.33919e-27,3.21865e-27,-4.09227e-29,5.16009e-27,1.87035e-29
1362,4.5933e-26,2.07078e-26,4.41546e-27,8.1234e-27,-2.82811e-28,-1.2589e-27,5.83849e-27,9.84936e-28
1363,9.43943e-26,5.93119e-26,2.14414e-26,3.78304e-27,2.05359e-29,5.95704e-27,-2.81063e-27,3.11369e-27
1364,1.63042e-25,8.29801e-26,7.99183e-27,3.81661e-26,1.42139e-26,-5.09275e-28,1.58913e-26,-5.92391e-28
1365,3.05941e-25,1.46956e-25,6.96551e-26,5.97741e-26,-2.04052e-27,2.31927e-27,1.36138e-26,9.72778e-27
1366,5.10811e-25,2.4551e-25,1.31238e-25,8.67479e-26,5.24756e-27,3.19092e-26,-9.49563e-27,1.61907e-26
1367,1.08964e-24,4.2045e-25,1.85103e-25,2.8221e-25,7.58307e-26,1.51288e-26,7.97334e-26,2.45142e-26
1368,2.12745e-24,7.56939e-25,5.55308e-25,4.99802e-25,5.38708e-26,7.76742e-26,8.03622e-26,9.94928e-26
1369,3.65915e-24,1.22395e-24,9.49695e-25,8.3244e-25,1.38621e-25,2.37221e-25,1.01386e-25,1.71273e-25
1370,7.88557e-24,2.28138e-24,1.75595e-24,2.0348e-24,5.27575e-25,3.31568e-25,5.62282e-25,3.84746e-25
1371,1.52199e-23,3.93951e-24,3.93867e-24,3.80349e-24,8.3893e-25,8.85144e-25,8.43654e-25,9.67437e-25
1372,2.68683e-23,6.37018e-24,6.87652e-24,6.50964e-24,1.7024e-24,2.01791e-24,1.6001e-24,1.78455e-24
