t,T+R,N_0,N_1
0,1,4.54037e-23,9.42001e-44
10,1,4.53874e-23,6.755e-36
20,1,4.53531e-23,3.40103e-34
30,1,4.53457e-23,8.77023e-33
40,1,4.53256e-23,4.21839e-34
50,1,4.52892e-23,1.87878e-31
60,1,4.5277e-23,1.65115e-30
70,1,4.53099e-23,2.96262e-30
80,1,4.53335e-23,4.01707e-30
90,1,4.53266e-23,3.59915e-30
100,1,4.53162e-23,3.33737e-30
110,1,4.53405e-23,2.44134e-30
120,1.00001,4.53567e-23,2.21418e-30
130,1.00043,4.53675e-23,1.01707e-30
140,1.01867,4.53814e-23,1.85767e-29
150,0.934808,3.70226e-23,7.32002e-25
160,1.46796,4.55066e-21,4.85726e-21
170,0.651537,6.698e-18,9.10748e-18
180,0.192036,4.28967e-15,5.99842e-15
190,0.0411063,1.11704e-12,1.62419e-12
200,0.0652064,1.34273e-10,2.04034e-10
210,0.0865986,8.17711e-09,1.30458e-08
220,0.15387,2.70646e-07,4.55023e-07
230,0.247242,5.1214e-06,9.08945e-06
240,0.387575,5.73065e-05,0.000107085
250,0.574509,0.000386805,0.000751481
260,0.777936,0.00159324,0.00310576
270,0.94356,0.00406124,0.00728453
280,1.0203,0.00660596,0.0090898
290,1.01898,0.00707905,0.00594002
300,1.00381,0.00470744,0.00368992
310,1.01286,0.0016876,0.00359943
320,1.02631,0.0007816,0.00231758
330,1.01848,0.000967148,0.00111056
340,0.997019,0.000936841,0.000860629
350,0.984457,0.000740169,0.00121887
360,0.985738,0.000796331,0.0014833
370,0.990108,0.0010471,0.00152308
380,0.990693,0.00119721,0.00155119
390,0.989936,0.00117073,0.00164143
400,0.99109,0.00110682,0.00169328
410,0.993115,0.00109817,0.0016557
420,0.993777,0.00111102,0.00159157
430,0.993081,0.00109866,0.00156443
440,0.992415,0.00107298,0.00156889
450,0.992354,0.0010642,0.00157268
460,0.992456,0.00107333,0.00156821
470,0.992357,0.00108214,0.00156716
480,0.992203,0.00108274,0.00157349
490,0.992206,0.00108102,0.00157978
500,0.992318,0.00108208,0.00158079
600,0.992356,0.00108227,0.00157745
700,0.992355,0.00108224,0.00157746
800,0.992355,0.00108224,0.00157746
900,0.992355,0.00108224,0.00157746
1000,0.992355,0.00108224,0.00157746
1100,0.992355,0.00108224,0.00157746
1200,0.992355,0.00108224,0.00157746
1300,0.992355,0.00108224,0.00157746
1400,0.992355,0.00108224,0.00157746
1500,0.992355,0.00108224,0.00157746
1600,0.992355,0.00108224,0.00157746
1700,0.992355,0.00108224,0.00157746
1800,0.992355,0.00108224,0.00157746
1900,0.992355,0.00108224,0.00157746
2000,0.992355,0.00108224,0.00157746
2100,0.992355,0.00108224,0.00157746
2200,0.992355,0.00108224,0.00157746
2300,0.992355,0.00108224,0.00157746
2400,0.992355,0.00108224,0.00157746
2500,0.992355,0.00108224,0.00157746
2600,0.992355,0.00108224,0.00157746
2700,0.992355,0.00108224,0.00157746
2800,0.992355,0.00108224,0.00157746
2900,0.992355,0.00108224,0.00157746
3000,0.992355,0.00108224,0.00157746
3100,0.992355,0.00108224,0.00157746
3200,0.992355,0.00108224,0.00157746
3300,0.992355,0.00108224,0.00157746
3400,0.992355,0.00108224,0.00157746
3500,0.992355,0.00108224,0.00157746
3600,0.992355,0.00108224,0.00157746
3700,0.992355,0.00108224,0.00157746
3800,0.992355,0.00108224,0.00157746
3900,0.992355,0.00108224,0.00157746
4000,0.992355,0.00108224,0.00157746
4100,0.992355,0.00108224,0.00157746
4200,0.992355,0.00108224,0.00157746
4300,0.992355,0.00108224,0.00157746
4400,0.992355,0.00108224,0.00157746
4500,0.992355,0.00108224,0.00157746
4600,0.992355,0.00108224,0.00157746
4700,0.992355,0.00108224,0.00157746
4800,0.992355,0.00108224,0.00157746
4900,0.992355,0.00108224,0.00157746
5000,0.992355,0.00108224,0.00157746
5100,0.992355,0.00108224,0.00157746
5200,0.992355,0.00108224,0.00157746
5300,0.992355,0.00108224,0.00157746
5400,0.992355,0.00108224,0.00157746
5500,0.992355,0.00108224,0.00157746
5600,0.992355,0.00108224,0.00157746
5700,0.992355,0.00108224,0.00157746
5800,0.992355,0.00108224,0.00157746
5900,0.992355,0.00108224,0.00157746
6000,0.992355,0.00108224,0.00157746
6100,0.992355,0.00108224,0.00157746
6200,0.992355,0.00108224,0.00157746
6300,0.992355,0.00108224,0.00157746
6400,0.992355,0.00108224,0.00157746
6500,0.992355,0.00108224,0.00157746
6600,0.992355,0.00108224,0.00157746
6700,0.992355,0.00108224,0.00157746
6800,0.992355,0.00108224,0.00157746
6900,0.992355,0.00108224,0.00157746
7000,0.992355,0.00108224,0.00157746
7100,0.992355,0.00108224,0.00157746
7200,0.992355,0.00108224,0.00157746
7300,0.992355,0.00108224,0.00157746
7400,0.992355,0.00108224,0.00157746
7500,0.992355,0.00108224,0.00157746
7600,0.992355,0.00108224,0.00157746
7700,0.992355,0.00108224,0.00157746
7800,0.992355,0.00108224,0.00157746
7900,0.992355,0.00108224,0.00157746
8000,0.992355,0.00108224,0.00157746
8100,0.992355,0.00108224,0.00157746
8200,0.992355,0.00108224,0.00157746
8300,0.992355,0.00108224,0.00157746
8400,0.992355,0.00108224,0.00157746
