t,T+R,N_0,N_1,N_2
0,1,1.6644e-23,4.11121e-43,1.98492e-48
10,1,1.6606e-23,2.88185e-36,3.16173e-39
20,1,1.65557e-23,7.19999e-34,2.1827e-34
30,1,1.65579e-23,2.877e-33,4.69962e-34
40,1,1.65654e-23,3.11916e-32,1.52967e-33
50,1,1.65379e-23,7.75498e-31,6.88095e-32
60,1,1.64681e-23,1.52377e-30,2.97187e-31
70,1,1.64779e-23,9.54536e-31,2.37542e-31
80,1,1.65195e-23,6.60659e-31,1.20247e-31
90,1,1.65117e-23,7.67652e-31,9.87639e-31
100,1,1.64817e-23,1.94092e-30,8.30168e-31
110,1,1.65082e-23,4.19206e-30,3.0247e-31
120,1,1.65538e-23,7.72346e-30,3.81645e-30
130,1.0002,1.65449e-23,1.01502e-29,1.1935e-29
140,1.00601,1.65513e-23,1.18186e-27,1.71494e-27
150,1.05688,3.59088e-23,3.27884e-23,3.44044e-23
160,0.682655,2.57618e-20,1.68117e-19,1.79667e-19
170,1.89796,3.1809e-17,2.47961e-16,2.72396e-16
180,1.1292,1.38574e-14,1.29198e-13,1.46892e-13
190,0.503962,2.34244e-12,2.77024e-11,3.28055e-11
200,0.0608131,1.68457e-10,2.74536e-09,3.40597e-09
210,0.110073,5.42391e-09,1.37464e-07,1.79571e-07
220,0.0674961,8.34955e-08,3.72213e-06,5.1394e-06
230,0.113211,1.01766e-06,5.73555e-05,8.38363e-05
240,0.131826,2.16045e-05,0.000522385,0.000805831
250,0.170802,0.000370518,0.00289631,0.00465677
260,0.229171,0.00352945,0.0100639,0.0163536
270,0.31876,0.0193343,0.022867,0.0352924
280,0.44041,0.0649306,0.0365215,0.0486955
290,0.575613,0.142253,0.0452257,0.048624
300,0.695856,0.220165,0.0472681,0.043528
310,0.776841,0.271606,0.0443402,0.0417367
320,0.833857,0.305962,0.041284,0.0462539
330,0.878713,0.333135,0.0431088,0.0525006
340,0.907193,0.350842,0.0478056,0.055263
350,0.926917,0.364641,0.051089,0.0560526
360,0.943147,0.37617,0.0525489,0.0561997
370,0.95732,0.385743,0.052578,0.0563637
380,0.969589,0.39359,0.0521684,0.0567306
390,0.978807,0.399321,0.0518466,0.0572181
400,0.984802,0.4031,0.0517967,0.0577535
410,0.9882,0.405363,0.0519575,0.0582578
420,0.990093,0.406746,0.0522157,0.0586559
430,0.991403,0.40778,0.0524513,0.0589023
440,0.992566,0.408698,0.0525982,0.0590036
450,0.99365,0.409532,0.0526414,0.05902
460,0.994544,0.410203,0.0526131,0.0590218
470,0.995173,0.410665,0.0525651,0.05905
480,0.995548,0.41094,0.0525372,0.059106
490,0.995744,0.411089,0.0525416,0.0591671
500,0.995847,0.411181,0.0525668,0.0592119
600,0.996191,0.411516,0.0526021,0.0592563
700,0.996202,0.411529,0.0526012,0.0592578
800,0.996203,0.41153,0.0526012,0.0592579
900,0.996203,0.41153,0.0526012,0.0592579
1000,0.996203,0.41153,0.0526012,0.0592579
1100,0.996203,0.41153,0.0526012,0.0592579
1200,0.996203,0.41153,0.0526012,0.0592579
1300,0.996203,0.41153,0.0526012,0.0592579
1400,0.996203,0.41153,0.0526012,0.0592579
1500,0.996203,0.41153,0.0526012,0.0592579
1600,0.996203,0.41153,0.0526012,0.0592579
1700,0.996203,0.41153,0.0526012,0.0592579
1800,0.996203,0.41153,0.0526012,0.0592579
1900,0.996203,0.41153,0.0526012,0.0592579
2000,0.996203,0.41153,0.0526012,0.0592579
2100,0.996203,0.41153,0.0526012,0.0592579
2200,0.996203,0.41153,0.0526012,0.0592579
2300,0.996203,0.41153,0.0526012,0.0592579
2400,0.996203,0.41153,0.0526012,0.0592579
2500,0.996203,0.41153,0.0526012,0.0592579
2600,0.996203,0.41153,0.0526012,0.0592579
2700,0.996203,0.41153,0.0526012,0.0592579
2800,0.996203,0.41153,0.0526012,0.0592579
2900,0.996203,0.41153,0.0526012,0.0592579
3000,0.996203,0.41153,0.0526012,0.0592579
3100,0.996203,0.41153,0.0526012,0.0592579
3200,0.996203,0.41153,0.0526012,0.0592579
3300,0.996203,0.41153,0.0526012,0.0592579
3400,0.996203,0.41153,0.0526012,0.0592579
3500,0.996203,0.41153,0.0526012,0.0592579
3600,0.996203,0.41153,0.0526012,0.0592579
