t,T+R,N_0,N_1,N_2
0,1,6.00054e-24,1.31818e-41,6.10351e-47
10,1,6.01239e-24,2.46255e-33,1.81664e-34
20,1,6.01427e-24,2.36555e-32,6.81571e-33
30,1,6.11591e-24,2.55271e-32,1.04328e-32
40,1,5.95244e-24,1.03073e-30,1.66447e-31
50,1,5.95991e-24,4.25387e-31,2.80126e-31
60,1,5.99338e-24,7.37051e-31,5.72179e-31
70,1,5.93739e-24,1.76046e-30,4.0284e-30
80,1,5.96795e-24,7.725e-30,3.13859e-29
90,1,5.97668e-24,2.19521e-30,9.99991e-29
100,1,6.04277e-24,4.16714e-29,6.60211e-29
110,1,5.95342e-24,3.49974e-29,4.17686e-29
120,1,6.04899e-24,3.25693e-29,1.52301e-29
130,0.999999,5.98643e-24,3.17278e-28,3.79262e-28
140,0.999825,1.39192e-23,1.86693e-23,2.07474e-23
150,1.01388,3.81219e-20,2.05943e-19,2.2992e-19
160,1.13524,8.66169e-17,5.23059e-16,5.92126e-16
170,1.77178,5.96149e-14,4.10058e-13,4.75437e-13
180,2.1552,1.47195e-11,1.2174e-10,1.46213e-10
190,1.91041,1.4603e-09,1.57832e-08,1.98861e-08
200,11.5975,6.03303e-08,9.86225e-07,1.32238e-06
210,1.13952,9.32852e-07,3.17362e-05,4.60603e-05
220,1.71696,2.39521e-06,0.000547226,0.000878514
230,8.74047,4.34817e-05,0.00512655,0.00939123
240,2.93332,0.00311791,0.0256497,0.0565061
250,3.71641,0.0450229,0.0643004,0.190382
260,1.60381,0.281387,0.0697136,0.375704
270,2.16994,0.893887,0.0280838,0.577169
280,2.87856,1.49943,0.0254816,0.905969
290,2.37724,1.24753,0.0583189,0.92666
300,1.17617,0.351989,0.157082,0.497561
310,0.862972,0.123957,0.244603,0.437443
320,1.18185,0.449873,0.286365,0.398456
330,0.733726,0.334452,0.199924,0.177384
340,0.683159,0.378838,0.117021,0.174701
350,0.888309,0.432345,0.179619,0.269111
360,0.856179,0.402052,0.230069,0.220467
370,0.979517,0.541697,0.209523,0.226089
380,0.950717,0.506271,0.208159,0.235235
390,1.00041,0.513237,0.231765,0.254787
400,1.02097,0.534494,0.238211,0.247944
