t,T+R,N_0,N_1,N_2,N_3
0,1,1.01492e-23,1.13616e-42,3.74281e-48,1.30051e-53
10,1,1.01445e-23,2.97519e-36,2.60788e-37,5.1597e-38
20,1,1.01586e-23,1.67994e-33,2.73361e-34,1.05934e-34
30,1,1.01505e-23,2.87305e-33,2.13262e-34,2.92099e-34
40,1,1.01354e-23,1.08927e-31,7.86727e-34,1.32436e-33
50,1,1.0118e-23,1.40263e-30,7.23689e-32,2.10763e-32
60,1,1.01208e-23,1.35642e-30,8.99495e-32,7.17939e-32
70,1,1.01219e-23,3.05282e-31,7.34188e-33,2.91504e-32
80,1,1.01151e-23,4.51395e-31,7.94777e-32,1.85979e-31
90,1,1.01214e-23,1.953e-30,1.30617e-31,9.5226e-31
100,1,1.01211e-23,2.39948e-30,5.3963e-32,3.48569e-30
110,1,1.01178e-23,2.56327e-29,1.06767e-31,3.10972e-30
120,1,1.01291e-23,5.85648e-29,1.38093e-31,1.29887e-30
130,0.999957,1.01091e-23,9.7976e-29,1.64725e-31,1.43043e-30
140,0.99644,1.0238e-23,8.02389e-27,3.62847e-26,3.26815e-26
150,0.970763,3.63435e-23,1.73071e-22,7.18609e-22,6.59601e-22
160,1.25397,2.93805e-20,6.66106e-19,3.08172e-18,2.89439e-18
170,0.735478,1.65159e-17,7.08361e-16,3.76236e-15,3.64269e-15
180,2.11947,1.68566e-15,2.53123e-13,1.5924e-12,1.59994e-12
190,1.28049,1.75289e-13,3.53139e-11,2.69641e-10,2.82714e-10
200,0.446035,1.15431e-10,2.22532e-09,2.02777e-08,2.22727e-08
210,0.107629,1.54151e-08,7.81053e-08,7.29259e-07,8.40183e-07
220,0.12571,7.63129e-07,1.9954e-06,1.31573e-05,1.58565e-05
230,0.0894605,1.76097e-05,3.93013e-05,0.000121938,0.000152733
240,0.112247,0.00021182,0.000509184,0.000580702,0.000764441
250,0.127052,0.00142491,0.00399545,0.00139851,0.0023529
260,0.153384,0.00562988,0.0196321,0.00174248,0.00822877
270,0.237188,0.0133007,0.0660036,0.00159562,0.0334754
280,0.397568,0.0178737,0.162363,0.00238708,0.0928422
290,0.601866,0.0121919,0.293505,0.00498941,0.168952
300,0.763108,0.00995065,0.394504,0.00915406,0.228251
310,0.84519,0.0298509,0.430496,0.0139014,0.251849
320,0.878288,0.0561876,0.434625,0.0173173,0.254604
330,0.907244,0.0682913,0.445356,0.0190391,0.264557
340,0.948433,0.0716869,0.468888,0.0212756,0.283564
350,0.984069,0.0738062,0.492091,0.0233316,0.29945
360,1.00349,0.0755833,0.507368,0.0239283,0.308285
370,1.00899,0.0779615,0.513698,0.023871,0.310894
380,1.00534,0.0797296,0.513729,0.0235754,0.30992
390,0.999644,0.0799391,0.512059,0.0232236,0.308837
400,0.995407,0.0789439,0.510972,0.0230592,0.30866
410,0.992892,0.0774024,0.510791,0.0230139,0.309123
420,0.991042,0.076087,0.510658,0.0230009,0.309578
430,0.988991,0.0752276,0.510164,0.022977,0.309492
440,0.986721,0.0747749,0.509334,0.0229138,0.308933
450,0.984687,0.0745118,0.508497,0.0228225,0.308257
460,0.983278,0.0743027,0.507923,0.0227412,0.307726
470,0.982549,0.0741069,0.507637,0.0226855,0.30745
480,0.982287,0.0739523,0.507514,0.0226609,0.307372
490,0.982231,0.0738624,0.507436,0.0226612,0.30737
500,0.98221,0.0738351,0.507349,0.0226711,0.30737
600,0.982457,0.0739538,0.507325,0.0226897,0.307339
700,0.982463,0.0739544,0.507336,0.0226891,0.307342
800,0.982462,0.0739542,0.507336,0.022689,0.307342
900,0.982462,0.0739543,0.507336,0.022689,0.307342
1000,0.982462,0.0739543,0.507336,0.022689,0.307342
1100,0.982462,0.0739543,0.507336,0.022689,0.307342
1200,0.982462,0.0739543,0.507336,0.022689,0.307342
1300,0.982462,0.0739543,0.507336,0.022689,0.307342
1400,0.982462,0.0739543,0.507336,0.022689,0.307342
1500,0.982462,0.0739543,0.507336,0.022689,0.307342
1600,0.982462,0.0739543,0.507336,0.022689,0.307342
1700,0.982462,0.0739543,0.507336,0.022689,0.307342
1800,0.982462,0.0739543,0.507336,0.022689,0.307342
1900,0.982462,0.0739543,0.507336,0.022689,0.307342
2000,0.982462,0.0739543,0.507336,0.022689,0.307342
2100,0.982462,0.0739543,0.507336,0.022689,0.307342
2200,0.982462,0.0739543,0.507336,0.022689,0.307342
2300,0.982462,0.0739543,0.507336,0.022689,0.307342
2400,0.982462,0.0739543,0.507336,0.022689,0.307342
2500,0.982462,0.0739543,0.507336,0.022689,0.307342
2600,0.982462,0.0739543,0.507336,0.022689,0.307342
2700,0.982462,0.0739543,0.507336,0.022689,0.307342
2800,0.982462,0.0739543,0.507336,0.022689,0.307342
2900,0.982462,0.0739543,0.507336,0.022689,0.307342
3000,0.982462,0.0739543,0.507336,0.022689,0.307342
3100,0.982462,0.0739543,0.507336,0.022689,0.307342
3200,0.982462,0.0739543,0.507336,0.022689,0.307342
3300,0.982462,0.0739543,0.507336,0.022689,0.307342
3400,0.982462,0.0739543,0.507336,0.022689,0.307342
3500,0.982462,0.0739543,0.507336,0.022689,0.307342
3600,0.982462,0.0739543,0.507336,0.022689,0.307342
3700,0.982462,0.0739543,0.507336,0.022689,0.307342
3800,0.982462,0.0739543,0.507336,0.022689,0.307342
3900,0.982462,0.0739543,0.507336,0.022689,0.307342
4000,0.982462,0.0739543,0.507336,0.022689,0.307342
4100,0.982462,0.0739543,0.507336,0.022689,0.307342
4200,0.982462,0.0739543,0.507336,0.022689,0.307342
4300,0.982462,0.0739543,0.507336,0.022689,0.307342
4400,0.982462,0.0739543,0.507336,0.022689,0.307342
4500,0.982462,0.0739543,0.507336,0.022689,0.307342
4600,0.982462,0.0739543,0.507336,0.022689,0.307342
4700,0.982462,0.0739543,0.507336,0.022689,0.307342
4800,0.982462,0.0739543,0.507336,0.022689,0.307342
4900,0.982462,0.0739543,0.507336,0.022689,0.307342
5000,0.982462,0.0739543,0.507336,0.022689,0.307342
5100,0.982462,0.0739543,0.507336,0.022689,0.307342
5200,0.982462,0.0739543,0.507336,0.022689,0.307342
5300,0.982462,0.0739543,0.507336,0.022689,0.307342
5400,0.982462,0.0739543,0.507336,0.022689,0.307342
5500,0.982462,0.0739543,0.507336,0.022689,0.307342
5600,0.982462,0.0739543,0.507336,0.022689,0.307342
5700,0.982462,0.0739543,0.507336,0.022689,0.307342
5800,0.982462,0.0739543,0.507336,0.022689,0.307342
5900,0.982462,0.0739543,0.507336,0.022689,0.307342
6000,0.982462,0.0739543,0.507336,0.022689,0.307342
6100,0.982462,0.0739543,0.507336,0.022689,0.307342
6200,0.982462,0.0739543,0.507336,0.022689,0.307342
6300,0.982462,0.0739543,0.507336,0.022689,0.307342
6400,0.982462,0.0739543,0.507336,0.022689,0.307342
6500,0.982462,0.0739543,0.507336,0.022689,0.307342
6600,0.982462,0.0739543,0.507336,0.022689,0.307342
6700,0.982462,0.0739543,0.507336,0.022689,0.307342
6800,0.982462,0.0739543,0.507336,0.022689,0.307342
6900,0.982462,0.0739543,0.507336,0.022689,0.307342
7000,0.982462,0.0739543,0.507336,0.022689,0.307342
7100,0.982462,0.0739543,0.507336,0.022689,0.307342
7200,0.982462,0.0739543,0.507336,0.022689,0.307342
7300,0.982462,0.0739543,0.507336,0.022689,0.307342
7400,0.982462,0.0739543,0.507336,0.022689,0.307342
7500,0.982462,0.0739543,0.507336,0.022689,0.307342
7600,0.982462,0.0739543,0.507336,0.022689,0.307342
7700,0.982462,0.0739543,0.507336,0.022689,0.307342
7800,0.982462,0.0739543,0.507336,0.022689,0.307342
7900,0.982462,0.0739543,0.507336,0.022689,0.307342
8000,0.982462,0.0739543,0.507336,0.022689,0.307342
8100,0.982462,0.0739543,0.507336,0.022689,0.307342
8200,0.982462,0.0739543,0.507336,0.022689,0.307342
8300,0.982462,0.0739543,0.507336,0.022689,0.307342
8400,0.982462,0.0739543,0.507336,0.022689,0.307342
