E,T,R0,R,N_R0,E/V0
527.375,1.0031,0.00110562,0.00110562,0.00110099,5.27375
527.441,1.00079,0.0011167,0.0011167,0.00111457,5.27441
527.507,1.00033,0.00121202,0.00121202,0.00121015,5.27507
527.573,1.00186,0.00112156,0.00112156,0.00111823,5.27573
527.639,0.999496,0.00120584,0.00120584,0.00120499,5.27639
527.705,0.997576,0.00118235,0.00118235,0.00118382,5.27705
527.771,0.997369,0.00118962,0.00118962,0.00119134,5.27771
527.837,0.996467,0.00101837,0.00101837,0.00102094,5.27837
527.903,0.996143,0.00105592,0.00105592,0.00105889,5.27903
527.969,0.998237,0.00102518,0.00102518,0.00102594,5.27969
528.035,0.996725,0.000997113,0.000997113,0.000999389,5.28035
528.101,0.996809,0.00104147,0.00104147,0.00104371,5.28101
528.167,1.00057,0.00104201,0.00104201,0.00104034,5.28167
528.233,0.999676,0.00104509,0.00104509,0.00104434,5.28233
528.299,1.0003,0.00100802,0.00100802,0.00100671,5.28299
528.365,1.00164,0.00111689,0.00111689,0.00111382,5.28365
528.431,1.00365,0.00115717,0.00115717,0.00115164,5.28431
528.497,1.00396,0.00112855,0.00112855,0.00112284,5.28497
528.563,1.00402,0.0013248,0.0013248,0.00131777,5.28563
528.629,1.00353,0.00130773,0.00130773,0.00130143,5.28629
528.695,1.00411,0.00142877,0.00142877,0.00142091,5.28695
528.761,1.0012,0.00150593,0.00150593,0.00150187,5.28761
528.827,1.0012,0.00140729,0.00140729,0.00140362,5.28827
528.893,1.00215,0.00145808,0.00145808,0.00145284,5.28893
528.959,0.998899,0.00157211,0.00157211,0.00157137,5.28959
529.025,0.997191,0.00161513,0.00161513,0.00161706,5.29025
529.091,0.99898,0.00152501,0.00152501,0.00152424,5.29091
529.157,0.99816,0.00156835,0.00156835,0.00156878,5.29157
529.223,0.99883,0.00143993,0.00143993,0.00143955,5.29223
529.289,0.998583,0.00160926,0.00160926,0.00160895,5.29289
529.355,0.998223,0.00147883,0.00147883,0.00147928,5.29355
529.422,0.99641,0.0013953,0.0013953,0.00139837,5.29422
529.488,1.00039,0.001484,0.001484,0.00148123,5.29488
529.554,0.998754,0.00148263,0.00148263,0.00148228,5.29554
529.62,1.0033,0.00134231,0.00134231,0.00133611,5.2962
529.686,1.00071,0.00147735,0.00147735,0.00147413,5.29686
529.752,1.00313,0.00148921,0.00148921,0.00148237,5.29752
529.818,1.00528,0.00148612,0.00148612,0.00147613,5.29818
529.884,1.00342,0.00147266,0.00147266,0.00146549,5.29884
529.95,1.00129,0.00146148,0.00146148,0.00145746,5.2995
530.016,1.0024,0.00154609,0.00154609,0.00154002,5.30016
530.083,1.0019,0.00173472,0.00173472,0.00172843,5.30083
530.149,1.0007,0.00163876,0.00163876,0.00163494,5.30149
530.215,0.999295,0.00179252,0.00179252,0.00179057,5.30215
530.281,0.995965,0.00197315,0.00197315,0.00197723,5.30281
530.347,0.997721,0.00182589,0.00182589,0.00182672,5.30347
530.413,0.995586,0.00211939,0.00211939,0.00212427,5.30413
530.479,0.995459,0.00203099,0.00203099,0.0020361,5.30479
530.546,0.996807,0.00206444,0.00206444,0.00206678,5.30546
530.612,0.997003,0.0020907,0.0020907,0.0020926,5.30612
530.678,0.997937,0.00203369,0.00203369,0.00203376,5.30678
530.744,0.995862,0.00203049,0.00203049,0.00203478,5.30744
530.81,1.00027,0.00210698,0.00210698,0.00210198,5.3081
530.876,0.999019,0.00215324,0.00215324,0.00215072,5.30876
530.943,1.0049,0.00198128,0.00198128,0.00196775,5.30943
531.009,1.00175,0.00201834,0.00201834,0.00201076,5.31009
531.075,1.00471,0.0018965,0.0018965,0.00188406,5.31075
531.141,1.00286,0.00188313,0.00188313,0.00187424,5.31141
531.207,1.0041,0.00183017,0.00183017,0.00181939,5.31207
531.274,1.00062,0.00184472,0.00184472,0.00184018,5.31274
531.34,1.0009,0.00181187,0.00181187,0.00180698,5.3134
531.406,0.998452,0.00183582,0.00183582,0.00183529,5.31406
531.472,0.997681,0.00197764,0.00197764,0.00197832,5.31472
531.538,0.997144,0.00200944,0.00200944,0.00201114,5.31538
531.605,0.996141,0.00215269,0.00215269,0.00215637,5.31605
531.671,0.995774,0.00218134,0.00218134,0.00218581,5.31671
531.737,0.995458,0.00221807,0.00221807,0.00222324,5.31737
531.803,0.995469,0.00227903,0.00227903,0.00228417,5.31803
531.87,0.995632,0.002533,0.002533,0.00253765,5.3187
531.936,0.998369,0.00277636,0.00277636,0.00277319,5.31936
532.002,0.99868,0.00266435,0.00266435,0.00266077,5.32002
532.068,0.993021,0.00276183,0.00276183,0.00277353,5.32068
532.134,1.00067,0.00298514,0.00298514,0.00297428,5.32134
532.201,1.00191,0.00287673,0.00287673,0.00286304,5.32201
532.267,1.00298,0.00284676,0.00284676,0.00283025,5.32267
532.333,1.00636,0.00301434,0.00301434,0.00298635,5.32333
532.4,1.00553,0.00300788,0.00300788,0.00298242,5.324
532.466,1.00509,0.00268444,0.00268444,0.00266373,5.32466
532.532,1.00324,0.00261727,0.00261727,0.00260203,5.32532
532.598,1.00489,0.00265286,0.00265286,0.00263299,5.32598
532.665,1.00255,0.00254113,0.00254113,0.00252827,5.32665
532.731,0.99733,0.00249819,0.00249819,0.00249862,5.32731
532.797,1.00106,0.00245538,0.00245538,0.00244679,5.32797
532.864,0.995198,0.00247634,0.00247634,0.00248211,5.32864
532.93,0.998711,0.00253644,0.00253644,0.00253328,5.3293
532.996,0.994857,0.00260434,0.00260434,0.00261097,5.32996
533.062,0.992758,0.00255967,0.00255967,0.00257171,5.33062
533.129,0.99607,0.00261818,0.00261818,0.00262162,5.33129
533.195,0.998861,0.00284929,0.00284929,0.00284443,5.33195
533.261,0.995605,0.00300625,0.00300625,0.00301043,5.33261
533.328,0.997667,0.00314171,0.00314171,0.00313917,5.33328
533.394,0.999007,0.00333308,0.00333308,0.0033253,5.33394
533.46,1.00411,0.00318225,0.00318225,0.0031592,5.3346
533.527,1.0059,0.00382047,0.00382047,0.0037837,5.33527
533.593,1.00081,0.00368096,0.00368096,0.00366449,5.33593
533.659,1.00525,0.00361173,0.00361173,0.00358002,5.33659
533.726,1.00716,0.00371498,0.00371498,0.00367501,5.33726
533.792,1.00642,0.00380481,0.00380481,0.00376631,5.33792
533.858,1.0043,0.00388466,0.00388466,0.00385314,5.33858
533.925,1.00186,0.00397754,0.00397754,0.00395447,5.33925
533.991,1.00131,0.00405898,0.00405898,0.00403732,5.33991
534.058,0.999456,0.00396563,0.00396563,0.00395211,5.34058
534.124,1.00055,0.00384964,0.00384964,0.00383276,5.34124
534.19,1.00058,0.00404214,0.00404214,0.00402354,5.3419
534.257,0.996609,0.00362801,0.00362801,0.00362715,5.34257
534.323,0.994557,0.00363986,0.00363986,0.00364643,5.34323
534.39,0.995304,0.0035096,0.0035096,0.00351377,5.3439
534.456,0.994448,0.00341501,0.00341501,0.00342232,5.34456
534.522,0.997061,0.00348274,0.00348274,0.00348084,5.34522
534.589,0.997539,0.00362093,0.00362093,0.00361674,5.34589
534.655,0.998908,0.00353571,0.00353571,0.00352709,5.34655
534.722,0.996284,0.00379647,0.00379647,0.00379617,5.34722
534.788,0.999773,0.00350471,0.00350471,0.00349326,5.34788
534.854,1.00297,0.00379583,0.00379583,0.00377032,5.34854
534.921,1.00596,0.00379945,0.00379945,0.00376273,5.34921
534.987,1.00344,0.00398535,0.00398535,0.00395598,5.34987
535.054,1.00681,0.00460357,0.00460357,0.00455163,5.35054
535.12,1.00686,0.00443344,0.00443344,0.00438392,5.3512
535.187,1.00513,0.0044938,0.0044938,0.00445097,5.35187
535.253,1.00452,0.00495076,0.00495076,0.00490433,5.35253
535.319,1.00204,0.00457938,0.00457938,0.00454927,5.35319
535.386,1.00633,0.0051388,0.0051388,0.00508052,5.35386
535.452,1.0064,0.0049964,0.0049964,0.0049401,5.35452
535.519,0.995508,0.00509425,0.00509425,0.00509118,5.35519
535.585,0.995992,0.00526473,0.00526473,0.00525812,5.35585
535.652,0.998856,0.00576802,0.00576802,0.00574147,5.35652
535.718,0.993139,0.00506333,0.00506333,0.00507245,5.35718
535.785,0.993104,0.00505805,0.00505805,0.00506737,5.35785
535.851,0.994291,0.00545423,0.00545423,0.00545562,5.35851
535.918,0.997081,0.00499796,0.00499796,0.0049876,5.35918
535.984,0.998494,0.00516313,0.00516313,0.00514432,5.35984
536.051,0.998601,0.00474413,0.00474413,0.00472831,5.36051
536.117,1.00071,0.00468354,0.00468354,0.00465839,5.36117
536.184,1.00619,0.00477491,0.00477491,0.0047231,5.36184
536.25,1.00179,0.00484715,0.00484715,0.0048152,5.3625
536.317,1.00535,0.00476004,0.00476004,0.00471239,5.36317
536.383,1.00724,0.00485385,0.00485385,0.00479583,5.36383
536.45,1.0089,0.00484461,0.00484461,0.00477892,5.3645
536.516,1.00144,0.00535424,0.00535424,0.00531813,5.36516
536.583,1.00448,0.00555624,0.00555624,0.00550104,5.36583
536.649,1.00103,0.00522862,0.00522862,0.00519608,5.36649
536.716,1.00089,0.0059712,0.0059712,0.00593049,5.36716
536.782,1.00237,0.00597053,0.00597053,0.00592117,5.36782
536.849,0.996787,0.00647585,0.00647585,0.00645479,5.36849
536.915,0.990937,0.00665336,0.00665336,0.00666943,5.36915
536.982,0.994259,0.0067107,0.0067107,0.00670419,5.36982
537.049,0.991493,0.00698193,0.00698193,0.00699259,5.37049
537.115,0.989778,0.00699273,0.00699273,0.00701538,5.37115
537.182,0.995467,0.00734495,0.00734495,0.00732436,5.37182
537.248,0.998082,0.00702928,0.00702928,0.00699353,5.37248
537.315,0.994955,0.00712336,0.00712336,0.00710859,5.37315
537.381,0.994658,0.00675457,0.00675457,0.00674504,5.37381
537.448,0.996102,0.00701719,0.00701719,0.00699536,5.37448
537.515,1.00193,0.00705224,0.00705224,0.00698949,5.37515
537.581,1.00743,0.00676399,0.00676399,0.00666935,5.37581
537.648,1.00318,0.00647745,0.00647745,0.00641551,5.37648
537.714,1.00644,0.00678767,0.00678767,0.00669908,5.37714
537.781,1.00373,0.00677325,0.00677325,0.00670287,5.37781
537.848,1.00732,0.00649588,0.00649588,0.00640734,5.37848
537.914,1.0026,0.00671202,0.00671202,0.00665006,5.37914
537.981,1.00843,0.00645572,0.00645572,0.00636104,5.37981
538.047,0.999584,0.00686361,0.00686361,0.00681965,5.38047
538.114,1.00106,0.00683189,0.00683189,0.00677839,5.38114
538.181,0.999434,0.00730826,0.00730826,0.00725932,5.38181
538.247,0.996075,0.00706911,0.00706911,0.00704695,5.38247
538.314,0.995007,0.00726682,0.00726682,0.00725034,5.38314
538.381,0.992758,0.00804877,0.00804877,0.00804228,5.38381
538.447,0.992454,0.00739714,0.00739714,0.00739824,5.38447
538.514,0.99209,0.0085227,0.0085227,0.00851748,5.38514
538.581,0.993361,0.00853492,0.00853492,0.00851877,5.38581
538.647,1.0029,0.00950579,0.00950579,0.0093893,5.38647
538.714,0.990338,0.00955382,0.00955382,0.00955485,5.38714
538.781,0.999372,0.00936271,0.00936271,0.00928163,5.38781
538.847,1.00516,0.00971204,0.00971204,0.00956971,5.38847
538.914,1.00642,0.00955332,0.00955332,0.00940315,5.38914
538.981,1.00168,0.009914,0.009914,0.00980032,5.38981
539.047,1.00344,0.00976004,0.00976004,0.00963285,5.39047
539.114,1.00021,0.00984138,0.00984138,0.00974342,5.39114
539.181,1.01266,0.00982393,0.00982393,0.0096079,5.39181
539.247,1.00001,0.00940407,0.00940407,0.00931639,5.39247
539.314,1.01205,0.00926146,0.00926146,0.00906824,5.39314
539.381,1.00062,0.00943614,0.00943614,0.00934216,5.39381
539.447,1.00992,0.008845,0.008845,0.00868206,5.39447
539.514,1.00149,0.00872006,0.00872006,0.00863196,5.39514
539.581,0.990439,0.00912876,0.00912876,0.00913271,5.39581
539.648,0.995143,0.00952677,0.00952677,0.00948249,5.39648
539.714,0.990292,0.00875399,0.00875399,0.00876235,5.39714
539.781,0.991536,0.00907943,0.00907943,0.00907384,5.39781
539.848,0.992007,0.00941456,0.00941456,0.0094012,5.39848
539.914,0.985401,0.00982533,0.00982533,0.00987246,5.39914
539.981,0.988287,0.00962551,0.00962551,0.00964564,5.39981
540.048,0.993272,0.00972501,0.00972501,0.00969595,5.40048
540.115,0.996407,0.0102024,0.0102024,0.0101354,5.40115
540.181,0.999167,0.0108918,0.0108918,0.0107833,5.40181
540.248,1.00199,0.0118132,0.0118132,0.0116524,5.40248
540.315,1.00001,0.0117178,0.0117178,0.011582,5.40315
540.382,1.00718,0.0121278,0.0121278,0.011898,5.40382
540.448,1.00914,0.0125991,0.0125991,0.0123311,5.40448
540.515,1.00202,0.0127464,0.0127464,0.0125609,5.40515
540.582,1.00326,0.0128431,0.0128431,0.0126395,5.40582
540.649,1.01,0.0134715,0.0134715,0.0131625,5.40649
540.716,1.00336,0.0130432,0.0130432,0.0128327,5.40716
540.782,1.01243,0.0138401,0.0138401,0.0134858,5.40782
540.849,1.00934,0.013595,0.013595,0.0132902,5.40849
540.916,0.999177,0.0148341,0.0148341,0.0146291,5.40916
540.983,0.999186,0.0132413,0.0132413,0.0130788,5.40983
541.05,0.989647,0.0126046,0.0126046,0.0125763,5.4105
541.116,0.995,0.0133356,0.0133356,0.0132254,5.41116
541.183,0.989121,0.0133129,0.0133129,0.0132806,5.41183
541.25,0.990029,0.0129946,0.0129946,0.0129554,5.4125
541.317,0.994701,0.0125494,0.0125494,0.012459,5.41317
541.384,0.985617,0.0123517,0.0123517,0.0123769,5.41384
541.45,0.993918,0.0124895,0.0124895,0.01241,5.4145
541.517,1.0022,0.0127437,0.0127437,0.0125561,5.41517
541.584,0.988739,0.0127387,0.0127387,0.0127199,5.41584
541.651,1.00228,0.0131709,0.0131709,0.0129705,5.41651
541.718,1.00434,0.0123635,0.0123635,0.0121604,5.41718
541.785,0.998994,0.0133337,0.0133337,0.0131713,5.41785
541.852,1.01172,0.0139208,0.0139208,0.0135728,5.41852
541.918,1.0085,0.0143114,0.0143114,0.0139923,5.41918
541.985,1.00699,0.0146044,0.0146044,0.0142957,5.41985
542.052,1.00499,0.0150533,0.0150533,0.0147576,5.42052
542.119,1.01025,0.0157742,0.0157742,0.0153741,5.42119
542.186,1.00578,0.0158058,0.0158058,0.0154719,5.42186
542.253,1.00935,0.0179246,0.0179246,0.0174487,5.42253
542.32,0.99906,0.0168554,0.0168554,0.0165913,5.4232
542.387,0.997871,0.0175618,0.0175618,0.0172949,5.42387
542.453,1.00625,0.0183804,0.0183804,0.0179386,5.42453
542.52,0.992473,0.018759,0.018759,0.0185507,5.4252
542.587,0.995208,0.0182791,0.0182791,0.0180358,5.42587
542.654,0.987393,0.0188617,0.0188617,0.0187445,5.42654
542.721,0.987046,0.0185219,0.0185219,0.0184194,5.42721
542.788,0.993307,0.0191654,0.0191654,0.0189294,5.42788
542.855,0.990267,0.0178789,0.0178789,0.0177344,5.42855
542.922,0.989103,0.0185756,0.0185756,0.0184341,5.42922
542.989,0.989851,0.0165199,0.0165199,0.0164154,5.42989
543.056,0.993987,0.0185154,0.0185154,0.0182868,5.43056
543.123,0.990611,0.0163213,0.0163213,0.0162089,5.43123
543.189,0.997927,0.0156824,0.0156824,0.0154718,5.43189
543.256,1.00417,0.017211,0.017211,0.0168507,5.43256
543.323,1.01437,0.0166741,0.0166741,0.0161721,5.43323
543.39,1.01436,0.0177632,0.0177632,0.0172103,5.4339
543.457,1.0072,0.0169431,0.0169431,0.0165436,5.43457
543.524,1.01488,0.0168737,0.0168737,0.0163544,5.43524
543.591,1.00226,0.0171257,0.0171257,0.0168,5.43591
543.658,1.00776,0.0191811,0.0191811,0.0186778,5.43658
543.725,1.00061,0.0190693,0.0190693,0.0187013,5.43725
543.792,1.00778,0.0193983,0.0193983,0.018885,5.43792
543.859,0.997614,0.0202986,0.0202986,0.0199414,5.43859
543.926,1.00161,0.0210323,0.0210323,0.0205666,5.43926
543.993,0.986783,0.0222609,0.0222609,0.0220613,5.43993
544.06,0.991337,0.021417,0.021417,0.0211473,5.4406
544.127,0.986633,0.0223475,0.0223475,0.0221486,5.44127
544.194,0.980826,0.0235328,0.0235328,0.0234307,5.44194
544.261,0.992931,0.0255698,0.0255698,0.0251054,5.44261
544.328,0.982493,0.0255919,0.0255919,0.0253866,5.44328
544.395,0.998652,0.0251224,0.0251224,0.024539,5.44395
544.462,0.997329,0.0249938,0.0249938,0.0244481,5.44462
544.529,0.994842,0.0249035,0.0249035,0.0244213,5.44529
544.596,0.999354,0.0243671,0.0243671,0.0238025,5.44596
544.663,1.00556,0.0264713,0.0264713,0.0256497,5.44663
544.73,1.00907,0.0235206,0.0235206,0.0227783,5.4473
544.797,1.01564,0.0247721,0.0247721,0.0238099,5.44797
544.864,1.01951,0.0237615,0.0237615,0.022776,5.44864
544.931,1.00653,0.0243899,0.0243899,0.0236583,5.44931
544.998,1.00531,0.0239604,0.0239604,0.0232789,5.44998
545.065,1.01114,0.0232154,0.0232154,0.0224444,5.45065
545.132,1.01219,0.0221985,0.0221985,0.0214606,5.45132
545.199,1.00874,0.0236457,0.0236457,0.0229039,5.45199
545.267,0.995314,0.0241758,0.0241758,0.0237137,5.45267
545.334,1.00359,0.0231036,0.0231036,0.022503,5.45334
545.401,0.993243,0.0248081,0.0248081,0.0243682,5.45401
545.468,1.00022,0.0237547,0.0237547,0.0231985,5.45468
545.535,0.980226,0.0248026,0.0248026,0.0246785,5.45535
545.602,0.985827,0.0272844,0.0272844,0.0269313,5.45602
545.669,0.994203,0.0256692,0.0256692,0.025169,5.45669
545.736,0.992119,0.0274448,0.0274448,0.0269182,5.45736
545.803,0.982203,0.0283838,0.0283838,0.0280865,5.45803
545.87,0.988937,0.0305263,0.0305263,0.0299435,5.4587
545.937,0.992518,0.0308165,0.0308165,0.0301138,5.45937
546.005,1.00205,0.0336216,0.0336216,0.0324637,5.46005
546.072,0.998476,0.032597,0.032597,0.0316146,5.46072
546.139,0.997265,0.0335981,0.0335981,0.0325922,5.46139
546.206,1.01036,0.0309854,0.0309854,0.0297551,5.46206
546.273,1.0169,0.0353057,0.0353057,0.0335541,5.46273
546.34,1.01913,0.0329354,0.0329354,0.0313055,5.4634
546.407,1.01722,0.0339216,0.0339216,0.0322711,5.46407
546.474,1.02452,0.0332573,0.0332573,0.0314409,5.46474
546.542,1.01784,0.0340706,0.0340706,0.0323893,5.46542
546.609,1.01638,0.0321845,0.0321845,0.0306939,5.46609
546.676,1.00175,0.0326927,0.0326927,0.0316042,5.46676
546.743,1.00843,0.0317343,0.0317343,0.030509,5.46743
546.81,1.00196,0.0312766,0.0312766,0.0302705,5.4681
546.877,0.985068,0.0313201,0.0313201,0.0308151,5.46877
546.944,1.00122,0.0324289,0.0324289,0.0313733,5.46944
547.012,0.989471,0.0322888,0.0322888,0.0316012,5.47012
547.079,0.975153,0.0316056,0.0316056,0.0313934,5.47079
547.146,0.991764,0.0328974,0.0328974,0.0321056,5.47146
547.213,0.973238,0.0307834,0.0307834,0.0306601,5.47213
547.28,0.981988,0.0330537,0.0330537,0.0325639,5.4728
547.348,0.98803,0.0321127,0.0321127,0.0314786,5.47348
547.415,0.985027,0.0356667,0.0356667,0.0349436,5.47415
547.482,0.990254,0.0343407,0.0343407,0.0335164,5.47482
547.549,0.993147,0.0354566,0.0354566,0.0344706,5.47549
547.616,0.990628,0.0371799,0.0371799,0.036174,5.47616
547.684,1.0092,0.0383301,0.0383301,0.0365909,5.47684
547.751,1.0083,0.0378521,0.0378521,0.0361821,5.47751
547.818,1.02207,0.0397918,0.0397918,0.0374736,5.47818
547.885,1.00715,0.0417124,0.0417124,0.039769,5.47885
547.953,1.01583,0.043468,0.043468,0.0410348,5.47953
548.02,1.01343,0.044163,0.044163,0.0417579,5.4802
548.087,1.01671,0.0452566,0.0452566,0.0426157,5.48087
548.154,1.00521,0.0460352,0.0460352,0.043791,5.48154
548.221,1.0049,0.0465309,0.0465309,0.0442547,5.48221
548.289,1.0054,0.0446709,0.0446709,0.0425409,5.48289
548.356,0.991818,0.0461333,0.0461333,0.0444465,5.48356
548.423,0.991917,0.047426,0.047426,0.0456307,5.48423
548.49,0.994244,0.0463619,0.0463619,0.0445528,5.4849
548.558,0.990216,0.0442815,0.0442815,0.0428048,5.48558
548.625,0.982444,0.0444982,0.0444982,0.0433308,5.48625
548.692,0.986618,0.0442609,0.0442609,0.0429351,5.48692
548.76,0.993122,0.0429204,0.0429204,0.0414273,5.4876
548.827,0.997264,0.0425362,0.0425362,0.040908,5.48827
548.894,0.973868,0.0444255,0.0444255,0.0436274,5.48894
548.961,0.99222,0.041821,0.041821,0.0404442,5.48961
549.029,0.989603,0.0418802,0.0418802,0.0406019,5.49029
549.096,0.997469,0.0424318,0.0424318,0.0408037,5.49096
549.163,1.0182,0.0432868,0.0432868,0.0407793,5.49163
549.231,1.00638,0.0442856,0.0442856,0.0421501,5.49231
549.298,1.00647,0.0438946,0.0438946,0.0417898,5.49298
549.365,1.00876,0.0456133,0.0456133,0.043261,5.49365
549.433,1.0199,0.0450561,0.0450561,0.0423081,5.49433
549.5,1.01421,0.0457265,0.0457265,0.0431409,5.495
549.567,1.01931,0.0497917,0.0497917,0.0465735,5.49567
549.635,1.0184,0.052308,0.052308,0.0488538,5.49635
549.702,1.01216,0.052932,0.052932,0.0496972,5.49702
549.769,1.01268,0.0524638,0.0524638,0.049255,5.49769
549.837,1.00039,0.0537615,0.0537615,0.0509998,5.49837
549.904,0.995333,0.0583654,0.0583654,0.055391,5.49904
549.971,0.990368,0.0581615,0.0581615,0.0554696,5.49971
550.039,0.987094,0.060513,0.060513,0.0577631,5.50039
550.106,0.981748,0.0618594,0.0618594,0.0592746,5.50106
550.173,0.990924,0.0642881,0.0642881,0.0609244,5.50173
550.241,0.978045,0.064949,0.064949,0.0622717,5.50241
550.308,0.973812,0.0637556,0.0637556,0.0614472,5.50308
550.376,0.979851,0.0608589,0.0608589,0.0584783,5.50376
550.443,0.976346,0.0658353,0.0658353,0.0631707,5.50443
550.51,0.978396,0.0617075,0.0617075,0.0593282,5.5051
550.578,0.988142,0.0622213,0.0622213,0.0592379,5.50578
550.645,0.993244,0.061438,0.061438,0.0582526,5.50645
550.712,1.00827,0.0580851,0.0580851,0.0544709,5.50712
550.78,1.00427,0.0625431,0.0625431,0.0586261,5.5078
550.847,1.01534,0.0566517,0.0566517,0.0528473,5.50847
550.915,1.01424,0.0581924,0.0581924,0.0542622,5.50915
550.982,1.02508,0.0577514,0.0577514,0.0533338,5.50982
551.05,1.02743,0.058863,0.058863,0.054187,5.5105
551.117,1.02118,0.0588433,0.0588433,0.0544836,5.51117
551.184,1.02617,0.0592614,0.0592614,0.054597,5.51184
551.252,1.01561,0.0601121,0.0601121,0.0558808,5.51252
551.319,1.00101,0.0603537,0.0603537,0.0568645,5.51319
551.387,1.00702,0.0620398,0.0620398,0.058032,5.51387
551.454,1.01881,0.0632419,0.0632419,0.0584461,5.51454
551.522,0.991485,0.0627344,0.0627344,0.059508,5.51522
551.589,0.991343,0.0667054,0.0667054,0.0630457,5.51589
551.656,0.98296,0.0681055,0.0681055,0.0647966,5.51656
551.724,0.99079,0.0710352,0.0710352,0.0668991,5.51724
551.791,0.988306,0.0736068,0.0736068,0.0693153,5.51791
551.859,0.976706,0.0718337,0.0718337,0.0685083,5.51859
551.926,0.980888,0.079066,0.079066,0.0745938,5.51926
551.994,0.96829,0.0795198,0.0795198,0.0758915,5.51994
552.061,0.98258,0.0779622,0.0779622,0.0735116,5.52061
552.129,0.983377,0.0813235,0.0813235,0.0763816,5.52129
552.196,0.978739,0.0774028,0.0774028,0.0732882,5.52196
552.264,1.01254,0.0848871,0.0848871,0.0773509,5.52264
552.331,1.00838,0.0865019,0.0865019,0.0790054,5.52331
552.399,1.00948,0.0826477,0.0826477,0.0756758,5.52399
552.466,1.01599,0.0867528,0.0867528,0.0786697,5.52466
552.534,1.01328,0.0814966,0.0814966,0.074441,5.52534
552.601,1.01855,0.0841818,0.0841818,0.0763393,5.52601
552.669,1.02446,0.082318,0.082318,0.0743762,5.52669
552.736,1.01449,0.0793517,0.0793517,0.0725441,5.52736
552.804,1.02302,0.078292,0.078292,0.0710897,5.52804
552.871,1.01381,0.0823477,0.0823477,0.0751237,5.52871
552.939,1.02544,0.0799531,0.0799531,0.0723298,5.52939
553.006,0.998431,0.0755764,0.0755764,0.0703687,5.53006
553.074,1.00159,0.0794017,0.0794017,0.0734525,5.53074
553.142,0.984315,0.0792116,0.0792116,0.0744801,5.53142
553.209,0.975706,0.078828,0.078828,0.0747515,5.53209
553.277,0.99404,0.0776482,0.0776482,0.072454,5.53277
553.344,0.982241,0.077671,0.077671,0.0732806,5.53344
553.412,0.97611,0.0760181,0.0760181,0.0722518,5.53412
553.479,0.968874,0.0797997,0.0797997,0.0760958,5.53479
553.547,0.969787,0.080419,0.080419,0.0765745,5.53547
553.614,0.991923,0.0861921,0.0861921,0.079947,5.53614
553.682,0.989723,0.0880513,0.0880513,0.0816974,5.53682
553.75,0.988234,0.085291,0.085291,0.0794494,5.5375
553.817,0.992326,0.0901849,0.0901849,0.0833108,5.53817
553.885,0.999368,0.09503,0.09503,0.0868332,5.53885
553.952,1.00893,0.100249,0.100249,0.0903817,5.53952
554.02,1.01093,0.09762,0.09762,0.0880607,5.5402
554.088,1.01646,0.103849,0.103849,0.0926963,5.54088
554.155,1.02788,0.106983,0.106983,0.0942691,5.54155
554.223,1.00478,0.105306,0.105306,0.0948628,5.54223
554.29,1.0327,0.109295,0.109295,0.0957052,5.5429
554.358,1.02555,0.113405,0.113405,0.0995696,5.54358
554.426,1.01912,0.111704,0.111704,0.0987806,5.54426
554.493,1.01765,0.111189,0.111189,0.0984985,5.54493
554.561,1.0116,0.115365,0.115365,0.102368,5.54561
554.629,1.00731,0.119463,0.119463,0.106022,5.54629
554.696,1.00253,0.110631,0.110631,0.0993847,5.54696
554.764,0.995749,0.110825,0.110825,0.100151,5.54764
554.832,0.992608,0.107751,0.107751,0.0979233,5.54832
554.899,0.984546,0.112103,0.112103,0.102223,5.54899
554.967,0.979999,0.103465,0.103465,0.095495,5.54967
555.035,0.965022,0.102336,0.102336,0.0958779,5.55035
555.102,0.955246,0.104796,0.104796,0.0988599,5.55102
555.17,0.960386,0.105139,0.105139,0.0986737,5.5517
555.238,0.978466,0.107005,0.107005,0.0985791,5.55238
555.305,0.990353,0.105235,0.105235,0.0960538,5.55305
555.373,0.985848,0.10196,0.10196,0.0937299,5.55373
555.441,1.00151,0.101773,0.101773,0.0922452,5.55441
555.508,0.987665,0.10797,0.10797,0.0985453,5.55508
555.576,1.0082,0.103473,0.103473,0.093079,5.55576
555.644,1.00969,0.105864,0.105864,0.0948976,5.55644
555.711,1.0236,0.111038,0.111038,0.0978625,5.55711
555.779,1.01869,0.110921,0.110921,0.0981939,5.55779
555.847,1.03159,0.119691,0.119691,0.103963,5.55847
555.915,1.03544,0.115586,0.115586,0.10042,5.55915
555.982,1.03856,0.119245,0.119245,0.102992,5.55982
556.05,1.02317,0.125067,0.125067,0.108921,5.5605
556.118,1.02394,0.123614,0.123614,0.107719,5.56118
556.185,1.02484,0.129695,0.129695,0.112335,5.56185
556.253,1.01056,0.135567,0.135567,0.118283,5.56253
556.321,1.0031,0.140126,0.140126,0.12257,5.56321
556.389,0.996565,0.139786,0.139786,0.123013,5.56389
556.456,1.002,0.133992,0.133992,0.117952,5.56456
556.524,0.991248,0.141103,0.141103,0.124611,5.56524
556.592,0.99406,0.14413,0.14413,0.126631,5.56592
556.66,0.985391,0.15051,0.15051,0.132502,5.5666
556.727,0.990263,0.142461,0.142461,0.125768,5.56727
556.795,0.99544,0.146338,0.146338,0.128167,5.56795
556.863,0.963099,0.147238,0.147238,0.132607,5.56863
556.931,0.989978,0.138358,0.138358,0.122621,5.56931
