t,T+R,N_0,N_1,N_2
242,1.15423,5.00134e-28,-1.46609e-29,2.01901e-28
243,1.15476,4.74267e-28,-5.62891e-30,1.6691e-28
244,1.15529,5.135e-28,-9.56693e-31,1.36321e-28
245,1.15583,5.83522e-28,1.68709e-30,9.77769e-29
246,1.15638,5.92691e-28,-5.86076e-30,1.1552e-28
247,1.15693,5.36492e-28,-7.96749e-30,1.39257e-28
248,1.15747,5.46898e-28,-1.07337e-29,9.0849e-29
249,1.15802,6.78121e-28,-1.76521e-32,2.45378e-29
250,1.15857,6.03596e-28,-2.01845e-29,1.66428e-28
251,1.15912,4.74898e-28,-1.9967e-29,1.16871e-28
252,1.15966,5.55716e-28,-1.38084e-29,1.79169e-28
253,1.16019,5.57839e-28,-1.04536e-29,1.34798e-28
254,1.16072,4.99018e-28,-1.02624e-29,2.01994e-28
255,1.16123,3.94109e-28,-1.68605e-29,2.90139e-28
256,1.16173,4.00777e-28,-1.59533e-29,2.62427e-28
257,1.16222,4.87559e-28,-4.73836e-30,2.32086e-28
258,1.16269,3.94635e-28,2.00883e-29,2.90937e-28
259,1.16314,3.36754e-28,4.9493e-29,3.54699e-28
260,1.16356,3.55061e-28,1.83338e-29,3.8007e-28
261,1.16396,3.79333e-28,4.34018e-29,4.04517e-28
262,1.16432,3.51473e-28,1.37132e-28,4.32723e-28
263,1.16466,2.96375e-28,1.61943e-28,5.06643e-28
264,1.16496,2.79854e-28,1.31505e-28,5.43916e-28
265,1.16522,2.90001e-28,1.69103e-28,4.27303e-28
266,1.16544,2.87262e-28,2.51294e-28,5.11912e-28
267,1.16562,2.3797e-28,3.1485e-28,6.58004e-28
268,1.16575,2.89229e-28,2.21167e-28,6.20966e-28
269,1.16582,3.14226e-28,2.95162e-28,5.77306e-28
270,1.16585,2.40088e-28,5.02406e-28,6.32879e-28
271,1.16582,2.46138e-28,5.63774e-28,8.74015e-28
272,1.16573,3.25043e-28,4.66878e-28,7.92892e-28
273,1.16557,3.11926e-28,6.21359e-28,6.94098e-28
274,1.16536,3.04522e-28,6.24956e-28,6.7285e-28
275,1.16507,3.31768e-28,8.34865e-28,1.02455e-27
276,1.16472,3.56186e-28,6.70689e-28,8.84635e-28
277,1.16429,3.43304e-28,8.05038e-28,8.60129e-28
278,1.16379,4.13947e-28,9.13067e-28,7.21917e-28
279,1.16322,4.41641e-28,8.78734e-28,9.57335e-28
280,1.16257,4.80808e-28,7.88966e-28,7.36381e-28
281,1.16184,5.56682e-28,9.00912e-28,7.65603e-28
282,1.16103,5.57298e-28,9.19867e-28,6.69047e-28
283,1.16014,5.88351e-28,9.20612e-28,7.78894e-28
284,1.15916,7.65991e-28,7.81811e-28,5.74028e-28
285,1.15811,7.50328e-28,5.85193e-28,5.92167e-28
286,1.15697,7.78153e-28,8.48078e-28,6.03081e-28
287,1.15575,7.96425e-28,6.85628e-28,7.68347e-28
288,1.15444,9.10828e-28,6.12486e-28,4.90727e-28
289,1.15305,1.13194e-27,7.04013e-28,5.33289e-28
290,1.15158,1.05659e-27,7.74326e-28,6.42519e-28
291,1.15003,1.05607e-27,7.71477e-28,4.22079e-28
292,1.1484,1.17422e-27,5.97411e-28,5.31511e-28
293,1.14669,1.16045e-27,6.84036e-28,4.11643e-28
294,1.1449,1.10856e-27,5.81714e-28,3.77657e-28
295,1.14303,1.13057e-27,4.74407e-28,4.27039e-28
296,1.14109,1.2883e-27,4.0885e-28,2.78242e-28
297,1.13908,1.27625e-27,5.79827e-28,3.40662e-28
298,1.137,1.20669e-27,5.56619e-28,3.53158e-28
299,1.13486,1.21637e-27,4.4856e-28,2.36744e-28
300,1.13265,1.5601e-27,3.78133e-28,1.42763e-28
301,1.13038,1.35922e-27,4.67618e-28,1.80669e-28
302,1.12806,1.34213e-27,3.959e-28,1.72981e-28
303,1.12568,1.47209e-27,3.82391e-28,1.07607e-28
304,1.12325,1.42144e-27,1.63055e-28,3.84112e-29
305,1.12078,1.47058e-27,1.77171e-28,2.02905e-29
306,1.11826,1.36896e-27,2.71097e-28,9.84273e-29
307,1.1157,1.48263e-27,1.09884e-28,1.51985e-28
308,1.11312,1.56598e-27,1.64718e-28,2.26081e-29
309,1.1105,1.50648e-27,1.66077e-28,-4.12246e-29
310,1.10786,1.5421e-27,1.74311e-28,7.33836e-29
311,1.10519,1.7943e-27,2.1307e-28,1.49783e-28
312,1.10251,2.0229e-27,9.75044e-29,6.75226e-29
313,1.09982,1.89077e-27,1.69511e-28,7.95571e-29
314,1.09712,1.77392e-27,2.8262e-28,8.1351e-29
315,1.09441,2.19662e-27,2.12534e-28,1.56004e-28
316,1.0917,2.05436e-27,2.34345e-28,1.16008e-28
317,1.089,2.03607e-27,2.21093e-28,1.92876e-28
318,1.08631,1.91455e-27,3.3581e-28,1.39154e-28
319,1.08363,2.034e-27,3.59696e-28,9.80497e-29
320,1.08096,1.95459e-27,3.17548e-28,2.16607e-28
321,1.07831,1.73912e-27,3.19917e-28,1.68254e-28
322,1.07569,1.7027e-27,4.47705e-28,2.11866e-28
323,1.07309,1.57257e-27,3.82527e-28,2.59533e-28
324,1.07051,1.52114e-27,4.00041e-28,2.08495e-28
325,1.06797,1.35441e-27,4.98078e-28,2.28922e-28
326,1.06546,1.28214e-27,6.34317e-28,2.08435e-28
327,1.06299,1.21174e-27,5.11056e-28,1.99268e-28
328,1.06055,1.34983e-27,5.63761e-28,2.91908e-28
