t,T+R,N_0,N_1,N_2
0,1,1.08364e-27,5.94962e-33,4.80382e-33
1,1.00004,1.08359e-27,7.72872e-31,5.9494e-31
2,1.00016,1.09523e-27,3.02451e-30,2.22413e-30
3,1.00035,1.09322e-27,7.28695e-30,4.91764e-30
4,1.0006,1.11305e-27,1.32339e-29,8.77413e-30
5,1.00093,1.10214e-27,2.10885e-29,1.33957e-29
6,1.00133,1.13697e-27,3.17754e-29,1.90248e-29
7,1.00179,1.11816e-27,4.53582e-29,2.72348e-29
8,1.00232,1.08131e-27,5.76573e-29,3.60322e-29
9,1.00291,1.04911e-27,7.59456e-29,4.17634e-29
10,1.00356,1.06568e-27,9.05646e-29,5.34402e-29
11,1.00427,1.09102e-27,1.08011e-28,6.29845e-29
12,1.00504,1.08999e-27,1.34016e-28,7.52431e-29
13,1.00585,1.01222e-27,1.63745e-28,8.81314e-29
14,1.00672,1.06029e-27,1.8293e-28,1.02779e-28
15,1.00764,1.0529e-27,1.99e-28,1.14196e-28
16,1.0086,1.07658e-27,2.28209e-28,1.3207e-28
17,1.00959,1.08512e-27,2.51388e-28,1.40043e-28
18,1.01062,1.04204e-27,2.75052e-28,1.56133e-28
19,1.01169,1.04253e-27,3.13099e-28,1.69881e-28
20,1.01277,1.07363e-27,3.44101e-28,1.85353e-28
21,1.01389,1.07709e-27,3.62408e-28,2.02555e-28
22,1.01502,9.76545e-28,3.94225e-28,2.12438e-28
23,1.01616,1.00764e-27,4.28234e-28,2.55958e-28
24,1.01731,9.72155e-28,4.78495e-28,2.65617e-28
25,1.01847,9.60582e-28,4.99775e-28,2.91098e-28
26,1.01962,9.31702e-28,5.43674e-28,3.15241e-28
27,1.02077,8.70305e-28,5.47552e-28,3.25391e-28
28,1.02191,8.25301e-28,6.28073e-28,3.67016e-28
29,1.02303,7.79855e-28,6.83118e-28,3.94932e-28
30,1.02414,7.68572e-28,6.77371e-28,4.05667e-28
31,1.02522,7.53019e-28,7.33071e-28,4.28844e-28
32,1.02627,6.48854e-28,8.204e-28,4.76599e-28
33,1.02728,6.07262e-28,8.51768e-28,5.22804e-28
34,1.02826,5.56111e-28,9.26742e-28,5.49845e-28
