t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
991,0.686004,215.581,0.243586,76.5484,0.0704105,22.1269
992,0.709522,223.01,0.228675,71.875,0.061803,19.4253
993,0.732596,230.302,0.213777,67.204,0.0536263,16.8582
994,0.755123,237.424,0.198959,62.5561,0.0459184,14.4376
995,0.777,244.343,0.184284,57.9519,0.0387155,12.1749
996,0.79813,251.029,0.169818,53.4116,0.0320518,10.081
997,0.818417,257.452,0.155624,48.955,0.0259597,8.16622
998,0.837769,263.582,0.141762,44.6016,0.0204692,6.44009
999,0.8561,269.392,0.128292,40.37,0.015608,4.91142
1000,0.873327,274.856,0.115271,36.2784,0.0114014,3.58827
1001,0.889373,279.949,0.102755,32.3441,0.00787204,2.47789
1002,0.904166,284.648,0.0907945,28.5838,0.00503994,1.58666
1003,0.917638,288.932,0.0794398,25.0128,0.00292227,0.920121
1004,0.92973,292.783,0.0687367,21.646,0.00153334,0.482868
1005,0.940388,296.182,0.0587279,18.4968,0.000884531,0.27859
1006,0.949563,299.115,0.0494526,15.5777,0.000984172,0.310017
1007,0.957216,301.568,0.0409464,12.9,0.00183755,0.578915
1008,0.963313,303.531,0.0332406,10.4738,0.00344686,1.08607
1009,0.967826,304.994,0.026363,8.30787,0.00581114,1.83128
1010,0.970737,305.953,0.020337,6.40974,0.00892633,2.81336
1011,0.972033,306.402,0.0151819,4.78558,0.0127852,4.03012
1012,0.97171,306.34,0.0109124,3.44023,0.0173775,5.47839
1013,0.969771,305.767,0.00753927,2.37712,0.0226897,7.15403
1014,0.966226,304.688,0.00506861,1.59833,0.0287054,9.05192
1015,0.961093,303.107,0.00350221,1.10452,0.0354053,11.166
1016,0.954396,301.031,0.00283746,0.894978,0.0427668,13.4893
1017,0.946168,298.471,0.00306738,0.967612,0.0507649,16.0139
1018,0.936448,295.44,0.00418067,1.31896,0.0593715,18.7311
1019,0.925282,291.95,0.00616182,1.94421,0.0685562,21.6313
1020,0.912723,288.02,0.00899115,2.83726,0.0782858,24.704
1021,0.89883,283.668,0.0126449,3.9907,0.0885249,27.9381
1022,0.883669,278.913,0.0170956,5.3959,0.0992356,31.3218
1023,0.86731,273.779,0.0223118,7.04302,0.110378,34.8424
1024,0.849831,268.289,0.0282585,8.92111,0.121911,38.4869
1025,0.831312,262.469,0.0348974,11.0181,0.13379,42.2414
1026,0.811842,256.348,0.0421869,13.321,0.145971,46.0918
1027,0.791511,249.952,0.0500825,15.8156,0.158406,50.0233
1028,0.770414,243.313,0.058537,18.4872,0.171048,54.0208
1029,0.74865,236.462,0.0675005,21.3201,0.183849,58.0688
1030,0.726321,229.43,0.076921,24.2978,0.196758,62.1518
1031,0.703531,222.251,0.0867444,27.4032,0.209725,66.2537
1032,0.680385,214.958,0.096915,30.6188,0.2227,70.3586
1033,0.656994,207.585,0.107375,33.9265,0.235631,74.4502
1034,0.633465,200.167,0.118068,37.3079,0.248467,78.5126
1035,0.609909,192.739,0.128932,40.7442,0.261158,82.5295
1036,0.586437,185.336,0.139909,44.2166,0.273654,86.4851
1037,0.563156,177.992,0.150939,47.706,0.285905,90.3637
1038,0.540177,170.742,0.161961,51.1935,0.297862,94.1496
1039,0.517607,163.62,0.172916,54.6602,0.309477,97.8279
1040,0.495552,156.659,0.183745,58.0873,0.320703,101.384
1041,0.474114,149.892,0.19439,61.4566,0.331496,104.803
1042,0.453394,143.35,0.204793,64.7499,0.341812,108.071
1043,0.43349,137.066,0.2149,67.9497,0.35161,111.176
1044,0.414494,131.067,0.224657,71.039,0.360849,114.104
1045,0.396495,125.383,0.234012,74.0014,0.369493,116.844
1046,0.379579,120.041,0.242915,76.8213,0.377506,119.385
1047,0.363824,115.065,0.251321,79.4838,0.384855,121.716
1048,0.349306,110.479,0.259184,81.9749,0.39151,123.827
1049,0.336091,106.305,0.266464,84.2816,0.397445,125.711
1050,0.324244,102.562,0.273122,86.3918,0.402634,127.358
1051,0.313819,99.2693,0.279124,88.2944,0.407057,128.763
1052,0.304867,96.4417,0.284439,89.9796,0.410694,129.919
1053,0.29743,94.093,0.28904,91.4387,0.41353,130.822
1054,0.291544,92.2346,0.292902,92.6641,0.415554,131.467
1055,0.287238,90.8757,0.296005,93.6495,0.416757,131.853
1056,0.284533,90.023,0.298335,94.3899,0.417132,131.976
1057,0.283442,89.6809,0.299879,94.8816,0.416679,131.837
1058,0.283973,89.8516,0.30063,95.122,0.415397,131.435
1059,0.286124,90.5348,0.300584,95.1101,0.413293,130.773
1060,0.289886,91.7278,0.299741,94.846,0.410372,129.853
1061,0.295245,93.4255,0.298107,94.3313,0.406648,128.677
1062,0.302175,95.6206,0.295691,93.5688,0.402134,127.252
1063,0.310647,98.3033,0.292505,92.5625,0.396849,125.582
1064,0.320622,101.462,0.288567,91.3179,0.390811,123.674
1065,0.332056,105.082,0.283897,89.8415,0.384047,121.535
1066,0.344897,109.147,0.27852,88.1412,0.376582,119.174
1067,0.359088,113.639,0.272465,86.226,0.368447,116.601
1068,0.374563,118.538,0.265763,84.1059,0.359673,113.825
1069,0.391253,123.82,0.258451,81.7922,0.350296,110.859
1070,0.409082,129.463,0.250565,79.297,0.340353,107.713
1071,0.427968,135.441,0.242148,76.6335,0.329885,104.4
1072,0.447825,141.725,0.233244,73.8156,0.318932,100.934
1073,0.468562,148.288,0.223899,70.8582,0.307538,97.3278
1074,0.490086,155.099,0.214163,67.7768,0.295751,93.597
1075,0.512297,162.127,0.204087,64.5877,0.283616,89.7561
1076,0.535094,169.34,0.193724,61.3076,0.271182,85.8205
1077,0.558372,176.705,0.183129,57.9539,0.2585,81.8061
1078,0.582024,184.188,0.172356,54.5441,0.245619,77.729
1079,0.605944,191.755,0.161464,51.0963,0.232593,73.6055
1080,0.63002,199.371,0.150508,47.6286,0.219472,69.4522
1081,0.654142,207,0.139548,44.1595,0.20631,65.2858
1082,0.6782,214.609,0.128642,40.7073,0.193159,61.1229
1083,0.702083,222.161,0.117846,37.2902,0.180071,56.9803
1084,0.725681,229.623,0.107219,33.9266,0.1671,52.8745
1085,0.748886,236.959,0.0968165,30.6342,0.154297,48.8219
1086,0.771592,244.136,0.0866949,27.4308,0.141713,44.8388
1087,0.793694,251.122,0.076908,24.3334,0.129398,40.9409
1088,0.815091,257.883,0.0675087,21.3588,0.1174,37.1438
1089,0.835683,264.389,0.0585477,18.523,0.105769,33.4625
1090,0.855377,270.609,0.0500736,15.8414,0.0945492,29.9118
1091,0.874082,276.515,0.0421328,13.3287,0.0837855,26.5055
1092,0.891711,282.08,0.034769,10.9987,0.0735204,23.2571
1093,0.908183,287.278,0.0280232,8.86434,0.063794,20.1795
1094,0.923422,292.085,0.0219331,6.93759,0.0546446,17.2845
1095,0.937359,296.479,0.0165334,5.22939,0.0461077,14.5835
1096,0.949928,300.439,0.0118555,3.7496,0.0382164,12.0869
1097,0.961072,303.948,0.00792685,2.50694,0.0310012,9.8044
1098,0.970739,306.988,0.00477158,1.50897,0.0244895,7.74461
1099,0.978884,309.546,0.0024098,0.762036,0.0187062,5.91533
1100,0.98547,311.61,0.000857717,0.271214,0.0136727,4.32337
1101,0.990465,313.17,0.000127509,0.0403164,0.00940762,2.97455
1102,0.993846,314.22,0.000227264,0.0718531,0.00592629,1.87369
1103,0.995598,314.753,0.00116093,0.367021,0.0032408,1.02456
1104,0.995712,314.767,0.00292828,0.925695,0.00135993,0.429905
1105,0.994186,314.263,0.00552491,1.74643,0.000289179,0.0914098
1106,0.991027,313.242,0.00894228,2.82645,3.06807e-05,0.0096975
1107,0.986249,311.708,0.0131677,4.1617,0.000583237,0.184335
1108,0.979873,309.669,0.0181844,5.7468,0.00194232,0.613831
1109,0.971928,307.134,0.0239716,7.57513,0.00410009,1.29565
1110,0.96245,304.114,0.0305046,9.63884,0.00704546,2.22622
1111,0.951481,300.623,0.0377551,11.9289,0.0107641,3.40095
1112,0.93907,296.677,0.045691,14.435,0.0152385,4.81426
1113,0.925275,292.293,0.0542765,17.1459,0.0204483,6.45958
1114,0.910157,287.492,0.0634729,20.0492,0.0263697,8.32941
1115,0.893785,282.294,0.073238,23.1316,0.0329766,10.4154
1116,0.876234,276.725,0.0835268,26.3787,0.0402396,12.7081
1117,0.857581,270.808,0.0942916,29.7755,0.0481271,15.1976
1118,0.837913,264.571,0.105482,33.306,0.0566047,17.873
1119,0.817318,258.043,0.117046,36.9535,0.0656359,20.7225
1120,0.79589,251.252,0.128928,40.7008,0.0751817,23.7338
1121,0.773725,244.229,0.141073,44.5302,0.0852015,26.8941
1122,0.750925,237.007,0.153423,48.4232,0.0956524,30.1898
1123,0.727591,229.617,0.165918,52.3613,0.10649,33.6067
1124,0.703831,222.094,0.1785,56.3257,0.117669,37.1305
1125,0.679751,214.471,0.191108,60.2972,0.129142,40.7461
1126,0.655459,206.783,0.20368,64.2566,0.14086,44.4383
1127,0.631067,199.064,0.216158,68.1849,0.152775,48.1916
1128,0.606684,191.35,0.228479,72.0629,0.164838,51.9903
1129,0.582419,183.674,0.240585,75.8719,0.176996,55.8184
1130,0.558383,176.072,0.252416,79.5931,0.189201,59.66
1131,0.534683,168.578,0.263915,83.2086,0.201402,63.4992
1132,0.511426,161.224,0.275026,86.7006,0.213548,67.3201
1133,0.488716,154.045,0.285694,90.0519,0.22559,71.1069
1134,0.466655,147.072,0.295867,93.2461,0.237478,74.844
1135,0.445342,140.336,0.305495,96.2675,0.249163,78.5161
1136,0.424872,133.867,0.31453,99.1011,0.260598,82.1083
1137,0.405335,127.694,0.322928,101.733,0.271737,85.6059
1138,0.38682,121.844,0.330647,104.15,0.282534,88.9946
1139,0.369407,116.342,0.337647,106.34,0.292945,92.261
1140,0.353174,111.213,0.343896,108.292,0.30293,95.3917
1141,0.338192,106.48,0.34936,109.996,0.312448,98.3744
1142,0.324526,102.162,0.354013,111.444,0.321462,101.197
1143,0.312235,98.2776,0.35783,112.629,0.329935,103.849
1144,0.301373,94.8441,0.360792,113.544,0.337834,106.319
1145,0.291986,91.8755,0.362885,114.184,0.345129,108.597
1146,0.284113,89.3839,0.364095,114.547,0.351792,110.676
1147,0.277786,87.3792,0.364418,114.63,0.357797,112.547
1148,0.27303,85.8693,0.36385,114.433,0.36312,114.203
1149,0.269863,84.8594,0.362393,113.956,0.367743,115.638
1150,0.268297,84.3526,0.360055,113.201,0.371649,116.846
1151,0.268333,84.3496,0.356845,112.173,0.374822,117.824
1152,0.269967,84.8488,0.352779,110.876,0.377254,118.568
1153,0.273188,85.846,0.347877,109.316,0.378935,119.076
1154,0.277975,87.3352,0.342163,107.502,0.379862,119.346
1155,0.284304,89.3077,0.335664,105.441,0.380032,119.378
1156,0.29214,91.7526,0.328413,103.145,0.379447,119.173
1157,0.301443,94.6571,0.320445,100.624,0.378112,118.732
1158,0.312166,98.006,0.3118,97.8911,0.376035,118.058
1159,0.324254,101.782,0.302521,94.9602,0.373225,117.154
1160,0.337648,105.966,0.292655,91.846,0.369697,116.025
1161,0.352281,110.538,0.282252,88.5641,0.365467,114.675
1162,0.368082,115.473,0.271364,85.1311,0.360555,113.112
1163,0.384973,120.748,0.260046,81.5646,0.354981,111.342
1164,0.402872,126.338,0.248356,77.8826,0.348772,109.372
1165,0.421693,132.213,0.236355,74.1042,0.341952,107.212
1166,0.441344,138.346,0.224103,70.2486,0.334553,104.871
1167,0.461731,144.707,0.211664,66.3359,0.326605,102.359
1168,0.482755,151.265,0.199103,62.3864,0.318142,99.6858
1169,0.504315,157.988,0.186485,58.4206,0.309199,96.8634
1170,0.526309,164.843,0.173877,54.4594,0.299814,93.9035
1171,0.548629,171.797,0.161346,50.5236,0.290025,90.8181
1172,0.57117,178.817,0.148957,46.6342,0.279872,87.62
1173,0.593825,185.869,0.136778,42.8119,0.269398,84.3223
1174,0.616483,192.919,0.124874,39.0773,0.258643,80.9383
1175,0.639038,199.933,0.11331,35.4506,0.247652,77.4816
1176,0.661382,206.877,0.102149,31.9518,0.236468,73.9661
1177,0.683408,213.718,0.091455,28.6002,0.225137,70.4057
1178,0.705011,220.423,0.0812867,25.4145,0.213702,66.8144
1179,0.726089,226.961,0.0717026,22.4128,0.202209,63.2065
1180,0.74654,233.299,0.0627585,19.6125,0.190702,59.5957
1181,0.766267,239.408,0.0545073,17.0299,0.179226,55.9962
1182,0.785176,245.257,0.0469991,14.6806,0.167825,52.4216
1183,0.803178,250.82,0.0402806,12.579,0.156542,48.8855
1184,0.820185,256.069,0.0343953,10.7385,0.145419,45.4013
1185,0.836118,260.98,0.0293827,9.1713,0.1345,41.9818
1186,0.850898,265.528,0.0252787,7.88836,0.123823,38.6397
1187,0.864457,269.692,0.0221149,6.89938,0.113428,35.3871
1188,0.876729,273.452,0.0199189,6.21272,0.103352,32.2356
1189,0.887654,276.789,0.0187138,5.83535,0.0936323,29.1965
1190,0.89718,279.689,0.018518,5.77283,0.0843019,26.2804
1191,0.905261,282.135,0.0193455,6.02925,0.0753934,23.4972
1192,0.911857,284.117,0.0212056,6.60725,0.0669371,20.8563
1193,0.916936,285.625,0.0241026,7.50795,0.0589611,18.3663
1194,0.920472,286.651,0.0280363,8.73097,0.0514913,16.0352
1195,0.922448,287.189,0.0330013,10.2744,0.0445512,13.8703
1196,0.922851,287.238,0.0389876,12.1349,0.0381619,11.8779
1197,0.921678,286.795,0.0459803,14.3075,0.0323421,10.0638
1198,0.918933,285.863,0.0539597,16.7858,0.0271078,8.43272
1199,0.914626,284.445,0.0629015,19.5621,0.0224725,6.98886
1200,0.908776,282.547,0.0727767,22.6269,0.0184472,5.7354
1201,0.901408,280.178,0.0835518,25.9698,0.0150399,4.67474
1202,0.892555,277.348,0.0951891,29.5786,0.0122562,3.80844
1203,0.882254,274.069,0.107647,33.44,0.010099,3.13722
1204,0.870554,270.357,0.120878,37.5396,0.00856844,2.66099
1205,0.857504,266.228,0.134834,41.8616,0.00766209,2.37883
1206,0.843165,261.7,0.14946,46.3891,0.00737491,2.28901
1207,0.8276,256.794,0.1647,51.1044,0.0076993,2.38899
1208,0.81088,251.531,0.180495,55.9886,0.00862515,2.67548
1209,0.79308,245.937,0.19678,61.0221,0.0101399,3.14442
1210,0.774281,240.035,0.213491,66.1843,0.0122287,3.79102
1211,0.754566,233.853,0.230559,71.4542,0.0148743,4.60979
1212,0.734026,227.418,0.247916,76.81,0.0180574,5.59458
1213,0.712754,220.759,0.26549,82.2294,0.0217565,6.73859
1214,0.690845,213.907,0.283207,87.6899,0.0259483,8.03442
1215,0.668398,206.893,0.300995,93.1686,0.0306075,9.47411
1216,0.645515,199.747,0.318778,98.6422,0.0357072,11.0492
1217,0.622299,192.503,0.336482,104.088,0.0412187,12.7507
1218,0.598855,185.192,0.354032,109.482,0.0471123,14.5691
1219,0.575289,177.847,0.371354,114.802,0.0533565,16.4949
1220,0.551707,170.502,0.388373,120.025,0.0599191,18.5177
1221,0.528216,163.189,0.405018,125.128,0.0667665,20.6271
1222,0.50492,155.941,0.421216,130.09,0.0738645,22.8126
1223,0.481924,148.79,0.436897,134.888,0.0811783,25.0631
1224,0.459332,141.768,0.451995,139.504,0.0886723,27.3678
1225,0.437245,134.906,0.466444,143.915,0.0963108,29.7154
1226,0.415761,128.235,0.480181,148.104,0.104058,32.0949
1227,0.394977,121.783,0.493146,152.051,0.111877,34.495
1228,0.374984,115.579,0.505283,155.74,0.119733,36.9047
1229,0.355871,109.65,0.516538,159.155,0.12759,39.313
1230,0.337723,104.023,0.526864,162.281,0.135413,41.7089
1231,0.320619,98.7204,0.536214,165.103,0.143167,44.0819
1232,0.304635,93.766,0.544547,167.61,0.150818,46.4216
1233,0.28984,89.1807,0.551826,169.791,0.158334,48.7177
1234,0.276297,84.9837,0.558021,171.637,0.165682,50.9606
1235,0.264066,81.1926,0.563103,173.138,0.172831,53.1407
1236,0.253197,77.8228,0.56705,174.289,0.179753,55.249
1237,0.243736,74.888,0.569846,175.085,0.186418,57.277
1238,0.235722,72.3995,0.571477,175.523,0.1928,59.2165
1239,0.229188,70.3668,0.571937,175.6,0.198875,61.0599
1240,0.224157,68.797,0.571225,175.317,0.204618,62.8001
1241,0.220649,67.6952,0.569343,174.675,0.210008,64.4305
1242,0.218674,67.0642,0.566301,173.677,0.215025,65.9453
1243,0.218235,66.9046,0.562113,172.328,0.219652,67.3391
1244,0.219329,67.2148,0.556798,170.634,0.223872,68.6071
1245,0.221946,67.9911,0.550381,168.604,0.227672,69.7452
1246,0.226068,69.2274,0.542891,166.246,0.23104,70.75
1247,0.23167,70.9156,0.534363,163.572,0.233967,71.6186
1248,0.23872,73.0455,0.524836,160.594,0.236444,72.3489
1249,0.24718,75.6048,0.514354,157.325,0.238466,72.9394
1250,0.257005,78.5793,0.502965,153.781,0.24003,73.3892
1251,0.268144,81.9528,0.490721,149.979,0.241135,73.698
1252,0.280539,85.7071,0.47768,145.936,0.241781,73.8663
1253,0.294127,89.8227,0.463902,141.67,0.241972,73.8952
1254,0.308839,94.2779,0.44945,137.202,0.241711,73.7862
1255,0.324601,99.0498,0.434392,132.552,0.241007,73.5418
1256,0.341335,104.114,0.418797,127.741,0.239868,73.1646
1257,0.358957,109.445,0.402738,122.793,0.238304,72.658
1258,0.377381,115.015,0.386291,117.73,0.236329,72.0261
1259,0.396514,120.796,0.369532,112.576,0.233955,71.2733
1260,0.416263,126.76,0.352539,107.355,0.231198,70.4044
1261,0.436531,132.877,0.335393,102.091,0.228076,69.4248
1262,0.457219,139.116,0.318174,96.8096,0.224607,68.3404
1263,0.478225,145.446,0.300964,91.5346,0.220811,67.1572
1264,0.499447,151.837,0.283844,86.2913,0.21671,65.8818
1265,0.520781,158.255,0.266895,81.1042,0.212324,64.5211
1266,0.542124,164.671,0.250199,75.9981,0.207677,63.0821
1267,0.563372,171.051,0.233835,70.997,0.202793,61.5721
1268,0.584422,177.366,0.217882,66.1247,0.197697,59.9988
1269,0.605171,183.583,0.202416,61.4045,0.192413,58.3698
1270,0.625519,189.673,0.187514,56.859,0.186967,56.693
1271,0.645367,195.605,0.173248,52.51,0.181385,54.9763
1272,0.66462,201.352,0.159687,48.3785,0.175693,53.2275
1273,0.683183,206.884,0.1469,44.4847,0.169917,51.4548
1274,0.700968,212.175,0.134949,40.8475,0.164083,49.666
1275,0.717888,217.199,0.123895,37.4849,0.158217,47.8689
1276,0.733861,221.932,0.113795,34.4135,0.152344,46.0713
1277,0.748809,226.35,0.104701,31.6489,0.14649,44.2808
1278,0.762661,230.432,0.0966604,29.2051,0.140678,42.5048
1279,0.775349,234.158,0.0897168,27.0948,0.134934,40.7504
1280,0.786812,237.511,0.0839089,25.3291,0.129279,39.0247
1281,0.796993,240.473,0.0792701,23.9178,0.123736,37.3344
1282,0.805844,243.03,0.0758288,22.8688,0.118327,35.6857
1283,0.81332,245.17,0.0736082,22.1887,0.113071,34.0847
1284,0.819386,246.883,0.0726259,21.8823,0.107988,32.537
1285,0.824011,248.159,0.0728942,21.9528,0.103095,31.0481
1286,0.827171,248.993,0.0744198,22.4016,0.098409,29.6228
1287,0.828851,249.38,0.0772037,23.2286,0.0939449,28.2655
1288,0.829042,249.318,0.0812413,24.4317,0.0897164,26.9804
1289,0.827742,248.806,0.0865224,26.0073,0.085736,25.7709
1290,0.824954,247.849,0.0930313,27.9503,0.0820145,24.6404
1291,0.820692,246.448,0.100747,30.2536,0.078561,23.5913
1292,0.814975,244.612,0.109642,32.9086,0.0753833,22.626
1293,0.807828,242.348,0.119685,35.9053,0.0724876,21.7462
1294,0.799283,239.666,0.130838,39.232,0.0698785,20.9532
1295,0.789381,236.58,0.14306,42.8753,0.067559,20.2476
1296,0.778167,233.103,0.156302,46.8208,0.0655305,19.6299
1297,0.765693,229.251,0.170514,51.0523,0.063793,19.0998
1298,0.752017,225.043,0.185638,55.5527,0.0623449,18.6569
1299,0.737202,220.498,0.201615,60.3033,0.0611832,18.3
1300,0.721317,215.638,0.218379,65.2844,0.0603032,18.0276
1301,0.704437,210.484,0.235864,70.4754,0.0596993,17.838
1302,0.686639,205.061,0.253997,75.8546,0.059364,17.7287
1303,0.668008,199.394,0.272703,81.3993,0.059289,17.6972
1304,0.648629,193.509,0.291906,87.0862,0.0594644,17.7404
1305,0.628594,187.435,0.311527,92.8913,0.0598796,17.8549
1306,0.607995,181.198,0.331482,98.79,0.0605226,18.0372
1307,0.58693,174.828,0.35169,104.757,0.0613805,18.2833
1308,0.565496,168.355,0.372064,110.768,0.0624395,18.589
1309,0.543794,161.808,0.39252,116.796,0.0636853,18.9498
1310,0.521925,155.218,0.412972,122.816,0.0651024,19.3612
1311,0.499992,148.616,0.433333,128.803,0.0666752,19.8183
1312,0.478096,142.032,0.453517,134.73,0.0683872,20.3163
1313,0.45634,135.495,0.473438,140.572,0.0702217,20.85
1314,0.434827,129.038,0.493012,146.304,0.0721618,21.4145
1315,0.413655,122.688,0.512155,151.903,0.0741901,22.0044
1316,0.392924,116.476,0.530786,157.342,0.0762895,22.6147
1317,0.372732,110.429,0.548826,162.601,0.0784425,23.2402
1318,0.353171,104.576,0.566197,167.655,0.0806321,23.8757
1319,0.334334,98.9436,0.582825,172.483,0.0828412,24.5163
1320,0.316307,93.5568,0.598639,177.064,0.0850533,25.1569
1321,0.299176,88.4404,0.613572,181.38,0.087252,25.7928
1322,0.28302,83.6174,0.627558,185.41,0.0894217,26.4194
1323,0.267914,79.1098,0.640539,189.139,0.0915472,27.0321
1324,0.253928,74.9376,0.652458,192.549,0.093614,27.6267
1325,0.241128,71.1195,0.663264,195.627,0.0956084,28.1993
1326,0.229572,67.6725,0.672911,198.359,0.0975175,28.7459
1327,0.219314,64.6115,0.681357,200.733,0.0993292,29.2632
1328,0.210401,61.9501,0.688566,202.74,0.101033,29.7479
1329,0.202875,59.6995,0.694508,204.371,0.102618,30.1971
1330,0.196769,57.8692,0.699155,205.619,0.104075,30.6083
1331,0.192112,56.4666,0.70249,206.48,0.105398,30.9791
1332,0.188925,55.4972,0.704497,206.948,0.106579,31.3078
1333,0.187221,54.9643,0.705167,207.023,0.107612,31.5928
1334,0.187007,54.8692,0.704499,206.705,0.108494,31.8328
1335,0.188285,55.2112,0.702494,205.994,0.109221,32.0271
1336,0.191045,55.9874,0.699163,204.895,0.109791,32.1752
1337,0.195276,57.1928,0.69452,203.413,0.110205,32.277
1338,0.200955,58.8207,0.688584,201.553,0.110462,32.3328
1339,0.208055,60.8622,0.681382,199.324,0.110564,32.3432
1340,0.216541,63.3063,0.672945,196.737,0.110514,32.3091
1341,0.226373,66.1404,0.66331,193.802,0.110317,32.2319
1342,0.237503,69.3499,0.652519,190.533,0.109978,32.1133
1343,0.249878,72.9186,0.640618,186.943,0.109504,31.9551
1344,0.263439,76.8285,0.62766,183.049,0.108901,31.7597
1345,0.27812,81.06,0.6137,178.867,0.108179,31.5296
1346,0.293853,85.5921,0.5988,174.416,0.107347,31.2677
1347,0.310561,90.4024,0.583024,169.715,0.106415,30.9769
1348,0.328165,95.4671,0.56644,164.784,0.105395,30.6606
1349,0.346582,100.761,0.54912,159.645,0.104298,30.3223
1350,0.365724,106.259,0.53114,154.32,0.103136,29.9657
1351,0.385499,111.934,0.512577,148.833,0.101924,29.5947
1352,0.405815,117.758,0.493512,143.205,0.100674,29.2131
1353,0.426573,123.702,0.474026,137.463,0.0994002,28.8252
1354,0.447677,129.739,0.454205,131.631,0.0981176,28.435
1355,0.469026,135.839,0.434134,125.733,0.0968402,28.0467
1356,0.490518,141.971,0.413899,119.795,0.0955829,27.6647
1357,0.512052,148.108,0.393587,113.842,0.0943602,27.2931
1358,0.533526,154.218,0.373287,107.9,0.0931868,26.9361
1359,0.554838,160.274,0.353085,101.994,0.0920771,26.5979
1360,0.575886,166.244,0.333069,96.1488,0.0910452,26.2825
1361,0.596572,172.102,0.313323,90.3891,0.090105,25.994
1362,0.616798,177.819,0.293933,84.7392,0.0892698,25.736
1363,0.636467,183.368,0.274981,79.2228,0.0885525,25.5122
1364,0.655487,188.722,0.256548,73.863,0.0879652,25.3261
1365,0.673767,193.855,0.238713,68.682,0.0875196,25.1809
1366,0.691222,198.743,0.221552,63.7015,0.0872262,25.0796
1367,0.707769,203.364,0.205136,58.9417,0.0870949,25.025
1368,0.72333,207.694,0.189535,54.4223,0.0871346,25.0194
1369,0.737831,211.714,0.174815,50.1615,0.0873533,25.0652
1370,0.751205,215.404,0.161038,46.1766,0.0877577,25.164
1371,0.763387,218.747,0.148259,42.4834,0.0883537,25.3175
1372,0.774321,221.727,0.136534,39.0965,0.0891456,25.5269
1373,0.783955,224.331,0.125908,36.0289,0.090137,25.793
1374,0.792244,226.546,0.116426,33.2925,0.0913298,26.1162
1375,0.79915,228.361,0.108125,30.8974,0.0927249,26.4967
1376,0.804639,229.769,0.101039,28.8522,0.0943219,26.9342
1377,0.808687,230.763,0.0951938,27.1641,0.0961189,27.4281
1378,0.811275,231.339,0.0906118,25.8384,0.0981128,27.9773
1379,0.812392,231.494,0.0873091,24.879,0.100299,28.5806
1380,0.812031,231.227,0.085296,24.2881,0.102673,29.2361
1381,0.810197,230.54,0.0845772,24.0663,0.105225,29.9418
1382,0.806899,229.438,0.0851515,24.2124,0.10795,30.695
1383,0.802152,227.924,0.0870122,24.7238,0.110836,31.4931
1384,0.79598,226.008,0.0901466,25.5959,0.113874,32.3329
1385,0.788413,223.698,0.0945366,26.823,0.11705,33.2109
1386,0.779488,221.005,0.100159,28.3975,0.120353,34.1233
1387,0.769248,217.943,0.106983,30.3104,0.123768,35.066
1388,0.757744,214.527,0.114976,32.5511,0.127281,36.0348
1389,0.745029,210.772,0.124097,35.1077,0.130874,37.0249
1390,0.731166,206.698,0.134302,37.9669,0.134532,38.0317
1391,0.716221,202.324,0.145542,41.114,0.138236,39.0501
1392,0.700267,197.671,0.157763,44.5332,0.141969,40.075
1393,0.683381,192.761,0.170906,48.2074,0.145712,41.1009
1394,0.665644,187.617,0.18491,52.1185,0.149446,42.1226
1395,0.647141,182.265,0.199709,56.2474,0.15315,43.1343
1396,0.627962,176.731,0.215232,60.574,0.156805,44.1306
1397,0.6082,171.04,0.231409,65.0775,0.160392,45.1058
1398,0.587949,165.219,0.248163,69.7362,0.163888,46.0542
1399,0.567307,159.298,0.265417,74.528,0.167276,46.9704
1400,0.546375,153.303,0.283091,79.4302,0.170534,47.8487
1401,0.525254,147.264,0.301103,84.4195,0.173643,48.6837
1402,0.504045,141.209,0.319371,89.4725,0.176583,49.4702
1403,0.482852,135.168,0.337811,94.5654,0.179337,50.2028
1404,0.461777,129.168,0.356338,99.6745,0.181885,50.8767
1405,0.440923,123.239,0.374867,104.776,0.18421,51.4872
1406,0.42039,117.408,0.393314,109.846,0.186296,52.0296
1407,0.40028,111.704,0.411594,114.862,0.188127,52.4997
1408,0.380689,106.154,0.429624,119.799,0.189687,52.8936
1409,0.361715,100.784,0.447322,124.636,0.190964,53.2077
1410,0.343449,95.6185,0.464607,129.35,0.191944,53.4386
1411,0.325981,90.6834,0.481401,133.919,0.192617,53.5835
1412,0.309398,86.0017,0.497629,138.323,0.192974,53.6398
1413,0.293781,81.5955,0.513215,142.542,0.193004,53.6054
1414,0.279208,77.4858,0.52809,146.556,0.192702,53.4787
1415,0.265751,73.6919,0.542186,150.347,0.192062,53.2583
1416,0.253478,70.232,0.55544,153.898,0.191081,52.9435
1417,0.242451,67.1223,0.567792,157.192,0.189757,52.5339
1418,0.232726,64.3776,0.579185,160.216,0.188088,52.0297
1419,0.224353,62.0108,0.589569,162.956,0.186077,51.4314
1420,0.217376,60.0332,0.598897,165.398,0.183727,50.7402
1421,0.211832,58.4541,0.607126,167.533,0.181042,49.9577
1422,0.207752,57.281,0.614219,169.351,0.178029,49.0858
1423,0.20516,56.5194,0.620144,170.843,0.174697,48.1272
