t,T+R,N_0,N_1,N_2,N_3
108,1.00901,1.17157e-28,4.27909e-29,5.53605e-28,1.79899e-28
109,1.00916,1.44803e-28,6.89765e-29,5.31625e-28,1.67382e-28
110,1.00931,1.82718e-28,9.51287e-29,5.95556e-28,1.93168e-28
111,1.00944,1.45653e-28,3.49689e-29,5.50227e-28,2.11452e-28
112,1.00956,1.02808e-28,2.04512e-29,5.99615e-28,2.31797e-28
113,1.00967,8.82987e-29,2.46411e-29,6.75428e-28,2.11279e-28
114,1.00978,8.06626e-29,5.11714e-29,7.02453e-28,2.14286e-28
115,1.00986,1.50833e-28,1.60409e-29,6.26566e-28,1.99656e-28
116,1.00994,6.31074e-29,3.16852e-30,6.27151e-28,1.96481e-28
117,1.01,1.52874e-28,5.34396e-30,6.73227e-28,2.27039e-28
118,1.01005,1.18206e-28,2.07187e-29,7.24296e-28,1.71296e-28
119,1.01009,1.30552e-28,7.48615e-30,6.82053e-28,1.48582e-28
120,1.01012,1.23738e-28,7.40364e-30,6.4704e-28,1.61542e-28
121,1.01014,1.86139e-28,1.38409e-30,6.03738e-28,1.65952e-28
122,1.01014,1.87855e-28,1.34592e-29,6.94824e-28,1.23617e-28
123,1.01014,1.70026e-28,5.95162e-31,6.70268e-28,9.03957e-29
124,1.01014,2.54506e-28,5.25443e-30,6.51383e-28,9.19018e-29
125,1.01012,2.57272e-28,3.60691e-30,6.63999e-28,7.88302e-29
126,1.01011,3.09039e-28,3.50056e-30,7.14111e-28,8.3749e-29
127,1.01009,3.19031e-28,5.91035e-30,6.31001e-28,5.10458e-29
128,1.01007,3.56964e-28,3.82059e-30,5.88192e-28,3.90889e-29
129,1.01005,3.45744e-28,7.08776e-30,5.90925e-28,3.28179e-29
130,1.01003,3.57259e-28,4.07662e-30,5.97551e-28,3.19487e-29
131,1.01002,4.60416e-28,2.29341e-30,6.37273e-28,2.09148e-29
132,1.01002,5.10759e-28,1.24172e-30,5.61899e-28,2.66911e-29
133,1.01002,4.67524e-28,2.37312e-30,5.34569e-28,1.32943e-29
134,1.01004,4.37059e-28,4.3074e-30,5.19075e-28,3.25056e-29
135,1.01007,4.54815e-28,9.65258e-31,5.49472e-28,4.09966e-29
136,1.01011,3.73756e-28,8.95853e-31,4.93077e-28,2.13031e-29
137,1.01017,4.54787e-28,1.45296e-30,4.99705e-28,1.66648e-29
138,1.01025,2.9182e-28,-3.27801e-31,4.59488e-28,4.74783e-29
139,1.01034,3.06969e-28,-1.07392e-30,4.32656e-28,1.85562e-29
140,1.01046,3.39293e-28,-1.74149e-30,3.80653e-28,4.83762e-29
141,1.01059,2.83209e-28,-9.75888e-31,3.66954e-28,1.29092e-29
142,1.01074,2.20482e-28,1.41071e-30,3.78393e-28,9.50035e-30
143,1.01092,1.23689e-28,2.07555e-30,3.67384e-28,1.49564e-29
144,1.01111,1.70233e-28,1.17731e-29,3.24624e-28,1.56073e-29
145,1.01132,-4.1289e-30,3.0733e-30,2.97522e-28,1.0865e-29
146,1.01156,5.99901e-29,1.38983e-29,2.98533e-28,-9.99506e-30
147,1.01181,-8.3413e-30,1.60987e-29,3.10712e-28,-3.93099e-30
148,1.01207,-3.45742e-29,2.28528e-29,3.24978e-28,-2.21448e-30
149,1.01235,-9.21177e-29,3.21934e-29,2.58078e-28,-1.38093e-29
150,1.01264,-9.13017e-29,2.65472e-29,2.60139e-28,-3.43496e-30
151,1.01294,-1.20127e-28,3.50587e-29,2.68408e-28,-6.6412e-30
152,1.01325,-1.35447e-28,3.23392e-29,2.93841e-28,-4.56867e-30
153,1.01356,-8.36388e-29,3.22262e-29,3.05716e-28,8.52706e-31
154,1.01388,-1.38158e-28,6.45324e-29,2.22887e-28,1.27697e-29
155,1.01419,-6.87467e-29,5.77038e-29,2.56687e-28,3.15922e-29
156,1.01449,-1.46496e-28,5.62262e-29,2.60319e-28,3.66809e-29
157,1.01479,-3.84143e-29,6.11211e-29,3.07417e-28,4.52894e-29
158,1.01507,1.83871e-29,6.79488e-29,2.94122e-28,7.09881e-29
159,1.01534,-6.74871e-29,6.78191e-29,2.71897e-28,7.51208e-29
160,1.01558,1.04886e-28,7.57935e-29,2.80394e-28,1.02693e-28
161,1.0158,8.40626e-29,5.49941e-29,2.79555e-28,1.08657e-28
162,1.01598,8.00684e-29,5.69862e-29,3.04562e-28,1.02044e-28
163,1.01614,1.10076e-28,4.37978e-29,3.06187e-28,9.3399e-29
164,1.01626,8.71683e-29,5.59122e-29,2.79533e-28,9.04118e-29
