t,T+R,N_0,N_1,N_2
91,1.10692,2.64243e-26,5.45217e-28,6.21102e-28
92,1.11135,2.90403e-26,7.0985e-28,5.54617e-28
93,1.11527,2.74112e-26,6.17497e-28,4.182e-28
94,1.1187,2.99543e-26,1.0855e-27,3.014e-28
95,1.12162,3.24064e-26,1.62603e-27,1.24061e-28
96,1.12403,3.09775e-26,1.49146e-27,2.74819e-28
97,1.12593,3.30956e-26,2.36097e-27,1.50148e-28
98,1.12733,3.35511e-26,2.75754e-27,2.82112e-28
99,1.12823,3.56258e-26,2.83808e-27,1.42977e-28
100,1.12864,3.94329e-26,2.96951e-27,1.94653e-28
101,1.12857,3.57118e-26,4.36602e-27,4.1611e-28
102,1.12803,3.45007e-26,4.92032e-27,4.34076e-28
103,1.12704,3.57245e-26,4.50414e-27,5.11004e-28
104,1.1256,3.53237e-26,5.63375e-27,6.77117e-28
105,1.12376,3.41982e-26,6.05853e-27,9.56441e-28
106,1.12151,3.24603e-26,7.12735e-27,1.0805e-27
107,1.11889,3.48084e-26,7.70725e-27,1.56018e-27
108,1.11592,2.98517e-26,8.60699e-27,1.68911e-27
109,1.11263,2.7207e-26,1.1051e-26,2.00755e-27
110,1.10905,2.88681e-26,1.09112e-26,2.35192e-27
111,1.10521,2.48749e-26,1.24605e-26,2.28169e-27
112,1.10113,2.54472e-26,1.31478e-26,3.34512e-27
113,1.09685,2.41825e-26,1.3925e-26,3.19509e-27
114,1.09241,2.51766e-26,1.44319e-26,3.16117e-27
115,1.08784,2.05141e-26,1.41545e-26,3.21663e-27
116,1.08317,2.34386e-26,1.4146e-26,4.38612e-27
117,1.07845,2.15132e-26,1.40749e-26,4.42631e-27
118,1.0737,2.06201e-26,1.69293e-26,4.0406e-27
119,1.06897,2.18409e-26,1.51588e-26,5.32058e-27
120,1.0643,2.0617e-26,1.58831e-26,4.67425e-27
121,1.05971,1.85608e-26,1.55628e-26,4.99065e-27
122,1.05526,2.02027e-26,1.58235e-26,5.76048e-27
123,1.05097,1.95164e-26,1.62832e-26,5.5491e-27
124,1.04689,2.01736e-26,1.43007e-26,4.36728e-27
125,1.04304,1.4663e-26,1.38065e-26,4.04683e-27
126,1.03947,1.57596e-26,1.24019e-26,4.54335e-27
127,1.03621,1.47525e-26,1.29439e-26,4.0783e-27
128,1.03329,1.55555e-26,1.307e-26,4.21447e-27
129,1.03074,1.18573e-26,1.43768e-26,4.46525e-27
130,1.0286,1.30289e-26,1.43198e-26,4.24536e-27
131,1.0269,9.46398e-27,1.38508e-26,4.5227e-27
132,1.02566,7.38045e-27,1.53087e-26,6.02107e-27
133,1.02491,6.57048e-27,1.47414e-26,6.338e-27
134,1.02467,7.40844e-27,1.21369e-26,7.23467e-27
135,1.02496,5.48406e-27,9.9471e-27,6.87514e-27
136,1.02581,4.24714e-27,1.28263e-26,7.07171e-27
137,1.02723,3.85391e-27,1.11844e-26,1.02447e-26
138,1.02924,5.79009e-27,1.0718e-26,1.08787e-26
139,1.03185,3.77621e-27,1.25357e-26,9.57765e-27
140,1.03507,4.93034e-27,1.21964e-26,1.05298e-26
141,1.0389,6.37494e-27,1.36878e-26,1.30261e-26
142,1.04337,5.47096e-27,1.52365e-26,1.24387e-26
143,1.04845,6.85925e-27,1.94492e-26,1.49632e-26
144,1.05417,5.96362e-27,1.87059e-26,1.33503e-26
145,1.06051,5.93054e-27,1.83926e-26,1.49858e-26
146,1.06747,7.20564e-27,1.84918e-26,1.5447e-26
147,1.07504,8.11585e-27,2.0558e-26,1.5255e-26
148,1.08321,8.35873e-27,2.27515e-26,1.50542e-26
149,1.09198,8.08178e-27,2.04269e-26,1.54224e-26
150,1.10131,9.85542e-27,2.08721e-26,1.57925e-26
151,1.11121,1.00051e-26,2.05897e-26,1.54819e-26
152,1.12164,1.21093e-26,2.23636e-26,1.47259e-26
153,1.13259,1.06921e-26,1.90602e-26,1.50371e-26
154,1.14402,1.45727e-26,2.10835e-26,1.58273e-26
155,1.15592,1.33199e-26,2.02998e-26,1.34047e-26
156,1.16826,1.45162e-26,1.88072e-26,1.37905e-26
157,1.181,1.55607e-26,1.76723e-26,1.47074e-26
158,1.19411,1.72662e-26,1.7301e-26,1.37773e-26
159,1.20756,1.66068e-26,1.72672e-26,1.2718e-26
160,1.22132,1.86122e-26,1.4742e-26,1.2027e-26
161,1.23535,1.89776e-26,1.40733e-26,1.24829e-26
162,1.2496,2.03304e-26,1.55665e-26,1.09201e-26
163,1.26405,2.23644e-26,1.31067e-26,9.53651e-27
164,1.27866,2.09206e-26,1.39198e-26,8.29222e-27
165,1.29338,2.31352e-26,1.15841e-26,6.76477e-27
166,1.30817,2.47413e-26,1.3127e-26,6.3643e-27
167,1.323,2.47565e-26,1.00719e-26,6.40285e-27
168,1.33781,2.83589e-26,8.64352e-27,5.88539e-27
169,1.35259,2.59446e-26,9.27649e-27,4.46765e-27
170,1.36727,3.03693e-26,8.83643e-27,4.9056e-27
171,1.38184,2.54252e-26,7.51462e-27,4.76738e-27
172,1.39623,2.83669e-26,6.39094e-27,4.58148e-27
173,1.41043,2.54653e-26,5.18773e-27,3.45074e-27
174,1.42438,2.41715e-26,5.04561e-27,3.12534e-27
175,1.43807,2.25119e-26,4.21262e-27,1.91838e-27
176,1.45144,2.04849e-26,3.20611e-27,2.34785e-27
177,1.46447,2.20645e-26,3.1207e-27,2.52029e-27
178,1.47714,1.84629e-26,2.02071e-27,1.43045e-27
179,1.4894,1.829e-26,1.58817e-27,1.29134e-27
180,1.50124,2.11776e-26,8.43456e-28,1.43017e-27
181,1.51263,1.8691e-26,1.46106e-27,2.46377e-27
182,1.52355,1.28934e-26,1.61597e-27,2.08017e-27
183,1.53397,1.22951e-26,1.45643e-27,2.26937e-27
184,1.54389,1.16048e-26,1.31122e-27,2.14736e-27
185,1.55328,1.0115e-26,1.28882e-27,3.46597e-27
186,1.56214,5.95316e-27,1.90973e-27,4.10248e-27
187,1.57045,2.15916e-27,1.66142e-27,3.03705e-27
188,1.57821,1.11191e-27,4.29855e-28,3.18175e-27
189,1.58542,4.60276e-27,1.20024e-27,2.70413e-27
190,1.59208,9.85996e-27,3.03624e-27,1.987e-27
191,1.59819,1.48429e-27,4.66115e-27,2.23371e-27
192,1.60376,3.37233e-27,4.84502e-27,2.58185e-27
193,1.60879,1.6534e-27,4.16156e-27,2.71573e-27
194,1.6133,6.9731e-27,5.00112e-27,2.65144e-27
195,1.6173,1.67881e-26,7.05151e-27,2.26681e-27
196,1.62081,1.73621e-26,9.26902e-27,2.53343e-27
197,1.62385,1.2108e-26,1.27488e-26,1.46334e-27
198,1.62645,5.62155e-27,1.34084e-26,2.08377e-27
199,1.62862,8.57135e-27,8.24361e-27,2.54992e-27
200,1.63041,1.65919e-26,1.02747e-26,1.56556e-27
201,1.63184,1.1488e-26,1.8959e-26,1.72486e-27
202,1.63294,5.48518e-27,1.71713e-26,2.10558e-27
203,1.63375,4.58216e-27,1.27353e-26,2.40945e-27
204,1.63431,6.67329e-27,1.31268e-26,2.12046e-27
205,1.63465,1.47081e-26,1.53269e-26,1.49262e-27
206,1.63483,7.7964e-27,2.1509e-26,1.75145e-27
207,1.63487,6.10069e-27,2.29364e-26,2.63411e-27
208,1.63484,5.50788e-27,1.84038e-26,2.1189e-27
209,1.63477,1.04624e-26,1.83771e-26,2.63884e-27
210,1.6347,1.54969e-26,2.033e-26,1.27075e-27
211,1.63469,1.25525e-26,2.82542e-26,1.47515e-27
212,1.63479,5.7478e-27,2.97086e-26,1.83045e-27
213,1.63504,9.52854e-27,2.36585e-26,2.38684e-27
214,1.63549,1.20476e-26,2.33654e-26,2.1603e-27
215,1.63619,1.21381e-26,2.9661e-26,1.40064e-27
216,1.63719,8.76642e-27,3.18262e-26,1.67646e-27
217,1.63853,6.82163e-27,2.76771e-26,3.24459e-27
218,1.64026,1.05853e-26,2.44824e-26,3.52114e-27
219,1.64243,1.18661e-26,2.5001e-26,2.65871e-27
220,1.64508,1.04996e-26,2.88037e-26,2.58797e-27
221,1.64826,8.649e-27,2.93174e-26,4.38387e-27
222,1.652,7.53858e-27,1.95952e-26,5.3094e-27
223,1.65635,6.62833e-27,1.70093e-26,4.92309e-27
224,1.66134,7.95231e-27,1.81469e-26,4.91222e-27
225,1.66701,6.02882e-27,1.97696e-26,4.35784e-27
226,1.67339,2.15816e-27,1.66303e-26,4.87855e-27
227,1.6805,3.88539e-27,7.51608e-27,7.0026e-27
228,1.68839,3.64529e-27,1.27226e-27,6.46125e-27
229,1.69706,4.99978e-27,8.00448e-27,4.46797e-27
230,1.70655,3.06655e-27,1.09373e-26,5.30579e-27
231,1.71688,3.03495e-27,9.76809e-27,7.05147e-27
232,1.72804,2.8223e-27,6.15621e-27,7.24926e-27
233,1.74007,4.57664e-27,9.28557e-27,5.96929e-27
234,1.75295,5.24156e-27,1.85855e-26,6.40424e-27
235,1.76671,3.46614e-27,2.37768e-26,8.79623e-27
236,1.78134,2.91979e-27,2.16181e-26,9.10852e-27
237,1.79683,4.96585e-27,1.72751e-26,9.30391e-27
238,1.81319,4.85561e-27,1.82784e-26,8.17029e-27
239,1.83039,2.1081e-27,2.62589e-26,8.48704e-27
240,1.84843,1.70689e-27,2.23962e-26,9.39573e-27
241,1.86729,1.57699e-27,1.35393e-26,7.74114e-27
242,1.88695,3.59686e-27,1.1355e-26,7.33452e-27
243,1.90738,3.20889e-27,1.8696e-26,4.45763e-27
244,1.92855,1.15771e-27,1.72555e-26,5.75896e-27
245,1.95044,2.5446e-27,1.24131e-26,5.2155e-27
246,1.97301,6.03063e-27,1.49962e-26,3.62465e-27
247,1.99622,5.48547e-27,1.49272e-26,1.95161e-27
248,2.02003,7.62435e-27,1.97865e-26,1.86553e-27
249,2.0444,5.86618e-27,2.03924e-26,2.92103e-27
250,2.06929,1.19352e-26,1.71494e-26,4.22826e-27
251,2.09464,1.33522e-26,1.62564e-26,2.02204e-27
252,2.12041,1.3179e-26,1.74991e-26,2.50233e-27
253,2.14654,1.11058e-26,1.96893e-26,2.07058e-27
254,2.17298,1.24702e-26,1.51324e-26,2.53103e-27
255,2.19968,1.52818e-26,1.39571e-26,1.41278e-27
256,2.22659,1.46037e-26,1.50171e-26,2.40099e-28
257,2.25363,1.10906e-26,1.39706e-26,8.58403e-28
258,2.28077,9.63198e-27,1.26413e-26,3.67022e-28
259,2.30793,1.70311e-26,1.02063e-26,3.35374e-28
260,2.33507,1.95965e-26,1.01254e-26,8.58071e-28
261,2.36213,1.57592e-26,1.22638e-26,4.27285e-28
262,2.38904,1.38756e-26,1.05043e-26,2.15073e-27
263,2.41576,1.93884e-26,8.60733e-27,1.52354e-27
264,2.44222,2.84385e-26,8.11685e-27,2.48263e-27
265,2.46838,3.02312e-26,9.65966e-27,2.19298e-27
266,2.49419,2.85739e-26,8.66978e-27,2.72947e-27
267,2.51959,2.89311e-26,6.91793e-27,3.11907e-27
268,2.54454,3.49271e-26,4.33999e-27,2.89839e-27
269,2.56899,3.38506e-26,4.86795e-27,3.3278e-27
270,2.59291,2.56532e-26,3.87183e-27,2.71871e-27
271,2.61625,2.64769e-26,3.9965e-27,2.69956e-27
272,2.63898,2.64265e-26,2.10048e-27,1.66928e-27
273,2.66107,3.23507e-26,2.19374e-27,2.34646e-27
274,2.68248,2.81752e-26,2.72259e-27,1.86938e-27
275,2.7032,2.83398e-26,2.8818e-27,2.12225e-27
276,2.72321,3.10673e-26,4.13589e-27,1.9283e-27
277,2.74249,4.11048e-26,3.03111e-27,1.85943e-27
278,2.76102,3.41971e-26,4.93102e-27,1.09223e-27
279,2.77881,3.81199e-26,3.51342e-27,1.31311e-27
280,2.79585,3.13329e-26,4.03458e-27,1.24895e-27
281,2.81215,3.48481e-26,3.83367e-27,1.27089e-27
282,2.82771,2.76842e-26,5.12559e-27,9.95693e-28
283,2.84254,2.63378e-26,5.55927e-27,2.36699e-28
284,2.85666,1.556e-26,4.59689e-27,5.04383e-28
285,2.8701,1.87731e-26,4.48551e-27,5.0609e-28
286,2.88287,1.27356e-26,5.74466e-27,9.16803e-28
287,2.89503,8.11746e-27,6.07077e-27,-1.33395e-28
288,2.90659,6.69983e-27,8.24318e-27,2.18779e-28
289,2.9176,1.09963e-26,7.394e-27,1.45308e-27
290,2.92811,9.30646e-27,9.75705e-27,3.29374e-27
291,2.93817,1.22267e-26,1.3148e-26,2.75831e-27
292,2.94783,1.06914e-26,1.43497e-26,3.40293e-27
293,2.95715,1.83825e-26,1.52914e-26,6.42981e-27
294,2.96619,1.75126e-26,1.55298e-26,6.23443e-27
295,2.97502,1.44798e-26,1.52776e-26,6.66189e-27
296,2.9837,1.66588e-26,1.70531e-26,8.41143e-27
297,2.99231,1.73347e-26,1.24987e-26,7.44983e-27
298,3.00092,1.90869e-26,1.28904e-26,7.57365e-27
299,3.00961,1.42913e-26,8.32082e-27,9.17921e-27
300,3.01845,1.26515e-26,6.07937e-27,9.53166e-27
301,3.02752,1.45489e-26,2.92586e-27,9.1969e-27
302,3.03692,1.75691e-26,-1.41866e-28,1.06445e-26
303,3.04671,1.42797e-26,-1.49879e-28,9.64215e-27
304,3.05699,1.74707e-26,-4.56959e-28,1.08678e-26
305,3.06782,1.80128e-26,-7.3936e-28,1.31693e-26
306,3.07931,2.30858e-26,5.73761e-28,1.30107e-26
307,3.09153,2.1087e-26,3.43656e-27,1.10515e-26
308,3.10455,2.26398e-26,4.89957e-27,1.36311e-26
309,3.11847,2.57782e-26,6.96984e-27,1.12156e-26
310,3.13335,2.30516e-26,3.44083e-27,1.17483e-26
311,3.14928,1.98804e-26,3.59703e-27,9.1413e-27
312,3.16632,2.10513e-26,7.70806e-27,5.95244e-27
313,3.18455,1.95403e-26,4.66489e-27,6.09736e-27
314,3.20403,1.80214e-26,6.74212e-27,5.12662e-27
315,3.22482,1.35153e-26,6.56886e-27,5.06211e-27
316,3.24698,1.04007e-26,1.30297e-26,4.11572e-27
317,3.27057,9.98918e-27,1.28853e-26,3.80297e-27
318,3.29563,9.85342e-27,2.00145e-26,4.07362e-27
319,3.32221,9.3264e-27,2.54986e-26,5.12498e-27
320,3.35035,7.27179e-27,3.63655e-26,4.1755e-27
321,3.38007,8.71429e-27,3.97121e-26,3.08522e-27
322,3.41141,7.29292e-27,4.14852e-26,1.70254e-27
323,3.44438,7.75865e-27,4.23537e-26,2.80429e-27
324,3.47901,6.47193e-27,4.21162e-26,2.00082e-27
325,3.51529,5.37151e-27,4.01749e-26,2.57325e-27
326,3.55323,3.47693e-27,4.81671e-26,4.13362e-27
327,3.59282,4.39389e-27,3.92494e-26,3.02205e-27
328,3.63406,2.25842e-27,3.17179e-26,4.36087e-27
329,3.67691,7.77907e-28,2.67966e-26,4.6596e-27
330,3.72136,-2.77176e-27,3.40668e-26,5.47872e-27
331,3.76737,-9.9423e-28,2.60914e-26,6.26858e-27
332,3.81491,-9.94075e-28,2.17106e-26,7.10551e-27
333,3.86392,-3.74988e-27,2.80084e-26,5.44985e-27
334,3.91435,1.31182e-27,1.71222e-26,6.39445e-27
335,3.96615,-1.16985e-27,1.98134e-26,7.29959e-27
336,4.01924,3.20365e-27,1.47827e-26,6.19172e-27
337,4.07357,4.30763e-27,9.51868e-27,7.64676e-27
338,4.12904,6.16007e-27,7.28246e-27,4.85696e-27
339,4.18559,7.15491e-27,5.32319e-27,6.29768e-27
340,4.24311,3.86466e-27,3.42078e-27,5.53104e-27
341,4.30153,8.32031e-27,1.12439e-27,4.11915e-27
342,4.36074,1.08085e-26,5.53416e-28,3.84002e-27
343,4.42065,7.61186e-27,-5.46314e-28,3.23309e-27
344,4.48115,1.57881e-26,1.5601e-27,3.07885e-27
345,4.54213,1.59707e-26,4.54946e-27,1.72935e-27
346,4.6035,2.06572e-26,1.69394e-27,1.00092e-27
347,4.66513,2.56127e-26,4.39965e-27,1.02678e-27
348,4.72692,2.75399e-26,3.9137e-27,9.69766e-29
349,4.78875,3.29133e-26,6.18825e-27,3.10928e-28
350,4.85052,3.93301e-26,4.64135e-27,4.78311e-29
351,4.9121,3.86227e-26,2.50591e-27,-2.6567e-29
352,4.9734,4.24512e-26,6.5225e-27,8.32518e-28
353,5.03429,4.26004e-26,5.88596e-27,1.0873e-28
354,5.09467,4.09328e-26,7.83666e-27,7.96222e-28
355,5.15444,3.97344e-26,7.37748e-27,9.63394e-28
356,5.2135,3.28966e-26,8.01472e-27,2.24327e-27
357,5.27174,2.92141e-26,9.70661e-27,1.30451e-27
358,5.32907,3.46096e-26,1.06797e-26,1.08533e-27
359,5.38541,3.20929e-26,9.96333e-27,2.01617e-27
360,5.44067,2.91389e-26,8.41216e-27,2.81258e-27
361,5.49478,2.30251e-26,1.06557e-26,2.84142e-27
362,5.54766,2.04841e-26,1.13832e-26,1.95805e-27
363,5.59925,2.00621e-26,8.42488e-27,3.24287e-27
364,5.64949,1.42316e-26,9.19526e-27,3.03806e-27
365,5.69834,9.80934e-27,7.75033e-27,2.99229e-27
366,5.74575,8.83676e-27,6.46886e-27,2.59748e-27
367,5.7917,5.66795e-27,5.91666e-27,2.62911e-27
368,5.83616,-2.36139e-27,5.34295e-27,2.57674e-27
369,5.87912,-3.69645e-27,3.16096e-27,1.55971e-27
370,5.92057,-5.33649e-27,3.36247e-27,1.34229e-27
371,5.96052,-1.05197e-26,2.88383e-27,1.30622e-27
372,5.99899,-3.22324e-27,1.93166e-27,3.90526e-28
373,6.03599,-1.14902e-26,9.71142e-28,6.54383e-28
374,6.07157,-4.1358e-27,5.571e-28,5.05388e-28
375,6.10577,-8.31031e-27,1.01893e-27,2.869e-29
376,6.13864,-3.01624e-28,3.45056e-28,7.85791e-28
377,6.17026,1.84e-27,1.69351e-28,1.2995e-27
378,6.20068,3.85183e-27,3.20424e-28,1.57952e-28
379,6.23,1.04899e-26,-2.0727e-28,-4.08869e-28
380,6.25831,1.19408e-26,5.26002e-28,9.42944e-28
381,6.28571,1.50531e-26,2.00799e-27,1.18382e-27
382,6.31231,1.86849e-26,1.38599e-27,-4.5444e-29
383,6.33823,2.73348e-26,1.24491e-27,2.69066e-27
384,6.36359,3.8826e-26,2.10756e-27,4.30437e-27
385,6.38852,3.90027e-26,2.7111e-27,4.47853e-27
386,6.41318,3.59041e-26,3.30889e-27,6.24185e-27
387,6.43769,4.38203e-26,4.06762e-27,8.89875e-27
388,6.46221,4.50405e-26,4.01178e-27,1.10676e-26
389,6.48691,3.00467e-26,7.411e-27,1.46984e-26
390,6.51193,3.4688e-26,8.10468e-27,1.66158e-26
391,6.53743,3.27834e-26,8.59478e-27,1.62477e-26
392,6.5636,2.99356e-26,9.97334e-27,2.55229e-26
393,6.59058,2.32223e-26,1.31317e-26,2.09141e-26
394,6.61856,2.27642e-26,1.39998e-26,2.76955e-26
395,6.6477,1.79665e-26,1.46241e-26,2.86858e-26
396,6.67816,1.33356e-26,1.27157e-26,3.04736e-26
397,6.71011,1.29736e-26,1.60497e-26,2.84349e-26
398,6.74373,7.67904e-27,1.52771e-26,3.16055e-26
399,6.77915,9.29969e-27,1.49176e-26,2.67137e-26
400,6.81656,6.52887e-27,9.76646e-27,2.66717e-26
401,6.85609,4.21821e-27,1.09677e-26,2.03634e-26
402,6.89789,5.68999e-28,9.46418e-27,1.62961e-26
403,6.9421,2.31572e-27,8.84103e-27,1.53177e-26
404,6.98886,1.78313e-27,5.54505e-27,8.71791e-27
405,7.03828,3.56675e-28,7.17112e-27,6.1321e-27
406,7.09048,-7.72435e-29,1.27273e-27,2.5817e-27
407,7.14557,-1.24144e-28,2.06359e-27,2.68327e-27
408,7.20364,2.81076e-27,3.35881e-29,5.08715e-27
409,7.26478,6.21846e-27,1.84404e-27,6.52209e-27
410,7.32906,7.70338e-27,3.35163e-28,6.1219e-27
411,7.39653,3.92968e-27,1.91738e-27,1.04572e-26
412,7.46726,8.71994e-27,4.76622e-27,8.79415e-27
413,7.54127,1.00191e-26,1.43819e-26,1.22733e-26
414,7.61858,7.93631e-27,1.65105e-26,1.36853e-26
415,7.69921,7.97416e-27,2.05921e-26,1.43052e-26
416,7.78315,9.66631e-27,2.64002e-26,1.95399e-26
417,7.87038,1.04235e-26,3.30349e-26,1.61402e-26
418,7.96086,1.13028e-26,4.38037e-26,1.84383e-26
419,8.05455,1.12001e-26,3.72356e-26,1.98934e-26
420,8.15139,1.66762e-26,4.24116e-26,1.44466e-26
421,8.2513,1.50085e-26,4.60472e-26,1.18067e-26
422,8.3542,1.49985e-26,3.42168e-26,1.31897e-26
423,8.45997,2.61283e-26,4.39475e-26,9.54826e-27
424,8.56851,1.93015e-26,3.74178e-26,5.10656e-27
425,8.67969,2.12286e-26,3.57348e-26,3.63265e-27
426,8.79336,2.55526e-26,2.89749e-26,6.25493e-27
427,8.90938,2.72715e-26,2.56103e-26,4.93724e-27
428,9.02757,2.22734e-26,2.03122e-26,3.03679e-27
429,9.14777,2.54316e-26,1.33372e-26,1.54849e-27
430,9.2698,2.67434e-26,8.65806e-27,3.19114e-27
431,9.39345,2.58639e-26,6.70504e-27,2.01864e-27
432,9.51854,2.64063e-26,-2.47251e-30,3.06292e-27
433,9.64485,2.4028e-26,-7.75898e-28,1.91814e-27
434,9.77217,2.33568e-26,6.64579e-28,2.01563e-27
435,9.90028,2.11161e-26,-1.97923e-27,2.42531e-27
436,10.029,1.74092e-26,-8.42307e-28,3.58112e-27
437,10.158,1.4811e-26,4.12615e-29,1.1749e-27
438,10.2872,1.09525e-26,1.56628e-29,3.30545e-27
439,10.4162,1.08633e-26,8.06095e-28,3.17397e-27
440,10.5449,5.50529e-27,1.46434e-27,4.96249e-27
441,10.6731,1.33336e-27,-7.79001e-28,4.20203e-27
442,10.8004,1.9605e-27,1.46868e-27,4.71472e-27
443,10.9268,9.39454e-28,1.96296e-27,3.97191e-27
444,11.052,5.16764e-27,2.32374e-28,4.21457e-27
445,11.1757,4.02166e-27,2.98503e-27,3.5159e-27
446,11.2979,7.42377e-27,1.89394e-27,2.28049e-27
447,11.4182,7.96178e-27,1.17748e-27,4.0975e-27
448,11.5365,6.48303e-27,2.30706e-27,2.34054e-27
449,11.6527,9.66556e-27,6.52403e-28,3.60937e-27
