t,T+R,N_0,N_1,N_2,N_3
43,1.04128,6.79903e-28,1.38119e-28,1.48057e-28,2.51266e-28
44,1.03898,6.9667e-28,1.20651e-28,1.42028e-28,2.42377e-28
45,1.03652,7.69538e-28,1.0523e-28,1.26951e-28,2.15883e-28
46,1.03391,7.56552e-28,1.10445e-28,1.21446e-28,2.23587e-28
47,1.03117,7.65385e-28,9.89805e-29,9.65414e-29,2.12799e-28
48,1.02833,7.51335e-28,1.07315e-28,9.77237e-29,1.91866e-28
49,1.02539,7.42769e-28,8.64859e-29,1.02408e-28,1.7823e-28
50,1.02238,8.02982e-28,8.7933e-29,7.58604e-29,1.62028e-28
51,1.01933,7.43754e-28,7.58971e-29,6.96867e-29,1.72018e-28
52,1.01625,7.60924e-28,7.78413e-29,5.44466e-29,1.62722e-28
53,1.01316,7.4651e-28,7.4475e-29,5.18576e-29,1.38025e-28
54,1.01008,7.70794e-28,6.0749e-29,4.72895e-29,1.23372e-28
55,1.00704,7.35047e-28,6.52439e-29,3.63922e-29,1.21988e-28
56,1.00405,6.78823e-28,4.74722e-29,2.66082e-29,1.08855e-28
57,1.00114,6.60774e-28,6.33489e-29,2.41196e-29,1.04533e-28
58,0.998323,6.5896e-28,6.21861e-29,1.69634e-29,9.24044e-29
59,0.995618,6.04279e-28,5.20088e-29,1.47421e-29,7.59535e-29
60,0.993041,5.44041e-28,5.86037e-29,9.87125e-30,7.23517e-29
61,0.99061,5.27281e-28,5.10952e-29,1.03502e-29,6.83328e-29
62,0.988336,5.55205e-28,6.63462e-29,1.80591e-30,6.23194e-29
63,0.986235,5.21884e-28,5.75838e-29,2.60054e-30,5.45243e-29
64,0.984317,4.582e-28,6.92229e-29,1.95166e-30,3.98426e-29
65,0.982591,4.2289e-28,6.75722e-29,5.88322e-31,4.45933e-29
66,0.981066,4.5784e-28,8.9709e-29,-7.12568e-32,3.9852e-29
67,0.979748,4.39835e-28,9.86969e-29,-1.11419e-31,3.5327e-29
68,0.978641,3.74678e-28,1.07581e-28,2.13053e-30,2.8974e-29
69,0.977746,3.5651e-28,1.00133e-28,3.35357e-30,2.71088e-29
70,0.977066,4.04466e-28,9.87283e-29,3.70665e-30,2.94164e-29
71,0.976597,4.19874e-28,1.30943e-28,6.93522e-30,3.01276e-29
72,0.976337,3.93411e-28,1.49268e-28,1.16035e-29,2.93334e-29
73,0.97628,3.09989e-28,1.53277e-28,1.2368e-29,2.65549e-29
74,0.976419,2.90296e-28,1.57488e-28,2.61246e-29,3.19834e-29
75,0.976746,3.07025e-28,1.63473e-28,2.7333e-29,3.47577e-29
76,0.977249,3.27369e-28,1.73622e-28,3.66039e-29,4.34531e-29
77,0.977918,2.38692e-28,1.92826e-28,3.39562e-29,4.49538e-29
78,0.978737,2.50545e-28,1.9469e-28,5.53053e-29,5.21677e-29
79,0.979692,2.70401e-28,1.99034e-28,6.31398e-29,4.88721e-29
80,0.980767,2.4269e-28,2.09138e-28,5.87592e-29,5.90436e-29
81,0.981945,2.78627e-28,2.39185e-28,7.01399e-29,7.04952e-29
82,0.983208,2.31211e-28,2.75214e-28,8.42e-29,7.15238e-29
83,0.984536,2.12559e-28,2.84232e-28,9.59088e-29,7.88458e-29
84,0.98591,2.30979e-28,2.77447e-28,8.01744e-29,8.88506e-29
85,0.98731,2.05208e-28,3.24628e-28,9.38901e-29,9.00559e-29
86,0.988715,2.28991e-28,3.48268e-28,9.3567e-29,1.01214e-28
87,0.990106,1.94233e-28,3.19427e-28,1.14678e-28,1.05974e-28
88,0.991461,1.62859e-28,3.06951e-28,9.78424e-29,1.10247e-28
89,0.992762,2.16971e-28,3.43401e-28,8.22906e-29,1.30364e-28
90,0.993987,1.87819e-28,3.69838e-28,9.47651e-29,1.34617e-28
91,0.995119,1.4203e-28,3.27095e-28,9.35917e-29,1.4231e-28
92,0.996138,1.85626e-28,3.11115e-28,8.18315e-29,1.4194e-28
93,0.997028,1.59502e-28,3.04107e-28,8.31937e-29,1.6173e-28
94,0.997772,1.90516e-28,2.72671e-28,9.01621e-29,1.75575e-28
95,0.998355,1.83166e-28,3.26206e-28,5.83289e-29,1.82613e-28
96,0.998763,1.60411e-28,3.1443e-28,7.42549e-29,1.76364e-28
97,0.998984,2.35976e-28,2.82293e-28,8.96821e-29,1.80132e-28
98,0.999008,1.88376e-28,2.36329e-28,8.13572e-29,2.0241e-28
99,0.998824,2.30099e-28,2.28866e-28,6.92575e-29,2.06201e-28
100,0.998426,2.07796e-28,2.14376e-28,8.55112e-29,1.98307e-28
101,0.997808,1.86211e-28,1.85546e-28,7.4081e-29,1.97562e-28
102,0.996966,1.84506e-28,1.38013e-28,8.41488e-29,1.96119e-28
103,0.995898,2.19894e-28,1.502e-28,1.17833e-28,2.02103e-28
104,0.994604,2.1611e-28,1.36014e-28,7.79018e-29,1.94671e-28
105,0.993086,2.51624e-28,1.02263e-28,1.04789e-28,1.81899e-28
106,0.991347,2.38435e-28,1.4326e-28,1.20262e-28,1.57898e-28
107,0.989393,1.93234e-28,1.32643e-28,1.04405e-28,1.44558e-28
108,0.98723,2.54326e-28,7.57492e-29,9.07918e-29,1.42096e-28
109,0.984869,2.82791e-28,1.02166e-28,8.96891e-29,1.04079e-28
110,0.982318,3.21832e-28,8.8601e-29,1.00147e-28,9.22288e-29
111,0.97959,3.10403e-28,5.86842e-29,7.99555e-29,7.72633e-29
112,0.976699,3.24596e-28,8.18057e-29,7.25019e-29,7.8253e-29
113,0.973659,4.20247e-28,5.48597e-29,6.62323e-29,5.74463e-29
114,0.970485,4.48398e-28,5.11343e-29,5.02455e-29,5.31483e-29
115,0.967194,4.40985e-28,3.84722e-29,6.23612e-29,3.71495e-29
116,0.963804,4.83591e-28,3.30038e-29,4.40606e-29,2.85652e-29
117,0.960334,5.05603e-28,1.24983e-29,2.82324e-29,2.83393e-29
118,0.956801,6.28619e-28,9.13769e-30,2.47488e-29,1.72521e-29
119,0.953226,5.81562e-28,3.95785e-30,1.31726e-29,1.29221e-29
120,0.949627,6.62957e-28,7.98654e-30,2.23694e-29,5.20617e-30
121,0.946023,6.24894e-28,-1.4256e-29,3.24575e-30,2.72671e-30
122,0.942435,6.48499e-28,-8.3632e-30,7.35005e-30,1.45723e-30
123,0.93888,6.7334e-28,-1.70929e-29,3.08368e-30,4.96495e-31
124,0.935377,7.43539e-28,-1.84784e-30,7.06395e-30,2.50158e-30
125,0.931944,8.1592e-28,-4.22781e-30,1.54787e-30,5.25209e-30
126,0.928597,7.31037e-28,-1.23603e-29,-1.33368e-30,1.23825e-29
127,0.925352,7.91168e-28,-1.17014e-29,2.67461e-30,1.53947e-29
128,0.922224,7.45512e-28,-6.82709e-30,2.26768e-30,2.29033e-29
129,0.919227,7.86305e-28,-7.78422e-31,3.26058e-30,4.1194e-29
130,0.916372,7.61816e-28,-5.21983e-30,7.45657e-30,5.30027e-29
131,0.91367,7.16662e-28,-7.00991e-30,8.37768e-30,7.17622e-29
132,0.91113,6.44689e-28,-1.19528e-29,9.16498e-30,8.18224e-29
133,0.90876,6.2532e-28,8.67326e-30,2.2575e-29,1.11973e-28
134,0.906565,5.13289e-28,4.12818e-31,1.61054e-29,1.27065e-28
135,0.904549,5.08826e-28,9.46553e-30,2.8962e-29,1.5887e-28
136,0.902714,4.95238e-28,1.46643e-29,4.48801e-29,1.71327e-28
137,0.90106,4.43495e-28,1.06748e-29,3.34845e-29,1.99646e-28
138,0.899587,4.46533e-28,3.0331e-29,4.62581e-29,2.2632e-28
139,0.89829,3.65597e-28,4.40759e-29,7.01357e-29,2.46199e-28
140,0.897164,3.1176e-28,4.23813e-29,7.59057e-29,2.88568e-28
141,0.896203,2.14029e-28,7.30932e-29,8.68241e-29,3.14819e-28
142,0.895398,2.83957e-28,7.11909e-29,8.01043e-29,3.43778e-28
143,0.89474,1.50943e-28,1.10819e-28,9.74158e-29,3.54075e-28
144,0.894215,1.94909e-28,1.18241e-28,1.4987e-28,3.9342e-28
145,0.893813,1.31002e-28,1.34883e-28,1.42e-28,4.03891e-28
146,0.893518,1.27122e-28,1.57665e-28,1.60178e-28,4.33931e-28
147,0.893316,1.66082e-28,1.88552e-28,1.837e-28,4.38801e-28
148,0.893189,1.94847e-28,1.83882e-28,1.89965e-28,4.4129e-28
149,0.893122,1.80441e-28,2.01504e-28,2.06775e-28,4.52036e-28
150,0.893096,1.25499e-28,2.18091e-28,2.30196e-28,4.48745e-28
151,0.893093,1.70082e-28,2.79906e-28,2.4616e-28,4.43587e-28
152,0.893094,1.55902e-28,2.28612e-28,2.57859e-28,4.31091e-28
153,0.893081,1.46763e-28,2.047e-28,3.0952e-28,4.2748e-28
154,0.893034,1.72474e-28,3.07965e-28,2.71452e-28,4.05371e-28
155,0.892937,1.50174e-28,3.45553e-28,2.82078e-28,3.92002e-28
156,0.892769,1.74838e-28,3.21898e-28,2.93092e-28,4.15975e-28
157,0.892513,1.22645e-28,3.41671e-28,2.84235e-28,3.93335e-28
158,0.892153,1.13227e-28,3.14623e-28,2.88037e-28,3.70051e-28
159,0.891672,1.00177e-28,5.02119e-28,3.50126e-28,3.83146e-28
160,0.891055,1.09273e-28,4.33478e-28,2.55416e-28,3.59399e-28
161,0.890288,1.0834e-28,4.7764e-28,3.21437e-28,3.44748e-28
162,0.889358,7.78984e-29,5.33723e-28,2.68347e-28,3.24026e-28
163,0.888254,8.9023e-29,5.72559e-28,2.95417e-28,3.38436e-28
164,0.886965,6.43835e-29,6.2755e-28,2.6924e-28,3.3721e-28
165,0.885484,1.00842e-28,6.41489e-28,2.72474e-28,3.19059e-28
166,0.883803,7.48844e-29,6.94973e-28,2.68933e-28,3.33579e-28
167,0.881919,5.66029e-29,6.64617e-28,2.61115e-28,3.06216e-28
168,0.879826,8.1873e-29,7.62667e-28,2.00839e-28,2.87841e-28
169,0.877525,8.4002e-29,6.38609e-28,2.22315e-28,2.80291e-28
170,0.875015,8.86333e-29,6.95224e-28,2.01639e-28,2.76642e-28
171,0.872298,1.01433e-28,6.7595e-28,2.1179e-28,2.68735e-28
172,0.869379,1.22918e-28,7.77175e-28,2.14139e-28,2.40115e-28
173,0.866263,1.49434e-28,5.73169e-28,1.39781e-28,2.27629e-28
174,0.862958,1.87247e-28,6.70623e-28,1.45623e-28,1.93041e-28
175,0.859471,2.36442e-28,7.06791e-28,1.18557e-28,1.8761e-28
176,0.855815,2.35106e-28,6.3308e-28,1.19093e-28,1.70086e-28
177,0.852001,2.66783e-28,5.05823e-28,1.12521e-28,1.45934e-28
178,0.848042,2.7781e-28,5.198e-28,7.55294e-29,1.21177e-28
179,0.843952,3.25701e-28,4.9561e-28,8.87369e-29,9.69145e-29
180,0.839748,4.7611e-28,4.40816e-28,5.18021e-29,1.00056e-28
181,0.835446,4.19068e-28,3.6311e-28,3.28415e-29,9.39581e-29
182,0.831062,4.61807e-28,5.00522e-28,3.22809e-29,8.43177e-29
183,0.826615,5.08638e-28,4.46792e-28,9.73695e-30,9.65486e-29
184,0.822122,5.61491e-28,4.21623e-28,-1.0272e-29,9.46813e-29
185,0.817603,6.52376e-28,3.86271e-28,-2.56638e-29,1.03924e-28
186,0.813077,6.25203e-28,4.03302e-28,-2.78337e-29,1.26528e-28
187,0.80856,7.84901e-28,4.08556e-28,-3.85549e-29,1.55333e-28
188,0.804073,8.05804e-28,3.00586e-28,-2.37235e-29,2.04323e-28
189,0.799632,7.08391e-28,1.53078e-28,-8.67063e-30,2.14548e-28
190,0.795254,5.26896e-28,1.77497e-28,-1.50904e-30,2.30167e-28
191,0.790957,7.79389e-28,2.63682e-28,-1.97094e-29,3.1058e-28
192,0.786756,1.02484e-27,4.09342e-28,-1.86555e-29,3.73923e-28
193,0.782665,1.23894e-27,2.51059e-28,-9.18013e-30,4.70122e-28
194,0.778698,1.05048e-27,1.18391e-28,-1.09004e-29,5.22588e-28
195,0.774865,9.22903e-28,1.11232e-28,2.30692e-29,5.85711e-28
196,0.771179,1.19453e-27,2.63398e-28,4.43582e-29,6.08462e-28
197,0.767647,1.42144e-27,2.09978e-28,2.30665e-29,7.1559e-28
198,0.764278,1.40132e-27,1.28975e-28,4.47271e-29,7.51591e-28
199,0.761076,1.21011e-27,1.65813e-28,1.00049e-28,8.09473e-28
200,0.758046,1.00667e-27,1.36055e-28,1.05099e-28,9.08917e-28
201,0.75519,1.23288e-27,2.75771e-28,1.49428e-28,8.75457e-28
202,0.752507,1.72258e-27,3.15742e-28,1.901e-28,9.36675e-28
203,0.749997,1.45608e-27,2.13319e-28,1.51947e-28,1.07367e-27
204,0.747656,1.11983e-27,8.07923e-29,1.92677e-28,1.09932e-27
205,0.745478,1.27303e-27,2.66064e-28,2.20156e-28,1.12588e-27
206,0.743458,1.5511e-27,3.92477e-28,2.16002e-28,1.07823e-27
207,0.741586,1.79169e-27,5.01372e-28,3.05911e-28,1.17804e-27
208,0.739853,1.49226e-27,2.39863e-28,2.11907e-28,1.22428e-27
209,0.738246,8.56036e-28,1.6623e-28,2.58658e-28,1.28223e-27
210,0.736754,1.57063e-27,4.78051e-28,2.57212e-28,1.26274e-27
211,0.735361,1.89899e-27,6.67501e-28,2.78623e-28,1.16633e-27
212,0.734053,1.4919e-27,3.60095e-28,2.77337e-28,1.18888e-27
213,0.732813,1.33424e-27,1.6024e-28,2.3004e-28,1.29548e-27
214,0.731623,1.17562e-27,3.48142e-28,2.42433e-28,1.28965e-27
215,0.730468,1.59556e-27,5.90799e-28,1.84588e-28,1.20117e-27
216,0.729327,1.72222e-27,6.85385e-28,2.32649e-28,1.11673e-27
217,0.728182,1.30946e-27,2.41127e-28,2.4121e-28,1.0906e-27
218,0.727016,1.0212e-27,3.2727e-28,2.21452e-28,1.12509e-27
219,0.725808,1.08628e-27,5.62711e-28,1.15401e-28,1.03918e-27
220,0.724541,1.37761e-27,8.31853e-28,1.49716e-28,8.95634e-28
221,0.723196,1.26348e-27,3.2631e-28,1.71613e-28,7.82775e-28
222,0.721756,8.41083e-28,3.3168e-28,1.36647e-28,8.34308e-28
223,0.720204,9.73333e-28,4.31091e-28,7.73082e-29,7.09124e-28
224,0.718525,1.18998e-27,8.12242e-28,7.13792e-29,6.15265e-28
225,0.716703,1.17895e-27,6.9878e-28,6.2067e-29,4.35048e-28
226,0.714724,7.48043e-28,2.54702e-28,7.56025e-29,3.68275e-28
227,0.712577,5.63223e-28,2.30196e-28,6.70126e-29,3.46069e-28
228,0.71025,8.46828e-28,6.90864e-28,5.34316e-29,2.78624e-28
229,0.707734,1.01388e-27,9.04232e-28,2.39708e-29,1.32011e-28
230,0.705021,8.1192e-28,4.74995e-28,2.24282e-29,1.0148e-28
231,0.702105,5.82042e-28,1.8924e-28,6.87522e-29,7.05195e-29
232,0.698982,7.64968e-28,6.28363e-28,9.56088e-29,6.62388e-29
233,0.695648,8.73493e-28,1.0626e-27,1.18834e-28,1.83242e-29
234,0.692104,6.49226e-28,4.99399e-28,1.41277e-28,5.72027e-30
235,0.688351,7.58347e-28,1.95609e-28,1.68277e-28,7.9159e-31
236,0.684391,7.4105e-28,2.86259e-28,2.89187e-28,2.44508e-30
237,0.680229,8.46258e-28,6.81531e-28,2.82421e-28,1.995e-29
238,0.675872,9.70381e-28,5.14568e-28,3.00487e-28,3.87846e-29
239,0.671327,8.84882e-28,-1.36986e-28,3.28972e-28,6.82385e-29
240,0.666605,8.36658e-28,8.50869e-29,4.6992e-28,8.49593e-29
241,0.661717,1.07517e-27,3.10232e-28,6.17485e-28,1.15127e-28
242,0.656676,1.23068e-27,3.56079e-28,6.27751e-28,1.87421e-28
243,0.651496,1.17032e-27,-3.05518e-29,6.62501e-28,1.91076e-28
244,0.646191,1.09513e-27,-9.40773e-29,6.76763e-28,2.28681e-28
245,0.640779,1.30654e-27,1.88214e-28,9.63239e-28,2.34275e-28
246,0.635276,1.62012e-27,2.58326e-28,1.05325e-27,3.30943e-28
247,0.6297,1.09967e-27,-1.32892e-28,1.03872e-27,3.81077e-28
248,0.62407,1.09058e-27,-2.29174e-28,9.84885e-28,3.72631e-28
249,0.618404,1.55021e-27,8.88122e-29,1.17185e-27,3.74996e-28
250,0.612721,1.74442e-27,4.37164e-29,1.37461e-27,4.25662e-28
251,0.60704,1.41042e-27,-1.11373e-28,1.21172e-27,4.40284e-28
252,0.601381,1.40761e-27,-1.44258e-28,1.23085e-27,4.24856e-28
253,0.59576,1.5682e-27,-2.14932e-29,1.39934e-27,3.67589e-28
254,0.590197,1.81427e-27,5.92167e-30,1.47062e-27,3.90272e-28
255,0.584709,1.57454e-27,-7.17143e-29,1.40714e-27,4.05501e-28
256,0.579312,1.09451e-27,-4.69146e-29,1.36074e-27,3.26141e-28
257,0.574022,1.39181e-27,9.24784e-30,1.31455e-27,2.6252e-28
258,0.568853,1.57545e-27,1.59103e-29,1.4895e-27,2.43402e-28
259,0.563818,1.38656e-27,-6.69871e-30,1.24862e-27,2.1122e-28
260,0.558929,7.8545e-28,1.35404e-29,1.16015e-27,1.71361e-28
261,0.554196,1.0267e-27,4.30475e-29,1.20845e-27,1.51549e-28
262,0.549629,1.2108e-27,7.3204e-29,1.14873e-27,7.9968e-29
263,0.545233,6.47107e-28,3.2308e-29,1.19988e-27,7.34543e-29
264,0.541015,4.95285e-28,1.26006e-28,9.34046e-28,5.61686e-29
265,0.536978,5.05801e-28,1.41189e-28,8.98624e-28,3.6276e-29
266,0.533123,6.36921e-28,5.44588e-29,7.99817e-28,2.41661e-29
267,0.529452,1.77582e-28,5.89205e-29,8.02291e-28,2.589e-29
268,0.525962,1.19419e-28,1.10329e-28,6.43827e-28,3.91445e-29
269,0.522649,2.85929e-28,2.0709e-28,6.46967e-28,5.14011e-29
270,0.51951,1.2364e-28,1.17676e-28,6.12803e-28,7.37449e-29
271,0.516536,-1.39409e-28,1.76871e-28,4.91332e-28,1.22955e-28
272,0.513719,-7.79837e-29,2.04032e-28,4.62613e-28,1.46337e-28
273,0.51105,3.60329e-29,1.99966e-28,4.00199e-28,1.88445e-28
274,0.508517,-8.25874e-29,1.82668e-28,4.35878e-28,2.94801e-28
275,0.506108,-7.99369e-29,2.58539e-28,4.31097e-28,3.45045e-28
276,0.503809,1.9222e-28,3.18545e-28,4.3361e-28,4.30058e-28
277,0.501605,1.62277e-28,2.56352e-28,4.13355e-28,5.04188e-28
278,0.49948,1.64297e-28,3.89032e-28,4.47271e-28,6.7054e-28
279,0.497419,4.51984e-28,6.41439e-28,4.47352e-28,7.09781e-28
280,0.495405,7.04082e-28,5.4666e-28,5.29895e-28,8.08685e-28
281,0.49342,6.86662e-28,4.48575e-28,5.94252e-28,8.61715e-28
282,0.491447,7.37711e-28,5.21258e-28,5.80838e-28,9.91176e-28
283,0.489469,1.10778e-27,7.65907e-28,8.57612e-28,1.05606e-27
284,0.487467,1.14096e-27,7.31512e-28,8.33776e-28,1.00622e-27
285,0.485426,1.17955e-27,7.4312e-28,8.57964e-28,1.11994e-27
286,0.483328,1.34796e-27,9.25402e-28,1.01904e-27,1.22383e-27
287,0.481158,1.74403e-27,1.17423e-27,1.3251e-27,1.21335e-27
288,0.4789,1.87599e-27,1.17892e-27,1.29424e-27,1.15489e-27
289,0.476539,1.6822e-27,8.38058e-28,1.30193e-27,1.24668e-27
290,0.474064,2.08114e-27,1.55699e-27,1.2962e-27,1.31347e-27
291,0.471461,2.46092e-27,1.40754e-27,1.67623e-27,1.34249e-27
292,0.468719,2.07672e-27,1.18696e-27,1.63821e-27,1.20945e-27
293,0.46583,2.30876e-27,1.1749e-27,1.51197e-27,1.23381e-27
294,0.462784,2.66998e-27,1.88976e-27,1.59649e-27,1.20294e-27
295,0.459577,2.85423e-27,1.62507e-27,1.74389e-27,1.07221e-27
296,0.456202,2.54866e-27,1.52244e-27,1.67861e-27,9.46677e-28
297,0.452656,2.85537e-27,1.78107e-27,1.53712e-27,9.91616e-28
298,0.448938,3.40561e-27,2.08995e-27,1.38838e-27,8.90939e-28
299,0.445047,3.32473e-27,1.64933e-27,1.56857e-27,7.86742e-28
300,0.440986,3.01956e-27,1.45207e-27,1.24294e-27,7.12533e-28
301,0.436757,3.34195e-27,2.30316e-27,1.12638e-27,6.26283e-28
302,0.432365,3.80911e-27,1.92994e-27,1.05966e-27,5.75727e-28
303,0.427816,3.80044e-27,1.47619e-27,9.90591e-28,4.7905e-28
304,0.423119,3.52296e-27,1.99456e-27,7.96824e-28,3.92185e-28
305,0.418282,4.08674e-27,2.23766e-27,6.81151e-28,3.95629e-28
306,0.413316,4.38487e-27,1.61477e-27,5.64292e-28,3.05247e-28
307,0.408231,3.70348e-27,1.44836e-27,4.89507e-28,2.9994e-28
308,0.403042,4.21014e-27,1.75427e-27,3.72894e-28,2.95078e-28
309,0.39776,4.24153e-27,1.71967e-27,2.93663e-28,2.9586e-28
310,0.392401,4.15228e-27,1.14166e-27,2.62571e-28,3.91851e-28
311,0.386979,3.97769e-27,1.05346e-27,2.65358e-28,4.70027e-28
312,0.381509,4.51629e-27,1.45109e-27,2.4308e-28,5.13466e-28
313,0.376008,3.98616e-27,8.05107e-28,2.6261e-28,6.83079e-28
314,0.370491,3.79249e-27,6.80676e-28,3.03427e-28,8.78728e-28
315,0.364973,3.81453e-27,8.79411e-28,3.10911e-28,9.81336e-28
316,0.359472,3.74726e-27,8.30548e-28,3.47755e-28,1.12141e-27
317,0.354002,3.47938e-27,4.18936e-28,5.03429e-28,1.42531e-27
318,0.348578,2.93975e-27,2.03727e-28,4.40454e-28,1.51788e-27
319,0.343215,3.13328e-27,6.11029e-28,5.0696e-28,1.75455e-27
320,0.337927,2.59082e-27,3.44062e-28,6.42438e-28,1.87191e-27
321,0.332727,1.90674e-27,-2.76706e-28,5.96375e-28,2.03175e-27
322,0.327626,1.75043e-27,1.78907e-29,5.46277e-28,2.05922e-27
323,0.322637,2.07109e-27,-7.97335e-31,5.78493e-28,2.12305e-27
324,0.317769,1.29872e-27,-2.06826e-30,4.72337e-28,2.23782e-27
325,0.313031,8.24242e-28,-2.40033e-28,4.76387e-28,2.04601e-27
326,0.308431,8.16616e-28,-8.12421e-29,4.35888e-28,2.00932e-27
327,0.303974,5.37381e-28,-1.75784e-28,3.36966e-28,1.87363e-27
328,0.299666,-7.77699e-29,-2.22475e-28,2.73612e-28,1.76667e-27
329,0.29551,1.80135e-28,-3.14771e-28,1.88126e-28,1.60629e-27
330,0.291508,1.48697e-28,-1.62582e-28,4.60032e-29,1.45105e-27
331,0.287661,-1.8723e-28,-2.56896e-28,7.80261e-29,1.18895e-27
332,0.283968,2.86084e-29,-2.49382e-28,-9.85152e-30,1.09041e-27
333,0.280427,-3.93249e-30,-1.71923e-28,-9.85628e-29,9.84632e-28
334,0.277034,2.46433e-28,-2.82025e-28,-4.66846e-29,7.64557e-28
335,0.273786,4.31545e-28,-2.00916e-28,1.07984e-29,7.10675e-28
336,0.270676,7.04456e-28,-2.43931e-28,9.14871e-29,5.84639e-28
337,0.267697,7.08401e-28,-1.25264e-28,2.53158e-28,4.57053e-28
338,0.264842,1.11828e-27,-2.22656e-28,3.56674e-28,4.41557e-28
339,0.262101,1.69949e-27,-1.52397e-28,5.22292e-28,4.23229e-28
340,0.259465,1.66034e-27,-1.40743e-28,7.64853e-28,4.21579e-28
341,0.256923,2.28841e-27,-8.93294e-29,1.08988e-27,4.11289e-28
342,0.254465,2.76429e-27,-3.76746e-29,1.23248e-27,4.61261e-28
343,0.252078,2.84669e-27,1.35611e-29,1.38392e-27,5.65338e-28
344,0.249752,3.21415e-27,1.66077e-28,1.89878e-27,5.95737e-28
345,0.247474,3.44792e-27,2.03701e-28,1.95808e-27,6.31845e-28
346,0.245232,3.61745e-27,3.95717e-28,2.02979e-27,7.74268e-28
347,0.243013,4.05484e-27,4.92737e-28,2.24149e-27,8.31399e-28
348,0.240807,4.4416e-27,6.04014e-28,2.04636e-27,8.00417e-28
349,0.238601,4.5302e-27,8.66392e-28,1.95576e-27,9.14921e-28
350,0.236385,4.5154e-27,9.25778e-28,2.10536e-27,9.13104e-28
351,0.234146,4.84622e-27,1.26506e-27,2.08916e-27,9.31115e-28
352,0.231876,4.92871e-27,1.25419e-27,1.54477e-27,8.33371e-28
353,0.229565,4.3028e-27,1.39051e-27,1.36058e-27,8.52651e-28
354,0.227205,4.45531e-27,1.41826e-27,1.14334e-27,7.73029e-28
355,0.224787,4.42393e-27,1.75022e-27,8.77149e-28,6.90239e-28
