t,T+R,N_0,N_1,N_2
153,1.01628,1.00626e-27,1.9395e-28,8.051e-28
154,1.01605,1.05114e-27,1.85694e-28,7.56062e-28
155,1.01579,1.2504e-27,2.52764e-28,8.53613e-28
156,1.0155,1.07883e-27,2.59523e-28,8.39466e-28
157,1.01518,9.98373e-28,2.53236e-28,8.48672e-28
158,1.01483,9.1102e-28,2.14984e-28,7.8439e-28
159,1.01445,1.1134e-27,2.19085e-28,7.89951e-28
160,1.01405,9.41562e-28,2.44831e-28,7.19863e-28
161,1.01362,8.34048e-28,2.1677e-28,7.34063e-28
162,1.01317,9.1382e-28,2.41077e-28,7.27031e-28
163,1.0127,7.56405e-28,2.02589e-28,7.74005e-28
164,1.0122,8.49607e-28,2.03545e-28,6.64978e-28
165,1.01168,7.30661e-28,1.92835e-28,7.07987e-28
166,1.01115,6.76599e-28,1.70406e-28,6.89072e-28
167,1.01059,6.65972e-28,1.69042e-28,6.32241e-28
168,1.01003,9.46646e-28,1.38409e-28,6.47004e-28
169,1.00944,8.21774e-28,1.09487e-28,6.4837e-28
170,1.00885,7.19763e-28,1.51172e-28,7.14182e-28
171,1.00824,7.77458e-28,1.2588e-28,6.72396e-28
172,1.00763,9.09823e-28,1.69579e-28,5.85115e-28
173,1.00702,1.14207e-27,8.19118e-29,8.10592e-28
174,1.00639,1.30965e-27,5.25873e-29,5.63196e-28
175,1.00577,1.15051e-27,1.26109e-28,6.73519e-28
176,1.00515,1.52138e-27,1.10633e-28,5.68789e-28
177,1.00453,1.69199e-27,1.56139e-28,5.23429e-28
178,1.00392,1.73144e-27,8.23746e-29,4.53391e-28
179,1.00331,1.91775e-27,1.12613e-28,4.19015e-28
180,1.00271,2.06802e-27,1.25865e-28,3.62601e-28
181,1.00213,2.54432e-27,1.77944e-28,3.90731e-28
182,1.00155,2.57998e-27,1.5559e-28,2.80297e-28
183,1.00099,2.29274e-27,1.36264e-28,2.59244e-28
184,1.00045,2.38203e-27,2.02055e-28,2.19411e-28
185,0.999927,2.82745e-27,2.07392e-28,1.82463e-28
186,0.999421,2.78103e-27,2.40447e-28,1.79178e-28
187,0.998937,2.32918e-27,2.16109e-28,1.58907e-28
188,0.998473,2.41645e-27,2.84169e-28,1.60803e-28
189,0.998033,2.0994e-27,3.44939e-28,1.04793e-28
190,0.997616,3.10952e-27,3.09055e-28,1.9046e-28
191,0.997224,2.54744e-27,3.15484e-28,1.39181e-28
192,0.996855,2.3908e-27,2.94778e-28,8.34198e-29
193,0.996512,1.49383e-27,5.2999e-28,8.47318e-29
194,0.996194,1.15684e-27,5.99247e-28,3.56649e-29
195,0.9959,1.93238e-27,5.45918e-28,8.00477e-29
196,0.99563,1.83833e-27,4.61697e-28,6.79807e-29
197,0.995384,1.12367e-27,5.14287e-28,3.19247e-29
198,0.99516,5.78839e-28,1.01168e-27,1.9171e-29
199,0.994959,1.2976e-27,1.10724e-27,3.32007e-29
200,0.994777,1.33795e-27,8.26242e-28,4.40025e-29
201,0.994614,1.49277e-27,9.75867e-28,2.69672e-29
202,0.994469,8.50166e-28,1.02849e-27,1.57706e-29
203,0.994339,7.23065e-28,1.46599e-27,1.72804e-30
204,0.994221,6.45136e-28,1.64316e-27,3.79686e-30
205,0.994114,1.11179e-27,1.23341e-27,5.23989e-30
206,0.994016,1.06438e-27,1.20812e-27,-3.2838e-31
207,0.993923,5.64414e-28,1.56625e-27,-1.29176e-30
208,0.993832,4.01923e-28,1.82361e-27,6.91783e-30
209,0.99374,4.67254e-28,2.06717e-27,1.97005e-29
210,0.993645,6.32829e-28,1.86382e-27,1.35823e-29
211,0.993543,7.45288e-28,1.65532e-27,1.10438e-29
212,0.99343,1.22001e-28,1.98394e-27,5.31795e-29
213,0.993303,2.10072e-28,2.6784e-27,6.05836e-29
214,0.993158,4.70461e-28,2.37706e-27,9.30861e-29
215,0.992991,5.36285e-28,2.11594e-27,7.44263e-29
216,0.9928,3.12133e-28,2.16574e-27,2.85351e-29
217,0.992579,1.95809e-28,2.98956e-27,1.66801e-28
218,0.992325,1.53127e-28,3.40646e-27,1.57753e-28
219,0.992034,3.66142e-28,3.06482e-27,1.01684e-28
220,0.991703,3.46197e-28,2.69216e-27,1.21808e-28
221,0.991328,1.56781e-28,3.31537e-27,1.21221e-28
222,0.990905,2.27693e-28,4.22878e-27,1.96117e-28
223,0.99043,3.72824e-28,3.9249e-27,1.74049e-28
224,0.989901,4.24222e-28,2.98737e-27,1.18197e-28
225,0.989313,3.80509e-28,3.20008e-27,8.44153e-29
226,0.988664,2.75469e-28,4.47033e-27,2.7519e-28
227,0.98795,2.20871e-28,4.64835e-27,2.09056e-28
228,0.987169,3.48144e-28,3.6335e-27,1.69821e-28
229,0.986318,3.31507e-28,3.16863e-27,5.87781e-29
230,0.985395,2.55526e-28,3.79921e-27,1.44133e-28
231,0.984398,1.50565e-28,4.38087e-27,2.31843e-28
232,0.983324,3.73969e-28,4.08847e-27,1.90273e-28
233,0.982172,3.58752e-28,3.41998e-27,9.05035e-29
234,0.98094,1.97669e-28,3.41899e-27,4.74143e-29
235,0.979629,1.47147e-28,4.07461e-27,1.27676e-28
236,0.978236,1.98788e-28,4.72085e-27,1.33045e-28
237,0.976761,2.64725e-28,3.91007e-27,4.09621e-29
238,0.975204,3.52097e-28,3.08242e-27,-3.0434e-29
239,0.973566,8.14516e-29,4.06831e-27,-9.83542e-30
240,0.971846,1.74195e-28,4.07991e-27,5.93465e-30
241,0.970046,3.01904e-28,3.75434e-27,6.2439e-29
242,0.968167,3.15538e-28,2.87318e-27,1.20528e-29
243,0.96621,2.03975e-28,3.08748e-27,-3.09046e-29
244,0.964177,1.78491e-28,3.31218e-27,3.7294e-29
245,0.96207,2.40541e-28,2.85923e-27,1.00039e-28
246,0.959891,2.84578e-28,1.72205e-27,1.15812e-28
247,0.957644,2.0095e-28,1.96909e-27,7.91938e-29
248,0.955331,-3.59225e-30,2.32837e-27,1.09181e-28
249,0.952955,2.60169e-28,1.91933e-27,1.6498e-28
250,0.950519,1.88583e-28,1.27078e-27,1.70421e-28
251,0.948029,1.03542e-28,1.11292e-27,1.89537e-28
252,0.945487,5.72773e-29,1.57978e-27,1.86836e-28
253,0.942897,1.85622e-28,1.60802e-27,1.7555e-28
254,0.940265,1.66453e-28,1.23129e-27,3.04826e-28
255,0.937594,3.75343e-29,9.40529e-28,3.72649e-28
256,0.93489,1.13509e-28,1.48955e-27,3.80495e-28
257,0.932156,1.00341e-28,1.35321e-27,3.94183e-28
258,0.929399,1.06883e-28,1.16598e-27,5.56215e-28
259,0.926621,-3.21889e-30,8.86445e-28,6.12911e-28
260,0.92383,2.56067e-29,1.10427e-27,7.37162e-28
261,0.921029,2.14103e-28,1.13038e-27,7.25247e-28
262,0.918224,1.96644e-28,9.46948e-28,8.76329e-28
263,0.915419,3.40446e-29,8.1558e-28,1.0894e-27
264,0.91262,1.59661e-28,8.28539e-28,1.01412e-27
265,0.90983,2.62515e-28,7.70568e-28,1.16121e-27
266,0.907054,2.35035e-28,7.71685e-28,1.21087e-27
267,0.904298,1.46753e-28,4.77386e-28,1.41764e-27
268,0.901564,3.422e-28,4.6727e-28,1.39806e-27
269,0.898858,4.94488e-28,6.06277e-28,1.41178e-27
270,0.896182,5.79048e-28,3.79333e-28,1.71692e-27
271,0.893541,3.60479e-28,3.38458e-28,1.75288e-27
272,0.890937,7.43812e-28,2.97905e-28,1.91257e-27
273,0.888373,1.04318e-27,3.61925e-28,1.60748e-27
274,0.885852,7.69828e-28,2.69729e-28,1.76308e-27
275,0.883376,5.87789e-28,3.23572e-28,2.01107e-27
276,0.880947,1.1574e-27,1.78341e-28,1.81428e-27
277,0.878566,1.32895e-27,3.30003e-28,1.59667e-27
278,0.876235,8.23618e-28,2.21838e-28,1.56975e-27
279,0.873953,6.9096e-28,1.7595e-28,1.82663e-27
280,0.871721,1.45038e-27,1.97453e-28,1.66659e-27
281,0.86954,1.44682e-27,1.97194e-28,1.38382e-27
282,0.867407,8.03396e-28,6.50427e-29,1.33526e-27
283,0.865323,7.26445e-28,1.67492e-29,1.54229e-27
284,0.863285,1.32106e-27,6.64396e-29,1.58708e-27
285,0.861291,9.68364e-28,1.06643e-28,1.19303e-27
286,0.85934,7.98024e-28,7.43961e-30,1.41927e-27
287,0.857428,7.1508e-28,-2.47632e-29,1.40783e-27
288,0.855552,1.40717e-27,1.12236e-29,1.50282e-27
289,0.853709,9.37596e-28,-6.70533e-30,1.25278e-27
290,0.851894,7.4286e-28,-1.7814e-29,9.7952e-28
291,0.850103,4.36951e-28,-4.89108e-29,1.27838e-27
292,0.848332,9.72891e-28,6.7861e-30,1.3964e-27
293,0.846574,5.68601e-28,-1.15268e-29,9.42609e-28
294,0.844826,3.50147e-28,2.4351e-30,8.18868e-28
295,0.843081,3.05383e-28,-8.1287e-30,9.89064e-28
296,0.841333,5.5507e-28,1.8032e-29,9.77104e-28
297,0.839576,3.97388e-29,7.88524e-29,7.51094e-28
298,0.837804,3.48446e-29,7.81957e-29,5.4574e-28
299,0.836011,-2.56179e-29,8.13497e-29,7.1e-28
300,0.834189,1.2122e-28,9.57981e-29,6.41268e-28
301,0.832333,-1.55143e-28,1.73331e-28,4.42807e-28
302,0.830435,-2.19887e-28,2.6097e-28,4.11454e-28
303,0.828489,-2.42e-28,3.0067e-28,4.20825e-28
304,0.826487,-1.11306e-28,2.5587e-28,3.12255e-28
305,0.824424,-3.80129e-28,3.65751e-28,2.19744e-28
306,0.822293,-2.04884e-28,5.16157e-28,2.42251e-28
307,0.820086,-2.86292e-28,4.5023e-28,2.39282e-28
308,0.817799,-2.54419e-28,4.7125e-28,1.81993e-28
309,0.815424,-2.87958e-28,7.1519e-28,1.14346e-28
310,0.812957,-2.82259e-28,6.98476e-28,1.84456e-28
311,0.810391,-2.09603e-28,5.70673e-28,1.39341e-28
312,0.807721,-2.74145e-28,7.10901e-28,6.80112e-29
313,0.804942,-2.45757e-28,1.10056e-27,3.66029e-29
314,0.802051,-2.1915e-28,8.90009e-28,9.93863e-29
315,0.799042,-1.27935e-28,4.97267e-28,1.03514e-28
316,0.795911,-1.02154e-28,7.33471e-28,3.79411e-29
317,0.792657,-8.96279e-29,1.26237e-27,1.04121e-29
318,0.789275,-4.71599e-29,1.048e-27,1.22296e-29
319,0.785764,4.02543e-29,9.49522e-28,4.82732e-29
320,0.782123,1.04227e-28,1.2645e-27,3.54468e-29
321,0.778348,1.96323e-28,1.34959e-27,2.56925e-29
322,0.774441,2.90937e-28,9.92746e-28,2.63e-29
323,0.770401,3.02694e-28,8.04486e-28,5.34941e-29
324,0.766228,4.18065e-28,1.62242e-27,8.79765e-29
325,0.761924,4.42828e-28,1.09843e-27,4.27819e-29
326,0.75749,5.48395e-28,6.91375e-28,1.59788e-29
327,0.752928,8.17782e-28,1.00196e-27,1.22766e-28
328,0.748241,8.4451e-28,1.19701e-27,1.38716e-28
329,0.743432,8.95906e-28,2.7105e-28,-4.9855e-29
330,0.738505,1.27309e-27,2.80776e-28,1.51312e-28
331,0.733464,1.18812e-27,9.03939e-28,1.44013e-28
332,0.728314,1.74969e-27,3.4093e-28,5.27893e-29
333,0.723061,1.27508e-27,4.373e-28,6.45823e-29
334,0.71771,2.21282e-27,4.15872e-29,4.55878e-29
335,0.712267,2.16534e-27,2.93911e-28,3.46839e-29
336,0.706739,2.39066e-27,-1.16559e-28,4.25844e-29
337,0.701134,2.74002e-27,1.29987e-28,-5.04934e-29
338,0.695457,3.2226e-27,6.95078e-29,1.79865e-29
339,0.689717,3.16608e-27,1.89167e-28,-1.44321e-29
340,0.683923,3.67286e-27,-2.40979e-29,-3.50085e-29
341,0.678081,3.88974e-27,2.03688e-28,-2.35947e-29
342,0.6722,4.3131e-27,2.16325e-28,-2.57042e-29
343,0.666289,4.25478e-27,1.51658e-28,4.05714e-29
344,0.660356,4.43711e-27,4.03419e-28,1.76261e-29
345,0.65441,5.04525e-27,4.4123e-28,4.48518e-29
346,0.648459,4.46551e-27,3.48667e-28,9.84752e-29
347,0.642513,5.20852e-27,4.60687e-28,1.34969e-28
348,0.636578,5.22231e-27,6.86954e-28,1.8292e-28
349,0.630665,5.66502e-27,5.70573e-28,2.94185e-28
350,0.62478,5.25322e-27,3.80902e-28,2.86017e-28
351,0.618932,5.96215e-27,6.96551e-28,3.83441e-28
352,0.613129,6.67122e-27,6.93397e-28,4.74264e-28
353,0.607378,5.77962e-27,6.2211e-28,4.80875e-28
354,0.601685,5.41341e-27,5.67733e-28,5.24609e-28
355,0.596059,6.35573e-27,5.82841e-28,6.0358e-28
356,0.590505,5.65856e-27,5.63972e-28,6.63616e-28
357,0.585028,5.211e-27,4.79071e-28,6.846e-28
358,0.579635,5.55161e-27,5.0692e-28,7.21136e-28
359,0.57433,4.64731e-27,6.0286e-28,5.73185e-28
360,0.569117,5.04218e-27,4.82427e-28,6.48404e-28
361,0.564,3.12358e-27,4.71349e-28,5.26392e-28
362,0.558982,4.16751e-27,4.29868e-28,4.11459e-28
