t,T+R,N_0,N_1,N_2,N_3,N_4
1100,6.25914e-26,1.50771e-26,3.16493e-27,4.85767e-27,9.36406e-28,6.65105e-28
1101,6.03898e-26,4.69208e-26,-1.51927e-28,9.09907e-30,4.97538e-27,-6.0405e-29
1102,4.98728e-26,1.5251e-26,-2.14166e-29,2.07368e-27,-4.64716e-28,3.74917e-27
1103,5.61618e-26,1.46162e-26,2.55334e-27,-2.60646e-28,6.84332e-28,4.38799e-28
1104,9.39033e-26,6.8512e-26,-8.37902e-28,2.89066e-28,2.46796e-27,2.91887e-28
1105,3.00708e-26,6.94769e-27,2.61303e-28,3.91775e-27,1.97631e-27,3.03003e-28
1106,6.58764e-26,9.57966e-27,6.9253e-28,-7.49528e-29,-6.81855e-28,5.37417e-27
1107,9.06287e-26,5.77506e-26,-3.97317e-29,3.22455e-27,5.64272e-27,3.1267e-28
1108,2.44504e-26,-3.47367e-28,2.14091e-27,-1.58304e-28,3.18298e-27,4.75441e-28
1109,6.61509e-26,1.99846e-26,-1.09573e-27,2.82758e-27,2.19333e-28,5.65511e-27
1110,5.67697e-26,2.99371e-26,1.68945e-27,3.00899e-28,5.30965e-27,5.53195e-27
1111,3.29924e-26,3.87555e-27,7.32835e-28,2.58756e-27,3.41107e-27,1.75693e-27
1112,7.51589e-26,2.91673e-26,4.36946e-27,7.70704e-28,-1.87169e-28,5.69014e-27
1113,9.1527e-26,6.01195e-26,4.19771e-27,4.95349e-27,5.20757e-27,2.37361e-27
1114,3.61476e-26,-4.14673e-27,1.91136e-27,3.43029e-28,1.69213e-27,5.59602e-27
1115,5.73712e-26,2.27125e-26,1.7729e-27,5.45995e-27,-1.25149e-28,7.84741e-27
1116,6.21317e-26,2.33753e-26,2.93584e-27,-4.87909e-28,6.10168e-27,3.68174e-27
1117,4.43027e-26,1.19257e-26,2.55827e-27,7.28826e-27,7.31083e-28,4.22291e-27
1118,3.79127e-26,1.01979e-26,-3.11351e-29,4.22137e-27,5.0282e-27,8.99068e-28
1119,6.24299e-26,1.91737e-26,1.81914e-27,1.17852e-27,-4.67097e-28,4.00876e-27
1120,3.45331e-26,7.75293e-27,3.16714e-27,5.98162e-27,6.04714e-27,1.54725e-27
1121,5.13056e-26,7.08435e-27,3.99712e-28,9.1038e-28,-1.78669e-27,5.36269e-27
1122,6.09236e-26,2.44619e-26,7.67313e-27,5.15963e-27,2.52381e-27,4.21264e-27
1123,3.52413e-26,2.01167e-27,1.05208e-27,3.54008e-27,4.11802e-27,3.13228e-27
1124,5.61293e-26,2.99975e-26,-6.59769e-28,3.27392e-27,-1.24453e-27,6.05411e-27
1125,5.35286e-26,1.29779e-26,1.20394e-26,3.29525e-27,3.44961e-27,2.99158e-27
1126,3.07726e-26,4.54606e-27,-1.01756e-27,3.60075e-27,2.82197e-27,5.51766e-27
1127,3.23213e-26,9.61434e-27,1.13877e-27,4.3056e-29,6.79907e-28,8.4e-29
1128,6.55558e-26,2.16748e-26,2.51548e-27,4.46017e-27,5.93744e-28,8.98608e-27
1129,3.78639e-26,1.07353e-26,-5.60322e-28,1.36236e-27,4.82519e-27,1.25743e-27
1130,4.69567e-26,8.92355e-27,4.32904e-27,1.28633e-27,1.71361e-27,3.53529e-27
1131,8.01175e-26,3.16803e-26,6.74184e-28,2.50882e-27,1.33071e-27,4.77889e-27
1132,3.73006e-26,8.99456e-27,3.34134e-27,1.46546e-28,4.70949e-27,8.60567e-28
1133,4.02021e-26,7.43986e-27,1.41829e-27,1.39736e-28,9.64171e-28,2.08795e-27
1134,7.13586e-26,3.43798e-26,2.18093e-28,1.49962e-27,1.43441e-27,3.26225e-27
1135,4.51141e-26,1.91658e-26,4.47729e-27,1.84946e-27,9.74831e-28,2.09943e-27
1136,5.68407e-26,2.8412e-26,-7.68638e-29,1.68348e-27,2.54546e-27,1.7546e-27
1137,3.99024e-26,1.72528e-26,3.11685e-27,1.72723e-28,-3.24172e-28,7.58801e-28
1138,3.8236e-26,2.04554e-26,-3.03456e-28,3.10194e-27,2.606e-27,1.93433e-27
1139,4.86345e-26,1.80889e-26,5.68979e-29,-7.37466e-28,4.43544e-29,9.24785e-28
1140,5.72823e-26,3.96515e-26,2.17854e-28,6.19728e-29,-2.0589e-28,2.91233e-27
1141,5.17078e-26,3.19141e-26,2.26712e-29,2.05954e-27,2.94035e-27,-1.13753e-28
1142,3.61354e-26,1.12253e-26,1.57558e-28,-5.81308e-28,-6.38244e-28,8.76926e-28
1143,7.15895e-26,3.6747e-26,1.44109e-27,4.47577e-27,3.81767e-27,-5.15326e-29
1144,6.12052e-26,3.19059e-26,9.24913e-28,1.15908e-27,-3.61273e-28,6.81156e-28
1145,4.58672e-26,1.7338e-26,-1.37068e-28,3.55472e-27,1.59855e-28,-3.27008e-28
1146,4.25743e-26,4.6568e-27,3.62981e-27,8.07911e-28,1.52874e-28,1.80636e-27
1147,6.34558e-26,5.00283e-26,2.8661e-28,1.38308e-27,6.7181e-28,-7.48494e-29
1148,3.82934e-26,3.05232e-27,1.00805e-27,1.76402e-27,1.26211e-28,1.53061e-27
1149,5.26318e-26,2.22265e-26,3.30467e-28,5.35314e-28,9.10374e-29,2.99806e-28
1150,5.41974e-26,3.90984e-26,2.42992e-28,2.75292e-27,-9.98434e-30,1.89929e-28
1151,4.13648e-26,-3.109e-27,2.00711e-27,-1.11768e-28,8.84534e-29,1.02585e-27
1152,6.50741e-26,3.98061e-26,1.18941e-27,2.33521e-27,1.24063e-27,8.34547e-29
1153,5.51131e-26,3.95498e-26,9.77272e-28,7.79785e-30,6.90247e-30,5.86453e-28
1154,2.8476e-26,-2.46436e-27,2.30166e-28,1.47019e-27,6.77289e-28,6.57216e-28
1155,5.96377e-26,3.7728e-26,4.77138e-28,2.41714e-28,3.82567e-27,8.75286e-29
1156,3.80908e-26,1.72716e-26,2.4326e-27,4.13609e-27,-3.57037e-28,1.1555e-27
1157,2.50588e-26,-1.80049e-27,2.64504e-27,-3.1457e-28,2.21562e-27,4.85449e-28
1158,5.63009e-26,3.68882e-26,-1.81986e-27,4.84428e-27,8.90287e-28,3.79268e-28
1159,3.44818e-26,1.87825e-26,3.64221e-27,-7.24139e-28,3.90849e-29,9.21057e-28
1160,3.2115e-26,4.70976e-27,2.62827e-27,3.52214e-27,2.04653e-27,-4.22146e-28
1161,7.41673e-26,6.05733e-26,-1.33974e-27,-4.04131e-29,4.24317e-28,5.69731e-28
1162,2.04339e-26,1.96057e-27,2.2247e-27,1.28133e-27,2.6586e-27,3.06945e-27
1163,2.46119e-26,8.07498e-27,3.48644e-27,-8.92301e-28,-4.62826e-28,3.27235e-29
1164,5.64084e-26,2.59021e-26,3.18822e-28,6.88228e-27,5.21025e-27,4.74809e-28
1165,4.14005e-26,1.13595e-26,4.21091e-27,3.73154e-28,8.52918e-28,4.35407e-27
1166,2.33864e-26,4.46548e-28,4.87592e-27,3.50557e-27,1.33385e-27,-1.06404e-27
1167,7.21699e-26,2.65442e-26,7.6906e-28,1.40294e-27,7.12951e-27,4.41478e-27
1168,3.34894e-26,6.58147e-27,6.61282e-27,3.86588e-27,-1.25976e-27,-8.86741e-29
1169,6.75124e-26,3.20597e-26,7.12195e-28,2.69266e-27,7.2921e-27,1.21143e-27
1170,6.11648e-26,1.7398e-26,1.76494e-28,5.40314e-27,3.24515e-28,7.29245e-27
1171,5.20626e-26,1.71706e-26,5.29748e-27,1.76813e-27,4.50743e-27,1.23276e-27
1172,5.37347e-26,2.12413e-26,5.27716e-28,7.21885e-28,5.83194e-28,1.25252e-27
1173,4.94368e-26,3.63749e-27,8.28254e-28,9.46997e-27,5.58318e-27,3.27911e-27
1174,4.05553e-26,1.35278e-26,5.43552e-27,2.25045e-27,2.36928e-27,-2.36455e-28
1175,5.01627e-26,5.91986e-27,4.32403e-27,2.52036e-27,1.18938e-27,4.21465e-27
1176,6.29315e-26,1.36616e-26,7.14449e-27,4.32167e-27,7.47622e-27,4.6327e-27
1177,3.0232e-26,1.07337e-26,1.82567e-27,1.03085e-27,-2.46801e-27,-2.63929e-28
1178,4.75209e-26,1.06351e-26,-7.06338e-29,2.29207e-27,8.01176e-27,7.13994e-27
1179,4.53843e-26,8.36288e-27,5.46577e-27,3.83959e-27,3.17414e-27,1.10524e-27
1180,3.16555e-26,1.2443e-26,1.05053e-27,-1.76493e-28,8.61752e-28,3.14165e-27
1181,2.7414e-26,4.53518e-27,3.02573e-27,1.70596e-27,1.23574e-27,1.59939e-27
1182,4.83879e-26,2.33461e-26,1.92237e-27,3.16571e-27,5.57677e-27,5.94373e-29
1183,2.95056e-26,6.63329e-27,5.28736e-27,-5.70492e-28,-6.24172e-28,4.52173e-27
1184,4.12732e-26,1.62084e-26,1.34875e-27,4.22035e-27,3.67769e-27,-1.32701e-28
1185,4.63238e-26,7.65007e-27,1.94161e-27,1.62037e-27,2.24364e-27,3.55778e-27
1186,4.45401e-26,1.79468e-26,2.14188e-27,4.5798e-28,2.19262e-27,1.8409e-27
1187,3.18041e-26,7.36437e-27,-3.23617e-28,-5.14365e-29,1.36313e-27,9.40698e-28
1188,4.66595e-26,1.90629e-26,4.7234e-27,2.34399e-27,3.95873e-27,4.25467e-27
1189,1.44733e-26,2.94037e-27,-1.32617e-30,5.08967e-29,2.63151e-29,-1.63969e-28
1190,3.09251e-26,9.0505e-27,8.09951e-29,1.06724e-27,1.82981e-27,-2.14349e-28
1191,3.56953e-26,1.16588e-26,1.81551e-28,1.04758e-27,6.48053e-28,4.04444e-27
1192,5.46664e-26,2.47537e-26,5.61657e-28,3.51981e-28,3.12743e-28,-3.68315e-28
1193,3.21265e-26,7.33342e-27,2.14899e-27,4.00334e-28,1.61245e-27,1.5881e-28
1194,5.4753e-26,2.89777e-26,-4.35427e-28,-1.024e-28,4.29896e-28,2.16407e-27
1195,2.60822e-26,2.77289e-27,2.3596e-27,4.22353e-27,2.28912e-28,1.04998e-27
1196,3.81126e-26,9.32562e-27,1.83347e-27,5.35201e-27,6.20852e-28,1.79713e-27
1197,5.39829e-26,3.45721e-26,1.55185e-27,1.31412e-27,-8.37198e-29,1.36315e-27
1198,1.23424e-26,-8.01686e-28,-3.63745e-28,1.342e-27,2.38603e-27,-7.7374e-29
1199,5.89779e-26,2.32413e-26,1.42194e-27,1.13738e-27,6.92368e-29,-6.10133e-29
1200,4.10361e-26,1.23398e-26,6.0561e-28,1.15539e-27,2.05912e-27,3.26021e-27
1201,2.79816e-26,6.57389e-27,1.67629e-28,4.05025e-28,-1.67223e-28,4.06535e-28
1202,3.96198e-26,1.9733e-26,2.88572e-27,1.20685e-27,3.21655e-28,1.55382e-28
1203,3.03378e-26,7.62455e-27,6.55748e-28,-2.97901e-28,1.16396e-27,1.46953e-27
1204,2.69441e-26,4.64746e-27,2.6161e-28,5.07644e-28,-3.91917e-29,9.99187e-28
1205,5.69435e-26,2.58651e-26,9.23757e-27,2.88372e-27,2.75811e-28,-4.49143e-28
1206,3.46115e-26,5.01155e-27,6.96907e-28,2.41413e-27,8.0713e-28,1.64514e-27
1207,4.33604e-26,1.59282e-26,-6.42132e-28,1.92314e-28,9.10431e-28,3.19357e-27
1208,3.0273e-26,3.88434e-27,8.63968e-27,1.35365e-27,-2.93548e-28,1.65839e-27
1209,2.7002e-26,4.84886e-27,1.02346e-27,1.06552e-27,2.6526e-27,2.12321e-27
1210,4.36965e-26,1.92252e-26,-1.02992e-27,2.69852e-27,-5.42458e-28,1.96105e-27
1211,3.69485e-26,4.38465e-27,5.94811e-27,1.74959e-27,5.45511e-27,2.19627e-28
1212,3.50989e-26,2.0134e-26,-1.21195e-27,1.20668e-27,1.0222e-31,3.35617e-27
1213,2.64569e-26,5.35455e-27,1.94907e-27,8.73543e-28,1.21594e-27,4.02911e-28
1214,4.33693e-26,1.32035e-26,7.47194e-27,1.56593e-27,3.01985e-27,1.14884e-27
1215,2.94309e-26,1.24897e-26,-7.17192e-28,5.1389e-27,-5.12172e-28,8.91014e-29
1216,3.45481e-26,1.04738e-26,4.88073e-27,3.34346e-27,5.20879e-28,-5.90957e-29
1217,3.03795e-26,1.7229e-27,1.64847e-27,8.53141e-27,2.53219e-27,1.62877e-27
1218,3.85649e-26,1.2511e-26,8.62427e-27,-1.66386e-28,-7.94998e-28,6.50272e-28
1219,2.54157e-26,4.56131e-27,-3.9933e-27,8.85209e-27,3.07783e-28,1.02295e-27
1220,5.62271e-26,1.34467e-26,1.65825e-26,-2.10341e-27,5.88052e-27,-3.8021e-28
1221,2.16447e-26,6.26454e-27,-1.80797e-28,3.53447e-27,-1.70578e-27,2.60268e-27
1222,2.13505e-26,-4.28819e-28,4.9048e-27,3.71126e-27,4.16879e-27,-2.21988e-28
1223,3.63961e-26,3.15587e-27,1.59737e-26,1.80581e-27,1.65849e-27,1.70553e-27
1224,3.21897e-26,2.05166e-26,3.22886e-28,3.32395e-27,1.25931e-27,8.29314e-30
1225,2.88548e-26,-2.86528e-27,6.93592e-27,1.72658e-27,1.59901e-27,-3.79846e-29
1226,3.87081e-26,1.43217e-26,2.92711e-27,4.42475e-27,2.16796e-27,1.77798e-28
1227,2.5224e-26,4.59913e-27,7.99496e-28,1.25604e-28,-4.80358e-28,4.04944e-27
1228,3.23044e-26,-1.61719e-27,6.05343e-27,3.52148e-27,8.45902e-27,-1.7215e-27
1229,5.0574e-26,3.00241e-26,2.70826e-27,-2.35357e-28,6.30684e-29,2.78638e-27
1230,1.97987e-26,-2.81094e-27,-8.88754e-28,3.66675e-27,-9.51145e-28,3.07066e-27
1231,5.36306e-26,2.57492e-26,5.98018e-27,1.27759e-27,8.57187e-27,-1.71021e-28
1232,3.63506e-26,8.73737e-27,6.27096e-27,3.95981e-27,5.45053e-28,8.37235e-27
1233,2.43147e-26,1.31131e-26,-2.97514e-27,-3.3964e-28,4.29181e-29,1.09963e-27
1234,3.0346e-26,6.75126e-27,8.21839e-27,1.02759e-27,2.97642e-27,2.47326e-27
1235,2.52064e-26,5.99918e-27,5.24173e-28,2.58193e-27,4.9932e-27,1.31235e-27
1236,1.54494e-26,4.38933e-27,2.09509e-27,-4.70528e-28,-2.2084e-27,-1.91726e-28
1237,3.01427e-26,4.66689e-27,7.88454e-28,1.914e-27,2.38644e-27,1.13862e-27
1238,4.15451e-26,1.46991e-26,2.85931e-28,7.93593e-28,1.06904e-26,2.50528e-27
1239,1.98022e-26,3.29792e-28,1.86894e-27,7.19768e-28,3.54101e-27,4.61631e-28
1240,3.08915e-26,1.04855e-26,3.19197e-27,4.05828e-27,2.82527e-27,-5.01675e-28
1241,3.16484e-26,3.78706e-27,-1.15191e-27,1.66931e-27,1.42992e-27,4.66687e-27
1242,1.83977e-26,-6.24465e-28,7.91825e-28,3.30359e-28,2.94701e-27,8.50065e-28
1243,4.14026e-26,1.02026e-26,1.16657e-27,3.80337e-27,1.06785e-27,-6.14416e-28
1244,4.37237e-26,9.36507e-27,2.67302e-27,1.83943e-27,-2.95745e-28,3.9677e-27
1245,1.88731e-26,5.20777e-27,-2.2534e-27,7.6495e-28,1.33679e-27,2.66866e-27
1246,3.33304e-26,1.13176e-26,5.28315e-27,3.28144e-27,1.94628e-27,7.01461e-28
1247,2.11025e-26,4.87913e-27,3.15511e-28,1.1406e-27,-3.78204e-28,3.48965e-27
1248,2.66009e-26,9.02172e-27,3.98812e-27,8.6029e-28,4.89275e-28,1.04158e-27
1249,4.21887e-26,1.7353e-26,5.35319e-27,1.37393e-29,2.42717e-27,-2.43089e-28
1250,3.13637e-26,1.09328e-26,-7.41009e-28,-9.5816e-29,6.03011e-28,2.75386e-27
1251,2.36686e-26,-1.74979e-27,8.98667e-27,2.55167e-27,4.25156e-28,7.69286e-28
1252,3.39364e-26,1.56166e-26,7.24191e-28,1.72738e-28,2.01702e-27,-1.11228e-27
1253,1.43573e-26,-4.32972e-27,4.91396e-28,7.54567e-29,2.76293e-28,5.50932e-27
1254,2.56649e-26,5.48814e-27,4.13987e-27,6.28357e-28,4.33074e-28,2.74401e-27
1255,4.24283e-26,2.06176e-26,4.8475e-28,-4.27452e-28,8.87289e-28,1.40141e-27
1256,3.12324e-26,1.57544e-26,1.18201e-28,1.46722e-27,-2.98555e-28,5.99792e-27
1257,2.34679e-26,4.78443e-27,1.38319e-27,-9.17476e-29,3.8843e-28,-1.11095e-27
1258,3.06725e-26,1.79907e-26,2.18813e-27,-2.44969e-28,1.15696e-27,-1.56078e-28
1259,3.56674e-26,1.3604e-26,6.27005e-28,1.86952e-27,-5.03618e-28,6.63195e-27
1260,3.59021e-26,1.50291e-26,3.12351e-27,-2.75286e-28,1.70243e-27,-5.94697e-28
1261,2.36732e-26,8.6021e-27,4.04091e-27,1.34414e-27,3.25173e-28,-8.43694e-28
1262,2.58101e-26,2.24922e-27,2.35145e-27,-2.50353e-28,-3.37573e-28,6.45607e-27
1263,2.48953e-26,1.05004e-27,5.02766e-27,1.00019e-27,-4.743e-29,7.47212e-28
1264,2.58943e-26,4.32875e-27,-1.16421e-27,5.40317e-27,1.70038e-27,3.12066e-28
1265,2.36067e-26,1.34495e-27,7.22923e-27,1.15891e-27,4.59907e-28,2.03244e-27
1266,3.27808e-26,5.18334e-27,3.42599e-27,2.70498e-27,-2.34062e-28,2.14887e-27
1267,3.53845e-26,1.79443e-26,1.04948e-27,-1.79411e-28,1.30851e-28,2.06233e-28
1268,4.81741e-26,-4.22559e-28,2.08316e-26,1.68347e-27,1.98132e-27,7.88303e-27
1269,3.44113e-26,1.78416e-26,7.13345e-27,1.28652e-27,-3.1075e-28,-7.45432e-28
1270,2.53136e-26,1.05099e-26,-3.71498e-28,3.88853e-28,1.84805e-27,2.46598e-30
1271,4.38115e-26,1.52176e-26,6.78267e-27,4.59249e-27,1.84117e-28,6.19967e-27
1272,2.09237e-26,1.00896e-27,2.58683e-27,1.20266e-27,7.13311e-29,-4.62284e-28
1273,2.88302e-26,1.22325e-26,-1.08156e-27,3.02738e-27,3.74783e-27,4.97801e-28
1274,4.76953e-26,1.30046e-27,1.77554e-26,4.79069e-27,-1.09376e-27,6.45424e-27
1275,1.97197e-26,5.09824e-27,-9.90623e-28,1.32514e-27,3.73331e-27,-1.73107e-28
1276,3.10056e-26,7.36283e-27,2.87218e-30,2.86522e-27,3.75197e-27,2.54692e-27
1277,3.68677e-26,4.76932e-27,9.39052e-27,2.96699e-27,1.2762e-27,3.15004e-27
1278,2.3688e-26,5.14239e-27,3.42248e-28,-3.33748e-28,2.14259e-27,-6.07433e-28
1279,2.30271e-26,-1.44835e-27,5.75761e-27,4.83627e-27,7.32858e-28,5.78057e-27
1280,3.38561e-26,8.93755e-27,2.51373e-27,4.64724e-27,9.70971e-28,4.98232e-27
1281,2.34478e-26,2.68015e-27,-1.47466e-27,3.93925e-27,-2.90382e-28,4.1112e-28
1282,2.25162e-26,-3.58862e-27,5.47164e-27,1.1339e-27,1.46211e-27,6.60514e-27
1283,4.39002e-26,1.63679e-26,7.39983e-27,2.20256e-27,1.13058e-28,-2.83238e-29
1284,1.13947e-26,4.52284e-29,-1.16738e-27,6.22031e-28,6.5585e-28,-6.52899e-29
1285,3.41376e-26,1.89435e-27,9.70434e-27,8.09274e-27,9.98754e-28,2.26017e-27
1286,2.56934e-26,1.3703e-26,1.69675e-28,-4.34316e-29,1.08799e-27,1.71706e-27
1287,1.71296e-26,2.21211e-27,3.60194e-28,2.39669e-28,3.81513e-28,-2.34344e-28
1288,4.99827e-26,2.33124e-26,2.49061e-27,2.68885e-27,4.98988e-27,1.08023e-27
1289,1.73603e-26,1.63655e-27,2.74429e-27,5.58967e-29,-3.6523e-29,-1.41982e-28
1290,1.90834e-26,4.13637e-28,3.11138e-27,7.60817e-28,2.11285e-27,-6.20378e-29
1291,3.72758e-26,1.60048e-26,4.17001e-27,3.3354e-27,3.43006e-28,1.14135e-29
1292,1.38294e-26,2.85189e-27,-4.65991e-28,1.21007e-28,3.58321e-28,9.07648e-28
1293,2.59221e-26,3.05333e-27,1.12679e-27,5.23479e-27,6.31706e-27,-1.10489e-28
1294,2.91905e-26,7.19376e-27,1.83714e-27,-4.13621e-28,-4.76266e-29,7.16945e-28
1295,2.40751e-26,1.01462e-26,4.27114e-28,2.45441e-27,4.13403e-27,1.38544e-27
1296,2.53368e-26,8.81085e-27,1.98066e-27,2.63546e-27,1.25064e-27,-8.12555e-28
1297,2.34331e-26,1.12069e-26,1.21978e-27,-5.36871e-28,-5.67988e-28,3.54632e-28
1298,2.10419e-26,3.48919e-27,-7.02409e-28,2.85249e-27,1.54744e-28,2.17841e-27
1299,1.5481e-26,-3.25763e-28,1.65814e-27,-5.64002e-28,1.25287e-27,-6.24155e-29
1300,3.8872e-26,2.43426e-26,7.94202e-28,6.90854e-28,2.04848e-28,1.69759e-27
1301,2.1046e-26,1.07639e-27,2.5889e-27,2.37372e-27,1.14056e-27,1.56996e-28
1302,3.74075e-26,1.60885e-26,1.51659e-27,-5.45342e-28,7.14643e-28,2.72632e-29
1303,3.371e-26,1.36273e-26,4.70841e-28,2.43566e-27,-6.74262e-29,1.31922e-28
1304,1.86262e-26,2.51854e-27,1.64513e-27,8.68009e-28,7.99127e-29,3.86528e-28
1305,2.05663e-26,1.00914e-26,-3.95875e-28,-9.3796e-30,8.4514e-28,6.3144e-28
1306,2.48128e-26,5.0774e-27,1.19674e-27,1.49576e-27,-6.00666e-28,2.99968e-29
1307,2.17328e-26,7.97125e-27,-6.93937e-28,-3.68981e-28,1.84668e-27,7.16886e-29
1308,4.8181e-26,2.09399e-26,1.15241e-26,1.93251e-27,1.07228e-27,1.57511e-27
1309,3.60403e-26,1.53508e-27,9.3249e-28,1.04765e-27,1.00997e-28,3.10915e-27
1310,2.55889e-26,7.85862e-27,4.36144e-27,-1.32542e-28,1.12229e-27,2.21854e-27
1311,4.11204e-26,2.13217e-26,2.38493e-27,3.05259e-28,-4.51595e-30,1.00503e-27
1312,2.41233e-26,-2.85354e-28,6.77869e-27,1.29779e-27,1.69937e-27,1.80347e-28
1313,2.91204e-26,1.33957e-26,5.77174e-27,5.03477e-28,2.61098e-28,-3.19068e-29
1314,2.37702e-26,1.07308e-27,-6.13947e-28,1.44101e-27,2.51254e-27,-1.81758e-28
1315,2.23272e-26,4.04749e-27,3.16359e-27,1.23408e-27,8.85083e-28,3.15373e-29
1316,6.47374e-26,2.64833e-26,1.20385e-26,8.44704e-28,1.06774e-27,5.52744e-28
1317,1.05552e-26,-1.31682e-27,-1.01084e-27,2.03236e-28,1.67291e-27,3.1269e-27
1318,1.76331e-26,6.9951e-27,1.77933e-27,-2.11383e-28,2.90486e-29,-4.30557e-28
1319,2.18068e-26,1.73933e-27,2.79378e-27,-2.09127e-28,-1.3936e-29,1.51117e-27
1320,3.65599e-26,2.27949e-27,-2.27999e-27,5.12227e-27,1.38106e-27,8.98669e-28
1321,4.20356e-26,1.368e-26,9.66448e-27,-9.29593e-29,1.25676e-27,-8.70135e-28
1322,2.5935e-26,-2.88888e-27,8.34236e-27,8.8567e-28,5.52081e-28,2.34024e-27
1323,4.32372e-26,1.99687e-26,2.53773e-27,2.64856e-27,2.2441e-27,2.54594e-27
1324,1.86767e-26,1.73252e-27,8.31869e-28,1.77085e-27,1.50771e-27,-6.32525e-28
1325,3.32511e-26,5.59245e-27,6.87279e-27,4.61712e-27,2.264e-27,3.88026e-27
1326,2.52638e-26,1.79846e-27,5.75625e-27,1.01991e-27,6.36255e-28,-1.71365e-28
1327,4.85188e-26,3.02429e-27,2.48282e-26,-9.45243e-28,6.67064e-28,-1.54811e-28
1328,4.56276e-26,3.7221e-27,-2.18513e-27,5.82546e-27,1.60076e-27,4.32281e-27
1329,3.23241e-26,1.08404e-26,2.24356e-27,-1.99672e-28,1.64784e-27,-2.57994e-29
1330,4.00814e-26,4.48915e-27,2.51073e-26,7.71738e-28,-6.19249e-28,6.67109e-28
1331,2.90612e-26,7.14585e-27,1.74466e-27,2.99976e-27,2.2361e-27,3.54791e-27
1332,2.62291e-26,8.90671e-27,5.49365e-27,-1.59406e-27,7.4131e-28,1.43251e-27
1333,3.98666e-26,1.35737e-26,3.24912e-27,5.76836e-27,7.42855e-28,-6.32291e-28
1334,2.70708e-26,7.42865e-28,1.09018e-27,3.49394e-27,1.47498e-27,2.78813e-27
1335,3.23559e-26,1.03711e-26,7.86579e-27,-1.60311e-28,-2.5787e-29,-3.00046e-28
1336,3.04295e-26,7.68789e-27,5.39275e-27,2.13951e-28,-3.02228e-28,5.24073e-27
1337,3.32803e-26,1.34201e-26,-5.87425e-28,1.04608e-27,4.09442e-27,8.72906e-28
1338,1.65943e-26,5.65874e-27,1.66222e-27,-4.82851e-28,1.66861e-28,2.21311e-28
1339,3.39562e-26,1.23341e-26,8.10548e-28,3.78918e-27,1.56753e-27,2.72287e-27
1340,2.51604e-26,5.3989e-27,2.67835e-27,1.26682e-27,1.94113e-28,3.60383e-28
1341,1.95762e-26,-3.52859e-28,3.15624e-27,-1.99373e-28,1.99113e-27,1.42262e-27
1342,4.3729e-26,1.30624e-26,2.64595e-27,7.4738e-28,2.31799e-27,7.04261e-28
1343,2.92202e-26,1.75756e-27,6.48107e-27,8.29448e-28,8.47473e-28,1.42967e-27
1344,4.1196e-26,1.77339e-26,3.51618e-27,-3.16822e-28,7.25002e-29,7.33524e-28
1345,1.75355e-26,3.17545e-27,5.16284e-28,9.50602e-29,8.41095e-28,1.64147e-27
1346,2.62456e-26,9.60379e-27,7.91845e-28,4.2995e-27,5.81533e-29,1.1058e-27
1347,1.59863e-26,-2.07409e-28,2.21943e-27,2.01378e-27,1.77803e-27,8.06735e-29
1348,2.00106e-26,5.71299e-27,-3.38106e-27,3.41407e-28,-4.48106e-28,1.9314e-27
1349,3.86151e-26,3.20155e-27,1.52379e-26,3.35577e-27,-2.77816e-28,-7.82567e-28
1350,2.58367e-26,7.68054e-27,1.42686e-27,5.47997e-28,1.82195e-27,2.30044e-27
1351,6.05399e-26,2.51672e-26,2.21601e-27,1.42129e-27,1.07521e-27,3.16575e-28
1352,2.56158e-26,1.08578e-26,3.14259e-28,-1.29714e-28,3.30142e-27,1.44028e-27
1353,4.86934e-26,2.10617e-26,9.33943e-28,9.5646e-28,-4.01324e-29,9.99214e-28
1354,1.27994e-26,-3.5945e-27,2.28449e-27,7.20958e-28,1.97908e-27,5.99773e-28
1355,1.48703e-26,1.17733e-27,7.21456e-28,1.26859e-28,1.27492e-27,-1.03853e-28
1356,3.17603e-26,1.14185e-26,2.96622e-28,1.3303e-27,7.83168e-28,6.97688e-28
1357,2.6845e-26,1.03554e-26,2.1029e-27,-2.07363e-28,3.64041e-28,1.50844e-29
1358,4.39847e-26,9.74759e-27,7.759e-27,4.21152e-28,9.83771e-29,-6.68179e-29
1359,5.96934e-26,2.40967e-26,4.73961e-28,3.76681e-28,3.78841e-28,3.21743e-27
1360,5.12477e-26,2.42386e-26,3.22614e-27,1.42744e-27,2.45183e-27,-8.27319e-28
1361,3.98925e-26,1.14735e-26,5.52159e-27,8.11797e-28,2.27791e-29,2.27721e-27
1362,2.21205e-26,6.96987e-27,1.367e-27,3.33157e-28,2.84053e-27,5.1522e-28
1363,1.9883e-26,5.32797e-27,3.08844e-27,5.07605e-28,2.75449e-27,-7.70667e-28
1364,1.39889e-26,4.20132e-27,3.44788e-28,1.70882e-28,3.3832e-27,6.94965e-28
1365,4.18168e-26,-2.93853e-29,7.61746e-27,1.30011e-27,5.69992e-27,8.43776e-28
1366,4.99218e-26,1.30602e-26,1.13645e-26,2.70939e-27,-1.01078e-28,5.00998e-29
1367,4.18396e-26,9.61764e-27,3.59259e-27,1.86886e-27,3.63442e-27,2.39519e-28
1368,4.1669e-26,1.36611e-26,2.07735e-27,6.69238e-28,-4.64696e-28,8.05015e-28
