t,T+R,N_0,N_1,N_2
0,1,1.08985e-27,5.40112e-33,3.09659e-33
1,1.00007,1.09732e-27,6.15123e-31,4.18396e-31
2,1.00025,1.12089e-27,2.0738e-30,1.64448e-30
3,1.00053,1.12563e-27,4.24074e-30,3.93885e-30
4,1.00093,1.13552e-27,7.04296e-30,7.35952e-30
5,1.00144,1.1619e-27,1.01688e-29,1.26045e-29
6,1.00205,1.16818e-27,1.31794e-29,1.85257e-29
7,1.00276,1.16668e-27,1.6028e-29,2.52272e-29
8,1.00357,1.14993e-27,1.99177e-29,3.44061e-29
9,1.00447,1.19789e-27,2.4077e-29,4.65616e-29
10,1.00546,1.16823e-27,2.99462e-29,5.95175e-29
11,1.00654,1.18547e-27,3.42088e-29,7.16639e-29
12,1.0077,1.18026e-27,4.44247e-29,8.51082e-29
13,1.00894,1.20798e-27,5.07096e-29,1.04032e-28
14,1.01024,1.20845e-27,5.86786e-29,1.24982e-28
15,1.01161,1.18463e-27,7.54916e-29,1.45824e-28
16,1.01303,1.14618e-27,8.47952e-29,1.64483e-28
17,1.0145,1.09948e-27,1.00654e-28,1.83172e-28
18,1.01602,1.17454e-27,1.07909e-28,2.04416e-28
19,1.01756,1.1267e-27,1.2305e-28,2.3622e-28
20,1.01914,1.09122e-27,1.43385e-28,2.54197e-28
21,1.02073,1.01654e-27,1.47644e-28,2.76535e-28
22,1.02234,1.03267e-27,1.55224e-28,2.931e-28
23,1.02395,1.01651e-27,1.66104e-28,3.27047e-28
24,1.02555,9.34858e-28,1.86426e-28,3.61567e-28
25,1.02714,9.69617e-28,1.91087e-28,3.78727e-28
26,1.02871,8.38436e-28,2.05581e-28,3.76856e-28
27,1.03025,8.66257e-28,1.86245e-28,3.90913e-28
28,1.03176,8.6e-28,1.99916e-28,4.21433e-28
29,1.03322,8.60659e-28,2.30333e-28,4.38884e-28
30,1.03463,8.83301e-28,2.43498e-28,4.31678e-28
31,1.03598,8.37688e-28,2.48748e-28,4.49624e-28
32,1.03726,8.0602e-28,2.55633e-28,4.75419e-28
33,1.03847,7.86043e-28,2.68482e-28,4.76866e-28
34,1.03959,8.90767e-28,2.7824e-28,5.27422e-28
35,1.04063,8.18416e-28,3.03426e-28,5.17055e-28
36,1.04158,8.1361e-28,2.54933e-28,4.97582e-28
37,1.04242,8.23163e-28,2.89232e-28,5.30109e-28
38,1.04317,8.36164e-28,2.81295e-28,4.86919e-28
39,1.0438,8.26592e-28,3.10706e-28,5.24711e-28
40,1.04432,7.95715e-28,3.31277e-28,4.69085e-28
41,1.04472,7.50044e-28,3.21561e-28,5.43272e-28
42,1.045,8.44064e-28,3.12261e-28,4.7403e-28
43,1.04515,8.34048e-28,3.37296e-28,4.57629e-28
44,1.04517,7.70019e-28,3.87052e-28,4.60689e-28
45,1.04507,8.41669e-28,3.77725e-28,4.02586e-28
46,1.04483,7.71951e-28,3.7963e-28,4.32139e-28
47,1.04446,8.76553e-28,3.95289e-28,3.91169e-28
48,1.04396,8.95594e-28,3.76603e-28,3.66872e-28
49,1.04333,8.69401e-28,4.71997e-28,3.75998e-28
50,1.04256,8.86194e-28,5.16817e-28,3.19499e-28
51,1.04166,9.10141e-28,5.29861e-28,3.34058e-28
52,1.04063,9.87342e-28,4.67519e-28,3.51555e-28
