t,T+R,N_0,N_1,N_2,N_3,N_4
1206,3.85912e-26,-1.68992e-27,6.08307e-27,9.81471e-27,3.61449e-27,1.12038e-27
1207,3.02873e-26,8.68776e-27,1.77446e-27,5.91776e-27,1.51073e-27,2.19251e-28
1208,4.46211e-26,1.93745e-26,3.84167e-27,1.48447e-26,-2.57432e-28,2.68045e-28
1209,3.75538e-26,-2.33377e-27,7.10543e-27,1.78991e-26,-2.50645e-28,4.86241e-27
1210,3.7701e-26,5.49181e-27,-2.20225e-27,1.1738e-26,2.79952e-27,5.56923e-27
1211,5.16184e-26,2.64815e-26,-1.94486e-28,1.0761e-26,3.10056e-27,3.29126e-27
1212,3.29785e-26,9.15844e-27,-4.33053e-28,1.7753e-26,3.09996e-28,1.06499e-28
1213,3.66733e-26,6.4316e-28,-8.20082e-27,2.67624e-26,3.64688e-27,5.08064e-27
1214,5.3227e-26,1.22571e-26,-2.82335e-27,1.39381e-26,1.19891e-26,6.23626e-27
1215,6.45709e-26,2.91166e-26,7.10609e-27,1.05755e-26,6.54494e-27,1.55595e-27
1216,4.37698e-26,-5.53361e-27,-1.11083e-26,4.65588e-26,1.09854e-27,1.19758e-28
1217,8.56997e-26,7.68641e-27,-2.6855e-27,3.89234e-26,1.87169e-26,6.20684e-27
1218,8.62799e-26,2.17204e-26,1.82224e-26,1.14979e-26,1.50959e-26,3.43233e-27
1219,5.21719e-26,-7.50946e-27,2.57658e-27,3.25646e-26,-2.17077e-29,-1.51768e-28
1220,8.01224e-26,-8.3561e-27,-1.93617e-26,5.76726e-26,1.71217e-26,-2.14115e-27
1221,1.23251e-25,3.43719e-26,1.9681e-26,8.48752e-27,2.17051e-26,4.81737e-27
1222,6.99167e-26,-8.16142e-28,2.43033e-26,4.98018e-27,-4.85896e-27,5.8472e-27
1223,8.83134e-26,-1.76127e-26,-9.58309e-27,3.71155e-26,2.05727e-26,-7.79266e-27
1224,1.37256e-25,4.93192e-26,1.23179e-27,1.537e-27,1.26978e-26,1.18481e-26
1225,1.35803e-25,2.36859e-26,3.75927e-26,8.53346e-27,-9.52896e-28,5.92625e-28
1226,9.16289e-26,-3.87426e-26,3.28592e-27,1.41929e-26,2.81226e-26,4.36137e-29
1227,1.62277e-25,7.07288e-26,-1.24533e-26,-1.59706e-27,-9.54913e-27,1.8775e-26
1228,2.09331e-25,5.18158e-26,2.92628e-26,2.71928e-26,2.88198e-26,-1.43652e-26
1229,1.25509e-25,-3.69577e-26,1.70765e-26,1.21654e-26,-2.89426e-27,2.83408e-26
1230,1.55079e-25,4.18693e-26,-8.42478e-27,8.36635e-29,1.6538e-26,-9.70604e-27
1231,2.67575e-25,7.07422e-26,-6.22131e-28,4.39373e-26,2.58942e-26,1.31446e-26
1232,1.46965e-25,-1.42412e-26,3.98056e-26,-8.64686e-27,1.91564e-27,1.51118e-27
1233,2.03831e-25,2.49609e-26,-6.84991e-27,2.71378e-26,5.22624e-26,1.42928e-27
1234,2.21149e-25,3.68022e-26,1.24537e-26,1.93051e-26,-1.27702e-26,1.26287e-26
1235,2.27027e-25,6.0881e-26,2.91086e-26,-6.02347e-27,4.89119e-26,-4.55885e-27
1236,9.92205e-26,-3.49679e-26,-1.54618e-26,3.9385e-26,-7.15575e-27,1.66215e-26
1237,2.91536e-25,9.02038e-26,4.99884e-26,-1.50459e-27,3.93363e-26,-2.75165e-27
1238,1.58062e-25,6.30265e-26,-9.74428e-27,1.13866e-26,4.69695e-27,1.1797e-26
1239,1.07845e-25,-2.54639e-26,1.73046e-26,2.40751e-26,1.74576e-26,3.38326e-27
1240,3.15155e-25,1.97798e-25,2.25021e-26,-1.08002e-26,1.32318e-26,6.25855e-27
1241,2.8964e-26,-8.80125e-26,-4.06869e-27,4.02306e-26,7.38572e-27,8.64411e-27
1242,3.62077e-25,2.63386e-25,2.57589e-26,-1.53219e-26,1.7033e-26,3.55037e-27
1243,1.36244e-25,2.93033e-26,-1.10912e-26,3.25195e-26,6.57123e-27,8.50604e-27
1244,2.06137e-25,1.17164e-25,2.11646e-26,-1.07686e-26,1.28176e-26,6.94198e-27
1245,2.5253e-25,1.63345e-25,-1.22762e-27,1.7988e-26,6.9149e-27,3.92863e-27
1246,1.10186e-25,4.46891e-26,4.4288e-27,-5.64341e-27,4.04987e-27,1.80477e-26
1247,2.41306e-25,1.67804e-25,1.17102e-26,9.83527e-27,1.01538e-26,-3.80346e-27
1248,1.47573e-25,6.66511e-26,9.19479e-27,3.31712e-28,-2.21095e-27,2.58845e-26
1249,2.28413e-25,1.35427e-25,2.28188e-26,1.0686e-26,1.36217e-26,-4.49157e-27
1250,1.88148e-25,1.00512e-25,1.97466e-26,-9.83458e-28,-2.90976e-27,3.18053e-26
1251,1.52072e-25,6.03141e-26,2.5096e-26,1.21683e-26,1.55563e-26,-4.60306e-27
1252,2.28972e-25,1.43536e-25,2.84934e-26,-4.45163e-27,6.5304e-27,2.50348e-26
1253,1.28507e-25,3.33992e-26,3.46366e-27,1.52891e-26,1.36721e-26,-3.45094e-28
1254,2.96278e-25,1.75186e-25,5.68099e-26,-5.46601e-27,1.96729e-26,1.94959e-26
1255,1.30516e-25,3.78926e-26,-3.19426e-26,9.54435e-27,1.27683e-26,2.57799e-26
1256,2.69793e-25,1.63605e-25,7.19293e-26,-4.36281e-27,2.38116e-26,-1.15501e-26
1257,2.64562e-25,1.96255e-26,-3.65294e-26,7.18756e-27,9.50015e-27,1.58092e-25
1258,3.45394e-25,1.61486e-25,4.82704e-26,-7.78673e-28,3.37841e-26,7.38662e-26
1259,7.06769e-25,2.58612e-26,-1.09351e-26,4.75966e-28,7.22042e-27,5.40369e-25
1260,1.57704e-24,1.28541e-25,4.2147e-27,3.65014e-27,4.08183e-26,1.3683e-24
1261,3.41272e-24,1.34258e-26,2.82617e-26,6.92764e-28,2.34599e-27,3.24651e-24
1262,9.88139e-24,1.10899e-25,-3.34127e-26,4.36046e-27,6.25599e-26,9.68622e-24
1263,2.3114e-23,-1.89219e-26,5.84781e-26,1.03621e-26,-1.50933e-26,2.2965e-23
1264,6.12831e-23,1.30684e-25,-4.9706e-26,1.99754e-26,1.34385e-25,6.0957e-23
1265,1.57625e-22,-5.42889e-26,6.99359e-26,4.9119e-26,2.28303e-25,1.57261e-22
1266,3.78696e-22,1.27794e-25,-8.62249e-27,1.55216e-25,6.19018e-25,3.77699e-22
1267,9.36267e-22,-4.61033e-26,2.45203e-26,3.86852e-25,2.84265e-24,9.33013e-22
1268,2.26487e-21,9.98694e-26,2.08382e-25,1.10491e-24,7.21488e-24,2.25613e-21
1269,5.27925e-21,1.92698e-26,-8.26849e-26,2.616e-24,2.43548e-23,5.25229e-21
1270,1.22258e-20,3.23065e-26,6.31219e-25,8.10406e-24,6.64811e-23,1.21505e-20
1271,2.78588e-20,1.77236e-25,8.36623e-25,1.92726e-23,1.87674e-22,2.76508e-20
1272,6.19121e-20,-6.75718e-26,1.84815e-24,5.05404e-23,5.11216e-22,6.13485e-20
1273,1.35386e-19,4.46612e-25,5.50621e-24,1.3245e-22,1.3014e-21,1.33946e-19
1274,2.91242e-19,3.05304e-25,1.2176e-23,3.10818e-22,3.32471e-21,2.87594e-19
1275,6.14073e-19,8.97723e-25,3.08776e-23,7.75404e-22,8.17587e-21,6.0509e-19
1276,1.27169e-18,2.68951e-24,6.89815e-23,1.84727e-21,1.94849e-20,1.25028e-18
1277,2.58859e-18,4.3399e-24,1.69397e-22,4.22418e-21,4.56403e-20,2.53855e-18
1278,5.17365e-18,1.36532e-23,3.87795e-22,9.74453e-21,1.04093e-19,5.05942e-18
1279,1.01573e-17,3.00275e-23,8.44184e-22,2.17722e-20,2.32064e-19,9.90258e-18
1280,1.9598e-17,6.57787e-23,1.92444e-21,4.75047e-20,5.07071e-19,1.90414e-17
1281,3.71535e-17,1.68814e-22,4.17371e-21,1.02445e-19,1.08461e-18,3.59621e-17
1282,6.9213e-17,3.7827e-22,8.79764e-21,2.15903e-19,2.2751e-18,6.67128e-17
1283,1.26731e-16,8.75103e-22,1.85899e-20,4.46239e-19,4.68329e-18,1.21582e-16
1284,2.28081e-16,2.07857e-21,3.81992e-20,9.06773e-19,9.46258e-18,2.17672e-16
1285,4.03479e-16,4.6826e-21,7.6755e-20,1.8066e-18,1.87858e-17,3.82805e-16
1286,7.01696e-16,1.0624e-20,1.52401e-19,3.53417e-18,3.66639e-17,6.61335e-16
1287,1.19984e-15,2.40203e-20,2.96754e-19,6.79143e-18,7.037e-17,1.12236e-15
1288,2.01742e-15,5.29792e-20,5.66854e-19,1.28094e-17,1.32916e-16,1.87108e-15
1289,3.33628e-15,1.16085e-19,1.06669e-18,2.3727e-17,2.4719e-16,3.06418e-15
1290,5.42826e-15,2.51529e-19,1.97538e-18,4.31674e-17,4.52824e-16,4.93004e-15
1291,8.69342e-15,5.35703e-19,3.60011e-18,7.71054e-17,8.17521e-16,7.79466e-15
1292,1.37135e-14,1.12761e-18,6.47417e-18,1.35221e-16,1.45533e-15,1.21153e-14
1293,2.1329e-14,2.34221e-18,1.15039e-17,2.32814e-16,2.55571e-15,1.85267e-14
1294,3.27566e-14,4.79085e-18,2.02244e-17,3.93373e-16,4.42956e-15,2.79086e-14
1295,4.97782e-14,9.66728e-18,3.5277e-17,6.52062e-16,7.58107e-15,4.15001e-14
1296,7.50664e-14,1.92426e-17,6.12409e-17,1.05999e-15,1.28185e-14,6.11074e-14
1297,1.12766e-13,3.77475e-17,1.0612e-16,1.68881e-15,2.14238e-14,8.95099e-14
1298,1.69562e-13,7.30138e-17,1.84161e-16,2.63518e-15,3.54112e-14,1.31259e-13
1299,2.56637e-13,1.39303e-16,3.21163e-16,4.02377e-15,5.79167e-14,1.94236e-13
1300,3.93234e-13,2.62096e-16,5.643e-16,6.00628e-15,9.37825e-14,2.92619e-13
1301,6.13061e-13,4.8637e-16,1.00046e-15,8.75358e-15,1.5043e-13,4.5239e-13
1302,9.75548e-13,8.90421e-16,1.79036e-15,1.24385e-14,2.39156e-13,7.21272e-13
1303,1.58527e-12,1.60838e-15,3.231e-15,1.72071e-14,3.77056e-13,1.18617e-12
1304,2.62473e-12,2.8668e-15,5.86799e-15,2.3142e-14,5.89845e-13,2.00301e-12
1305,4.40863e-12,5.04336e-15,1.06954e-14,3.0235e-14,9.16011e-13,3.44665e-12
1306,7.47181e-12,8.75858e-15,1.9506e-14,3.84144e-14,1.41287e-12,5.99226e-12
1307,1.27091e-11,1.5018e-14,3.54928e-14,4.77228e-14,2.16537e-12,1.04455e-11
1308,2.15938e-11,2.54301e-14,6.42682e-14,5.88377e-14,3.29874e-12,1.81465e-11
1309,3.65118e-11,4.25341e-14,1.1556e-13,7.42863e-14,4.99672e-12,3.12827e-11
1310,6.12659e-11,7.02877e-14,2.05988e-13,1.00972e-13,7.52729e-12,5.33613e-11
1311,1.01821e-10,1.14784e-13,3.6354e-13,1.55048e-13,1.1279e-11,8.99086e-11
1312,1.6739e-10,1.85293e-13,6.3466e-13,2.70813e-13,1.68115e-11,1.49488e-10
1313,2.71991e-10,2.95765e-13,1.09531e-12,5.16285e-13,2.49249e-11,2.45158e-10
1314,4.36635e-10,4.66971e-13,1.86796e-12,1.01949e-12,3.67541e-11,3.96527e-10
1315,6.92375e-10,7.29542e-13,3.14724e-12,2.0115e-12,5.38945e-11,6.32593e-10
1316,1.08446e-09,1.12827e-12,5.23815e-12,3.89516e-12,7.85683e-11,9.95626e-10
1317,1.6779e-09,1.72817e-12,8.61199e-12,7.35186e-12,1.13838e-10,1.54637e-09
1318,2.56492e-09,2.62308e-12,1.39871e-11,1.35042e-11,1.63881e-10,2.37093e-09
1319,3.87451e-09,3.94783e-12,2.24433e-11,2.41584e-11,2.34322e-10,3.58964e-09
1320,5.78484e-09,5.89573e-12,3.55823e-11,4.21584e-11,3.32646e-10,5.36856e-09
1321,8.53874e-09,8.74364e-12,5.57478e-11,7.18937e-11,4.68677e-10,7.93368e-09
1322,1.2463e-08,1.28886e-11,8.63241e-11,1.20015e-10,6.55121e-10,1.15887e-08
1323,1.79918e-08,1.89016e-11,1.32133e-10,1.96421e-10,9.08163e-10,1.67362e-08
1324,2.56945e-08,2.76065e-11,1.99954e-10,3.15606e-10,1.24807e-09,2.39032e-08
1325,3.63081e-08,4.01985e-11,2.99192e-10,4.98451e-10,1.69979e-09,3.37705e-08
1326,5.07746e-08,5.84185e-11,4.42724e-10,7.74577e-10,2.29337e-09,4.72055e-08
1327,7.0282e-08,8.48145e-11,6.47943e-10,1.18538e-09,3.06431e-09,6.52995e-08
1328,9.6308e-08,1.23129e-10,9.38028e-10,1.78787e-09,4.05345e-09,8.94055e-08
1329,1.30666e-07,1.78868e-10,1.34345e-09,2.65943e-09,5.30658e-09,1.21178e-07
1330,1.75551e-07,2.60144e-10,1.90372e-09,3.90356e-09,6.87339e-09,1.6261e-07
1331,2.33577e-07,3.78891e-10,2.66934e-09,5.65683e-09,8.80591e-09,2.16066e-07
1332,3.07814e-07,5.52627e-10,3.70401e-09,8.09676e-09,1.11563e-08,2.84304e-07
1333,4.01806e-07,8.06957e-10,5.08684e-09,1.14508e-08,1.39741e-08,3.70487e-07
1334,5.19574e-07,1.17912e-09,6.91476e-09,1.60063e-08,1.73042e-08,4.7817e-07
1335,6.65598e-07,1.72292e-09,9.30475e-09,2.21203e-08,2.11846e-08,6.11265e-07
1336,8.44762e-07,2.51555e-09,1.2396e-08,3.023e-08,2.56475e-08,7.73973e-07
1337,1.06228e-06,3.66683e-09,1.63519e-08,4.08615e-08,3.07246e-08,9.70674e-07
1338,1.32357e-06,5.33174e-09,2.13615e-08,5.46371e-08,3.64609e-08,1.20578e-06
1339,1.63411e-06,7.72694e-09,2.76417e-08,7.22784e-08,4.29403e-08,1.48352e-06
1340,1.99926e-06,1.11525e-08,3.54387e-08,9.46048e-08,5.03324e-08,1.80773e-06
1341,2.42404e-06,1.60202e-08,4.50316e-08,1.22524e-07,5.89658e-08,2.18149e-06
1342,2.91298e-06,2.28893e-08,5.67383e-08,1.57015e-07,6.94431e-08,2.60689e-06
1343,3.46992e-06,3.25118e-08,7.0926e-08,1.99093e-07,8.28098e-08,3.08458e-06
1344,4.09799e-06,4.5889e-08,8.80298e-08,2.4977e-07,1.00796e-07,3.61351e-06
1345,4.79963e-06,6.43406e-08,1.08585e-07,3.09987e-07,1.26156e-07,4.19056e-06
1346,5.57691e-06,8.95875e-08,1.3328e-07,3.80539e-07,1.63123e-07,4.81038e-06
1347,6.43219e-06,1.23852e-07,1.63033e-07,4.61969e-07,2.18027e-07,5.46531e-06
1348,7.36916e-06,1.69972e-07,1.99117e-07,5.54454e-07,3.00087e-07,6.14553e-06
1349,8.39453e-06,2.31535e-07,2.43339e-07,6.57667e-07,4.22435e-07,6.83956e-06
1350,9.5205e-06,3.13032e-07,2.98286e-07,7.70629e-07,6.03401e-07,7.53515e-06
1351,1.07681e-05,4.20017e-07,3.67684e-07,8.91559e-07,8.68102e-07,8.22074e-06
1352,1.21718e-05,5.59293e-07,4.56873e-07,1.01773e-06,1.25037e-06,8.88754e-06
1353,1.37853e-05,7.39102e-07,5.73442e-07,1.14534e-06,1.79507e-06,9.53239e-06
1354,1.56892e-05,9.69317e-07,7.28064e-07,1.26945e-06,2.56078e-06,1.01616e-05
1355,1.79999e-05,1.26164e-06,9.35562e-07,1.38397e-06,3.62293e-06,1.07958e-05
1356,2.0881e-05,1.62978e-06,1.21625e-06,1.48174e-06,5.07736e-06,1.14759e-05
1357,2.45562e-05,2.08965e-06,1.59762e-06,1.55477e-06,7.04417e-06,1.227e-05
1358,2.9325e-05,2.65946e-06,2.11634e-06,1.59465e-06,9.67199e-06,1.32825e-05
1359,3.55793e-05,3.35987e-06,2.8207e-06,1.59319e-06,1.31425e-05,1.4663e-05
1360,4.38233e-05,4.21406e-06,3.77348e-06,1.54331e-06,1.76748e-05,1.66176e-05
1361,5.4694e-05,5.24775e-06,5.05526e-06,1.44024e-06,2.35304e-05,1.94203e-05
1362,6.89835e-05,6.48924e-06,6.76815e-06,1.28317e-06,3.10166e-05,2.34263e-05
1363,8.7662e-05,7.96938e-06,9.03997e-06,1.07718e-06,4.0491e-05,2.90845e-05
1364,0.0001119,9.72164e-06,1.20288e-05,8.35706e-07,5.23635e-05,3.69507e-05
1365,0.000143092,1.17822e-05,1.59277e-05,5.83427e-07,6.70979e-05,4.77007e-05
1366,0.000182873,1.419e-05,2.09698e-05,3.59621e-07,8.52119e-05,6.21415e-05
1367,0.000233138,1.69878e-05,2.7433e-05,2.21974e-07,0.000107274,8.12219e-05
1368,0.000296055,2.02223e-05,3.56449e-05,2.50789e-07,0.000133898,0.000106039
1369,0.000374066,2.39462e-05,4.59864e-05,5.53538e-07,0.000165735,0.000137845
1370,0.000469891,2.82198e-05,5.88955e-05,1.26965e-06,0.000203463,0.000178043
1371,0.000586513,3.31148e-05,7.48685e-05,2.57538e-06,0.000247766,0.000228188
1372,0.00072716,3.87183e-05,9.4461e-05,4.68866e-06,0.000299319,0.000289973
1373,0.000895271,4.51389e-05,0.000118285,7.87362e-06,0.000358758,0.000365215
1374,0.00109445,5.25149e-05,0.000147006,1.24446e-05,0.000426652,0.000455833
1375,0.00132841,6.10243e-05,0.000181334,1.87696e-05,0.000503469,0.000563818
1376,0.00160092,7.08982e-05,0.000222013,2.72724e-05,0.000589535,0.000691197
1377,0.00191566,8.24369e-05,0.000269806,3.84333e-05,0.000684995,0.000839991
1378,0.00227623,9.60292e-05,0.000325478,5.27892e-05,0.000789763,0.00101217
1379,0.00268596,0.000112176,0.000389773,7.09301e-05,0.00090348,0.0012096
1380,0.00314786,0.000131517,0.000463387,9.34956e-05,0.00102546,0.00143399
1381,0.00366447,0.000154863,0.000546938,0.000121167,0.00115467,0.00168683
1382,0.00423781,0.000183229,0.000640937,0.000154661,0.00128966,0.00196933
1383,0.00486927,0.000217876,0.000745751,0.000194712,0.00142854,0.00228239
1384,0.00555951,0.00026035,0.000861573,0.000242066,0.00156898,0.00262655
1385,0.00630848,0.000312528,0.000988388,0.000297461,0.00170819,0.00300192
1386,0.00711535,0.000376661,0.00112594,0.000361609,0.00184292,0.00340822
1387,0.00797858,0.000455424,0.00127374,0.000435177,0.00196952,0.00384471
1388,0.00889597,0.000551955,0.001431,0.000518772,0.00208399,0.00431025
1389,0.00986485,0.000669895,0.0015967,0.000612915,0.00218203,0.00480331
1390,0.0108822,0.000813422,0.00176955,0.000718025,0.00225921,0.00532204
1391,0.0119452,0.000987275,0.00194807,0.000834406,0.0023111,0.00586433
1392,0.013051,0.00119676,0.00213065,0.000962223,0.00233344,0.00642797
1393,0.014198,0.00144777,0.00231561,0.0011015,0.00232238,0.00701073
1394,0.0153855,0.00174673,0.00250136,0.00125211,0.00227471,0.00761057
1395,0.0166149,0.00210057,0.00268655,0.00141377,0.00218818,0.0082258
1396,0.0178901,0.00251667,0.00287025,0.00158605,0.00206182,0.00885528
1397,0.0192182,0.00300275,0.00305218,0.00176837,0.00189623,0.00949866
1398,0.0206104,0.00356679,0.003233,0.00196005,0.00169402,0.0101566
1399,0.0220828,0.00421681,0.00341458,0.0021603,0.0014601,0.010831
1400,0.0236566,0.00496078,0.00360037,0.00236825,0.00120212,0.0115251
1401,0.0253599,0.00580637,0.00379571,0.00258301,0.000930824,0.0122439
1402,0.0272273,0.00676074,0.00400825,0.00280369,0.000660342,0.0129943
1403,0.0293015,0.00783028,0.00424829,0.00302944,0.000408546,0.013785
1404,0.0316331,0.00902042,0.00452923,0.00325952,0.000197276,0.0146266
1405,0.0342811,0.0103353,0.00486786,0.0034933,5.25316e-05,0.0155321
1406,0.0373134,0.0117775,0.00528474,0.00373033,4.5699e-06,0.0165162
1407,0.0408064,0.0133481,0.00580447,0.00397037,8.79111e-05,0.0175956
1408,0.0448448,0.0150458,0.0064559,0.00421338,0.000341229,0.0187885
1409,0.0495213,0.0168677,0.00727231,0.00445959,0.000807118,0.0201146
1410,0.0549354,0.0188084,0.00829134,0.00470945,0.00153172,0.0215945
1411,0.0611923,0.0208604,0.00955501,0.00496365,0.00256422,0.0232491
1412,0.0684019,0.023014,0.0111094,0.00522306,0.00395617,0.0250992
1413,0.0766764,0.0252579,0.0130042,0.0054887,0.00576067,0.027165
1414,0.0861289,0.0275787,0.0152923,0.00576166,0.00803143,0.0294649
1415,0.0968708,0.0299623,0.018029,0.00604301,0.0108216,0.0320149
1416,0.109009,0.0323937,0.0212708,0.00633374,0.0141827,0.0348282
1417,0.122645,0.0348585,0.0250747,0.00663459,0.0181631,0.0379137
1418,0.137868,0.0373432,0.0294967,0.00694599,0.0228064,0.0412755
1419,0.154757,0.0398363,0.0345903,0.00726791,0.0281506,0.0449123
1420,0.173377,0.0423302,0.0404048,0.00759975,0.0342256,0.0488164
1421,0.193771,0.0448216,0.0469838,0.00794023,0.0410527,0.0529729
1422,0.215966,0.0473136,0.0543632,0.00828735,0.048642,0.0573597
1423,0.239964,0.0498169,0.0625696,0.00863828,0.056992,0.0619471
1424,0.265744,0.0523517,0.0716181,0.00898939,0.0660877,0.0666973
1425,0.29326,0.0549488,0.0815104,0.00933628,0.0758994,0.0715646
1426,0.322438,0.0576515,0.0922339,0.00967386,0.0863824,0.076496
1427,0.35318,0.0605167,0.103759,0.00999652,0.0974755,0.0814317
1428,0.385361,0.0636164,0.11604,0.0102983,0.109101,0.0863055
1429,0.418835,0.0670388,0.12901,0.0105734,0.121166,0.0910467
1430,0.453431,0.0708885,0.142586,0.0108163,0.133559,0.0955807
1431,0.488962,0.0752875,0.156665,0.0110224,0.146156,0.0998315
1432,0.525224,0.0803749,0.171123,0.0111883,0.158816,0.103723
1433,0.562007,0.0863061,0.185821,0.011313,0.171386,0.107181
1434,0.599094,0.0932525,0.200604,0.011398,0.183704,0.110136
1435,0.63627,0.101399,0.2153,0.0114482,0.195596,0.112526
1436,0.673329,0.110943,0.229729,0.0114728,0.206886,0.114298
1437,0.710082,0.12209,0.243701,0.0114857,0.217392,0.115412
1438,0.746359,0.135052,0.257022,0.011507,0.226935,0.115843
1439,0.782025,0.150043,0.269501,0.0115628,0.235337,0.115581
1440,0.816979,0.167273,0.280951,0.0116865,0.242431,0.114638
1441,0.851166,0.186945,0.291195,0.011919,0.248061,0.113047
1442,0.884583,0.209249,0.300076,0.0123095,0.252085,0.110863
1443,0.917283,0.234357,0.307459,0.0129153,0.254382,0.108169
1444,0.94938,0.262415,0.313237,0.0138023,0.254855,0.105072
1445,0.981056,0.293538,0.31734,0.0150443,0.253431,0.101702
1446,1.01256,0.327808,0.319737,0.0167232,0.250069,0.0982212
1447,1.04421,0.365261,0.320447,0.0189279,0.24476,0.0948117
1448,1.07639,0.405888,0.319535,0.0217535,0.23753,0.0916819
1449,1.10956,0.449629,0.317127,0.0252997,0.228441,0.0890611
1450,1.14423,0.496367,0.313402,0.0296697,0.217592,0.0871979
1451,1.18098,0.545929,0.308604,0.0349679,0.205122,0.0863564
1452,1.22043,0.598082,0.303035,0.0412978,0.191205,0.086812
1453,1.26325,0.652532,0.29706,0.0487598,0.176052,0.0888475
1454,1.31013,0.708928,0.291102,0.057448,0.159909,0.0927473
1455,1.36179,0.766863,0.285639,0.0674478,0.143053,0.0987922
1456,1.41895,0.825877,0.281201,0.0788325,0.125788,0.107254
1457,1.48232,0.885465,0.278359,0.0916606,0.108444,0.118387
1458,1.55257,0.945085,0.277722,0.105972,0.0913683,0.132427
1459,1.63038,1.00417,0.279924,0.121786,0.0749223,0.149577
1460,1.71632,1.06212,0.285614,0.139097,0.0594746,0.17001
1461,1.81092,1.11835,0.295442,0.157873,0.0453953,0.193857
1462,1.91462,1.17227,0.310049,0.178053,0.0330487,0.221202
1463,2.02778,1.22331,0.330051,0.199545,0.0227869,0.25208
1464,2.15061,1.27095,0.356023,0.222223,0.014943,0.286471
1465,2.28326,1.31472,0.388485,0.24593,0.00982424,0.324297
1466,2.42569,1.3542,0.42789,0.270472,0.00770556,0.365416
1467,2.57776,1.38908,0.474604,0.295626,0.0088237,0.409629
1468,2.7392,1.41914,0.528896,0.321133,0.0133716,0.456669
1469,2.90959,1.44426,0.590925,0.346706,0.0214937,0.506209
1470,3.08836,1.46446,0.660728,0.372031,0.0332816,0.557862
1471,3.27483,1.4799,0.738208,0.396772,0.0487712,0.611182
1472,3.46818,1.49086,0.823132,0.420572,0.0679405,0.665673
1473,3.66749,1.49781,0.915121,0.443062,0.0907082,0.720789
1474,3.87173,1.50134,1.01365,0.463866,0.116934,0.775945
1475,4.07979,1.50219,1.11805,0.482607,0.146419,0.830521
1476,4.29048,1.50127,1.2275,0.498917,0.178909,0.883875
1477,4.50258,1.49963,1.34106,0.512441,0.214096,0.935349
1478,4.71483,1.49843,1.45764,0.522848,0.251626,0.98428
1479,4.92598,1.49897,1.57606,0.529838,0.291099,1.03001
1480,5.13478,1.50263,1.69501,0.533152,0.332081,1.0719
1481,5.34005,1.51088,1.81314,0.532578,0.374107,1.10935
1482,5.54065,1.52523,1.929,0.527962,0.41669,1.14177
1483,5.73556,1.54724,2.04114,0.519211,0.45933,1.16864
1484,5.92383,1.57843,2.14806,0.506304,0.501522,1.18951
1485,6.10467,1.62032,2.24832,0.489296,0.542763,1.20398
1486,6.27744,1.67433,2.34048,0.468322,0.582565,1.21174
1487,6.44164,1.74182,2.4232,0.443602,0.620459,1.21256
1488,6.59697,1.82398,2.49524,0.415444,0.656008,1.20631
1489,6.7433,1.92184,2.55546,0.384239,0.68881,1.19295
1490,6.8807,2.03625,2.60292,0.350469,0.718508,1.17255
1491,7.00941,2.16782,2.63681,0.314697,0.744797,1.14529
1492,7.12988,2.31692,2.65655,0.277566,0.767429,1.11143
1493,7.24275,2.48362,2.66177,0.239792,0.786213,1.07135
1494,7.3488,2.66774,2.65235,0.202157,0.801026,1.02553
1495,7.44901,2.86875,2.62841,0.165497,0.811808,0.974539
1496,7.54447,3.08584,2.59032,0.130697,0.818567,0.91904
1497,7.63642,3.31787,2.53873,0.0986694,0.821376,0.859769
1498,7.72619,3.56339,2.47454,0.0703488,0.820371,0.797536
1499,7.8152,3.82066,2.3989,0.0466721,0.815749,0.73321
1500,7.90489,4.08764,2.31322,0.0285643,0.807766,0.667704
1501,7.99677,4.36204,2.21912,0.016922,0.796724,0.60197
1502,8.09231,4.64133,2.11844,0.0125966,0.782972,0.536975
1503,8.19296,4.92278,2.01321,0.0163779,0.766895,0.473694
1504,8.3001,5.20354,1.90559,0.0289768,0.748906,0.413092
1505,8.41503,5.48059,1.79788,0.05101,0.729439,0.356109
1506,8.53892,5.75088,1.69247,0.0829846,0.708938,0.303648
1507,8.67283,6.01136,1.59178,0.125284,0.687849,0.256555
1508,8.81763,6.259,1.49825,0.178157,0.66661,0.215614
1509,8.97402,6.49088,1.41426,0.241705,0.645643,0.181525
1510,9.14251,6.70425,1.34214,0.315873,0.625345,0.1549
1511,9.3234,6.89655,1.28407,0.400446,0.606078,0.13625
1512,9.51677,7.0655,1.24209,0.495045,0.588165,0.125974
1513,9.72251,7.20914,1.21801,0.599121,0.571882,0.124358
1514,9.94027,7.32588,1.21341,0.711963,0.557453,0.131563
1515,10.1695,7.41451,1.2296,0.832697,0.545044,0.147627
1516,10.4094,7.4743,1.26758,0.960296,0.534764,0.172461
1517,10.6591,7.50497,1.32801,1.09359,0.526659,0.205851
1518,10.9174,7.50673,1.41119,1.23128,0.520715,0.247462
1519,11.183,7.48031,1.51708,1.37194,0.516857,0.296837
1520,11.4546,7.42694,1.64524,1.51406,0.514954,0.353412
1521,11.7306,7.34835,1.79487,1.65605,0.514821,0.416516
1522,12.0094,7.24679,1.96478,1.79625,0.516224,0.485387
1523,12.2894,7.12493,2.15341,1.93299,0.518886,0.559182
1524,12.5689,6.98591,2.35889,2.06457,0.522495,0.636986
