t,T+R,N_0,N_1,N_2,N_3
0,1,1.99881e-25,8.5056e-31,9.45547e-31,8.84811e-31
1,1.00059,2.04608e-25,1.01513e-28,1.08209e-28,1.24432e-28
2,1.00214,2.07348e-25,3.63312e-28,3.76083e-28,5.06193e-28
3,1.00466,2.07459e-25,7.56757e-28,7.85494e-28,1.18089e-27
4,1.0081,2.05628e-25,1.29811e-27,1.30505e-27,2.18528e-27
5,1.01244,2.0567e-25,1.97908e-27,1.94234e-27,3.48664e-27
6,1.01765,2.02899e-25,2.75148e-27,2.72979e-27,4.7263e-27
7,1.02366,1.96308e-25,3.85524e-27,3.68381e-27,6.02329e-27
8,1.03043,1.92723e-25,5.08392e-27,5.02177e-27,7.57644e-27
9,1.0379,1.92124e-25,6.57116e-27,6.75074e-27,8.90479e-27
10,1.04599,1.7772e-25,8.19617e-27,8.73682e-27,9.95188e-27
11,1.05464,1.7526e-25,9.66391e-27,1.08626e-26,1.14689e-26
12,1.06375,1.67981e-25,1.16639e-26,1.30827e-26,1.34768e-26
13,1.07325,1.72511e-25,1.34685e-26,1.56006e-26,1.48308e-26
14,1.08304,1.63134e-25,1.44812e-26,1.77613e-26,1.7012e-26
15,1.09304,1.58892e-25,1.62088e-26,2.02764e-26,1.95062e-26
16,1.10315,1.574e-25,1.70374e-26,2.05852e-26,2.24275e-26
17,1.11328,1.54661e-25,1.91775e-26,2.19521e-26,2.40364e-26
18,1.12333,1.43784e-25,2.16244e-26,2.28369e-26,2.60289e-26
19,1.13321,1.36139e-25,2.28213e-26,2.40587e-26,2.84908e-26
20,1.14282,1.28487e-25,2.39332e-26,2.57169e-26,3.10567e-26
21,1.15207,1.18135e-25,2.49987e-26,2.60476e-26,3.26313e-26
22,1.16088,1.16715e-25,2.69602e-26,2.63768e-26,3.29296e-26
23,1.16915,1.16056e-25,2.71014e-26,3.06907e-26,3.56315e-26
24,1.17681,1.07762e-25,3.00722e-26,3.22288e-26,3.5755e-26
25,1.18378,1.10371e-25,3.05071e-26,3.36993e-26,3.9444e-26
26,1.18998,1.06917e-25,3.19349e-26,3.50468e-26,4.31655e-26
27,1.19537,1.0391e-25,3.40302e-26,3.55481e-26,4.19881e-26
28,1.19987,9.65036e-26,3.51655e-26,3.72033e-26,4.88677e-26
29,1.20344,9.70775e-26,3.64891e-26,3.66127e-26,4.87772e-26
30,1.20604,9.65344e-26,3.35288e-26,3.84922e-26,4.79721e-26
31,1.20763,8.5035e-26,3.09954e-26,3.69426e-26,5.19987e-26
32,1.20818,8.08423e-26,3.33588e-26,3.63744e-26,5.1345e-26
33,1.20768,8.00728e-26,2.98076e-26,3.82901e-26,5.30705e-26
34,1.20612,9.27016e-26,2.7632e-26,4.22178e-26,5.23488e-26
35,1.2035,8.61497e-26,2.84786e-26,4.02007e-26,5.02419e-26
36,1.19982,8.6639e-26,2.74258e-26,4.17913e-26,5.40629e-26
37,1.1951,9.18259e-26,2.74376e-26,3.91478e-26,5.54462e-26
38,1.18937,9.8268e-26,2.84796e-26,4.12718e-26,5.63079e-26
39,1.18266,9.81625e-26,2.82301e-26,3.9466e-26,5.51484e-26
40,1.175,1.03961e-25,2.9079e-26,3.43866e-26,5.5244e-26
41,1.16645,1.02634e-25,2.52105e-26,3.32457e-26,5.45574e-26
42,1.15706,1.06582e-25,2.49598e-26,3.41871e-26,5.63939e-26
43,1.14689,1.18384e-25,2.49577e-26,3.09516e-26,5.39105e-26
44,1.136,1.14095e-25,2.16527e-26,2.92933e-26,5.40222e-26
45,1.12447,1.24066e-25,1.99313e-26,2.80284e-26,4.76086e-26
46,1.11237,1.28252e-25,1.72599e-26,2.64619e-26,4.34377e-26
47,1.09978,1.38379e-25,1.78562e-26,2.62127e-26,4.23473e-26
48,1.08678,1.30831e-25,1.44854e-26,2.39468e-26,3.81363e-26
49,1.07345,1.35171e-25,1.41209e-26,2.26161e-26,3.21465e-26
50,1.05988,1.31731e-25,1.10376e-26,2.02624e-26,3.01001e-26
51,1.04616,1.41497e-25,1.05755e-26,1.80853e-26,3.42356e-26
52,1.03237,1.51937e-25,1.06396e-26,1.78521e-26,3.37001e-26
53,1.01859,1.61255e-25,8.19775e-27,1.58644e-26,3.3398e-26
54,1.00491,1.63587e-25,8.01337e-27,1.24894e-26,3.21649e-26
55,0.991418,1.62546e-25,6.34246e-27,1.07372e-26,3.08712e-26
56,0.97818,1.80424e-25,4.99852e-27,9.17459e-27,2.79008e-26
57,0.965274,1.80618e-25,4.15051e-27,6.66517e-27,2.53245e-26
58,0.952771,1.74944e-25,3.44536e-27,5.91337e-27,2.37613e-26
59,0.940736,1.75704e-25,2.78948e-27,3.59067e-27,2.113e-26
60,0.929229,1.72828e-25,1.8105e-27,2.63454e-27,1.58095e-26
61,0.918304,1.7407e-25,2.19581e-27,1.85909e-27,1.39831e-26
62,0.908008,1.77855e-25,2.21777e-27,1.95655e-27,1.26938e-26
63,0.898383,1.96505e-25,2.49124e-27,9.87621e-28,1.06365e-26
64,0.889464,1.79831e-25,4.32357e-27,4.87273e-28,6.72026e-27
65,0.881277,2.07182e-25,4.4392e-27,2.72822e-28,7.27081e-27
66,0.873844,1.89068e-25,4.74247e-27,1.88662e-28,5.38523e-27
67,0.867175,1.95197e-25,6.96537e-27,2.16638e-28,4.31426e-27
68,0.861278,1.76314e-25,8.945e-27,3.29744e-28,4.65548e-27
69,0.856151,1.81214e-25,1.06016e-26,1.2278e-27,3.00193e-27
70,0.851783,1.79623e-25,1.0904e-26,1.52556e-27,2.12878e-27
71,0.84816,1.66495e-25,1.36982e-26,2.46426e-27,1.47449e-27
72,0.845259,1.6206e-25,1.4198e-26,2.81189e-27,1.59742e-27
73,0.84305,1.63301e-25,1.71695e-26,4.96561e-27,1.1636e-27
74,0.841499,1.92161e-25,2.07573e-26,4.57368e-27,6.29836e-28
75,0.840565,1.79703e-25,2.15313e-26,7.80953e-27,5.4955e-28
76,0.840202,1.67246e-25,2.5362e-26,8.87735e-27,8.2015e-28
77,0.840358,1.55293e-25,2.94905e-26,8.47339e-27,1.30979e-27
78,0.84098,1.55634e-25,3.39188e-26,1.00893e-26,1.50921e-27
79,0.842008,1.5062e-25,3.3022e-26,1.31657e-26,1.81867e-27
80,0.843382,1.38756e-25,3.51412e-26,1.49278e-26,2.45101e-27
81,0.845036,1.33716e-25,4.13936e-26,1.57181e-26,2.70704e-27
82,0.846907,1.34879e-25,3.83668e-26,1.88829e-26,2.06393e-27
83,0.848926,1.30903e-25,4.11846e-26,2.20414e-26,5.18576e-27
84,0.851027,1.18897e-25,4.3625e-26,2.39326e-26,5.478e-27
85,0.853141,1.20862e-25,4.93954e-26,2.29665e-26,7.10156e-27
86,0.855204,1.15646e-25,5.38107e-26,2.64343e-26,8.37915e-27
87,0.857149,1.16495e-25,5.11709e-26,3.10638e-26,9.56304e-27
88,0.858914,1.07178e-25,5.95587e-26,3.24737e-26,1.09421e-26
89,0.860436,9.87693e-26,5.50022e-26,3.17e-26,1.18744e-26
90,0.86166,1.03423e-25,6.21116e-26,3.59644e-26,1.55713e-26
91,0.86253,9.51376e-26,5.88555e-26,3.65471e-26,1.81862e-26
92,0.862997,8.22751e-26,5.91255e-26,3.57828e-26,1.45625e-26
93,0.863013,8.60934e-26,5.5284e-26,3.946e-26,1.81497e-26
94,0.862538,8.49771e-26,5.67072e-26,4.20566e-26,1.61548e-26
95,0.861536,8.17013e-26,5.77928e-26,3.88893e-26,1.68999e-26
96,0.859975,7.33809e-26,5.96116e-26,4.38319e-26,1.76632e-26
97,0.857829,7.79891e-26,5.49714e-26,4.35804e-26,1.7331e-26
98,0.855079,8.18803e-26,5.45924e-26,4.48765e-26,1.77671e-26
99,0.851711,7.52311e-26,5.45005e-26,4.81805e-26,1.89143e-26
100,0.847714,7.71049e-26,6.14116e-26,4.43542e-26,1.93432e-26
101,0.843088,7.17382e-26,5.92978e-26,4.75188e-26,2.41885e-26
102,0.837834,7.73912e-26,5.40114e-26,4.44514e-26,2.2039e-26
103,0.83196,8.01305e-26,5.14108e-26,4.95822e-26,2.74956e-26
104,0.825481,6.42924e-26,5.28712e-26,4.45266e-26,2.44441e-26
105,0.818414,6.10477e-26,5.26843e-26,4.43843e-26,2.1267e-26
106,0.810784,6.09475e-26,4.62691e-26,4.26694e-26,2.69771e-26
107,0.802618,6.5411e-26,5.04197e-26,3.942e-26,2.7842e-26
108,0.793949,7.21698e-26,4.79422e-26,4.28161e-26,2.72779e-26
109,0.784813,6.84368e-26,4.33946e-26,4.08031e-26,2.46766e-26
110,0.77525,6.66334e-26,3.91807e-26,3.35758e-26,2.72222e-26
111,0.765301,8.59933e-26,3.77799e-26,3.43915e-26,3.34583e-26
112,0.755013,8.49678e-26,3.62455e-26,3.0939e-26,2.63368e-26
113,0.744432,8.98084e-26,3.04133e-26,3.26229e-26,3.00447e-26
114,0.733608,1.05785e-25,2.95031e-26,3.22265e-26,2.54979e-26
115,0.72259,1.04566e-25,2.5872e-26,3.02645e-26,2.21483e-26
116,0.711428,1.11069e-25,2.47658e-26,3.27506e-26,2.78442e-26
117,0.700174,1.04831e-25,2.13164e-26,3.00952e-26,2.53047e-26
118,0.688877,1.21009e-25,1.705e-26,3.29912e-26,2.40409e-26
119,0.677588,1.12607e-25,1.83952e-26,2.7845e-26,2.3496e-26
120,0.666354,1.0902e-25,1.69051e-26,2.22216e-26,2.07823e-26
121,0.655222,1.3012e-25,1.57408e-26,2.16944e-26,2.29018e-26
122,0.644237,1.13408e-25,1.05535e-26,1.85804e-26,1.94251e-26
123,0.633442,1.4406e-25,1.49516e-26,1.62367e-26,2.21069e-26
124,0.622875,1.26811e-25,1.26992e-26,9.933e-27,1.87005e-26
125,0.612572,1.4309e-25,1.07513e-26,1.05281e-26,1.57172e-26
126,0.602568,1.3584e-25,1.08248e-26,8.80578e-27,1.51322e-26
127,0.59289,1.37706e-25,1.14109e-26,7.53458e-27,1.35288e-26
128,0.583565,1.409e-25,1.00224e-26,4.14685e-27,1.29125e-26
129,0.574615,1.34369e-25,1.08596e-26,7.02003e-27,1.52652e-26
130,0.566057,1.40773e-25,1.25462e-26,5.65118e-27,1.37267e-26
131,0.557905,1.32856e-25,1.44996e-26,4.86305e-27,1.41379e-26
132,0.550168,1.38075e-25,1.36594e-26,4.26358e-27,1.17584e-26
133,0.542851,1.30247e-25,1.28574e-26,2.66841e-27,9.6139e-27
134,0.535956,1.37087e-25,1.47347e-26,1.54179e-27,1.21268e-26
135,0.52948,1.49369e-25,1.65361e-26,6.55182e-28,1.04747e-26
136,0.523417,1.49987e-25,1.99813e-26,6.56016e-28,1.09708e-26
137,0.517755,1.27986e-25,1.61145e-26,2.45069e-28,9.03516e-27
138,0.512482,1.35439e-25,2.05553e-26,2.75002e-28,9.30418e-27
139,0.50758,1.43577e-25,2.19836e-26,1.95338e-28,1.01216e-26
140,0.503029,1.43645e-25,2.46704e-26,5.06015e-28,9.28685e-27
141,0.498807,1.16554e-25,2.84381e-26,2.9066e-28,8.90069e-27
142,0.494887,1.24388e-25,3.45445e-26,1.66718e-27,9.91573e-27
143,0.491244,1.33017e-25,3.55096e-26,1.78549e-27,8.51983e-27
144,0.487847,1.12646e-25,4.46144e-26,4.02109e-27,8.22248e-27
145,0.484666,1.2094e-25,4.40613e-26,4.01687e-27,8.59203e-27
146,0.481669,1.07324e-25,4.12047e-26,3.90521e-27,5.73399e-27
147,0.478823,1.28911e-25,5.08997e-26,7.61652e-27,7.71932e-27
148,0.476097,1.11805e-25,4.6728e-26,9.71455e-27,7.08798e-27
149,0.473455,1.12517e-25,4.34752e-26,9.76883e-27,7.63281e-27
150,0.470867,9.90126e-26,5.04112e-26,1.15248e-26,9.31956e-27
151,0.468299,9.28608e-26,5.80961e-26,1.02573e-26,9.13055e-27
152,0.465721,8.14566e-26,5.46792e-26,1.19119e-26,8.84593e-27
153,0.463101,8.0342e-26,6.16847e-26,1.26621e-26,8.33076e-27
154,0.460412,7.76438e-26,6.35136e-26,1.47703e-26,9.79602e-27
155,0.457626,6.93148e-26,6.11403e-26,1.46482e-26,1.10245e-26
156,0.454718,8.32093e-26,5.70547e-26,2.24727e-26,1.06262e-26
157,0.451666,7.63585e-26,6.6209e-26,2.36331e-26,1.22697e-26
158,0.448448,6.38383e-26,6.55875e-26,2.5445e-26,1.24601e-26
159,0.445047,7.29177e-26,6.97506e-26,2.80256e-26,9.64998e-27
160,0.441447,5.57915e-26,6.42311e-26,2.74755e-26,1.38916e-26
161,0.437635,6.9045e-26,6.15488e-26,3.07622e-26,1.35837e-26
162,0.433601,5.45302e-26,7.32213e-26,2.78011e-26,1.11781e-26
163,0.429338,5.35775e-26,6.87188e-26,3.08788e-26,1.01582e-26
164,0.424841,5.84383e-26,7.2435e-26,3.07468e-26,1.31677e-26
165,0.420108,4.9448e-26,7.52272e-26,3.20348e-26,1.2473e-26
166,0.415141,5.43442e-26,7.01033e-26,3.7056e-26,1.33336e-26
167,0.409943,5.05246e-26,6.83261e-26,3.94964e-26,1.20584e-26
168,0.40452,4.60522e-26,6.15469e-26,3.55153e-26,1.06794e-26
169,0.39888,5.81922e-26,5.79951e-26,3.70657e-26,1.31563e-26
170,0.393035,5.8008e-26,5.90803e-26,3.63146e-26,8.50508e-27
171,0.386998,6.55676e-26,5.53929e-26,3.7155e-26,9.56654e-27
172,0.380783,6.18349e-26,5.08687e-26,3.7279e-26,8.78771e-27
173,0.374406,5.94893e-26,6.2736e-26,3.58208e-26,8.82161e-27
174,0.367887,6.63261e-26,4.84217e-26,3.92115e-26,8.54796e-27
175,0.361243,6.82071e-26,5.85734e-26,3.40835e-26,9.61278e-27
176,0.354496,6.36731e-26,4.81499e-26,3.51988e-26,1.18352e-26
177,0.347667,6.70138e-26,5.35239e-26,3.07884e-26,1.02641e-26
178,0.340778,6.82811e-26,4.56637e-26,3.3782e-26,8.07109e-27
179,0.33385,6.69802e-26,4.70595e-26,3.54473e-26,9.6711e-27
180,0.326907,7.97851e-26,4.2526e-26,2.88856e-26,6.70514e-27
181,0.31997,8.80328e-26,3.96055e-26,3.14277e-26,1.03632e-26
182,0.313062,8.60264e-26,3.33598e-26,3.14531e-26,8.1867e-27
183,0.306203,9.50271e-26,3.61283e-26,2.61773e-26,6.52692e-27
184,0.299415,9.4145e-26,3.74504e-26,3.14279e-26,7.91737e-27
185,0.292717,1.03187e-25,3.08742e-26,2.41446e-26,6.43259e-27
186,0.286128,9.72572e-26,2.61101e-26,2.22094e-26,5.81558e-27
187,0.279666,1.01465e-25,2.62067e-26,2.18394e-26,7.12634e-27
188,0.273346,7.35542e-26,1.66839e-26,2.44975e-26,9.17722e-27
189,0.267183,8.45308e-26,2.27535e-26,2.95154e-26,9.9336e-27
190,0.26119,1.27474e-25,2.8364e-26,2.12815e-26,4.31874e-27
191,0.255378,1.58398e-25,1.59877e-26,1.53129e-26,3.35044e-27
192,0.249758,1.25429e-25,8.9022e-27,6.8023e-27,7.70561e-27
