t,T+R,N_0,N_1,N_2,N_3,N_4
698,2.15445e-08,2.73905e-26,4.66853e-27,1.00727e-27,7.6185e-28,8.77917e-28
699,1.82701e-08,2.15007e-26,2.76068e-27,1.64143e-27,2.38452e-28,5.90261e-28
700,1.54084e-08,1.22724e-26,5.21425e-28,1.36672e-27,-1.72208e-28,9.86064e-29
701,1.29203e-08,8.00753e-27,-1.02946e-27,4.50608e-28,4.78084e-28,-2.96146e-29
702,1.07696e-08,1.24873e-26,-8.4558e-29,1.50106e-28,1.88101e-27,2.43354e-28
703,8.92182e-09,2.08948e-26,2.12303e-27,4.5235e-28,2.6862e-27,6.57942e-28
704,7.34459e-09,2.67764e-26,3.01053e-27,8.30425e-28,1.59641e-27,9.54058e-28
705,6.00732e-09,2.20003e-26,2.83212e-27,6.25319e-28,2.85607e-28,7.43313e-28
706,4.88136e-09,1.31972e-26,1.75834e-27,1.00587e-28,4.92239e-28,2.74262e-28
707,3.94005e-09,5.35981e-27,2.35374e-28,6.94353e-29,3.12672e-27,-1.10163e-29
708,3.15881e-09,7.38248e-27,-3.26619e-28,1.03815e-27,4.34856e-27,2.51932e-28
709,2.5152e-09,1.27933e-26,7.18326e-28,2.0427e-27,3.98784e-27,6.57024e-28
710,1.98894e-09,2.05135e-26,2.96043e-27,1.99318e-27,1.6352e-27,1.13553e-27
711,1.56189e-09,1.86924e-26,4.06694e-27,7.09004e-28,2.37604e-28,9.09396e-28
712,1.21801e-09,9.92809e-27,2.7892e-27,-2.76807e-28,1.3379e-27,4.77783e-28
713,9.43252e-10,4.35531e-27,7.721e-28,5.25019e-29,3.35907e-27,1.40578e-28
714,7.25432e-10,3.56751e-27,-3.71477e-28,1.23357e-27,3.88661e-27,4.69454e-28
715,5.54113e-10,9.36642e-27,1.40339e-27,2.32873e-27,1.65272e-27,9.93347e-28
716,4.20436e-10,1.83148e-26,3.90123e-27,1.81085e-27,-3.45156e-28,1.29478e-27
717,3.1696e-10,1.97197e-26,4.50311e-27,1.16599e-27,-2.6965e-28,1.13549e-27
718,2.37497e-10,1.21995e-26,2.21165e-27,9.82695e-29,8.82351e-28,5.99251e-28
719,1.76957e-10,4.69104e-27,2.00013e-28,5.73351e-29,1.296e-27,4.47685e-28
720,1.31193e-10,6.32849e-27,3.93696e-29,1.16209e-27,4.00947e-28,6.76111e-28
721,9.68614e-11,1.75432e-26,1.65666e-27,2.81881e-27,-7.40095e-29,1.1882e-27
722,7.12936e-11,2.65077e-26,2.68953e-27,2.724e-27,1.64229e-28,1.30421e-27
723,5.2383e-11,2.02142e-26,1.52381e-27,1.35892e-27,5.60874e-28,1.10061e-27
724,3.84825e-11,6.33997e-27,8.40503e-28,3.2375e-28,3.59786e-29,7.73266e-28
725,2.83189e-11,4.76619e-27,-3.10387e-29,1.22184e-27,6.20566e-29,8.26491e-28
726,2.09175e-11,1.54001e-26,-7.18866e-29,2.68639e-27,9.42859e-28,1.46462e-27
727,1.5541e-11,2.34931e-26,6.74446e-28,3.0938e-27,1.41232e-27,2.1144e-27
728,1.16371e-11,1.58913e-26,1.76893e-27,1.65888e-27,6.79303e-28,1.85174e-27
729,8.79668e-12,4.81843e-27,1.87971e-27,5.61781e-28,-4.28018e-28,1.28548e-27
730,6.72018e-12,1.50714e-27,1.91455e-27,1.0142e-27,2.89592e-28,1.34887e-27
731,5.19031e-12,8.29272e-27,3.99696e-28,1.83506e-27,1.33445e-27,2.33218e-27
732,4.05118e-12,1.39795e-26,2.13828e-28,1.75165e-27,8.85959e-28,2.93668e-27
733,3.19195e-12,8.16141e-27,2.159e-27,8.42449e-28,-4.12998e-28,2.28101e-27
734,2.53441e-12,1.82024e-27,3.42716e-27,3.40843e-28,-6.49057e-28,1.30486e-27
735,2.02376e-12,1.51005e-29,2.67167e-27,3.62526e-28,3.52113e-28,1.48492e-27
736,1.62163e-12,2.83248e-27,-7.05875e-29,6.97118e-28,7.24966e-28,2.2695e-27
737,1.30117e-12,5.32438e-27,5.90293e-30,6.27553e-28,-1.42695e-28,2.44041e-27
738,1.04341e-12,4.7904e-27,1.8172e-27,2.78359e-28,-8.44015e-28,1.29025e-27
739,8.34793e-13,3.07991e-27,2.9393e-27,-1.41141e-28,-5.02861e-28,3.69987e-28
740,6.65393e-13,3.04978e-28,3.53588e-28,-5.25866e-30,3.10234e-30,7.21533e-28
741,5.27768e-13,6.55519e-28,-7.25141e-28,3.91033e-28,-5.23422e-29,1.21807e-27
742,4.16165e-13,5.46069e-27,7.78795e-28,3.01327e-28,-4.08596e-28,5.77783e-28
743,3.26003e-13,8.53941e-27,1.86033e-27,-8.17059e-29,-3.27961e-28,-5.03077e-29
744,2.53549e-13,4.68125e-27,2.33449e-28,7.05046e-29,-8.5442e-29,1.35062e-28
745,1.957e-13,7.17136e-28,-3.24577e-28,4.00959e-28,1.86656e-29,4.60149e-28
746,1.49852e-13,2.44445e-27,9.81236e-28,3.28683e-28,2.08432e-28,6.57407e-29
747,1.13805e-13,7.0411e-27,1.37954e-27,-5.60612e-30,4.93114e-28,1.62062e-28
748,8.57039e-14,6.39144e-27,-3.33003e-28,3.68578e-28,1.81581e-28,1.19742e-27
749,6.39893e-14,1.73457e-27,1.77435e-28,9.56429e-28,1.55626e-28,1.33756e-27
750,4.73617e-14,5.24514e-28,2.85e-27,4.35251e-28,7.38782e-28,4.02344e-28
751,3.47468e-14,2.83138e-27,2.27367e-27,-3.05883e-29,8.36279e-28,6.40761e-28
752,2.52655e-14,4.01562e-27,-8.83296e-28,6.72512e-28,4.33975e-28,2.20217e-27
753,1.82066e-14,1.58547e-27,1.49219e-27,1.06112e-27,2.89121e-28,2.45477e-27
754,1.30012e-14,-1.4325e-28,4.97538e-27,4.0943e-28,9.82836e-28,1.00062e-27
755,9.19935e-15,1.10576e-27,2.8228e-27,-1.26105e-28,1.19816e-27,7.11492e-28
756,6.44926e-15,1.98517e-27,-5.6122e-28,4.49021e-28,3.47422e-28,2.32259e-27
757,4.47921e-15,1.37481e-27,2.03276e-27,6.42717e-28,1.5252e-29,2.21606e-27
758,3.0817e-15,1.74547e-28,5.11569e-27,3.64257e-28,6.36855e-28,6.89075e-28
759,2.10005e-15,2.31059e-28,2.48394e-27,3.84994e-29,8.32023e-28,5.32298e-28
760,1.41732e-15,9.14961e-28,-1.78019e-28,1.05953e-28,-9.0501e-29,1.727e-27
761,9.47215e-16,8.41156e-28,1.75385e-27,2.22534e-28,-2.33197e-28,1.2271e-27
762,6.26776e-16,4.53575e-28,4.14754e-27,4.16303e-28,1.36367e-28,1.55991e-28
763,4.10577e-16,4.37862e-28,1.32043e-27,3.74421e-28,1.1561e-28,7.5403e-28
764,2.66212e-16,4.61062e-28,-5.3496e-28,5.6067e-29,-1.05594e-28,1.20769e-27
765,1.70818e-16,8.08701e-28,9.49829e-28,7.16909e-29,-1.6272e-28,3.2273e-28
766,1.08451e-16,1.25763e-27,2.15173e-27,7.50986e-28,1.82132e-29,1.72668e-28
767,6.81167e-17,5.29325e-28,1.04597e-27,7.11709e-28,1.31537e-28,9.11925e-28
768,4.23168e-17,2.83914e-28,-4.18439e-28,-6.64855e-29,6.05666e-29,5.062e-28
769,2.59974e-17,1.4173e-27,5.74203e-28,1.04397e-28,1.85214e-29,3.08567e-29
770,1.57918e-17,1.62332e-27,1.59442e-27,7.04953e-28,1.13788e-28,3.35706e-28
771,9.48358e-18,8.40784e-28,2.71273e-28,4.16385e-28,1.94813e-28,4.52604e-28
772,5.63004e-18,7.05942e-28,-5.78496e-28,-8.69703e-29,-3.18702e-29,4.47156e-29
773,3.30402e-18,2.19842e-27,7.51045e-28,2.79283e-28,-8.67978e-29,2.13352e-28
774,1.91701e-18,1.90699e-27,9.7811e-28,8.4216e-28,6.55974e-29,3.60129e-28
775,1.10002e-18,9.60356e-28,-3.3106e-28,2.28508e-28,6.14236e-29,8.25902e-29
776,6.24633e-19,1.41688e-27,5.00937e-29,-7.14547e-29,-1.47113e-28,3.1463e-28
777,3.51313e-19,1.77338e-27,9.20173e-28,5.7851e-28,-1.21325e-29,5.8128e-28
778,1.95995e-19,2.41794e-27,-4.29015e-29,5.24824e-28,-8.60886e-30,1.91671e-28
779,1.08703e-19,1.49773e-27,-8.59285e-29,-1.25368e-28,-2.00221e-29,3.10373e-28
780,6.01084e-20,1.71984e-27,9.25736e-28,3.56319e-28,2.75729e-28,5.76919e-28
781,3.3259e-20,2.71063e-27,2.01639e-28,7.77144e-28,2.54956e-29,2.79627e-28
782,1.85047e-20,2.23208e-27,-1.6263e-28,-4.71676e-29,7.13925e-29,4.75659e-28
783,1.04074e-20,1.79206e-27,8.15988e-28,2.241e-28,7.05982e-28,8.27819e-28
784,5.9415e-21,2.99011e-27,5.62168e-28,6.71107e-28,1.3399e-28,5.47768e-28
785,3.45669e-21,2.29524e-27,-1.51792e-28,-1.58719e-28,-3.19044e-29,9.82493e-28
786,2.05505e-21,2.46107e-27,9.48173e-28,2.77969e-28,8.173e-28,1.09884e-27
787,1.24493e-21,4.31797e-27,6.47866e-28,3.99427e-28,4.61013e-28,6.80949e-28
788,7.66369e-22,1.79244e-27,1.89431e-28,-2.14652e-29,-1.39887e-28,1.10693e-27
789,4.78398e-22,3.13323e-27,9.52474e-28,3.3758e-28,6.5665e-28,9.36552e-28
790,2.99991e-22,3.66594e-27,3.53753e-28,2.78219e-28,2.95767e-28,3.89686e-28
791,1.88258e-22,1.36567e-27,3.42832e-28,7.17608e-29,-1.87487e-28,7.68125e-28
792,1.18248e-22,3.10045e-27,1.92107e-27,3.0917e-28,5.4893e-28,3.80688e-28
793,7.36167e-23,3.11155e-27,6.76758e-28,1.60951e-28,1.49011e-28,2.35285e-28
794,4.53579e-23,1.41683e-27,1.58085e-28,2.0451e-28,4.61024e-29,7.56497e-28
795,2.78498e-23,4.00128e-27,2.61534e-27,1.35744e-28,5.7187e-28,1.28523e-28
796,1.67866e-23,2.09825e-27,6.98681e-28,3.34871e-28,-2.13655e-29,6.59563e-28
797,9.98965e-24,2.99197e-27,1.43609e-28,2.09966e-28,4.01063e-28,9.61578e-28
798,5.94828e-24,2.79897e-27,5.09239e-27,1.12829e-28,5.62942e-28,1.43182e-28
799,3.43778e-24,1.28335e-27,3.3046e-28,4.31192e-28,-6.53828e-29,1.13458e-27
800,1.98104e-24,3.003e-27,1.44082e-27,-7.19907e-31,1.07605e-27,4.68408e-28
801,1.1553e-24,2.26019e-27,6.62179e-27,3.26375e-28,4.89456e-28,4.2545e-28
802,6.29342e-25,1.4336e-27,-2.28469e-27,2.06633e-28,1.54876e-28,1.33044e-27
803,3.67324e-25,2.49072e-27,5.14907e-27,3.6751e-31,1.05576e-27,7.94333e-30
804,2.15082e-25,2.42105e-27,4.42793e-27,2.32028e-28,2.6571e-28,1.13285e-27
805,1.07652e-25,1.1185e-27,-1.70782e-27,3.32018e-29,1.84505e-28,8.77663e-28
806,8.14361e-26,2.3482e-27,1.01074e-26,5.46334e-28,9.06676e-28,2.68733e-28
807,3.88748e-26,1.65378e-27,-2.57219e-27,-4.78065e-29,1.31584e-28,2.08844e-27
808,3.01154e-26,1.26744e-27,5.27417e-27,9.3379e-28,5.83146e-28,1.80707e-28
809,2.67753e-26,3.01233e-27,4.20533e-27,1.5262e-28,6.25397e-28,1.3053e-27
810,1.0726e-26,3.7736e-28,-1.63493e-27,5.33291e-28,-7.94332e-29,1.22231e-27
811,2.35009e-26,3.0292e-27,9.18717e-27,8.58866e-28,8.902e-28,1.65272e-28
812,7.48516e-27,6.16779e-28,-2.78079e-27,-5.18263e-29,3.81448e-28,1.71492e-27
813,1.96261e-26,3.48549e-27,6.42395e-27,2.02063e-27,3.0704e-28,-3.46799e-29
814,1.2056e-26,2.78906e-27,-2.11048e-28,-2.44364e-28,6.67494e-28,1.3672e-27
815,1.16767e-26,9.79048e-28,2.14039e-27,2.32563e-27,-1.42606e-28,5.23571e-28
816,2.13146e-26,5.45257e-27,2.91278e-27,4.60707e-28,8.17319e-28,7.68587e-28
817,6.11973e-27,-2.59162e-28,-7.40252e-28,1.0522e-27,6.79769e-29,1.38656e-27
818,2.75618e-26,6.80316e-27,4.7405e-27,1.52996e-27,3.75332e-28,7.10027e-29
819,5.40591e-27,-2.24186e-28,-1.34286e-27,1.6705e-28,2.55669e-28,1.63929e-27
820,2.5665e-26,5.85635e-27,4.50977e-27,1.8311e-27,5.6249e-29,3.96343e-30
821,9.40508e-27,7.19085e-28,-1.2139e-27,-1.50911e-28,3.31921e-28,1.30792e-27
822,2.10673e-26,4.73168e-27,1.66022e-27,1.35232e-27,-8.53724e-29,4.79606e-28
823,1.64733e-26,2.44001e-27,9.9672e-29,-1.19613e-28,3.35051e-28,8.10264e-28
824,1.82872e-26,4.30568e-27,5.07778e-28,6.74486e-28,-1.67468e-28,8.19749e-28
825,1.77599e-26,2.02007e-27,7.8088e-28,-6.81097e-29,4.43535e-28,3.42743e-28
826,1.5404e-26,3.57562e-27,5.15884e-29,4.94673e-28,-2.15643e-28,1.07582e-27
827,1.92276e-26,2.11908e-27,5.46765e-28,-1.985e-29,3.88738e-28,-2.89939e-29
828,1.58708e-26,3.03049e-27,1.25612e-28,5.25544e-28,-7.59957e-29,8.3793e-28
829,2.0274e-26,1.88121e-27,6.73002e-28,5.27084e-29,4.46784e-28,6.6339e-30
830,2.03227e-26,4.05276e-27,1.33752e-28,6.68321e-28,1.90991e-28,5.33225e-28
831,1.62838e-26,9.12964e-28,7.38035e-28,2.38904e-28,3.70087e-28,1.09772e-28
832,2.31467e-26,4.53484e-27,1.10597e-27,9.70908e-28,3.1613e-28,1.83697e-28
833,1.47686e-26,-3.43432e-29,8.98117e-28,5.19517e-28,3.20903e-28,2.797e-28
834,3.06331e-26,5.41943e-27,1.4727e-27,1.20166e-27,5.12907e-28,1.87476e-29
835,1.33067e-26,-2.18514e-28,1.19566e-27,1.00882e-27,3.04893e-28,4.44904e-28
836,3.5802e-26,6.81132e-27,5.40067e-28,1.45983e-27,4.08921e-28,5.63432e-30
837,1.17984e-26,9.87953e-30,2.13804e-27,1.3117e-27,1.1844e-28,3.36261e-28
838,2.97639e-26,5.05456e-27,3.85856e-28,8.13737e-28,3.93301e-28,3.5274e-29
839,1.44151e-26,1.16326e-27,3.93442e-27,1.40505e-27,1.49064e-28,3.60092e-28
840,2.5149e-26,3.57811e-27,-1.69995e-27,4.97907e-28,3.57359e-28,2.16293e-29
841,2.02362e-26,3.99138e-27,4.97063e-27,1.45413e-27,-8.4607e-29,3.20559e-28
842,1.27593e-26,1.75188e-27,-2.73825e-27,1.55016e-28,3.71128e-28,-9.76338e-31
843,2.32914e-26,5.09685e-27,5.41991e-27,8.88441e-28,-9.11921e-29,3.45257e-28
844,1.07259e-26,2.03299e-27,-7.17638e-28,9.90106e-29,2.63267e-28,2.36147e-29
845,2.31123e-26,5.48123e-27,2.10684e-27,3.87555e-28,9.69555e-29,4.29033e-28
846,1.60864e-26,2.36489e-27,4.15742e-27,3.4002e-28,2.75292e-28,1.28254e-28
847,9.87329e-27,3.95871e-27,-3.24157e-27,-7.60722e-29,2.43539e-28,2.25962e-28
848,2.11309e-26,4.68051e-27,6.3868e-27,3.61417e-28,4.68084e-28,3.11455e-28
849,9.30817e-27,3.53064e-27,-7.75128e-28,7.76493e-29,-1.01029e-28,1.60153e-28
850,1.72964e-26,5.01606e-27,1.12176e-27,4.99815e-29,1.54867e-27,5.82709e-28
851,1.95702e-26,1.9366e-27,1.01701e-26,2.35058e-28,-8.70263e-28,1.87472e-29
852,7.84181e-27,4.14327e-27,-4.0294e-27,-3.76918e-29,2.04273e-27,7.39337e-28
853,1.75339e-26,3.91801e-27,5.98988e-27,1.02918e-28,2.32507e-28,1.32086e-29
854,1.72834e-26,2.21667e-27,9.34385e-27,1.42735e-28,3.05017e-28,6.35991e-28
855,8.20753e-27,5.62226e-27,-6.27668e-27,9.9091e-29,3.64258e-27,2.17692e-28
856,2.27477e-26,2.55286e-27,1.43806e-26,3.80501e-29,-2.32127e-27,2.9277e-28
857,1.72151e-26,1.47002e-27,7.82766e-27,1.48476e-28,3.25926e-27,6.34418e-28
858,4.58477e-27,5.15754e-27,-6.09265e-27,3.93786e-28,1.74977e-27,1.18065e-28
859,1.99425e-26,1.6938e-27,1.40089e-26,-5.18348e-29,-1.70124e-27,5.00226e-28
860,1.46608e-26,1.54731e-27,4.93806e-27,4.08308e-28,5.33351e-27,2.06023e-28
861,6.65289e-27,5.86441e-27,-4.13499e-27,5.35011e-28,-1.16769e-29,3.24101e-28
862,1.70042e-26,2.5884e-27,8.92973e-27,4.86236e-29,-1.28293e-27,3.05214e-28
863,1.72677e-26,3.22273e-28,7.79668e-27,3.88873e-28,4.97177e-27,3.14328e-28
864,8.27596e-27,5.46517e-27,-3.27107e-27,8.69138e-28,1.63471e-28,3.388e-28
865,1.28422e-26,4.92121e-27,1.06928e-27,1.83476e-28,-1.60418e-27,9.66217e-29
866,2.14874e-26,-1.02484e-28,9.20806e-27,1.65089e-28,4.81161e-27,4.79155e-28
867,1.25772e-26,1.58298e-27,3.7794e-27,1.02512e-27,1.73161e-27,9.55834e-29
868,6.22189e-27,4.91664e-27,-2.73562e-27,7.72705e-28,-2.08993e-27,1.25727e-28
869,1.29424e-26,1.86106e-27,-3.74628e-29,1.60847e-28,3.68595e-27,4.75608e-28
870,1.43785e-26,-3.70659e-28,5.27236e-27,3.6112e-28,4.24844e-27,8.93465e-29
871,6.58363e-27,1.43147e-27,3.65681e-27,8.4683e-28,-1.3e-27,1.45802e-28
872,7.02309e-27,2.69652e-27,-1.20423e-27,8.19333e-28,4.01941e-28,2.74329e-28
873,7.65807e-27,5.93562e-28,-9.43966e-28,2.32887e-28,3.35316e-27,8.96932e-29
874,5.33617e-27,-1.5738e-28,2.27824e-27,1.89258e-28,1.03632e-27,1.34187e-28
875,5.63008e-27,9.94979e-28,3.60122e-27,4.41419e-28,-4.89363e-28,2.11779e-28
876,5.49479e-27,8.73842e-28,1.23399e-27,3.30866e-28,6.67131e-28,5.29336e-30
877,3.30843e-27,2.49604e-28,-5.66048e-28,-9.48153e-31,1.06862e-27,1.06907e-28
878,2.53762e-27,5.49769e-29,9.39034e-28,1.06804e-30,1.28328e-28,2.35794e-28
879,4.81778e-27,4.67097e-28,3.51239e-27,5.39242e-29,-4.98442e-29,2.29622e-28
880,6.0788e-27,4.09933e-28,4.04385e-27,-3.24203e-29,2.1292e-28,2.07872e-29
881,3.65711e-27,1.03346e-28,1.16899e-27,8.24592e-29,7.1787e-29,1.21064e-28
882,2.88997e-27,2.27052e-28,7.28438e-28,3.03427e-28,-3.42874e-29,2.89876e-28
883,5.50843e-27,4.77094e-28,3.3007e-27,4.91922e-28,4.08705e-29,2.9277e-28
884,5.5812e-27,4.59538e-28,2.92508e-27,3.81128e-28,3.32933e-28,7.84595e-29
885,4.02189e-27,9.63794e-29,1.76428e-27,3.16479e-28,7.33329e-29,7.28081e-29
886,3.28089e-27,1.64952e-28,3.97194e-28,7.10933e-28,1.87077e-28,1.89695e-28
887,3.7927e-27,5.60061e-28,6.92573e-28,9.88975e-28,1.49351e-28,2.25268e-28
888,5.24251e-27,4.12262e-28,2.2352e-27,7.30521e-28,2.59977e-28,9.35136e-29
889,4.78808e-27,6.43948e-29,1.8702e-27,3.85726e-28,3.65326e-28,8.06472e-30
890,3.10448e-27,1.15307e-28,2.81266e-28,5.89611e-28,3.88312e-28,2.95382e-29
891,2.79027e-27,2.84487e-28,1.2109e-28,6.62712e-28,4.60703e-28,6.74649e-29
892,4.33279e-27,3.66385e-28,8.60352e-28,8.68394e-28,3.9548e-28,1.31589e-28
893,5.45737e-27,1.6706e-28,1.70925e-27,4.93376e-28,5.46185e-28,4.43268e-29
894,5.02369e-27,2.80332e-28,1.25559e-27,2.79543e-28,8.91558e-28,8.35743e-30
895,2.85814e-27,3.65383e-29,1.78197e-28,4.19782e-28,8.10528e-28,9.80017e-30
896,3.07767e-27,1.33815e-28,-3.79314e-28,5.57657e-28,9.94454e-28,1.3538e-28
897,4.14273e-27,3.03796e-28,5.78884e-28,5.08367e-28,5.58568e-28,3.0085e-28
898,6.2286e-27,1.63381e-28,2.62238e-27,2.66085e-28,7.20155e-28,1.32105e-28
899,4.72745e-27,5.20881e-29,2.38762e-27,1.50562e-28,8.90024e-28,9.12153e-29
900,3.38829e-27,9.28266e-29,8.4161e-28,2.38048e-28,9.24799e-28,3.06807e-28
901,3.5273e-27,1.52184e-28,2.62464e-28,4.49657e-28,5.66232e-28,5.01948e-28
902,5.48177e-27,1.80398e-28,2.5862e-27,2.5242e-28,4.24669e-28,5.82612e-28
903,6.29393e-27,1.07294e-28,4.49598e-27,2.79168e-29,4.4517e-28,2.97673e-28
904,4.4494e-27,1.90959e-28,2.68152e-27,7.10123e-29,5.84937e-28,3.66982e-28
905,2.78319e-27,9.25144e-29,3.23043e-28,1.41717e-28,3.35599e-28,7.65808e-28
906,3.73046e-27,2.83555e-30,1.43782e-27,5.81979e-29,1.7763e-28,8.01864e-28
907,5.02479e-27,2.04818e-28,3.93609e-27,1.7788e-29,5.73893e-29,3.21442e-28
908,5.60932e-27,2.6451e-28,4.14364e-27,4.40616e-29,1.84811e-28,3.77239e-28
909,2.24443e-27,9.48511e-29,5.932e-28,1.10929e-28,2.24242e-28,4.72094e-28
910,1.23771e-27,2.5972e-29,9.39017e-29,3.99662e-29,-7.79591e-29,4.55064e-28
911,2.80746e-27,2.5304e-28,1.76081e-27,-3.5375e-29,-1.86949e-28,2.96872e-28
912,3.57527e-27,1.6947e-28,2.6442e-27,9.92116e-29,2.35103e-29,1.05184e-28
913,3.03329e-27,4.25819e-29,2.02676e-27,2.45225e-28,-3.9399e-29,1.48224e-28
914,5.04727e-28,2.97514e-29,-2.48894e-28,9.3874e-29,-2.08731e-28,2.43195e-28
915,9.73792e-28,1.64548e-28,3.01884e-28,6.40131e-29,-2.66912e-28,1.41155e-28
916,1.86826e-27,6.39222e-29,1.34397e-27,6.51602e-29,-1.3655e-28,1.11943e-28
917,1.89438e-27,4.94543e-29,9.39247e-28,1.89086e-28,4.58959e-29,3.36432e-29
918,1.39262e-27,1.90885e-28,2.0006e-28,2.09615e-28,-6.02024e-29,5.06529e-29
919,6.17911e-28,2.26381e-28,-1.78624e-28,1.22993e-28,-2.93214e-28,1.7167e-28
920,3.85611e-28,5.36664e-29,-3.87368e-28,1.99151e-29,-1.98721e-28,4.34125e-28
921,1.49929e-27,8.04076e-30,1.0113e-28,4.21946e-29,1.68406e-28,5.35361e-28
922,2.42933e-27,2.27669e-28,8.8459e-28,1.48835e-28,1.27576e-28,4.46276e-28
923,2.10482e-27,4.44999e-28,6.62371e-28,9.85492e-29,-2.7946e-28,5.6638e-28
924,1.17472e-27,2.30421e-28,-2.22182e-28,8.45221e-29,-3.4863e-28,9.59858e-28
925,1.42441e-27,-9.19418e-29,-3.59587e-28,5.49122e-29,2.03848e-28,1.24028e-27
926,3.19215e-27,3.3976e-28,8.33669e-28,8.46059e-29,4.03291e-28,1.1089e-27
927,3.8062e-27,5.31014e-28,1.33355e-27,9.33196e-29,1.85137e-28,9.98214e-28
928,2.59051e-27,4.23551e-28,5.9758e-28,9.25188e-29,-2.13183e-28,1.1203e-27
929,1.92214e-27,-7.66258e-29,1.30745e-28,3.39912e-29,1.54087e-28,1.38146e-27
930,3.19244e-27,5.52046e-30,4.85374e-28,1.22863e-28,7.25055e-28,1.3102e-27
931,4.60484e-27,4.25318e-28,8.59531e-28,1.05952e-28,6.33525e-28,1.12101e-27
932,3.86985e-27,5.84111e-28,5.128e-28,4.43958e-29,5.61846e-28,1.01986e-27
933,3.04095e-27,3.59884e-28,1.69642e-28,4.06974e-29,4.06415e-28,1.06727e-27
934,3.10873e-27,2.32624e-30,3.70818e-29,1.63848e-29,6.29583e-28,1.11901e-27
935,4.88541e-27,4.29741e-28,1.22816e-28,1.47206e-29,1.34923e-27,9.22762e-28
936,4.54241e-27,8.64378e-28,5.48894e-29,-1.63469e-29,1.02494e-27,7.14156e-28
937,2.97107e-27,6.10415e-28,1.85992e-29,-5.57781e-30,4.91209e-28,6.38383e-28
938,2.47414e-27,1.2049e-28,-2.88358e-28,-4.77675e-29,5.34209e-28,7.13597e-28
939,2.82797e-27,9.13025e-29,-6.4001e-28,-6.28308e-29,1.02201e-27,6.13705e-28
940,3.38535e-27,6.34989e-28,-5.01487e-28,6.73513e-29,1.01737e-27,3.47894e-28
941,2.77871e-27,5.11856e-28,-2.0779e-28,2.41674e-28,6.2705e-28,2.58846e-28
942,2.15295e-27,3.79792e-28,9.07599e-29,5.72e-29,2.3361e-28,1.51218e-28
943,1.71944e-27,-2.90431e-29,-6.24049e-28,5.58567e-29,5.33746e-28,1.51568e-28
944,2.45534e-27,-3.57491e-29,-7.89465e-29,1.79433e-28,4.93478e-28,6.40309e-29
945,2.80635e-27,2.72259e-28,1.21666e-28,3.5879e-28,4.94469e-28,5.08187e-29
946,3.28958e-27,1.002e-27,4.44159e-28,4.00693e-28,2.06832e-28,2.38013e-29
947,2.67866e-27,5.77149e-28,1.86377e-28,3.68592e-28,7.46565e-29,-3.27602e-30
948,2.90773e-27,2.72667e-28,-1.55298e-28,3.79264e-28,4.72656e-28,1.04452e-30
949,3.81533e-27,8.86469e-28,2.87871e-28,5.18025e-28,5.95377e-28,4.7141e-29
950,5.17614e-27,2.0585e-27,5.12913e-28,6.61998e-28,3.82024e-28,1.1695e-28
951,4.24146e-27,1.68791e-27,-5.63833e-30,5.60558e-28,1.24128e-28,1.07582e-28
952,2.99962e-27,8.77434e-28,-2.47774e-28,3.77093e-28,1.09383e-28,5.93171e-29
953,4.2207e-27,1.61482e-27,-6.8993e-29,5.47704e-28,4.16144e-28,1.2296e-28
954,5.1652e-27,2.37337e-27,-9.04758e-30,8.84657e-28,2.89871e-28,1.91551e-28
955,5.02461e-27,2.26103e-27,1.23264e-28,8.29445e-28,7.03117e-29,1.99291e-28
956,4.00276e-27,1.40184e-27,1.05851e-28,6.6794e-28,6.72492e-29,6.03829e-29
957,2.88084e-27,1.01406e-27,-2.22385e-28,3.02953e-28,1.72075e-28,2.999e-29
958,4.46474e-27,2.17592e-27,-4.51728e-29,7.42283e-28,1.90178e-29,3.97687e-29
959,5.89454e-27,2.15348e-27,9.9694e-28,1.15412e-27,-1.96299e-29,4.45017e-29
960,4.51345e-27,7.96966e-28,1.35745e-27,6.80574e-28,5.56451e-30,-1.9794e-30
961,3.38423e-27,1.08197e-27,2.42302e-28,2.85444e-28,1.09118e-28,3.54252e-29
962,4.22897e-27,1.85173e-27,3.26207e-28,3.88496e-28,4.16775e-29,3.53253e-29
963,5.09306e-27,1.40732e-27,1.8925e-27,7.23683e-28,-1.63477e-28,1.97227e-30
964,4.76162e-27,2.44093e-28,2.32771e-27,7.59134e-28,1.3034e-28,-2.85596e-31
965,3.66335e-27,1.75028e-28,1.2428e-27,2.10034e-28,4.10628e-28,9.70234e-29
966,3.30005e-27,6.4924e-28,2.03658e-28,-1.37295e-29,5.74309e-28,1.50689e-28
967,4.40305e-27,6.73131e-28,1.96637e-27,3.55154e-28,8.51436e-30,5.57147e-29
968,5.29627e-27,3.41392e-28,2.87007e-27,4.04627e-28,4.17131e-28,2.53865e-29
969,4.32244e-27,-2.75422e-29,1.66075e-27,4.50596e-28,6.45481e-28,8.84938e-29
970,3.49182e-27,4.33856e-28,3.59338e-29,1.39843e-28,6.30663e-28,1.87076e-28
971,3.37956e-27,5.16241e-28,8.37021e-28,2.2365e-28,2.1454e-28,9.10421e-29
972,4.40916e-27,2.1673e-28,2.34356e-27,6.3832e-28,-2.81967e-29,6.22107e-29
973,3.60819e-27,-6.82727e-29,1.0632e-27,7.1525e-28,3.75081e-28,5.83464e-29
