t,T+R,N_0,N_1,N_2
0,1,1.98967e-25,8.99119e-31,1.134e-30
1,1.00026,2.06983e-25,1.12757e-28,1.32951e-28
2,1.00093,2.15815e-25,4.18903e-28,4.71331e-28
3,1.00202,2.12619e-25,9.33593e-28,1.02018e-27
4,1.00352,2.12344e-25,1.65154e-27,1.68644e-27
5,1.00543,2.07206e-25,2.57033e-27,2.35846e-27
6,1.00772,2.0491e-25,3.52856e-27,3.19595e-27
7,1.0104,2.02392e-25,4.65312e-27,4.03971e-27
8,1.01344,1.89296e-25,5.70167e-27,5.11615e-27
9,1.01683,1.88469e-25,6.96806e-27,6.12055e-27
10,1.02054,1.9032e-25,8.16809e-27,7.28483e-27
11,1.02456,1.8923e-25,9.61682e-27,8.87778e-27
12,1.02887,1.86474e-25,1.12641e-26,1.10831e-26
13,1.03344,1.82477e-25,1.27141e-26,1.3337e-26
14,1.03824,1.78665e-25,1.45234e-26,1.56869e-26
15,1.04325,1.79139e-25,1.67054e-26,1.80224e-26
16,1.04844,1.7486e-25,1.84117e-26,2.06824e-26
17,1.05378,1.73439e-25,2.09517e-26,2.34845e-26
18,1.05923,1.69971e-25,2.379e-26,2.66073e-26
19,1.06478,1.66505e-25,2.65249e-26,3.01359e-26
20,1.07038,1.5935e-25,3.1525e-26,3.18372e-26
21,1.076,1.48029e-25,3.48401e-26,3.60591e-26
22,1.08161,1.4532e-25,3.7733e-26,3.73766e-26
23,1.08718,1.32584e-25,4.14406e-26,3.92316e-26
24,1.09267,1.23984e-25,4.49028e-26,4.12022e-26
25,1.09805,1.20093e-25,4.76527e-26,4.37209e-26
26,1.10329,1.14819e-25,4.94118e-26,4.75876e-26
27,1.10835,1.13487e-25,5.02326e-26,4.85569e-26
28,1.11321,1.08775e-25,5.31886e-26,5.30883e-26
29,1.11783,1.06731e-25,5.45107e-26,5.57777e-26
30,1.12219,1.04905e-25,5.67872e-26,6.03682e-26
31,1.12624,9.8728e-26,5.94667e-26,6.11162e-26
32,1.12998,9.78528e-26,6.28245e-26,6.51124e-26
33,1.13336,8.878e-26,6.4285e-26,6.69311e-26
34,1.13636,8.17935e-26,6.42752e-26,6.68702e-26
35,1.13897,7.94454e-26,6.50038e-26,6.75502e-26
36,1.14116,7.64653e-26,6.79719e-26,7.19804e-26
37,1.14291,7.90451e-26,6.73944e-26,7.51624e-26
38,1.1442,7.15484e-26,6.6046e-26,7.61955e-26
39,1.14501,6.80891e-26,7.13122e-26,7.72713e-26
40,1.14534,6.4018e-26,6.90589e-26,8.28157e-26
41,1.14517,6.4827e-26,6.87519e-26,7.86427e-26
42,1.14448,6.36826e-26,7.48092e-26,8.03983e-26
43,1.14328,6.29967e-26,7.58293e-26,7.87019e-26
44,1.14156,5.88727e-26,7.39916e-26,8.05144e-26
45,1.1393,5.74737e-26,7.89169e-26,7.88797e-26
46,1.13653,6.02356e-26,8.0636e-26,8.10404e-26
47,1.13322,6.09686e-26,7.7837e-26,8.53609e-26
48,1.12939,6.61538e-26,7.9677e-26,9.06701e-26
49,1.12504,5.76758e-26,7.57824e-26,9.40932e-26
50,1.12019,5.17723e-26,8.19319e-26,9.45341e-26
51,1.11483,5.34722e-26,7.69723e-26,9.07383e-26
52,1.10899,5.79338e-26,7.40187e-26,9.76441e-26
53,1.10267,5.67873e-26,6.79557e-26,9.0333e-26
54,1.09589,5.82556e-26,6.88527e-26,8.434e-26
55,1.08866,5.97738e-26,6.73828e-26,8.33902e-26
56,1.08102,6.52133e-26,6.05311e-26,8.57133e-26
57,1.07297,6.75618e-26,5.41797e-26,8.27256e-26
58,1.06455,7.30491e-26,5.68091e-26,8.76044e-26
59,1.05576,7.24571e-26,4.95228e-26,7.68864e-26
60,1.04665,7.30173e-26,4.7749e-26,7.88144e-26
61,1.03722,8.15101e-26,4.9052e-26,8.35292e-26
62,1.02752,8.19106e-26,4.56159e-26,7.19357e-26
63,1.01757,8.53873e-26,4.66553e-26,7.37274e-26
64,1.00739,9.91052e-26,4.22911e-26,5.83004e-26
65,0.997015,1.07644e-25,4.09482e-26,6.67512e-26
66,0.986475,1.01684e-25,3.97472e-26,6.33649e-26
67,0.975798,1.06386e-25,3.8442e-26,6.71993e-26
68,0.965015,1.10455e-25,2.92367e-26,6.46299e-26
69,0.954154,1.099e-25,2.91448e-26,6.17483e-26
70,0.943245,1.07231e-25,2.46979e-26,5.92797e-26
71,0.932317,1.14269e-25,2.25027e-26,6.0987e-26
72,0.921399,1.23722e-25,2.09481e-26,5.92177e-26
73,0.910519,1.34352e-25,1.82683e-26,4.7788e-26
74,0.899704,1.34235e-25,1.62223e-26,4.2669e-26
75,0.88898,1.40439e-25,1.38739e-26,4.79908e-26
76,0.878374,1.57797e-25,1.34334e-26,4.44741e-26
77,0.86791,1.51769e-25,1.22506e-26,3.91118e-26
78,0.857611,1.58634e-25,9.68588e-27,3.71773e-26
79,0.847499,1.65723e-25,7.03984e-27,3.1714e-26
80,0.837596,1.66866e-25,6.75199e-27,3.18158e-26
81,0.827919,1.74646e-25,4.91177e-27,2.50425e-26
82,0.818488,1.75095e-25,4.6542e-27,2.7901e-26
83,0.809319,1.71528e-25,2.3526e-27,2.2662e-26
84,0.800426,1.83111e-25,1.84148e-27,2.26982e-26
85,0.791821,1.7231e-25,1.91713e-27,1.45448e-26
86,0.783517,1.8928e-25,1.33545e-27,1.60487e-26
87,0.775523,1.8821e-25,8.0598e-28,1.3706e-26
88,0.767846,1.83602e-25,6.688e-28,1.32195e-26
89,0.760492,1.93433e-25,1.36584e-27,9.48843e-27
90,0.753466,1.99701e-25,1.6845e-27,8.81332e-27
91,0.746769,1.90858e-25,2.797e-27,7.38797e-27
92,0.740403,1.88542e-25,2.30832e-27,7.26667e-27
93,0.734365,2.00467e-25,3.29892e-27,5.86357e-27
94,0.728654,1.99958e-25,4.97831e-27,3.94263e-27
95,0.723265,1.88541e-25,5.03768e-27,4.81616e-27
96,0.718191,1.86748e-25,6.67311e-27,4.18456e-27
97,0.713425,1.9289e-25,1.06671e-26,1.52815e-27
98,0.708958,1.87873e-25,1.12073e-26,1.83546e-27
99,0.704779,1.75805e-25,1.63164e-26,1.13013e-27
100,0.700876,1.80105e-25,1.50963e-26,6.53614e-28
101,0.697237,1.86464e-25,2.1382e-26,1.02056e-27
102,0.693846,1.88133e-25,2.79354e-26,1.03469e-27
103,0.690688,1.86146e-25,2.45333e-26,1.66707e-27
104,0.687747,1.7328e-25,2.85682e-26,2.30875e-27
105,0.685006,1.77868e-25,2.94783e-26,2.56076e-27
106,0.682447,1.75394e-25,3.41078e-26,2.09415e-27
107,0.680051,1.67358e-25,3.6256e-26,2.91731e-27
108,0.677799,1.3569e-25,3.48111e-26,3.11851e-27
109,0.675671,1.5264e-25,4.19797e-26,5.37743e-27
110,0.673648,1.35711e-25,4.45391e-26,6.96882e-27
111,0.671709,1.31569e-25,4.45278e-26,8.79281e-27
112,0.669833,1.3344e-25,5.0946e-26,1.02925e-26
113,0.668002,1.3831e-25,5.93337e-26,1.06409e-26
114,0.666194,1.26292e-25,6.29256e-26,1.32454e-26
115,0.66439,1.13605e-25,5.94943e-26,1.24841e-26
116,0.66257,1.18534e-25,6.57851e-26,1.40614e-26
117,0.660715,1.18544e-25,6.9222e-26,1.44659e-26
118,0.658807,1.11694e-25,8.18402e-26,1.53787e-26
119,0.656826,1.03361e-25,7.6257e-26,1.8623e-26
120,0.654757,1.02492e-25,7.55202e-26,2.22017e-26
121,0.652582,1.02331e-25,7.41742e-26,1.92003e-26
122,0.650286,9.15336e-26,7.95257e-26,2.01838e-26
123,0.647854,8.05759e-26,8.30424e-26,2.44213e-26
124,0.645271,8.18895e-26,9.41768e-26,2.89684e-26
125,0.642527,7.37703e-26,9.20399e-26,2.35274e-26
126,0.639607,6.91004e-26,1.01635e-25,2.2916e-26
127,0.636503,6.06147e-26,1.03678e-25,2.91459e-26
128,0.633205,6.86751e-26,1.07e-25,3.02002e-26
129,0.629704,5.51103e-26,9.91269e-26,3.50674e-26
130,0.625994,5.67366e-26,9.70637e-26,3.21294e-26
131,0.622069,5.43152e-26,1.0654e-25,4.15304e-26
132,0.617925,5.05235e-26,9.70184e-26,3.95802e-26
133,0.613557,5.1731e-26,1.05132e-25,3.36551e-26
134,0.608965,4.68857e-26,1.02496e-25,3.9349e-26
135,0.604148,4.94079e-26,9.98064e-26,4.55461e-26
136,0.599105,4.72833e-26,1.02178e-25,4.1646e-26
137,0.59384,3.86538e-26,1.15003e-25,4.1207e-26
138,0.588354,4.65263e-26,1.10033e-25,4.52356e-26
139,0.582651,3.94588e-26,1.04446e-25,4.85071e-26
140,0.576738,4.17116e-26,1.00247e-25,4.85188e-26
141,0.570619,3.51076e-26,1.03138e-25,4.59056e-26
142,0.564302,4.33176e-26,9.43838e-26,4.89985e-26
143,0.557795,3.90642e-26,8.6415e-26,5.62347e-26
144,0.551106,4.02448e-26,9.99924e-26,4.94374e-26
145,0.544247,5.11544e-26,9.28228e-26,5.24696e-26
146,0.537226,4.14212e-26,9.5421e-26,5.71936e-26
147,0.530056,4.60925e-26,9.34202e-26,4.61332e-26
148,0.522747,5.49643e-26,1.05529e-25,4.9821e-26
149,0.515313,4.22981e-26,7.73187e-26,4.91146e-26
150,0.507766,4.52958e-26,8.24783e-26,4.66898e-26
151,0.500119,5.12958e-26,8.4898e-26,4.86704e-26
152,0.492386,5.03977e-26,8.11337e-26,5.23191e-26
153,0.48458,6.35098e-26,6.71315e-26,4.91287e-26
154,0.476715,6.12361e-26,7.94622e-26,4.39567e-26
155,0.468805,6.57099e-26,7.86243e-26,4.42471e-26
156,0.460865,6.659e-26,5.82598e-26,5.33388e-26
157,0.452907,7.05827e-26,5.44988e-26,3.79222e-26
158,0.444946,7.14689e-26,5.71479e-26,4.92719e-26
159,0.436996,8.26018e-26,5.11753e-26,4.29119e-26
160,0.429069,7.54299e-26,4.82523e-26,3.69458e-26
161,0.421178,8.05538e-26,4.66659e-26,3.22128e-26
162,0.413337,7.6661e-26,4.56154e-26,4.00331e-26
163,0.405557,8.83039e-26,3.8336e-26,3.921e-26
164,0.397851,9.11992e-26,3.90982e-26,3.73006e-26
165,0.390228,9.06554e-26,3.98403e-26,3.02163e-26
166,0.3827,8.30171e-26,3.04296e-26,3.62367e-26
167,0.375276,8.90413e-26,2.95499e-26,3.52017e-26
168,0.367967,8.78518e-26,3.19091e-26,3.11063e-26
169,0.36078,9.63472e-26,2.51048e-26,2.48543e-26
170,0.353723,1.06772e-25,2.58488e-26,3.18932e-26
171,0.346804,9.57444e-26,1.55477e-26,2.83208e-26
172,0.340028,9.13594e-26,1.7398e-26,2.78451e-26
173,0.333402,1.04677e-25,1.05949e-26,2.41496e-26
174,0.32693,1.2535e-25,1.20988e-26,3.13442e-26
175,0.320616,1.13665e-25,1.68125e-26,2.85936e-26
176,0.314464,1.10081e-25,1.30261e-26,2.25701e-26
177,0.308476,1.12163e-25,1.54907e-26,2.61171e-26
178,0.302654,1.14906e-25,9.75917e-27,1.96182e-26
179,0.296999,1.05243e-25,9.10132e-27,1.80873e-26
180,0.291511,1.21339e-25,1.03388e-26,2.50464e-26
181,0.28619,1.24029e-25,9.28963e-27,1.67933e-26
