t,T+R,N_0,N_1,N_2,N_3,N_4
1053,3.9231e-27,-2.06849e-28,1.59806e-27,1.13768e-27,2.21767e-29,3.11666e-28
1054,2.7075e-27,3.87631e-28,4.23095e-28,6.00655e-28,4.75593e-29,1.61829e-28
1055,2.94253e-27,5.77055e-28,-2.69982e-31,5.45557e-28,4.00545e-29,7.033e-28
1056,4.32861e-27,2.07024e-28,3.70433e-28,1.62509e-27,1.72067e-30,8.77163e-28
1057,3.41395e-27,-8.25099e-29,1.23096e-27,9.05792e-28,6.19212e-29,4.31413e-28
1058,2.4401e-27,4.10686e-28,5.24093e-28,3.35476e-28,1.18359e-28,2.30696e-28
1059,2.41775e-27,1.76891e-28,-3.8073e-28,7.79809e-28,9.7246e-29,7.39425e-28
1060,3.8136e-27,8.18729e-29,4.35423e-28,1.38876e-27,2.65376e-30,9.21419e-28
1061,3.12176e-27,-1.20774e-29,9.55574e-28,7.75277e-28,1.02261e-28,4.2308e-28
1062,2.17725e-27,2.30124e-28,-2.25557e-29,2.80297e-28,1.36945e-28,4.66925e-28
1063,3.55743e-27,1.44645e-28,8.02379e-29,1.08279e-27,1.46773e-28,8.96373e-28
1064,3.9624e-27,1.50902e-28,7.09624e-28,1.05667e-27,4.12057e-29,9.38079e-28
1065,3.08208e-27,-1.22037e-29,1.10996e-27,2.32159e-28,1.82335e-28,6.00898e-28
1066,3.10357e-27,-4.26708e-29,3.04489e-28,6.21688e-28,3.861e-28,5.62282e-28
1067,4.82829e-27,5.93507e-28,7.22845e-29,1.23464e-27,2.94454e-28,1.2887e-27
1068,4.39546e-27,5.35331e-29,1.34307e-27,5.96622e-28,2.23267e-28,1.07389e-27
1069,2.99936e-27,-3.9089e-29,7.65214e-28,1.99541e-28,4.93777e-28,6.35425e-28
1070,3.44113e-27,2.76156e-28,-9.76931e-29,6.53104e-28,7.16106e-28,6.5209e-28
1071,4.21185e-27,3.68354e-28,8.83436e-29,7.14198e-28,6.31926e-28,1.27313e-27
1072,3.56947e-27,-6.2832e-30,7.64305e-28,7.36421e-29,4.84485e-28,1.43514e-27
1073,3.69105e-27,6.98101e-29,4.72401e-28,3.62067e-28,1.09284e-27,8.31189e-28
1074,3.66353e-27,3.8686e-28,-1.5643e-28,6.4395e-28,9.75281e-28,8.67173e-28
1075,3.57452e-27,2.18073e-28,3.00388e-28,2.70332e-28,7.77337e-28,1.24765e-27
1076,3.83138e-27,-7.09179e-29,5.52002e-28,1.26542e-28,9.17733e-28,1.58362e-27
1077,3.95185e-27,6.72525e-28,2.61339e-29,4.95372e-28,1.23693e-27,8.30141e-28
1078,3.77287e-27,4.21154e-28,-1.16412e-28,5.83443e-28,1.11171e-27,1.17595e-27
1079,3.02341e-27,-3.10104e-29,8.09282e-29,6.11908e-29,9.48316e-28,1.29365e-27
1080,3.92471e-27,5.09132e-28,4.2656e-28,3.8463e-28,1.08284e-27,1.10454e-27
1081,3.81645e-27,8.32454e-28,-1.06733e-30,3.85589e-28,1.26485e-27,9.19682e-28
1082,2.91541e-27,-7.16088e-29,-1.76215e-28,2.91551e-28,1.15847e-27,1.07807e-27
1083,2.81045e-27,2.36635e-28,-7.16881e-29,1.58722e-28,1.08612e-27,1.00353e-27
1084,3.81677e-27,8.83049e-28,2.39527e-28,2.80311e-28,1.21972e-27,7.68444e-28
1085,3.21096e-27,2.43712e-28,-4.65095e-29,4.62653e-28,1.43531e-27,5.96595e-28
1086,2.54995e-27,4.41232e-30,-1.34528e-28,1.94194e-28,1.26908e-27,7.34901e-28
1087,3.76248e-27,1.1416e-27,6.02186e-29,2.70849e-29,1.45001e-27,5.49719e-28
1088,3.1701e-27,6.31871e-28,8.18292e-29,2.68708e-28,1.3688e-27,4.70683e-28
1089,2.24925e-27,-1.34459e-28,-2.67779e-29,1.43615e-28,1.38364e-27,4.3477e-28
1090,2.51432e-27,4.69816e-28,-1.05386e-28,1.30314e-28,1.2591e-27,2.862e-28
1091,3.67145e-27,1.37016e-27,1.62193e-29,9.49119e-29,1.26269e-27,2.69325e-28
1092,2.58028e-27,2.56273e-28,-8.95569e-29,9.96107e-29,1.30747e-27,2.98829e-28
1093,2.25592e-27,3.96781e-28,-3.87137e-29,6.02327e-29,1.18521e-27,1.18907e-28
1094,3.29646e-27,8.85844e-28,-8.4318e-29,1.15053e-28,1.28424e-27,1.73841e-28
1095,2.94883e-27,5.06786e-28,1.00484e-28,1.86923e-28,1.21303e-27,1.65218e-28
1096,1.76729e-27,-1.40081e-28,-1.07215e-29,7.2286e-29,1.06444e-27,2.78677e-28
1097,3.03988e-27,9.6057e-28,2.66223e-29,7.01524e-29,1.1587e-27,3.72075e-29
1098,3.38382e-27,5.51468e-28,3.30046e-29,2.50028e-28,1.18171e-27,-8.35642e-30
1099,2.39169e-27,-1.00748e-28,2.01688e-28,2.83173e-28,9.24517e-28,1.19031e-28
1100,2.63063e-27,4.61413e-28,2.28398e-28,3.05028e-28,7.7274e-28,6.72822e-29
1101,3.68198e-27,5.46133e-28,2.70281e-28,4.7648e-28,1.04884e-27,3.95567e-29
1102,2.74946e-27,-1.94737e-29,2.45674e-28,5.21972e-28,9.39638e-28,-9.26917e-29
1103,2.26289e-27,-7.2151e-30,-8.3223e-30,4.22909e-28,6.14371e-28,1.27483e-28
1104,2.96757e-27,3.34738e-28,3.14839e-28,5.28558e-28,6.00756e-28,1.15942e-28
1105,3.37663e-27,2.46509e-28,2.80624e-28,5.79442e-28,8.23406e-28,-1.27322e-29
1106,2.48572e-27,4.69029e-30,5.89275e-29,7.052e-28,6.7916e-28,-1.25605e-29
1107,2.38915e-27,1.28243e-28,1.54524e-28,3.81001e-28,4.65856e-28,8.71051e-29
1108,2.73938e-27,8.78611e-29,1.58485e-28,3.58301e-28,5.83103e-28,1.43066e-28
1109,2.92273e-27,5.72785e-29,-4.02711e-29,6.34344e-28,5.68014e-28,-4.1194e-29
1110,2.18041e-27,1.55577e-28,7.0107e-29,3.17365e-28,3.79119e-28,-1.62814e-29
1111,2.18022e-27,-2.62045e-29,3.87494e-29,1.87684e-28,2.89704e-28,1.34938e-28
1112,2.89555e-27,1.15012e-28,1.83578e-31,3.49773e-28,3.74721e-28,1.7334e-28
1113,2.79361e-27,2.07706e-28,-3.29915e-30,4.01995e-28,4.91862e-28,1.42721e-29
1114,2.16297e-27,7.77519e-29,2.20796e-28,2.73829e-30,3.87631e-28,3.94735e-29
1115,2.48827e-27,3.0235e-30,6.03715e-30,1.03775e-28,3.72805e-28,1.74449e-28
1116,3.17626e-27,2.61231e-28,-1.78652e-28,2.94133e-28,6.54412e-28,7.23418e-29
1117,2.85157e-27,3.25465e-28,3.05712e-28,1.18e-28,7.85919e-28,-1.37905e-29
1118,2.6913e-27,-9.03865e-30,1.47939e-28,7.65863e-29,7.42679e-28,3.24892e-29
1119,2.97772e-27,2.46658e-28,-1.93546e-28,7.04238e-30,7.30875e-28,8.98971e-29
1120,3.96384e-27,3.48117e-28,1.56709e-28,3.11804e-28,1.02448e-27,2.50547e-29
1121,3.42545e-27,4.90167e-29,3.17528e-28,2.3658e-28,1.05388e-27,-2.6004e-29
1122,3.04719e-27,2.07543e-29,-4.21318e-30,6.22089e-29,7.03315e-28,2.5711e-29
1123,3.38446e-27,1.27599e-28,-2.51255e-28,2.56396e-28,8.77217e-28,4.20417e-29
1124,4.31197e-27,2.84113e-28,3.1934e-28,3.89498e-28,1.08967e-27,3.17631e-29
1125,2.89525e-27,-5.43168e-29,6.87463e-29,7.07058e-29,8.84714e-28,5.8647e-30
1126,3.06378e-27,5.27621e-30,-8.1545e-29,-1.85996e-29,6.87008e-28,2.11051e-29
1127,3.61824e-27,2.14496e-28,-7.27036e-29,1.94039e-28,9.98711e-28,2.39401e-29
1128,3.12253e-27,1.88051e-28,1.20273e-28,4.03703e-28,8.00405e-28,2.28719e-29
1129,2.85276e-27,-1.42349e-28,2.55545e-28,7.86699e-29,7.81607e-28,1.86937e-29
1130,3.34893e-27,1.51342e-28,1.98398e-29,3.07168e-28,7.70609e-28,-5.08911e-29
1131,3.74372e-27,4.59747e-28,1.27899e-28,4.56632e-28,8.52755e-28,-2.46235e-29
1132,3.12728e-27,2.83547e-28,3.30464e-28,1.86228e-28,6.96874e-28,1.69703e-28
1133,2.55851e-27,-2.14615e-28,2.32015e-28,2.31465e-28,6.01279e-28,-3.40241e-29
1134,4.53225e-27,8.76244e-28,4.84787e-29,5.84287e-28,6.55417e-28,-1.27306e-28
1135,3.92798e-27,6.20477e-28,3.15384e-28,4.43286e-28,6.30433e-28,2.06224e-28
1136,2.90651e-27,-1.35639e-28,5.434e-28,2.38864e-28,4.17305e-28,2.45525e-28
1137,3.36524e-27,3.26199e-28,3.20467e-28,3.60736e-28,2.61123e-28,-5.97274e-29
1138,4.17043e-27,1.19948e-27,2.48873e-28,4.43873e-28,3.59239e-28,-7.53227e-29
1139,3.09579e-27,3.46935e-28,5.74022e-28,4.67317e-28,2.65349e-28,1.66961e-28
1140,2.46547e-27,-9.28833e-30,2.25729e-28,2.76449e-28,2.28978e-28,7.69933e-29
1141,3.76499e-27,1.02804e-27,2.0317e-28,3.57786e-28,2.41894e-28,-1.65693e-29
1142,3.35504e-27,9.81102e-28,4.81598e-28,3.0773e-28,2.45484e-28,1.36496e-28
1143,2.31937e-27,5.05282e-30,2.65513e-28,2.41861e-28,2.90817e-28,3.11071e-28
1144,3.0208e-27,2.47765e-28,4.23534e-28,8.92324e-29,2.82732e-28,2.56476e-28
1145,5.07685e-27,2.19704e-27,1.72851e-28,3.87893e-28,3.14815e-28,4.59884e-28
1146,2.39628e-27,3.23896e-28,2.03641e-29,1.80014e-28,4.63058e-28,3.10939e-28
1147,2.33797e-27,-4.6711e-29,3.58369e-29,2.3506e-28,5.45506e-28,2.84371e-28
1148,4.04255e-27,1.42008e-27,-9.8974e-30,1.07436e-28,4.97209e-28,4.14625e-28
1149,3.2939e-27,1.23435e-27,1.91926e-28,7.17365e-29,5.37437e-28,4.88517e-28
1150,2.12867e-27,2.11247e-28,-1.69084e-29,1.7626e-28,6.72376e-28,4.24902e-28
1151,3.06481e-27,8.99852e-28,-6.78113e-29,1.70966e-28,7.47399e-28,3.87982e-28
1152,3.81351e-27,1.56954e-27,1.53679e-28,6.41572e-29,7.65565e-28,5.89755e-28
1153,2.18586e-27,3.43391e-28,1.6767e-28,2.09087e-29,6.68837e-28,3.74674e-28
1154,2.14868e-27,2.0103e-28,1.27394e-29,1.63262e-28,5.16657e-28,5.79341e-28
1155,3.59615e-27,1.20653e-27,1.1255e-28,4.9771e-29,8.09347e-28,5.10124e-28
1156,3.13755e-27,7.83996e-28,2.46839e-28,1.08939e-28,5.87467e-28,3.71443e-28
1157,1.64645e-27,-2e-28,1.55094e-28,7.82216e-29,5.81563e-28,1.98939e-28
1158,2.3948e-27,4.0745e-28,-1.97441e-28,1.26873e-28,9.14796e-28,3.5027e-28
1159,3.68323e-27,7.41427e-28,4.2173e-28,1.98755e-29,8.29168e-28,6.13533e-28
1160,2.08349e-27,-1.49686e-28,3.75082e-28,-5.04859e-29,7.48911e-28,2.71446e-28
1161,1.66291e-27,-1.41041e-28,1.40964e-29,8.02925e-29,7.05179e-28,1.64048e-28
1162,3.68451e-27,7.16643e-28,3.85597e-28,7.05716e-29,9.60865e-28,4.54903e-28
1163,2.57957e-27,2.30202e-28,2.43912e-28,-5.37042e-29,7.75332e-28,3.77767e-28
1164,1.64985e-27,-8.16309e-29,3.00683e-28,7.79183e-29,5.59072e-28,1.66624e-28
1165,1.89804e-27,1.41825e-28,-1.47375e-29,1.84567e-28,6.62597e-28,1.13652e-28
1166,2.80893e-27,3.51427e-28,1.7819e-28,2.68506e-29,7.27652e-28,3.81991e-28
1167,2.53394e-27,-1.26943e-28,4.19567e-28,1.25096e-28,5.19126e-28,4.10307e-28
1168,1.70254e-27,6.62877e-29,3.41392e-29,4.34776e-29,5.12024e-28,1.77399e-30
1169,2.82034e-27,2.05695e-28,1.69525e-28,5.40411e-29,7.28868e-28,1.72761e-28
1170,2.94279e-27,-3.96748e-29,4.37911e-28,-4.37468e-30,4.33569e-28,3.71844e-28
1171,2.38364e-27,1.1317e-30,4.34863e-28,7.97298e-29,3.54853e-28,3.26722e-28
1172,1.87943e-27,6.31099e-29,6.71144e-29,8.62332e-29,3.7952e-28,8.25375e-29
1173,2.68623e-27,3.11114e-29,1.44031e-28,8.8227e-30,3.69993e-28,4.58848e-28
1174,2.69299e-27,1.52778e-28,4.2891e-28,-6.44805e-30,1.83521e-28,4.79721e-28
1175,1.93847e-27,7.20855e-29,2.06409e-28,1.99184e-28,1.97111e-28,1.42252e-28
1176,1.90561e-27,-2.13599e-29,1.65305e-28,-2.11088e-29,3.34595e-28,1.96398e-28
1177,2.43039e-27,4.46212e-29,3.80526e-28,3.81929e-29,1.411e-28,3.62696e-28
1178,2.60417e-27,2.67108e-28,1.00533e-27,6.24868e-30,3.36245e-29,2.6842e-28
1179,1.45525e-27,1.84836e-28,1.56778e-28,-7.16825e-31,9.64663e-29,-4.86177e-29
1180,2.27105e-27,4.86619e-29,6.83865e-28,-2.75361e-29,7.93334e-29,3.04619e-28
1181,3.76743e-27,6.25042e-28,1.29255e-27,1.36432e-28,3.65384e-30,5.67293e-28
1182,1.84641e-27,1.33646e-28,3.90463e-28,3.69107e-29,2.064e-29,2.51566e-28
1183,1.34569e-27,3.38492e-29,2.72721e-28,-3.36843e-29,3.39324e-29,1.17892e-28
1184,3.01736e-27,6.4651e-28,8.30501e-28,-3.92882e-29,1.12859e-29,3.4065e-28
1185,2.91137e-27,5.59005e-28,8.20397e-28,1.24367e-28,7.6832e-30,3.94484e-28
1186,1.49121e-27,1.15282e-28,4.56032e-28,1.27607e-28,4.89368e-30,-4.51636e-31
1187,2.2492e-27,7.62538e-28,6.43938e-28,-5.37446e-29,1.14946e-29,5.23821e-29
1188,3.47801e-27,1.77463e-27,4.42711e-28,5.04883e-29,1.52385e-29,2.86331e-28
1189,1.87293e-27,2.66253e-28,4.66493e-28,2.13527e-28,2.5816e-29,2.47249e-28
1190,2.22223e-27,8.13644e-28,5.60753e-28,1.20816e-30,9.18322e-30,9.13516e-29
1191,3.39094e-27,1.29281e-27,5.68343e-28,1.86298e-28,1.58042e-29,2.06227e-28
1192,3.00631e-27,9.53321e-28,5.21214e-28,1.65266e-28,4.85055e-29,2.57545e-28
1193,2.22057e-27,6.01738e-28,6.22425e-28,4.45284e-29,8.36634e-30,1.83681e-28
1194,2.82433e-27,1.40487e-27,3.07357e-28,1.27887e-28,1.50904e-29,1.03675e-28
1195,3.9146e-27,1.68262e-27,4.1256e-28,2.3311e-28,1.13387e-29,3.512e-28
1196,2.31327e-27,4.6901e-28,1.97489e-28,1.63071e-28,1.05191e-29,3.3561e-28
1197,3.80912e-27,1.52436e-27,6.22085e-28,1.0076e-28,5.62767e-31,1.69891e-28
1198,4.85803e-27,2.00116e-27,2.05011e-28,1.16791e-28,5.93503e-30,2.41351e-28
1199,2.88778e-27,3.96937e-28,1.60696e-28,1.97257e-28,1.0412e-29,3.38168e-28
1200,2.8048e-27,7.57742e-28,2.58711e-28,1.82952e-28,5.06293e-30,3.36539e-28
1201,4.31384e-27,1.66656e-27,1.83857e-28,3.62054e-28,2.45185e-29,1.81019e-28
1202,3.41917e-27,1.42069e-27,-3.75386e-29,-3.38743e-29,1.97574e-29,2.23341e-28
1203,2.80732e-27,9.30537e-28,3.72891e-29,5.08001e-29,2.56792e-29,3.59009e-28
1204,3.546e-27,1.20827e-27,1.43751e-28,2.75541e-28,3.61235e-29,1.54296e-28
1205,4.55641e-27,1.57276e-27,9.28894e-29,1.02853e-28,3.36963e-29,1.357e-28
1206,3.01258e-27,6.49218e-28,-3.31124e-29,4.10398e-29,3.59643e-29,1.25555e-28
1207,3.40777e-27,1.2621e-27,-6.76551e-30,2.0259e-28,3.60044e-29,1.98532e-28
1208,4.48422e-27,1.51695e-27,2.91487e-28,1.77832e-28,4.54693e-29,1.39868e-28
1209,2.84193e-27,1.3103e-28,1.12812e-28,1.19728e-28,3.4949e-29,1.361e-28
1210,2.02034e-27,2.60626e-28,-9.26156e-29,5.77297e-29,4.54662e-29,5.49102e-29
1211,3.97986e-27,9.34048e-28,2.47868e-28,3.80255e-28,6.35781e-29,1.84995e-28
1212,2.8705e-27,3.14121e-28,2.67522e-29,2.39483e-28,1.01261e-29,2.08972e-28
1213,1.92476e-27,-7.47583e-29,-1.22997e-28,1.49742e-28,1.50124e-29,1.72157e-28
1214,3.43298e-27,4.00338e-28,4.15126e-28,5.00419e-28,8.37278e-29,3.10919e-28
1215,3.38541e-27,4.67368e-28,1.35088e-28,5.95553e-28,1.54449e-29,4.38381e-28
1216,1.86863e-27,-5.87705e-29,-1.06165e-28,1.2823e-28,1.93983e-29,6.45448e-28
1217,2.7132e-27,2.28214e-28,2.01164e-28,5.75515e-28,1.90543e-29,5.20515e-28
1218,3.49952e-27,7.01923e-28,1.87045e-28,6.30143e-28,1.45999e-29,5.90426e-28
1219,3.00954e-27,3.96756e-28,-1.63998e-28,6.60994e-28,2.53675e-29,6.27286e-28
1220,2.88881e-27,1.2621e-28,1.10225e-28,5.59584e-28,3.06072e-29,6.61848e-28
1221,3.63422e-27,7.04985e-28,8.44154e-29,9.19747e-28,7.72304e-30,4.62034e-28
1222,3.48189e-27,7.30366e-28,-9.01791e-29,6.79424e-28,1.63061e-29,5.93019e-28
1223,2.92903e-27,3.50647e-28,-5.74803e-29,3.31078e-28,5.18449e-29,9.95902e-28
1224,3.05882e-27,6.92155e-28,1.06603e-28,4.85221e-28,1.70468e-29,6.34965e-28
1225,3.44562e-27,8.10041e-28,-2.50238e-29,1.06791e-27,2.07596e-29,2.29105e-28
1226,3.08125e-27,3.66937e-28,-5.96131e-29,5.07437e-28,1.30417e-29,8.0225e-28
1227,2.78159e-27,5.57722e-28,-2.26871e-29,4.13632e-28,5.69514e-30,6.07963e-28
1228,3.30305e-27,5.83006e-28,4.79955e-29,1.05032e-27,3.0502e-30,2.25615e-28
1229,2.69368e-27,3.38799e-28,2.18202e-29,5.6724e-28,2.4188e-29,2.44367e-28
1230,2.32107e-27,8.75015e-29,5.24547e-30,3.85209e-28,3.99847e-30,5.55644e-28
1231,2.61675e-27,6.95389e-28,2.84109e-30,6.25374e-28,4.99316e-30,2.13021e-28
1232,3.50679e-27,7.6283e-28,7.42879e-29,9.4074e-28,1.24512e-29,2.08779e-28
1233,2.63669e-27,9.14981e-30,1.88785e-29,8.00082e-28,2.85136e-30,4.92297e-28
1234,2.78415e-27,5.84143e-28,1.0979e-29,7.46034e-28,6.69994e-30,4.09657e-28
1235,3.33384e-27,8.06071e-28,1.4078e-29,1.16277e-27,1.75985e-29,2.85254e-28
1236,2.24765e-27,2.9706e-28,-2.89262e-29,5.68907e-28,6.96625e-30,1.65563e-28
1237,2.49626e-27,5.71192e-28,3.09707e-29,5.68112e-28,1.33757e-29,3.83956e-28
1238,2.75069e-27,9.20536e-28,1.24545e-29,7.14727e-28,2.64972e-29,1.9617e-28
1239,1.82561e-27,2.25818e-28,5.52288e-29,5.66138e-28,8.09685e-30,1.50538e-28
1240,1.52585e-27,1.9456e-28,7.61751e-29,3.74227e-28,5.99787e-31,9.39718e-29
1241,2.81427e-27,1.21713e-27,1.13497e-28,3.62184e-28,2.64351e-29,3.10959e-28
1242,2.49054e-27,7.05563e-28,1.77635e-28,5.49893e-28,1.52922e-30,3.64418e-28
1243,1.3534e-27,1.49298e-28,1.32479e-28,1.65655e-28,3.58739e-29,2.45337e-28
1244,2.16072e-27,9.41467e-28,1.10045e-28,3.49099e-28,1.23788e-29,1.71443e-28
1245,3.21236e-27,2.01156e-27,1.71717e-28,1.91435e-28,3.41784e-29,2.93841e-28
1246,1.61564e-27,4.5085e-28,6.11221e-29,5.26252e-29,9.8671e-29,3.86641e-28
1247,1.95114e-27,8.51921e-28,1.47947e-28,1.03662e-28,6.79856e-29,2.95643e-28
1248,2.9462e-27,1.50632e-27,2.70777e-28,6.3956e-29,1.41857e-28,5.36658e-28
1249,2.22016e-27,9.05763e-28,2.34939e-28,2.98947e-29,2.49327e-28,3.6623e-28
1250,1.33217e-27,2.66634e-28,3.36733e-29,3.75351e-29,2.46854e-28,3.04277e-28
1251,2.6852e-27,1.40675e-27,1.22762e-28,-7.17588e-30,2.86511e-28,4.28471e-28
1252,2.08013e-27,5.74342e-28,1.57392e-28,1.67444e-30,3.59556e-28,4.31882e-28
1253,1.24335e-27,2.26317e-28,5.12391e-29,2.46536e-29,3.38224e-28,2.23925e-28
1254,2.25657e-27,1.10109e-27,-1.60542e-29,2.56073e-30,4.44018e-28,2.53477e-28
1255,1.73035e-27,6.44341e-28,8.33097e-29,1.10107e-28,3.64466e-28,1.54338e-28
1256,1.17142e-27,2.83862e-29,5.90385e-29,7.3978e-29,4.05994e-28,1.29705e-28
1257,1.01777e-27,2.50377e-28,-9.71597e-29,1.92498e-29,2.66281e-28,-1.23619e-29
1258,1.42754e-27,4.19523e-28,1.68093e-29,4.98627e-29,3.15873e-28,3.2492e-29
1259,1.20529e-27,1.23287e-28,4.14205e-29,5.42053e-29,3.92658e-28,-1.19956e-29
1260,8.36503e-28,-1.1012e-28,-2.43319e-29,7.38612e-30,3.78125e-28,2.81244e-29
1261,9.07673e-28,8.07408e-29,-3.12747e-29,-1.37012e-29,3.42115e-28,1.33642e-29
1262,1.5079e-27,4.37546e-28,2.85907e-29,1.03481e-29,3.75916e-28,5.10427e-29
1263,1.14275e-27,1.31952e-28,2.76513e-29,4.99671e-29,3.0478e-28,9.62679e-29
1264,1.24144e-27,9.64141e-29,-4.76174e-29,5.05521e-29,3.24458e-28,2.04883e-28
1265,1.53532e-27,3.85756e-28,9.18656e-29,3.49307e-30,1.87711e-28,1.49906e-28
1266,1.3449e-27,6.71415e-29,3.4611e-29,1.63166e-28,2.25542e-28,1.09617e-28
1267,1.43618e-27,-1.95641e-28,-1.64603e-29,1.90883e-28,2.45242e-28,5.08934e-28
1268,2.1836e-27,3.85158e-28,2.60065e-29,3.13218e-29,2.50059e-28,5.25095e-28
1269,1.88946e-27,1.94355e-28,4.0701e-29,2.22132e-28,1.46701e-28,3.64011e-28
1270,2.08487e-27,-4.27125e-29,1.12607e-29,3.9448e-28,3.68444e-28,5.60295e-28
1271,2.28571e-27,1.09116e-28,7.97214e-29,2.46413e-28,2.19635e-28,7.82048e-28
1272,2.73538e-27,6.73476e-28,-1.32442e-29,2.47351e-28,2.31482e-28,5.28416e-28
1273,2.87544e-27,1.91444e-28,1.3212e-28,8.84365e-28,2.39441e-28,5.41424e-28
1274,3.22677e-27,3.55319e-29,1.34895e-28,1.01036e-27,2.72959e-28,7.31781e-28
1275,3.48105e-27,4.28484e-28,-7.32835e-30,5.26166e-28,1.98917e-28,9.10971e-28
1276,3.66076e-27,5.26236e-28,1.94688e-28,1.04795e-27,2.21906e-28,5.32777e-28
1277,3.32571e-27,-1.08704e-28,3.36066e-28,1.24701e-27,3.80435e-28,5.9334e-28
1278,3.68296e-27,3.16863e-28,-3.3741e-29,7.17733e-28,3.19837e-28,1.20108e-27
1279,4.00664e-27,7.26004e-28,2.21873e-28,8.36702e-28,3.60413e-28,7.79946e-28
1280,3.74728e-27,3.69299e-28,2.02064e-28,1.61498e-27,4.22948e-28,3.86584e-28
1281,3.85461e-27,5.0241e-28,8.88083e-29,9.83667e-28,5.07194e-28,6.95247e-28
1282,4.52602e-27,1.28338e-27,1.21193e-29,5.85175e-28,4.22751e-28,6.74899e-28
1283,3.58704e-27,5.66653e-28,2.97512e-28,1.1757e-27,4.42165e-28,8.02513e-29
1284,3.92559e-27,3.62405e-28,1.23889e-28,1.73758e-27,4.96757e-28,2.08358e-28
1285,4.24163e-27,1.63497e-27,3.51195e-29,5.97507e-28,3.74277e-28,3.23029e-28
1286,3.23664e-27,2.87348e-28,2.98949e-28,1.05806e-27,3.23788e-28,2.51997e-28
1287,2.87785e-27,1.6012e-28,3.3668e-28,1.23397e-27,4.65149e-28,-8.15403e-29
1288,3.38907e-27,1.05395e-27,-1.09451e-29,5.92167e-28,4.10872e-28,3.64958e-28
1289,3.29646e-27,7.44641e-28,3.94259e-28,4.44794e-28,2.74876e-28,5.00219e-28
1290,1.72949e-27,1.37143e-28,-6.09858e-30,7.31085e-28,3.0636e-28,-8.34448e-31
1291,3.14149e-27,1.0075e-27,-1.2447e-30,8.87757e-28,4.67567e-28,1.7896e-28
1292,2.95138e-27,1.24534e-27,-3.25938e-30,2.64344e-28,1.74481e-28,3.85406e-28
1293,1.84719e-27,4.97953e-28,-6.96451e-29,4.9022e-28,1.97185e-28,1.71844e-28
1294,2.49567e-27,6.18457e-28,3.99662e-29,7.99616e-28,3.37805e-28,1.40913e-28
1295,2.16254e-27,8.903e-28,3.58549e-29,1.63493e-28,1.31553e-28,1.27995e-28
1296,2.51876e-27,1.08817e-27,-5.08515e-29,2.15072e-28,6.65517e-29,2.52281e-28
1297,1.12565e-27,-3.28685e-30,-7.12789e-29,5.09876e-28,1.65e-28,2.74404e-29
1298,2.36647e-27,6.20206e-28,4.52437e-29,6.66805e-28,3.01327e-28,7.27395e-29
1299,3.95413e-27,2.19599e-27,5.56968e-30,1.03549e-28,1.39576e-28,1.66668e-28
1300,1.40597e-27,2.63453e-28,-1.82967e-28,3.68821e-28,1.75642e-28,1.55079e-29
1301,2.80306e-27,6.51302e-28,2.58392e-28,6.85494e-28,5.40848e-28,-2.33694e-30
1302,3.99368e-27,2.14298e-27,-2.3635e-28,3.6449e-28,3.31979e-28,1.23491e-28
1303,2.29599e-27,8.71906e-28,-3.04748e-28,3.09085e-28,2.38065e-28,9.19204e-29
1304,2.74693e-27,1.40023e-28,3.68768e-28,9.57781e-28,5.68107e-28,-2.98971e-31
1305,5.7889e-27,2.90216e-27,4.58388e-28,3.15718e-28,6.87228e-28,9.54066e-29
1306,3.90088e-27,2.07291e-27,-4.68243e-28,4.16301e-28,2.82095e-28,3.85108e-29
1307,2.73558e-27,-2.54455e-28,8.70484e-28,6.7145e-28,6.0657e-28,3.19939e-29
1308,5.44261e-27,2.15405e-27,3.97743e-28,4.78196e-28,7.13243e-28,1.98889e-28
1309,5.46364e-27,3.73709e-27,-9.38792e-28,3.55748e-28,2.69335e-28,1.68162e-29
1310,2.66996e-27,-4.17668e-28,8.08522e-28,5.90179e-28,4.50441e-28,-4.90113e-29
1311,5.34732e-27,1.19261e-27,1.11213e-27,3.4316e-28,8.17518e-28,4.24971e-28
1312,6.95013e-27,4.57687e-27,-1.09569e-27,2.30825e-28,1.71797e-28,2.72193e-30
1313,5.54541e-27,4.56335e-28,1.54409e-27,5.83981e-28,2.05998e-28,-5.50626e-29
1314,6.01879e-27,2.13982e-28,1.97188e-27,2.24619e-28,4.98622e-28,4.57425e-28
1315,1.02928e-26,5.75629e-27,-9.66533e-28,1.6068e-28,1.58675e-28,2.8258e-28
1316,8.96949e-27,1.44409e-27,1.66326e-27,5.22551e-28,8.22262e-29,-3.18099e-29
1317,6.97749e-27,-3.83744e-28,2.09927e-27,1.22435e-28,4.16604e-28,7.3407e-28
1318,1.4974e-26,7.08281e-27,-9.35444e-28,5.69589e-29,1.21475e-28,1.46883e-28
1319,1.144e-26,1.30452e-27,7.9565e-28,7.54702e-28,8.70591e-29,4.97187e-29
1320,1.08546e-26,-2.99155e-28,4.1022e-27,1.31468e-28,1.60431e-28,6.8525e-28
1321,1.85207e-26,8.33467e-27,-8.64029e-28,4.03715e-29,1.80835e-28,6.73707e-29
1322,1.23968e-26,1.15772e-27,1.17056e-27,9.64096e-28,1.9871e-29,3.45456e-28
1323,1.47822e-26,8.6327e-28,5.57725e-27,-1.57306e-28,1.84837e-28,7.30352e-28
