t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
185,0.58466,49.5746,0.41534,35.2177,10.9962,932.394
186,0.565085,48.1672,0.434915,37.0717,11.0404,941.073
187,0.545447,46.7369,0.454553,38.9486,11.0897,950.226
188,0.525782,45.2866,0.474218,40.8453,11.1442,959.874
189,0.506123,43.8191,0.493877,42.7589,11.2042,970.041
190,0.486505,42.3376,0.513495,44.6864,11.2698,980.747
191,0.466962,40.845,0.533038,46.6247,11.3412,992.014
192,0.447528,39.3445,0.552472,48.5708,11.4185,1003.86
193,0.428236,37.8393,0.571764,50.5215,11.5019,1016.32
194,0.409122,36.3325,0.590878,52.4735,11.5915,1029.39
195,0.390218,34.8273,0.609782,54.4237,11.6874,1043.11
196,0.371556,33.3271,0.628444,56.3688,11.7898,1057.49
197,0.353171,31.835,0.646829,58.3055,11.8987,1072.56
198,0.335093,30.3544,0.664907,60.2305,12.0143,1088.32
199,0.317355,28.8885,0.682645,62.1406,12.1367,1104.8
200,0.299987,27.4408,0.700013,64.0325,12.266,1122.01
201,0.28302,26.0143,0.71698,65.9028,12.4021,1139.97
202,0.266483,24.6125,0.733517,67.7482,12.5453,1158.69
203,0.250405,23.2386,0.749595,69.5656,12.6955,1178.19
204,0.234815,21.8959,0.765185,71.3516,12.8528,1198.49
205,0.219739,20.5874,0.780261,73.1031,13.0172,1219.59
206,0.205204,19.3165,0.794796,74.8169,13.1887,1241.5
207,0.191235,18.0863,0.808765,76.4898,13.3674,1264.24
208,0.177857,16.8997,0.822143,78.1188,13.5533,1287.81
209,0.165093,15.7599,0.834907,79.7009,13.7463,1312.23
210,0.152965,14.6698,0.847035,81.233,13.9465,1337.51
211,0.141495,13.6323,0.858505,82.7124,14.1537,1363.63
212,0.130703,12.6502,0.869297,84.1361,14.368,1390.63
213,0.120606,11.7263,0.879394,85.5015,14.5893,1418.49
214,0.111224,10.8631,0.888776,86.8059,14.8175,1447.21
215,0.102572,10.0634,0.897428,88.0467,15.0526,1476.81
216,0.0946658,9.32939,0.905334,89.2214,15.2945,1507.28
217,0.0875188,8.66361,0.912481,90.3278,15.543,1538.62
218,0.0811436,8.06825,0.918856,91.3635,15.7981,1570.83
219,0.0755513,7.54546,0.924449,92.3265,16.0596,1603.9
220,0.0707518,7.09724,0.929248,93.2147,16.3274,1637.84
221,0.0667533,6.7255,0.933247,94.0261,16.6014,1672.62
222,0.0635629,6.432,0.936437,94.7591,16.8814,1708.25
223,0.0611861,6.21838,0.938814,95.4121,17.1673,1744.72
224,0.0596272,6.08612,0.940373,95.9834,17.4588,1782.01
225,0.0588888,6.03659,0.941111,96.4718,17.7559,1820.12
226,0.0589722,6.07101,0.941028,96.876,18.0582,1859.04
227,0.0598772,6.19043,0.940123,97.195,18.3656,1898.74
228,0.0616024,6.39578,0.938398,97.4279,18.6779,1939.21
