t,T+R,N_0,N_1,N_2
295,19.1329,1.97005e-27,-1.87226e-28,4.69337e-26
296,18.9954,2.08586e-27,-2.16802e-28,3.59555e-26
297,18.8534,2.2201e-27,-1.91996e-28,3.40582e-26
298,18.7069,2.37533e-27,-1.43704e-28,4.85267e-26
299,18.5561,2.24141e-27,-2.36247e-28,4.26349e-26
300,18.4013,2.38137e-27,-2.48283e-28,3.84784e-26
301,18.2427,2.65475e-27,-1.25468e-28,3.81904e-26
302,18.0804,2.72952e-27,-8.89778e-29,3.68854e-26
303,17.9147,2.62402e-27,-1.11211e-28,3.49741e-26
304,17.7458,2.7486e-27,-3.36346e-29,3.88094e-26
305,17.5739,2.74901e-27,-1.06568e-28,3.98085e-26
306,17.3992,2.52684e-27,1.09636e-28,3.67351e-26
307,17.2219,2.55491e-27,1.0957e-28,3.38124e-26
308,17.0423,2.56091e-27,2.49899e-28,3.68091e-26
309,16.8605,2.8808e-27,2.74474e-28,3.0585e-26
310,16.6768,2.51688e-27,3.14617e-28,3.7975e-26
311,16.4914,2.33465e-27,5.76636e-28,2.77928e-26
312,16.3045,2.47985e-27,6.57951e-28,3.50057e-26
313,16.1163,2.46151e-27,6.68488e-28,3.83507e-26
314,15.927,2.12413e-27,7.10991e-28,3.45496e-26
315,15.7369,2.12663e-27,7.37759e-28,4.57346e-26
316,15.5461,2.26602e-27,1.35719e-27,3.18108e-26
317,15.3548,1.66462e-27,1.13608e-27,3.48703e-26
318,15.1633,1.95493e-27,1.1732e-27,3.27738e-26
319,14.9718,1.61223e-27,1.38747e-27,3.75909e-26
320,14.7803,1.49303e-27,1.32943e-27,3.14018e-26
321,14.5892,1.72525e-27,1.32901e-27,3.78123e-26
322,14.3985,1.42915e-27,1.39239e-27,3.1932e-26
323,14.2086,1.35697e-27,1.34919e-27,3.95196e-26
324,14.0195,1.37372e-27,1.65661e-27,3.43307e-26
325,13.8314,1.20431e-27,1.7376e-27,4.19493e-26
326,13.6444,9.97346e-28,1.60679e-27,2.59554e-26
327,13.4588,1.1871e-27,1.68155e-27,3.44717e-26
328,13.2746,1.00001e-27,1.68161e-27,3.16249e-26
329,13.0921,8.95646e-28,1.69988e-27,2.07299e-26
330,12.9113,7.31984e-28,1.62367e-27,3.05377e-26
331,12.7324,9.38961e-28,1.74482e-27,1.7233e-26
332,12.5555,5.01724e-28,1.67995e-27,1.8998e-26
333,12.3806,5.77472e-28,2.03099e-27,1.91045e-26
334,12.208,5.16209e-28,1.8611e-27,1.93874e-26
335,12.0377,4.6706e-28,1.59428e-27,2.91422e-26
336,11.8698,4.55885e-28,1.67601e-27,2.00416e-26
337,11.7044,2.57282e-28,2.40581e-27,2.35897e-26
338,11.5416,3.54266e-28,2.24674e-27,2.59142e-26
339,11.3813,4.19255e-28,1.60723e-27,3.30907e-26
340,11.2238,2.27698e-28,1.72843e-27,3.76367e-26
341,11.069,2.58734e-28,1.81321e-27,2.50303e-26
342,10.917,2.54142e-28,1.72065e-27,4.57342e-26
343,10.7678,2.38517e-28,1.81077e-27,5.35906e-26
344,10.6215,2.45688e-28,1.45083e-27,4.73691e-26
345,10.478,1.34985e-28,1.16831e-27,4.44415e-26
346,10.3375,2.58749e-28,1.48418e-27,4.58413e-26
347,10.1998,1.1755e-28,1.38679e-27,4.94205e-26
348,10.0651,1.73412e-28,9.87879e-28,3.23276e-26
349,9.93323,2.56344e-28,9.02552e-28,3.79702e-26
350,9.80429,2.10879e-28,8.09905e-28,4.40561e-26
351,9.67823,3.73599e-28,7.77023e-28,3.13994e-26
352,9.55502,4.46809e-28,7.14655e-28,2.02632e-26
353,9.43464,4.64329e-28,6.13205e-28,2.29347e-26
354,9.31704,5.17426e-28,7.13537e-28,2.20715e-26
355,9.20219,8.38892e-28,7.25692e-28,1.59606e-26
356,9.09004,7.42403e-28,7.40629e-28,1.1959e-26
357,8.98055,1.05683e-27,9.03354e-28,9.63286e-27
358,8.87364,1.22875e-27,9.20128e-28,1.31884e-26
359,8.76928,1.25606e-27,9.61043e-28,6.43027e-27
360,8.66738,1.47104e-27,7.5465e-28,3.39758e-27
361,8.56789,1.64599e-27,8.93378e-28,5.96413e-27
362,8.47072,1.88903e-27,9.67868e-28,1.04871e-26
363,8.37581,1.80841e-27,7.11246e-28,1.06043e-26
364,8.28308,1.97198e-27,5.98114e-28,7.61893e-27
365,8.19244,2.42274e-27,9.06775e-28,1.43025e-26
366,8.10381,2.24462e-27,8.82592e-28,2.75137e-26
367,8.0171,2.4476e-27,5.6145e-28,3.22095e-26
368,7.93223,2.43617e-27,4.96342e-28,2.6914e-26
369,7.8491,2.85574e-27,2.90932e-28,2.90354e-26
370,7.76763,2.67082e-27,4.11974e-28,6.35178e-26
371,7.68772,2.7686e-27,1.69287e-28,5.46946e-26
372,7.60928,2.86238e-27,1.96859e-28,6.27368e-26
373,7.53222,2.85856e-27,2.37753e-29,8.50356e-26
374,7.45645,2.81919e-27,2.93638e-29,8.78749e-26
375,7.38187,2.57333e-27,-2.46309e-29,1.04387e-25
376,7.30838,2.5404e-27,-1.2644e-28,1.09187e-25
377,7.2359,2.56638e-27,-6.10331e-29,1.26272e-25
378,7.16434,2.23177e-27,-1.29196e-28,1.44794e-25
379,7.09361,1.89228e-27,-4.14381e-29,1.51934e-25
380,7.02362,1.79868e-27,-1.46311e-28,1.74553e-25
381,6.95427,1.70828e-27,-1.1432e-28,2.02397e-25
382,6.8855,1.28425e-27,-1.18074e-28,2.15429e-25
383,6.81721,1.15099e-27,-7.25414e-29,2.10976e-25
384,6.74932,9.40565e-28,-5.03741e-29,2.34988e-25
385,6.68177,7.04598e-28,-2.58186e-29,2.60571e-25
386,6.61446,4.27727e-28,-8.60954e-29,2.57753e-25
387,6.54734,2.58776e-28,-4.82471e-29,2.38036e-25
388,6.48033,1.47497e-28,-6.43227e-29,2.51463e-25
389,6.41337,-1.77006e-29,-5.19696e-29,2.39646e-25
390,6.34639,-1.16896e-28,-4.10246e-29,2.5789e-25
391,6.27933,-1.97799e-28,-6.22352e-29,2.31075e-25
392,6.21215,-2.69238e-28,-1.50618e-28,2.05633e-25
393,6.14478,-2.9249e-28,1.29038e-28,2.20088e-25
394,6.07718,-3.03401e-28,3.04927e-28,2.1553e-25
395,6.00931,-2.45806e-28,1.36547e-28,1.50476e-25
396,5.94113,-1.50027e-28,1.40339e-28,1.59198e-25
397,5.87259,-1.00894e-28,1.96029e-28,1.58185e-25
398,5.80367,-6.96563e-29,2.88179e-28,1.40408e-25
399,5.73434,7.84382e-29,3.7623e-28,1.12393e-25
400,5.66457,5.20608e-30,1.25755e-28,1.30735e-25
401,5.59434,8.17099e-29,5.15385e-28,1.28405e-25
402,5.52363,3.54564e-28,3.18536e-28,1.38594e-25
403,5.45244,5.70005e-28,1.82522e-28,1.4499e-25
404,5.38075,3.86482e-28,2.8051e-28,1.19843e-25
405,5.30855,7.74689e-28,2.16841e-28,1.25284e-25
406,5.23586,7.16068e-28,2.44231e-28,1.302e-25
407,5.16265,9.22956e-28,8.00965e-29,1.21822e-25
408,5.08895,1.14041e-27,3.59474e-28,1.3464e-25
409,5.01476,1.32618e-27,3.61796e-28,1.10907e-25
410,4.94009,1.5667e-27,9.66679e-29,1.3589e-25
411,4.86497,1.58187e-27,2.37401e-28,1.5443e-25
412,4.78939,1.39779e-27,2.7506e-28,1.52913e-25
413,4.7134,1.63168e-27,3.94886e-29,1.45425e-25
414,4.637,1.23972e-27,1.51009e-28,1.4506e-25
415,4.56024,1.29788e-27,1.9705e-28,1.49988e-25
416,4.48313,1.37228e-27,1.74094e-28,1.38536e-25
417,4.40571,1.12014e-27,1.67535e-28,1.51731e-25
418,4.32802,1.03672e-27,1.19389e-28,1.59732e-25
419,4.25008,7.56258e-28,1.23868e-28,1.93918e-25
420,4.17195,8.31046e-28,1.40544e-28,1.47108e-25
421,4.09365,7.19541e-28,1.67736e-28,1.57846e-25
422,4.01523,7.00796e-28,7.43615e-29,2.11736e-25
423,3.93673,4.59709e-28,1.53098e-28,1.54557e-25
424,3.8582,3.62726e-28,2.4629e-28,1.66929e-25
425,3.77968,4.66665e-28,1.82027e-28,1.44007e-25
426,3.70122,1.85867e-28,2.13215e-28,1.47219e-25
427,3.62286,2.29371e-28,3.20376e-28,1.23906e-25
428,3.54466,5.94716e-29,3.50964e-28,1.04601e-25
429,3.46665,1.9237e-28,9.02664e-29,1.09006e-25
430,3.38889,6.4299e-29,3.34726e-28,1.07955e-25
431,3.31143,1.19132e-28,3.62846e-28,8.47698e-26
432,3.23431,6.51221e-29,3.26663e-28,8.32573e-26
433,3.15759,2.35785e-28,1.75967e-28,6.65766e-26
434,3.0813,4.90979e-29,3.56351e-28,5.51002e-26
435,3.00551,3.12885e-28,2.3684e-28,5.93587e-26
436,2.93024,4.04408e-28,3.71182e-28,3.17057e-26
437,2.85556,3.57714e-28,1.898e-28,4.14916e-26
438,2.7815,5.53684e-28,3.14979e-28,3.67599e-26
439,2.70811,4.65743e-28,4.0547e-28,3.80017e-26
440,2.63543,4.71028e-28,3.72861e-28,4.57339e-26
441,2.56351,5.58511e-28,2.47435e-28,3.45369e-26
442,2.49238,3.56485e-28,5.04264e-28,5.27016e-26
443,2.42208,5.23709e-28,2.45919e-28,4.69973e-26
444,2.35265,3.38523e-28,4.223e-28,5.43748e-26
445,2.28413,4.29942e-28,2.04672e-28,4.10423e-26
446,2.21655,3.74687e-28,3.71133e-28,5.04294e-26
447,2.14994,2.5683e-28,1.9763e-28,3.82145e-26
