t,T+R,N_0,N_1,N_2
0,1,9.93743e-32,1.00653e-33,4.36833e-34
1,0.999988,5.38909e-31,1.20311e-31,5.73e-32
2,0.999957,8.5978e-31,4.3299e-31,2.26946e-31
3,0.999914,2.10848e-30,9.18423e-31,5.37334e-31
4,0.999869,2.87964e-30,1.51123e-30,1.00854e-30
5,0.999835,3.55455e-30,2.38017e-30,1.64941e-30
6,0.99983,7.54851e-30,3.71972e-30,2.4827e-30
7,0.999874,8.23732e-30,5.21262e-30,3.4606e-30
8,0.999992,1.14305e-29,7.47856e-30,4.54028e-30
9,1.00021,8.68038e-30,9.05792e-30,5.77341e-30
10,1.00057,1.28232e-29,1.18755e-29,6.90465e-30
11,1.00109,1.45189e-29,1.36139e-29,8.16604e-30
12,1.00182,1.61462e-29,1.56999e-29,9.56145e-30
13,1.0028,1.17963e-29,1.70013e-29,1.10561e-29
14,1.00408,1.40325e-29,1.75417e-29,1.25607e-29
15,1.0057,1.49291e-29,1.87604e-29,1.48126e-29
16,1.00771,1.11099e-29,2.04906e-29,1.74261e-29
17,1.01016,8.23034e-30,2.06146e-29,2.01946e-29
18,1.01312,6.82951e-30,1.98855e-29,2.35967e-29
19,1.01664,6.14996e-30,2.0775e-29,2.8274e-29
20,1.02079,3.20521e-30,1.92516e-29,3.38857e-29
21,1.02562,4.72848e-30,1.86257e-29,3.74855e-29
22,1.0312,2.68223e-30,1.82806e-29,4.34211e-29
23,1.0376,4.20194e-30,2.03336e-29,5.01665e-29
24,1.04489,3.01914e-30,1.94168e-29,5.63947e-29
25,1.05313,3.22346e-30,2.70968e-29,6.27447e-29
26,1.06241,1.59731e-30,2.62897e-29,6.44015e-29
27,1.07279,3.4764e-30,2.39174e-29,7.51585e-29
28,1.08435,6.96131e-30,3.08795e-29,7.27264e-29
29,1.09717,8.39503e-30,2.72451e-29,8.21344e-29
30,1.11131,2.9229e-30,3.2768e-29,8.53386e-29
31,1.12687,2.22797e-30,1.90158e-29,8.56039e-29
32,1.1439,2.749e-30,2.04981e-29,9.06457e-29
33,1.16249,2.00247e-30,2.4098e-29,9.72458e-29
34,1.18272,1.33009e-30,1.76174e-29,9.18495e-29
35,1.20466,8.58596e-31,1.11151e-29,9.53557e-29
36,1.22839,8.04434e-32,1.57063e-29,8.19297e-29
37,1.25397,3.17992e-31,3.5468e-30,8.02649e-29
38,1.2815,7.24172e-31,8.9865e-30,8.12309e-29
39,1.31103,1.6201e-30,4.53105e-30,6.40785e-29
40,1.34265,1.408e-30,2.97698e-30,6.21498e-29
41,1.37641,2.5027e-30,3.91574e-31,4.76134e-29
42,1.41239,3.67906e-30,6.27098e-31,3.68301e-29
43,1.45065,3.89502e-30,3.61864e-32,3.77299e-29
44,1.49126,3.02737e-30,1.8292e-32,3.07591e-29
45,1.53428,2.47144e-30,3.58842e-31,1.83857e-29
46,1.57977,2.30248e-30,4.04658e-31,1.84476e-29
47,1.62778,3.11368e-30,-1.53913e-30,1.58992e-29
48,1.67837,6.0929e-31,-7.99606e-31,1.9972e-29
49,1.73159,1.92844e-30,3.29933e-30,1.07401e-29
50,1.78748,5.20485e-30,7.64013e-30,8.98271e-30
51,1.84609,2.17596e-30,5.77757e-30,4.93056e-30
52,1.90746,4.37368e-31,6.50902e-30,3.04207e-30
53,1.97163,4.70391e-30,3.72405e-30,5.37133e-30
54,2.03862,5.1024e-30,1.16846e-29,2.77616e-30
55,2.10847,1.17268e-29,1.85126e-29,-1.7679e-31
56,2.1812,5.11671e-30,1.44294e-29,-9.10366e-31
57,2.25683,7.30343e-30,1.30356e-29,4.23549e-30
58,2.33537,1.3033e-29,7.44996e-30,5.5186e-30
59,2.41685,2.12176e-29,1.68893e-29,1.44082e-30
60,2.50125,1.75454e-29,1.31259e-29,1.57203e-30
61,2.5886,1.61143e-29,-4.16047e-30,9.56452e-32
62,2.67888,1.34865e-29,1.22298e-29,3.06454e-30
63,2.77208,2.04574e-29,4.80542e-30,1.37163e-29
64,2.8682,3.11449e-29,4.20835e-30,1.95611e-29
65,2.96722,2.91734e-29,2.68893e-30,2.22487e-29
66,3.06911,2.21923e-29,9.66076e-30,3.45698e-29
67,3.17384,2.19637e-29,1.19147e-30,5.42044e-29
68,3.2814,3.13812e-29,8.94989e-30,4.66281e-29
69,3.39173,2.92783e-29,1.90078e-29,8.43015e-29
70,3.50479,2.60456e-29,1.1414e-29,1.1902e-28
71,3.62055,1.50803e-29,2.30563e-29,1.03261e-28
72,3.73894,2.13098e-29,1.26148e-29,8.34585e-29
73,3.85991,3.05521e-29,1.00639e-29,1.19211e-28
74,3.98339,2.40518e-29,2.16944e-29,1.53551e-28
75,4.10932,1.04462e-29,2.82906e-29,1.43665e-28
76,4.23764,1.40586e-29,2.18876e-29,1.24666e-28
77,4.36825,1.69296e-29,1.40561e-29,1.11423e-28
78,4.50107,1.90548e-29,1.34981e-29,1.4803e-28
79,4.63604,1.08005e-29,2.02164e-29,1.07715e-28
80,4.77304,4.23319e-30,1.64397e-29,6.94069e-29
81,4.91199,7.49641e-30,3.25419e-29,9.60117e-29
82,5.05279,1.28473e-29,3.56254e-29,9.10563e-29
83,5.19534,7.75597e-30,3.90914e-29,7.18589e-29
84,5.33952,2.03868e-30,8.8513e-29,5.52648e-29
85,5.48523,5.2734e-30,8.29004e-29,7.73392e-29
86,5.63236,4.58854e-30,9.80582e-29,3.90567e-29
87,5.78078,7.70646e-30,1.44797e-28,7.12886e-29
88,5.93037,4.09897e-30,1.06816e-28,1.2237e-28
89,6.08101,3.73415e-30,1.05317e-28,7.50924e-29
90,6.23258,2.41851e-30,1.40209e-28,1.52153e-29
91,6.38493,5.59285e-30,1.77206e-28,5.14837e-30
92,6.53795,4.99451e-30,1.25348e-28,1.90929e-29
93,6.69149,3.81734e-30,1.41478e-28,1.42892e-29
94,6.84543,1.18401e-30,1.22959e-28,7.1743e-29
95,6.99961,4.51293e-31,9.39756e-29,8.85007e-30
96,7.15391,2.64645e-30,1.11584e-28,4.88434e-30
97,7.30818,1.70538e-30,3.7476e-29,5.34593e-29
98,7.46227,3.49863e-31,6.08364e-29,1.02445e-28
99,7.61606,4.2437e-30,7.14339e-29,8.46995e-29
100,7.76938,-4.6602e-31,7.00505e-29,5.8337e-29
101,7.92211,3.79121e-30,7.08809e-29,4.71536e-29
102,8.07409,4.4141e-30,5.37804e-29,9.44159e-29
103,8.22519,3.80298e-30,2.87309e-29,1.4133e-28
104,8.37526,8.07114e-30,1.09029e-28,2.26235e-28
105,8.52416,1.56074e-29,7.23354e-29,8.31468e-29
106,8.67175,1.73235e-29,8.61789e-29,1.2498e-28
107,8.81789,1.74891e-29,2.23829e-29,3.20908e-28
108,8.96245,2.15423e-29,4.22248e-29,1.86588e-28
109,9.1053,3.09198e-29,9.28482e-29,3.32152e-28
110,9.24629,3.98298e-29,8.22025e-29,3.93502e-28
111,9.3853,4.16725e-29,5.64774e-29,3.73812e-28
112,9.5222,5.58713e-29,9.02195e-29,6.20087e-28
113,9.65688,5.78158e-29,3.30841e-29,6.31723e-28
114,9.7892,5.79296e-29,1.25259e-28,6.65621e-28
115,9.91906,6.03903e-29,8.47639e-29,8.50043e-28
116,10.0463,7.85328e-29,2.34842e-29,9.20795e-28
117,10.1709,6.15305e-29,2.87645e-29,8.69162e-28
118,10.2927,8.54306e-29,5.53636e-29,7.96271e-28
119,10.4117,7.62372e-29,6.379e-29,6.54058e-28
120,10.5276,6.50503e-29,3.49503e-29,5.95775e-28
121,10.6405,6.84846e-29,4.73075e-29,9.5588e-28
122,10.7502,8.10332e-29,2.70988e-29,9.10179e-28
123,10.8567,6.63538e-29,3.56545e-29,2.9457e-28
124,10.96,9.18579e-29,8.52489e-29,5.92877e-28
125,11.0598,8.55139e-29,4.98938e-29,4.91283e-28
126,11.1563,7.82699e-29,6.22985e-29,5.59771e-28
127,11.2493,7.02884e-29,5.39254e-29,5.72124e-28
128,11.3387,7.47527e-29,6.83028e-29,5.34412e-28
129,11.4247,7.62348e-29,9.35528e-29,5.78562e-28
130,11.507,7.98741e-29,8.22713e-29,5.62171e-28
131,11.5858,7.9184e-29,8.98185e-29,4.925e-28
132,11.661,7.5851e-29,3.69685e-29,7.59994e-28
133,11.7325,9.3945e-29,6.70619e-29,4.69038e-28
134,11.8005,1.10158e-28,6.70412e-29,3.62367e-28
135,11.8648,1.08748e-28,1.18188e-29,2.5026e-28
136,11.9256,1.24982e-28,3.14454e-29,4.09587e-28
137,11.9828,1.17734e-28,9.12849e-30,3.32069e-28
138,12.0364,1.63244e-28,9.27119e-31,3.5247e-28
139,12.0866,1.90325e-28,2.04656e-30,3.07599e-28
140,12.1334,1.86968e-28,6.81746e-30,2.78845e-28
141,12.1768,1.46094e-28,-4.85886e-30,1.60929e-28
142,12.2169,1.58833e-28,-2.04814e-30,2.54807e-28
143,12.2537,1.69955e-28,6.17812e-30,1.42305e-28
144,12.2875,1.8273e-28,-7.08601e-30,1.65996e-28
145,12.3181,1.60789e-28,1.2065e-29,1.43922e-28
146,12.3458,1.83175e-28,1.46208e-29,3.44419e-28
147,12.3707,1.17262e-28,8.5642e-30,8.01043e-28
148,12.3928,8.58854e-29,5.70367e-30,6.40938e-28
149,12.4124,1.03027e-28,7.55132e-30,1.06071e-27
150,12.4294,1.15275e-28,4.29435e-30,7.6613e-28
151,12.4442,1.13564e-28,5.09041e-30,1.34164e-27
152,12.4567,7.2434e-29,-4.51804e-30,1.79446e-27
153,12.4673,1.09302e-28,5.5557e-30,1.94734e-27
154,12.4759,1.15968e-28,5.26389e-32,1.72935e-27
155,12.4829,1.67383e-28,-6.76514e-31,1.95719e-27
156,12.4884,1.925e-28,3.51198e-30,2.9525e-27
157,12.4925,1.87868e-28,5.88798e-31,2.33344e-27
158,12.4955,1.84835e-28,2.59826e-30,1.99103e-27
159,12.4975,2.36426e-28,9.64947e-30,2.31005e-27
160,12.4988,2.45687e-28,5.07761e-31,2.23048e-27
161,12.4995,2.67906e-28,2.09115e-29,2.22656e-27
162,12.4999,3.39429e-28,1.53523e-30,1.74089e-27
163,12.5002,3.44416e-28,7.93333e-30,1.90767e-27
164,12.5007,3.82585e-28,1.53253e-29,1.1845e-27
165,12.5014,4.45771e-28,1.76949e-29,1.41693e-27
