t,T+R,N_0,N_1,N_2
236,22.546,1.36437e-27,3.69248e-29,1.83756e-27
237,22.8758,1.35576e-27,-7.0638e-30,5.65101e-27
238,23.2067,1.42029e-27,-3.43325e-29,4.37973e-27
239,23.5386,1.33647e-27,2.50045e-29,5.87618e-27
240,23.8711,1.52236e-27,-1.08169e-29,6.07772e-27
241,24.2037,1.47409e-27,-8.5667e-30,5.55624e-27
242,24.5363,1.3817e-27,2.00429e-29,6.39144e-27
243,24.8684,1.47382e-27,-3.55429e-29,5.0748e-27
244,25.1997,1.54147e-27,4.72218e-29,4.94653e-27
245,25.5298,1.7258e-27,2.03676e-29,3.22855e-27
246,25.8585,1.8167e-27,6.41612e-29,2.43855e-27
247,26.1853,1.49106e-27,3.24633e-29,3.51552e-27
248,26.5099,1.84599e-27,7.85588e-29,1.73907e-27
249,26.8319,2.00105e-27,2.86597e-29,6.26463e-29
250,27.1511,1.79187e-27,-1.826e-29,-1.14291e-28
251,27.467,1.70271e-27,3.51168e-30,-4.42927e-28
252,27.7793,1.65469e-27,3.20291e-30,-4.21476e-28
253,28.0877,1.65531e-27,-7.41103e-31,-1.26541e-27
254,28.3918,1.65252e-27,2.69328e-29,-1.77328e-27
255,28.6913,1.68556e-27,4.56133e-29,-2.49669e-27
256,28.9859,1.66382e-27,1.31052e-28,-2.68757e-27
257,29.2752,1.45087e-27,1.23287e-28,-2.34185e-28
258,29.559,1.6829e-27,1.36565e-28,-2.10441e-27
259,29.8369,1.63278e-27,2.7155e-28,-1.03041e-27
260,30.1086,1.69694e-27,2.13971e-28,-1.45795e-27
261,30.3738,2.08352e-27,4.56428e-28,-4.23122e-28
262,30.6323,1.8917e-27,4.87132e-28,-6.73501e-28
263,30.8837,2.19748e-27,4.62932e-28,-7.69038e-28
264,31.1278,2.03774e-27,4.07875e-28,-8.3209e-28
265,31.3644,2.16405e-27,5.42983e-28,-4.53859e-29
266,31.5931,2.43244e-27,5.24788e-28,-3.62677e-28
267,31.8137,2.3607e-27,5.67255e-28,-1.67831e-28
268,32.0261,2.24862e-27,5.52153e-28,-9.89895e-29
269,32.2299,2.22599e-27,5.827e-28,1.34655e-28
270,32.425,2.13735e-27,6.3986e-28,1.06628e-28
271,32.6112,2.26267e-27,7.45457e-28,-1.03008e-28
272,32.7884,2.13116e-27,6.08138e-28,4.97251e-28
273,32.9562,1.8989e-27,5.31988e-28,3.71682e-28
274,33.1147,1.78667e-27,6.80586e-28,1.48894e-28
275,33.2636,1.94021e-27,5.86812e-28,3.94258e-28
276,33.4028,1.43047e-27,5.25446e-28,1.7102e-27
277,33.5322,1.7229e-27,4.80725e-28,1.29221e-27
278,33.6517,1.92683e-27,5.34994e-28,1.45885e-27
279,33.7612,1.46898e-27,6.33354e-28,2.99452e-27
280,33.8607,1.20784e-27,4.95641e-28,4.72175e-27
281,33.9501,1.38919e-27,5.0111e-28,3.38259e-27
282,34.0294,1.02032e-27,5.1117e-28,4.87565e-27
283,34.0985,1.12554e-27,5.03783e-28,5.32801e-27
284,34.1574,9.99823e-28,6.26705e-28,8.15841e-27
285,34.2061,1.01685e-27,5.436e-28,8.35912e-27
286,34.2447,9.39422e-28,5.22227e-28,4.16563e-27
287,34.2731,6.06036e-28,5.38302e-28,4.0206e-27
288,34.2915,5.41661e-28,4.99329e-28,7.88104e-27
289,34.2999,8.4575e-28,6.00929e-28,1.1597e-26
290,34.2983,4.63863e-28,5.42126e-28,7.23876e-27
291,34.287,5.43621e-28,4.20764e-28,7.72535e-27
292,34.2659,4.7158e-28,3.97608e-28,1.03504e-26
293,34.2352,2.71083e-28,4.16858e-28,1.01251e-26
294,34.195,3.69926e-28,4.9568e-28,9.11505e-27
295,34.1456,6.8326e-28,3.97917e-28,9.68132e-27
296,34.0869,7.84036e-28,4.46586e-28,8.517e-27
297,34.0193,2.32444e-28,4.4753e-28,1.53759e-26
298,33.943,4.71508e-28,5.15233e-28,1.18609e-26
299,33.858,1.49159e-28,5.17143e-28,1.47828e-26
300,33.7647,9.33915e-29,7.04312e-28,1.07375e-26
301,33.6632,1.28147e-28,8.44461e-28,1.66809e-26
302,33.5538,4.17924e-29,6.69945e-28,1.74777e-26
303,33.4368,-7.63059e-29,9.75664e-28,2.22551e-26
304,33.3123,-9.49939e-29,1.02688e-27,1.52355e-26
305,33.1807,-9.57614e-29,1.11828e-27,1.97267e-26
306,33.0423,-1.11226e-28,1.21344e-27,1.9856e-26
307,32.8972,-5.19508e-29,1.36003e-27,1.7686e-26
308,32.7459,-7.35707e-29,1.19745e-27,1.03926e-26
309,32.5886,-1.85774e-28,1.75066e-27,1.72714e-26
310,32.4256,-1.40342e-29,1.73314e-27,1.38721e-26
311,32.2573,1.78317e-28,1.78008e-27,2.22151e-26
312,32.0839,3.04439e-28,1.86632e-27,6.81717e-27
313,31.9058,3.26031e-28,2.39249e-27,1.43937e-26
314,31.7233,3.34501e-28,2.15953e-27,1.18821e-26
315,31.5367,3.98386e-28,2.194e-27,6.85063e-27
316,31.3464,7.43306e-28,2.41643e-27,4.26463e-27
317,31.1526,7.42622e-28,2.63067e-27,4.02403e-27
318,30.9559,7.58125e-28,2.54099e-27,9.90354e-27
319,30.7564,1.42743e-27,2.6172e-27,1.79233e-26
320,30.5545,1.15443e-27,2.73754e-27,-4.4617e-27
321,30.3506,1.40878e-27,2.86235e-27,2.36268e-27
322,30.1449,1.8544e-27,3.03547e-27,7.78618e-27
323,29.9379,1.40075e-27,2.99113e-27,1.20002e-28
324,29.7299,1.57913e-27,3.23374e-27,1.51265e-28
325,29.5212,1.86177e-27,2.81395e-27,-4.91074e-27
326,29.312,2.09901e-27,3.21112e-27,7.13807e-27
327,29.1029,1.97619e-27,3.18068e-27,1.76924e-27
328,28.8939,1.53723e-27,3.37237e-27,-1.34919e-27
329,28.6856,1.42075e-27,2.95943e-27,-4.0034e-27
330,28.4781,1.38808e-27,3.16643e-27,-4.16621e-28
331,28.2718,1.46519e-27,2.82841e-27,1.81191e-27
332,28.067,9.00084e-28,2.70216e-27,3.07744e-27
333,27.8639,6.35012e-28,2.29812e-27,-7.03611e-28
334,27.6628,1.38873e-27,2.11556e-27,2.3913e-27
335,27.464,9.29948e-28,2.15429e-27,6.58443e-28
336,27.2677,7.57398e-28,1.70664e-27,-2.54594e-27
337,27.0743,7.011e-28,1.27743e-27,1.5121e-27
338,26.8838,9.44665e-28,1.23395e-27,-4.25371e-28
339,26.6966,1.02287e-27,1.15431e-27,-8.95538e-28
340,26.5128,7.46296e-28,8.58606e-28,-2.22308e-28
341,26.3327,8.12353e-28,7.45415e-28,-4.52443e-29
342,26.1564,8.20014e-28,6.25987e-28,6.4729e-27
343,25.9841,7.74664e-28,2.69016e-28,8.95228e-27
344,25.816,4.69878e-28,2.45159e-28,1.24622e-26
345,25.6522,4.34482e-28,2.2742e-28,1.46765e-26
346,25.4929,6.86102e-28,1.58408e-28,1.48306e-26
347,25.3381,5.78219e-28,1.77918e-28,1.87209e-26
348,25.188,4.63311e-28,1.06399e-28,3.56512e-26
349,25.0427,3.53035e-28,1.20118e-28,2.97802e-26
350,24.9023,4.51147e-28,2.40683e-28,2.72728e-26
351,24.7667,3.47437e-28,3.67999e-28,3.63645e-26
352,24.6362,4.71221e-28,4.66361e-28,4.35342e-26
353,24.5106,3.12528e-28,8.19578e-28,4.6574e-26
354,24.3901,4.96551e-28,8.22507e-28,3.57493e-26
355,24.2746,4.18181e-28,1.1573e-27,4.92252e-26
356,24.1642,4.10201e-28,1.36894e-27,6.48421e-26
357,24.0587,2.99949e-28,1.27773e-27,6.26262e-26
358,23.9583,3.5029e-28,1.55713e-27,7.40726e-26
359,23.8627,3.56902e-28,1.99574e-27,6.63023e-26
360,23.772,2.53493e-28,1.80955e-27,8.18077e-26
361,23.6861,2.09008e-28,1.97974e-27,1.05645e-25
362,23.6049,2.04273e-28,1.80886e-27,7.80339e-26
363,23.5283,1.57857e-28,1.74413e-27,8.33872e-26
364,23.4562,1.00343e-28,2.38553e-27,8.53538e-26
365,23.3885,5.72314e-29,1.55489e-27,8.5285e-26
366,23.3249,2.30518e-29,1.96663e-27,1.02023e-25
367,23.2655,-1.63067e-29,1.45853e-27,7.10698e-26
368,23.2099,-1.57352e-28,1.98844e-27,7.26385e-26
369,23.1581,-1.39382e-28,1.77824e-27,5.35642e-26
370,23.1099,-7.96962e-29,1.42896e-27,8.52738e-26
371,23.065,-1.72813e-28,1.6921e-27,5.44347e-26
372,23.0233,-1.94249e-28,1.57803e-27,2.73138e-26
373,22.9845,-2.56582e-28,1.44413e-27,5.70068e-26
374,22.9485,-2.54245e-28,1.06145e-27,5.4307e-26
375,22.9151,-1.97065e-28,1.21324e-27,5.03278e-26
376,22.8839,-3.43072e-28,1.21557e-27,4.64367e-26
377,22.8548,-2.13824e-28,1.02983e-27,6.10852e-26
378,22.8275,-2.22009e-28,6.42642e-28,3.3587e-26
379,22.8018,-1.29622e-28,6.18236e-28,3.39839e-26
380,22.7774,-8.65653e-29,6.128e-28,3.23816e-26
381,22.7541,-6.16724e-29,3.65791e-28,3.36905e-26
382,22.7316,1.28984e-29,2.79353e-28,2.97236e-26
383,22.7096,4.54594e-29,1.39213e-28,6.8995e-27
384,22.688,5.75077e-30,2.75958e-28,1.44646e-26
385,22.6663,2.41864e-28,2.34997e-28,4.41521e-27
386,22.6445,2.31334e-28,2.65389e-28,1.30954e-26
387,22.6221,4.11867e-28,2.02245e-28,9.13818e-27
388,22.599,2.67231e-28,2.99882e-28,6.35884e-27
389,22.5749,4.06993e-28,4.76066e-28,-2.44711e-28
390,22.5495,3.60405e-28,3.8748e-28,1.80144e-27
391,22.5226,3.83521e-28,7.35573e-28,1.0031e-26
392,22.494,4.81189e-28,8.28019e-28,-3.01689e-27
393,22.4633,4.77565e-28,9.31325e-28,-7.40526e-27
394,22.4303,4.15993e-28,1.29743e-27,1.58302e-27
395,22.3949,3.16904e-28,1.2306e-27,-2.39452e-27
396,22.3567,3.11596e-28,1.59004e-27,1.4436e-27
397,22.3156,4.257e-28,1.38802e-27,-2.78442e-27
398,22.2713,2.87801e-28,1.73497e-27,-1.39414e-27
399,22.2236,4.45847e-28,2.16091e-27,-1.31992e-27
400,22.1724,6.99635e-28,1.36005e-27,5.54864e-28
401,22.1174,8.00167e-28,1.91968e-27,-1.19667e-27
402,22.0584,8.31446e-28,2.23657e-27,4.16404e-27
403,21.9953,7.29995e-28,2.30197e-27,1.58418e-27
404,21.9279,8.77038e-28,2.53796e-27,-1.85544e-27
405,21.8561,1.02059e-27,2.83205e-27,4.16455e-27
406,21.7796,1.00289e-27,3.31254e-27,3.75984e-27
407,21.6985,7.72479e-28,3.25073e-27,5.63372e-27
408,21.6124,1.01286e-27,3.51188e-27,4.15834e-27
409,21.5214,9.02001e-28,4.49943e-27,4.68261e-27
410,21.4254,7.22073e-28,4.69546e-27,5.89373e-28
411,21.3241,7.5731e-28,5.00499e-27,2.06985e-27
412,21.2177,8.51128e-28,5.59797e-27,3.55749e-27
413,21.1059,4.91489e-28,6.51182e-27,1.91702e-27
414,20.9888,6.01654e-28,7.36292e-27,7.95786e-28
415,20.8662,3.204e-28,6.69755e-27,1.64196e-27
416,20.7383,5.03306e-28,8.00202e-27,8.53731e-28
417,20.6049,2.74849e-28,8.21546e-27,9.56923e-28
418,20.466,2.33332e-28,8.35944e-27,-1.68446e-27
419,20.3217,1.30242e-28,8.90969e-27,1.68389e-27
420,20.172,1.13219e-28,9.15037e-27,2.06117e-27
421,20.0168,1.2426e-28,9.25336e-27,-5.47832e-28
422,19.8563,3.31687e-29,9.70845e-27,7.22276e-27
423,19.6905,-5.20065e-29,8.81581e-27,8.78579e-27
424,19.5194,-3.3336e-29,1.03691e-26,9.41664e-27
425,19.3432,-1.60334e-29,1.02366e-26,1.60368e-26
426,19.1618,-4.64101e-29,1.00132e-26,2.05115e-26
427,18.9755,-5.91601e-29,1.02538e-26,2.33252e-26
428,18.7843,-2.05436e-29,1.05378e-26,3.42507e-26
429,18.5883,8.53649e-29,1.15477e-26,3.96234e-26
430,18.3877,6.7741e-32,1.15083e-26,3.53969e-26
431,18.1825,1.58287e-28,1.20826e-26,4.7223e-26
432,17.973,-1.72616e-29,1.25577e-26,4.2667e-26
433,17.7593,4.78173e-29,1.32461e-26,6.51716e-26
434,17.5415,9.77759e-29,1.2825e-26,4.26681e-26
435,17.3198,4.67123e-29,1.41073e-26,5.05653e-26
436,17.0943,4.0819e-29,1.40162e-26,5.64629e-26
437,16.8654,3.94641e-29,1.42714e-26,4.47334e-26
438,16.633,2.88675e-29,1.42268e-26,4.959e-26
439,16.3975,-7.77251e-29,1.47492e-26,5.76322e-26
440,16.1591,-7.24478e-29,1.41096e-26,4.6446e-26
441,15.9178,-4.30275e-29,1.39028e-26,3.55843e-26
442,15.674,6.13276e-29,1.37756e-26,5.17516e-26
443,15.4278,3.06539e-28,1.29875e-26,3.1495e-26
444,15.1795,4.16676e-28,1.22008e-26,1.76772e-26
445,14.9292,5.87201e-28,1.20121e-26,3.2089e-26
446,14.6772,6.61755e-28,1.02069e-26,2.98459e-26
447,14.4237,9.82653e-28,9.21929e-27,2.27787e-26
