t,T+R,N_0,N_1,N_2
0,0.999999,7.92029e-31,1.79006e-32,1.62058e-32
1,0.999905,2.87347e-30,2.25188e-30,2.10588e-30
2,0.999655,1.06778e-29,8.74671e-30,8.33403e-30
3,0.999253,1.75142e-29,1.8305e-29,1.97775e-29
4,0.998708,3.64894e-29,2.92852e-29,3.73062e-29
5,0.998027,3.96606e-29,4.36084e-29,6.13477e-29
6,0.997224,1.36811e-29,6.0783e-29,9.05135e-29
7,0.996313,2.41078e-29,6.89888e-29,1.24401e-28
8,0.995311,3.23026e-29,7.84119e-29,1.60706e-28
9,0.99424,5.69253e-29,8.59674e-29,1.9698e-28
10,0.99312,1.01676e-28,1.04328e-28,2.22951e-28
11,0.991977,3.49031e-29,1.10322e-28,2.43708e-28
12,0.990839,1.87546e-29,1.09548e-28,2.61045e-28
13,0.989735,5.39525e-29,8.61953e-29,2.57626e-28
14,0.988697,1.21735e-28,8.87511e-29,2.39756e-28
15,0.987759,9.71894e-29,8.54313e-29,2.05554e-28
16,0.986957,8.0409e-29,8.68104e-29,1.83618e-28
17,0.98633,1.08689e-30,8.18146e-29,1.59552e-28
18,0.985918,1.19531e-28,4.16336e-29,1.21591e-28
19,0.985764,1.44133e-28,2.94273e-29,8.33086e-29
20,0.985912,1.90572e-28,4.66914e-29,7.29147e-29
21,0.986407,1.71261e-28,7.39393e-29,5.8796e-29
22,0.987298,-3.93033e-30,6.06682e-29,6.4058e-29
23,0.988632,2.47616e-28,3.8274e-29,5.77357e-29
24,0.990461,1.77235e-28,2.67838e-29,5.70863e-29
25,0.992836,1.62098e-28,7.57059e-29,7.29892e-29
26,0.99581,9.73429e-29,5.49374e-29,8.57764e-29
27,0.999437,4.97149e-29,1.6133e-29,1.03171e-28
28,1.00377,6.17872e-29,3.79217e-29,7.44329e-29
29,1.00887,1.3722e-28,6.27329e-29,9.78238e-29
30,1.01479,1.99191e-28,2.73206e-29,8.22202e-29
31,1.02159,9.53812e-29,6.33822e-29,1.51197e-28
32,1.02933,1.09995e-28,4.23724e-29,9.60032e-29
33,1.03806,2.30987e-28,3.75727e-29,1.16968e-28
34,1.04784,2.64634e-28,5.34372e-29,1.01735e-28
35,1.05873,1.8634e-28,8.58194e-29,1.00426e-28
36,1.0708,3.11354e-28,4.63924e-29,9.30683e-29
37,1.08409,2.51459e-28,3.77465e-29,9.55701e-29
38,1.09867,1.13856e-28,1.17581e-28,5.0912e-29
39,1.11459,2.98988e-28,4.80038e-29,9.70127e-29
40,1.13191,1.87951e-28,8.24884e-30,1.12377e-28
41,1.15068,6.47261e-29,6.50123e-29,1.84434e-28
42,1.17097,1.41154e-28,2.7329e-29,1.95799e-28
43,1.19283,3.30707e-29,5.33736e-29,3.02237e-28
44,1.21631,2.41802e-29,1.46925e-30,2.40451e-28
45,1.24146,1.39665e-28,5.14724e-29,2.34502e-28
46,1.26834,1.80209e-28,5.02825e-29,3.12845e-28
47,1.29698,1.35397e-28,1.43041e-29,2.55112e-28
48,1.32745,1.11971e-28,4.13224e-29,5.27599e-28
