E,T,R0,R1,R,N_R0,N_R1,E/V0
196.224,0.99969,2.54405e-18,1.08758e-18,3.63163e-18,2.54484e-18,1.08791e-18,1.96224
196.264,0.99969,2.50553e-18,1.07098e-18,3.57651e-18,2.50631e-18,1.07131e-18,1.96264
196.304,0.99969,2.46775e-18,1.05498e-18,3.52272e-18,2.46851e-18,1.0553e-18,1.96304
196.344,0.99969,2.4314e-18,1.03911e-18,3.47051e-18,2.43215e-18,1.03944e-18,1.96344
196.384,0.999691,2.39466e-18,1.0234e-18,3.41806e-18,2.3954e-18,1.02372e-18,1.96384
196.425,0.999691,2.35849e-18,1.00804e-18,3.36654e-18,2.35922e-18,1.00836e-18,1.96425
196.465,0.999691,2.32351e-18,9.92917e-19,3.31643e-18,2.32423e-18,9.93224e-19,1.96465
196.505,0.999691,2.28825e-18,9.77752e-19,3.266e-18,2.28895e-18,9.78054e-19,1.96505
196.546,0.999691,2.25429e-18,9.63075e-19,3.21736e-18,2.25498e-18,9.63372e-19,1.96546
196.586,0.999691,2.22048e-18,9.48611e-19,3.16909e-18,2.22116e-18,9.48904e-19,1.96586
196.626,0.999692,2.18657e-18,9.34276e-19,3.12084e-18,2.18724e-18,9.34564e-19,1.96626
196.666,0.999692,2.15437e-18,9.20279e-19,3.07465e-18,2.15504e-18,9.20563e-19,1.96666
196.707,0.999692,2.12198e-18,9.06342e-19,3.02832e-18,2.12263e-18,9.06621e-19,1.96707
196.747,0.999692,2.09024e-18,8.92777e-19,2.98302e-18,2.09089e-18,8.93052e-19,1.96747
196.787,0.999692,2.05861e-18,8.79207e-19,2.93782e-18,2.05924e-18,8.79478e-19,1.96787
196.827,0.999692,2.02776e-18,8.65904e-19,2.89367e-18,2.02839e-18,8.66171e-19,1.96827
196.868,0.999693,1.99741e-18,8.52901e-19,2.85031e-18,1.99802e-18,8.53163e-19,1.96868
196.908,0.999693,1.96733e-18,8.4021e-19,2.80754e-18,1.96794e-18,8.40468e-19,1.96908
196.948,0.999693,1.93829e-18,8.27347e-19,2.76564e-18,1.93888e-18,8.27601e-19,1.96948
196.989,0.999693,1.90862e-18,8.148e-19,2.72342e-18,1.90921e-18,8.1505e-19,1.96989
197.029,0.999693,1.88006e-18,8.02763e-19,2.68283e-18,1.88064e-18,8.03009e-19,1.97029
197.069,0.999693,1.85243e-18,7.90477e-19,2.64291e-18,1.853e-18,7.90719e-19,1.97069
197.11,0.999694,1.82419e-18,7.78677e-19,2.60287e-18,1.82475e-18,7.78916e-19,1.9711
197.15,0.999694,1.79647e-18,7.66841e-19,2.56331e-18,1.79702e-18,7.67076e-19,1.9715
197.19,0.999694,1.77008e-18,7.55282e-19,2.52536e-18,1.77062e-18,7.55513e-19,1.9719
197.231,0.999694,1.74341e-18,7.43978e-19,2.48739e-18,1.74394e-18,7.44206e-19,1.97231
197.271,0.999694,1.71717e-18,7.32666e-19,2.44984e-18,1.7177e-18,7.3289e-19,1.97271
197.311,0.999694,1.6914e-18,7.21679e-19,2.41308e-18,1.69192e-18,7.21899e-19,1.97311
197.352,0.999695,1.66551e-18,7.1077e-19,2.37628e-18,1.66601e-18,7.10987e-19,1.97352
197.392,0.999695,1.64137e-18,7.00081e-19,2.34145e-18,1.64187e-18,7.00295e-19,1.97392
197.432,0.999695,1.61658e-18,6.8962e-19,2.3062e-18,1.61707e-18,6.8983e-19,1.97432
197.473,0.999695,1.59152e-18,6.79057e-19,2.27057e-18,1.592e-18,6.79264e-19,1.97473
197.513,0.999695,1.56778e-18,6.68937e-19,2.23671e-18,1.56825e-18,6.69141e-19,1.97513
197.553,0.999695,1.545e-18,6.58851e-19,2.20385e-18,1.54547e-18,6.59052e-19,1.97553
197.594,0.999696,1.52135e-18,6.48904e-19,2.17025e-18,1.52181e-18,6.49102e-19,1.97594
197.634,0.999696,1.49847e-18,6.38994e-19,2.13746e-18,1.49892e-18,6.39189e-19,1.97634
197.675,0.999696,1.47571e-18,6.29405e-19,2.10512e-18,1.47616e-18,6.29597e-19,1.97675
197.715,0.999696,1.45419e-18,6.19941e-19,2.07414e-18,1.45464e-18,6.2013e-19,1.97715
197.755,0.999696,1.43237e-18,6.10622e-19,2.04299e-18,1.4328e-18,6.10807e-19,1.97755
197.796,0.999696,1.41035e-18,6.01415e-19,2.01176e-18,1.41078e-18,6.01598e-19,1.97796
197.836,0.999697,1.38968e-18,5.92285e-19,1.98196e-18,1.3901e-18,5.92464e-19,1.97836
197.877,0.999697,1.36848e-18,5.834e-19,1.95188e-18,1.36889e-18,5.83577e-19,1.97877
197.917,0.999697,1.34804e-18,5.74694e-19,1.92273e-18,1.34845e-18,5.74868e-19,1.97917
197.957,0.999697,1.32796e-18,5.65899e-19,1.89386e-18,1.32837e-18,5.6607e-19,1.97957
197.998,0.999697,1.30744e-18,5.57391e-19,1.86483e-18,1.30783e-18,5.57559e-19,1.97998
198.038,0.999697,1.28808e-18,5.48868e-19,1.83695e-18,1.28847e-18,5.49034e-19,1.98038
198.079,0.999698,1.26919e-18,5.4077e-19,1.80996e-18,1.26957e-18,5.40934e-19,1.98079
198.119,0.999698,1.24961e-18,5.32488e-19,1.7821e-18,1.24999e-18,5.32649e-19,1.98119
198.159,0.999698,1.23082e-18,5.24535e-19,1.75535e-18,1.23119e-18,5.24694e-19,1.98159
198.2,0.999698,1.21278e-18,5.16716e-19,1.7295e-18,1.21315e-18,5.16872e-19,1.982
198.24,0.999698,1.19406e-18,5.08701e-19,1.70276e-18,1.19442e-18,5.08855e-19,1.9824
198.281,0.999698,1.17589e-18,5.01141e-19,1.67703e-18,1.17625e-18,5.01292e-19,1.98281
198.321,0.999699,1.15903e-18,4.93644e-19,1.65268e-18,1.15938e-18,4.93793e-19,1.98321
198.362,0.999699,1.1412e-18,4.86239e-19,1.62744e-18,1.14154e-18,4.86386e-19,1.98362
198.402,0.999699,1.12376e-18,4.78787e-19,1.60254e-18,1.1241e-18,4.78931e-19,1.98402
198.443,0.999699,1.10746e-18,4.71556e-19,1.57902e-18,1.1078e-18,4.71698e-19,1.98443
198.483,0.999699,1.09059e-18,4.64493e-19,1.55508e-18,1.09091e-18,4.64633e-19,1.98483
198.523,0.999699,1.07374e-18,4.5751e-19,1.53125e-18,1.07406e-18,4.57647e-19,1.98523
198.564,0.9997,1.05789e-18,4.50476e-19,1.50837e-18,1.05821e-18,4.50611e-19,1.98564
198.604,0.9997,1.04241e-18,4.43821e-19,1.48623e-18,1.04272e-18,4.43955e-19,1.98604
198.645,0.9997,1.02609e-18,4.37003e-19,1.4631e-18,1.0264e-18,4.37134e-19,1.98645
198.685,0.9997,1.01108e-18,4.30551e-19,1.44163e-18,1.01138e-18,4.3068e-19,1.98685
198.726,0.9997,9.96065e-19,4.24012e-19,1.42008e-18,9.96364e-19,4.24139e-19,1.98726
198.766,0.9997,9.80474e-19,4.17539e-19,1.39801e-18,9.80768e-19,4.17664e-19,1.98766
198.807,0.9997,9.66119e-19,4.11307e-19,1.37743e-18,9.66409e-19,4.11431e-19,1.98807
198.847,0.999701,9.5183e-19,4.05059e-19,1.35689e-18,9.52115e-19,4.0518e-19,1.98847
198.888,0.999701,9.37125e-19,3.9905e-19,1.33617e-18,9.37405e-19,3.99169e-19,1.98888
198.928,0.999701,9.22882e-19,3.92988e-19,1.31587e-18,9.23158e-19,3.93105e-19,1.98928
198.969,0.999701,9.09574e-19,3.86935e-19,1.29651e-18,9.09846e-19,3.87051e-19,1.98969
199.009,0.999701,8.95581e-19,3.81254e-19,1.27684e-18,8.95849e-19,3.81368e-19,1.99009
199.05,0.999701,8.81766e-19,3.75471e-19,1.25724e-18,8.82029e-19,3.75584e-19,1.9905
199.09,0.999702,8.69098e-19,3.69683e-19,1.23878e-18,8.69357e-19,3.69793e-19,1.9909
199.131,0.999702,8.5591e-19,3.6418e-19,1.22009e-18,8.56166e-19,3.64288e-19,1.99131
199.171,0.999702,8.42743e-19,3.58722e-19,1.20146e-18,8.42994e-19,3.58829e-19,1.99171
199.212,0.999702,8.30402e-19,3.53348e-19,1.18375e-18,8.30649e-19,3.53453e-19,1.99212
199.253,0.999702,8.17791e-19,3.47984e-19,1.16578e-18,8.18035e-19,3.48088e-19,1.99253
199.293,0.999702,8.05356e-19,3.42567e-19,1.14792e-18,8.05596e-19,3.42669e-19,1.99293
199.334,0.999703,7.93504e-19,3.37538e-19,1.13104e-18,7.9374e-19,3.37639e-19,1.99334
199.374,0.999703,7.81483e-19,3.32579e-19,1.11406e-18,7.81715e-19,3.32678e-19,1.99374
199.415,0.999703,7.6981e-19,3.27335e-19,1.09715e-18,7.70039e-19,3.27432e-19,1.99415
199.455,0.999703,7.58107e-19,3.2238e-19,1.08049e-18,7.58332e-19,3.22476e-19,1.99455
199.496,0.999703,7.46719e-19,3.1769e-19,1.06441e-18,7.46941e-19,3.17784e-19,1.99496
199.536,0.999703,7.3573e-19,3.12725e-19,1.04845e-18,7.35948e-19,3.12818e-19,1.99536
199.577,0.999703,7.24474e-19,3.08112e-19,1.03259e-18,7.24689e-19,3.08203e-19,1.99577
199.618,0.999704,7.13662e-19,3.03475e-19,1.01714e-18,7.13873e-19,3.03565e-19,1.99618
199.658,0.999704,7.03e-19,2.98784e-19,1.00178e-18,7.03208e-19,2.98873e-19,1.99658
199.699,0.999704,6.92083e-19,2.94416e-19,9.86499e-19,6.92288e-19,2.94503e-19,1.99699
199.739,0.999704,6.81896e-19,2.89815e-19,9.71711e-19,6.82098e-19,2.89901e-19,1.99739
199.78,0.999704,6.71716e-19,2.85412e-19,9.57128e-19,6.71915e-19,2.85496e-19,1.9978
199.821,0.999704,6.61727e-19,2.81335e-19,9.43062e-19,6.61922e-19,2.81418e-19,1.99821
199.861,0.999705,6.51788e-19,2.76886e-19,9.28675e-19,6.51981e-19,2.76968e-19,1.99861
199.902,0.999705,6.41783e-19,2.72809e-19,9.14592e-19,6.41972e-19,2.7289e-19,1.99902
199.942,0.999705,6.3201e-19,2.68592e-19,9.00602e-19,6.32197e-19,2.68671e-19,1.99942
199.983,0.999705,6.22924e-19,2.64625e-19,8.87548e-19,6.23107e-19,2.64703e-19,1.99983
200.024,0.999705,6.13429e-19,2.60633e-19,8.74062e-19,6.1361e-19,2.6071e-19,2.00024
200.064,0.999705,6.03662e-19,2.56622e-19,8.60284e-19,6.0384e-19,2.56697e-19,2.00064
200.105,0.999706,5.95273e-19,2.52782e-19,8.48055e-19,5.95448e-19,2.52857e-19,2.00105
200.145,0.999706,5.86265e-19,2.49115e-19,8.3538e-19,5.86437e-19,2.49189e-19,2.00145
200.186,0.999706,5.77031e-19,2.4529e-19,8.22322e-19,5.77201e-19,2.45362e-19,2.00186
200.227,0.999706,5.68553e-19,2.41397e-19,8.0995e-19,5.6872e-19,2.41468e-19,2.00227
200.267,0.999706,5.60075e-19,2.37937e-19,7.98012e-19,5.60239e-19,2.38007e-19,2.00267
200.308,0.999706,5.51656e-19,2.34251e-19,7.85907e-19,5.51818e-19,2.3432e-19,2.00308
200.349,0.999706,5.43324e-19,2.30676e-19,7.73999e-19,5.43483e-19,2.30743e-19,2.00349
200.389,0.999707,5.35185e-19,2.27291e-19,7.62476e-19,5.35342e-19,2.27358e-19,2.00389
200.43,0.999707,5.27072e-19,2.23828e-19,7.509e-19,5.27227e-19,2.23894e-19,2.0043
200.471,0.999707,5.19242e-19,2.2041e-19,7.39652e-19,5.19394e-19,2.20475e-19,2.00471
200.511,0.999707,5.11415e-19,2.17068e-19,7.28483e-19,5.11565e-19,2.17131e-19,2.00511
200.552,0.999707,5.03834e-19,2.13926e-19,7.1776e-19,5.03981e-19,2.13988e-19,2.00552
200.593,0.999707,4.96127e-19,2.10469e-19,7.06597e-19,4.96273e-19,2.10531e-19,2.00593
200.633,0.999708,4.88861e-19,2.0745e-19,6.96311e-19,4.89004e-19,2.07511e-19,2.00633
200.674,0.999708,4.81411e-19,2.04429e-19,6.8584e-19,4.81552e-19,2.04489e-19,2.00674
200.715,0.999708,4.74032e-19,2.01219e-19,6.75251e-19,4.7417e-19,2.01278e-19,2.00715
200.755,0.999708,4.66805e-19,1.98119e-19,6.64924e-19,4.66942e-19,1.98177e-19,2.00755
200.796,0.999708,4.60142e-19,1.95247e-19,6.55389e-19,4.60276e-19,1.95304e-19,2.00796
200.837,0.999708,4.53042e-19,1.92202e-19,6.45244e-19,4.53174e-19,1.92258e-19,2.00837
200.878,0.999708,4.46235e-19,1.89281e-19,6.35516e-19,4.46365e-19,1.89337e-19,2.00878
200.918,0.999709,4.39566e-19,1.86473e-19,6.26039e-19,4.39695e-19,1.86527e-19,2.00918
200.959,0.999709,4.33044e-19,1.83744e-19,6.16787e-19,4.3317e-19,1.83797e-19,2.00959
201,0.999709,4.26564e-19,1.80783e-19,6.07347e-19,4.26688e-19,1.80836e-19,2.01
201.04,0.999709,4.19867e-19,1.78188e-19,5.98055e-19,4.19989e-19,1.7824e-19,2.0104
201.081,0.999709,4.13697e-19,1.75459e-19,5.89156e-19,4.13817e-19,1.7551e-19,2.01081
201.122,0.999709,4.07581e-19,1.72774e-19,5.80356e-19,4.077e-19,1.72825e-19,2.01122
201.163,0.99971,4.01356e-19,1.70139e-19,5.71496e-19,4.01473e-19,1.70189e-19,2.01163
201.203,0.99971,3.95446e-19,1.67776e-19,5.63222e-19,3.95561e-19,1.67825e-19,2.01203
201.244,0.99971,3.89291e-19,1.65048e-19,5.54339e-19,3.89404e-19,1.65096e-19,2.01244
201.285,0.99971,3.83326e-19,1.62527e-19,5.45853e-19,3.83437e-19,1.62574e-19,2.01285
201.326,0.99971,3.77934e-19,1.60167e-19,5.38101e-19,3.78043e-19,1.60214e-19,2.01326
201.366,0.99971,3.72241e-19,1.57693e-19,5.29934e-19,3.72349e-19,1.57738e-19,2.01366
201.407,0.99971,3.66236e-19,1.55355e-19,5.21591e-19,3.66343e-19,1.554e-19,2.01407
201.448,0.999711,3.60833e-19,1.52923e-19,5.13756e-19,3.60938e-19,1.52967e-19,2.01448
201.489,0.999711,3.55646e-19,1.50674e-19,5.0632e-19,3.55749e-19,1.50718e-19,2.01489
201.529,0.999711,3.50239e-19,1.48362e-19,4.98601e-19,3.5034e-19,1.48405e-19,2.01529
201.57,0.999711,3.44752e-19,1.46115e-19,4.90867e-19,3.44852e-19,1.46157e-19,2.0157
201.611,0.999711,3.39591e-19,1.44023e-19,4.83614e-19,3.39689e-19,1.44064e-19,2.01611
201.652,0.999711,3.34621e-19,1.41725e-19,4.76346e-19,3.34718e-19,1.41766e-19,2.01652
201.692,0.999712,3.29591e-19,1.3959e-19,4.69181e-19,3.29686e-19,1.3963e-19,2.01692
201.733,0.999712,3.24573e-19,1.37556e-19,4.62128e-19,3.24667e-19,1.37595e-19,2.01733
201.774,0.999712,3.19717e-19,1.35425e-19,4.55141e-19,3.19809e-19,1.35464e-19,2.01774
201.815,0.999712,3.14937e-19,1.33343e-19,4.4828e-19,3.15027e-19,1.33381e-19,2.01815
201.856,0.999712,3.10066e-19,1.31399e-19,4.41465e-19,3.10156e-19,1.31437e-19,2.01856
201.896,0.999712,3.05426e-19,1.29374e-19,4.348e-19,3.05514e-19,1.29411e-19,2.01896
201.937,0.999712,3.00943e-19,1.27455e-19,4.28398e-19,3.01029e-19,1.27491e-19,2.01937
201.978,0.999713,2.9631e-19,1.25515e-19,4.21825e-19,2.96395e-19,1.25551e-19,2.01978
202.019,0.999713,2.91802e-19,1.23571e-19,4.15373e-19,2.91886e-19,1.23606e-19,2.02019
202.06,0.999713,2.8752e-19,1.21783e-19,4.09304e-19,2.87603e-19,1.21818e-19,2.0206
202.101,0.999713,2.83349e-19,1.19877e-19,4.03226e-19,2.8343e-19,1.19911e-19,2.02101
202.141,0.999713,2.78891e-19,1.18067e-19,3.96957e-19,2.78971e-19,1.181e-19,2.02141
202.182,0.999713,2.74578e-19,1.16251e-19,3.90829e-19,2.74657e-19,1.16284e-19,2.02182
202.223,0.999713,2.70629e-19,1.14571e-19,3.85199e-19,2.70706e-19,1.14603e-19,2.02223
202.264,0.999714,2.66471e-19,1.12855e-19,3.79326e-19,2.66547e-19,1.12887e-19,2.02264
202.305,0.999714,2.62349e-19,1.11089e-19,3.73438e-19,2.62424e-19,1.11121e-19,2.02305
202.346,0.999714,2.5845e-19,1.09368e-19,3.67818e-19,2.58524e-19,1.09399e-19,2.02346
202.387,0.999714,2.54813e-19,1.07774e-19,3.62587e-19,2.54886e-19,1.07805e-19,2.02387
202.427,0.999714,2.50798e-19,1.06152e-19,3.5695e-19,2.50869e-19,1.06182e-19,2.02427
202.468,0.999714,2.46904e-19,1.04548e-19,3.51452e-19,2.46975e-19,1.04578e-19,2.02468
202.509,0.999714,2.43254e-19,1.02938e-19,3.46192e-19,2.43324e-19,1.02967e-19,2.02509
202.55,0.999715,2.39524e-19,1.01432e-19,3.40957e-19,2.39593e-19,1.01461e-19,2.0255
202.591,0.999715,2.35968e-19,9.98782e-20,3.35847e-19,2.36036e-19,9.99067e-20,2.02591
202.632,0.999715,2.3243e-19,9.84013e-20,3.30831e-19,2.32496e-19,9.84293e-20,2.02632
202.673,0.999715,2.28899e-19,9.68612e-20,3.2576e-19,2.28964e-19,9.68888e-20,2.02673
202.714,0.999715,2.2542e-19,9.53355e-20,3.20755e-19,2.25484e-19,9.53626e-20,2.02714
202.754,0.999715,2.22112e-19,9.40392e-20,3.16151e-19,2.22175e-19,9.4066e-20,2.02754
202.795,0.999716,2.18668e-19,9.26286e-20,3.11296e-19,2.1873e-19,9.26549e-20,2.02795
202.836,0.999716,2.15269e-19,9.10196e-20,3.06289e-19,2.15331e-19,9.10455e-20,2.02836
202.877,0.999716,2.12162e-19,8.98006e-20,3.01963e-19,2.12223e-19,8.98262e-20,2.02877
202.918,0.999716,2.08976e-19,8.8473e-20,2.97449e-19,2.09035e-19,8.84981e-20,2.02918
202.959,0.999716,2.05652e-19,8.70692e-20,2.92721e-19,2.0571e-19,8.70939e-20,2.02959
203,0.999716,2.02635e-19,8.58092e-20,2.88444e-19,2.02692e-19,8.58336e-20,2.03
203.041,0.999716,1.99636e-19,8.45005e-20,2.84136e-19,1.99692e-19,8.45244e-20,2.03041
203.082,0.999717,1.96506e-19,8.31952e-20,2.79702e-19,1.96562e-19,8.32188e-20,2.03082
203.123,0.999717,1.93778e-19,8.19769e-20,2.75755e-19,1.93833e-19,8.20001e-20,2.03123
203.164,0.999717,1.90754e-19,8.07244e-20,2.71479e-19,1.90808e-19,8.07473e-20,2.03164
203.205,0.999717,1.87711e-19,7.94809e-20,2.67192e-19,1.87764e-19,7.95034e-20,2.03205
203.245,0.999717,1.85162e-19,7.82961e-20,2.63458e-19,1.85215e-19,7.83183e-20,2.03245
203.286,0.999717,1.82466e-19,7.71185e-20,2.59584e-19,1.82517e-19,7.71403e-20,2.03286
203.327,0.999717,1.79515e-19,7.59365e-20,2.55452e-19,1.79566e-19,7.5958e-20,2.03327
203.368,0.999718,1.76694e-19,7.47904e-20,2.51484e-19,1.76743e-19,7.48116e-20,2.03368
203.409,0.999718,1.74309e-19,7.36757e-20,2.47984e-19,1.74358e-19,7.36965e-20,2.03409
203.45,0.999718,1.71587e-19,7.2552e-20,2.44139e-19,1.71635e-19,7.25725e-20,2.0345
203.491,0.999718,1.68825e-19,7.14673e-20,2.40293e-19,1.68873e-19,7.14875e-20,2.03491
203.532,0.999718,1.66476e-19,7.03326e-20,2.36808e-19,1.66522e-19,7.03524e-20,2.03532
203.573,0.999718,1.63971e-19,6.93332e-20,2.33304e-19,1.64017e-19,6.93527e-20,2.03573
203.614,0.999719,1.613e-19,6.8252e-20,2.29552e-19,1.61345e-19,6.82713e-20,2.03614
203.655,0.999719,1.58994e-19,6.72564e-20,2.2625e-19,1.59039e-19,6.72753e-20,2.03655
203.696,0.999719,1.56659e-19,6.62065e-20,2.22866e-19,1.56703e-19,6.62251e-20,2.03696
203.737,0.999719,1.54233e-19,6.52349e-20,2.19467e-19,1.54276e-19,6.52532e-20,2.03737
203.778,0.999719,1.51964e-19,6.42106e-20,2.16175e-19,1.52007e-19,6.42287e-20,2.03778
203.819,0.999719,1.49672e-19,6.32295e-20,2.12902e-19,1.49714e-19,6.32473e-20,2.03819
203.86,0.999719,1.47338e-19,6.23096e-20,2.09647e-19,1.47379e-19,6.2327e-20,2.0386
203.901,0.99972,1.45184e-19,6.135e-20,2.06534e-19,1.45225e-19,6.13672e-20,2.03901
203.942,0.99972,1.42999e-19,6.04011e-20,2.034e-19,1.43039e-19,6.0418e-20,2.03942
203.983,0.99972,1.40905e-19,5.94859e-20,2.0039e-19,1.40944e-19,5.95026e-20,2.03983
204.024,0.99972,1.38631e-19,5.86278e-20,1.97259e-19,1.3867e-19,5.86442e-20,2.04024
204.065,0.99972,1.36557e-19,5.77221e-20,1.94279e-19,1.36595e-19,5.77382e-20,2.04065
204.106,0.99972,1.3453e-19,5.68377e-20,1.91368e-19,1.34567e-19,5.68536e-20,2.04106
204.147,0.99972,1.3256e-19,5.59891e-20,1.88549e-19,1.32597e-19,5.60048e-20,2.04147
204.188,0.999721,1.3062e-19,5.51772e-20,1.85797e-19,1.30656e-19,5.51926e-20,2.04188
204.229,0.999721,1.28492e-19,5.42864e-20,1.82778e-19,1.28528e-19,5.43015e-20,2.04229
204.27,0.999721,1.26606e-19,5.34792e-20,1.80085e-19,1.26641e-19,5.34941e-20,2.0427
204.311,0.999721,1.24855e-19,5.26765e-20,1.77531e-19,1.24889e-19,5.26912e-20,2.04311
204.353,0.999721,1.22882e-19,5.18459e-20,1.74728e-19,1.22916e-19,5.18603e-20,2.04353
204.394,0.999721,1.20846e-19,5.10923e-20,1.71939e-19,1.2088e-19,5.11066e-20,2.04394
204.435,0.999721,1.19282e-19,5.03058e-20,1.69587e-19,1.19315e-19,5.03198e-20,2.04435
204.476,0.999722,1.17458e-19,4.9593e-20,1.67051e-19,1.17491e-19,4.96069e-20,2.04476
204.517,0.999722,1.15594e-19,4.88011e-20,1.64395e-19,1.15626e-19,4.88147e-20,2.04517
204.558,0.999722,1.13875e-19,4.80781e-20,1.61953e-19,1.13907e-19,4.80915e-20,2.04558
204.599,0.999722,1.12178e-19,4.73107e-20,1.59488e-19,1.12209e-19,4.73239e-20,2.04599
204.64,0.999722,1.10475e-19,4.66337e-20,1.57109e-19,1.10506e-19,4.66467e-20,2.0464
204.681,0.999722,1.08941e-19,4.59022e-20,1.54843e-19,1.08971e-19,4.5915e-20,2.04681
204.722,0.999722,1.07088e-19,4.52279e-20,1.52316e-19,1.07118e-19,4.52405e-20,2.04722
204.763,0.999723,1.05511e-19,4.45241e-20,1.50036e-19,1.05541e-19,4.45364e-20,2.04763
204.804,0.999723,1.04005e-19,4.38645e-20,1.4787e-19,1.04034e-19,4.38767e-20,2.04804
204.845,0.999723,1.02513e-19,4.31844e-20,1.45697e-19,1.02541e-19,4.31963e-20,2.04845
204.887,0.999723,1.00774e-19,4.25108e-20,1.43285e-19,1.00802e-19,4.25225e-20,2.04887
204.928,0.999723,9.9291e-20,4.18909e-20,1.41182e-19,9.93184e-20,4.19025e-20,2.04928
204.969,0.999723,9.78688e-20,4.12825e-20,1.39151e-19,9.78959e-20,4.12939e-20,2.04969
205.01,0.999723,9.64207e-20,4.06219e-20,1.37043e-19,9.64474e-20,4.06331e-20,2.0501
205.051,0.999724,9.48651e-20,4.00101e-20,1.34875e-19,9.48913e-20,4.00212e-20,2.05051
205.092,0.999724,9.34921e-20,3.94246e-20,1.32917e-19,9.35179e-20,3.94355e-20,2.05092
205.133,0.999724,9.20005e-20,3.87737e-20,1.30774e-19,9.20259e-20,3.87844e-20,2.05133
205.174,0.999724,9.06249e-20,3.82657e-20,1.28891e-19,9.06499e-20,3.82763e-20,2.05174
205.216,0.999724,8.9429e-20,3.76559e-20,1.27085e-19,8.94537e-20,3.76663e-20,2.05216
205.257,0.999724,8.79682e-20,3.70913e-20,1.25059e-19,8.79925e-20,3.71015e-20,2.05257
205.298,0.999725,8.65702e-20,3.65416e-20,1.23112e-19,8.6594e-20,3.65517e-20,2.05298
205.339,0.999725,8.53459e-20,3.59781e-20,1.21324e-19,8.53694e-20,3.5988e-20,2.05339
205.38,0.999725,8.41386e-20,3.54613e-20,1.196e-19,8.41618e-20,3.54711e-20,2.0538
205.421,0.999725,8.2651e-20,3.48744e-20,1.17525e-19,8.26737e-20,3.4884e-20,2.05421
205.463,0.999725,8.1423e-20,3.43384e-20,1.15761e-19,8.14453e-20,3.43478e-20,2.05463
205.504,0.999725,8.0368e-20,3.38548e-20,1.14223e-19,8.03901e-20,3.38641e-20,2.05504
205.545,0.999725,7.92283e-20,3.33284e-20,1.12557e-19,7.92501e-20,3.33376e-20,2.05545
205.586,0.999726,7.78881e-20,3.27953e-20,1.10683e-19,7.79095e-20,3.28043e-20,2.05586
205.627,0.999726,7.66771e-20,3.23096e-20,1.08987e-19,7.66982e-20,3.23185e-20,2.05627
205.668,0.999726,7.55069e-20,3.18562e-20,1.07363e-19,7.55276e-20,3.1865e-20,2.05668
205.71,0.999726,7.45007e-20,3.13589e-20,1.0586e-19,7.45211e-20,3.13675e-20,2.0571
205.751,0.999726,7.33105e-20,3.08892e-20,1.042e-19,7.33306e-20,3.08977e-20,2.05751
205.792,0.999726,7.20611e-20,3.04072e-20,1.02468e-19,7.20809e-20,3.04155e-20,2.05792
205.833,0.999726,7.10777e-20,2.99782e-20,1.01056e-19,7.10972e-20,2.99864e-20,2.05833
205.874,0.999727,7.0094e-20,2.95085e-20,9.96025e-20,7.01132e-20,2.95166e-20,2.05874
205.916,0.999727,6.89143e-20,2.90507e-20,9.79649e-20,6.89331e-20,2.90586e-20,2.05916
205.957,0.999727,6.79188e-20,2.86319e-20,9.65507e-20,6.79374e-20,2.86398e-20,2.05957
205.998,0.999727,6.69327e-20,2.81655e-20,9.50982e-20,6.6951e-20,2.81732e-20,2.05998
206.039,0.999727,6.58827e-20,2.77671e-20,9.36498e-20,6.59007e-20,2.77747e-20,2.06039
206.081,0.999727,6.49636e-20,2.73271e-20,9.22907e-20,6.49813e-20,2.73345e-20,2.06081
206.122,0.999727,6.3922e-20,2.69374e-20,9.08593e-20,6.39394e-20,2.69447e-20,2.06122
206.163,0.999727,6.2908e-20,2.64969e-20,8.94049e-20,6.29252e-20,2.65041e-20,2.06163
206.204,0.999728,6.19261e-20,2.61173e-20,8.80433e-20,6.1943e-20,2.61244e-20,2.06204
206.246,0.999728,6.10929e-20,2.57394e-20,8.68323e-20,6.11095e-20,2.57464e-20,2.06246
206.287,0.999728,6.01246e-20,2.53234e-20,8.5448e-20,6.01409e-20,2.53303e-20,2.06287
206.328,0.999728,5.92168e-20,2.49355e-20,8.41523e-20,5.92329e-20,2.49423e-20,2.06328
206.369,0.999728,5.83279e-20,2.45737e-20,8.29016e-20,5.83438e-20,2.45804e-20,2.06369
206.411,0.999728,5.74285e-20,2.41893e-20,8.16178e-20,5.74441e-20,2.41959e-20,2.06411
206.452,0.999728,5.66007e-20,2.38223e-20,8.0423e-20,5.66161e-20,2.38288e-20,2.06452
206.493,0.999729,5.56459e-20,2.34576e-20,7.91035e-20,5.5661e-20,2.3464e-20,2.06493
206.534,0.999729,5.475e-20,2.3106e-20,7.78559e-20,5.47648e-20,2.31122e-20,2.06534
206.576,0.999729,5.40699e-20,2.2797e-20,7.68669e-20,5.40845e-20,2.28032e-20,2.06576
206.617,0.999729,5.33195e-20,2.24364e-20,7.5756e-20,5.3334e-20,2.24425e-20,2.06617
206.658,0.999729,5.23907e-20,2.20653e-20,7.4456e-20,5.24049e-20,2.20713e-20,2.06658
206.699,0.999729,5.15423e-20,2.17599e-20,7.33022e-20,5.15562e-20,2.17658e-20,2.06699
206.741,0.999729,5.08631e-20,2.14029e-20,7.2266e-20,5.08769e-20,2.14087e-20,2.06741
