E,T,R0,R1,R2,R3,R,N_R0,N_R1,N_R2,N_R3,E/V0
18.8023,1.33787e-17,0.987667,0.00706165,4.55243e-05,3.04322e-07,0.994775,0.992855,0.00709875,4.57634e-05,3.05921e-07,0.188023
18.8148,1.32119e-17,0.987661,0.00706924,4.56249e-05,3.0533e-07,0.994776,0.992847,0.00710636,4.58645e-05,3.06934e-07,0.188148
18.8272,1.30654e-17,0.987654,0.00707704,4.57257e-05,3.06341e-07,0.994777,0.99284,0.00711419,4.59657e-05,3.07949e-07,0.188272
18.8397,1.29412e-17,0.987647,0.00708464,4.58284e-05,3.07354e-07,0.994778,0.992832,0.00712183,4.6069e-05,3.08967e-07,0.188397
18.8522,1.28498e-17,0.987641,0.00709225,4.59297e-05,3.08369e-07,0.994779,0.992824,0.00712947,4.61708e-05,3.09987e-07,0.188522
18.8646,1.27754e-17,0.987634,0.00709987,4.60312e-05,3.09402e-07,0.99478,0.992816,0.00713712,4.62727e-05,3.11025e-07,0.188646
18.8771,1.26924e-17,0.987628,0.00710749,4.61329e-05,3.10425e-07,0.994781,0.992809,0.00714477,4.63749e-05,3.12053e-07,0.188771
18.8896,1.26175e-17,0.987621,0.00711511,4.62347e-05,3.1145e-07,0.994783,0.992801,0.00715243,4.64772e-05,3.13084e-07,0.188896
18.9021,1.25119e-17,0.987614,0.00712274,4.63367e-05,3.12478e-07,0.994784,0.992793,0.00716009,4.65797e-05,3.14117e-07,0.189021
18.9146,1.23863e-17,0.987608,0.00713038,4.64388e-05,3.13509e-07,0.994785,0.992785,0.00716776,4.66823e-05,3.15152e-07,0.189146
18.9271,1.22388e-17,0.987601,0.00713802,4.65411e-05,3.14558e-07,0.994786,0.992777,0.00717543,4.67851e-05,3.16207e-07,0.189271
18.9395,1.20728e-17,0.987594,0.00714566,4.66454e-05,3.15596e-07,0.994787,0.99277,0.00718311,4.68899e-05,3.1725e-07,0.189395
18.9521,1.19078e-17,0.987588,0.00715331,4.67483e-05,3.16637e-07,0.994788,0.992762,0.00719079,4.69932e-05,3.18296e-07,0.189521
18.9646,1.17499e-17,0.987581,0.00716097,4.68514e-05,3.1768e-07,0.994789,0.992754,0.00719848,4.70968e-05,3.19344e-07,0.189646
18.9771,1.16159e-17,0.987574,0.00716863,4.69546e-05,3.1874e-07,0.99479,0.992746,0.00720617,4.72005e-05,3.20409e-07,0.189771
18.9896,1.15029e-17,0.987568,0.0071763,4.70579e-05,3.19791e-07,0.994791,0.992739,0.00721387,4.73043e-05,3.21465e-07,0.189896
19.0021,1.14138e-17,0.987561,0.00718397,4.71615e-05,3.20845e-07,0.994792,0.992731,0.00722157,4.74083e-05,3.22524e-07,0.190021
19.0146,1.135e-17,0.987554,0.00719164,4.72652e-05,3.21901e-07,0.994794,0.992723,0.00722928,4.75125e-05,3.23586e-07,0.190146
19.0271,1.12908e-17,0.987548,0.00719933,4.7369e-05,3.22959e-07,0.994795,0.992715,0.007237,4.76169e-05,3.24649e-07,0.190271
19.0397,1.12264e-17,0.987541,0.00720701,4.74749e-05,3.24036e-07,0.994796,0.992707,0.00724472,4.77233e-05,3.25731e-07,0.190397
19.0522,1.11373e-17,0.987534,0.00721493,4.75794e-05,3.25103e-07,0.994797,0.992699,0.00725267,4.78282e-05,3.26803e-07,0.190522
19.0647,1.10348e-17,0.987527,0.00722264,4.7684e-05,3.26172e-07,0.994798,0.992691,0.00726041,4.79333e-05,3.27877e-07,0.190647
19.0773,1.09059e-17,0.987521,0.00723036,4.77887e-05,3.27244e-07,0.994799,0.992683,0.00726816,4.80386e-05,3.28954e-07,0.190773
19.0898,1.07504e-17,0.987514,0.00723808,4.78937e-05,3.28318e-07,0.9948,0.992676,0.00727591,4.8144e-05,3.30034e-07,0.190898
19.1024,1.06053e-17,0.987507,0.0072458,4.79988e-05,3.29411e-07,0.994801,0.992668,0.00728367,4.82496e-05,3.31132e-07,0.191024
19.1149,1.04468e-17,0.987501,0.00725353,4.81041e-05,3.30493e-07,0.994803,0.99266,0.00729143,4.83554e-05,3.3222e-07,0.191149
19.1275,1.03217e-17,0.987494,0.00726127,4.82095e-05,3.31578e-07,0.994804,0.992652,0.0072992,4.84613e-05,3.3331e-07,0.191275
19.1401,1.02145e-17,0.987487,0.00726901,4.8317e-05,3.32666e-07,0.994805,0.992644,0.00730697,4.85693e-05,3.34403e-07,0.191401
19.1526,1.01479e-17,0.98748,0.00727676,4.8423e-05,3.33756e-07,0.994806,0.992636,0.00731475,4.86758e-05,3.35499e-07,0.191526
19.1652,1.00838e-17,0.987474,0.00728451,4.85292e-05,3.34866e-07,0.994807,0.992628,0.00732253,4.87825e-05,3.36614e-07,0.191652
19.1778,1.00413e-17,0.987467,0.00729227,4.86356e-05,3.35965e-07,0.994808,0.99262,0.00733032,4.88894e-05,3.37718e-07,0.191778
19.1904,9.98413e-18,0.98746,0.00730003,4.87421e-05,3.37066e-07,0.994809,0.992613,0.00733812,4.89964e-05,3.38825e-07,0.191904
19.2029,9.93052e-18,0.987453,0.0073078,4.88488e-05,3.3817e-07,0.99481,0.992605,0.00734592,4.91036e-05,3.39934e-07,0.192029
19.2155,9.82584e-18,0.987446,0.00731557,4.89557e-05,3.39276e-07,0.994811,0.992597,0.00735372,4.9211e-05,3.41046e-07,0.192155
19.2281,9.71109e-18,0.98744,0.00732335,4.90627e-05,3.40403e-07,0.994812,0.992589,0.00736154,4.93186e-05,3.42178e-07,0.192281
19.2407,9.57876e-18,0.987433,0.00733113,4.91718e-05,3.41518e-07,0.994813,0.992581,0.00736935,4.94282e-05,3.43298e-07,0.192407
19.2533,9.44027e-18,0.987426,0.00733892,4.92794e-05,3.42635e-07,0.994815,0.992573,0.00737717,4.95363e-05,3.44421e-07,0.192533
19.2659,9.29795e-18,0.987419,0.00734693,4.93872e-05,3.43755e-07,0.994816,0.992565,0.00738522,4.96446e-05,3.45547e-07,0.192659
19.2785,9.17528e-18,0.987412,0.00735474,4.94952e-05,3.44878e-07,0.994817,0.992557,0.00739306,4.97531e-05,3.46675e-07,0.192785
19.2911,9.08149e-18,0.987406,0.00736256,4.96034e-05,3.46022e-07,0.994818,0.992549,0.00740091,4.98617e-05,3.47824e-07,0.192911
19.3038,9.01114e-18,0.987399,0.00737038,4.97117e-05,3.47153e-07,0.994819,0.992541,0.00740877,4.99706e-05,3.48961e-07,0.193038
19.3164,8.97086e-18,0.987392,0.00737821,4.98202e-05,3.48287e-07,0.99482,0.992533,0.00741663,5.00796e-05,3.50101e-07,0.193164
19.329,8.92511e-18,0.987385,0.00738604,4.99288e-05,3.49424e-07,0.994821,0.992525,0.00742449,5.01887e-05,3.51243e-07,0.19329
19.3416,8.89277e-18,0.987378,0.00739388,5.00396e-05,3.50579e-07,0.994822,0.992517,0.00743236,5.03e-05,3.52404e-07,0.193416
19.3543,8.83961e-18,0.987371,0.00740173,5.01488e-05,3.51725e-07,0.994824,0.992509,0.00744024,5.04098e-05,3.53555e-07,0.193543
19.3669,8.76315e-18,0.987364,0.00740958,5.02583e-05,3.52873e-07,0.994825,0.992501,0.00744812,5.05197e-05,3.54708e-07,0.193669
19.3796,8.65871e-18,0.987358,0.00741743,5.03679e-05,3.54024e-07,0.994826,0.992493,0.00745601,5.06298e-05,3.55865e-07,0.193796
19.3922,8.53395e-18,0.987351,0.00742529,5.04776e-05,3.55177e-07,0.994827,0.992485,0.0074639,5.07401e-05,3.57024e-07,0.193922
19.4048,8.39851e-18,0.987344,0.00743315,5.05876e-05,3.5635e-07,0.994828,0.992477,0.0074718,5.08506e-05,3.58202e-07,0.194048
19.4175,8.27036e-18,0.987337,0.00744102,5.06977e-05,3.57512e-07,0.994829,0.992469,0.0074797,5.09612e-05,3.5937e-07,0.194175
19.4302,8.15491e-18,0.98733,0.0074489,5.0808e-05,3.58677e-07,0.99483,0.992461,0.00748761,5.10721e-05,3.60541e-07,0.194302
19.4428,8.07245e-18,0.987323,0.00745678,5.09185e-05,3.59845e-07,0.994831,0.992453,0.00749552,5.11831e-05,3.61715e-07,0.194428
19.4555,8.01285e-18,0.987316,0.00746467,5.10313e-05,3.61016e-07,0.994832,0.992445,0.00750344,5.12964e-05,3.62891e-07,0.194555
19.4682,7.97214e-18,0.987309,0.00747256,5.11424e-05,3.62206e-07,0.994833,0.992437,0.00751137,5.1408e-05,3.64087e-07,0.194682
19.4808,7.94946e-18,0.987302,0.00748046,5.12537e-05,3.63385e-07,0.994835,0.992429,0.0075193,5.15198e-05,3.65272e-07,0.194808
19.4935,7.92023e-18,0.987296,0.00748858,5.13651e-05,3.64568e-07,0.994836,0.992421,0.00752746,5.16317e-05,3.6646e-07,0.194935
19.5062,7.88027e-18,0.987289,0.0074965,5.14767e-05,3.65753e-07,0.994837,0.992412,0.00753541,5.17439e-05,3.67651e-07,0.195062
19.5189,7.80723e-18,0.987282,0.00750443,5.15885e-05,3.66941e-07,0.994838,0.992404,0.00754337,5.18562e-05,3.68845e-07,0.195189
19.5316,7.71845e-18,0.987275,0.00751236,5.17005e-05,3.68149e-07,0.994839,0.992396,0.00755133,5.19687e-05,3.70058e-07,0.195316
19.5443,7.60344e-18,0.987268,0.0075203,5.18127e-05,3.69346e-07,0.99484,0.992388,0.0075593,5.20814e-05,3.71261e-07,0.195443
19.557,7.48142e-18,0.987261,0.00752824,5.19271e-05,3.70545e-07,0.994841,0.99238,0.00756727,5.21964e-05,3.72467e-07,0.19557
19.5697,7.35749e-18,0.987254,0.00753618,5.20399e-05,3.71748e-07,0.994842,0.992372,0.00757525,5.23096e-05,3.73675e-07,0.195697
19.5824,7.25535e-18,0.987247,0.00754414,5.21528e-05,3.72954e-07,0.994844,0.992364,0.00758324,5.24231e-05,3.74887e-07,0.195824
19.5951,7.17677e-18,0.98724,0.00755209,5.22659e-05,3.7418e-07,0.994845,0.992356,0.00759123,5.25368e-05,3.76119e-07,0.195951
19.6078,7.11825e-18,0.987233,0.00756006,5.23792e-05,3.75394e-07,0.994846,0.992348,0.00759923,5.26506e-05,3.77339e-07,0.196078
19.6205,7.08905e-18,0.987226,0.00756803,5.24927e-05,3.76612e-07,0.994847,0.99234,0.00760723,5.27646e-05,3.78563e-07,0.196205
19.6332,7.06998e-18,0.987219,0.007576,5.26064e-05,3.77832e-07,0.994848,0.992332,0.00761524,5.28788e-05,3.79789e-07,0.196332
19.646,7.05276e-18,0.987212,0.00758398,5.27202e-05,3.79056e-07,0.994849,0.992323,0.00762325,5.29932e-05,3.81018e-07,0.19646
19.6587,7.02517e-18,0.987205,0.00759197,5.28363e-05,3.803e-07,0.99485,0.992315,0.00763127,5.31098e-05,3.82268e-07,0.196587
19.6714,6.96363e-18,0.987198,0.00759996,5.29508e-05,3.81532e-07,0.994851,0.992307,0.00763929,5.32248e-05,3.83507e-07,0.196714
19.6842,6.88043e-18,0.987191,0.00760795,5.30654e-05,3.82768e-07,0.994852,0.992299,0.00764732,5.334e-05,3.84748e-07,0.196842
19.6969,6.77421e-18,0.987184,0.00761595,5.31803e-05,3.84006e-07,0.994853,0.992291,0.00765535,5.34554e-05,3.85993e-07,0.196969
19.7097,6.66048e-18,0.987177,0.00762396,5.32953e-05,3.85248e-07,0.994854,0.992283,0.00766339,5.35709e-05,3.8724e-07,0.197097
19.7224,6.54097e-18,0.98717,0.0076322,5.34105e-05,3.8651e-07,0.994856,0.992274,0.00767166,5.36867e-05,3.88509e-07,0.197224
19.7352,6.44649e-18,0.987163,0.00764023,5.35259e-05,3.87761e-07,0.994857,0.992266,0.00767972,5.38026e-05,3.89765e-07,0.197352
19.748,6.37133e-18,0.987156,0.00764826,5.36414e-05,3.89015e-07,0.994858,0.992258,0.00768779,5.39187e-05,3.91025e-07,0.19748
19.7607,6.33027e-18,0.987149,0.0076563,5.37592e-05,3.90272e-07,0.994859,0.99225,0.00769587,5.4037e-05,3.92288e-07,0.197607
19.7735,6.30966e-18,0.987142,0.00766435,5.38754e-05,3.91531e-07,0.99486,0.992242,0.00770395,5.41537e-05,3.93554e-07,0.197735
19.7863,6.30236e-18,0.987134,0.0076724,5.39918e-05,3.92812e-07,0.994861,0.992233,0.00771203,5.42706e-05,3.94841e-07,0.197863
19.799,6.29406e-18,0.987127,0.00768046,5.41083e-05,3.94081e-07,0.994862,0.992225,0.00772012,5.43877e-05,3.96116e-07,0.19799
19.8118,6.2679e-18,0.98712,0.00768852,5.42251e-05,3.95354e-07,0.994863,0.992217,0.00772822,5.4505e-05,3.97395e-07,0.198118
19.8246,6.21158e-18,0.987113,0.00769659,5.4342e-05,3.96629e-07,0.994865,0.992209,0.00773632,5.46225e-05,3.98676e-07,0.198246
19.8374,6.13492e-18,0.987106,0.00770466,5.44591e-05,3.97907e-07,0.994866,0.9922,0.00774443,5.47402e-05,3.99961e-07,0.198374
19.8502,6.03588e-18,0.987099,0.00771274,5.45764e-05,3.99207e-07,0.994867,0.992192,0.00775254,5.4858e-05,4.01267e-07,0.198502
19.863,5.92558e-18,0.987092,0.00772083,5.46939e-05,4.00495e-07,0.994868,0.992184,0.00776066,5.49761e-05,4.02561e-07,0.19863
19.8758,5.81539e-18,0.987085,0.00772892,5.48138e-05,4.01786e-07,0.994869,0.992176,0.00776878,5.50965e-05,4.03858e-07,0.198758
19.8886,5.72525e-18,0.987078,0.00773701,5.49319e-05,4.0308e-07,0.99487,0.992167,0.00777691,5.52152e-05,4.05159e-07,0.198886
19.9014,5.66197e-18,0.987071,0.00774511,5.50503e-05,4.04378e-07,0.994871,0.992159,0.00778504,5.53341e-05,4.06462e-07,0.199014
19.9142,5.62191e-18,0.987063,0.00775322,5.51688e-05,4.05696e-07,0.994872,0.992151,0.00779318,5.54531e-05,4.07787e-07,0.199142
19.927,5.62006e-18,0.987056,0.00776133,5.52875e-05,4.07003e-07,0.994873,0.992143,0.00780133,5.55724e-05,4.091e-07,0.19927
19.9399,5.61653e-18,0.987049,0.00776945,5.54063e-05,4.08313e-07,0.994874,0.992134,0.00780948,5.56918e-05,4.10417e-07,0.199399
19.9527,5.61216e-18,0.987042,0.00777757,5.55254e-05,4.09626e-07,0.994875,0.992126,0.00781764,5.58114e-05,4.11736e-07,0.199527
19.9655,5.59112e-18,0.987035,0.00778594,5.56447e-05,4.10943e-07,0.994877,0.992118,0.00782603,5.59312e-05,4.13059e-07,0.199655
19.9784,5.54464e-18,0.987028,0.00779409,5.57663e-05,4.12262e-07,0.994878,0.992109,0.00783421,5.60534e-05,4.14385e-07,0.199784
19.9912,5.4703e-18,0.98702,0.00780224,5.58862e-05,4.13606e-07,0.994879,0.992101,0.0078424,5.61738e-05,4.15735e-07,0.199912
20.004,5.37724e-18,0.987013,0.0078104,5.60063e-05,4.14936e-07,0.99488,0.992093,0.00785059,5.62945e-05,4.17071e-07,0.20004
20.0169,5.26551e-18,0.987006,0.00781856,5.61265e-05,4.16269e-07,0.994881,0.992084,0.00785879,5.64153e-05,4.1841e-07,0.200169
20.0297,5.16783e-18,0.986999,0.00782673,5.6247e-05,4.17604e-07,0.994882,0.992076,0.00786699,5.65364e-05,4.19753e-07,0.200297
20.0426,5.09004e-18,0.986992,0.0078349,5.63677e-05,4.18943e-07,0.994883,0.992068,0.0078752,5.66576e-05,4.21098e-07,0.200426
20.0555,5.02849e-18,0.986984,0.00784308,5.64886e-05,4.20307e-07,0.994884,0.992059,0.00788341,5.6779e-05,4.22468e-07,0.200555
20.0683,5.00329e-18,0.986977,0.00785127,5.66096e-05,4.21656e-07,0.994886,0.992051,0.00789163,5.69006e-05,4.23824e-07,0.200683
20.0812,5.00132e-18,0.98697,0.00785946,5.67309e-05,4.23008e-07,0.994887,0.992043,0.00789985,5.70225e-05,4.25182e-07,0.200812
20.0941,5.01178e-18,0.986963,0.00786766,5.68546e-05,4.24364e-07,0.994888,0.992034,0.00790808,5.71468e-05,4.26544e-07,0.200941
20.1069,5.00796e-18,0.986956,0.00787586,5.69765e-05,4.25722e-07,0.994889,0.992026,0.00791632,5.72692e-05,4.2791e-07,0.201069
20.1198,4.99655e-18,0.986948,0.00788407,5.70986e-05,4.27106e-07,0.99489,0.992018,0.00792456,5.73919e-05,4.29299e-07,0.201198
20.1327,4.94447e-18,0.986941,0.00789228,5.72209e-05,4.28474e-07,0.994891,0.992009,0.00793281,5.75147e-05,4.30675e-07,0.201327
20.1456,4.87764e-18,0.986934,0.0079005,5.73434e-05,4.29847e-07,0.994892,0.992001,0.00794106,5.76378e-05,4.32053e-07,0.201456
20.1585,4.78032e-18,0.986927,0.00790872,5.74661e-05,4.31222e-07,0.994893,0.991992,0.00794932,5.7761e-05,4.33436e-07,0.201585
20.1714,4.68394e-18,0.986919,0.00791695,5.75889e-05,4.32601e-07,0.994894,0.991984,0.00795758,5.78845e-05,4.34821e-07,0.201714
20.1843,4.58628e-18,0.986912,0.00792519,5.7712e-05,4.34004e-07,0.994895,0.991976,0.00796585,5.80081e-05,4.3623e-07,0.201843
20.1972,4.51219e-18,0.986905,0.00793366,5.78375e-05,4.35393e-07,0.994897,0.991967,0.00797436,5.81341e-05,4.37626e-07,0.201972
20.2101,4.46958e-18,0.986898,0.00794192,5.79612e-05,4.36785e-07,0.994898,0.991959,0.00798265,5.82584e-05,4.39025e-07,0.202101
20.223,4.45513e-18,0.98689,0.00795019,5.80851e-05,4.38181e-07,0.994899,0.99195,0.00799095,5.83829e-05,4.40427e-07,0.20223
20.2359,4.46233e-18,0.986883,0.00795846,5.82092e-05,4.3958e-07,0.9949,0.991942,0.00799925,5.85076e-05,4.41833e-07,0.202359
20.2489,4.47773e-18,0.986876,0.00796673,5.83336e-05,4.41003e-07,0.994901,0.991933,0.00800756,5.86325e-05,4.43263e-07,0.202489
20.2618,4.48198e-18,0.986868,0.00797501,5.84581e-05,4.42412e-07,0.994902,0.991925,0.00801588,5.87576e-05,4.44679e-07,0.202618
20.2747,4.46184e-18,0.986861,0.0079833,5.85828e-05,4.43825e-07,0.994903,0.991916,0.0080242,5.88829e-05,4.46099e-07,0.202747
20.2876,4.42188e-18,0.986854,0.00799159,5.87077e-05,4.45241e-07,0.994904,0.991908,0.00803252,5.90084e-05,4.47522e-07,0.202876
20.3006,4.34427e-18,0.986846,0.00799989,5.88329e-05,4.46661e-07,0.994905,0.9919,0.00804086,5.91341e-05,4.48948e-07,0.203006
20.3135,4.25338e-18,0.986839,0.0080082,5.89605e-05,4.48104e-07,0.994907,0.991891,0.0080492,5.92623e-05,4.50398e-07,0.203135
20.3265,4.15794e-18,0.986832,0.00801651,5.90863e-05,4.49534e-07,0.994908,0.991883,0.00805754,5.93887e-05,4.51835e-07,0.203265
20.3394,4.07225e-18,0.986824,0.00802482,5.92123e-05,4.50968e-07,0.994909,0.991874,0.00806589,5.95153e-05,4.53275e-07,0.203394
20.3524,4.0079e-18,0.986817,0.00803314,5.93384e-05,4.52405e-07,0.99491,0.991866,0.00807424,5.9642e-05,4.54719e-07,0.203524
20.3653,3.97493e-18,0.98681,0.00804147,5.94648e-05,4.53845e-07,0.994911,0.991857,0.0080826,5.9769e-05,4.56167e-07,0.203653
20.3783,3.9682e-18,0.986802,0.0080498,5.95914e-05,4.55289e-07,0.994912,0.991849,0.00809097,5.98962e-05,4.57617e-07,0.203783
20.3913,3.98467e-18,0.986795,0.00805814,5.97182e-05,4.5676e-07,0.994913,0.99184,0.00809934,6.00235e-05,4.59095e-07,0.203913
20.4042,4.00248e-18,0.986787,0.00806649,5.98452e-05,4.58214e-07,0.994914,0.991832,0.00810772,6.01511e-05,4.60557e-07,0.204042
20.4172,4.00919e-18,0.98678,0.00807484,5.99724e-05,4.59672e-07,0.994915,0.991823,0.0081161,6.02789e-05,4.62022e-07,0.204172
20.4302,3.99336e-18,0.986773,0.00808319,6.01022e-05,4.61134e-07,0.994916,0.991815,0.00812449,6.04093e-05,4.6349e-07,0.204302
20.4432,3.94341e-18,0.986765,0.00809179,6.02301e-05,4.62599e-07,0.994918,0.991806,0.00813312,6.05378e-05,4.64962e-07,0.204432
20.4562,3.87049e-18,0.986758,0.00810017,6.03582e-05,4.6409e-07,0.994919,0.991797,0.00814154,6.06664e-05,4.66461e-07,0.204562
20.4692,3.77741e-18,0.98675,0.00810855,6.04865e-05,4.65566e-07,0.99492,0.991789,0.00814995,6.07953e-05,4.67944e-07,0.204692
20.4822,3.68624e-18,0.986743,0.00811694,6.0615e-05,4.67046e-07,0.994921,0.99178,0.00815838,6.09244e-05,4.6943e-07,0.204822
20.4952,3.60499e-18,0.986736,0.00812534,6.07437e-05,4.68529e-07,0.994922,0.991772,0.00816681,6.10537e-05,4.70921e-07,0.204952
20.5082,3.55669e-18,0.986728,0.00813374,6.08726e-05,4.70016e-07,0.994923,0.991763,0.00817525,6.11832e-05,4.72414e-07,0.205082
20.5212,3.53338e-18,0.986721,0.00814215,6.10017e-05,4.71528e-07,0.994924,0.991755,0.00818369,6.13129e-05,4.73933e-07,0.205212
20.5342,3.5414e-18,0.986713,0.00815056,6.11332e-05,4.73026e-07,0.994925,0.991746,0.00819213,6.14451e-05,4.75438e-07,0.205342
20.5472,3.5604e-18,0.986706,0.00815898,6.1263e-05,4.74527e-07,0.994927,0.991737,0.00820059,6.15754e-05,4.76947e-07,0.205472
20.5602,3.58274e-18,0.986698,0.00816741,6.1393e-05,4.76032e-07,0.994928,0.991729,0.00820905,6.1706e-05,4.78459e-07,0.205602
20.5732,3.5896e-18,0.986691,0.00817584,6.15232e-05,4.7754e-07,0.994929,0.99172,0.00821751,6.18368e-05,4.79974e-07,0.205732
20.5863,3.56882e-18,0.986683,0.00818427,6.16536e-05,4.79073e-07,0.99493,0.991712,0.00822598,6.19678e-05,4.81515e-07,0.205863
20.5993,3.51613e-18,0.986676,0.00819271,6.17842e-05,4.80593e-07,0.994931,0.991703,0.00823446,6.2099e-05,4.83042e-07,0.205993
20.6123,3.43858e-18,0.986668,0.00820116,6.19151e-05,4.82116e-07,0.994932,0.991694,0.00824294,6.22304e-05,4.84572e-07,0.206123
20.6254,3.34853e-18,0.986661,0.00820962,6.20461e-05,4.83643e-07,0.994933,0.991686,0.00825143,6.23621e-05,4.86106e-07,0.206254
20.6384,3.26359e-18,0.986653,0.00821808,6.21773e-05,4.85174e-07,0.994934,0.991677,0.00825992,6.24939e-05,4.87644e-07,0.206384
20.6515,3.1961e-18,0.986646,0.00822654,6.23112e-05,4.86708e-07,0.994935,0.991668,0.00826842,6.26284e-05,4.89186e-07,0.206515
20.6645,3.15536e-18,0.986638,0.00823501,6.24431e-05,4.8827e-07,0.994936,0.99166,0.00827692,6.27609e-05,4.90755e-07,0.206645
20.6776,3.14761e-18,0.986631,0.00824349,6.25752e-05,4.89816e-07,0.994937,0.991651,0.00828543,6.28936e-05,4.92308e-07,0.206776
20.6907,3.16592e-18,0.986623,0.00825221,6.27076e-05,4.91365e-07,0.994939,0.991642,0.00829419,6.30266e-05,4.93865e-07,0.206907
20.7037,3.19462e-18,0.986616,0.00826071,6.28402e-05,4.92918e-07,0.99494,0.991634,0.00830272,6.31598e-05,4.95425e-07,0.207037
20.7168,3.21659e-18,0.986608,0.00826921,6.29729e-05,4.94475e-07,0.994941,0.991625,0.00831126,6.32931e-05,4.9699e-07,0.207168
20.7299,3.21738e-18,0.986601,0.00827773,6.31059e-05,4.96058e-07,0.994942,0.991616,0.00831981,6.34267e-05,4.9858e-07,0.207299
20.7429,3.19076e-18,0.986593,0.00828624,6.32391e-05,4.97627e-07,0.994943,0.991608,0.00832836,6.35606e-05,5.00156e-07,0.207429
20.756,3.13072e-18,0.986586,0.00829477,6.33726e-05,4.99199e-07,0.994944,0.991599,0.00833692,6.36946e-05,5.01736e-07,0.20756
20.7691,3.05063e-18,0.986578,0.0083033,6.35086e-05,5.00775e-07,0.994945,0.99159,0.00834548,6.38313e-05,5.03319e-07,0.207691
20.7822,2.96724e-18,0.98657,0.00831183,6.36428e-05,5.02354e-07,0.994946,0.991581,0.00835405,6.3966e-05,5.04906e-07,0.207822
20.7953,2.88572e-18,0.986563,0.00832037,6.37771e-05,5.03938e-07,0.994947,0.991573,0.00836263,6.4101e-05,5.06497e-07,0.207953
20.8084,2.83018e-18,0.986555,0.00832892,6.39116e-05,5.05551e-07,0.994949,0.991564,0.00837121,6.42361e-05,5.08117e-07,0.208084
20.8215,2.80599e-18,0.986548,0.00833747,6.40464e-05,5.07146e-07,0.99495,0.991555,0.00837979,6.43715e-05,5.0972e-07,0.208215
20.8346,2.81092e-18,0.98654,0.00834603,6.41814e-05,5.08745e-07,0.994951,0.991547,0.00838839,6.45071e-05,5.11327e-07,0.208346
20.8477,2.83659e-18,0.986532,0.0083546,6.43166e-05,5.10348e-07,0.994952,0.991538,0.00839699,6.46429e-05,5.12937e-07,0.208477
20.8608,2.86987e-18,0.986525,0.00836317,6.4452e-05,5.11954e-07,0.994953,0.991529,0.00840559,6.47789e-05,5.14551e-07,0.208608
20.874,2.89005e-18,0.986517,0.00837174,6.45876e-05,5.13589e-07,0.994954,0.99152,0.0084142,6.49152e-05,5.16194e-07,0.20874
20.8871,2.88626e-18,0.98651,0.00838032,6.4726e-05,5.15207e-07,0.994955,0.991512,0.00842282,6.50541e-05,5.1782e-07,0.208871
20.9002,2.84827e-18,0.986502,0.00838891,6.48623e-05,5.1683e-07,0.994956,0.991503,0.00843144,6.51911e-05,5.1945e-07,0.209002
20.9133,2.78638e-18,0.986494,0.00839751,6.49988e-05,5.18456e-07,0.994957,0.991494,0.00844007,6.53283e-05,5.21084e-07,0.209133
20.9265,2.7035e-18,0.986487,0.00840611,6.51356e-05,5.20086e-07,0.994958,0.991485,0.0084487,6.54656e-05,5.22722e-07,0.209265
20.9396,2.6186e-18,0.986479,0.00841495,6.52726e-05,5.21743e-07,0.99496,0.991476,0.00845758,6.56032e-05,5.24386e-07,0.209396
20.9528,2.54657e-18,0.986471,0.00842357,6.54098e-05,5.23385e-07,0.994961,0.991467,0.00846623,6.57411e-05,5.26036e-07,0.209528
20.9659,2.50767e-18,0.986464,0.0084322,6.55472e-05,5.25032e-07,0.994962,0.991459,0.0084749,6.58791e-05,5.2769e-07,0.209659
20.9791,2.49809e-18,0.986456,0.00844084,6.56849e-05,5.26682e-07,0.994963,0.99145,0.00848357,6.60174e-05,5.29348e-07,0.209791
20.9922,2.51593e-18,0.986448,0.00844948,6.58227e-05,5.28336e-07,0.994964,0.991441,0.00849224,6.61559e-05,5.3101e-07,0.209922
21.0054,2.55091e-18,0.986441,0.00845812,6.59634e-05,5.29994e-07,0.994965,0.991432,0.00850092,6.62972e-05,5.32676e-07,0.210054
21.0186,2.58379e-18,0.986433,0.00846678,6.6102e-05,5.31681e-07,0.994966,0.991423,0.00850961,6.64364e-05,5.34371e-07,0.210186
21.0317,2.59988e-18,0.986425,0.00847543,6.62408e-05,5.33351e-07,0.994967,0.991415,0.0085183,6.65758e-05,5.36049e-07,0.210317
21.0449,2.58311e-18,0.986417,0.0084841,6.63798e-05,5.35026e-07,0.994968,0.991406,0.008527,6.67155e-05,5.37731e-07,0.210449
21.0581,2.54029e-18,0.98641,0.00849277,6.6519e-05,5.36704e-07,0.99497,0.991397,0.00853571,6.68553e-05,5.39417e-07,0.210581
21.0713,2.46518e-18,0.986402,0.00850145,6.66585e-05,5.38386e-07,0.994971,0.991388,0.00854442,6.69954e-05,5.41107e-07,0.210713
21.0844,2.38392e-18,0.986394,0.00851013,6.67982e-05,5.40096e-07,0.994972,0.991379,0.00855314,6.71358e-05,5.42826e-07,0.210844
21.0976,2.30392e-18,0.986387,0.00851882,6.69381e-05,5.41791e-07,0.994973,0.99137,0.00856186,6.72763e-05,5.44528e-07,0.210976
21.1108,2.25165e-18,0.986379,0.00852751,6.70783e-05,5.43489e-07,0.994974,0.991361,0.00857059,6.74171e-05,5.46235e-07,0.211108
