E,T,R0,R1,R2,R,N_R0,N_R1,N_R2,E/V0
152.968,0.999331,5.8206e-11,3.52684e-11,1.74292e-11,1.10904e-10,5.82449e-11,3.5292e-11,1.74409e-11,1.52968
153.003,0.999332,5.73629e-11,3.47543e-11,1.71709e-11,1.09288e-10,5.74013e-11,3.47776e-11,1.71824e-11,1.53003
153.039,0.999332,5.6532e-11,3.42477e-11,1.69164e-11,1.07696e-10,5.65698e-11,3.42706e-11,1.69277e-11,1.53039
153.074,0.999333,5.57132e-11,3.37485e-11,1.66657e-11,1.06127e-10,5.57504e-11,3.37711e-11,1.66768e-11,1.53074
153.11,0.999333,5.49061e-11,3.32566e-11,1.64186e-11,1.04581e-10,5.49428e-11,3.32788e-11,1.64296e-11,1.5311
153.145,0.999334,5.41107e-11,3.27718e-11,1.61753e-11,1.03058e-10,5.41468e-11,3.27936e-11,1.61861e-11,1.53145
153.181,0.999334,5.33269e-11,3.22941e-11,1.59355e-11,1.01556e-10,5.33624e-11,3.23156e-11,1.59461e-11,1.53181
153.216,0.999335,5.25543e-11,3.18233e-11,1.56993e-11,1.00077e-10,5.25893e-11,3.18445e-11,1.57098e-11,1.53216
153.252,0.999335,5.17929e-11,3.13593e-11,1.54666e-11,9.86189e-11,5.18274e-11,3.13802e-11,1.54769e-11,1.53252
153.287,0.999336,5.10425e-11,3.09021e-11,1.52374e-11,9.7182e-11,5.10765e-11,3.09227e-11,1.52475e-11,1.53287
153.323,0.999336,5.0303e-11,3.04516e-11,1.50115e-11,9.57661e-11,5.03364e-11,3.04718e-11,1.50215e-11,1.53323
153.359,0.999337,4.95741e-11,3.00076e-11,1.4789e-11,9.43707e-11,4.96071e-11,3.00275e-11,1.47988e-11,1.53359
153.394,0.999337,4.88558e-11,2.95701e-11,1.45697e-11,9.29957e-11,4.88882e-11,2.95897e-11,1.45794e-11,1.53394
153.43,0.999338,4.81479e-11,2.9139e-11,1.43538e-11,9.16406e-11,4.81798e-11,2.91583e-11,1.43633e-11,1.5343
153.465,0.999338,4.74502e-11,2.87141e-11,1.4141e-11,9.03053e-11,4.74816e-11,2.87331e-11,1.41503e-11,1.53465
153.501,0.999339,4.67626e-11,2.82954e-11,1.39314e-11,8.89893e-11,4.67935e-11,2.83141e-11,1.39406e-11,1.53501
153.537,0.999339,4.60849e-11,2.78828e-11,1.37248e-11,8.76925e-11,4.61154e-11,2.79012e-11,1.37339e-11,1.53537
153.572,0.99934,4.5417e-11,2.74762e-11,1.35214e-11,8.64146e-11,4.54471e-11,2.74943e-11,1.35303e-11,1.53572
153.608,0.99934,4.47588e-11,2.70755e-11,1.33209e-11,8.51552e-11,4.47884e-11,2.70934e-11,1.33297e-11,1.53608
153.643,0.999341,4.41101e-11,2.66807e-11,1.31234e-11,8.39142e-11,4.41392e-11,2.66983e-11,1.31321e-11,1.53643
153.679,0.999341,4.34708e-11,2.62916e-11,1.29289e-11,8.26912e-11,4.34995e-11,2.63089e-11,1.29374e-11,1.53679
153.715,0.999341,4.28407e-11,2.59081e-11,1.27372e-11,8.1486e-11,4.2869e-11,2.59252e-11,1.27456e-11,1.53715
153.75,0.999342,4.22198e-11,2.55303e-11,1.25483e-11,8.02984e-11,4.22476e-11,2.55471e-11,1.25566e-11,1.5375
153.786,0.999342,4.16078e-11,2.51579e-11,1.23623e-11,7.9128e-11,4.16352e-11,2.51745e-11,1.23704e-11,1.53786
153.821,0.999343,4.10046e-11,2.4791e-11,1.2179e-11,7.79746e-11,4.10316e-11,2.48073e-11,1.2187e-11,1.53821
153.857,0.999343,4.04102e-11,2.44294e-11,1.19984e-11,7.68381e-11,4.04368e-11,2.44454e-11,1.20063e-11,1.53857
153.893,0.999344,3.98244e-11,2.4073e-11,1.18205e-11,7.5718e-11,3.98506e-11,2.40888e-11,1.18283e-11,1.53893
153.928,0.999344,3.92471e-11,2.37219e-11,1.16486e-11,7.46176e-11,3.92728e-11,2.37375e-11,1.16563e-11,1.53928
153.964,0.999345,3.86781e-11,2.33759e-11,1.1476e-11,7.35299e-11,3.87034e-11,2.33912e-11,1.14835e-11,1.53964
154,0.999345,3.81173e-11,2.30349e-11,1.13058e-11,7.2458e-11,3.81423e-11,2.305e-11,1.13132e-11,1.54
154.035,0.999346,3.75647e-11,2.26988e-11,1.11382e-11,7.14018e-11,3.75892e-11,2.27137e-11,1.11455e-11,1.54035
154.071,0.999346,3.702e-11,2.23677e-11,1.09731e-11,7.03608e-11,3.70442e-11,2.23823e-11,1.09803e-11,1.54071
154.106,0.999347,3.64832e-11,2.20414e-11,1.08105e-11,6.93351e-11,3.65071e-11,2.20558e-11,1.08175e-11,1.54106
154.142,0.999347,3.59542e-11,2.17198e-11,1.06502e-11,6.83242e-11,3.59777e-11,2.1734e-11,1.06572e-11,1.54142
154.178,0.999348,3.54328e-11,2.14029e-11,1.04923e-11,6.73281e-11,3.5456e-11,2.14169e-11,1.04992e-11,1.54178
154.213,0.999348,3.4919e-11,2.10907e-11,1.03368e-11,6.63465e-11,3.49418e-11,2.11044e-11,1.03435e-11,1.54213
154.249,0.999349,3.44126e-11,2.0783e-11,1.01835e-11,6.53791e-11,3.44351e-11,2.07965e-11,1.01902e-11,1.54249
154.285,0.999349,3.39136e-11,2.04797e-11,1.00326e-11,6.44258e-11,3.39356e-11,2.04931e-11,1.00391e-11,1.54285
154.32,0.99935,3.34217e-11,2.01809e-11,9.88383e-12,6.34864e-11,3.34435e-11,2.0194e-11,9.89026e-12,1.5432
154.356,0.99935,3.2937e-11,1.98864e-11,9.73729e-12,6.25607e-11,3.29584e-11,1.98994e-11,9.74362e-12,1.54356
154.392,0.999351,3.24593e-11,1.95962e-11,9.59293e-12,6.16485e-11,3.24804e-11,1.9609e-11,9.59916e-12,1.54392
154.428,0.999351,3.19885e-11,1.93103e-11,9.4507e-12,6.07495e-11,3.20093e-11,1.93228e-11,9.45684e-12,1.54428
154.463,0.999352,3.15245e-11,1.90285e-11,9.31058e-12,5.98636e-11,3.1545e-11,1.90408e-11,9.31662e-12,1.54463
154.499,0.999352,3.10672e-11,1.87508e-11,9.17254e-12,5.89906e-11,3.10874e-11,1.8763e-11,9.17849e-12,1.54499
154.535,0.999353,3.06166e-11,1.84772e-11,9.03654e-12,5.81303e-11,3.06364e-11,1.84891e-11,9.04239e-12,1.54535
154.57,0.999353,3.01724e-11,1.82075e-11,8.90256e-12,5.72825e-11,3.0192e-11,1.82193e-11,8.90832e-12,1.5457
154.606,0.999354,2.97347e-11,1.79418e-11,8.77056e-12,5.64471e-11,2.9754e-11,1.79534e-11,8.77623e-12,1.54606
154.642,0.999354,2.93034e-11,1.76799e-11,8.64051e-12,5.56238e-11,2.93223e-11,1.76913e-11,8.6461e-12,1.54642
154.677,0.999355,2.88782e-11,1.74219e-11,8.51239e-12,5.48125e-11,2.88969e-11,1.74331e-11,8.51789e-12,1.54677
154.713,0.999355,2.84593e-11,1.71676e-11,8.38617e-12,5.4013e-11,2.84776e-11,1.71787e-11,8.39158e-12,1.54713
154.749,0.999355,2.80464e-11,1.6917e-11,8.26182e-12,5.32252e-11,2.80645e-11,1.69279e-11,8.26715e-12,1.54749
154.785,0.999356,2.76394e-11,1.66701e-11,8.13931e-12,5.24488e-11,2.76572e-11,1.66808e-11,8.14456e-12,1.54785
154.82,0.999356,2.72384e-11,1.64267e-11,8.01862e-12,5.16837e-11,2.72559e-11,1.64373e-11,8.02378e-12,1.5482
154.856,0.999357,2.68432e-11,1.61869e-11,7.89971e-12,5.09298e-11,2.68604e-11,1.61974e-11,7.9048e-12,1.54856
154.892,0.999357,2.64536e-11,1.59506e-11,7.78257e-12,5.01869e-11,2.64707e-11,1.59609e-11,7.78757e-12,1.54892
154.928,0.999358,2.60698e-11,1.57178e-11,7.66716e-12,4.94547e-11,2.60865e-11,1.57279e-11,7.67208e-12,1.54928
154.963,0.999358,2.56914e-11,1.54883e-11,7.55346e-12,4.87332e-11,2.57079e-11,1.54983e-11,7.55831e-12,1.54963
154.999,0.999359,2.53186e-11,1.52622e-11,7.44144e-12,4.80223e-11,2.53349e-11,1.5272e-11,7.44622e-12,1.54999
155.035,0.999359,2.49512e-11,1.50394e-11,7.33109e-12,4.73216e-11,2.49672e-11,1.5049e-11,7.33579e-12,1.55035
155.071,0.99936,2.4589e-11,1.48198e-11,7.22237e-12,4.66312e-11,2.46048e-11,1.48293e-11,7.22699e-12,1.55071
155.106,0.99936,2.42322e-11,1.46034e-11,7.11526e-12,4.59509e-11,2.42477e-11,1.46128e-11,7.11981e-12,1.55106
155.142,0.999361,2.38805e-11,1.43902e-11,7.00973e-12,4.52804e-11,2.38957e-11,1.43994e-11,7.01422e-12,1.55142
155.178,0.999361,2.35338e-11,1.41801e-11,6.90577e-12,4.46197e-11,2.35489e-11,1.41892e-11,6.91019e-12,1.55178
155.214,0.999362,2.31922e-11,1.39731e-11,6.80335e-12,4.39686e-11,2.3207e-11,1.3982e-11,6.8077e-12,1.55214
155.249,0.999362,2.28556e-11,1.3769e-11,6.70245e-12,4.3327e-11,2.28702e-11,1.37778e-11,6.70673e-12,1.55249
155.285,0.999363,2.25238e-11,1.3568e-11,6.60305e-12,4.26948e-11,2.25382e-11,1.35766e-11,6.60726e-12,1.55285
155.321,0.999363,2.21968e-11,1.33698e-11,6.50511e-12,4.20718e-11,2.2211e-11,1.33783e-11,6.50926e-12,1.55321
155.357,0.999363,2.18746e-11,1.31746e-11,6.40863e-12,4.14578e-11,2.18885e-11,1.3183e-11,6.41271e-12,1.55357
155.393,0.999364,2.1557e-11,1.29822e-11,6.31357e-12,4.08528e-11,2.15707e-11,1.29904e-11,6.31759e-12,1.55393
155.428,0.999364,2.12441e-11,1.27926e-11,6.21993e-12,4.02566e-11,2.12576e-11,1.28007e-11,6.22389e-12,1.55428
155.464,0.999365,2.09356e-11,1.26058e-11,6.12767e-12,3.9669e-11,2.09489e-11,1.26138e-11,6.13157e-12,1.55464
155.5,0.999365,2.06317e-11,1.24216e-11,6.03678e-12,3.90901e-11,2.06448e-11,1.24295e-11,6.04061e-12,1.555
155.536,0.999366,2.03321e-11,1.22402e-11,5.94724e-12,3.85196e-11,2.0345e-11,1.2248e-11,5.95101e-12,1.55536
155.572,0.999366,2.00369e-11,1.20614e-11,5.85902e-12,3.79573e-11,2.00496e-11,1.20691e-11,5.86274e-12,1.55572
155.608,0.999367,1.97459e-11,1.18853e-11,5.77211e-12,3.74033e-11,1.97584e-11,1.18928e-11,5.77577e-12,1.55608
155.643,0.999367,1.94592e-11,1.1715e-11,5.68649e-12,3.68607e-11,1.94715e-11,1.17224e-11,5.69009e-12,1.55643
155.679,0.999368,1.91766e-11,1.15439e-11,5.60214e-12,3.63226e-11,1.91887e-11,1.15512e-11,5.60568e-12,1.55679
155.715,0.999368,1.88981e-11,1.13753e-11,5.51903e-12,3.57924e-11,1.89101e-11,1.13825e-11,5.52252e-12,1.55715
155.751,0.999369,1.86237e-11,1.12091e-11,5.43716e-12,3.527e-11,1.86354e-11,1.12162e-11,5.4406e-12,1.55751
155.787,0.999369,1.83532e-11,1.10454e-11,5.3565e-12,3.47551e-11,1.83648e-11,1.10524e-11,5.35988e-12,1.55787
155.823,0.999369,1.80866e-11,1.08841e-11,5.27704e-12,3.42478e-11,1.8098e-11,1.08909e-11,5.28037e-12,1.55823
155.858,0.99937,1.78239e-11,1.07251e-11,5.19875e-12,3.37478e-11,1.78352e-11,1.07318e-11,5.20203e-12,1.55858
155.894,0.99937,1.75651e-11,1.05684e-11,5.12163e-12,3.32551e-11,1.75761e-11,1.05751e-11,5.12486e-12,1.55894
155.93,0.999371,1.73099e-11,1.0414e-11,5.04565e-12,3.27696e-11,1.73208e-11,1.04206e-11,5.04882e-12,1.5593
155.966,0.999371,1.70585e-11,1.02619e-11,4.97079e-12,3.22912e-11,1.70692e-11,1.02684e-11,4.97392e-12,1.55966
156.002,0.999372,1.68107e-11,1.0112e-11,4.89704e-12,3.18197e-11,1.68213e-11,1.01183e-11,4.90012e-12,1.56002
156.038,0.999372,1.65665e-11,9.96426e-12,4.82439e-12,3.13551e-11,1.65769e-11,9.97051e-12,4.82742e-12,1.56038
156.074,0.999373,1.63258e-11,9.81868e-12,4.75281e-12,3.08973e-11,1.63361e-11,9.82484e-12,4.7558e-12,1.56074
156.11,0.999373,1.60887e-11,9.67523e-12,4.6823e-12,3.04462e-11,1.60987e-11,9.6813e-12,4.68523e-12,1.5611
156.145,0.999374,1.58549e-11,9.53387e-12,4.61283e-12,3.00016e-11,1.58649e-11,9.53984e-12,4.61572e-12,1.56145
156.181,0.999374,1.56246e-11,9.39457e-12,4.54439e-12,2.95635e-11,1.56344e-11,9.40045e-12,4.54723e-12,1.56181
156.217,0.999374,1.53976e-11,9.2573e-12,4.47696e-12,2.91318e-11,1.54072e-11,9.26309e-12,4.47976e-12,1.56217
156.253,0.999375,1.51738e-11,9.12203e-12,4.41053e-12,2.87064e-11,1.51833e-11,9.12774e-12,4.41329e-12,1.56253
156.289,0.999375,1.49534e-11,8.98874e-12,4.34509e-12,2.82872e-11,1.49627e-11,8.99436e-12,4.3478e-12,1.56289
156.325,0.999376,1.47361e-11,8.85739e-12,4.28062e-12,2.78741e-11,1.47453e-11,8.86292e-12,4.28329e-12,1.56325
156.361,0.999376,1.4522e-11,8.72796e-12,4.2171e-12,2.7467e-11,1.4531e-11,8.7334e-12,4.21973e-12,1.56361
156.397,0.999377,1.43109e-11,8.60041e-12,4.15452e-12,2.70659e-11,1.43199e-11,8.60577e-12,4.15711e-12,1.56397
156.433,0.999377,1.4103e-11,8.47472e-12,4.09287e-12,2.66706e-11,1.41117e-11,8.48001e-12,4.09542e-12,1.56433
156.469,0.999378,1.3898e-11,8.35087e-12,4.03214e-12,2.6281e-11,1.39067e-11,8.35607e-12,4.03465e-12,1.56469
156.505,0.999378,1.3696e-11,8.22883e-12,3.97231e-12,2.58972e-11,1.37046e-11,8.23395e-12,3.97478e-12,1.56505
156.54,0.999379,1.3497e-11,8.10856e-12,3.91336e-12,2.55189e-11,1.35054e-11,8.1136e-12,3.91579e-12,1.5654
156.576,0.999379,1.33008e-11,7.99005e-12,3.85529e-12,2.51461e-11,1.33091e-11,7.99501e-12,3.85768e-12,1.56576
156.612,0.999379,1.31075e-11,7.87327e-12,3.79807e-12,2.47788e-11,1.31156e-11,7.87816e-12,3.80043e-12,1.56612
156.648,0.99938,1.2917e-11,7.75819e-12,3.7428e-12,2.4418e-11,1.2925e-11,7.763e-12,3.74512e-12,1.56648
156.684,0.99938,1.27292e-11,7.64479e-12,3.68726e-12,2.40613e-11,1.27371e-11,7.64953e-12,3.68955e-12,1.56684
156.72,0.999381,1.25442e-11,7.53304e-12,3.63256e-12,2.37098e-11,1.2552e-11,7.53771e-12,3.63481e-12,1.5672
156.756,0.999381,1.23618e-11,7.42293e-12,3.57866e-12,2.33634e-11,1.23695e-11,7.42752e-12,3.58088e-12,1.56756
156.792,0.999382,1.21821e-11,7.31442e-12,3.52556e-12,2.30221e-11,1.21897e-11,7.31894e-12,3.52774e-12,1.56792
156.828,0.999382,1.2005e-11,7.20749e-12,3.47325e-12,2.26858e-11,1.20125e-11,7.21195e-12,3.4754e-12,1.56828
156.864,0.999383,1.18305e-11,7.10213e-12,3.42172e-12,2.23544e-11,1.18378e-11,7.10652e-12,3.42383e-12,1.56864
156.9,0.999383,1.16585e-11,6.9983e-12,3.37095e-12,2.20278e-11,1.16657e-11,7.00262e-12,3.37303e-12,1.569
156.936,0.999384,1.1489e-11,6.89599e-12,3.32093e-12,2.17059e-11,1.14961e-11,6.90024e-12,3.32297e-12,1.56936
156.972,0.999384,1.1322e-11,6.79517e-12,3.27165e-12,2.13888e-11,1.1329e-11,6.79936e-12,3.27367e-12,1.56972
157.008,0.999384,1.11574e-11,6.69582e-12,3.2231e-12,2.10763e-11,1.11642e-11,6.69994e-12,3.22509e-12,1.57008
157.044,0.999385,1.09951e-11,6.59792e-12,3.17527e-12,2.07683e-11,1.10019e-11,6.60198e-12,3.17723e-12,1.57044
157.08,0.999385,1.08353e-11,6.50145e-12,3.12816e-12,2.04649e-11,1.08419e-11,6.50545e-12,3.13008e-12,1.5708
157.116,0.999386,1.06777e-11,6.40639e-12,3.08174e-12,2.01658e-11,1.06843e-11,6.41032e-12,3.08363e-12,1.57116
157.152,0.999386,1.05224e-11,6.31271e-12,3.036e-12,1.98711e-11,1.05289e-11,6.31659e-12,3.03787e-12,1.57152
157.188,0.999387,1.03694e-11,6.2204e-12,2.99095e-12,1.95808e-11,1.03758e-11,6.22422e-12,2.99279e-12,1.57188
157.224,0.999387,1.02186e-11,6.12944e-12,2.94656e-12,1.92946e-11,1.02249e-11,6.1332e-12,2.94837e-12,1.57224
157.26,0.999388,1.007e-11,6.03981e-12,2.90284e-12,1.90126e-11,1.00762e-11,6.04351e-12,2.90461e-12,1.5726
157.296,0.999388,9.92353e-12,5.95148e-12,2.85976e-12,1.87348e-11,9.92961e-12,5.95513e-12,2.86151e-12,1.57296
157.332,0.999388,9.7792e-12,5.86445e-12,2.81731e-12,1.8461e-11,9.78519e-12,5.86804e-12,2.81904e-12,1.57332
157.368,0.999389,9.63697e-12,5.77868e-12,2.7755e-12,1.81912e-11,9.64286e-12,5.78222e-12,2.7772e-12,1.57368
157.404,0.999389,9.4968e-12,5.69417e-12,2.73431e-12,1.79253e-11,9.5026e-12,5.69765e-12,2.73598e-12,1.57404
157.44,0.99939,9.35866e-12,5.61089e-12,2.69373e-12,1.76633e-11,9.36438e-12,5.61431e-12,2.69537e-12,1.5744
157.476,0.99939,9.22253e-12,5.52882e-12,2.65375e-12,1.74051e-11,9.22815e-12,5.5322e-12,2.65537e-12,1.57476
157.512,0.999391,9.08837e-12,5.44796e-12,2.61436e-12,1.71507e-11,9.09391e-12,5.45128e-12,2.61596e-12,1.57512
157.548,0.999391,8.95616e-12,5.36827e-12,2.57556e-12,1.69e-11,8.96162e-12,5.37154e-12,2.57713e-12,1.57548
157.584,0.999391,8.82587e-12,5.28975e-12,2.53733e-12,1.6653e-11,8.83124e-12,5.29297e-12,2.53888e-12,1.57584
157.62,0.999392,8.69747e-12,5.21237e-12,2.49967e-12,1.64095e-11,8.70276e-12,5.21555e-12,2.50119e-12,1.5762
157.656,0.999392,8.57094e-12,5.13613e-12,2.46257e-12,1.61696e-11,8.57615e-12,5.13925e-12,2.46406e-12,1.57656
157.692,0.999393,8.44624e-12,5.06099e-12,2.42601e-12,1.59332e-11,8.45137e-12,5.06407e-12,2.42749e-12,1.57692
157.729,0.999393,8.32335e-12,4.98696e-12,2.39e-12,1.57003e-11,8.3284e-12,4.98999e-12,2.39146e-12,1.57729
157.765,0.999394,8.20224e-12,4.914e-12,2.35453e-12,1.54708e-11,8.20722e-12,4.91698e-12,2.35596e-12,1.57765
157.801,0.999394,8.0829e-12,4.84211e-12,2.31958e-12,1.52446e-11,8.0878e-12,4.84505e-12,2.32098e-12,1.57801
157.837,0.999395,7.96528e-12,4.77127e-12,2.28514e-12,1.50217e-11,7.97011e-12,4.77416e-12,2.28653e-12,1.57837
157.873,0.999395,7.84938e-12,4.70147e-12,2.25122e-12,1.48021e-11,7.85413e-12,4.70431e-12,2.25259e-12,1.57873
157.909,0.999395,7.73515e-12,4.63268e-12,2.2178e-12,1.45856e-11,7.73983e-12,4.63548e-12,2.21915e-12,1.57909
157.945,0.999396,7.62259e-12,4.5649e-12,2.18488e-12,1.43724e-11,7.62719e-12,4.56766e-12,2.1862e-12,1.57945
157.981,0.999396,7.51166e-12,4.49811e-12,2.15245e-12,1.41622e-11,7.51619e-12,4.50082e-12,2.15375e-12,1.57981
158.017,0.999397,7.40234e-12,4.43229e-12,2.12049e-12,1.39551e-11,7.4068e-12,4.43497e-12,2.12177e-12,1.58017
158.053,0.999397,7.2946e-12,4.36743e-12,2.08901e-12,1.3751e-11,7.299e-12,4.37007e-12,2.09027e-12,1.58053
158.089,0.999398,7.18843e-12,4.30353e-12,2.058e-12,1.355e-11,7.19277e-12,4.30612e-12,2.05924e-12,1.58089
158.126,0.999398,7.08381e-12,4.24055e-12,2.02745e-12,1.33518e-11,7.08807e-12,4.24311e-12,2.02867e-12,1.58126
158.162,0.999398,6.9807e-12,4.1785e-12,1.99735e-12,1.31565e-11,6.9849e-12,4.18101e-12,1.99855e-12,1.58162
158.198,0.999399,6.87909e-12,4.11735e-12,1.96769e-12,1.29641e-11,6.88323e-12,4.11983e-12,1.96888e-12,1.58198
158.234,0.999399,6.77896e-12,4.05709e-12,1.93848e-12,1.27745e-11,6.78303e-12,4.05953e-12,1.93964e-12,1.58234
158.27,0.9994,6.68028e-12,3.99772e-12,1.9097e-12,1.25877e-11,6.68429e-12,4.00012e-12,1.91084e-12,1.5827
158.306,0.9994,6.58303e-12,3.93921e-12,1.88134e-12,1.24036e-11,6.58698e-12,3.94157e-12,1.88247e-12,1.58306
158.342,0.999401,6.4872e-12,3.88156e-12,1.85341e-12,1.22222e-11,6.49109e-12,3.88389e-12,1.85452e-12,1.58342
158.379,0.999401,6.39275e-12,3.82475e-12,1.82589e-12,1.20434e-11,6.39659e-12,3.82704e-12,1.82699e-12,1.58379
158.415,0.999401,6.29968e-12,3.76876e-12,1.79878e-12,1.18672e-11,6.30346e-12,3.77102e-12,1.79986e-12,1.58415
158.451,0.999402,6.20797e-12,3.7136e-12,1.77207e-12,1.16936e-11,6.21168e-12,3.71582e-12,1.77313e-12,1.58451
158.487,0.999402,6.11758e-12,3.65924e-12,1.74576e-12,1.15226e-11,6.12124e-12,3.66143e-12,1.7468e-12,1.58487
158.523,0.999403,6.02851e-12,3.60568e-12,1.71984e-12,1.1354e-11,6.03211e-12,3.60784e-12,1.72086e-12,1.58523
158.559,0.999403,5.94073e-12,3.5529e-12,1.6943e-12,1.11879e-11,5.94428e-12,3.55502e-12,1.69531e-12,1.58559
158.595,0.999404,5.85422e-12,3.50089e-12,1.66914e-12,1.10243e-11,5.85772e-12,3.50298e-12,1.67013e-12,1.58595
158.632,0.999404,5.76898e-12,3.44964e-12,1.64435e-12,1.0863e-11,5.77242e-12,3.4517e-12,1.64533e-12,1.58632
158.668,0.999404,5.68497e-12,3.39914e-12,1.61993e-12,1.0704e-11,5.68836e-12,3.40117e-12,1.6209e-12,1.58668
158.704,0.999405,5.60218e-12,3.34938e-12,1.59588e-12,1.05474e-11,5.60552e-12,3.35137e-12,1.59683e-12,1.58704
158.74,0.999405,5.5206e-12,3.30034e-12,1.57218e-12,1.03931e-11,5.52388e-12,3.30231e-12,1.57311e-12,1.5874
158.776,0.999406,5.4402e-12,3.25202e-12,1.54883e-12,1.02411e-11,5.44343e-12,3.25396e-12,1.54975e-12,1.58776
158.813,0.999406,5.36097e-12,3.20441e-12,1.52583e-12,1.00912e-11,5.36415e-12,3.20631e-12,1.52674e-12,1.58813
158.849,0.999406,5.28289e-12,3.15749e-12,1.50317e-12,9.94355e-12,5.28602e-12,3.15937e-12,1.50406e-12,1.58849
158.885,0.999407,5.20594e-12,3.11126e-12,1.48085e-12,9.79805e-12,5.20903e-12,3.11311e-12,1.48172e-12,1.58885
158.921,0.999407,5.13012e-12,3.0657e-12,1.45885e-12,9.65467e-12,5.13316e-12,3.06752e-12,1.45972e-12,1.58921
158.957,0.999408,5.05539e-12,3.02081e-12,1.43719e-12,9.51339e-12,5.05839e-12,3.0226e-12,1.43804e-12,1.58957
158.994,0.999408,4.98175e-12,2.97658e-12,1.41584e-12,9.37417e-12,4.9847e-12,2.97834e-12,1.41668e-12,1.58994
159.03,0.999409,4.90918e-12,2.93299e-12,1.39481e-12,9.23699e-12,4.91209e-12,2.93473e-12,1.39564e-12,1.5903
159.066,0.999409,4.83767e-12,2.89004e-12,1.3741e-12,9.10181e-12,4.84053e-12,2.89175e-12,1.37491e-12,1.59066
159.102,0.999409,4.76719e-12,2.84772e-12,1.35369e-12,8.9686e-12,4.77001e-12,2.8494e-12,1.35449e-12,1.59102
159.138,0.99941,4.69774e-12,2.80601e-12,1.33358e-12,8.83734e-12,4.70052e-12,2.80767e-12,1.33437e-12,1.59138
159.175,0.99941,4.6293e-12,2.76492e-12,1.31377e-12,8.708e-12,4.63204e-12,2.76655e-12,1.31455e-12,1.59175
159.211,0.999411,4.56186e-12,2.72443e-12,1.29426e-12,8.58054e-12,4.56455e-12,2.72603e-12,1.29502e-12,1.59211
159.247,0.999411,4.49539e-12,2.68452e-12,1.27503e-12,8.45495e-12,4.49804e-12,2.68611e-12,1.27579e-12,1.59247
159.283,0.999411,4.42989e-12,2.64521e-12,1.2561e-12,8.3312e-12,4.4325e-12,2.64676e-12,1.25684e-12,1.59283
159.32,0.999412,4.36535e-12,2.60646e-12,1.23744e-12,8.20925e-12,4.36792e-12,2.608e-12,1.23817e-12,1.5932
159.356,0.999412,4.30174e-12,2.56828e-12,1.21906e-12,8.08908e-12,4.30427e-12,2.56979e-12,1.21977e-12,1.59356
159.392,0.999413,4.23906e-12,2.53067e-12,1.20095e-12,7.97067e-12,4.24155e-12,2.53215e-12,1.20165e-12,1.59392
159.428,0.999413,4.17728e-12,2.4936e-12,1.18311e-12,7.85399e-12,4.17974e-12,2.49506e-12,1.1838e-12,1.59428
159.465,0.999414,4.11641e-12,2.45707e-12,1.16588e-12,7.73936e-12,4.11883e-12,2.45851e-12,1.16656e-12,1.59465
159.501,0.999414,4.05642e-12,2.42108e-12,1.14856e-12,7.62606e-12,4.0588e-12,2.4225e-12,1.14923e-12,1.59501
159.537,0.999414,3.9973e-12,2.38561e-12,1.1315e-12,7.51442e-12,3.99965e-12,2.38701e-12,1.13217e-12,1.59537
159.574,0.999415,3.93905e-12,2.35066e-12,1.1147e-12,7.40441e-12,3.94135e-12,2.35204e-12,1.11535e-12,1.59574
159.61,0.999415,3.88164e-12,2.31622e-12,1.09814e-12,7.296e-12,3.88391e-12,2.31758e-12,1.09878e-12,1.5961
159.646,0.999416,3.82506e-12,2.28229e-12,1.08183e-12,7.18918e-12,3.8273e-12,2.28362e-12,1.08246e-12,1.59646
159.682,0.999416,3.76931e-12,2.24885e-12,1.06576e-12,7.08393e-12,3.77151e-12,2.25017e-12,1.06639e-12,1.59682
159.719,0.999416,3.71437e-12,2.2159e-12,1.04993e-12,6.98021e-12,3.71654e-12,2.2172e-12,1.05055e-12,1.59719
159.755,0.999417,3.66023e-12,2.18344e-12,1.03434e-12,6.878e-12,3.66236e-12,2.18471e-12,1.03494e-12,1.59755
159.791,0.999417,3.60687e-12,2.15144e-12,1.01897e-12,6.77729e-12,3.60898e-12,2.1527e-12,1.01957e-12,1.59791
159.828,0.999418,3.55429e-12,2.11992e-12,1.00384e-12,6.67805e-12,3.55637e-12,2.12116e-12,1.00442e-12,1.59828
159.864,0.999418,3.50248e-12,2.08886e-12,9.88928e-13,6.58027e-12,3.50452e-12,2.09007e-12,9.89503e-13,1.59864
159.9,0.999418,3.45142e-12,2.05825e-12,9.74238e-13,6.48391e-12,3.45343e-12,2.05945e-12,9.74805e-13,1.599
159.937,0.999419,3.4011e-12,2.02809e-12,9.59766e-13,6.38896e-12,3.40308e-12,2.02927e-12,9.60324e-13,1.59937
159.973,0.999419,3.35152e-12,1.99837e-12,9.45508e-13,6.29539e-12,3.35346e-12,1.99953e-12,9.46058e-13,1.59973
160.009,0.99942,3.30265e-12,1.96908e-12,9.31463e-13,6.2032e-12,3.30457e-12,1.97023e-12,9.32004e-13,1.60009
160.046,0.99942,3.2545e-12,1.94023e-12,9.17626e-13,6.11235e-12,3.25639e-12,1.94135e-12,9.18158e-13,1.60046
160.082,0.999421,3.20705e-12,1.91179e-12,9.03994e-13,6.02283e-12,3.20891e-12,1.9129e-12,9.04518e-13,1.60082
